"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
0.046,3.27749,0.09739,0.00015,0.00069,0.00064,0.00100,0.00084,0.00089,0.00057,0.00054,0.00186,15.808111,10.808250,14.653163,10.705879,14.756950,9.208848,13.163568,9.082951,13.342387,8.242520,13.875846,8.063301,19.918945,8.196556,16.364218,6.777620,14.099082,3.846805,0,17.272580,5.906696,19.849624,4.574964,16.939498,5.346257,91.711003,90.589304,83.791866,120.244527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.047,3.27710,0.09702,0.00013,0.00068,0.00069,0.00104,0.00086,0.00100,0.00058,0.00054,0.00196,15.809588,10.809877,14.655613,10.706533,14.755749,9.208799,13.162398,9.089773,13.333058,8.248176,13.868099,8.064644,19.896240,8.191808,16.372279,6.773604,14.086167,3.845730,0,17.260796,5.909762,19.830286,4.577541,16.939266,5.351932,92.014923,90.679683,84.286476,120.016577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.048,3.27637,0.09723,0.00015,0.00065,0.00069,0.00107,0.00087,0.00102,0.00057,0.00052,0.00194,15.810519,10.810565,14.659085,10.706505,14.754269,9.208597,13.161185,9.097301,13.318569,8.256471,13.850242,8.066929,19.880972,8.188349,16.370876,6.768031,14.071813,3.842466,0,17.249015,5.913721,19.814026,4.583389,16.939415,5.354311,92.335079,90.814434,84.822936,119.751705,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.049,3.27605,0.09747,-0.00013,0.00063,0.00065,0.00106,0.00076,0.00099,0.00057,0.00049,0.00195,15.811243,10.810691,14.663513,10.706103,14.752541,9.208309,13.159845,9.104311,13.301551,8.265343,13.826553,8.069554,19.870332,8.185957,16.361945,6.762411,14.057318,3.838848,0,17.237825,5.917477,19.799496,4.590591,16.939537,5.354605,92.666458,90.988261,85.383179,119.445591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.050,3.27644,0.09730,0.00002,0.00062,0.00069,0.00106,0.00073,0.00092,0.00058,0.00051,0.00190,15.812135,10.810688,14.668773,10.705680,14.750596,9.208011,13.158284,9.109497,13.284941,8.272546,13.801871,8.071836,19.861103,8.184472,16.347768,6.758429,14.044069,3.836893,0,17.227869,5.919849,19.785195,4.597034,16.939155,5.354178,93.003899,91.195160,85.948154,119.095556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.051,3.27696,0.09693,0.00015,0.00060,0.00068,0.00106,0.00071,0.00094,0.00059,0.00049,0.00176,15.813567,10.810980,14.674740,10.705586,14.748470,9.207778,13.156409,9.111568,13.271649,8.275855,13.780999,8.073101,19.850096,8.183731,16.330624,6.757757,14.033438,3.838599,0,17.219785,5.919671,19.769638,4.600625,16.937796,5.354387,93.342217,91.429082,86.499026,118.699022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.052,3.27722,0.09718,0.00000,0.00059,0.00069,0.00104,0.00068,0.00091,0.00058,0.00049,0.00163,15.815754,10.811722,14.681235,10.705957,14.746224,9.207652,13.154205,9.110327,13.262707,8.274606,13.766160,8.073047,19.835881,8.183515,16.312572,6.760993,14.025840,3.844371,0,17.213567,5.916700,19.752519,4.600978,16.935587,5.355922,93.674459,91.680691,87.033115,118.260723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.053,3.27729,0.09739,0.00015,0.00060,0.00069,0.00104,0.00065,0.00101,0.00059,0.00050,0.00146,15.818648,10.812612,14.687988,10.706572,14.743964,9.207627,13.151786,9.107403,13.256021,8.270744,13.755276,8.072000,19.819968,8.183512,16.295308,6.766941,14.020087,3.851966,0,17.208135,5.912237,19.735494,4.600550,16.933643,5.358370,93.990726,91.935163,87.574683,117.797595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.054,3.27728,0.09720,-0.00015,0.00060,0.00067,0.00103,0.00065,0.00102,0.00058,0.00049,0.00138,15.822174,10.813303,14.694721,10.707179,14.741800,9.207692,13.149279,9.104598,13.249196,8.266461,13.745861,8.070343,19.804146,8.183398,16.280490,6.774238,14.014839,3.858889,0,17.202309,5.907730,19.720406,4.602070,16.933177,5.361213,94.280840,92.177153,88.150547,117.327729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.055,3.27730,0.09698,0.00012,0.00055,0.00065,0.00072,0.00058,0.00096,0.00057,0.00053,0.00127,15.826259,10.813456,14.701158,10.707525,14.739841,9.207832,13.146809,9.103700,13.239858,8.263934,13.735445,8.068460,19.790188,8.182854,16.269760,6.781523,14.008770,3.862664,0,17.194923,5.904617,19.709082,4.608235,16.935384,5.363933,94.534691,92.391382,88.787183,116.869178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.056,3.27734,0.09705,-0.00002,0.00051,0.00064,0.00060,0.00055,0.00089,0.00058,0.00067,0.00124,15.830721,10.812964,14.707073,10.707528,14.738126,9.207986,13.144477,9.105431,13.227025,8.264201,13.722745,8.066604,19.778773,8.181766,16.263464,6.787723,14.001424,3.862255,0,17.185711,5.903689,19.702013,4.619531,16.940412,5.366252,94.747204,92.567226,89.486080,116.436989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.057,3.27722,0.09711,0.00015,0.00050,0.00061,0.00059,0.00058,0.00081,0.00056,0.00074,0.00108,15.835202,10.812121,14.712334,10.707388,14.736574,9.208011,13.142348,9.108733,13.212039,8.266399,13.708458,8.064812,19.768747,8.180365,16.259780,6.792247,13.993796,3.859028,0,17.175914,5.904653,19.697466,4.632758,16.946656,5.368280,94.921704,92.701831,90.207045,116.041201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.058,3.27690,0.09726,-0.00013,0.00049,0.00059,0.00059,0.00057,0.00076,0.00057,0.00084,0.00101,15.839329,10.811255,14.716818,10.707330,14.735095,9.207757,13.140479,9.112382,13.196463,8.269488,13.693471,8.063102,19.758785,8.178915,16.256684,6.794547,13.987021,3.854574,0,17.166919,5.907113,19.693497,4.644367,16.952346,5.370168,95.062313,92.793080,90.905934,115.691378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.059,3.27660,0.09697,0.00000,0.00048,0.00060,0.00061,0.00058,0.00081,0.00058,0.00090,0.00094,15.842730,10.810692,14.720399,10.707578,14.733596,9.207074,13.138929,9.115161,13.181848,8.272431,13.678662,8.061490,19.747572,8.177677,16.252158,6.794087,13.982213,3.850480,0,17.160097,5.910671,19.688175,4.650838,16.955726,5.372064,95.173149,92.838929,91.538920,115.397530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.060,3.27653,0.09675,-0.00013,0.00047,0.00063,0.00060,0.00062,0.00081,0.00055,0.00092,0.00092,15.845260,10.810521,14.723013,10.708098,14.732009,9.205940,13.137653,9.116588,13.169014,8.274642,13.664438,8.059998,19.734588,8.176746,16.244833,6.791129,13.978939,3.847929,0,17.155869,5.914708,19.680376,4.650961,16.956161,5.374026,95.257921,92.842719,92.085703,115.202686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.061,3.27679,0.09709,0.00013,0.00049,0.00065,0.00059,0.00061,0.00078,0.00055,0.00092,0.00088,15.847146,10.810434,14.724688,10.708425,14.730301,9.204545,13.136434,9.117399,13.157551,8.276282,13.650417,8.058649,19.720640,8.175942,16.234420,6.787265,13.974192,3.847429,0,17.153072,5.918237,19.670327,4.647375,16.954882,5.375957,95.319662,92.816776,92.565220,115.204944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.062,3.27725,0.09735,0.00002,0.00050,0.00075,0.00061,0.00066,0.00078,0.00054,0.00093,0.00089,15.848653,10.810087,14.725464,10.708056,14.728441,9.203100,13.135041,9.118446,13.146937,8.277587,13.636143,8.057470,19.706662,8.175056,16.220732,6.784212,13.964718,3.849422,0,17.150390,5.920236,19.658382,4.643085,16.953301,5.377750,95.361339,92.774276,93.000129,115.507623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.063,3.27743,0.09722,0.00002,0.00050,0.00076,0.00061,0.00066,0.00067,0.00054,0.00096,0.00094,15.850048,10.809137,14.725381,10.706494,14.726400,9.201815,13.133242,9.120575,13.136651,8.278789,13.621155,8.056480,19.693585,8.173885,16.203590,6.783672,13.947302,3.854344,0,17.146520,5.919695,19.644903,4.641070,16.952817,5.379298,95.385903,92.728310,93.413031,116.213565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.064,3.27718,0.09701,-0.00015,0.00051,0.00084,0.00062,0.00068,0.00067,0.00056,0.00097,0.00091,15.851648,10.807484,14.724710,10.703743,14.724210,9.200794,13.130959,9.124028,13.126375,8.280186,13.604762,8.055310,19.682101,8.172447,16.183535,6.786016,13.921492,3.861870,0,17.140909,5.916469,19.630666,4.642513,16.954046,5.380681,95.395055,92.685558,93.822053,117.390283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.065,3.27693,0.09748,0.00025,0.00050,0.00095,0.00063,0.00071,0.00076,0.00057,0.00093,0.00092,15.853861,10.805428,14.724095,10.700651,14.722000,9.199968,13.128363,9.128050,13.116131,8.282179,13.585887,8.052941,19.672503,8.171138,16.162301,6.789404,13.891441,3.870413,0,17.134255,5.911860,19.617144,4.645600,16.956305,5.382289,95.388411,92.642013,94.237874,119.046367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.066,3.27694,0.09763,0.00015,0.00051,0.00104,0.00066,0.00074,0.00079,0.00058,0.00083,0.00088,15.857102,10.803310,14.724221,10.698142,14.719909,9.199250,13.125648,9.131790,13.105973,8.285179,13.563415,8.048291,19.665050,8.170384,16.141738,6.791784,13.861743,3.878267,0,17.127376,5.907307,19.605874,4.648232,16.958786,5.384543,95.365389,92.592654,94.670464,121.184819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.067,3.27698,0.09737,0.00002,0.00054,0.00104,0.00066,0.00070,0.00077,0.00056,0.00077,0.00092,15.861782,10.801463,14.725761,10.697134,14.718076,9.198554,13.123011,9.134404,13.095953,8.289595,13.536242,8.040295,19.659987,8.170612,16.123679,6.791121,13.836952,3.883740,0,17.121086,5.904237,19.598375,4.648326,16.960686,5.387857,95.325467,92.532523,95.129706,123.807459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.068,3.27690,0.09750,-0.00013,0.00054,0.00105,0.00065,0.00069,0.00077,0.00054,0.00068,0.00099,15.867855,10.799923,14.728716,10.697829,14.716555,9.197828,13.120598,9.135730,13.086022,8.295588,13.504041,8.028889,19.656737,8.171903,16.108826,6.786630,13.819008,3.886262,0,17.115865,5.903228,19.594690,4.644949,16.961679,5.392207,95.272472,92.461431,95.618991,126.829075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.069,3.27680,0.09795,-0.00012,0.00057,0.00105,0.00066,0.00071,0.00072,0.00054,0.00063,0.00105,15.874518,10.798228,14.731966,10.699246,14.715257,9.197070,13.118485,9.136736,13.075963,8.302913,13.467778,8.015688,19.653347,8.173774,16.095994,6.779607,13.805481,3.887134,0,17.111640,5.903444,19.592404,4.639087,16.962230,5.396834,95.217495,92.387136,96.130883,130.019291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
0.070,3.27676,0.09787,-0.00013,0.00058,0.00107,0.00067,0.00071,0.00082,0.00057,0.00060,0.00111,15.880893,10.795868,14.734286,10.700292,14.714082,9.196286,13.116736,9.138499,13.065543,8.311283,13.428544,8.002465,19.647738,8.175685,16.083818,6.771544,13.793529,3.887834,0,17.108282,5.903916,19.588867,4.631907,16.962881,5.400911,95.172310,92.318152,96.656922,133.133965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.071,3.27688,0.09773,-0.00017,0.00064,0.00126,0.00109,0.00072,0.00089,0.00059,0.00060,0.00115,15.886115,10.792337,14.734461,10.699881,14.712929,9.195480,13.115416,9.142084,13.054533,8.320413,13.387435,7.990983,19.637849,8.177099,16.070943,6.763932,13.780331,3.889829,0,17.105667,5.903683,19.581454,4.624573,16.964168,5.403621,95.148609,92.262957,97.188653,135.929909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.072,3.27709,0.09782,0.00000,0.00071,0.00119,0.00122,0.00071,0.00095,0.00057,0.00062,0.00114,15.889934,10.787601,14.732310,10.697705,14.711703,9.194670,13.114477,9.147761,13.042922,8.330030,13.346029,7.982221,19.623267,8.177654,16.056725,6.757959,13.764717,3.893711,0,17.103713,5.902604,19.569328,4.617897,16.966331,5.404787,95.151837,92.227411,97.718331,138.234570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.073,3.27709,0.09806,-0.00013,0.00072,0.00124,0.00120,0.00070,0.00099,0.00055,0.00061,0.00118,15.893135,10.782405,14.729368,10.694742,14.710316,9.193899,13.113682,9.154469,13.031070,8.339885,13.306706,7.975852,19.606320,8.177273,16.041696,6.754308,13.748270,3.898609,0,17.102417,5.901897,19.554635,4.612106,16.969117,5.405305,95.177023,92.213010,98.239384,139.993193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.074,3.27686,0.09806,0.00002,0.00070,0.00120,0.00120,0.00076,0.00097,0.00058,0.00061,0.00123,15.896599,10.777570,14.727332,10.692095,14.708682,9.193208,13.112777,9.161024,13.019371,8.349728,13.271922,7.971427,19.589598,8.175910,16.026505,6.753615,13.732833,3.903517,0,17.101780,5.902911,19.539801,4.607370,16.972225,5.406173,95.218206,92.220834,98.745354,141.162199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.075,3.27689,0.09790,-0.00012,0.00076,0.00111,0.00120,0.00073,0.00086,0.00058,0.00061,0.00124,15.901200,10.773907,14.727884,10.690858,14.706717,9.192642,13.111511,9.166249,13.008213,8.359311,13.244114,7.968494,19.575670,8.173518,16.011800,6.756506,13.720236,3.907432,0,17.101827,5.906990,19.527238,4.603864,16.975357,5.408382,95.269452,92.251959,99.229834,141.699022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.076,3.27731,0.09791,-0.00015,0.00078,0.00104,0.00121,0.00069,0.00097,0.00059,0.00058,0.00128,15.907193,10.771651,14.731537,10.691370,14.704407,9.192189,13.109749,9.169609,12.997743,8.368199,13.224265,7.966614,19.565743,8.170174,15.998352,6.762709,13.711209,3.909686,0,17.104043,5.915158,19.518256,4.601900,16.978329,5.412331,95.326772,92.307072,99.690318,141.635882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.077,3.27765,0.09828,0.00013,0.00078,0.00106,0.00121,0.00067,0.00098,0.00062,0.00061,0.00125,15.913800,10.770073,14.736857,10.692720,14.701858,9.191755,13.107559,9.171640,12.987698,8.375656,13.210928,7.965360,19.558748,8.166159,15.987134,6.770460,13.704652,3.910171,0,17.112355,5.927904,19.512319,4.602026,16.981155,5.417441,95.389419,92.386215,100.130805,141.129739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.078,3.27770,0.09838,0.00002,0.00082,0.00107,0.00121,0.00068,0.00097,0.00064,0.00061,0.00118,15.920145,10.768352,14.742223,10.693875,14.699188,9.191234,13.105026,9.172980,12.977777,8.380917,13.202428,7.964311,19.553399,8.161772,15.979140,6.777855,13.699293,3.908833,0,17.130919,5.945665,19.508719,4.604811,16.983865,5.423039,95.456953,92.489364,100.555911,140.349379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.079,3.27780,0.09807,0.00002,0.00083,0.00169,0.00160,0.00064,0.00095,0.00065,0.00061,0.00121,15.925361,10.765675,14.746031,10.693814,14.696515,9.190523,13.102235,9.174262,12.967681,8.383226,13.197091,7.963047,19.548416,8.157315,15.975350,6.783002,13.693868,3.905626,0,17.163784,5.968833,19.506741,4.610808,16.986488,5.428453,95.528921,92.616482,100.970321,139.463103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.080,3.27813,0.09814,-0.00012,0.00089,0.00215,0.00172,0.00067,0.00085,0.00066,0.00063,0.00115,15.929121,10.761714,14.747736,10.692168,14.693902,9.189615,13.099290,9.175849,12.957326,8.382563,13.193441,7.961420,19.542835,8.153199,15.975658,6.785162,13.687784,3.901182,0,17.206807,5.994413,19.505348,4.619407,16.989017,5.433079,95.603875,92.766291,101.383865,138.603082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.081,3.27841,0.09851,0.00015,0.00084,0.00220,0.00129,0.00065,0.00087,0.00064,0.00062,0.00108,15.931999,10.756958,14.748565,10.689660,14.691328,9.188663,13.096327,9.177653,12.946991,8.380138,13.190324,7.959740,19.536228,8.150021,15.978154,6.785507,13.681569,3.897258,0,17.242188,6.013759,19.502960,4.628062,16.991380,5.436434,95.678706,92.935441,101.814953,137.841240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.082,3.27842,0.09843,0.00002,0.00076,0.00223,0.00114,0.00065,0.00081,0.00066,0.00060,0.00110,15.934658,10.751968,14.749912,10.687117,14.688761,9.187833,13.093484,9.179541,12.936985,8.377276,13.186617,7.958357,19.528215,8.148393,15.980755,6.785394,13.675860,3.895723,0,17.250831,6.017689,19.497944,4.634041,16.993502,5.438046,95.750145,93.120389,102.282808,137.243783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.083,3.27804,0.09803,0.00004,0.00076,0.00216,0.00113,0.00065,0.00076,0.00067,0.00057,0.00108,15.937753,10.747305,14.753160,10.685358,14.686171,9.187294,13.090898,9.181382,12.927615,8.375299,13.181204,7.957620,19.518423,8.148919,15.981390,6.786167,13.671279,3.898420,0,17.214077,5.997256,19.488686,4.634642,16.995306,5.437453,95.814911,93.317527,102.806513,136.876067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.084,3.27736,0.09827,-0.00002,0.00083,0.00214,0.00113,0.00061,0.00077,0.00064,0.00061,0.00109,15.941477,10.743126,14.758817,10.684730,14.683538,9.187082,13.088586,9.183180,12.918902,8.375281,13.173417,7.957655,19.506894,8.151521,15.978733,6.788344,13.667555,3.905657,0,17.145575,5.960809,19.474755,4.629307,16.996836,5.435052,95.868643,93.518714,103.394719,136.740725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.085,3.27689,0.09850,-0.00013,0.00111,0.00212,0.00115,0.00064,0.00078,0.00065,0.00073,0.00108,15.945257,10.738923,14.765940,10.684789,14.680856,9.187026,13.086371,9.185161,12.910392,8.377889,13.163332,7.958221,19.494368,8.154986,15.972704,6.791069,13.662925,3.915170,0,17.112852,5.945541,19.457701,4.621058,16.998335,5.432674,95.905184,93.708239,104.038680,136.735774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.086,3.27681,0.09827,0.00002,0.00120,0.00234,0.00115,0.00065,0.00062,0.00064,0.00084,0.00112,15.948447,10.734125,14.773443,10.685016,14.678122,9.186932,13.084056,9.187573,12.901583,8.383748,13.151094,7.959041,19.481650,8.157991,15.963343,6.793354,13.655483,3.924456,0,17.188545,5.991385,19.439257,4.613257,17.000062,5.432285,95.918204,93.869675,104.728000,136.749308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.087,3.27681,0.09798,0.00013,0.00132,0.00281,0.00117,0.00066,0.00061,0.00063,0.00081,0.00114,15.950406,10.728168,14.780250,10.684894,14.675335,9.186608,13.081443,9.190661,12.891979,8.393472,13.136858,7.959840,19.469537,8.159226,15.950695,6.794219,13.643348,3.931031,0,17.444257,6.137686,19.421153,4.609236,17.002277,5.435833,95.901474,93.986726,105.452198,136.670031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.088,3.27666,0.09831,0.00023,0.00134,0.00325,0.00116,0.00064,0.00063,0.00062,0.00080,0.00117,15.950980,10.720968,14.785828,10.684149,14.672584,9.185994,13.078480,9.194529,12.881364,8.406844,13.121147,7.960584,19.458317,8.158199,15.935255,6.793274,13.626244,3.934002,0,17.875269,6.380758,19.404551,4.610262,17.005042,5.443889,95.856213,94.052894,106.194691,136.431741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.089,3.27647,0.09834,0.00015,0.00143,0.00294,0.00084,0.00065,0.00064,0.00062,0.00098,0.00113,15.950821,10.713249,14.790550,10.682906,14.670104,9.185249,13.075342,9.199042,12.869991,8.422259,13.105110,7.961636,19.447424,8.155782,15.918270,6.791115,13.606580,3.935128,0,18.349565,6.645135,19.389670,4.614149,17.008091,5.454734,95.796060,94.078020,106.928708,136.043435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.090,3.27643,0.09828,0.00013,0.00170,0.00241,0.00063,0.00061,0.00062,0.00062,0.00113,0.00116,15.950659,10.705807,14.794875,10.681329,14.668150,9.184549,13.072230,9.204044,12.858157,8.437983,13.089954,7.963398,19.436211,8.152975,15.901058,6.788430,13.587018,3.936420,0,18.723056,6.848544,19.376641,4.618386,17.011131,5.466432,95.735829,94.073495,107.626514,135.521248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.091,3.27687,0.09800,-0.00025,0.00237,0.00233,0.00063,0.00061,0.00057,0.00060,0.00114,0.00116,15.951223,10.699437,14.799260,10.679583,14.666969,9.184075,13.069344,9.209380,12.846162,8.452294,13.076879,7.966269,19.424038,8.150776,15.884926,6.785904,13.570202,3.939866,0,18.853005,6.909500,19.365587,4.620482,17.013867,5.477060,95.690235,94.050667,108.260482,134.881353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.092,3.27765,0.09813,0.00002,0.00253,0.00260,0.00064,0.00055,0.00056,0.00059,0.00116,0.00120,15.952993,10.694524,14.803954,10.677856,14.666665,9.183941,13.066921,9.214933,12.834448,8.464541,13.066642,7.970524,19.410676,8.149753,15.870507,6.783901,13.557322,3.945778,0,18.696386,6.804561,19.356217,4.619477,17.016167,5.485693,95.666358,94.017845,108.810789,134.142877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.093,3.27783,0.09836,-0.00017,0.00253,0.00269,0.00064,0.00057,0.00056,0.00059,0.00116,0.00123,15.956045,10.690774,14.808860,10.676376,14.667087,9.184160,13.065261,9.220657,12.823704,8.475866,13.059252,7.976234,19.396585,8.149760,15.857302,6.782253,13.547144,3.951672,0,18.376481,6.607099,19.347537,4.616958,17.018164,5.493080,95.658556,93.978262,109.270634,133.329873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.094,3.27714,0.09826,0.00002,0.00251,0.00270,0.00066,0.00054,0.00055,0.00059,0.00111,0.00129,15.960414,10.687829,14.813850,10.675375,14.668064,9.184738,13.064669,9.226509,12.814638,8.487576,13.054651,7.983449,19.382289,8.150588,15.844706,6.780740,13.538204,3.954800,0,18.032347,6.399667,19.338489,4.614755,17.020015,5.500126,95.659976,93.934669,109.634453,132.466865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.095,3.27659,0.09785,-0.00012,0.00221,0.00270,0.00064,0.00051,0.00053,0.00058,0.00099,0.00173,15.966136,10.685334,14.818795,10.675082,14.669426,9.185677,13.065443,9.232447,12.807952,8.500965,13.052776,7.992215,19.368308,8.152023,15.832117,6.779147,13.529052,3.952443,0,17.802057,6.264213,19.328027,4.614685,17.021880,5.507729,95.663781,93.889743,109.896815,131.578252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.096,3.27664,0.09788,0.00012,0.00207,0.00257,0.00063,0.00047,0.00055,0.00055,0.00089,0.00186,15.973017,10.683049,14.823598,10.675565,14.671057,9.186955,13.067546,9.238421,12.803820,8.516173,13.053402,8.002478,19.354811,8.153837,15.819321,6.777553,13.519026,3.944081,0,17.751174,6.238100,19.315845,4.617427,17.023805,5.516300,95.664192,93.840595,110.062100,130.679585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0.097,3.27662,0.09808,0.00000,0.00196,0.00209,0.00061,0.00047,0.00054,0.00054,0.00091,0.00187,15.980495,10.680929,14.828218,10.676618,14.672932,9.188506,13.070370,9.244364,12.801533,8.531420,13.056026,8.014003,19.341385,8.155775,15.806743,6.776529,13.508789,3.932869,0,17.824325,6.284322,19.302875,4.621772,17.025659,5.525432,95.657192,93.775052,110.151062,129.771653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
