"Time","67 sinus","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 rFLswoff","57 rFLswon","56 lFLswoff","55 lFLswon","54 rHLswoff","53 rHLswon","52 lHLswoff","51 lHLswon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.635651,140.354187,86.804428,94.749771,6.698055,14.854241,6.010512,16.840042,7.185501,15.678078,0,4.893527,10.430819,7.305278,13.340750,8.194446,17.139370,8.429101,10.297156,8.928343,10.386626,9.252141,11.285372,8.712350,12.725904,10.039913,13.176372,9.788062,14.266036,0,-0.01697,0.00332,-0.01984,-0.01296,0.00875,-0.01231,0.00594,0.00163,1.48289,0.09779,3.27715
1.654,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122.466782,140.734451,86.121346,94.262749,6.694140,14.858959,6.009083,16.834600,7.176270,15.723255,0,4.893661,10.431608,7.303424,13.333880,8.196087,17.133385,8.430779,10.287700,8.932486,10.390459,9.248426,11.296944,8.705327,12.742786,10.037203,13.180947,9.786633,14.270551,0,-0.01755,0.00787,-0.02056,-0.01381,0.00881,-0.01184,0.00522,0.00310,1.48184,0.09763,3.27723
1.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.311180,140.981384,85.524467,93.870224,6.691630,14.862973,6.007171,16.826221,7.169939,15.766748,0,4.890738,10.434250,7.301799,13.325952,8.197514,17.126619,8.433684,10.279178,8.935879,10.394658,9.245691,11.312753,8.699106,12.759097,10.034677,13.184971,9.785187,14.273768,0,-0.01353,0.01050,-0.02078,-0.01312,0.00837,-0.01217,0.00366,0.00341,1.48493,0.09779,3.27724
1.656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.187454,140.908173,85.134605,93.704651,6.692494,14.865294,6.004097,16.810799,7.170573,15.806199,0,4.880471,10.441337,7.300724,13.315477,8.198423,17.117979,8.439538,10.272901,8.937469,10.399736,9.245307,11.338740,8.694809,12.774036,10.032591,13.187667,9.783706,14.273874,0,-0.01945,0.00664,-0.02124,-0.01374,0.00964,-0.01346,0.00651,0.00178,1.48247,0.09783,3.27709
1.657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.063728,140.834946,84.744736,93.539070,6.693358,14.867617,6.001022,16.795374,7.171207,15.845650,0,4.870204,10.448423,7.299648,13.305004,8.199334,17.109339,8.445392,10.266623,8.939061,10.404814,9.244922,11.364727,8.690512,12.788976,10.030504,13.190363,9.782224,14.273979,0,-0.01401,0.02159,-0.01932,-0.01335,0.00854,-0.01337,0.00439,0.00310,1.48110,0.09775,3.27700
1.658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.940002,140.761734,84.354866,93.373497,6.694222,14.869938,5.997948,16.779949,7.171842,15.885100,0,4.859938,10.455510,7.298573,13.294530,8.200245,17.100698,8.451245,10.260347,8.940652,10.409892,9.244537,11.390714,8.686214,12.803915,10.028419,13.193059,9.780743,14.274085,0,-0.01503,0.00168,-0.01993,-0.01334,0.00971,-0.01290,0.00797,0.00223,1.48159,0.09747,3.27708
1.659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.903145,140.559326,84.091965,93.325462,6.695279,14.873111,5.995017,16.769258,7.171849,15.925618,0,4.847134,10.458278,7.298427,13.284809,8.200635,17.092117,8.456813,10.256588,8.942304,10.415946,9.245339,11.411598,8.683536,12.814258,10.027041,13.196443,9.779441,14.275637,0,-0.01820,0.00341,-0.02017,-0.01400,0.00898,-0.01460,0.00367,0.00104,1.48724,0.09752,3.27717
1.660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,128.074890,140.046707,84.133957,93.559708,6.696796,14.878328,5.992429,16.769934,7.170350,15.968699,0,4.828238,10.450676,7.300514,13.276896,8.199776,17.083679,8.461692,10.258877,8.944098,10.424342,9.248990,11.420228,8.684744,12.813565,10.027368,13.201476,9.778573,14.280660,0,-0.02068,-0.00583,-0.01947,-0.01360,0.00877,-0.01103,0.00493,0.00534,1.48188,0.09776,3.27733
1.661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.246643,139.534073,84.175949,93.793945,6.698314,14.883546,5.989841,16.770609,7.168851,16.011778,0,4.809342,10.443073,7.302602,13.268985,8.198916,17.075241,8.466571,10.261165,8.945894,10.432739,9.252641,11.428859,8.685951,12.812873,10.027693,13.206510,9.777704,14.285684,0,-0.01008,0.02200,-0.02003,-0.01260,0.00830,-0.01248,0.00644,0.00396,1.48235,0.09776,3.27744
1.662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.418381,139.021454,84.217941,94.028183,6.699831,14.888763,5.987253,16.771284,7.167352,16.054859,0,4.790446,10.435471,7.304689,13.261072,8.198057,17.066803,8.471450,10.263453,8.947690,10.441136,9.256291,11.437489,8.687160,12.812181,10.028018,13.211543,9.776836,14.290707,0,-0.01810,0.00506,-0.02143,-0.01391,0.00859,-0.01052,0.00300,-0.00016,1.48293,0.09753,3.27744
1.663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.758530,138.416275,84.269196,94.288460,6.702170,14.893563,5.985852,16.768063,7.164605,16.098581,0,4.772871,10.433876,7.305830,13.251822,8.196158,17.058788,8.476150,10.265511,8.950891,10.450624,9.261849,11.442039,8.688843,12.810844,10.027987,13.216140,9.776048,14.294860,0,-0.01685,0.02401,-0.01996,-0.01282,0.00911,-0.01788,0.00491,0.00281,1.47659,0.09760,3.27741
1.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.503067,137.588806,84.342690,94.611259,6.706480,14.897360,5.987303,16.755486,7.158858,16.143845,0,4.758468,10.446708,7.304701,13.239360,8.191764,17.051786,8.480420,10.267011,8.957465,10.462729,9.271986,11.436789,8.691668,12.807963,10.027102,13.219687,9.775453,14.296924,0,-0.02109,0.00588,-0.02062,-0.01423,0.00935,-0.00906,0.00657,0.00295,1.48317,0.09803,3.27734
1.665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.247589,136.761337,84.416191,94.934059,6.710790,14.901157,5.988754,16.742908,7.153111,16.189108,0,4.744064,10.459539,7.303571,13.226896,8.187368,17.044785,8.484690,10.268512,8.964039,10.474833,9.282123,11.431539,8.694491,12.805082,10.026217,13.223235,9.774857,14.298986,0,-0.01969,-0.00338,-0.02006,-0.01439,0.00770,-0.01144,0.00416,0.00173,1.48336,0.09798,3.27722
1.666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.992126,135.933868,84.489685,95.256851,6.715100,14.904954,5.990205,16.730331,7.147365,16.234373,0,4.729661,10.472371,7.302441,13.214434,8.182974,17.037783,8.488960,10.270013,8.970613,10.486939,9.292260,11.426289,8.697316,12.802202,10.025332,13.226783,9.774261,14.301050,0,-0.01833,0.00335,-0.02076,-0.01281,0.00743,-0.01016,0.00373,0.00295,1.48100,0.09766,3.27699
1.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.843185,134.917358,84.466911,95.506126,6.718589,14.910784,5.990023,16.719202,7.140560,16.276972,0,4.722435,10.487548,7.302111,13.201619,8.180263,17.027105,8.493640,10.274951,8.976598,10.503441,9.301806,11.424063,8.700179,12.799883,10.025067,13.231424,9.774442,14.303781,0,-0.01639,0.00804,-0.02053,-0.01394,0.00850,-0.01054,0.00331,0.00208,1.48323,0.09772,3.27687
1.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.950073,133.446899,84.212967,95.578842,6.720108,14.921494,5.985919,16.711554,7.131212,16.313169,0,4.732445,10.508355,7.303701,13.187962,8.181597,17.007603,8.499303,10.288143,8.981166,10.530499,9.309936,11.429099,8.703133,12.798914,10.026290,13.238694,9.776484,14.308114,0,-0.01708,0.00103,-0.02068,-0.01301,0.00838,-0.01157,0.00493,0.00331,1.48331,0.09797,3.27702
1.669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.056946,131.976440,83.959023,95.651558,6.721627,14.932205,5.981816,16.703905,7.121864,16.349367,0,4.742455,10.529163,7.305292,13.174303,8.182931,16.988102,8.504967,10.301334,8.985734,10.557558,9.318066,11.434135,8.706086,12.797945,10.027513,13.245963,9.778527,14.312448,0,-0.01666,-0.02990,-0.01962,-0.01297,0.00898,-0.01425,0.00725,0.00441,1.48182,0.09785,3.27711
1.670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.163818,130.505997,83.705078,95.724274,6.723145,14.942917,5.977713,16.696257,7.112516,16.385565,0,4.752465,10.549972,7.306882,13.160645,8.184265,16.968599,8.510630,10.314527,8.990301,10.584617,9.326195,11.439172,8.709040,12.796976,10.028735,13.253233,9.780571,14.316781,0,-0.01936,0.01102,-0.01904,-0.01495,0.00691,-0.01343,0.00495,0.00158,1.48246,0.09763,3.27703
1.671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.365311,128.804703,83.253479,95.650536,6.725489,14.952630,5.972826,16.687614,7.104985,16.420221,0,4.755748,10.569972,7.309098,13.148908,8.187525,16.945240,8.515837,10.330268,8.994681,10.612474,9.336887,11.443299,8.711808,12.797326,10.029982,13.258560,9.781753,14.320146,0,-0.01588,0.00478,-0.02133,-0.01464,0.00704,-0.01258,0.00281,0.00482,1.48291,0.09755,3.27702
1.672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.793991,126.549133,82.327248,95.225098,6.729812,14.959949,5.966061,16.676584,7.101817,16.451183,0,4.742877,10.588034,7.312817,13.141784,8.195407,16.912613,8.519945,10.352132,8.998610,10.642250,9.353736,11.445245,8.714133,12.800844,10.031285,13.259227,9.780866,14.321184,0,-0.01754,0.00317,-0.01955,-0.01366,0.00917,-0.01444,0.00383,0.00168,1.48562,0.09766,3.27717
1.673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.222672,124.293556,81.401009,94.799660,6.734136,14.967268,5.959295,16.665554,7.098648,16.482143,0,4.730006,10.606096,7.316536,13.134660,8.203289,16.879984,8.524055,10.373996,9.002537,10.672026,9.370584,11.447190,8.716458,12.804361,10.032589,13.259892,9.779979,14.322222,0,-0.01741,-0.01014,-0.01982,-0.01291,0.00742,-0.01144,0.00842,0.00116,1.48117,0.09778,3.27726
1.674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.651367,122.037979,80.474770,94.374222,6.738459,14.974587,5.952529,16.654526,7.095479,16.513103,0,4.717135,10.624158,7.320255,13.127537,8.211172,16.847357,8.528163,10.395860,9.006465,10.701801,9.387433,11.449136,8.718784,12.807879,10.033894,13.260558,9.779092,14.323260,0,-0.01599,-0.00042,-0.01993,-0.01368,0.00858,-0.01162,0.00618,0.00271,1.48173,0.09761,3.27718
1.675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.658890,119.951180,79.475716,93.913506,6.742798,14.980705,5.949739,16.642296,7.090894,16.545269,0,4.702079,10.645103,7.322556,13.118748,8.215688,16.824753,8.534435,10.421756,9.009110,10.733867,9.404553,11.456526,8.719712,12.815659,10.035894,13.262625,9.779197,14.325238,0,-0.01395,0.00409,-0.02050,-0.01515,0.00858,-0.01017,0.00326,0.00112,1.48358,0.09747,3.27711
1.676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.655090,118.269684,78.301788,93.368095,6.747177,14.983938,5.956499,16.627186,7.082909,16.580326,0,4.681774,10.672969,7.321455,13.105960,8.212118,16.826220,8.545900,10.457335,9.008677,10.771428,9.422328,11.476991,8.717287,12.833673,10.039570,13.268053,9.781684,14.329475,0,-0.01682,0.00733,-0.02103,-0.01142,0.00868,-0.01482,0.01016,-0.00081,1.48411,0.09775,3.27703
1.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.651276,116.588181,77.127861,92.822685,6.751555,14.987171,5.963258,16.612076,7.074924,16.615383,0,4.661469,10.700835,7.320352,13.093172,8.208549,16.827688,8.557366,10.492914,9.008242,10.808990,9.440102,11.497456,8.714861,12.851686,10.043246,13.273482,9.784171,14.333712,0,-0.01402,0.01789,-0.01703,-0.01308,0.00901,-0.01025,0.00441,0.00371,1.48041,0.09788,3.27711
1.678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.647476,114.906685,75.953934,92.277275,6.755933,14.990404,5.970017,16.596966,7.066939,16.650442,0,4.641163,10.728703,7.319250,13.080384,8.204979,16.829155,8.568832,10.528494,9.007808,10.846552,9.457875,11.517920,8.712436,12.869700,10.046922,13.278911,9.786659,14.337949,0,-0.01917,-0.00591,-0.01312,-0.01251,0.00857,-0.01162,0.00469,0.00361,1.48403,0.09768,3.27757
1.679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.411987,113.164970,74.859512,91.856003,6.759920,14.993372,5.972046,16.578835,7.064019,16.684164,0,4.624872,10.760040,7.317893,13.067034,8.203763,16.823547,8.576001,10.566713,9.008110,10.883812,9.471782,11.541502,8.709630,12.887179,10.049583,13.283861,9.789155,14.341313,0,-0.00408,0.01643,-0.01973,-0.01312,0.00720,-0.01275,0.00604,0.00203,1.48375,0.09729,3.27776
1.680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.620148,111.278679,73.955986,91.732834,6.762969,14.995702,5.962718,16.553450,7.073262,16.714685,0,4.618218,10.799713,7.315924,13.052335,8.208198,16.800947,8.572852,10.611273,9.010181,10.920346,9.476401,11.572569,8.705912,12.903371,10.049812,13.287663,9.791672,14.342586,0,-0.01747,0.00849,-0.01882,-0.01380,0.00818,-0.01096,0.00765,0.00477,1.48221,0.09756,3.27730
1.681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.828308,109.392380,73.052467,91.609665,6.766017,14.998032,5.953389,16.528065,7.082504,16.745205,0,4.611564,10.839387,7.313956,13.037635,8.212632,16.778349,8.569703,10.655832,9.012253,10.956882,9.481021,11.603635,8.702193,12.919563,10.050041,13.291466,9.794188,14.343857,0,-0.01783,-0.00594,-0.02092,-0.01365,0.00778,-0.01243,0.00308,0.00106,1.48268,0.09764,3.27704
1.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.036484,107.506088,72.148949,91.486496,6.769065,15.000360,5.944060,16.502678,7.091746,16.775726,0,4.604910,10.879061,7.311987,13.022936,8.217067,16.755749,8.566554,10.700392,9.014324,10.993416,9.485641,11.634702,8.698475,12.935755,10.050270,13.295268,9.796704,14.345129,0,-0.01726,0.00471,-0.02177,-0.01328,0.00728,-0.01110,0.00454,0.00381,1.48468,0.09737,3.27727
1.683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.504990,105.359612,71.417427,91.429733,6.772378,15.001639,5.938206,16.482056,7.094341,16.807768,0,4.599187,10.919208,7.311460,13.009937,8.220953,16.737009,8.565197,10.747530,9.015325,11.031110,9.493886,11.662381,8.696074,12.948347,10.050049,13.299829,9.798760,14.347067,0,-0.03077,-0.01644,-0.01909,-0.01260,0.00903,-0.01398,0.00424,0.00275,1.48332,0.09709,3.27733
1.684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.598724,102.588348,71.098923,91.532440,6.776327,15.000396,5.940695,16.472866,7.080973,16.843466,0,4.595697,10.960491,7.314392,13.001024,8.223524,16.727541,8.568144,10.800862,9.013755,11.071588,9.510839,11.681931,8.696841,12.952294,10.048748,13.306208,9.799711,14.350606,0,-0.01254,0.03043,-0.01741,-0.01377,0.00799,-0.01153,0.00659,0.00179,1.48288,0.09715,3.27694
1.685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.692444,99.817085,70.780426,91.635155,6.780276,14.999151,5.943185,16.463678,7.067604,16.879162,0,4.592207,11.001776,7.317324,12.992111,8.226094,16.718071,8.571091,10.854195,9.012186,11.112065,9.527793,11.701479,8.697608,12.956242,10.047447,13.312588,9.800663,14.354146,0,-0.03012,0.02273,-0.02420,-0.01621,0.00695,-0.01109,0.00444,-0.00051,1.48308,0.09724,3.27678
1.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.786179,97.045822,70.461922,91.737862,6.784225,14.997907,5.945674,16.454489,7.054235,16.914860,0,4.588717,11.043059,7.320256,12.983198,8.228664,16.708601,8.574038,10.907527,9.010616,11.152543,9.544746,11.721027,8.698375,12.960190,10.046146,13.318967,9.801614,14.357685,0,-0.00551,-0.01258,-0.01993,-0.01529,0.00885,-0.01325,0.00572,-0.00240,1.48389,0.09726,3.27716
1.687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.978912,94.299438,70.345528,91.790245,6.788374,14.997806,5.948285,16.445562,7.047297,16.950102,0,4.585726,11.085920,7.322782,12.974000,8.231002,16.701330,8.575234,10.961858,9.007752,11.193139,9.557469,11.735007,8.699751,12.963314,10.045959,13.324293,9.802707,14.360780,0,-0.02057,0.00797,-0.02332,-0.01584,0.00726,-0.01093,0.00436,0.00509,1.48266,0.09704,3.27739
1.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.409409,91.612801,70.714455,91.721771,6.793005,15.000451,5.951186,16.437262,7.055799,16.984251,0,4.583930,11.132568,7.324330,12.964116,8.232780,16.699341,8.572232,11.018590,9.001781,11.234022,9.560032,11.735615,8.702590,12.964462,10.048449,13.327089,9.804142,14.362808,0,-0.01592,0.00696,-0.01700,-0.01458,0.00834,-0.01284,0.00520,0.00198,1.48343,0.09681,3.27724
1.689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.839905,88.926155,71.083382,91.653297,6.797635,15.003096,5.954087,16.428963,7.064301,17.018400,0,4.582134,11.179216,7.325879,12.954232,8.234556,16.697351,8.569230,11.075322,8.995811,11.274905,9.562593,11.736222,8.705428,12.965611,10.050937,13.329885,9.805577,14.364836,0,-0.01320,0.00177,-0.02444,-0.01343,0.00817,-0.01181,0.00680,0.00209,1.48224,0.09699,3.27713
1.690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.270386,86.239517,71.452309,91.584824,6.802265,15.005740,5.956987,16.420664,7.072804,17.052551,0,4.580338,11.225865,7.327427,12.944348,8.236334,16.695362,8.566228,11.132054,8.989840,11.315788,9.565156,11.736830,8.708267,12.966759,10.053426,13.332682,9.807013,14.366864,0,-0.02618,0.00031,-0.02728,-0.01416,0.00917,-0.01246,0.00735,0.00204,1.48282,0.09716,3.27713
1.691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.529709,83.272026,71.780823,91.476479,6.806571,15.008009,5.960627,16.413193,7.078267,17.087940,0,4.578560,11.274364,7.329260,12.933059,8.237736,16.692448,8.562841,11.187393,8.983535,11.355634,9.563281,11.734606,8.710519,12.969200,10.055779,13.335751,9.808437,14.368855,0,-0.01619,0.00093,-0.01725,-0.01429,0.00858,-0.01178,0.00286,0.00279,1.48122,0.09700,3.27720
1.692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.377975,79.630119,72.012283,91.272385,6.810097,15.009377,5.966041,16.407707,7.076431,17.126307,0,4.576828,11.327307,7.331775,12.918394,8.238237,16.687315,8.558536,11.239387,8.976426,11.392987,9.550749,11.725583,8.711362,12.974746,10.057810,13.339473,9.809834,14.370753,0,-0.01141,0.02552,-0.01862,-0.01280,0.00834,-0.01089,0.00441,0.00341,1.48427,0.09659,3.27742
1.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.226257,75.988205,72.243752,91.068291,6.813624,15.010743,5.971456,16.402224,7.074595,17.164673,0,4.575094,11.380250,7.334290,12.903728,8.238738,16.682182,8.554229,11.291379,8.969317,11.430341,9.538217,11.716560,8.712205,12.980291,10.059840,13.343196,9.811231,14.372653,0,-0.01855,0.01119,-0.02016,-0.01438,0.00949,-0.01378,0.00568,-0.00081,1.47713,0.09679,3.27757
1.694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.074524,72.346298,72.475220,90.864189,6.817152,15.012110,5.976870,16.396738,7.072759,17.203041,0,4.573361,11.433193,7.336804,12.889064,8.239240,16.677052,8.549922,11.343371,8.962209,11.467694,9.525684,11.707538,8.713048,12.985837,10.061871,13.346919,9.812628,14.374553,0,-0.02018,0.01068,-0.01378,-0.01452,0.00723,-0.00979,0.00529,0.00402,1.48264,0.09699,3.27749
1.695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.453720,68.783325,72.649651,90.650772,6.820393,15.013379,5.977958,16.388430,7.074059,17.240110,0,4.571412,11.486299,7.338965,12.876878,8.240902,16.664110,8.542904,11.393741,8.957083,11.510480,9.516022,11.703850,8.713510,12.992307,10.063560,13.350411,9.813855,14.376250,0,-0.00438,0.00208,-0.02501,-0.01442,0.00782,-0.01030,0.00717,0.00215,1.48173,0.09685,3.27728
1.696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.305130,65.409912,72.687119,90.414978,6.822949,15.014413,5.968657,16.373339,7.082888,17.274069,0,4.568943,11.539793,7.340274,12.870646,8.245351,16.632421,8.529375,11.440209,8.956717,11.566312,9.513247,11.712973,8.713056,13.000993,10.064429,13.353351,9.814674,14.377465,0,-0.01291,0.00224,-0.01757,-0.01435,0.00630,-0.01216,0.00304,0.00240,1.48379,0.09667,3.27675
1.697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.156540,62.036495,72.724579,90.179176,6.825506,15.015447,5.959357,16.358248,7.091717,17.308027,0,4.566474,11.593287,7.341583,12.864414,8.249801,16.600733,8.515846,11.486679,8.956353,11.622144,9.510473,11.722095,8.712601,13.009679,10.065299,13.356290,9.815494,14.378680,0,-0.01371,0.00199,-0.02849,-0.01338,0.00808,-0.01184,0.00319,0.00253,1.48321,0.09682,3.27648
1.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.007950,58.663078,72.762047,89.943382,6.828062,15.016480,5.950058,16.343159,7.100546,17.341986,0,4.564005,11.646782,7.342892,12.858183,8.254251,16.569044,8.502316,11.533149,8.955988,11.677976,9.507700,11.731218,8.712147,13.018366,10.066169,13.359229,9.816313,14.379895,0,-0.01722,0.00613,-0.02384,-0.01255,0.00822,-0.01205,0.00681,0.00559,1.48242,0.09706,3.27686
1.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.708099,55.809002,72.810028,89.712700,6.831161,15.017222,5.944271,16.329952,7.108545,17.375763,0,4.564452,11.695036,7.344046,12.849764,8.257053,16.540363,8.489283,11.571501,8.954251,11.724873,9.503173,11.738163,8.712067,13.026517,10.067142,13.362172,9.817072,14.381344,0,-0.01895,0.00314,-0.01639,-0.01320,0.00829,-0.01255,0.00470,0.00202,1.48389,0.09719,3.27709
1.700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.446365,54.202042,72.883255,89.494293,6.835563,15.017263,5.946922,16.321274,7.114552,17.409107,0,4.571899,11.730706,7.344826,12.836090,8.255903,16.518908,8.477438,11.590360,8.949221,11.750312,9.494435,11.739878,8.712886,13.033385,10.068367,13.365124,9.817688,14.383357,0,-0.01752,0.00138,-0.01866,-0.01286,0.00834,-0.01277,0.00693,0.00138,1.48082,0.09696,3.27693
1.701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.184647,52.595085,72.956490,89.275887,6.839966,15.017305,5.949573,16.312595,7.120560,17.442451,0,4.579346,11.766376,7.345607,12.822416,8.254752,16.497454,8.465592,11.609220,8.944190,11.775752,9.485699,11.741592,8.713704,13.040253,10.069592,13.368074,9.818303,14.385369,0,-0.01719,-0.00159,-0.01771,-0.01483,0.00839,-0.01035,0.00451,0.00661,1.48405,0.09679,3.27693
1.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.922928,50.988125,73.029716,89.057480,6.844368,15.017346,5.952223,16.303917,7.126567,17.475798,0,4.586793,11.802047,7.346387,12.808743,8.253602,16.475998,8.453747,11.628078,8.939159,11.801192,9.476961,11.743307,8.714522,13.047121,10.070816,13.371026,9.818919,14.387382,0,-0.02017,0.00720,-0.01957,-0.01293,0.00820,-0.01721,0.00485,-0.00302,1.48669,0.09707,3.27732
1.703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.228973,49.533447,73.055748,88.854599,6.847309,15.018505,5.953096,16.293564,7.135149,17.509592,0,4.596146,11.834878,7.347474,12.797955,8.252511,16.457577,8.449329,11.651052,8.937504,11.823612,9.470432,11.746031,8.715120,13.054404,10.072323,13.374171,9.819839,14.389930,0,-0.01587,0.00172,-0.01815,-0.01286,0.00884,-0.01021,-0.00110,0.00580,1.48179,0.09726,3.27763
