"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform","2 Trdml"
2.032,1,0,6.855750,5.028422,0.000000,3.773376,5.353500,4.415977,3.131083,1.42785,0.09976
2.033,1,0,6.863665,5.035102,0.000000,3.779256,5.360433,4.427728,3.130947,1.42086,0.09988
2.034,1,0,6.871580,5.041782,0.000000,3.785137,5.367367,4.439478,3.130811,1.40610,0.09996
2.035,1,0,6.863479,5.048625,0.000000,3.791005,5.374024,4.450778,3.131076,1.39627,0.09968
2.036,1,0,6.853833,5.055484,0.000000,3.796873,5.380680,4.462033,3.131379,1.38794,0.09966
2.037,1,0,6.844187,5.062343,0.000000,3.802578,5.386834,4.473288,3.131682,1.37718,0.09984
2.038,1,0,6.834541,5.069202,0.000000,3.808282,5.392986,4.484543,3.131986,1.36890,0.09986
2.039,1,0,6.810812,5.075784,0.000000,3.813768,5.398628,4.495399,3.132282,1.35963,0.09956
2.040,1,0,6.785723,5.082339,0.000000,3.819253,5.404266,4.506217,3.132577,1.34560,0.09968
2.041,1,0,6.760634,5.088895,0.000000,3.824869,5.409473,4.517034,3.132872,1.33374,0.09990
2.042,1,0,6.735546,5.095450,0.000000,3.830485,5.414678,4.527851,3.133168,1.31044,0.09977
2.043,1,0,6.687268,5.102562,0.000000,3.836580,5.419584,4.539967,3.133458,1.30005,0.09946
2.044,1,0,6.636753,5.109727,0.000000,3.842678,5.424488,4.552208,3.133749,1.28649,0.09969
2.045,1,0,6.586238,5.116893,0.000000,3.849085,5.429241,4.564449,3.134039,1.27245,0.09979
2.046,1,0,6.535724,5.124058,0.000000,3.855493,5.433993,4.576691,3.134329,1.25790,0.09940
2.047,1,0,6.480040,5.131378,0.000000,3.861978,5.438678,4.589589,3.134588,1.24732,0.09940
2.048,1,0,6.423858,5.138712,0.000000,3.868463,5.443361,4.602550,3.134845,1.23240,0.09972
2.049,1,0,6.367675,5.146046,0.000000,3.875175,5.447978,4.615511,3.135101,1.20398,0.09962
2.050,1,0,6.311493,5.153380,0.000000,3.881889,5.452596,4.628473,3.135357,1.18646,0.09933
2.051,1,0,6.250450,5.160822,0.000000,3.888593,5.457164,4.639265,3.135489,1.16989,0.09957
2.052,1,0,6.188938,5.168273,0.000000,3.895298,5.461732,4.649848,3.135608,1.15582,0.09954
2.053,1,0,6.127426,5.175725,0.000000,3.899521,5.466329,4.660431,3.135727,1.14026,0.09937
2.054,1,0,6.065914,5.183177,0.000000,3.903728,5.470925,4.671015,3.135846,1.12201,0.09899
2.055,1,0,6.005102,5.190569,0.000000,3.903595,5.475461,4.671261,3.135708,1.10395,0.09903
2.056,1,0,5.944357,5.197956,0.000000,3.903436,5.479997,4.670510,3.135544,1.07099,0.09916
2.057,1,0,5.883613,5.205343,0.000000,3.902721,5.484095,4.669759,3.135381,1.04973,0.09906
2.058,1,0,5.822868,5.212730,0.000000,3.902003,5.488190,4.669009,3.135217,1.02996,0.09876
2.059,1,0,5.752939,5.218722,0.000000,3.904847,5.491339,4.676136,3.135187,1.01458,0.09889
2.060,1,0,5.682124,5.224579,0.000000,3.907713,5.494483,4.684025,3.135170,0.99809,0.09906
2.061,1,0,5.611309,5.230436,0.000000,3.912549,5.496353,4.691914,3.135152,0.97564,0.09897
2.062,1,0,5.540493,5.236293,0.000000,3.917397,5.498215,4.699802,3.135134,0.95437,0.09874
2.063,1,0,5.446338,5.241011,0.000000,3.921571,5.498892,4.707386,3.135090,0.91505,0.09909
2.064,1,0,5.349929,5.245619,0.000000,3.925742,5.499562,4.714940,3.135043,0.89628,0.09928
2.065,1,0,5.253521,5.250227,0.000000,3.929146,5.499400,4.722494,3.134997,0.87437,0.09901
2.066,1,0,5.157113,5.254836,0.000000,3.932544,5.499233,4.730048,3.134950,0.85313,0.09921
2.067,1,0,5.036268,5.259541,0.000000,3.935653,5.498398,4.735531,3.135298,0.83394,0.09962
2.068,1,0,4.913065,5.264255,0.000000,3.938760,5.497559,4.740815,3.135684,0.80991,0.09955
2.069,1,0,4.789863,5.268970,0.000000,3.941368,5.495810,4.746099,3.136070,0.78741,0.09949
2.070,1,0,4.666660,5.273684,0.000000,3.943973,5.494055,4.751383,3.136457,0.74327,0.09995
2.071,1,0,4.514316,5.277530,0.000000,3.945786,5.491177,4.754266,3.136774,0.72280,0.10002
2.072,1,0,4.359160,5.281293,0.000000,3.947594,5.488292,4.756917,3.137085,0.69972,0.09988
2.073,0,0,4.204004,5.285055,0.000000,1.985645,5.484490,4.759569,3.137395,0.67523,0.10027
2.074,0,0,4.048849,5.288818,0.000000,0.011843,5.480682,4.762220,3.137706,0.65218,0.10054
2.075,0,0,3.872832,5.292500,0.000000,0.000000,5.476188,4.763813,3.137733,0.62940,0.10049
2.076,0,0,3.694803,5.296175,0.000000,0.000000,5.471690,4.765305,3.137732,0.60627,0.10078
2.077,0,0,3.516774,5.299850,0.000000,0.000000,5.466301,4.766796,3.137731,0.55851,0.10113
2.078,0,0,3.338745,5.303525,0.000000,0.000000,5.460908,4.768288,3.137730,0.53354,0.10115
2.079,0,0,3.123343,5.306523,0.000000,0.000000,5.454266,4.768806,3.137843,0.50934,0.10138
2.080,0,0,2.904336,5.309456,0.000000,0.000000,5.447616,4.769231,3.137967,0.48459,0.10169
2.081,0,0,2.685329,5.312389,0.000000,0.000000,5.439669,4.769656,3.138091,0.45965,0.10170
2.082,0,0,2.466321,5.315322,0.000000,0.000000,5.431715,4.770081,3.138215,0.43519,0.10183
2.083,0,0,2.209763,5.318049,0.000000,0.000000,5.422637,4.769666,3.138384,0.38647,0.10206
2.084,0,0,1.949581,5.320756,0.000000,0.000000,5.413552,4.769169,3.138557,0.36241,0.10214
2.085,0,0,1.689400,5.323463,0.000000,0.000000,5.403426,4.768673,3.138730,0.33487,0.10190
2.086,0,0,1.429218,5.326170,0.000000,0.000000,5.393293,4.768177,3.138903,0.31038,0.10189
2.087,0,0,1.142710,5.328292,0.000000,0.000000,5.382190,4.766780,3.138814,0.28316,0.10190
2.088,0,0,0.853663,5.330358,0.000000,0.000000,5.371081,4.765296,3.138701,0.26175,0.10158
2.089,0,0,0.564615,5.332423,0.000000,0.000000,5.359204,4.763813,3.138587,0.23315,0.10118
2.090,0,0,0.275567,5.334488,0.000000,0.000000,5.347322,4.762330,3.138473,0.18415,0.10118
2.091,0,0,-0.030289,5.336370,0.000000,0.000000,5.334862,4.760119,3.138020,0.15780,0.10115
2.092,0,0,-0.337767,5.338233,0.000000,0.000000,5.322399,4.757839,3.137533,0.13105,0.10079
2.093,0,0,-0.645245,5.340096,0.000000,0.000000,5.309358,4.755559,3.137047,0.10370,0.10054
2.094,0,0,-0.952723,5.341960,0.000000,0.000000,5.296314,4.753279,3.136561,0.07621,0.10067
2.095,0,0,-1.251805,5.341974,0.000000,0.000000,5.282487,4.750576,3.135988,0.05517,0.10063
2.096,0,0,-1.550076,5.341809,0.000000,0.000000,5.268656,4.747831,3.135408,0.00339,0.10010
2.097,0,0,-1.848348,5.341644,0.000000,0.000000,5.253786,4.745088,3.134827,-0.02378,0.10010
2.098,0,0,-2.146620,5.341479,0.000000,0.000000,5.238909,4.742343,3.134247,-0.04973,0.10035
2.099,0,0,-2.455799,5.339472,0.000000,0.000000,5.222763,4.739391,3.133769,-0.07583,0.10011
2.100,0,0,-2.766032,5.337287,0.000000,0.000000,5.206609,4.736419,3.133302,-0.10079,0.09982
2.101,0,0,-3.076264,5.335103,0.000000,0.000000,5.189023,4.733446,3.132834,-0.12956,0.10006
2.102,0,0,-3.386496,5.332918,0.000000,0.000000,5.171428,4.730474,3.132367,-0.17682,0.10008
2.103,0,0,-3.700603,5.328282,0.000000,0.000000,5.152422,4.727797,3.131760,-0.21030,0.09982
2.104,0,0,-4.015085,5.323410,0.000000,0.000000,5.133408,4.725149,3.131141,-0.23194,0.09971
2.105,0,0,-4.329566,5.318537,0.000000,0.000000,5.113147,4.722501,3.130521,-0.25650,0.09982
2.106,0,0,-4.644048,5.313665,0.000000,0.000000,5.092877,4.719853,3.129902,-0.28099,0.09988
2.107,0,0,-4.981232,5.307791,0.000000,0.000000,5.071427,4.717329,3.129065,-0.30472,0.09959
2.108,0,0,-5.320606,5.301820,0.000000,0.000000,5.049969,4.714816,3.128207,-0.33228,0.09957
2.109,0,0,-5.659980,5.295850,0.000000,0.000000,5.027217,4.712303,3.127349,-0.38199,0.09985
2.110,0,0,-5.999354,5.289879,0.000000,0.000000,5.004457,4.709790,3.126492,-0.40658,0.09989
2.111,0,0,-6.345588,5.281980,0.000000,0.000000,4.980561,4.707410,3.125362,-0.42911,0.09961
2.112,0,0,-6.692485,5.273895,0.000000,0.000000,4.956658,4.705043,3.124206,-0.45730,0.09974
2.113,0,0,-7.039382,5.265810,0.000000,0.000000,4.932262,4.702676,3.123050,-0.47972,0.09999
2.114,0,0,-7.386278,5.257724,0.000000,0.000000,4.907863,4.700309,3.121895,-0.50663,0.09982
2.115,0,0,-7.711714,5.249057,0.000000,0.000000,4.883562,4.697307,3.120600,-0.55525,0.09966
2.116,0,0,-8.035079,5.240334,0.000000,0.000000,4.859262,4.694244,3.119291,-0.57598,0.10006
2.117,0,0,-8.358444,5.231611,0.000000,0.000000,4.835136,4.691181,3.117983,-0.60330,0.10018
2.118,0,0,-8.681809,5.222888,0.000000,0.000000,4.811012,4.688117,3.116674,-0.62516,0.09997
2.119,0,0,-8.963046,5.212403,0.000000,0.000000,4.787133,4.684732,3.114776,-0.64861,0.10033
2.120,0,0,-9.240217,5.201749,0.000000,0.000000,4.763257,4.681317,3.112821,-0.67191,0.10070
2.121,0,0,-9.517389,5.191095,0.000000,0.000000,4.740254,4.677901,3.110865,-0.71826,0.10045
2.122,0,0,-9.794560,5.180440,0.000000,0.000000,4.717257,4.674485,3.108910,-0.74029,0.10064
2.123,0,0,-9.987283,5.169084,0.000000,0.000000,4.695931,4.671566,3.106752,-0.76292,0.10105
2.124,0,0,-10.171856,5.157659,0.000000,0.000000,4.674614,4.668695,3.104575,-0.78495,0.10091
2.125,0,0,-10.356429,5.146235,0.000000,0.000000,4.655342,4.665825,3.102398,-0.80603,0.10091
2.126,0,0,-10.541002,5.134810,0.000000,0.000000,4.636082,4.662954,3.100220,-0.83087,0.10127
2.127,0,0,-10.636292,5.123049,0.000000,0.000000,4.618998,4.659482,3.097768,-0.86768,0.10130
2.128,0,0,-10.722967,5.111256,0.000000,0.000000,4.601926,4.655951,3.095289,-0.89082,0.10109
2.129,0,0,-10.809643,5.099463,0.000000,0.000000,4.587291,4.652421,3.092810,-0.91093,0.10146
2.130,0,0,-10.896317,5.087670,0.000000,0.000000,4.572671,4.648891,3.090332,-0.93023,0.10156
2.131,0,0,-10.891528,5.076160,0.000000,0.000000,4.560462,4.644455,3.087751,-0.95137,0.10139
2.132,0,0,-10.877913,5.064679,0.000000,0.000000,4.548267,4.639931,3.085161,-0.97253,0.10172
2.133,0,0,-10.864299,5.053196,0.000000,0.000000,4.537910,4.635407,3.082571,-1.01210,0.10188
2.134,0,0,-10.850683,5.041715,0.000000,0.000000,4.527564,4.630883,3.079981,-1.02850,0.10173
2.135,0,0,-10.777726,5.029494,0.000000,0.000000,4.518491,4.627693,3.077721,-1.04735,0.10188
2.136,0,0,-10.699043,5.017202,0.000000,0.000000,4.509425,4.624631,3.075493,-1.06378,0.10200
2.137,0,0,-10.620360,5.004910,0.000000,0.000000,4.501599,4.621570,3.073266,-1.08179,0.10192
2.138,0,0,-10.541677,4.992618,0.000000,0.000000,4.493781,4.618508,3.071038,-1.09985,0.10178
2.139,0,0,-10.426552,4.981186,0.000000,0.000000,4.487264,4.615420,3.069114,-1.13387,0.10189
