"Time","46 sw offset","45 sw onset","23 toex (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml"
0.00,0,0,13.067202,0.00108,0.00051,0.00053,0.00068,0.00060,0.00062,0.00065,0.00054,0.00014,0.09627
0.01,0,0,13.027946,0.00322,0.00235,0.00057,0.00059,0.00057,0.00059,0.00163,0.00567,0.00015,0.09545
0.02,0,1,12.988272,0.00580,0.00967,0.00258,0.00075,0.00059,0.00078,0.00133,0.00991,0.00045,0.09671
0.03,0,0,13.022050,0.00590,0.00644,0.00249,0.00065,0.00058,0.00065,0.00175,0.00545,0.00001,0.09634
0.04,0,0,13.428134,0.00210,0.00354,0.00458,0.00067,0.00062,0.00063,0.00147,0.01212,-0.00014,0.09568
0.05,0,0,13.838996,0.00176,0.00090,0.00429,0.00065,0.00060,0.00072,0.00225,0.00577,-0.00013,0.09570
0.06,0,0,14.293451,0.00123,0.00059,0.00223,0.00061,0.00060,0.00077,0.00178,0.00966,0.00000,0.09673
0.07,0,0,14.731201,0.00189,0.00060,0.00155,0.00053,0.00072,0.00071,0.00253,0.01067,-0.00014,0.09680
0.08,0,0,15.082933,0.00103,0.00057,0.00178,0.00054,0.00070,0.00063,0.00294,0.00541,0.00016,0.09712
0.09,0,0,15.329729,0.00115,0.00067,0.00149,0.00054,0.00057,0.00065,0.00273,0.00412,0.00030,0.09711
0.10,0,0,15.464777,0.00205,0.00059,0.00100,0.00060,0.00062,0.00063,0.00250,0.00724,0.00015,0.09625
0.11,0,0,15.545596,0.00147,0.00057,0.00220,0.00054,0.00077,0.00073,0.00246,0.00643,0.00013,0.09617
0.12,0,0,15.585464,0.00092,0.00061,0.00087,0.00053,0.00055,0.00070,0.00315,0.01003,0.00002,0.09708
0.13,0,0,15.686901,0.00115,0.00060,0.00090,0.00049,0.00075,0.00068,0.00299,0.00480,0.00001,0.09750
0.14,0,0,15.866165,0.00222,0.00054,0.00086,0.00052,0.00077,0.00065,0.00338,0.00360,-0.00014,0.09756
0.15,0,0,16.148617,0.00152,0.00053,0.00053,0.00052,0.00085,0.00066,0.00450,0.00195,-0.00015,0.09665
0.16,0,0,16.327208,0.00126,0.00054,0.00064,0.00055,0.00087,0.00068,0.00288,0.00062,0.00014,0.09602
0.17,1,0,16.645766,0.00159,0.00060,0.00074,0.00069,0.00055,0.00069,0.00122,0.00056,-0.00001,0.09659
0.18,0,0,16.765931,0.00301,0.00079,0.00097,0.00072,0.00055,0.00071,0.00094,0.00065,-0.00014,0.09702
0.19,0,0,16.628486,0.00321,0.00068,0.00052,0.00055,0.00054,0.00071,0.00119,0.00067,0.00031,0.09670
0.20,0,0,16.411948,0.00134,0.00055,0.00090,0.00056,0.00061,0.00066,0.00096,0.00051,0.00001,0.09669
0.21,0,0,16.284423,0.00109,0.00048,0.00086,0.00062,0.00057,0.00072,0.00070,0.00061,-0.00015,0.09653
0.22,0,0,16.136817,0.00310,0.00068,0.00054,0.00060,0.00056,0.00062,0.00096,0.00054,0.00030,0.09576
0.23,0,0,16.041262,0.00313,0.00066,0.00059,0.00059,0.00059,0.00073,0.00071,0.00055,-0.00013,0.09584
0.24,0,0,15.928356,0.00121,0.00064,0.00057,0.00061,0.00063,0.00075,0.00084,0.00064,-0.00001,0.09669
0.25,0,0,15.807720,0.00223,0.00073,0.00063,0.00068,0.00061,0.00065,0.00110,0.00058,-0.00001,0.09702
0.26,0,0,15.674607,0.00075,0.00064,0.00056,0.00065,0.00066,0.00067,0.00200,0.00053,0.00014,0.09727
0.27,0,0,15.565161,0.00124,0.00066,0.00072,0.00067,0.00079,0.00066,0.00163,0.00051,0.00015,0.09722
0.28,0,0,15.448892,0.00147,0.00048,0.00061,0.00070,0.00079,0.00078,0.00151,0.00057,-0.00014,0.09646
0.29,0,0,15.300848,0.00186,0.00054,0.00067,0.00081,0.00078,0.00065,0.00098,0.00055,-0.00014,0.09628
0.30,0,0,15.205375,0.00189,0.00061,0.00060,0.00075,0.00065,0.00073,0.00074,0.00061,0.00001,0.09665
0.31,0,0,15.037713,0.00108,0.00058,0.00059,0.00096,0.00075,0.00074,0.00076,0.00062,-0.00013,0.09658
0.32,0,0,14.868210,0.00113,0.00054,0.00063,0.00103,0.00076,0.00077,0.00080,0.00051,-0.00001,0.09647
0.33,0,0,14.768464,0.00104,0.00068,0.00059,0.00143,0.00083,0.00070,0.00102,0.00059,-0.00029,0.09687
0.34,0,0,14.637098,0.00111,0.00055,0.00056,0.00102,0.00058,0.00064,0.00080,0.00058,0.00014,0.09691
0.35,0,0,14.582984,0.00098,0.00053,0.00073,0.00163,0.00075,0.00067,0.00072,0.00065,-0.00014,0.09783
0.36,0,0,14.487072,0.00125,0.00058,0.00064,0.00175,0.00066,0.00069,0.00068,0.00060,-0.00001,0.09756
0.37,0,0,14.350252,0.00220,0.00062,0.00063,0.00096,0.00068,0.00065,0.00064,0.00057,0.00013,0.09740
0.38,0,0,14.221201,0.00148,0.00063,0.00063,0.00131,0.00068,0.00069,0.00065,0.00066,0.00001,0.09711
0.39,0,0,14.076572,0.00100,0.00061,0.00069,0.00169,0.00074,0.00074,0.00067,0.00067,-0.00028,0.09715
0.40,0,0,13.894483,0.00132,0.00060,0.00059,0.00133,0.00078,0.00064,0.00101,0.00067,-0.00013,0.09813
0.41,0,0,13.770052,0.00096,0.00067,0.00065,0.00124,0.00072,0.00067,0.00163,0.00062,-0.00014,0.09856
0.42,0,0,13.600075,0.00080,0.00064,0.00057,0.00133,0.00067,0.00076,0.00226,0.00055,-0.00015,0.09821
0.43,0,0,13.432158,0.00131,0.00073,0.00064,0.00062,0.00066,0.00061,0.00139,0.00053,0.00014,0.09764
0.44,0,0,13.257199,0.00132,0.00063,0.00062,0.00074,0.00094,0.00071,0.00222,0.00071,0.00001,0.09719
0.45,0,0,13.163299,0.00218,0.00060,0.00060,0.00093,0.00086,0.00075,0.00069,0.00063,0.00000,0.09696
0.46,0,0,13.060822,0.00151,0.00080,0.00069,0.00073,0.00052,0.00065,0.00226,0.00051,0.00042,0.09842
0.47,0,0,13.012198,0.00116,0.00065,0.00062,0.00061,0.00068,0.00065,0.00085,0.00057,0.00015,0.09933
0.48,0,0,12.964539,0.00096,0.00060,0.00059,0.00060,0.00093,0.00071,0.00118,0.00061,0.00030,0.09875
0.49,0,0,12.901746,0.00136,0.00129,0.00054,0.00061,0.00054,0.00071,0.00176,0.00456,0.00000,0.09776
0.50,0,0,12.839423,0.00303,0.00420,0.00097,0.00070,0.00059,0.00126,0.00212,0.00247,0.00014,0.09784
0.51,0,1,12.757920,0.00442,0.00740,0.00162,0.00093,0.00058,0.00068,0.00133,0.01271,-0.00014,0.09836
0.52,0,0,12.792722,0.00342,0.00337,0.00272,0.00062,0.00061,0.00074,0.00161,0.00468,0.00000,0.09879
0.53,0,0,13.137371,0.00239,0.00254,0.00439,0.00068,0.00058,0.00080,0.00129,0.00693,-0.00015,0.09900
0.54,0,0,13.487237,0.00220,0.00204,0.00442,0.00056,0.00057,0.00074,0.00135,0.00760,-0.00014,0.09878
0.55,0,0,13.819092,0.00121,0.00112,0.00245,0.00076,0.00056,0.00083,0.00131,0.00581,0.00031,0.09857
0.56,0,0,14.156650,0.00108,0.00058,0.00208,0.00056,0.00066,0.00065,0.00131,0.00602,0.00028,0.09858
0.57,0,0,14.430197,0.00097,0.00060,0.00204,0.00061,0.00047,0.00072,0.00161,0.00624,0.00015,0.09818
0.58,0,0,14.687714,0.00097,0.00051,0.00163,0.00056,0.00059,0.00070,0.00239,0.00709,0.00001,0.09901
0.59,0,0,15.007492,0.00117,0.00054,0.00163,0.00065,0.00055,0.00062,0.00216,0.00535,-0.00013,0.09855
0.60,0,0,15.203311,0.00222,0.00056,0.00078,0.00057,0.00076,0.00061,0.00291,0.00699,0.00029,0.09797
0.61,0,0,15.501081,0.00151,0.00057,0.00088,0.00064,0.00086,0.00064,0.00305,0.00110,0.00016,0.09746
0.62,0,0,15.764616,0.00177,0.00070,0.00083,0.00057,0.00084,0.00104,0.00288,0.00190,0.00000,0.09801
0.63,0,0,16.041501,0.00163,0.00066,0.00103,0.00059,0.00095,0.00074,0.00264,0.00060,0.00015,0.09750
0.64,1,0,16.269519,0.00126,0.00052,0.00107,0.00057,0.00056,0.00069,0.00128,0.00061,0.00015,0.09674
0.65,0,0,16.123568,0.00280,0.00062,0.00051,0.00068,0.00062,0.00072,0.00092,0.00059,0.00000,0.09644
0.66,0,0,15.997143,0.00377,0.00105,0.00060,0.00065,0.00057,0.00066,0.00070,0.00074,-0.00013,0.09701
0.67,0,0,15.919907,0.00430,0.00064,0.00061,0.00062,0.00057,0.00068,0.00090,0.00064,0.00030,0.09789
0.68,0,0,15.739100,0.00254,0.00058,0.00061,0.00055,0.00058,0.00069,0.00105,0.00057,0.00000,0.09809
0.69,0,0,15.642348,0.00119,0.00060,0.00049,0.00066,0.00061,0.00067,0.00107,0.00061,0.00016,0.09842
0.70,0,0,15.494035,0.00223,0.00061,0.00061,0.00059,0.00055,0.00058,0.00078,0.00060,-0.00013,0.09770
0.71,0,0,15.362413,0.00214,0.00081,0.00064,0.00059,0.00059,0.00090,0.00101,0.00058,0.00015,0.09754
0.72,0,0,15.203487,0.00114,0.00059,0.00061,0.00053,0.00071,0.00068,0.00088,0.00055,0.00014,0.09728
0.73,0,0,15.108488,0.00105,0.00069,0.00059,0.00058,0.00078,0.00072,0.00124,0.00050,0.00029,0.09765
0.74,0,0,14.919363,0.00159,0.00069,0.00067,0.00061,0.00079,0.00070,0.00112,0.00062,-0.00013,0.09764
0.75,0,0,14.828806,0.00262,0.00057,0.00058,0.00065,0.00065,0.00074,0.00115,0.00067,0.00030,0.09771
0.76,0,0,14.712041,0.00102,0.00052,0.00067,0.00062,0.00106,0.00073,0.00132,0.00060,0.00029,0.09790
0.77,0,0,14.624214,0.00129,0.00061,0.00063,0.00052,0.00080,0.00072,0.00122,0.00059,0.00014,0.09799
0.78,0,0,14.552554,0.00137,0.00052,0.00071,0.00064,0.00078,0.00071,0.00083,0.00066,0.00015,0.09790
0.79,0,0,14.544546,0.00157,0.00071,0.00057,0.00056,0.00060,0.00065,0.00059,0.00056,0.00000,0.09687
0.80,0,0,14.360422,0.00243,0.00059,0.00058,0.00078,0.00087,0.00069,0.00110,0.00062,0.00001,0.09642
0.81,0,0,14.063363,0.00147,0.00051,0.00063,0.00055,0.00073,0.00063,0.00063,0.00062,0.00000,0.09601
0.82,0,0,13.975162,0.00145,0.00071,0.00063,0.00075,0.00061,0.00067,0.00072,0.00046,0.00029,0.09630
0.83,0,0,13.866397,0.00238,0.00071,0.00058,0.00063,0.00081,0.00070,0.00074,0.00063,0.00015,0.09688
0.84,0,0,13.805140,0.00165,0.00083,0.00062,0.00059,0.00075,0.00066,0.00063,0.00077,-0.00014,0.09722
0.85,0,0,13.646091,0.00119,0.00102,0.00061,0.00055,0.00057,0.00072,0.00062,0.00069,0.00001,0.09658
0.86,0,0,13.492928,0.00125,0.00084,0.00050,0.00060,0.00060,0.00065,0.00183,0.00058,0.00000,0.09606
0.87,0,0,13.338741,0.00117,0.00057,0.00055,0.00054,0.00071,0.00075,0.00104,0.00064,0.00015,0.09626
0.88,0,0,13.252992,0.00140,0.00089,0.00064,0.00065,0.00071,0.00070,0.00064,0.00062,0.00014,0.09618
0.89,0,0,13.138298,0.00173,0.00082,0.00085,0.00065,0.00087,0.00132,0.00082,0.00075,0.00016,0.09631
0.90,0,0,13.009578,0.00215,0.00055,0.00058,0.00068,0.00074,0.00068,0.00068,0.00065,-0.00013,0.09608
0.91,0,0,12.905044,0.00161,0.00067,0.00058,0.00057,0.00063,0.00072,0.00056,0.00057,-0.00013,0.09688
0.92,0,0,12.799226,0.00100,0.00065,0.00073,0.00062,0.00079,0.00070,0.00084,0.00060,0.00000,0.09713
0.93,0,0,12.682298,0.00105,0.00068,0.00057,0.00059,0.00063,0.00069,0.00079,0.00074,0.00016,0.09811
0.94,0,0,12.595355,0.00133,0.00165,0.00063,0.00051,0.00052,0.00071,0.00145,0.00278,0.00013,0.09795
0.95,0,0,12.526218,0.00161,0.00277,0.00063,0.00070,0.00052,0.00071,0.00188,0.00373,0.00001,0.09766
0.96,0,1,12.439059,0.00484,0.00646,0.00225,0.00087,0.00062,0.00058,0.00165,0.00693,0.00031,0.09632
0.97,0,0,12.464386,0.00715,0.00971,0.00303,0.00081,0.00048,0.00065,0.00146,0.00741,0.00016,0.09606
0.98,0,0,12.815556,0.00800,0.00651,0.00553,0.00080,0.00055,0.00072,0.00149,0.00839,0.00000,0.09675
0.99,0,0,13.158865,0.00325,0.00335,0.00424,0.00072,0.00051,0.00078,0.00132,0.00703,-0.00013,0.09714
1.00,0,0,13.392773,0.00160,0.00123,0.00280,0.00076,0.00058,0.00067,0.00142,0.00812,0.00013,0.09688
1.01,0,0,13.621651,0.00140,0.00144,0.00382,0.00068,0.00053,0.00073,0.00148,0.00547,0.00045,0.09700
1.02,0,0,14.048081,0.00113,0.00056,0.00236,0.00055,0.00056,0.00073,0.00139,0.00797,0.00014,0.09645
1.03,0,0,14.361297,0.00107,0.00057,0.00200,0.00057,0.00058,0.00065,0.00137,0.00524,0.00015,0.09603
1.04,0,0,14.699032,0.00088,0.00047,0.00096,0.00056,0.00065,0.00073,0.00203,0.00296,0.00001,0.09630
1.05,0,0,15.095360,0.00116,0.00055,0.00089,0.00066,0.00075,0.00066,0.00353,0.00392,0.00001,0.09635
1.06,0,0,15.629074,0.00253,0.00059,0.00087,0.00059,0.00064,0.00059,0.00377,0.00205,0.00031,0.09590
1.07,0,0,16.114857,0.00198,0.00054,0.00067,0.00054,0.00088,0.00077,0.00286,0.00085,-0.00015,0.09544
1.08,1,0,16.455404,0.00176,0.00056,0.00100,0.00061,0.00059,0.00067,0.00233,0.00062,0.00013,0.09523
1.09,0,0,16.448467,0.00098,0.00058,0.00091,0.00056,0.00076,0.00064,0.00153,0.00051,0.00014,0.09602
1.10,0,0,16.240097,0.00132,0.00062,0.00063,0.00056,0.00062,0.00073,0.00176,0.00064,0.00002,0.09662
1.11,0,0,16.125926,0.00454,0.00108,0.00064,0.00075,0.00053,0.00066,0.00069,0.00061,-0.00013,0.09666
1.12,0,0,15.991266,0.00112,0.00060,0.00058,0.00058,0.00061,0.00062,0.00094,0.00061,0.00001,0.09703
1.13,0,0,15.907252,0.00175,0.00058,0.00071,0.00059,0.00068,0.00062,0.00152,0.00056,-0.00015,0.09701
1.14,0,0,15.791155,0.00129,0.00059,0.00051,0.00068,0.00074,0.00071,0.00176,0.00064,0.00013,0.09706
1.15,0,0,15.675226,0.00127,0.00064,0.00055,0.00067,0.00076,0.00066,0.00224,0.00052,-0.00001,0.09714
1.16,0,0,15.555395,0.00233,0.00058,0.00070,0.00061,0.00103,0.00064,0.00308,0.00058,0.00015,0.09662
1.17,0,0,15.415437,0.00124,0.00048,0.00058,0.00060,0.00073,0.00057,0.00193,0.00060,0.00015,0.09571
1.18,0,0,15.245661,0.00115,0.00056,0.00054,0.00071,0.00062,0.00064,0.00071,0.00056,0.00014,0.09550
1.19,0,0,15.104998,0.00076,0.00054,0.00052,0.00060,0.00065,0.00074,0.00100,0.00061,0.00001,0.09595
1.20,0,0,14.932789,0.00108,0.00063,0.00055,0.00066,0.00058,0.00070,0.00096,0.00061,0.00016,0.09670
1.21,0,0,14.837699,0.00224,0.00059,0.00065,0.00062,0.00071,0.00065,0.00087,0.00053,0.00014,0.09784
1.22,0,0,14.754966,0.00135,0.00070,0.00057,0.00074,0.00060,0.00066,0.00084,0.00061,-0.00013,0.09770
1.23,0,0,14.650637,0.00125,0.00061,0.00069,0.00065,0.00073,0.00084,0.00087,0.00056,0.00014,0.09762
1.24,0,0,14.561653,0.00113,0.00068,0.00058,0.00082,0.00060,0.00064,0.00055,0.00064,0.00014,0.09689
1.25,0,0,14.429431,0.00155,0.00086,0.00050,0.00114,0.00064,0.00073,0.00063,0.00059,-0.00015,0.09620
1.26,0,0,14.305538,0.00170,0.00060,0.00059,0.00102,0.00069,0.00063,0.00063,0.00059,-0.00013,0.09697
1.27,0,0,14.188195,0.00148,0.00060,0.00055,0.00104,0.00069,0.00065,0.00063,0.00043,0.00044,0.09798
1.28,0,0,14.077504,0.00082,0.00087,0.00061,0.00112,0.00053,0.00075,0.00055,0.00058,0.00015,0.09841
1.29,0,0,13.912998,0.00188,0.00064,0.00068,0.00085,0.00073,0.00068,0.00134,0.00058,0.00001,0.09801
1.30,0,0,13.795624,0.00092,0.00062,0.00069,0.00121,0.00081,0.00067,0.00104,0.00061,0.00014,0.09857
1.31,0,0,13.609863,0.00126,0.00072,0.00062,0.00083,0.00060,0.00069,0.00199,0.00053,-0.00015,0.09847
1.32,0,0,13.417776,0.00090,0.00056,0.00061,0.00057,0.00049,0.00071,0.00213,0.00060,0.00015,0.09884
1.33,0,0,13.309211,0.00106,0.00088,0.00061,0.00062,0.00064,0.00066,0.00089,0.00119,0.00001,0.09903
1.34,0,0,13.279549,0.00198,0.00053,0.00061,0.00083,0.00062,0.00069,0.00156,0.00052,0.00014,0.09850
1.35,0,0,13.172037,0.00181,0.00073,0.00055,0.00066,0.00081,0.00073,0.00104,0.00059,0.00016,0.09871
1.36,0,0,13.124898,0.00208,0.00243,0.00047,0.00058,0.00051,0.00066,0.00069,0.00225,0.00001,0.09894
1.37,0,1,13.064197,0.00567,0.00780,0.00129,0.00073,0.00055,0.00069,0.00143,0.00955,0.00015,0.09889
1.38,0,0,13.011739,0.00371,0.00618,0.00299,0.00100,0.00056,0.00064,0.00169,0.01116,0.00014,0.09890
1.39,0,0,13.222672,0.00539,0.00764,0.00442,0.00073,0.00044,0.00066,0.00160,0.00517,0.00000,0.09844
1.40,0,0,13.700666,0.00147,0.00090,0.00389,0.00063,0.00055,0.00062,0.00153,0.00933,0.00000,0.09833
1.41,0,0,14.164671,0.00224,0.00130,0.00294,0.00063,0.00050,0.00068,0.00120,0.00541,-0.00014,0.09780
1.42,0,0,14.565120,0.00210,0.00046,0.00311,0.00053,0.00049,0.00073,0.00170,0.00647,0.00014,0.09799
1.43,0,0,14.951010,0.00110,0.00059,0.00219,0.00052,0.00061,0.00072,0.00233,0.00636,0.00015,0.09761
1.44,0,0,15.257335,0.00218,0.00058,0.00101,0.00048,0.00062,0.00073,0.00287,0.00568,0.00013,0.09782
1.45,0,0,15.561348,0.00109,0.00051,0.00078,0.00061,0.00071,0.00073,0.00291,0.00295,0.00015,0.09782
1.46,0,0,15.909079,0.00112,0.00064,0.00117,0.00051,0.00080,0.00068,0.00338,0.00241,0.00013,0.09780
1.47,0,0,16.259526,0.00090,0.00062,0.00087,0.00054,0.00115,0.00069,0.00478,0.00066,0.00001,0.09755
1.48,0,0,16.527158,0.00148,0.00061,0.00060,0.00051,0.00071,0.00069,0.00283,0.00073,0.00001,0.09662
1.49,1,0,16.745796,0.00126,0.00062,0.00132,0.00060,0.00091,0.00074,0.00147,0.00056,0.00002,0.09641
1.50,0,0,16.809296,0.00179,0.00077,0.00081,0.00065,0.00065,0.00066,0.00107,0.00057,0.00002,0.09712
1.51,0,0,16.603397,0.00633,0.00072,0.00061,0.00065,0.00060,0.00068,0.00064,0.00060,-0.00015,0.09806
1.52,0,0,16.442287,0.00345,0.00082,0.00061,0.00058,0.00051,0.00066,0.00075,0.00062,0.00014,0.09811
1.53,0,0,16.301197,0.00205,0.00106,0.00060,0.00053,0.00050,0.00060,0.00054,0.00051,0.00000,0.09753
1.54,0,0,16.177633,0.00115,0.00058,0.00055,0.00059,0.00059,0.00072,0.00093,0.00055,0.00014,0.09753
1.55,0,0,16.081768,0.00124,0.00056,0.00049,0.00059,0.00072,0.00065,0.00145,0.00054,0.00015,0.09716
1.56,0,0,15.952881,0.00125,0.00063,0.00058,0.00060,0.00088,0.00063,0.00208,0.00056,0.00014,0.09700
1.57,0,0,15.821306,0.00125,0.00058,0.00059,0.00063,0.00060,0.00072,0.00102,0.00059,0.00015,0.09667
1.58,0,0,15.683288,0.00107,0.00066,0.00055,0.00060,0.00064,0.00073,0.00108,0.00051,0.00017,0.09665
1.59,0,0,15.571994,0.00191,0.00058,0.00055,0.00058,0.00058,0.00065,0.00063,0.00066,0.00001,0.09741
1.60,0,0,15.421356,0.00233,0.00058,0.00052,0.00069,0.00059,0.00072,0.00065,0.00060,-0.00001,0.09724
1.61,0,0,15.277966,0.00144,0.00064,0.00056,0.00065,0.00061,0.00066,0.00080,0.00057,-0.00001,0.09770
1.62,0,0,15.088717,0.00128,0.00049,0.00059,0.00073,0.00066,0.00064,0.00101,0.00064,0.00001,0.09747
1.63,0,0,15.021074,0.00095,0.00058,0.00060,0.00071,0.00061,0.00068,0.00087,0.00065,0.00013,0.09717
1.64,0,0,14.906940,0.00124,0.00097,0.00069,0.00061,0.00059,0.00068,0.00070,0.00055,0.00000,0.09764
1.65,0,0,14.841330,0.00121,0.00099,0.00058,0.00089,0.00073,0.00059,0.00082,0.00052,0.00000,0.09763
1.66,0,0,14.756059,0.00130,0.00078,0.00060,0.00098,0.00054,0.00067,0.00085,0.00057,0.00001,0.09803
1.67,0,0,14.643395,0.00193,0.00062,0.00067,0.00072,0.00058,0.00064,0.00159,0.00058,0.00029,0.09753
1.68,0,0,14.499956,0.00098,0.00058,0.00060,0.00070,0.00066,0.00070,0.00114,0.00054,0.00014,0.09739
1.69,0,0,14.349155,0.00107,0.00061,0.00063,0.00099,0.00076,0.00065,0.00067,0.00053,0.00000,0.09712
1.70,0,0,14.210156,0.00168,0.00082,0.00066,0.00097,0.00077,0.00066,0.00089,0.00052,0.00016,0.09699
1.71,0,0,14.106828,0.00188,0.00089,0.00073,0.00107,0.00070,0.00068,0.00073,0.00059,0.00014,0.09692
1.72,0,0,13.955958,0.00113,0.00057,0.00060,0.00102,0.00079,0.00060,0.00073,0.00065,0.00014,0.09669
1.73,0,0,13.790722,0.00112,0.00087,0.00056,0.00087,0.00057,0.00066,0.00067,0.00062,0.00001,0.09723
1.74,0,0,13.621179,0.00108,0.00051,0.00060,0.00092,0.00051,0.00068,0.00155,0.00058,0.00000,0.09769
1.75,0,0,13.553768,0.00260,0.00193,0.00056,0.00056,0.00063,0.00066,0.00219,0.00454,0.00029,0.09733
1.76,0,1,13.541547,0.00494,0.00616,0.00163,0.00064,0.00065,0.00069,0.00230,0.01475,0.00015,0.09665
1.77,0,0,13.535949,0.00752,0.00882,0.00636,0.00085,0.00063,0.00086,0.00240,0.01687,0.00002,0.09583
1.78,0,0,13.764113,0.00298,0.00539,0.00408,0.00063,0.00066,0.00077,0.00193,0.00557,0.00000,0.09569
1.79,0,0,14.104855,0.00298,0.00082,0.00327,0.00055,0.00052,0.00072,0.00130,0.00578,0.00015,0.09572
1.80,0,0,14.794504,0.00177,0.00067,0.00235,0.00059,0.00051,0.00062,0.00238,0.00766,0.00000,0.09630
1.81,0,0,15.105499,0.00126,0.00054,0.00195,0.00054,0.00057,0.00067,0.00205,0.00965,0.00013,0.09655
1.82,0,0,15.424119,0.00156,0.00053,0.00082,0.00057,0.00063,0.00069,0.00240,0.00754,0.00014,0.09650
1.83,0,0,15.702922,0.00134,0.00054,0.00171,0.00061,0.00062,0.00066,0.00276,0.00790,0.00014,0.09660
1.84,0,0,15.909799,0.00123,0.00071,0.00133,0.00056,0.00069,0.00133,0.00301,0.00485,0.00000,0.09671
1.85,0,0,16.103894,0.00115,0.00060,0.00068,0.00056,0.00077,0.00072,0.00269,0.00655,0.00014,0.09700
1.86,0,0,16.357716,0.00116,0.00062,0.00060,0.00057,0.00090,0.00067,0.00330,0.00272,0.00013,0.09783
1.87,0,0,16.647485,0.00132,0.00059,0.00065,0.00048,0.00071,0.00074,0.00188,0.00072,0.00014,0.09723
1.88,1,0,16.880731,0.00156,0.00061,0.00060,0.00061,0.00063,0.00069,0.00109,0.00055,0.00016,0.09655
1.89,0,0,17.038300,0.00206,0.00063,0.00092,0.00069,0.00062,0.00075,0.00087,0.00055,-0.00014,0.09633
1.90,0,0,16.842582,0.00487,0.00066,0.00056,0.00086,0.00061,0.00067,0.00082,0.00054,0.00014,0.09645
1.91,0,0,16.708991,0.00328,0.00059,0.00050,0.00054,0.00066,0.00068,0.00063,0.00059,-0.00014,0.09689
1.92,0,0,16.584075,0.00251,0.00060,0.00061,0.00060,0.00059,0.00054,0.00071,0.00055,0.00028,0.09733
1.93,0,0,16.436998,0.00448,0.00070,0.00051,0.00066,0.00057,0.00064,0.00076,0.00055,0.00000,0.09688
1.94,0,0,16.265703,0.00342,0.00083,0.00058,0.00065,0.00052,0.00058,0.00099,0.00058,0.00029,0.09707
1.95,0,0,16.168578,0.00113,0.00077,0.00080,0.00071,0.00081,0.00127,0.00126,0.00076,0.00016,0.09749
1.96,0,0,16.050924,0.00134,0.00063,0.00066,0.00066,0.00076,0.00084,0.00167,0.00056,0.00001,0.09833
1.97,0,0,15.947035,0.00113,0.00051,0.00057,0.00063,0.00066,0.00064,0.00098,0.00050,-0.00015,0.09825
1.98,0,0,15.796898,0.00220,0.00059,0.00054,0.00059,0.00076,0.00078,0.00083,0.00057,0.00013,0.09805
1.99,0,0,15.661444,0.00243,0.00063,0.00061,0.00082,0.00081,0.00068,0.00123,0.00055,-0.00001,0.09725
2.00,0,0,15.524331,0.00350,0.00075,0.00062,0.00090,0.00074,0.00066,0.00093,0.00055,0.00016,0.09703
2.01,0,0,15.384790,0.00339,0.00076,0.00062,0.00077,0.00065,0.00066,0.00079,0.00060,0.00030,0.09774
2.02,0,0,15.253177,0.00123,0.00092,0.00059,0.00056,0.00058,0.00060,0.00081,0.00066,0.00015,0.09807
2.03,0,0,15.095185,0.00113,0.00069,0.00068,0.00077,0.00071,0.00056,0.00093,0.00066,0.00000,0.09850
2.04,0,0,14.946863,0.00101,0.00061,0.00065,0.00089,0.00072,0.00057,0.00086,0.00068,0.00013,0.09851
2.05,0,0,14.833029,0.00217,0.00115,0.00056,0.00097,0.00052,0.00068,0.00077,0.00061,0.00015,0.09817
2.06,0,0,14.742627,0.00112,0.00057,0.00056,0.00092,0.00058,0.00060,0.00161,0.00104,0.00015,0.09805
2.07,0,0,14.630831,0.00129,0.00063,0.00065,0.00118,0.00066,0.00064,0.00063,0.00062,0.00014,0.09812
2.08,0,0,14.457239,0.00185,0.00093,0.00053,0.00080,0.00065,0.00068,0.00061,0.00053,-0.00013,0.09856
2.09,0,0,14.365598,0.00170,0.00067,0.00068,0.00085,0.00058,0.00073,0.00059,0.00057,0.00013,0.09847
2.10,0,0,14.226207,0.00116,0.00060,0.00059,0.00067,0.00056,0.00062,0.00077,0.00066,-0.00013,0.09847
2.11,0,0,14.166888,0.00104,0.00057,0.00060,0.00075,0.00062,0.00065,0.00102,0.00055,0.00030,0.09801
2.12,0,0,14.069282,0.00104,0.00056,0.00065,0.00078,0.00074,0.00070,0.00106,0.00058,0.00014,0.09829
2.13,0,0,13.910540,0.00210,0.00066,0.00065,0.00107,0.00080,0.00076,0.00102,0.00062,0.00013,0.09846
2.14,0,0,13.707465,0.00115,0.00067,0.00063,0.00068,0.00063,0.00066,0.00173,0.00072,0.00000,0.09845
2.15,0,0,13.582465,0.00114,0.00054,0.00059,0.00061,0.00073,0.00068,0.00263,0.00074,-0.00012,0.09879
2.16,0,0,13.471339,0.00099,0.00058,0.00067,0.00067,0.00123,0.00068,0.00150,0.00062,-0.00013,0.09797
2.17,0,0,13.378214,0.00191,0.00074,0.00075,0.00062,0.00068,0.00093,0.00075,0.00068,0.00014,0.09745
