"Time"	"1 Synch"	"2 Trdml"	"3 Platform"	"4 GM"	"5 Ip"	"6 BF"	"7 VL"	"8 St"	"9 TA"	"10 Gs"	"11 Gr"	"12 Synch"	"13 Crx (cm)"	"14 Cry (cm)"	"15 Hipx (cm)"	"16 Hipy (cm)"	"17 Knee x"	"18 Knee y"	"19 ankx (cm)"	"20 anky (cm)"	"21 MTPx (cm)"	"22 MTPy (cm)"	"23 toex (cm)"	"24 toey (cm)"	"25 FLtx (cm)"	"26 FLty (cm)"	"27 HLx (cm)"	"28 HLy (cm)"	"29 HRx (cm)"	"30 HRy (cm)"	"31 Keyboard"	"32 FLx (cm)"	"33 FLy (cm)"	"34 FRx (cm)"	"35 FRy (cm)"	"36 CoMx (cm)"	"37 CoMy (cm)"	"38 Hip (deg)"	"39 Knee (deg"	"40 Ankle (de"	"41 MTP (deg)"	"42 Ramp up"	"43 Ramp down"	"44 sw onset"	"45 sw offset"	"46 sw rmp up"	"47 st rmp up"	"48 sw rmp dw"	"49 st rmp dw"	"50 sinus rmp"	"51 rFL swon"	"52 rFL swoff"	"53 lFL swon"	"54 lFL swoff"	"55 rHL swon"	"56 rHL swoff"	"57 lHL swon"	"58 lHL swoff"	"59 left DS"	"60 right DS"	"61 Ramp up"	"62 Ramp down"	"63 sinus"
1.689	3.27657	0.09729	0.00000	0.00076	0.00564	-0.01110	0.00904	-0.01596	-0.02003	0.00501	-0.02112	0	15.365546	10.481688	14.340451	10.325951	14.461074	9.033124	12.974421	8.986649	13.410390	8.372884	13.988332	8.221197	19.132297	8.730336	13.436179	6.783545	13.852325	3.993937	0	17.492634	5.573246	19.070667	4.048350	16.077717	5.049353	93.927221	86.724122	57.301825	138.684686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.690	3.27617	0.09696	0.00002	-0.00069	0.00600	-0.01428	0.00851	-0.01096	-0.02090	0.00215	-0.01696	0	15.362453	10.480652	14.338787	10.325231	14.454880	9.033424	12.967237	8.987636	13.402816	8.367560	13.977248	8.219795	19.135423	8.730862	13.473182	6.767307	13.834257	3.995374	0	17.479645	5.567158	19.081541	4.048713	16.073226	5.051531	94.242290	86.852876	57.765099	138.044768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.691	3.27605	0.09722	0.00002	0.00468	0.00666	-0.01231	0.00866	-0.01434	-0.02048	0.00517	-0.01857	0	15.360878	10.480527	14.338593	10.325426	14.448684	9.033927	12.960332	8.990996	13.392369	8.364078	13.967009	8.218673	19.139882	8.731220	13.512123	6.751590	13.819342	3.997626	0	17.466034	5.563650	19.089780	4.048548	16.069849	5.053135	94.565808	86.983606	58.311149	137.333574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.692	3.27640	0.09733	0.00013	0.00166	0.00514	-0.01265	0.00885	-0.01321	-0.01981	0.00323	-0.01686	0	15.361503	10.481825	14.340609	10.326957	14.442538	9.034576	12.954181	8.998043	13.378605	8.364272	13.957109	8.217766	19.146444	8.730552	13.554200	6.737602	13.809764	4.000295	0	17.452365	5.564301	19.093491	4.047399	16.068293	5.053666	94.893003	87.114551	58.912398	136.624542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.693	3.27718	0.09728	0.00002	0.00294	0.00508	-0.01202	0.00925	-0.01493	-0.02083	0.00388	-0.01732	0	15.363457	10.484072	14.343955	10.329376	14.436300	9.035263	12.948595	9.007488	13.362064	8.367596	13.946110	8.217425	19.154297	8.729017	13.597703	6.725358	13.804081	4.003206	0	17.438273	5.567943	19.093901	4.045865	16.068283	5.053594	95.216534	87.246447	59.506531	135.970715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.694	3.27818	0.09685	-0.00011	0.00156	0.00697	-0.01226	0.00840	-0.01420	-0.02085	0.00323	-0.01874	0	15.365351	10.486471	14.347216	10.331950	14.429764	9.035861	12.943166	9.017173	13.343610	8.372712	13.932266	8.218138	19.162099	8.727107	13.639957	6.714476	13.799641	4.006260	0	17.423081	5.572493	19.093274	4.044899	16.069220	5.053715	95.528206	87.380860	60.019676	135.418347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.695	3.27880	0.09701	0.00004	0.00214	0.00416	-0.01260	0.00913	-0.01335	-0.01990	0.00305	-0.01792	0	15.365799	10.488222	14.348972	10.333946	14.422723	9.036246	12.937486	9.024939	13.324108	8.378281	13.913833	8.220392	19.168506	8.725317	13.678283	6.704575	13.793790	4.009359	0	17.406114	5.575868	19.093876	4.045452	16.070504	5.054826	95.819827	87.519353	60.377954	135.013690	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.696	3.27851	0.09737	0.00013	0.00175	0.00686	-0.01216	0.00823	-0.01356	-0.02158	0.00344	-0.01804	0	15.363748	10.488693	14.348134	10.334782	14.415035	9.036329	12.931195	9.029111	13.304550	8.383103	13.889679	8.224506	19.172528	8.724028	13.710762	6.695433	13.784386	4.012410	0	17.387001	5.576374	19.097449	4.048168	16.071615	5.057454	96.086248	87.661770	60.526471	134.788141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.697	3.27793	0.09716	-0.00002	0.00244	0.00417	-0.01187	0.00832	-0.01309	-0.02068	0.00479	-0.01856	0	15.359943	10.488135	14.345357	10.334693	14.406913	9.036222	12.924193	9.030595	13.286618	8.386728	13.861959	8.229905	19.175043	8.723007	13.739516	6.687681	13.772003	4.015359	0	17.366990	5.574389	19.102930	4.052047	16.072468	5.060709	96.338609	87.798742	60.511789	134.693727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.698	3.27781	0.09680	0.00011	0.00351	0.00504	-0.01299	0.01008	-0.01398	-0.02075	0.00269	-0.01798	0	15.355726	10.487094	14.341881	10.334187	14.398685	9.036102	12.916465	9.031158	13.272218	8.388953	13.833921	8.235714	19.177552	8.721820	13.768011	6.682234	13.758123	4.018164	0	17.347872	5.570986	19.108325	4.055543	16.073121	5.063222	96.593466	87.917836	60.414213	134.656076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.699	3.27777	0.09688	-0.00013	0.00328	0.00432	-0.01121	0.00859	-0.01295	-0.02075	0.00292	-0.01668	0	15.352439	10.486117	14.338943	10.333770	14.390680	9.036149	12.907999	9.032564	13.263259	8.389574	13.808813	8.241058	19.181555	8.720033	13.799717	6.680007	13.744226	4.020783	0	17.331436	5.567235	19.111641	4.057110	16.073635	5.063629	96.867380	88.006620	60.314070	134.600796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.700	3.27724	0.09706	0.00000	0.00466	0.00676	-0.01162	0.00825	-0.01340	-0.01943	0.00369	-0.01700	0	15.351160	10.485685	14.337569	10.333868	14.383185	9.036504	12.898867	9.036296	13.260880	8.388574	13.789423	8.245164	19.188184	8.717315	13.837289	6.681517	13.731410	4.023188	0	17.319125	5.564085	19.111441	4.055583	16.074100	5.060935	97.172705	88.055839	60.285542	134.459342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.701	3.27682	0.09707	-0.00015	0.00269	0.00591	-0.01304	0.00716	-0.01373	-0.02090	0.00187	-0.01788	0	15.351550	10.485924	14.337645	10.334465	14.376256	9.037110	12.889603	9.042317	13.262108	8.386927	13.776091	8.247801	19.196580	8.713883	13.879050	6.685144	13.718722	4.025421	0	17.310531	5.561816	19.109275	4.051852	16.074781	5.056132	97.499339	88.073220	60.369961	134.194398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.702	3.27727	0.09683	0.00026	0.00375	0.00393	-0.01342	0.00804	-0.01331	-0.02034	0.00305	-0.01486	0	15.352801	10.486841	14.338681	10.335402	14.369877	9.037847	12.880891	9.050088	13.262603	8.385936	13.768340	8.248919	19.205225	8.710136	13.921881	6.688559	13.704531	4.027549	0	17.304631	5.560492	19.107689	4.047489	16.075998	5.050875	97.829704	88.072142	60.597732	133.779034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.703	3.27787	0.09661	0.00011	0.00233	0.00427	-0.01273	0.00857	-0.01426	-0.02035	0.00425	-0.02169	0	15.354102	10.488447	14.340185	10.336519	14.364027	9.038593	12.873420	9.059068	13.258024	8.386904	13.765692	8.248469	19.212601	8.706475	13.962661	6.689431	13.687202	4.029639	0	17.300401	5.560175	19.109227	4.044065	16.078075	5.046816	98.146221	88.065987	60.999253	133.186329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.704	3.27769	0.09685	0.00004	0.00336	0.00535	-0.01151	0.00871	-0.01315	-0.01907	0.00388	-0.02117	0	15.354771	10.490698	14.341703	10.337665	14.358684	9.039257	12.867701	9.068680	13.245030	8.390744	13.767350	8.246501	19.217573	8.703224	13.998924	6.685978	13.665687	4.031699	0	17.296792	5.560894	19.115785	4.042868	16.081189	5.045278	98.434085	88.066847	61.590448	132.404261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.705	3.27717	0.09711	-0.00004	0.00240	0.00468	-0.01114	0.00906	-0.01516	-0.02001	0.00295	-0.01816	0	15.354811	10.493277	14.342990	10.338735	14.353793	9.039909	12.863310	9.078156	13.225618	8.396282	13.770799	8.243597	19.221057	8.700302	14.031707	6.679345	13.642057	4.033424	0	17.292627	5.562512	19.125792	4.043657	16.084757	5.045797	98.693326	88.079929	62.309889	131.500417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.706	3.27705	0.09693	0.00009	0.00205	0.00519	-0.01042	0.00958	-0.01210	-0.02043	0.00239	-0.01790	0	15.354447	10.495775	14.343868	10.339643	14.349288	9.040674	12.859515	9.086662	13.203566	8.401650	13.772955	8.240520	19.224655	8.697495	14.063208	6.671650	13.619422	4.034407	0	17.286687	5.564835	19.136526	4.045688	16.087942	5.047321	98.928908	88.108144	63.070421	130.568868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.707	3.27713	0.09669	0.00026	0.00444	0.00554	-0.01137	0.00811	-0.01371	-0.01974	0.00599	-0.01607	0	15.353910	10.497785	14.344162	10.340299	14.345105	9.041677	12.855581	9.093365	13.182651	8.404977	13.770733	8.238030	19.229966	8.694587	14.095629	6.665011	13.600893	4.034240	0	17.277750	5.567667	19.145262	4.048212	16.089907	5.048795	99.145797	88.154407	63.784869	129.703700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.708	3.27699	0.09707	-0.00002	0.00046	0.00560	-0.01231	0.00811	-0.01245	-0.01956	0.00142	-0.01722	0	15.353415	10.499002	14.343780	10.340670	14.341175	9.043008	12.850937	9.097691	13.166024	8.404835	13.761723	8.236751	19.238211	8.691451	14.130917	6.661143	13.588846	4.032695	0	17.264961	5.570742	19.149876	4.050591	16.089993	5.049291	99.349655	88.220640	64.380076	128.985994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.709	3.27695	0.09735	0.00028	0.00329	0.00630	-0.01267	0.00940	-0.01312	-0.02026	0.00211	-0.01751	0	15.353114	10.499681	14.343102	10.341016	14.337405	9.044585	12.845881	9.100441	13.153503	8.402135	13.747124	8.236561	19.248579	8.688425	14.169674	6.659608	13.581742	4.030502	0	17.249404	5.573400	19.151455	4.052752	16.088502	5.048563	99.549854	88.303483	64.857756	128.427340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.710	3.27741	0.09701	0.00015	0.00283	0.00732	-0.01252	0.00870	-0.01783	-0.02124	0.00445	-0.01887	0	15.353138	10.500259	14.342661	10.341692	14.333697	9.046262	12.841000	9.102872	13.143796	8.398572	13.729332	8.237095	19.259587	8.686005	14.212048	6.659250	13.576735	4.028711	0	17.232813	5.574850	19.152155	4.054814	16.086053	5.046587	99.757003	88.397822	65.244530	128.016213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.711	3.27775	0.09678	0.00031	0.00289	0.00620	-0.01304	0.00804	-0.00962	-0.02110	0.00318	-0.01698	0	15.353616	10.501176	14.342991	10.343053	14.329950	9.047898	12.836882	9.106243	13.135608	8.395839	13.710746	8.237986	19.269750	8.684687	14.258191	6.658911	13.570980	4.028371	0	17.216918	5.574302	19.154131	4.056895	16.083266	5.043344	99.981708	88.498538	65.567037	127.741073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.712	3.27727	0.09700	0.00015	0.00377	0.00584	-0.01281	0.00981	-0.01486	-0.02092	0.00108	-0.01735	0	15.354635	10.502770	14.344474	10.345333	14.326065	9.049365	12.833945	9.111523	13.127776	8.395342	13.693396	8.238922	19.277918	8.684745	14.307954	6.657555	13.562130	4.030210	0	17.203125	5.571215	19.159130	4.059019	16.080706	5.038927	100.231585	88.600009	65.850966	127.584470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.713	3.27669	0.09709	0.00031	0.00179	0.00510	-0.01208	0.00911	-0.01340	-0.02093	0.00517	-0.01833	0	15.356034	10.504844	14.346687	10.348103	14.321934	9.050614	12.831722	9.118121	13.119827	8.396953	13.677340	8.239882	19.284742	8.685290	14.359586	6.654778	13.550488	4.033221	0	17.191095	5.566382	19.166721	4.060700	16.078633	5.034044	100.498266	88.693913	66.116929	127.497369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.714	3.27698	0.09696	-0.00013	0.00110	0.00522	-0.01246	0.00793	-0.01283	-0.01985	0.01192	-0.01742	0	15.357575	10.507021	14.348940	10.350717	14.317446	9.051625	12.829445	9.124930	13.111515	8.400035	13.661979	8.240942	19.291469	8.685038	14.410803	6.650386	13.537243	4.035822	0	17.179906	5.561041	19.175746	4.061289	16.077209	5.029610	100.768062	88.771032	66.383852	127.420234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.715	3.27768	0.09661	0.00002	-0.00209	0.00514	-0.01274	0.00912	-0.01473	-0.02059	0.00303	-0.01739	0	15.359017	10.508924	14.350541	10.352526	14.312492	9.052379	12.826348	9.130841	13.102599	8.403949	13.646717	8.242179	19.299346	8.682710	14.459322	6.644187	13.523581	4.036430	0	17.168637	5.556427	19.185048	4.060131	16.076594	5.026539	101.027284	88.822148	66.670661	127.293519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.716	3.27801	0.09678	0.00002	0.00540	0.00493	-0.01131	0.00818	-0.01290	-0.01989	0.00379	-0.01891	0	15.360137	10.510245	14.350935	10.353037	14.307013	9.052876	12.821828	9.135035	13.092864	8.408078	13.631030	8.243633	19.309391	8.677247	14.503210	6.636307	13.510561	4.033922	0	17.156564	5.553582	19.193601	4.056807	16.076908	5.025529	101.264917	88.839828	66.992892	127.065401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.717	3.27792	0.09688	0.00000	0.00022	0.00534	-0.01232	0.00815	-0.01339	-0.02114	0.00419	-0.01727	0	15.360804	10.511053	14.350300	10.352583	14.301221	9.053231	12.816156	9.138225	13.082273	8.411934	13.614797	8.245164	19.321378	8.668789	14.542419	6.628578	13.498548	4.029619	0	17.144021	5.552485	19.201089	4.052139	16.078037	5.026136	101.484259	88.826200	67.347991	126.725302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.718	3.27761	0.09705	0.00015	0.00361	0.00483	-0.01215	0.00843	-0.01821	-0.02047	0.00328	-0.01833	0	15.360914	10.511536	14.349058	10.351768	14.295421	9.053599	12.809894	9.141640	13.070840	8.415066	13.598030	8.246566	19.334670	8.657869	14.577528	6.623401	13.487676	4.025656	0	17.131688	5.552765	19.207432	4.047362	16.079793	5.027530	101.693365	88.786567	67.727382	126.276367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.719	3.27730	0.09678	0.00002	0.00197	0.00596	-0.01158	0.00908	-0.00963	-0.01973	0.00593	-0.01794	0	15.360368	10.511886	14.347629	10.351200	14.289917	9.054132	12.803605	9.146505	13.058583	8.417026	13.580741	8.247637	19.348629	8.645024	14.609115	6.623175	13.478078	4.024168	0	17.120250	5.554051	19.212549	4.043711	16.081988	5.028886	101.900295	88.726237	68.122486	125.721750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.720	3.27720	0.09671	0.00013	0.00427	0.00478	-0.01266	0.00838	-0.01369	-0.02123	-0.00131	-0.01799	0	15.359143	10.512275	14.346393	10.351374	14.284942	9.054943	12.797788	9.153770	13.045591	8.417486	13.563042	8.248222	19.362698	8.630794	14.637924	6.629527	13.469847	4.026748	0	17.110232	5.555958	19.216351	4.042118	16.084325	5.029508	102.111929	88.650810	68.524137	125.072736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1.721	3.27727	0.09712	0.00013	0.00233	0.00382	-0.01318	0.00854	-0.01398	-0.01984	0.00331	-0.01702	0	15.357654	10.512773	14.345514	10.352195	14.280352	9.055926	12.792607	9.162894	13.032337	8.416769	13.545560	8.248428	19.376732	8.615739	14.665589	6.639954	13.462847	4.032091	0	17.101309	5.558029	19.218706	4.041897	16.085934	5.029426	102.328852	88.567469	68.920045	124.384053	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
1.722	3.27740	0.09727	0.00000	0.00256	0.00509	-0.01219	0.00804	-0.01415	-0.02068	0.00344	-0.01923	0	15.356455	10.513418	14.345085	10.353370	14.275878	9.056902	12.788116	9.172841	13.019424	8.415414	13.529099	8.248451	19.390728	8.600427	14.694037	6.650580	13.456868	4.037926	0	17.092878	5.559784	19.219468	4.041821	16.085754	5.028907	102.549556	88.483917	69.296876	123.724881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.723	3.27744	0.09671	-0.00026	0.00587	0.00498	-0.01412	0.00945	-0.01301	-0.02114	0.00377	-0.01622	0	15.356106	10.514245	14.345195	10.354607	14.271250	9.057691	12.784367	9.182576	13.007453	8.413960	13.514461	8.248485	19.404682	8.585426	14.725197	6.657526	13.451699	4.041983	0	17.084333	5.560742	19.218487	4.040665	16.082723	5.028218	102.772529	88.407861	69.641296	123.164409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.724	3.27730	0.09667	0.00024	0.00724	0.00545	-0.00929	0.00684	-0.01413	-0.01984	0.00463	-0.01956	0	15.357018	10.515246	14.345891	10.355639	14.266258	9.058143	12.781331	9.191237	12.996832	8.412978	13.502191	8.248738	19.418302	8.571032	14.760441	6.657732	13.447190	4.042446	0	17.075197	5.560504	19.215729	4.037494	16.076175	5.027589	102.995590	88.344679	69.944882	122.756850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.725	3.27714	0.09701	0.00026	-0.00436	0.00503	-0.01254	0.00898	-0.01308	-0.02022	0.00349	-0.01801	0	15.358840	10.516155	14.346973	10.356331	14.261014	9.058252	12.778539	9.198902	12.986925	8.413216	13.491449	8.249485	19.429758	8.556083	14.798163	6.652499	13.443512	4.039934	0	17.065674	5.559113	19.211744	4.032926	16.067560	5.027052	103.212973	88.287306	70.225450	122.476383	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.726	3.27715	0.09700	0.00011	0.00353	0.00468	-0.01271	0.00828	-0.01367	-0.01968	0.00323	-0.01768	0	15.360961	10.516626	14.348157	10.356594	14.255735	9.058062	12.775376	9.205957	12.976752	8.415480	13.480938	8.251025	19.436708	8.538936	14.835765	6.644576	13.440944	4.035878	0	17.056194	5.556758	19.207282	4.028094	16.059029	5.026569	103.417718	88.224541	70.509544	122.270570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.727	3.27702	0.09676	-0.00002	0.00145	0.00523	-0.01304	0.00896	-0.01470	-0.02048	0.00404	-0.01778	0	15.362775	10.516309	14.349162	10.356338	14.250641	9.057619	12.771226	9.212791	12.965331	8.420577	13.469358	8.253655	19.436809	8.517947	14.870652	6.636716	13.439764	4.031708	0	17.047189	5.553627	19.203091	4.024132	16.052735	5.026105	103.602867	88.145180	70.823712	122.086953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.728	3.27644	0.09659	0.00002	0.00326	0.00580	-0.01143	0.00785	-0.01506	-0.02128	0.00309	-0.01813	0	15.363784	10.514961	14.349765	10.355511	14.245937	9.056972	12.765681	9.219727	12.951939	8.428930	13.455713	8.257485	19.428410	8.492042	14.900653	6.631225	13.439969	4.028634	0	17.038914	5.550050	19.199554	4.021974	16.050374	5.025619	103.763480	88.041431	71.190304	121.879306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.729	3.27605	0.09670	0.00000	0.00292	0.00555	-0.01171	0.00936	-0.01290	-0.02059	0.00356	-0.01800	0	15.364096	10.512905	14.350060	10.354258	14.241761	9.056201	12.759442	9.226744	12.937225	8.438933	13.440616	8.261618	19.413550	8.463197	14.925874	6.628020	13.440037	4.026695	0	17.030685	5.547108	19.195100	4.021469	16.051193	5.025040	103.905421	87.923736	71.609232	121.634698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.730	3.27661	0.09687	0.00024	0.00343	0.00432	-0.01241	0.00913	-0.01442	-0.01989	0.00287	-0.01888	0	15.364018	10.510650	14.350247	10.352790	14.238232	9.055399	12.753579	9.233710	12.922301	8.448300	13.425217	8.264824	19.395497	8.434401	14.947181	6.626224	13.437947	4.025539	0	17.021504	5.546131	19.187508	4.022110	16.053626	5.024291	104.038142	87.808601	72.072943	121.351272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.731	3.27764	0.09689	0.00020	0.00376	0.00676	-0.01264	0.00897	-0.01349	-0.02152	0.00327	-0.01949	0	15.363855	10.508705	14.350526	10.351319	14.235466	9.054656	12.749161	9.240488	12.908275	8.454746	13.410665	8.265871	19.377518	8.408646	14.965438	6.624960	13.431675	4.024812	0	17.010374	5.548452	19.174559	4.023389	16.056108	5.023294	104.171103	87.712537	72.573879	121.027179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.732	3.27838	0.09646	0.00000	0.00511	0.00505	-0.01031	0.00822	-0.01379	-0.01984	0.00202	-0.01697	0	15.363890	10.507487	14.351065	10.350028	14.233517	9.054049	12.747014	9.246929	12.896036	8.456565	13.397915	8.263876	19.362210	8.388439	14.981649	6.623448	13.419853	4.024183	0	16.996606	5.554932	19.154791	4.024846	16.057343	5.022042	104.312848	87.649860	73.104549	120.661130	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.733	3.27865	0.09654	-0.00007	0.00500	0.00610	-0.01044	0.00869	-0.01294	-0.02144	0.00328	-0.01645	0	15.364256	10.506918	14.351864	10.348960	14.232104	9.053574	12.746653	9.252791	12.885290	8.455147	13.386874	8.259812	19.348590	8.373705	14.997552	6.621441	13.404616	4.023417	0	16.981152	5.563931	19.130804	4.026293	16.057478	5.020922	104.467065	87.623149	73.657811	120.254832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.734	3.27854	0.09690	0.00002	0.00172	0.00585	-0.01144	0.00862	-0.01365	-0.02000	0.00499	-0.01756	0	15.365043	10.506754	14.352864	10.348111	14.230833	9.053200	12.747158	9.257804	12.875349	8.452914	13.377105	8.255271	19.334480	8.363510	15.015134	6.618865	13.389265	4.022314	0	16.965509	5.572973	19.106550	4.027631	16.057139	5.020451	104.635821	87.631083	74.226641	119.810988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.735	3.27836	0.09696	0.00011	0.00508	0.00474	-0.01260	0.00890	-0.01333	-0.02129	0.00305	-0.01702	0	15.366339	10.506752	14.354007	10.347476	14.229311	9.052899	12.747608	9.261700	12.865529	8.452284	13.368168	8.251844	19.317705	8.356920	15.036380	6.615647	13.377103	4.020675	0	16.951176	5.579585	19.085979	4.028761	16.056953	5.021146	104.821183	87.672337	74.804015	119.332302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.736	3.27839	0.09647	0.00028	0.00255	0.00584	-0.01198	0.00784	-0.01425	-0.02076	0.00292	-0.01744	0	15.368171	10.506698	14.355228	10.347038	14.227192	9.052642	12.747219	9.264315	12.855222	8.455172	13.359617	8.250830	19.296591	8.352974	15.062553	6.611769	13.370688	4.018378	0	16.939330	5.581852	19.072239	4.029651	16.057436	5.023352	105.024987	87.745162	75.381857	118.820531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.737	3.27837	0.09654	0.00026	0.00350	0.00641	-0.01254	0.00839	-0.01307	-0.02002	0.00254	-0.01688	0	15.370248	10.506540	14.356414	10.346708	14.224374	9.052415	12.745924	9.266064	12.844267	8.460788	13.350962	8.251950	19.272163	8.350576	15.091076	6.607504	13.368616	4.015723	0	16.929421	5.580856	19.064182	4.030639	16.058499	5.026506	105.247820	87.845541	75.946466	118.272374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
1.738	3.27796	0.09687	-0.00013	0.00290	0.00513	-0.01241	0.00812	-0.01298	-0.01996	0.00402	-0.01847	0	15.372171	10.506276	14.357437	10.346375	14.220840	9.052210	12.743898	9.267554	12.832646	8.467442	13.341699	8.254402	19.246340	8.348583	15.118089	6.603223	13.368163	4.013149	0	16.920331	5.578678	19.059230	4.032186	16.059853	5.029745	105.489858	87.968702	76.482270	117.682845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
