"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.715,6.770930,4.757198,6.029323,5.955915,1.357170,16.010296,5.282458,16.967865,6.926635,18.656940,4.231938,13.444948,6.615225,14.268719,178.734604,114.748764,3.639491,26.835548,8.688901,17.344978,9.247952,13.763769,9.761738,13.558672,10.476313,13.290119,12.407146,15.203135,11.505201,14.346191,11.765141,15.074723
4.716,6.771488,4.757757,6.029818,5.956488,1.355734,16.007946,5.278887,16.961796,6.927456,18.649395,4.236627,13.484539,6.615519,14.262712,178.831818,112.744316,3.038399,24.716682,8.688829,17.338530,9.233986,13.817307,9.740154,13.599577,10.455622,13.307856,12.379228,15.240489,11.509821,14.347811,11.769050,15.078442
4.717,6.772045,4.758316,6.030313,5.957061,1.354299,16.005598,5.275316,16.955727,6.928278,18.641850,4.241316,13.524131,6.615812,14.256703,178.929031,110.739868,2.437307,22.597816,8.688759,17.332081,9.220019,13.870844,9.718571,13.640483,10.434931,13.325592,12.351310,15.277843,11.514440,14.349430,11.772958,15.082161
4.718,6.767347,4.765882,6.030867,5.957686,1.352965,16.002293,5.274240,16.945435,6.918327,18.628267,4.257525,13.572321,6.616368,14.246319,176.418396,108.938927,3.597458,21.220098,8.687855,17.322981,9.232006,13.934678,9.721448,13.661310,10.418525,13.333122,12.331800,15.299417,11.516092,14.347966,11.775310,15.084004
4.719,6.762650,4.773449,6.031420,5.958312,1.351631,15.998987,5.273164,16.935144,6.908376,18.614685,4.273735,13.620512,6.616924,14.235935,173.907776,107.137985,4.757609,19.842381,8.686951,17.313881,9.243994,13.998512,9.724325,13.682138,10.402119,13.340652,12.312288,15.320990,11.517744,14.346502,11.777660,15.085848
4.720,6.757953,4.781016,6.031973,5.958938,1.350296,15.995681,5.272088,16.924854,6.898424,18.601101,4.289944,13.668702,6.617481,14.225551,171.397141,105.337051,5.917760,18.464663,8.686046,17.304783,9.255980,14.062346,9.727201,13.702967,10.385712,13.348181,12.292778,15.342562,11.519396,14.345039,11.780012,15.087691
4.721,6.753255,4.788583,6.032527,5.959563,1.348962,15.992375,5.271012,16.914562,6.888473,18.587519,4.306153,13.716892,6.618037,14.215166,168.886505,103.536110,7.077911,17.086945,8.685142,17.295683,9.267967,14.126181,9.730079,13.723794,10.369306,13.355711,12.273268,15.364135,11.521049,14.343575,11.782364,15.089535
4.722,6.749751,4.793728,6.033265,5.960379,1.347528,15.990882,5.270288,16.906681,6.882396,18.579870,4.317168,13.756800,6.617107,14.205927,171.618820,100.693985,8.290736,15.581997,8.684536,17.286251,9.269300,14.166322,9.729319,13.769163,10.355162,13.369191,12.251399,15.388201,11.523303,14.344233,11.785765,15.092357
4.723,6.746248,4.798873,6.034003,5.961195,1.346093,15.989388,5.269563,16.898802,6.876319,18.572222,4.328183,13.796706,6.616177,14.196688,174.351135,97.851860,9.503561,14.077048,8.683931,17.276817,9.270635,14.206463,9.728558,13.814533,10.341018,13.382671,12.229530,15.412267,11.525557,14.344889,11.789165,15.095179
4.724,6.742744,4.804019,6.034742,5.962011,1.344659,15.987894,5.268839,16.890923,6.870242,18.564573,4.339199,13.836613,6.615246,14.187449,177.083450,95.009735,10.716387,12.572100,8.683326,17.267385,9.271969,14.246604,9.727798,13.859902,10.326874,13.396152,12.207663,15.436333,11.527811,14.345546,11.792565,15.098001
4.725,6.739241,4.809164,6.035480,5.962827,1.343225,15.986401,5.268114,16.883041,6.864165,18.556925,4.350214,13.876520,6.614316,14.178209,179.815765,92.167610,11.929212,11.067152,8.682720,17.257954,9.273302,14.286745,9.727037,13.905272,10.312730,13.409633,12.185794,15.460399,11.530066,14.346203,11.795966,15.100823
4.726,6.738344,4.811988,6.036384,5.963802,1.341898,15.984182,5.269361,16.873234,6.861521,18.544901,4.354615,13.910135,6.615167,14.167974,177.847946,91.073792,13.364305,9.477448,8.683893,17.248507,9.285030,14.333287,9.725720,13.921549,10.294986,13.427242,12.158421,15.490877,11.533422,14.348014,11.797182,15.103694
4.727,6.737447,4.814812,6.037288,5.964778,1.340572,15.981964,5.270607,16.863426,6.858877,18.532875,4.359016,13.943751,6.616017,14.157739,175.880127,89.979973,14.799398,7.887744,8.685065,17.239059,9.296759,14.379829,9.724403,13.937826,10.277241,13.444851,12.131048,15.521357,11.536779,14.349825,11.798397,15.106565
4.728,6.736550,4.817636,6.038192,5.965755,1.339245,15.979746,5.271853,16.853619,6.856233,18.520851,4.363417,13.977367,6.616868,14.147503,173.912323,88.886154,16.234493,6.298039,8.686237,17.229614,9.308488,14.426371,9.723085,13.954103,10.259497,13.462461,12.103675,15.551835,11.540137,14.351636,11.799612,15.109436
4.729,6.735654,4.820459,6.039096,5.966730,1.337919,15.977528,5.273100,16.843811,6.853589,18.508827,4.367818,14.010983,6.617719,14.137268,171.944504,87.792336,17.669586,4.708335,8.687410,17.220167,9.320216,14.472913,9.721768,13.970380,10.241753,13.480070,12.076302,15.582314,11.543494,14.353447,11.800828,15.112307
4.730,6.733262,4.820563,6.040092,5.967800,1.336537,15.974792,5.273925,16.836388,6.850190,18.501852,4.367201,14.045599,6.616333,14.129604,165.657974,87.391846,18.630554,3.672714,8.688147,17.212738,9.338432,14.509235,9.664346,14.022322,10.225002,13.489087,12.059638,15.606485,11.548248,14.356409,11.803106,15.113356
4.731,6.730870,4.820667,6.041087,5.968870,1.335155,15.972055,5.274751,16.828964,6.846792,18.494877,4.366583,14.080215,6.614947,14.121940,159.371429,86.991364,19.591522,2.637093,8.688884,17.205307,9.356647,14.545557,9.606922,14.074265,10.208252,13.498104,12.042974,15.630658,11.553003,14.359372,11.805386,15.114405
4.732,6.728477,4.820771,6.042083,5.969941,1.333774,15.969318,5.275576,16.821539,6.843394,18.487902,4.365966,14.114831,6.613562,14.114275,153.084900,86.590874,20.552492,1.601472,8.689621,17.197876,9.374863,14.581879,9.549500,14.126206,10.191501,13.507120,12.026311,15.654831,11.557757,14.362335,11.807665,15.115455
4.733,6.726086,4.820875,6.043078,5.971011,1.332393,15.966582,5.276402,16.814116,6.839996,18.480927,4.365348,14.149447,6.612175,14.106611,146.798370,86.190384,21.513460,0.565850,8.690357,17.190447,9.393079,14.618201,9.492077,14.178148,10.174750,13.516137,12.009647,15.679003,11.562511,14.365297,11.809943,15.116504
4.734,6.726853,4.824293,6.044153,5.972183,1.330595,15.965229,5.278270,16.803928,6.841914,18.468704,4.370316,14.168571,6.611793,14.096451,148.741302,85.238914,22.659597,1.618295,8.690409,17.177391,9.372372,14.653749,9.486069,14.200748,10.157986,13.534058,11.980938,15.704660,11.563674,14.366516,11.809658,15.117578
4.735,6.727621,4.827711,6.045228,5.973356,1.328796,15.963877,5.280138,16.793739,6.843831,18.456482,4.375282,14.187695,6.611410,14.086289,150.684219,84.287445,23.805737,2.670740,8.690460,17.164337,9.351664,14.689297,9.480061,14.223350,10.141220,13.551978,11.952229,15.730318,11.564837,14.367735,11.809373,15.118650
4.736,6.728388,4.831128,6.046304,5.974528,1.326998,15.962524,5.282007,16.783552,6.845749,18.444262,4.380250,14.206819,6.611027,14.076128,152.627136,83.335968,24.951874,3.723185,8.690511,17.151283,9.330956,14.724844,9.474053,14.245951,10.124454,13.569899,11.923518,15.755975,11.565998,14.368954,11.809088,15.119724
4.737,6.729156,4.834546,6.047379,5.975701,1.325200,15.961171,5.283875,16.773365,6.847667,18.432039,4.385217,14.225943,6.610644,14.065968,154.570068,82.384499,26.098011,4.775630,8.690562,17.138227,9.310248,14.760392,9.468045,14.268551,10.107690,13.587819,11.894809,15.781632,11.567161,14.370173,11.808803,15.120798
4.738,6.729087,4.840088,6.048417,5.976846,1.323218,15.960779,5.285161,16.766209,6.845766,18.422709,4.395016,14.248581,6.612408,14.058638,153.313049,81.929886,27.013748,5.898314,8.692924,17.130953,9.317213,14.778013,9.462680,14.280487,10.093506,13.604248,11.870514,15.804432,11.569328,14.372285,11.810099,15.121707
4.739,6.729018,4.845631,6.049456,5.977992,1.321235,15.960386,5.286446,16.759052,6.843864,18.413376,4.404815,14.271219,6.614172,14.051307,152.056030,81.475273,27.929487,7.020998,8.695285,17.123676,9.324177,14.795635,9.457314,14.292422,10.079323,13.620678,11.846218,15.827232,11.571497,14.374397,11.811396,15.122616
4.740,6.728950,4.851173,6.050494,5.979137,1.319252,15.959994,5.287732,16.751894,6.841964,18.404045,4.414615,14.293859,6.615935,14.043976,150.799026,81.020660,28.845226,8.143682,8.697646,17.116402,9.331141,14.813257,9.451948,14.304358,10.065140,13.637108,11.821923,15.850033,11.573665,14.376509,11.812692,15.123524
4.741,6.728881,4.856715,6.051532,5.980283,1.317270,15.959602,5.289017,16.744738,6.840063,18.394714,4.424414,14.316497,6.617699,14.036646,149.542007,80.566048,29.760963,9.266366,8.700007,17.109127,9.338106,14.830878,9.446583,14.316294,10.050956,13.653537,11.797628,15.872832,11.575832,14.378621,11.813988,15.124433
4.742,6.728559,4.861773,6.052507,5.981380,1.315005,15.959263,5.289508,16.735718,6.839586,18.383617,4.434040,14.341169,6.617534,14.028712,149.346115,79.634254,30.703213,10.543933,8.701226,17.099043,9.343557,14.840182,9.444227,14.322838,10.028500,13.667441,11.766266,15.894729,11.574274,14.378185,11.814050,15.124848
4.743,6.728239,4.866832,6.053483,5.982478,1.312740,15.958923,5.289999,16.726696,6.839108,18.372519,4.443666,14.365843,6.617369,14.020779,149.150208,78.702469,31.645460,11.821500,8.702444,17.088959,9.349008,14.849485,9.441873,14.329381,10.006044,13.681347,11.734903,15.916625,11.572717,14.377750,11.814112,15.125265
4.744,6.727918,4.871891,6.054458,5.983576,1.310475,15.958585,5.290491,16.717674,6.838632,18.361420,4.453291,14.390516,6.617204,14.012845,148.954315,77.770676,32.587708,13.099067,8.703663,17.078875,9.354458,14.858789,9.439518,14.335924,9.983589,13.695251,11.703540,15.938521,11.571159,14.377316,11.814174,15.125681
4.745,6.727596,4.876949,6.055433,5.984674,1.308210,15.958245,5.290982,16.708654,6.838155,18.350323,4.462917,14.415189,6.617038,14.004911,148.758423,76.838882,33.529957,14.376634,8.704882,17.068790,9.359909,14.868093,9.437162,14.342468,9.961133,13.709156,11.672177,15.960418,11.569601,14.376880,11.814236,15.126097
4.746,6.727896,4.886075,6.056378,5.985772,1.305379,15.960794,5.291339,16.702147,6.838787,18.342003,4.480812,14.431234,6.617006,13.993862,148.111649,75.403175,34.400143,15.534915,8.705229,17.059849,9.381679,14.892370,9.442248,14.348900,9.939712,13.723795,11.639322,15.979876,11.567872,14.375027,11.813563,15.125538
4.747,6.728196,4.895201,6.057323,5.986870,1.302547,15.963343,5.291697,16.695639,6.839419,18.333685,4.498706,14.447281,6.616974,13.982814,147.464874,73.967468,35.270332,16.693195,8.705576,17.050905,9.403448,14.916647,9.447334,14.355330,9.918291,13.738433,11.606466,15.999334,11.566143,14.373175,11.812891,15.124979
4.748,6.728496,4.904327,6.058267,5.987967,1.299715,15.965891,5.292054,16.689131,6.840051,18.325367,4.516600,14.463326,6.616941,13.971766,146.818115,72.531761,36.140518,17.851477,8.705923,17.041962,9.425217,14.940923,9.452421,14.361761,9.896870,13.753071,11.573610,16.018791,11.564414,14.371322,11.812220,15.124421
4.749,6.728796,4.913453,6.059212,5.989065,1.296884,15.968440,5.292411,16.682623,6.840683,18.317047,4.534494,14.479372,6.616909,13.960716,146.171341,71.096054,37.010704,19.009758,8.706270,17.033020,9.446986,14.965199,9.457507,14.368193,9.875448,13.767710,11.540755,16.038250,11.562685,14.369469,11.811547,15.123862
4.750,6.726693,4.918205,6.060162,5.990196,1.293535,15.968629,5.292676,16.673178,6.837859,18.307604,4.543735,14.514544,6.615526,13.952322,147.024658,69.959808,37.737423,20.005377,8.707184,17.023914,9.447186,14.990890,9.457438,14.373451,9.855911,13.782778,11.508430,16.054810,11.559776,14.367477,11.809076,15.121472
4.751,6.724589,4.922958,6.061111,5.991327,1.290187,15.968819,5.292941,16.663731,6.835035,18.298161,4.552976,14.549714,6.614143,13.943927,147.877960,68.823563,38.464142,21.000996,8.708097,17.014809,9.447388,15.016579,9.457369,14.378709,9.836374,13.797847,11.476105,16.071369,11.556868,14.365486,11.806606,15.119081
4.752,6.722486,4.927711,6.062061,5.992457,1.286839,15.969007,5.293205,16.654285,6.832212,18.288715,4.562217,14.584885,6.612760,13.935532,148.731262,67.687325,39.190861,21.996616,8.709011,17.005703,9.447588,15.042269,9.457300,14.383966,9.816836,13.812916,11.443779,16.087929,11.553958,14.363494,11.804136,15.116692
4.753,6.720383,4.932464,6.063011,5.993588,1.283491,15.969196,5.293470,16.644840,6.829388,18.279272,4.571457,14.620056,6.611377,13.927137,149.584579,66.551079,39.917580,22.992235,8.709925,16.996597,9.447788,15.067959,9.457232,14.389225,9.797299,13.827984,11.411454,16.104488,11.551049,14.361503,11.801665,15.114302
4.754,6.721679,4.935884,6.063913,5.994714,1.279378,15.970921,5.295585,16.640200,6.831236,18.276604,4.576183,14.633529,6.612122,13.918157,150.512665,65.534569,40.555111,23.975857,8.711108,16.989071,9.437660,15.091005,9.448410,14.412663,9.780323,13.846834,11.382865,16.123596,11.550506,14.364292,11.802685,15.115391
4.755,6.722975,4.939304,6.064816,5.995839,1.275266,15.972645,5.297700,16.635559,6.833083,18.273935,4.580909,14.647001,6.612867,13.909176,151.440765,64.518066,41.192642,24.959478,8.712292,16.981544,9.427531,15.114051,9.439588,14.436102,9.763347,13.865685,11.354276,16.142704,11.549962,14.367081,11.803703,15.116480
4.756,6.724272,4.942725,6.065720,5.996964,1.271153,15.974369,5.299814,16.630919,6.834931,18.271267,4.585635,14.660473,6.613612,13.900194,152.368866,63.501556,41.830170,25.943100,8.713475,16.974016,9.417402,15.137096,9.430765,14.459540,9.746370,13.884535,11.325686,16.161812,11.549418,14.369870,11.804723,15.117569
4.757,6.725568,4.946145,6.066622,5.998090,1.267041,15.976093,5.301929,16.626278,6.836779,18.268599,4.590361,14.673945,6.614357,13.891213,153.296951,62.485046,42.467701,26.926722,8.714659,16.966490,9.407274,15.160143,9.421944,14.482979,9.729394,13.903385,11.297097,16.180920,11.548875,14.372660,11.805742,15.118658
4.758,6.726008,4.946466,6.067551,5.999297,1.261892,15.973114,5.300947,16.616659,6.835327,18.257282,4.591985,14.688681,6.616690,13.882078,153.091415,61.907791,43.036217,27.824844,8.713341,16.957420,9.398966,15.180708,9.406857,14.502203,9.711168,13.919514,11.264776,16.194296,11.544847,14.370748,11.802591,15.114344
4.759,6.726449,4.946787,6.068479,6.000504,1.256743,15.970135,5.299965,16.607040,6.833875,18.245964,4.593609,14.703415,6.619023,13.872942,152.885895,61.330536,43.604736,28.722965,8.712023,16.948353,9.390657,15.201273,9.391769,14.521427,9.692944,13.935642,11.232456,16.207672,11.540819,14.368835,11.799440,15.110029
4.760,6.726889,4.947108,6.069407,6.001710,1.251594,15.967155,5.298983,16.597420,6.832422,18.234646,4.595233,14.718149,6.621356,13.863807,152.680359,60.753277,44.173256,29.621088,8.710705,16.939285,9.382348,15.221839,9.376682,14.540652,9.674719,13.951772,11.200136,16.221048,11.536791,14.366923,11.796290,15.105716
4.761,6.727330,4.947429,6.070336,6.002917,1.246446,15.964176,5.298000,16.587801,6.830970,18.223330,4.596857,14.732884,6.623689,13.854671,152.474823,60.176022,44.741772,30.519211,8.709387,16.930216,9.374040,15.242404,9.361595,14.559876,9.656493,13.967900,11.167815,16.234425,11.532763,14.365011,11.793139,15.101401
4.762,6.728034,4.946451,6.071246,6.004141,1.240635,15.961308,5.297733,16.578609,6.833128,18.213659,4.595168,14.737022,6.622940,13.846763,151.567322,60.784706,45.015888,31.097271,8.710421,16.917940,9.360423,15.259063,9.345500,14.564167,9.646294,13.978915,11.148880,16.242733,11.529104,14.365442,11.790583,15.097668
4.763,6.728739,4.945473,6.072155,6.005365,1.234825,15.958438,5.297466,16.569420,6.835287,18.203991,4.593480,14.741160,6.622190,13.838854,150.659836,61.393387,45.290001,31.675329,8.711454,16.905663,9.346807,15.275722,9.329405,14.568457,9.636093,13.989929,11.129944,16.251041,11.525446,14.365874,11.788027,15.093933
4.764,6.729443,4.944495,6.073065,6.006589,1.229015,15.955568,5.297199,16.560230,6.837445,18.194321,4.591792,14.745298,6.621440,13.830944,149.752350,62.002071,45.564117,32.253387,8.712487,16.893387,9.333191,15.292380,9.313311,14.572747,9.625893,14.000944,11.111008,16.259348,11.521787,14.366306,11.785471,15.090199
4.765,6.730147,4.943518,6.073975,6.007813,1.223205,15.952700,5.296932,16.551039,6.839603,18.184650,4.590104,14.749436,6.620691,13.823035,148.844849,62.610756,45.838234,32.831448,8.713521,16.881111,9.319574,15.309039,9.297215,14.577038,9.615693,14.011959,11.092072,16.267656,11.518128,14.366737,11.782914,15.086466
4.766,6.730744,4.943236,6.074883,6.009083,1.216511,15.949153,5.296997,16.542675,6.840218,18.173971,4.589475,14.740052,6.621270,13.812958,148.369110,63.212852,45.967495,33.140938,8.712866,16.871393,9.306273,15.299326,9.286224,14.569301,9.607204,14.014174,11.079895,16.268650,11.513105,14.364219,11.778469,15.080608
4.767,6.731340,4.942954,6.075790,6.010352,1.209817,15.945606,5.297063,16.534313,6.840832,18.163292,4.588846,14.730669,6.621850,13.802879,147.893372,63.814953,46.096756,33.450428,8.712210,16.861675,9.292972,15.289614,9.275234,14.561563,9.598715,14.016389,11.067718,16.269642,11.508081,14.361700,11.774023,15.074751
4.768,6.731937,4.942672,6.076697,6.011622,1.203124,15.942059,5.297128,16.525951,6.841445,18.152613,4.588217,14.721285,6.622429,13.792801,147.417633,64.417053,46.226021,33.759918,8.711555,16.851959,9.279671,15.279902,9.264244,14.553826,9.590226,14.018604,11.055540,16.270634,11.503057,14.359181,11.769577,15.068892
4.769,6.732534,4.942390,6.077605,6.012891,1.196430,15.938512,5.297194,16.517588,6.842060,18.141933,4.587588,14.711901,6.623008,13.782723,146.941895,65.019150,46.355282,34.069408,8.710899,16.842241,9.266369,15.270188,9.253253,14.546089,9.581738,14.020819,11.043363,16.271627,11.498034,14.356663,11.765132,15.063035
4.770,6.731159,4.943393,6.078569,6.014251,1.189123,15.932798,5.297620,16.504650,6.840028,18.134483,4.589167,14.699665,6.622291,13.774982,149.315781,64.016472,46.620827,34.318165,8.713932,16.833370,9.246622,15.253642,9.249153,14.555105,9.569095,14.023420,11.029068,16.273870,11.495272,14.354250,11.760809,15.058046
4.771,6.729784,4.944396,6.079534,6.015611,1.181816,15.927084,5.298046,16.491714,6.837996,18.127035,4.590746,14.687429,6.621573,13.767241,151.689667,63.013786,46.886368,34.566921,8.716965,16.824501,9.226874,15.237096,9.245054,14.564122,9.556452,14.026021,11.014772,16.276114,11.492508,14.351837,11.756485,15.053059
4.772,6.728410,4.945399,6.080498,6.016970,1.174510,15.921371,5.298472,16.478779,6.835964,18.119587,4.592325,14.675195,6.620855,13.759501,154.063568,62.011108,47.151909,34.815678,8.719998,16.815632,9.207127,15.220550,9.240954,14.573139,9.543810,14.028622,11.000477,16.278357,11.489744,14.349425,11.752162,15.048070
4.773,6.727035,4.946402,6.081462,6.018330,1.167203,15.915657,5.298899,16.465841,6.833932,18.112137,4.593904,14.662959,6.620138,13.751760,156.437454,61.008427,47.417454,35.064434,8.723031,16.806761,9.187380,15.204003,9.236855,14.582155,9.531167,14.031223,10.986182,16.280600,11.486981,14.347013,11.747839,15.043081
4.774,6.726408,4.950241,6.082413,6.019699,1.159473,15.909967,5.298555,16.456072,6.831951,18.102821,4.601927,14.645969,6.620866,13.740036,157.408859,61.991295,47.539917,35.295223,8.720470,16.797798,9.147973,15.174546,9.214137,14.571607,9.517983,14.023787,10.979589,16.275692,11.481258,14.343494,11.744154,15.037775
