"Time","59 Left DS","60 Memory","v5 L COP","67 xCoM","v3 R COP","3 Platform"
0.493,0,0,0.000000,6.264349,0.000000,1.48440
0.494,0,0,0.000000,6.268946,0.000000,1.48309
0.495,0,0,0.000000,6.273543,0.000000,1.48190
0.496,0,0,0.000000,6.278321,0.000000,1.48413
0.497,0,0,0.000000,6.283301,0.000000,1.48256
0.498,0,0,0.000000,6.288281,0.000000,1.48493
0.499,0,0,0.000000,6.293261,0.000000,1.48305
0.500,0,0,0.000000,6.298337,0.000000,1.47903
0.501,0,0,0.000000,6.303523,0.000000,1.48383
0.502,0,0,0.000000,6.308707,0.000000,1.48370
0.503,0,0,0.000000,6.313892,0.000000,1.48408
0.504,0,0,0.000000,6.318773,0.000000,1.48553
0.505,0,0,0.000000,6.323315,0.000000,1.48391
0.506,0,0,0.000000,6.327858,0.000000,1.48623
0.507,0,0,0.000000,6.332401,0.000000,1.48513
0.508,0,0,0.000000,6.337598,0.000000,1.48400
0.509,0,0,0.000000,6.343523,0.000000,1.48452
0.510,0,0,0.000000,6.349447,0.000000,1.48464
0.511,0,0,0.000000,6.355371,0.000000,1.48444
0.512,0,0,0.000000,6.361081,0.000000,1.48551
0.513,0,0,0.000000,6.366551,0.000000,1.48265
0.514,0,0,0.000000,6.372023,0.000000,1.48544
0.515,0,0,0.000000,6.377494,0.000000,1.48417
0.516,0,0,0.000000,6.382060,0.000000,1.48370
0.517,0,0,0.000000,6.385623,0.000000,1.48430
0.518,0,0,0.000000,6.389185,0.000000,1.48307
0.519,0,0,0.000000,6.392748,0.000000,1.48447
0.520,0,0,0.000000,6.396101,0.000000,1.48376
0.521,0,0,0.000000,6.399220,0.000000,1.48383
0.522,0,0,0.000000,6.402339,0.000000,1.48476
0.523,0,0,0.000000,6.405458,0.000000,1.48375
0.524,0,0,0.000000,6.408989,0.000000,1.48333
0.525,0,0,0.000000,6.412977,0.000000,1.48585
0.526,0,0,0.000000,6.416965,0.000000,1.48347
0.527,0,0,0.000000,6.420952,0.000000,1.48527
0.528,0,0,0.000000,6.424764,0.000000,1.48080
0.529,0,0,0.000000,6.428381,0.000000,1.48382
0.530,0,0,0.000000,6.431999,0.000000,1.48620
0.531,0,0,0.000000,6.435616,0.000000,1.48339
0.532,0,0,0.000000,6.438540,0.000000,1.48231
0.533,0,0,0.000000,6.440692,0.000000,1.48571
0.534,0,0,0.000000,6.442844,0.000000,1.48601
0.535,0,0,0.000000,6.444997,0.000000,1.48640
0.536,0,0,0.000000,6.447528,0.000000,1.48403
0.537,0,0,0.000000,6.450481,0.000000,1.48539
0.538,0,0,0.000000,6.453434,0.000000,1.48356
0.539,0,0,0.000000,6.456387,0.000000,1.48284
0.540,0,0,0.000000,6.458377,0.000000,1.48463
0.541,0,0,0.000000,6.459299,0.000000,1.48200
0.542,0,0,0.000000,6.460221,0.000000,1.48264
0.543,0,0,0.000000,6.461143,0.000000,1.48224
0.544,0,0,0.000000,6.461766,0.000000,1.48416
0.545,0,0,0.000000,6.462057,0.000000,1.48395
0.546,0,0,0.000000,6.462348,0.000000,1.48356
0.547,0,0,0.000000,6.462638,0.000000,1.48528
0.548,0,0,0.000000,6.462792,0.000000,1.48301
0.549,0,0,0.000000,6.462793,0.000000,1.48396
0.550,0,0,0.000000,6.462795,0.000000,1.48277
0.551,0,0,0.000000,6.462797,0.000000,1.48618
0.552,0,0,0.000000,6.462650,0.000000,1.48468
0.553,0,0,0.000000,6.462338,0.000000,1.48312
0.554,0,0,0.000000,6.462026,0.000000,1.48423
0.555,0,0,0.000000,6.461714,0.000000,1.48260
0.556,0,0,1.742151,6.461495,0.000000,1.48467
0.557,1,0,4.875518,6.461381,0.000000,1.48386
0.558,1,0,6.280308,6.461267,0.000000,1.48409
0.559,1,0,6.304726,6.461152,0.000000,1.48348
0.560,1,0,6.329010,6.460405,0.000000,1.48320
0.561,1,0,6.353189,6.458956,0.000000,1.48665
0.562,1,1,6.379130,6.457508,1.357765,1.48031
0.563,1,1,6.406479,6.456059,3.799790,1.48375
0.564,1,1,6.435971,6.454507,4.884048,1.48453
0.565,1,1,6.467173,6.452841,4.884048,1.48251
0.566,1,1,6.492103,6.451174,4.884048,1.48380
0.567,1,1,6.512025,6.449508,4.884048,1.48346
0.568,1,1,6.521547,6.447675,4.884048,1.48439
0.569,1,1,6.522763,6.445659,4.884048,1.48336
0.570,1,1,6.523315,6.443642,4.884048,1.48538
0.571,1,1,6.523336,6.441626,4.884048,1.48557
0.572,1,1,6.533444,6.439307,4.883691,1.48297
0.573,1,1,6.551609,6.436654,4.883049,1.48325
0.574,1,1,6.576530,6.434001,4.882236,1.48293
0.575,1,1,6.606846,6.431348,4.881286,1.48118
0.576,1,1,6.634880,6.428951,4.880158,1.48433
0.577,1,1,6.661089,6.426837,4.878888,1.48234
0.578,1,1,6.685696,6.424724,4.877684,1.48480
0.579,1,1,6.709024,6.422611,4.876532,1.48271
0.580,1,1,6.733193,6.420272,4.875673,1.48289
0.581,1,1,6.758034,6.417685,4.875047,1.48339
0.582,1,1,6.782588,6.415096,4.874548,1.48357
0.583,1,1,6.806912,6.412508,4.874152,1.48401
0.584,1,1,6.830008,6.410055,4.873663,1.48326
0.585,1,1,6.852122,6.407751,4.873100,1.48250
0.586,1,1,6.877484,6.405447,4.872478,1.48407
0.587,1,1,6.905438,6.403143,4.871810,1.48293
0.588,1,1,6.918781,6.401249,4.871176,1.48350
0.589,1,1,6.920456,6.399811,4.870570,1.48322
0.590,1,1,6.931759,6.398372,4.870039,1.48300
0.591,1,1,6.950751,6.396934,4.869568,1.48389
0.592,1,1,6.963417,6.394513,4.869184,1.48316
0.593,1,1,6.971032,6.391003,4.868868,1.48503
0.594,1,1,6.979442,6.387492,4.868586,1.48467
0.595,1,1,6.988486,6.383982,4.868330,1.48365
0.596,1,1,7.002149,6.380385,4.868039,1.48361
0.597,1,1,7.019498,6.376695,4.867722,1.48148
0.598,1,1,7.027552,6.373004,4.867325,1.48215
0.599,1,1,7.028182,6.369313,4.866865,1.48317
0.600,1,1,7.030830,6.366086,4.866312,1.48280
0.601,1,1,7.035091,6.363373,4.865685,1.48389
0.602,1,1,7.037365,6.360660,4.865068,1.48500
0.603,1,1,7.038052,6.357946,4.864459,1.48392
0.604,1,1,7.039530,6.355357,4.863955,1.48427
0.605,1,1,7.041640,6.352906,4.863538,1.48351
0.606,1,1,7.042954,6.350454,4.863158,1.48293
0.607,1,1,7.043634,6.348002,4.862807,1.48605
0.608,1,1,7.043936,6.345474,4.862415,1.48270
0.609,1,1,7.043936,6.342859,4.861989,1.48365
0.610,1,1,7.043558,6.340244,4.861616,1.48483
0.611,1,1,7.042879,6.337629,4.861285,1.48511
0.612,1,1,7.042577,6.334884,4.861092,1.48377
0.613,1,1,7.042577,6.331995,4.861011,1.48384
0.614,1,1,7.042577,6.329104,4.860906,1.48311
0.615,1,1,7.042577,6.326215,4.860781,1.48533
0.616,1,1,7.042527,6.323645,4.860473,1.47969
0.617,1,1,7.042438,6.321429,4.860018,1.48406
0.618,1,1,7.041722,6.319213,4.859589,1.48557
0.619,1,1,7.040505,6.316998,4.859180,1.48333
0.620,1,1,7.039362,6.315307,4.858977,1.48328
0.621,1,1,7.038278,6.314199,4.858939,1.48392
0.622,1,1,7.037190,6.313091,4.858888,1.48342
0.623,1,1,7.036099,6.311984,4.858827,1.48362
0.624,1,1,7.034889,6.310590,4.858789,1.48436
0.625,1,1,7.033583,6.308878,4.858771,1.48384
0.626,1,1,7.032336,6.307167,4.858413,1.48378
0.627,1,1,7.031136,6.305456,4.857784,1.48384
0.628,1,1,7.030171,6.304800,4.856762,1.48203
0.629,1,1,7.029395,6.305316,4.855426,1.48318
0.630,1,1,7.028640,6.305832,4.853773,1.48452
0.631,1,1,7.027903,6.306348,4.851866,1.48436
0.632,1,1,7.026892,6.307030,4.849751,1.48357
0.633,1,1,7.025661,6.307894,4.847469,1.48400
0.634,1,1,7.023989,6.308759,4.845000,1.48439
0.635,1,1,7.021963,6.309624,4.842382,1.48417
0.636,1,1,7.019451,6.310053,4.839587,1.48622
0.637,1,1,7.016550,6.309999,4.836650,1.48403
0.638,1,1,7.013505,6.309944,4.833602,1.48556
0.639,1,1,7.010345,6.309889,4.830465,1.48437
0.640,1,1,7.007471,6.310647,3.486590,1.48444
0.641,1,0,7.004825,6.312304,1.072054,1.48348
0.642,1,0,7.002800,6.313962,0.000000,1.48478
0.643,1,0,7.001271,6.315619,0.000000,1.48305
0.644,1,0,7.000592,6.316767,0.000000,1.48223
0.645,1,0,7.000592,6.317350,0.000000,1.48343
0.646,1,0,7.000592,6.317933,0.000000,1.48362
0.647,1,0,7.000592,6.318516,0.000000,1.48492
0.648,1,0,7.000592,6.319595,0.000000,1.48393
0.649,1,0,7.000592,6.321226,0.000000,1.48428
0.650,1,0,7.000592,6.322855,0.000000,1.48380
0.651,1,0,7.000592,6.324485,0.000000,1.48387
0.652,1,0,7.000747,6.326337,0.000000,1.48394
0.653,1,0,7.001027,6.328436,0.000000,1.48400
0.654,1,0,7.002407,6.330534,0.000000,1.48478
0.655,1,0,7.004666,6.332633,0.000000,1.48270
0.656,1,0,7.007442,6.334189,0.000000,1.48315
0.657,1,0,7.010629,6.335142,0.000000,1.48397
0.658,1,0,7.013859,6.336096,0.000000,1.48240
0.659,1,0,7.017122,6.337049,0.000000,1.48748
0.660,1,0,7.019945,6.338008,0.000000,1.48309
0.661,1,0,7.022416,6.338972,0.000000,1.48227
0.662,1,0,7.024271,6.339937,0.000000,1.48406
0.663,1,0,7.025636,6.340901,0.000000,1.48377
0.664,1,0,7.026424,6.341686,0.000000,1.48342
0.665,1,0,7.026752,6.342272,0.000000,1.48203
0.666,1,0,7.027117,6.342859,0.000000,1.48281
0.667,1,0,7.027511,6.343445,0.000000,1.48347
0.668,1,0,7.027686,6.343863,0.000000,1.48188
0.669,1,0,7.027686,6.344096,0.000000,1.48407
0.670,1,0,7.027686,6.344328,0.000000,1.48353
0.671,1,0,7.027686,6.344561,0.000000,1.48384
0.672,1,0,7.027686,6.344612,0.000000,1.48297
0.673,1,0,7.027686,6.344461,0.000000,1.47711
0.674,1,0,7.027686,6.344311,0.000000,1.48101
0.675,1,0,7.027686,6.344161,0.000000,1.48294
0.676,1,0,7.027146,6.343896,0.000000,1.48372
0.677,1,0,7.026175,6.343505,0.000000,1.48206
0.678,1,0,7.024425,6.343113,0.000000,1.48355
0.679,1,0,7.022052,6.342722,0.000000,1.48283
0.680,1,0,7.019845,6.342354,0.000000,1.48370
0.681,1,0,7.017768,6.342012,0.000000,1.48457
0.682,1,0,7.015886,6.341670,0.000000,1.48438
0.683,1,0,7.014159,6.341328,0.000000,1.48321
0.684,1,0,7.012552,6.340950,0.000000,1.48341
0.685,1,0,7.011040,6.340533,0.000000,1.48317
0.686,1,0,7.009419,6.340116,0.000000,1.48285
0.687,1,0,7.007711,6.339699,0.000000,1.48284
0.688,1,0,7.005731,6.339129,0.000000,1.48489
0.689,1,0,7.003535,6.338389,0.000000,1.48119
0.690,1,0,7.001410,6.337649,0.000000,1.48521
0.691,1,0,6.999342,6.336909,0.000000,1.48403
0.692,1,0,6.997723,6.336398,0.000000,1.48084
0.693,1,0,6.996460,6.336142,0.000000,1.48274
0.694,1,0,6.995836,6.335886,0.000000,1.48555
0.695,1,0,6.995723,6.335629,0.000000,1.48440
0.696,1,0,6.995457,6.335254,0.000000,1.48224
0.697,1,0,6.995068,6.334748,0.000000,1.48431
0.698,1,0,6.994831,6.334242,0.000000,1.48469
0.699,1,0,6.994716,6.333736,0.000000,1.48471
0.700,1,0,6.994636,6.333185,0.000000,1.48433
0.701,1,0,6.994583,6.332582,0.000000,1.48614
0.702,1,0,6.994330,6.331980,0.000000,1.48346
0.703,1,0,6.993917,6.331378,0.000000,1.48391
0.704,1,0,6.993728,6.330750,0.000000,1.48313
0.705,1,0,6.993718,6.330095,0.000000,1.48333
0.706,1,0,6.993605,6.329440,0.000000,1.48271
0.707,1,0,6.993410,6.328784,0.000000,1.48373
0.708,1,0,6.993321,6.327948,0.000000,1.48273
0.709,1,0,6.993317,6.326912,0.000000,1.48438
0.710,1,0,6.993304,6.325875,0.000000,1.48292
0.711,1,0,6.993285,6.324839,0.000000,1.48489
0.712,1,0,6.992908,6.323681,0.000000,1.48504
0.713,1,0,6.992246,6.322388,0.000000,1.48391
0.714,1,0,6.991434,6.321095,0.000000,1.48542
0.715,1,0,6.990502,6.319802,0.000000,1.48539
0.716,1,0,6.989774,6.318837,0.000000,1.48333
0.717,1,0,6.989208,6.318234,0.000000,1.48417
0.718,1,0,6.988956,6.317631,0.000000,1.48361
0.719,1,0,6.988956,6.317029,0.000000,1.48427
0.720,1,0,6.988956,6.316203,0.000000,1.48541
0.721,1,0,6.988956,6.315129,0.000000,1.48417
0.722,1,0,6.988956,6.314055,0.000000,1.48368
0.723,1,0,6.988956,6.312981,0.000000,1.48282
0.724,1,0,6.988956,6.311755,0.000000,1.48395
0.725,1,0,6.988956,6.310359,0.000000,1.48341
0.726,1,0,6.989532,6.308962,0.000000,1.48378
0.727,1,0,6.990566,6.307566,0.000000,1.48520
0.728,1,0,6.991729,6.305860,0.000000,1.48740
0.729,1,0,6.992994,6.303810,0.000000,1.48536
0.730,1,0,6.994241,6.301759,0.000000,1.48355
0.731,1,0,6.995473,6.299709,0.000000,1.48664
0.732,1,0,6.996667,6.298076,0.000000,1.48248
0.733,1,0,6.997831,6.296905,0.000000,1.48408
0.734,1,0,6.998857,6.295734,0.000000,1.48278
0.735,1,0,6.999774,6.294563,0.000000,1.48357
0.736,1,0,7.000484,6.292932,0.000000,1.48464
0.737,1,0,7.001029,6.290788,0.000000,1.48177
0.738,1,0,7.001536,6.288644,0.000000,1.48372
0.739,1,0,7.002012,6.286500,0.000000,1.48454
0.740,1,0,7.002623,6.284739,0.000000,1.48417
0.741,1,0,7.003343,6.283402,0.000000,1.48371
0.742,1,0,7.003662,6.282066,0.000000,1.48378
0.743,1,0,7.003662,6.280729,0.000000,1.48356
0.744,1,0,7.003662,6.279632,0.000000,1.48252
0.745,1,0,7.003662,6.278800,0.000000,1.48651
0.746,1,0,7.003662,6.277969,0.000000,1.48541
0.747,1,0,7.003662,6.277137,0.000000,1.48442
0.748,1,0,7.003662,6.275868,0.000000,1.48394
0.749,1,0,7.003662,6.274114,0.000000,1.48407
0.750,1,0,7.003267,6.272360,0.000000,1.48440
0.751,1,0,7.002557,6.270606,0.000000,1.48509
0.752,1,0,7.001279,6.268982,0.000000,1.48430
0.753,1,0,6.999549,6.267501,0.000000,1.48513
0.754,1,0,6.997917,6.266021,0.000000,1.48383
0.755,1,0,6.996363,6.264541,0.000000,1.48303
0.756,1,0,6.995159,6.263363,0.000000,1.48640
0.757,1,0,6.994234,6.262519,0.000000,1.48348
0.758,1,0,6.993309,6.261676,0.000000,1.48397
0.759,1,0,6.992385,6.260833,0.000000,1.48389
0.760,1,0,6.991080,6.260048,0.000000,1.48344
0.761,1,0,6.989471,6.259327,0.000000,1.48328
0.762,1,0,6.987724,6.258607,0.000000,1.48361
0.763,1,0,6.985867,6.257886,0.000000,1.48420
0.764,1,0,6.984206,6.257109,0.000000,1.48376
0.765,1,0,6.982702,6.256269,0.000000,1.48251
0.766,1,0,6.981343,6.255428,0.000000,1.48358
0.767,1,0,6.980102,6.254588,0.000000,1.48377
0.768,1,0,6.978907,6.253260,0.000000,1.48353
0.769,1,0,6.977750,6.251391,0.000000,1.48309
0.770,1,0,6.976813,6.249521,0.000000,1.48413
0.771,1,0,6.976051,6.247652,0.000000,1.48464
0.772,1,0,6.975712,6.246394,0.000000,1.48317
0.773,1,0,6.975712,6.245815,0.000000,1.48157
0.774,1,0,6.975712,6.245236,0.000000,1.48282
0.775,1,0,6.975712,6.244658,0.000000,1.48551
0.776,1,0,6.975712,6.244176,0.000000,1.48340
0.777,1,0,6.975712,6.243804,0.000000,1.48497
0.778,1,0,6.975712,6.243433,0.000000,1.48472
0.779,1,0,6.975712,6.243060,0.000000,1.48382
0.780,1,0,6.975865,6.242797,0.000000,1.48331
0.781,1,0,6.976139,6.242655,0.000000,1.48270
0.782,1,0,6.977029,6.242513,0.000000,1.48229
0.783,1,0,6.978409,6.242370,0.000000,1.48632
0.784,1,0,6.979951,6.242638,0.000000,1.48403
0.785,1,0,6.981620,6.243361,0.000000,1.48412
0.786,1,0,6.983273,6.244084,0.000000,1.48376
0.787,1,0,6.984911,6.244808,0.000000,1.48381
0.788,1,0,6.986402,6.245497,0.000000,1.48450
0.789,1,0,6.987773,6.246149,0.000000,1.48248
0.790,1,0,6.989039,6.246801,0.000000,1.48359
0.791,1,0,6.990220,6.247453,0.000000,1.48328
0.792,1,0,6.991352,6.247735,0.000000,1.48385
0.793,1,0,6.992446,6.247606,0.000000,1.48395
0.794,1,0,6.993263,6.247478,0.000000,1.48345
0.795,1,0,6.993858,6.247349,0.000000,1.48168
0.796,1,0,6.994123,6.247392,0.000000,1.48611
0.797,1,0,6.994123,6.247625,0.000000,1.48327
0.798,1,0,6.994123,6.247858,0.000000,1.48477
0.799,1,0,6.994123,6.248091,0.000000,1.48369
0.800,1,0,6.994123,6.248746,0.000000,1.48581
0.801,1,0,6.994123,6.249870,0.000000,1.48172
0.802,1,0,6.994123,6.250994,0.000000,1.48422
0.803,1,0,6.994123,6.252118,0.000000,1.48394
0.804,1,0,6.993564,6.253907,0.000000,1.48383
0.805,1,0,6.992560,6.256433,0.000000,1.48501
0.806,1,0,6.991613,6.258958,0.000000,1.48442
0.807,1,0,6.990711,6.261484,0.000000,1.48370
0.808,1,0,6.990311,6.263848,0.000000,1.48447
0.809,1,0,6.990311,6.266032,0.000000,1.48420
0.810,1,0,6.990311,6.268216,0.000000,1.48323
0.811,1,0,6.990311,6.270400,0.000000,1.48400
0.812,1,0,6.990311,6.272189,0.000000,1.48478
0.813,1,0,6.990311,6.273540,0.000000,1.48408
0.814,1,0,6.990311,6.274891,0.000000,1.48428
0.815,1,0,6.990311,6.276242,0.000000,1.48463
0.816,1,0,6.990541,6.277772,0.000000,1.48149
0.817,1,0,6.990956,6.279501,0.000000,1.48630
0.818,1,0,6.991379,6.281229,0.000000,1.48438
0.819,1,0,6.991808,6.282959,0.000000,1.48393
0.820,1,0,6.992189,6.284297,0.000000,1.48403
0.821,1,0,6.992534,6.285202,0.000000,1.48387
0.822,1,0,6.992831,6.286106,0.000000,1.48568
0.823,1,0,6.993091,6.287011,0.000000,1.48436
0.824,1,0,6.993332,6.287623,0.000000,1.48537
0.825,1,0,6.993560,6.287911,0.000000,1.48369
0.826,1,0,6.993661,6.288198,0.000000,1.48349
0.827,1,0,6.993661,6.288486,0.000000,1.48491
0.828,1,0,6.993661,6.288769,0.000000,1.48796
0.829,1,0,6.993661,6.289046,0.000000,1.48320
0.830,1,0,6.993661,6.289322,0.000000,1.48276
0.831,1,0,6.993661,6.289599,0.000000,1.48279
0.832,1,0,6.993661,6.290387,0.000000,1.48382
0.833,1,0,6.993661,6.291741,0.000000,1.48317
0.834,1,0,6.993451,6.293095,0.000000,1.48346
0.835,1,0,6.993073,6.294449,0.000000,1.48311
0.836,1,0,6.992661,6.295488,0.000000,1.48328
0.837,1,0,6.992224,6.296177,0.000000,1.48434
0.838,1,0,6.992000,6.296867,0.000000,1.48314
0.839,1,0,6.991946,6.297556,0.000000,1.48421
0.840,1,0,5.048168,6.297902,0.000000,1.48323
0.841,1,0,1.552207,6.297868,0.000000,1.48383
0.842,0,0,0.000000,6.297834,0.000000,1.48278
0.843,0,0,0.000000,6.297800,0.000000,1.48311
0.844,0,0,0.000000,6.298227,0.000000,1.48500
0.845,0,0,0.000000,6.299165,0.000000,1.48424
0.846,0,0,0.000000,6.300103,0.000000,1.48276
0.847,0,0,0.000000,6.301040,0.000000,1.48372
0.848,0,0,0.000000,6.302150,0.000000,1.48321
0.849,0,0,0.000000,6.303450,0.000000,1.48371
0.850,0,0,0.000000,6.304750,0.000000,1.48427
0.851,0,0,0.000000,6.306050,0.000000,1.48340
0.852,0,0,0.000000,6.307573,0.000000,1.48233
0.853,0,0,0.000000,6.309343,0.000000,1.48270
0.854,0,0,0.000000,6.311113,0.000000,1.48399
0.855,0,0,0.000000,6.312883,0.000000,1.48400
0.856,0,0,0.000000,6.314925,0.000000,1.48284
0.857,0,0,0.000000,6.317269,0.000000,1.48215
0.858,0,0,0.000000,6.319612,0.000000,1.48436
0.859,0,0,0.000000,6.321955,0.000000,1.48225
0.860,0,0,0.000000,6.324854,0.000000,1.48265
0.861,0,0,0.000000,6.328370,0.000000,1.48123
0.862,0,0,0.000000,6.331885,0.000000,1.48383
0.863,0,0,0.000000,6.335400,0.000000,1.48337
0.864,0,0,0.000000,6.338871,0.000000,1.48425
0.865,0,0,0.000000,6.342290,0.000000,1.48444
0.866,0,0,0.000000,6.345711,1.297220,1.48386
0.867,0,1,0.000000,6.349131,3.630349,1.48301
0.868,0,1,0.000000,6.351789,4.666373,1.48388
0.869,0,1,0.000000,6.353601,4.666581,1.48267
0.870,0,1,0.000000,6.355414,4.666898,1.48392
0.871,0,1,0.000000,6.357227,4.667303,1.48412
0.872,0,1,0.000000,6.359567,4.667972,1.48137
0.873,0,1,0.000000,6.362494,4.668853,1.48384
0.874,0,1,0.000000,6.365420,4.669955,1.48354
0.875,0,1,0.000000,6.368347,4.671232,1.48416
0.876,0,1,0.000000,6.370915,4.672616,1.48362
0.877,0,1,0.000000,6.373086,4.674086,1.48597
0.878,0,1,0.000000,6.375257,4.675497,1.48376
0.879,0,1,0.000000,6.377429,4.676859,1.48539
0.880,0,1,0.000000,6.379709,4.678036,1.48584
0.881,0,1,0.000000,6.382111,4.679063,1.48196
0.882,0,1,0.000000,6.384513,4.680023,1.48418
0.883,0,1,0.000000,6.386915,4.680929,1.48364
0.884,0,1,0.000000,6.388914,4.681908,1.48683
0.885,0,1,0.000000,6.390466,4.682945,1.48664
0.886,0,1,0.000000,6.392018,4.683970,1.48500
0.887,0,1,0.000000,6.393570,4.684985,1.48533
0.888,0,1,0.000000,6.395318,4.685888,1.48463
0.889,0,1,0.000000,6.397283,4.686702,1.48240
0.890,0,1,0.000000,6.399247,4.687524,1.47970
0.891,0,1,0.000000,6.401212,4.688354,1.48266
0.892,0,1,0.000000,6.404128,4.689350,1.47992
0.893,0,1,0.000000,6.408100,4.690480,1.47747
0.894,0,1,0.000000,6.412073,4.691830,1.47674
0.895,0,1,0.000000,6.416045,4.693355,1.47296
0.896,0,1,0.000000,6.420043,4.695120,1.47114
0.897,0,1,0.000000,6.424068,4.697079,1.46727
0.898,0,1,0.000000,6.428093,4.699293,1.46266
0.899,0,1,0.000000,6.432119,4.701712,1.45779
0.900,0,1,0.000000,6.436677,4.704378,1.44909
0.901,0,1,0.000000,6.441827,4.707240,1.44107
0.902,0,1,0.000000,6.446977,4.710230,1.43459
0.903,0,1,0.000000,6.452127,4.713321,1.42686
0.904,0,1,0.000000,6.457283,4.716417,1.42213
0.905,0,1,0.000000,6.462444,4.719517,1.41325
0.906,0,1,0.000000,6.467607,4.722619,1.40378
0.907,0,1,0.000000,6.472768,4.725723,1.39636
0.908,0,1,0.000000,6.477906,4.728848,1.38210
0.909,0,1,0.000000,6.483016,4.731991,1.36737
0.910,0,1,0.000000,6.488127,4.735115,1.35641
0.911,0,1,0.000000,6.493237,4.738223,1.34793
0.912,0,1,0.000000,6.498045,4.741292,1.33474
0.913,0,1,0.000000,6.502517,4.744328,1.32202
0.914,0,1,0.000000,6.506989,4.747460,1.30683
0.915,0,1,0.000000,6.511461,4.750669,1.28869
0.916,0,1,0.000000,6.514986,4.754122,1.27416
0.917,0,1,0.000000,6.517458,4.757773,1.25980
0.918,0,1,0.000000,6.519932,4.761679,1.24603
0.919,0,1,0.000000,6.522405,4.765790,1.23217
0.920,0,1,0.000000,6.525161,4.770091,1.21596
0.921,0,1,0.000000,6.528231,4.774542,1.20153
0.922,0,1,0.000000,6.531300,4.778950,1.17731
0.923,0,1,0.000000,6.534370,4.783323,1.15415
0.924,0,1,0.000000,6.536596,4.787452,1.13918
0.925,0,1,0.000000,6.537888,4.791387,1.11699
0.926,0,1,0.000000,6.539179,4.795249,1.10555
0.927,0,1,0.000000,6.540470,4.799052,1.08605
0.928,0,1,0.000000,6.540449,4.802978,1.06793
0.929,0,1,0.000000,6.538972,4.807001,1.04209
0.930,0,1,0.000000,6.537495,4.810987,1.01250
0.931,0,1,0.000000,6.536017,4.814944,0.99387
0.932,0,1,0.000000,6.533548,4.818683,0.97574
0.933,0,1,0.000000,6.529977,4.822248,0.95514
0.934,0,1,0.000000,6.526406,4.825774,0.93531
0.935,0,1,0.000000,6.522834,4.829268,0.91437
0.936,0,1,0.000000,6.518832,4.832930,0.87828
0.937,0,1,0.000000,6.514350,4.836723,0.85296
0.938,0,1,0.000000,6.509869,4.840556,0.83022
0.939,0,1,0.000000,6.505388,4.844418,0.80990
0.940,0,1,0.000000,6.501140,4.848135,0.78741
0.941,0,1,0.000000,6.497149,4.851735,0.76746
0.942,0,1,0.000000,6.493159,4.855182,0.74343
0.943,0,1,0.000000,6.489169,4.858506,0.70775
0.944,0,1,0.000000,6.484545,4.861702,0.67554
0.945,0,1,0.000000,6.479219,4.864796,0.65204
0.946,0,1,1.695585,6.473892,4.867709,0.62706
0.947,0,1,4.745199,6.468566,4.870480,0.60540
0.948,1,1,6.111573,6.462930,4.873014,0.58201
0.949,1,1,6.133777,6.456951,4.875360,0.54503
0.950,1,1,6.160550,6.450973,4.877486,0.50992
0.951,1,1,6.190971,6.444993,4.879435,0.48306
0.952,1,1,6.219157,6.439551,4.881225,0.45975
0.953,1,1,6.245558,6.434704,4.882887,0.43416
0.954,1,1,6.270323,6.429857,4.884567,0.41045
0.955,1,1,6.293780,6.425009,4.886261,0.38525
0.956,1,1,6.317789,6.419570,4.888111,0.34619
0.957,1,1,6.342239,6.413475,4.890088,0.31110
0.958,1,1,6.367162,6.407380,4.892054,0.28443
0.959,1,1,6.392463,6.401284,4.894011,0.25992
0.960,1,1,6.417570,6.394715,4.895775,0.23742
0.961,1,1,6.442523,6.387619,4.897384,0.21104
0.962,1,1,6.466859,6.380524,4.898941,0.17209
0.963,1,1,6.490704,6.373428,4.900456,0.13294
0.964,1,1,6.514004,6.366102,4.902076,0.10521
0.965,1,1,6.536870,6.358520,4.903780,0.07947
0.966,1,1,6.561198,6.350938,4.905400,0.05403
0.967,1,1,6.586693,6.343357,4.906951,0.02941
0.968,1,1,6.614458,6.335863,4.908197,0.00432
0.969,1,1,6.644035,6.328467,4.909201,-0.03751
0.970,1,1,6.662951,6.321071,4.909992,-0.07562
0.971,1,1,6.673356,6.313675,4.910614,-0.09958
0.972,1,1,6.677975,6.306484,4.911176,-0.12724
0.973,1,1,6.677975,6.299520,4.911692,-0.15328
0.974,1,1,6.677975,6.292555,4.912183,-0.17610
0.975,1,1,6.677975,6.285591,4.912655,-0.21784
0.976,1,1,6.677975,6.278093,4.913123,-0.25440
