"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
5.407,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.719589,98.509109,100.887192,98.409149,-3.300262,14.795135,5.573215,17.257620,5.840442,15.457728,0,4.164580,5.174929,11.552017,6.916317,13.446291,8.045148,17.668455,7.955728,11.799939,8.223078,11.431180,9.056879,11.483417,9.184249,13.172715,10.775187,13.360451,10.803061,14.546775,0,0.00239,0.00065,0.00078,0.00070,0.00096,0.00091,0.00091,0.00051,0.00012,0.09983,3.27664
5.408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,122.780937,98.801765,100.788544,98.575409,-3.245806,14.796336,5.569990,17.264530,5.838165,15.454332,0,4.164704,5.174460,11.540180,6.912496,13.489045,8.042056,17.702028,7.955935,11.788732,8.224370,11.421489,9.062030,11.480627,9.183517,13.169972,10.774167,13.358998,10.804538,14.547379,0,0.00214,0.00064,0.00076,0.00073,0.00093,0.00090,0.00090,0.00054,0.00015,0.09978,3.27679
5.409,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.268478,99.095634,100.770859,98.833534,-3.151180,14.797674,5.566549,17.264130,5.835138,15.444365,0,4.165304,5.173832,11.530536,6.909247,13.521678,8.033839,17.721277,7.953342,11.773376,8.224780,11.411301,9.065188,11.477364,9.182511,13.166698,10.773336,13.357841,10.805636,14.546622,0,0.00197,0.00066,0.00075,0.00077,0.00096,0.00088,0.00088,0.00054,0.00017,0.09945,3.27701
5.410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,123.857292,99.389793,100.772408,99.113487,-3.047008,14.799044,5.563057,17.261993,5.831933,15.432835,0,4.166018,5.173167,11.521412,6.906135,13.551905,8.024405,17.737125,7.950084,11.757034,8.224980,11.400995,9.067873,11.473988,9.181441,13.163295,10.772551,13.356751,10.806646,14.545544,0,0.00194,0.00068,0.00075,0.00079,0.00097,0.00090,0.00084,0.00056,0.00000,0.09946,3.27724
5.411,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,124.446098,99.683952,100.773964,99.393440,-2.942836,14.800414,5.559565,17.259857,5.828729,15.421306,0,4.166732,5.172502,11.512289,6.903022,13.582131,8.014972,17.752972,7.946826,11.740692,8.225181,11.390689,9.070559,11.470612,9.180371,13.159893,10.771765,13.355663,10.807656,14.544465,0,0.00198,0.00070,0.00078,0.00081,0.00098,0.00089,0.00087,0.00055,0.00015,0.09969,3.27716
5.412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.034912,99.978104,100.775520,99.673401,-2.838665,14.801784,5.556072,17.257721,5.825524,15.409776,0,4.167446,5.171836,11.503165,6.899909,13.612358,8.005538,17.768820,7.943567,11.724350,8.225381,11.380383,9.073243,11.467237,9.179300,13.156491,10.770978,13.354574,10.808666,14.543386,0,0.00198,0.00072,0.00076,0.00080,0.00097,0.00088,0.00085,0.00055,0.00029,0.09959,3.27701
5.413,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,125.591393,100.149544,100.762909,99.960281,-2.704170,14.803081,5.553004,17.258495,5.825993,15.399572,0,4.167346,5.170954,11.492206,6.897905,13.650862,7.997172,17.779026,7.939323,11.709190,8.228195,11.370468,9.076054,11.463426,9.178210,13.152668,10.769063,13.355234,10.810557,14.542194,0,0.00193,0.00073,0.00074,0.00080,0.00093,0.00088,0.00085,0.00054,0.00029,0.09922,3.27692
5.414,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.140198,100.291817,100.746933,100.248810,-2.562470,14.804360,5.550036,17.259960,5.827334,15.389685,0,4.167054,5.170020,11.480810,6.896165,13.691332,7.989060,17.787893,7.934844,11.694312,8.231630,11.360645,9.078895,11.459513,9.177115,13.148745,10.766880,13.356309,10.812658,14.540975,0,0.00189,0.00073,0.00075,0.00080,0.00095,0.00089,0.00085,0.00055,0.00018,0.09933,3.27684
5.415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,126.688995,100.434090,100.730949,100.537338,-2.420770,14.805640,5.547069,17.261425,5.828676,15.379796,0,4.166762,5.169086,11.469415,6.894425,13.731803,7.980948,17.796761,7.930366,11.679434,8.235066,11.350822,9.081735,11.455599,9.176021,13.144821,10.764696,13.357384,10.814760,14.539756,0,0.00186,0.00074,0.00077,0.00082,0.00100,0.00090,0.00074,0.00054,0.00015,0.09951,3.27676
5.416,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.237801,100.576370,100.714973,100.825867,-2.279070,14.806919,5.544102,17.262890,5.830017,15.369908,0,4.166470,5.168152,11.458019,6.892686,13.772273,7.972836,17.805626,7.925887,11.664555,8.238502,11.341001,9.084575,11.451686,9.174926,13.140898,10.762513,13.358459,10.816861,14.538536,0,0.00185,0.00071,0.00075,0.00083,0.00101,0.00094,0.00070,0.00054,0.00015,0.09929,3.27669
5.417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.521332,100.753220,100.626900,101.063324,-2.142218,14.811088,5.542194,17.265846,5.830001,15.362164,0,4.166190,5.167083,11.446000,6.883877,13.813303,7.975882,17.815758,7.922607,11.653778,8.239480,11.332929,9.088424,11.447364,9.174227,13.138324,10.761141,13.358629,10.818054,14.539229,0,0.00188,0.00070,0.00079,0.00082,0.00101,0.00094,0.00067,0.00056,-0.00012,0.09916,3.27643
5.418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.741821,100.938286,100.521690,101.288651,-2.006518,14.815942,5.540539,17.269154,5.829662,15.354929,0,4.165912,5.165982,11.433832,6.873389,13.854466,7.981579,17.826187,7.919611,11.643975,8.239874,11.325273,9.092512,11.442944,9.173621,13.136071,10.759961,13.358585,10.819032,14.540378,0,0.00176,0.00068,0.00081,0.00079,0.00099,0.00088,0.00066,0.00056,0.00015,0.09941,3.27612
5.419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,127.962318,101.123352,100.416481,101.513977,-1.870818,14.820796,5.538884,17.272463,5.829323,15.347693,0,4.165635,5.164881,11.421664,6.862901,13.895629,7.987276,17.836618,7.916615,11.634172,8.240268,11.317617,9.096601,11.438524,9.173017,13.133818,10.758782,13.358542,10.820009,14.541525,0,0.00157,0.00068,0.00081,0.00081,0.00098,0.00091,0.00066,0.00056,0.00015,0.09948,3.27637
5.420,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,128.182816,101.308418,100.311279,101.739304,-1.735118,14.825650,5.537229,17.275772,5.828984,15.340459,0,4.165358,5.163780,11.409496,6.852412,13.936792,7.992972,17.847050,7.913619,11.624370,8.240663,11.309961,9.100689,11.434105,9.172411,13.131565,10.757603,13.358499,10.820987,14.542673,0,0.00144,0.00068,0.00081,0.00081,0.00097,0.00090,0.00066,0.00054,0.00031,0.09918,3.27675
5.421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.340973,101.770485,100.122963,101.894699,-1.628726,14.828201,5.536109,17.278347,5.830737,15.330274,0,4.164956,5.163333,11.402132,6.850137,13.990639,7.991021,17.851915,7.913992,11.615611,8.247892,11.301786,9.105383,11.432842,9.171539,13.131222,10.756616,13.360066,10.823820,14.544513,0,0.00145,0.00069,0.00082,0.00081,0.00099,0.00086,0.00067,0.00056,0.00005,0.09932,3.27701
5.422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.484329,102.298370,99.914909,102.033478,-1.529298,14.830206,5.535117,17.280748,5.832985,15.319387,0,4.164526,5.163041,11.395909,6.849814,14.047500,7.987251,17.855459,7.915165,11.607101,8.256747,11.293488,9.110220,11.432330,9.170605,13.131332,10.755674,13.362019,10.827095,14.546517,0,0.00146,0.00069,0.00079,0.00081,0.00105,0.00083,0.00067,0.00057,0.00015,0.09953,3.27724
5.423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.627686,102.826263,99.706848,102.172264,-1.429870,14.832211,5.534125,17.283150,5.835234,15.308501,0,4.164095,5.162749,11.389687,6.849491,14.104361,7.983482,17.859003,7.916338,11.598592,8.265602,11.285189,9.115058,11.431818,9.169669,13.131443,10.754733,13.363970,10.830369,14.548521,0,0.00143,0.00068,0.00081,0.00081,0.00113,0.00079,0.00068,0.00057,0.00014,0.09943,3.27710
5.424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.771042,103.354149,99.498795,102.311043,-1.330442,14.834214,5.533133,17.285549,5.837483,15.297615,0,4.163664,5.162457,11.383464,6.849168,14.161221,7.979712,17.862545,7.917511,11.590082,8.274457,11.276891,9.119895,11.431306,9.168735,13.131554,10.753792,13.365921,10.833644,14.550526,0,0.00143,0.00069,0.00078,0.00081,0.00107,0.00076,0.00072,0.00058,0.00014,0.09939,3.27687
5.425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.751190,104.057198,99.334869,102.414268,-1.270520,14.837190,5.532166,17.283503,5.831121,15.290202,0,4.163037,5.162340,11.380408,6.845835,14.207903,7.951071,17.852972,7.918691,11.574596,8.283843,11.265429,9.124522,11.431533,9.167518,13.132103,10.752869,13.364842,10.835160,14.549202,0,0.00139,0.00067,0.00077,0.00079,0.00106,0.00076,0.00073,0.00059,0.00043,0.09959,3.27719
5.426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.692551,104.801865,99.181435,102.509041,-1.219985,14.840395,5.531207,17.280397,5.822714,15.283614,0,4.162364,5.162265,11.378106,6.841788,14.252166,7.916519,17.840282,7.919872,11.557452,8.293355,11.253216,9.129099,11.431935,9.166233,13.132757,10.751950,13.363045,10.836259,14.547088,0,0.00139,0.00066,0.00078,0.00076,0.00107,0.00074,0.00074,0.00059,0.00027,0.09980,3.27765
5.427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.633926,105.546532,99.028000,102.603813,-1.169450,14.843600,5.530247,17.277294,5.814307,15.277026,0,4.161690,5.162189,11.375804,6.837740,14.296429,7.881967,17.827593,7.921052,11.540308,8.302867,11.241003,9.133677,11.432339,9.164948,13.133411,10.751032,13.361246,10.837358,14.544973,0,0.00135,0.00068,0.00078,0.00076,0.00109,0.00079,0.00074,0.00059,0.00000,0.09968,3.27792
5.428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.575287,106.291199,98.874565,102.698586,-1.118915,14.846807,5.529287,17.274189,5.805900,15.270438,0,4.161016,5.162114,11.373502,6.833693,14.340693,7.847414,17.814901,7.922234,11.523165,8.312379,11.228790,9.138253,11.432741,9.163665,13.134065,10.750113,13.359447,10.838456,14.542860,0,0.00131,0.00067,0.00079,0.00074,0.00111,0.00078,0.00086,0.00056,0.00000,0.09978,3.27815
5.429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.140747,106.947113,98.856110,102.902504,-1.076291,14.850064,5.528117,17.267118,5.805618,15.260837,0,4.160126,5.162166,11.366983,6.829873,14.364077,7.829545,17.795862,7.924959,11.509016,8.320365,11.217845,9.140260,11.433428,9.162917,13.134554,10.748774,13.360443,10.839675,14.543040,0,0.00120,0.00066,0.00081,0.00069,0.00100,0.00079,0.00098,0.00056,0.00003,0.10005,3.27771
5.430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.616882,107.581932,98.869728,103.132362,-1.035546,14.853335,5.526897,17.259102,5.807267,15.250518,0,4.159184,5.162249,11.359462,6.826107,14.382500,7.815639,17.775314,7.928051,11.495581,8.327988,11.207201,9.141655,11.434181,9.162298,13.135003,10.747333,13.362102,10.840923,14.543767,0,0.00100,0.00066,0.00079,0.00067,0.00090,0.00077,0.00098,0.00054,-0.00017,0.10013,3.27710
5.431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.093018,108.216759,98.883347,103.362221,-0.994801,14.856606,5.525678,17.251087,5.808916,15.240200,0,4.158241,5.162331,11.351941,6.822340,14.400924,7.801733,17.754766,7.931143,11.482144,8.335611,11.196558,9.143049,11.434935,9.161678,13.135452,10.745893,13.363761,10.842171,14.544493,0,0.00091,0.00065,0.00076,0.00065,0.00089,0.00076,0.00097,0.00056,0.00003,0.10000,3.27649
5.432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.569153,108.851578,98.896957,103.592072,-0.954057,14.859878,5.524459,17.243073,5.810565,15.229881,0,4.157299,5.162413,11.344419,6.818574,14.419347,7.787826,17.734219,7.934235,11.468708,8.343234,11.185914,9.144444,11.435688,9.161059,13.135901,10.744452,13.365420,10.843419,14.545219,0,0.00095,0.00063,0.00076,0.00067,0.00090,0.00078,0.00101,0.00056,0.00000,0.10024,3.27588
5.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.649628,109.383980,98.926613,103.847992,-0.880346,14.868701,5.523285,17.236588,5.811808,15.219987,0,4.156927,5.162279,11.338480,6.814448,14.430285,7.781898,17.712351,7.935487,11.459591,8.344695,11.176258,9.146468,11.435912,9.160385,13.135982,10.743761,13.369045,10.845535,14.548963,0,0.00100,0.00064,0.00081,0.00071,0.00093,0.00080,0.00103,0.00057,0.00015,0.10048,3.27637
5.434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.636086,109.892052,98.960083,104.110107,-0.798802,14.878843,5.522122,17.230465,5.812953,15.210192,0,4.156691,5.162093,11.332916,6.810238,14.439445,7.777865,17.690170,7.936302,11.451499,8.344692,11.166838,9.148641,11.436009,9.159699,13.135974,10.743248,13.373137,10.847857,14.553423,0,0.00106,0.00065,0.00081,0.00071,0.00091,0.00080,0.00105,0.00057,-0.00014,0.10033,3.27713
5.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.622536,110.400116,98.993546,104.372215,-0.717258,14.888985,5.520959,17.224342,5.814099,15.200397,0,4.156455,5.161908,11.327353,6.806027,14.448606,7.773832,17.667988,7.937118,11.443408,8.344689,11.157416,9.150813,11.436108,9.159013,13.135966,10.742736,13.377228,10.850181,14.557883,0,0.00130,0.00063,0.00079,0.00069,0.00089,0.00078,0.00103,0.00057,-0.00014,0.10051,3.27698
5.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.608994,110.908180,99.027016,104.634331,-0.635714,14.899127,5.519796,17.218220,5.815245,15.190603,0,4.156218,5.161722,11.321789,6.801817,14.457766,7.769799,17.645807,7.937932,11.435316,8.344687,11.147996,9.152986,11.436205,9.158326,13.135959,10.742223,13.381319,10.852503,14.562344,0,0.00144,0.00062,0.00079,0.00068,0.00088,0.00075,0.00102,0.00057,0.00000,0.10085,3.27660
5.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.006882,111.610542,98.991692,104.852348,-0.512609,14.905168,5.518921,17.198765,5.815914,15.180890,0,4.156245,5.161346,11.312339,6.811049,14.459915,7.769453,17.624569,7.938085,11.433831,8.347144,11.138693,9.153583,11.436118,9.156468,13.137042,10.740392,13.385451,10.853471,14.564425,0,0.00146,0.00062,0.00077,0.00068,0.00086,0.00075,0.00104,0.00055,0.00000,0.10080,3.27689
5.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.502533,112.359077,98.940025,105.059891,-0.379629,14.910234,5.518114,17.176142,5.816469,15.171197,0,4.156334,5.160925,11.301966,6.823475,14.460400,7.769982,17.603556,7.938080,11.433917,8.350186,11.129418,9.153807,11.435987,9.154333,13.138386,10.738247,13.389593,10.854116,14.565941,0,0.00147,0.00063,0.00073,0.00069,0.00086,0.00076,0.00104,0.00056,-0.00012,0.10089,3.27734
5.439,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,120.998184,113.107605,98.888359,105.267433,-0.246648,14.915300,5.517307,17.153519,5.817024,15.161503,0,4.156423,5.160505,11.291593,6.835901,14.460883,7.770511,17.582542,7.938075,11.434002,8.353230,11.120144,9.154030,11.435857,9.152197,13.139729,10.736103,13.393735,10.854762,14.567456,0,0.00144,0.00062,0.00073,0.00068,0.00087,0.00074,0.00102,0.00056,0.00017,0.10121,3.27774
5.440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.493835,113.856140,98.836693,105.474976,-0.113668,14.920366,5.516500,17.130896,5.817579,15.151810,0,4.156512,5.160084,11.281219,6.848327,14.461368,7.771040,17.561529,7.938069,11.434088,8.356272,11.110869,9.154253,11.435726,9.150061,13.141073,10.733958,13.397877,10.855408,14.568973,0,0.00144,0.00063,0.00075,0.00071,0.00087,0.00074,0.00104,0.00057,0.00002,0.10123,3.27812
5.441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.660248,114.745613,98.774261,105.600533,0.054305,14.925614,5.516603,17.114719,5.816948,15.147992,0,4.156581,5.159843,11.270777,6.845994,14.450274,7.769894,17.550049,7.945321,11.423039,8.372041,11.104130,9.154897,11.437981,9.147935,13.144575,10.731219,13.401206,10.856436,14.571533,0,0.00138,0.00064,0.00075,0.00071,0.00085,0.00075,0.00104,0.00055,0.00002,0.10113,3.27753
5.442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.986053,115.668571,98.709267,105.706604,0.230594,14.930905,5.516921,17.100073,5.816036,15.145572,0,4.156645,5.159646,11.260318,6.840154,14.436430,7.768349,17.540833,7.954296,11.409346,8.390834,11.097992,9.155642,11.440801,9.145811,13.148590,10.728338,13.404341,10.857555,14.574342,0,0.00136,0.00063,0.00077,0.00074,0.00079,0.00078,0.00106,0.00057,0.00038,0.10143,3.27669
5.443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.311852,116.591537,98.644272,105.812675,0.406882,14.936196,5.517239,17.085428,5.815124,15.143151,0,4.156709,5.159448,11.249859,6.834314,14.422586,7.766804,17.531616,7.963272,11.395652,8.409627,11.091854,9.156385,11.443622,9.143687,13.152604,10.725458,13.407476,10.858674,14.577151,0,0.00139,0.00064,0.00075,0.00075,0.00066,0.00077,0.00110,0.00062,0.00014,0.10152,3.27676
5.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.637657,117.514503,98.579285,105.918755,0.583170,14.941487,5.517557,17.070782,5.814212,15.140730,0,4.156773,5.159250,11.239400,6.828475,14.408742,7.765259,17.522402,7.972248,11.381958,8.428420,11.085717,9.157129,11.446442,9.141563,13.156619,10.722578,13.410612,10.859794,14.579960,0,0.00151,0.00062,0.00074,0.00074,0.00064,0.00076,0.00117,0.00071,0.00015,0.10120,3.27707
5.445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.228638,118.244041,98.605820,106.014526,0.757305,14.938433,5.518613,17.059364,5.813267,15.139073,0,4.156603,5.159054,11.233210,6.828289,14.402426,7.763732,17.510323,7.980082,11.366496,8.442607,11.081745,9.158902,11.451236,9.140978,13.160533,10.720822,13.415747,10.858371,14.584788,0,0.00173,0.00061,0.00071,0.00073,0.00067,0.00075,0.00122,0.00071,0.00015,0.10133,3.27744
5.446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.882622,118.927620,98.654114,106.107857,0.930928,14.933396,5.519844,17.048712,5.812315,15.137598,0,4.156377,5.158859,11.228033,6.829447,14.397898,7.762210,17.497566,7.987644,11.350614,8.455698,11.078288,9.160920,11.456498,9.140759,13.164423,10.719335,13.421357,10.856344,14.590096,0,0.00179,0.00061,0.00071,0.00074,0.00067,0.00076,0.00121,0.00072,0.00003,0.10155,3.27782
5.447,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,123.536613,119.611191,98.702400,106.201187,1.104552,14.928359,5.521075,17.038061,5.811362,15.136124,0,4.156151,5.158664,11.222857,6.830605,14.393370,7.760688,17.484808,7.995207,11.334732,8.468790,11.074830,9.162937,11.461761,9.140539,13.168313,10.717847,13.426967,10.854317,14.595405,0,0.00190,0.00060,0.00071,0.00073,0.00065,0.00072,0.00122,0.00072,-0.00014,0.10129,3.27753
5.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.190605,120.294769,98.750694,106.294518,1.278175,14.923322,5.522306,17.027409,5.810410,15.134648,0,4.155926,5.158469,11.217681,6.831763,14.388843,7.759166,17.472050,8.002769,11.318850,8.481881,11.071373,9.164955,11.467024,9.140320,13.172203,10.716359,13.432577,10.852290,14.600713,0,0.00195,0.00061,0.00070,0.00072,0.00064,0.00072,0.00118,0.00081,0.00015,0.10134,3.27707
5.449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.840935,120.811150,98.789948,106.391472,1.421610,14.918994,5.523748,17.015120,5.802327,15.131115,0,4.155780,5.158486,11.208742,6.830236,14.376899,7.758945,17.459541,8.008965,11.302992,8.490353,11.068709,9.166193,11.470108,9.139943,13.174965,10.716262,13.439263,10.851527,14.604017,0,0.00196,0.00062,0.00067,0.00073,0.00063,0.00073,0.00102,0.00088,0.00002,0.10160,3.27704
5.450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.490395,121.287796,98.827065,106.489288,1.557871,14.914834,5.525239,17.002443,5.792551,15.127092,0,4.155654,5.158554,11.198909,6.828071,14.363193,7.759033,17.447094,8.014833,11.287140,8.497725,11.066235,9.167247,11.472674,9.139529,13.177458,10.716495,13.446206,10.851064,14.606845,0,0.00198,0.00060,0.00069,0.00071,0.00062,0.00073,0.00105,0.00093,-0.00011,0.10147,3.27711
5.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.139862,121.764442,98.864174,106.587105,1.694132,14.910675,5.526731,16.989765,5.782775,15.123071,0,4.155528,5.158622,11.189075,6.825906,14.349486,7.759121,17.434645,8.020703,11.271288,8.505098,11.063760,9.168300,11.475241,9.139115,13.179952,10.716728,13.453149,10.850600,14.609673,0,0.00201,0.00058,0.00070,0.00072,0.00061,0.00073,0.00118,0.00091,-0.00002,0.10142,3.27756
5.452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.789322,122.241089,98.901283,106.684921,1.830393,14.906515,5.528222,16.977087,5.772998,15.119048,0,4.155401,5.158689,11.179243,6.823741,14.335780,7.759210,17.422195,8.026572,11.255435,8.512472,11.061285,9.169353,11.477806,9.138701,13.182446,10.716961,13.460092,10.850137,14.612501,0,0.00196,0.00058,0.00071,0.00071,0.00059,0.00072,0.00114,0.00094,0.00002,0.10170,3.27809
5.453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.842545,122.707352,98.908424,106.807472,1.905314,14.904168,5.530569,16.964647,5.773999,15.121913,0,4.155211,5.158487,11.171080,6.823175,14.324303,7.757972,17.409492,8.031382,11.245103,8.519714,11.060131,9.169690,11.480284,9.137630,13.185632,10.715338,13.464401,10.849133,14.617302,0,0.00192,0.00056,0.00065,0.00067,0.00055,0.00068,0.00111,0.00093,-0.00026,0.10168,3.27802
5.454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.754089,123.171150,98.908447,106.935898,1.965659,14.902252,5.533119,16.952263,5.777559,15.126413,0,4.155006,5.158221,11.163314,6.822989,14.313354,7.756419,17.396730,8.035938,11.236082,8.526926,11.059291,9.169856,11.482740,9.136403,13.188983,10.713273,13.468085,10.848001,14.622573,0,0.00186,0.00056,0.00066,0.00066,0.00054,0.00067,0.00110,0.00093,0.00017,0.10137,3.27779
5.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.665642,123.634941,98.908463,107.064316,2.026004,14.900335,5.535669,16.939878,5.781120,15.130915,0,4.154800,5.157955,11.155547,6.822803,14.302404,7.754866,17.383968,8.040495,11.227060,8.534137,11.058450,9.170022,11.485197,9.135176,13.192334,10.711208,13.471769,10.846869,14.627843,0,0.00160,0.00056,0.00064,0.00066,0.00051,0.00068,0.00113,0.00093,0.00027,0.10141,3.27756
5.456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.577187,124.098740,98.908485,107.192741,2.086348,14.898419,5.538219,16.927494,5.784680,15.135416,0,4.154595,5.157689,11.147781,6.822616,14.291455,7.753313,17.371206,8.045053,11.218040,8.541348,11.057610,9.170188,11.487653,9.133948,13.195685,10.709145,13.475452,10.845736,14.633114,0,0.00145,0.00057,0.00063,0.00067,0.00052,0.00070,0.00114,0.00095,0.00014,0.10141,3.27733
5.457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.609131,124.453850,98.904449,107.297066,2.092657,14.900901,5.540843,16.917252,5.779831,15.154749,0,4.154332,5.157392,11.144945,6.824721,14.275042,7.753001,17.356453,8.048385,11.213547,8.545298,11.054262,9.171594,11.491629,9.132771,13.198708,10.707907,13.481456,10.845972,14.639584,0,0.00137,0.00056,0.00063,0.00067,0.00052,0.00070,0.00113,0.00096,0.00002,0.10119,3.27728
5.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.669685,124.783127,98.899460,107.395668,2.086125,14.904427,5.543483,16.907518,5.772983,15.177606,0,4.154056,5.157088,11.143281,6.827371,14.257330,7.752983,17.341227,8.051425,11.210129,8.548471,11.050320,9.173294,11.495965,9.131605,13.201652,10.706866,13.488010,10.846535,14.646338,0,0.00134,0.00056,0.00062,0.00067,0.00052,0.00071,0.00111,0.00096,0.00014,0.10100,3.27728
5.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.730232,125.112404,98.894470,107.494263,2.079594,14.907953,5.546124,16.897785,5.766135,15.200462,0,4.153779,5.156784,11.141616,6.830020,14.239617,7.752966,17.326000,8.054466,11.206712,8.551644,11.046376,9.174994,11.500300,9.130440,13.204596,10.705826,13.494565,10.847096,14.653092,0,0.00135,0.00056,0.00061,0.00067,0.00051,0.00071,0.00111,0.00097,-0.00024,0.10104,3.27722
5.460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.790787,125.441681,98.889481,107.592865,2.073062,14.911479,5.548765,16.888052,5.759287,15.223319,0,4.153502,5.156479,11.139952,6.832670,14.221906,7.752948,17.310774,8.057508,11.203295,8.554818,11.042434,9.176695,11.504637,9.129274,13.207539,10.704785,13.501120,10.847659,14.659847,0,0.00138,0.00055,0.00059,0.00063,0.00051,0.00069,0.00111,0.00098,0.00014,0.10101,3.27715
5.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.608505,125.815437,98.888588,107.504272,2.038846,14.913720,5.550962,16.877655,5.762928,15.270264,0,4.153646,5.155783,11.133290,6.833602,14.204246,7.751440,17.295595,8.058119,11.194446,8.558270,11.040350,9.178576,11.506853,9.128808,13.210732,10.702847,13.505519,10.845342,14.664159,0,0.00139,0.00054,0.00057,0.00062,0.00053,0.00070,0.00110,0.00104,0.00002,0.10073,3.27719
5.462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.368523,126.199768,98.888672,107.371208,1.998052,14.915656,5.553055,16.867100,5.769061,15.322932,0,4.153890,5.154994,11.125442,6.834127,14.186598,7.749576,17.280428,8.058154,11.184305,8.561790,11.038709,9.180499,11.508565,9.128509,13.213984,10.700694,13.509406,10.842340,14.667890,0,0.00148,0.00053,0.00056,0.00060,0.00054,0.00067,0.00109,0.00104,0.00029,0.10060,3.27727
