"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
4.285,0,1,0.415809,5.342996,5.357692,5.871083,0.000000,0.00000
4.286,0,1,0.377701,5.343629,5.358379,5.870729,0.000000,-0.00001
4.287,0,1,0.342612,5.344081,5.358926,5.871024,0.000000,0.00015
4.288,0,1,0.309325,5.344426,5.359389,5.871587,0.000000,0.00000
4.289,0,1,0.276038,5.344770,5.359853,5.872311,0.000000,0.00000
4.290,0,1,0.242752,5.345115,5.360316,5.873100,0.000000,-0.00015
4.291,0,1,0.217851,5.345126,5.360607,5.873386,0.000000,0.00029
4.292,0,1,0.197960,5.344938,5.360795,5.873465,0.000000,0.00000
4.293,0,1,0.178070,5.344749,5.360981,5.873338,0.000000,0.00015
4.294,0,1,0.158179,5.344562,5.361169,5.873128,0.000000,0.00029
4.295,0,1,0.155421,5.344528,5.361183,5.873165,0.000000,-0.00015
4.296,0,1,0.162899,5.344586,5.361093,5.873305,0.000000,0.00014
4.297,0,1,0.170377,5.344646,5.361003,5.873600,0.000000,0.00014
4.298,0,1,0.177855,5.344704,5.360913,5.873960,0.000000,-0.00013
4.299,0,1,0.195734,5.344857,5.360762,5.874245,0.000000,0.00002
4.300,0,1,0.219826,5.345067,5.360574,5.874498,0.000000,0.00015
4.301,0,1,0.243919,5.345276,5.360385,5.874507,0.000000,-0.00014
4.302,0,1,0.268012,5.345486,5.360197,5.874417,0.000000,0.00016
4.303,0,1,0.287733,5.345850,5.359942,5.874083,0.000000,-0.00029
4.304,0,1,0.304842,5.346305,5.359649,5.873648,0.000000,-0.00012
4.305,0,1,0.321951,5.346760,5.359354,5.873647,0.000000,-0.00013
4.306,0,1,0.339060,5.347216,5.359061,5.873826,0.000000,0.00016
4.307,0,1,0.347632,5.347689,5.358675,5.875033,0.000000,0.00015
4.308,0,1,0.351104,5.348173,5.358235,5.876665,0.000000,-0.00001
4.309,0,1,0.354576,5.348656,5.357795,5.878680,0.000000,0.00001
4.310,0,1,0.358048,5.349140,5.357355,5.880854,0.000000,0.00014
4.311,0,1,0.351530,5.349592,5.356731,5.882546,0.000000,0.00043
4.312,0,1,0.339042,5.350024,5.355997,5.884040,0.000000,0.00014
4.313,0,1,0.326555,5.350456,5.355263,5.884785,0.000000,0.00000
4.314,0,1,0.314068,5.350889,5.354529,5.885221,0.000000,-0.00001
4.315,0,1,0.298154,5.351041,5.353540,5.884913,0.000000,0.00014
4.316,0,1,0.280193,5.351027,5.352398,5.884298,0.000000,-0.00014
4.317,0,1,0.262233,5.351012,5.351256,5.883414,0.000000,-0.00013
4.318,0,1,0.244272,5.350997,5.350115,5.882419,0.000000,0.00015
4.319,0,1,0.219904,5.351288,5.348457,5.881617,0.000000,0.00014
4.320,0,1,0.191708,5.351761,5.346492,5.880894,0.000000,0.00015
4.321,0,1,0.163513,5.352233,5.344527,5.880165,0.000000,0.00014
4.322,0,1,0.135318,5.352706,5.342561,5.879433,0.000000,0.00027
4.323,0,1,0.102724,5.352940,5.339957,5.878506,0.000000,-0.00013
4.324,0,1,0.067502,5.353031,5.336969,5.877497,0.000000,0.00000
4.325,0,1,0.032281,5.353122,5.333982,5.876991,0.000000,0.00000
4.326,0,1,-0.002940,5.353213,5.330996,5.876692,0.000000,0.00001
4.327,0,1,-0.052289,5.353213,5.327327,5.877551,0.000000,0.00016
4.328,0,1,-0.110078,5.353159,5.323252,5.878886,0.000000,0.00015
4.329,0,1,-0.167868,5.353105,5.319176,5.880701,0.000000,0.00014
4.330,0,1,-0.225657,5.353050,5.315101,5.882714,0.000000,-0.00010
4.331,0,1,-0.300294,5.352724,5.310408,5.884297,0.000000,-0.00014
4.332,0,1,-0.384997,5.352235,5.305347,5.885703,0.000000,0.00001
4.333,0,1,-0.469700,5.351747,5.300286,5.886423,0.000000,0.00000
4.334,0,1,-0.554404,5.351258,5.295225,5.886861,0.000000,0.00000
4.335,0,1,-0.657723,5.350914,5.289670,5.886791,0.000000,0.00014
4.336,0,1,-0.772163,5.350657,5.283820,5.886511,0.000000,0.00014
4.337,0,1,-0.886604,5.350400,5.277970,5.887022,0.000000,0.00014
4.338,0,1,-1.001045,5.350143,5.272120,5.887857,0.000000,0.00014
4.339,0,1,-1.139973,5.349121,5.265943,5.890429,0.000000,0.00015
4.340,0,1,-1.293529,5.347642,5.259570,5.893715,0.000000,-0.00001
4.341,0,1,-1.447085,5.346163,5.253197,5.896649,0.000000,0.00013
4.342,0,1,-1.600642,5.344685,5.246824,5.899439,0.000000,0.00014
4.343,0,1,-1.766412,5.342992,5.240200,5.899870,0.000000,0.00042
4.344,0,1,-1.939479,5.341171,5.233425,5.899328,0.000000,-0.00014
4.345,0,1,-2.112546,5.339351,5.226650,5.898658,0.000000,-0.00014
4.346,0,1,-2.285613,5.337531,5.219875,5.897936,0.000000,0.00001
4.347,0,1,-2.458534,5.335194,5.212965,5.899569,0.000000,0.00001
4.348,0,1,-2.631368,5.332548,5.205973,5.902173,0.000000,-0.00001
4.349,0,1,-2.804201,5.329902,5.198980,5.905335,0.000000,0.00028
4.350,0,1,-2.977035,5.327256,5.191988,5.908729,0.000000,0.00014
4.351,0,1,-3.128670,5.323947,5.185053,5.910398,0.000000,0.00027
4.352,0,1,-3.267641,5.320243,5.178153,5.911355,0.000000,-0.00014
4.353,0,1,-3.406612,5.316538,5.171251,5.911573,0.000000,0.00013
4.354,0,1,-3.545583,5.312834,5.164351,5.911486,0.000000,-0.00015
4.355,0,1,-3.659862,5.308831,5.157712,5.912146,0.000000,-0.00027
4.356,0,1,-3.759389,5.304649,5.151230,5.913113,0.000000,0.00015
4.357,0,1,-3.858916,5.300468,5.144748,5.914406,0.000000,0.00001
4.358,0,1,-3.958444,5.296287,5.138267,5.915833,0.000000,-0.00012
4.359,0,1,-4.031028,5.292240,5.132175,5.916757,0.000000,0.00000
4.360,0,1,-4.087516,5.288273,5.126317,5.917473,0.000000,-0.00026
4.361,0,1,-4.144004,5.284307,5.120459,5.917459,0.000000,0.00001
4.362,0,1,-4.200492,5.280341,5.114601,5.917143,0.000000,-0.00013
4.363,0,1,-4.232336,5.276060,5.109416,5.916277,0.000000,0.00015
4.364,0,1,-4.249458,5.271592,5.104634,5.915184,0.000000,-0.00026
4.365,0,1,-4.266579,5.267124,5.099852,5.914797,0.000000,0.00001
4.366,0,1,-4.283700,5.262656,5.095070,5.914700,0.000000,-0.00014
4.367,0,1,-4.282423,5.258160,5.091022,5.916358,0.000000,-0.00001
4.368,0,1,-4.270155,5.253646,5.087413,5.918738,0.000000,-0.00012
4.369,0,1,-4.257886,5.249132,5.083804,5.921607,0.000000,0.00028
4.370,0,1,-4.245618,5.244618,5.080194,5.924678,0.000000,0.00000
4.371,0,1,-4.207400,5.240263,5.077373,5.926765,0.000000,0.00014
4.372,0,1,-4.153679,5.236001,5.075021,5.928447,0.000000,0.00014
4.373,0,1,-4.099958,5.231740,5.072670,5.929707,0.000000,0.00013
4.374,0,1,-4.046237,5.227478,5.070318,5.930792,0.000000,0.00015
4.375,0,1,-3.971672,5.223444,5.068717,5.932251,0.000000,-0.00001
4.376,0,1,-3.884654,5.219545,5.067566,5.933864,0.000000,0.00000
4.377,0,1,-3.797636,5.215646,5.066415,5.935116,0.000000,0.00015
4.378,0,1,-3.710618,5.211747,5.065263,5.936220,0.000000,-0.00014
4.379,0,1,-3.609384,5.207868,5.064755,5.936165,0.000000,0.00028
4.380,0,1,-3.499657,5.204002,5.064632,5.935632,0.000000,0.00001
4.381,0,1,-3.389930,5.200135,5.064509,5.934813,0.000000,0.00015
4.382,0,1,-3.280203,5.196269,5.064386,5.933876,0.000000,0.00012
4.383,0,1,-3.161556,5.193192,5.064732,5.933716,0.000000,-0.00001
4.384,0,1,-3.037581,5.190588,5.065356,5.933877,0.000000,-0.00016
4.385,0,1,-2.913606,5.187984,5.065981,5.934618,0.000000,-0.00014
4.386,0,1,-2.789631,5.185380,5.066607,5.935597,0.000000,0.00000
4.387,0,1,-2.668305,5.182781,5.067594,5.936559,0.000000,0.00000
4.388,0,1,-2.548562,5.180185,5.068798,5.937513,0.000000,-0.00001
4.389,0,1,-2.428818,5.177590,5.070002,5.937670,0.000000,0.00029
4.390,0,1,-2.309075,5.174994,5.071206,5.937499,0.000000,0.00014
4.391,0,1,-2.192928,5.172641,5.072668,5.936011,0.000000,0.00000
4.392,0,1,-2.078929,5.170434,5.074284,5.933980,0.000000,0.00013
4.393,0,1,-1.964930,5.168227,5.075900,5.931531,0.000000,0.00000
4.394,0,1,-1.850931,5.166019,5.077516,5.928911,0.000000,0.00016
4.395,0,1,-1.750952,5.164397,5.079202,5.927106,0.000000,0.00001
4.396,0,1,-1.659350,5.163124,5.080929,5.925638,0.000000,0.00001
4.397,0,1,-1.567748,5.161851,5.082656,5.925929,0.000000,0.00016
4.398,0,1,-1.476145,5.160578,5.084383,5.926946,0.000000,0.00015
4.399,0,1,-1.393330,5.159388,5.086020,5.930097,0.000000,-0.00028
4.400,0,1,-1.315765,5.158246,5.087602,5.934129,0.000000,0.00001
4.401,0,1,-1.238199,5.157104,5.089184,5.938479,0.000000,0.00001
4.402,0,1,-1.160633,5.155962,5.090767,5.942961,0.000000,-0.00013
4.403,0,1,-1.094021,5.154797,5.092172,5.945803,0.000000,0.00014
4.404,0,1,-1.033952,5.153617,5.093472,5.947968,0.000000,-0.00013
4.405,0,1,-0.973883,5.152437,5.094771,5.948689,0.000000,0.00015
4.406,0,1,-0.913814,5.151257,5.096071,5.948815,0.000000,0.00012
4.407,0,1,-0.867364,5.150385,5.097079,5.948276,0.000000,0.00013
4.408,0,1,-0.829050,5.149696,5.097914,5.947462,0.000000,0.00000
4.409,0,1,-0.790737,5.149007,5.098749,5.946630,0.000000,0.00015
4.410,0,1,-0.752423,5.148318,5.099583,5.945790,0.000000,-0.00002
4.411,0,1,-0.723670,5.147758,5.100149,5.945367,0.000000,0.00013
4.412,0,1,-0.700628,5.147274,5.100554,5.945117,0.000000,-0.00014
4.413,0,1,-0.677586,5.146790,5.100958,5.944927,0.000000,-0.00001
4.414,0,1,-0.654543,5.146306,5.101363,5.944762,0.000000,-0.00013
4.415,0,1,-0.645455,5.145770,5.101473,5.944302,0.000000,0.00000
4.416,0,1,-0.644702,5.145205,5.101406,5.943720,0.000000,0.00016
4.417,0,1,-0.643950,5.144639,5.101340,5.943504,0.000000,-0.00013
4.418,0,1,-0.643197,5.144073,5.101273,5.943440,0.000000,0.00032
4.419,0,1,-0.652579,5.143420,5.100928,5.944355,0.000000,0.00000
4.420,0,1,-0.668017,5.142715,5.100417,5.945675,0.000000,0.00001
4.421,0,1,-0.683455,5.142009,5.099905,5.947074,0.000000,0.00001
4.422,0,1,-0.698892,5.141303,5.099394,5.948506,0.000000,0.00013
4.423,0,1,-0.721029,5.140643,5.098571,5.949062,0.000000,0.00029
4.424,0,1,-0.747168,5.140010,5.097563,5.949255,0.000000,0.00029
4.425,0,1,-0.773307,5.139377,5.096555,5.949300,0.000000,0.00001
4.426,0,1,-0.799446,5.138744,5.095547,5.949284,0.000000,0.00013
4.427,0,1,-0.821926,5.137895,5.094248,5.949862,0.000000,-0.00013
4.428,0,1,-0.842219,5.136917,5.092776,5.950687,0.000000,0.00001
4.429,0,1,-0.862512,5.135939,5.091304,5.950778,0.000000,-0.00002
4.430,0,1,-0.882805,5.134961,5.089832,5.950565,0.000000,0.00013
4.431,0,1,-0.901992,5.134051,5.088068,5.948354,0.000000,0.00001
4.432,0,1,-0.920519,5.133183,5.086131,5.945318,0.000000,0.00012
4.433,0,1,-0.939046,5.132314,5.084193,5.941958,0.000000,0.00013
4.434,0,1,-0.957573,5.131446,5.082255,5.938465,0.000000,0.00001
4.435,0,1,-0.976595,5.130393,5.080027,5.936580,0.000000,0.00014
4.436,0,1,-0.995912,5.129229,5.077624,5.935359,0.000000,-0.00014
4.437,0,1,-1.015229,5.128066,5.075222,5.935077,0.000000,-0.00015
4.438,0,1,-1.034545,5.126902,5.072820,5.935183,0.000000,0.00000
4.439,0,1,-1.055734,5.125937,5.070173,5.935116,0.000000,0.00001
4.440,0,1,-1.078041,5.125091,5.067379,5.934979,0.000000,-0.00012
4.441,0,1,-1.100348,5.124244,5.064586,5.934884,0.000000,0.00016
4.442,0,1,-1.122655,5.123398,5.061792,5.934806,0.000000,0.00000
4.443,0,1,-1.154979,5.122333,5.058781,5.935146,0.000000,0.00014
4.444,0,1,-1.193288,5.121137,5.055639,5.935658,0.000000,-0.00001
4.445,0,1,-1.231596,5.119940,5.052497,5.936005,0.000000,0.00002
4.446,0,1,-1.269904,5.118744,5.049355,5.936284,0.000000,-0.00014
4.447,0,1,-1.312526,5.117443,5.046009,5.935820,0.000000,-0.00012
4.448,0,1,-1.357723,5.116079,5.042539,5.935049,0.000000,0.00000
4.449,0,1,-1.402921,5.114714,5.039070,5.934209,0.000000,-0.00013
4.450,0,1,-1.448119,5.113350,5.035601,5.933341,0.000000,0.00000
4.451,0,1,-1.498546,5.111888,5.031956,5.933084,0.000000,0.00015
4.452,0,1,-1.552099,5.110367,5.028205,5.933079,0.000000,0.00001
4.453,0,1,-1.605651,5.108847,5.024455,3.832768,0.000000,0.00001
4.454,0,0,-1.659203,5.107327,5.020704,0.866229,0.000000,0.00013
4.455,0,0,-1.715227,5.105611,5.016798,0.000000,0.000000,0.00043
4.456,0,0,-1.772729,5.103778,5.012798,0.000000,0.000000,-0.00001
4.457,0,0,-1.830230,5.101946,5.008799,0.000000,0.000000,0.00028
4.458,0,0,-1.887731,5.100113,5.004799,0.000000,0.000000,0.00028
4.459,0,0,-1.946900,5.098162,5.000745,0.000000,0.000000,0.00000
4.460,0,0,-2.007066,5.096139,4.996658,0.000000,0.000000,0.00014
4.461,0,0,-2.067232,5.094117,4.992571,0.000000,0.000000,0.00000
4.462,0,0,-2.127398,5.092094,4.988484,0.000000,0.000000,-0.00001
4.463,0,0,-2.191965,5.090009,4.984345,0.000000,0.000000,0.00000
4.464,0,0,-2.259162,5.087887,4.980175,0.000000,0.000000,0.00001
4.465,0,0,-2.326359,5.085765,4.976004,0.000000,0.000000,0.00015
4.466,0,0,-2.393555,5.083642,4.971833,0.000000,0.000000,-0.00027
4.467,0,0,-2.455636,5.081161,4.967740,0.000000,0.000000,0.00002
4.468,0,0,-2.514659,5.078465,4.963693,0.000000,0.000000,-0.00014
4.469,0,0,-2.573683,5.075769,4.959646,0.000000,0.000000,0.00029
4.470,0,0,-2.632706,5.073073,4.955599,0.000000,0.000000,-0.00001
4.471,0,0,-2.684749,5.070320,4.951696,0.000000,0.000000,-0.00028
4.472,0,0,-2.732621,5.067533,4.947879,0.000000,0.000000,0.00000
4.473,0,0,-2.780494,5.064746,4.944063,0.000000,0.000000,0.00015
4.474,0,0,-2.828367,5.061959,4.940246,0.000000,0.000000,-0.00014
4.475,0,0,-2.864384,5.058965,4.936646,0.000000,0.000000,0.00000
4.476,0,0,-2.893320,5.055847,4.933177,0.000000,0.000000,0.00001
4.477,0,0,-2.922256,5.052729,4.929707,0.000000,0.000000,-0.00014
4.478,0,0,-2.951191,5.049611,4.926237,0.000000,0.000000,0.00015
4.479,0,0,-2.963663,5.046627,4.923104,0.000000,0.000000,0.00015
4.480,0,0,-2.966298,5.043721,4.920173,0.000000,0.000000,0.00016
4.481,0,0,-2.968933,5.040815,4.917242,0.000000,0.000000,0.00014
4.482,0,0,-2.971568,5.037910,4.914311,0.000000,0.000000,0.00015
4.483,0,0,-2.968457,5.034873,4.911788,0.000000,0.000000,0.00000
4.484,0,0,-2.961913,5.031758,4.909509,0.000000,0.000000,0.00015
4.485,0,0,-2.955369,5.028643,4.907230,0.000000,0.000000,0.00000
4.486,0,0,-2.948824,5.025527,4.904951,0.000000,0.000000,0.00000
4.487,0,0,-2.928300,5.022501,4.903189,0.000000,0.000000,0.00001
4.488,0,0,-2.899425,5.019527,4.901735,0.000000,0.000000,0.00000
4.489,0,0,-2.870548,5.016554,4.900282,0.000000,0.000000,0.00014
4.490,0,0,-2.841673,5.013581,4.898829,0.000000,0.000000,0.00013
4.491,0,0,-2.808157,5.010817,4.897930,0.000000,0.000000,0.00014
4.492,0,0,-2.771871,5.008178,4.897362,0.000000,0.000000,0.00002
4.493,0,0,-2.735584,5.005539,4.896795,0.000000,0.000000,0.00013
4.494,0,0,-2.699297,5.002901,4.896227,0.000000,0.000000,0.00027
4.495,0,0,-2.649798,5.000108,4.896187,0.000000,0.000000,0.00015
4.496,0,0,-2.592407,4.997224,4.896463,0.000000,0.000000,-0.00014
4.497,0,0,-2.535015,4.994340,4.896739,0.000000,0.000000,-0.00014
4.498,0,0,-2.477623,4.991456,4.897015,0.000000,0.000000,0.00001
4.499,0,0,-2.407427,4.988981,4.897748,0.000000,0.000000,-0.00013
4.500,0,0,-2.329581,4.986752,4.898756,0.000000,0.000000,0.00014
4.501,0,0,-2.251734,4.984522,4.899763,0.000000,0.000000,-0.00027
4.502,0,0,-2.173888,4.982292,4.900770,0.000000,0.000000,-0.00028
4.503,0,0,-2.084738,4.980120,4.902081,0.000000,0.000000,-0.00001
4.504,0,0,-1.988834,4.977981,4.903573,0.000000,0.000000,0.00000
4.505,0,0,-1.892930,4.975842,4.905065,0.000000,0.000000,-0.00027
4.506,0,0,-1.797026,4.973704,4.906557,0.000000,0.000000,0.00004
4.507,0,0,-1.688416,4.971900,4.908283,0.000000,0.000000,0.00001
4.508,0,0,-1.572214,4.970295,4.910150,0.000000,0.000000,0.00014
4.509,0,0,-1.456012,4.968691,4.912016,0.000000,0.000000,-0.00001
4.510,0,0,-1.339811,4.967086,4.913883,0.000000,0.000000,0.00015
4.511,0,0,-1.225255,4.965850,4.915877,0.000000,0.000000,0.00000
4.512,0,0,-1.111684,4.964833,4.917948,0.000000,0.000000,-0.00001
4.513,0,0,-0.998112,4.963817,4.920018,0.000000,0.000000,0.00029
4.514,0,0,-0.884540,4.962800,4.922089,0.000000,0.000000,-0.00013
4.515,0,0,-0.777948,4.962089,4.924221,0.000000,0.000000,0.00028
4.516,0,0,-0.675525,4.961561,4.926390,0.000000,0.000000,0.00014
4.517,0,0,-0.573101,4.961033,4.928559,0.000000,0.000000,0.00014
4.518,0,0,-0.470678,4.960505,4.930727,0.000000,0.000000,0.00001
4.519,0,0,-0.382704,4.960226,4.932928,0.000000,0.000000,0.00014
4.520,0,0,-0.303363,4.960096,4.935148,0.000000,0.000000,0.00001
4.521,0,0,-0.224022,4.959966,4.937367,0.000000,0.000000,0.00000
4.522,0,0,-0.144681,4.959836,4.939587,0.000000,0.000000,-0.00002
4.523,0,0,-0.085924,4.959874,4.941717,0.000000,0.000000,-0.00001
4.524,0,0,-0.039464,4.960010,4.943794,0.000000,0.000000,0.00014
4.525,0,0,0.006995,4.960147,4.945870,0.000000,1.476734,0.00013
4.526,1,0,0.053454,4.960284,4.947947,0.000000,3.562516,-0.00002
4.527,1,0,0.086352,4.960429,4.949879,0.000000,4.173331,0.00042
4.528,1,0,0.111148,4.960578,4.951723,0.000000,4.175826,-0.00014
4.529,1,0,0.135943,4.960728,4.953568,0.000000,4.177038,0.00001
4.530,1,0,0.160739,4.960878,4.955412,0.000000,4.177720,0.00014
4.531,1,0,0.173332,4.961167,4.957001,0.000000,4.176167,0.00002
4.532,1,0,0.178634,4.961540,4.958437,0.000000,4.173692,-0.00015
4.533,1,0,0.183936,4.961912,4.959873,0.000000,4.171048,0.00014
4.534,1,0,0.189239,4.962285,4.961309,0.000000,4.168333,0.00001
4.535,1,0,0.192604,4.962445,4.962518,0.000000,4.167556,-0.00013
4.536,1,0,0.194812,4.962478,4.963593,0.000000,4.167579,0.00001
4.537,1,0,0.197019,4.962511,4.964667,0.000000,4.167986,0.00001
4.538,1,0,0.199227,4.962544,4.965741,0.000000,4.168550,0.00000
4.539,1,0,0.201295,4.962721,4.966692,0.000000,4.167516,0.00000
4.540,1,0,0.203280,4.962985,4.967571,0.000000,4.165822,0.00013
4.541,1,0,0.205264,4.963248,4.968449,0.000000,4.163291,-0.00013
4.542,1,0,0.207248,4.963511,4.969327,0.000000,4.160415,0.00014
4.543,1,0,0.204219,4.963682,4.970280,0.000000,4.158134,0.00014
4.544,1,0,0.198194,4.963796,4.971278,0.000000,4.156098,0.00028
4.545,1,0,0.192169,4.963911,4.972275,0.000000,4.155601,0.00013
4.546,1,0,0.186144,4.964026,4.973273,0.000000,4.155739,0.00000
4.547,1,0,0.175859,4.964311,4.974563,0.000000,4.157766,-0.00001
4.548,1,0,0.163029,4.964698,4.976027,0.000000,4.160573,-0.00001
4.549,1,0,0.150199,4.965085,4.977491,0.000000,4.163560,0.00028
4.550,1,0,0.137369,4.965472,4.978956,0.000000,4.166621,-0.00001
4.551,1,0,0.121574,4.965710,4.980860,0.000000,4.168082,0.00000
4.552,1,0,0.104008,4.965859,4.983027,0.000000,4.168885,0.00000
4.553,1,0,0.086442,4.966008,4.985193,0.000000,4.168642,0.00027
4.554,1,0,0.068876,4.966156,4.987360,0.000000,4.167967,-0.00013
4.555,1,0,0.068521,4.966115,4.990034,0.000000,4.167212,-0.00013
4.556,1,0,0.078447,4.965959,4.993011,0.000000,4.166423,-0.00014
4.557,1,0,0.088374,4.965803,4.995988,0.000000,4.165391,0.00000
4.558,1,0,0.098301,4.965646,4.998965,0.000000,4.164259,0.00028
4.559,1,0,0.132812,4.965465,5.002486,0.000000,4.162580,0.00015
4.560,1,0,0.182010,4.965267,5.006332,0.000000,4.160673,0.00000
4.561,1,0,0.231209,4.965069,5.010178,0.000000,4.158706,-0.00013
4.562,1,0,0.280408,4.964872,5.014024,0.000000,4.156714,0.00002
4.563,1,0,0.360649,4.964971,5.018373,0.000000,4.155229,0.00013
4.564,1,0,0.459436,4.965246,5.023022,0.000000,4.153952,0.00002
4.565,1,0,0.558223,4.965521,5.027671,0.000000,4.153096,0.00002
4.566,1,0,0.657011,4.965797,5.032320,0.000000,4.152415,0.00014
4.567,1,0,0.779631,4.966557,5.037438,0.000000,4.151824,0.00029
4.568,1,0,0.916491,4.967606,5.042836,0.000000,4.151269,-0.00014
4.569,1,0,1.053351,4.968655,5.048234,0.000000,4.150188,0.00029
4.570,1,0,1.190210,4.969704,5.053632,0.000000,4.148889,0.00000
4.571,1,0,1.343478,4.970984,5.059482,0.000000,4.146626,0.00013
4.572,1,0,1.506549,4.972400,5.065602,0.000000,4.143965,-0.00002
4.573,1,0,1.669620,4.973817,5.071721,0.000000,4.141084,0.00015
4.574,1,0,1.832691,4.975234,5.077841,0.000000,4.138111,0.00016
4.575,1,0,1.993683,4.977060,5.084385,0.000000,4.135789,-0.00001
4.576,1,0,2.153433,4.979131,5.091183,0.000000,4.133735,-0.00016
4.577,1,0,2.313184,4.981203,5.097980,0.000000,4.132275,-0.00001
4.578,1,0,2.472934,4.983274,5.104778,0.000000,4.131061,0.00001
4.579,1,0,2.622374,4.985929,5.111852,0.000000,4.130229,0.00015
4.580,1,0,2.765654,4.988932,5.119090,0.000000,4.129554,0.00015
4.581,1,0,2.908933,4.991935,5.126328,0.000000,4.129528,-0.00029
4.582,1,0,3.052213,4.994938,5.133566,0.000000,4.129769,0.00014
4.583,1,0,3.177007,4.998490,5.140769,0.000000,4.130723,0.00015
4.584,1,0,3.290758,5.002370,5.147951,0.000000,4.131972,-0.00014
4.585,1,0,3.404508,5.006250,5.155133,0.000000,4.132481,0.00000
4.586,1,0,3.518259,5.010130,5.162315,0.000000,4.132684,0.00001
4.587,1,0,3.621716,5.013789,5.169159,0.000000,4.130865,0.00013
4.588,1,0,3.719023,5.017315,5.175802,0.000000,4.128211,0.00001
4.589,1,0,3.816330,5.020841,5.182444,0.000000,4.124981,0.00029
4.590,1,0,3.913637,5.024367,5.189086,0.000000,4.121513,0.00000
4.591,1,0,3.999820,5.028195,5.195145,0.000000,4.119339,0.00014
4.592,1,0,4.079358,5.032204,5.200854,0.000000,4.117699,0.00029
4.593,1,0,4.158895,5.036212,5.206564,0.000000,4.117671,0.00004
4.594,1,0,4.238432,5.040220,5.212274,0.000000,4.118307,0.00015
4.595,1,0,4.299965,5.044484,5.217298,0.000000,4.120246,0.00015
4.596,1,0,4.350740,5.048901,5.221913,0.000000,4.122723,0.00014
4.597,1,0,4.401516,5.053318,5.226529,0.000000,4.125349,0.00028
4.598,1,0,4.452292,5.057734,5.231144,0.000000,4.128036,0.00013
4.599,1,0,4.470657,5.062642,5.235021,0.000000,4.129697,0.00014
4.600,1,0,4.469659,5.067842,5.238457,0.000000,4.130936,-0.00012
4.601,1,0,4.468660,5.073042,5.241893,0.000000,2.668818,0.00015
4.602,1,0,4.467662,5.078242,5.245328,0.000000,0.603169,-0.00013
4.603,0,0,4.425348,5.083073,5.248008,0.000000,0.000000,0.00014
4.604,0,0,4.358349,5.087683,5.250236,0.000000,0.000000,-0.00014
4.605,0,0,4.291351,5.092293,5.252463,0.000000,0.000000,0.00000
4.606,0,0,4.224353,5.096904,5.254691,0.000000,0.000000,0.00000
4.607,0,0,4.131092,5.101158,5.256207,0.000000,0.000000,-0.00001
4.608,0,0,4.022140,5.105199,5.257298,0.000000,0.000000,0.00000
4.609,0,0,3.913187,5.109241,5.258390,0.000000,0.000000,0.00013
4.610,0,0,3.804235,5.113282,5.259482,0.000000,0.000000,0.00001
4.611,0,0,3.682155,5.116829,5.259995,0.000000,0.000000,0.00013
4.612,0,0,3.552232,5.120080,5.260164,0.000000,0.000000,-0.00014
4.613,0,0,3.422308,5.123332,5.260332,0.000000,0.000000,0.00000
4.614,0,0,3.292385,5.126584,5.260500,0.000000,0.000000,0.00002
4.615,0,0,3.161744,5.129751,5.260150,0.000000,0.000000,0.00001
4.616,0,0,3.030673,5.132867,5.259490,0.000000,0.000000,0.00016
4.617,0,0,2.899602,5.135983,5.258830,0.000000,0.000000,0.00001
4.618,0,0,2.768532,5.139100,5.258170,0.000000,0.000000,0.00000
4.619,0,0,2.638142,5.141912,5.257034,0.000000,0.000000,-0.00013
4.620,0,0,2.508159,5.144541,5.255614,0.000000,0.000000,0.00000
4.621,0,0,2.378177,5.147170,5.254194,0.000000,0.000000,0.00013
4.622,0,0,2.248194,5.149800,5.252774,0.000000,0.000000,0.00001
4.623,0,0,2.126320,5.151954,5.250943,0.000000,0.000000,0.00001
4.624,0,0,2.009291,5.153823,5.248868,0.000000,0.000000,-0.00013
4.625,0,0,1.892263,5.155693,5.246791,0.000000,0.000000,0.00028
4.626,0,0,1.775234,5.157563,5.244716,0.000000,0.000000,0.00028
4.627,0,0,1.672291,5.158958,5.242441,0.000000,0.000000,0.00029
4.628,0,0,1.577763,5.160071,5.240046,0.000000,0.000000,-0.00015
4.629,0,0,1.483235,5.161184,5.237652,0.000000,0.000000,-0.00013
4.630,0,0,1.388707,5.162297,5.235257,0.000000,0.000000,0.00015
4.631,0,0,1.309483,5.163456,5.232780,0.000000,0.000000,0.00001
4.632,0,0,1.239403,5.164644,5.230252,0.000000,0.000000,0.00015
4.633,0,0,1.169323,5.165832,5.227724,0.000000,0.000000,0.00000
4.634,0,0,1.099243,5.167019,5.225196,0.000000,0.000000,0.00013
4.635,0,0,1.039950,5.168139,5.222701,0.000000,0.000000,0.00015
4.636,0,0,0.987103,5.169219,5.220225,0.000000,0.000000,0.00000
4.637,0,0,0.934256,5.170299,5.217749,0.000000,0.000000,0.00014
4.638,0,0,0.881410,5.171378,5.215273,0.000000,0.000000,-0.00013
4.639,0,0,0.829710,5.172290,5.212831,0.000000,0.000000,-0.00012
4.640,0,0,0.778696,5.173100,5.210409,0.000000,0.000000,0.00002
4.641,0,0,0.727682,5.173912,5.207987,0.000000,0.000000,-0.00001
4.642,0,0,0.676668,5.174722,5.205565,0.000000,0.000000,0.00001
