"Time","1 Synch","2 Trdml","3 Platform","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","13 Crx (cm)","14 Cry (cm)","15 Hipx (cm)","16 Hipy (cm)","17 Knee x","18 Knee y","19 ankx (cm)","20 anky (cm)","21 MTPx (cm)","22 MTPy (cm)","23 toex (cm)","24 toey (cm)","25 FLtx (cm)","26 FLty (cm)","27 HLx (cm)","28 HLy (cm)","29 HRx (cm)","30 HRy (cm)","31 Keyboard","32 FLx (cm)","33 FLy (cm)","34 FRx (cm)","35 FRy (cm)","36 CoMx (cm)","37 CoMy (cm)","38 Hip (deg)","39 Knee (deg","40 Ankle (de","41 MTP (deg)","42 Rump up","43 Ramp down","44 sw onset","45 sw offset","12 Synch","46 Sw rmp up","47 St rmp up","48 Sw rmp dw","49 St rmp dw","50 Sinus rmp","51 HLl Sw on","52 HLl Sw of","53 HLr Sw on","54 HLr Sw of","55 FLl Sw on","56 FLl Sw of","57 FLr Sw on","58 FLr Sw of","59 Left DS","60 Right DS","61 Ramp up","62 Ramp down","63 rmp up sw","64 rmp up st","65 rm dwn sw","66 rm dwn st"
6.652,3.27660,0.09893,1.48277,0.00060,0.00074,0.00067,0.00053,0.00068,0.00059,0.00090,0.00242,16.140778,10.478351,14.916614,10.414881,15.146284,8.937112,13.568958,8.735427,14.045118,8.311189,14.506115,8.216677,19.804722,8.588307,13.610278,7.359369,14.588260,4.634919,0,17.566856,6.407329,19.825163,4.967325,16.722054,6.012209,84.644599,88.996854,49.620640,149.757009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.653,3.27658,0.09871,1.48308,0.00060,0.00075,0.00069,0.00059,0.00066,0.00055,0.00089,0.00243,16.142122,10.480181,14.919300,10.417263,15.139517,8.937667,13.558847,8.732751,14.034857,8.311956,14.485267,8.216967,19.833163,8.582464,13.661868,7.363579,14.572439,4.636694,0,17.554827,6.406017,19.856051,4.975861,16.713477,6.018738,84.944551,89.244277,50.154873,149.438259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.654,3.27700,0.09853,1.48582,0.00060,0.00075,0.00070,0.00063,0.00065,0.00057,0.00089,0.00243,16.141626,10.482201,14.920998,10.419984,15.134068,8.938252,13.553710,8.730625,14.023355,8.312146,14.465466,8.216696,19.865129,8.575427,13.708407,7.367191,14.552807,4.637588,0,17.539661,6.408396,19.877528,4.983783,16.703294,6.027827,85.231250,89.426407,50.599716,149.147327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.655,3.27739,0.09895,1.48445,0.00060,0.00075,0.00067,0.00064,0.00069,0.00055,0.00087,0.00238,16.140481,10.484238,14.922031,10.422655,15.129254,8.938805,13.551413,8.729952,14.011324,8.312186,14.446937,8.216235,19.900495,8.567485,13.751771,7.367528,14.531753,4.637157,0,17.524201,6.412615,19.891578,4.990994,16.693197,6.036724,85.517320,89.562345,50.966827,148.886603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.656,3.27750,0.09894,1.48323,0.00059,0.00075,0.00063,0.00063,0.00069,0.00054,0.00080,0.00227,16.139962,10.486104,14.922761,10.424868,15.124355,8.939270,13.549624,8.731654,13.999528,8.312545,14.429874,8.215991,19.939007,8.558974,13.794148,7.361803,14.511854,4.634947,0,17.511493,6.416637,19.900488,4.997479,16.684951,6.042548,85.815345,89.672285,51.271799,148.656130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.657,3.27737,0.09878,1.48453,0.00061,0.00074,0.00063,0.00067,0.00068,0.00054,0.00070,0.00195,16.141323,10.487615,14.923549,10.426222,15.118661,8.939592,13.546038,8.736636,13.988717,8.313683,14.414464,8.216367,19.980306,8.550238,13.837692,7.347309,14.495648,4.630522,0,17.504524,6.418448,19.906531,5.003219,16.680296,6.042482,86.137727,89.776126,51.530396,148.455553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.658,3.27716,0.09879,1.48392,0.00065,0.00073,0.00066,0.00076,0.00062,0.00051,0.00079,0.00167,16.144855,10.488769,14.924591,10.426697,15.111909,8.939753,13.539657,8.744777,13.978852,8.315909,14.400366,8.217641,20.019325,8.541999,13.882876,7.325021,14.483976,4.624274,0,17.503538,6.417083,19.911363,5.008164,16.679869,6.036585,86.488215,89.879871,51.766353,148.265564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.659,3.27718,0.09902,1.48331,0.00065,0.00069,0.00068,0.00078,0.00058,0.00050,0.00077,0.00128,16.149483,10.489821,14.925856,10.426808,15.104465,8.939790,13.531332,8.754514,13.968788,8.319309,14.386499,8.219908,20.044332,8.535521,13.927796,7.301128,14.475275,4.617764,0,17.504904,6.413060,19.915764,5.012219,16.682743,6.028985,86.858323,89.969878,52.014673,148.040073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.660,3.27735,0.09902,1.48720,0.00063,0.00065,0.00064,0.00080,0.00058,0.00051,0.00080,0.00128,16.154030,10.491045,14.927298,10.427109,15.096746,8.939745,13.522053,8.764174,13.957293,8.323951,14.371724,8.223250,20.043093,8.532105,13.970369,7.282212,14.467801,4.612643,0,17.504696,6.407008,19.920449,5.015285,16.687877,6.024118,87.238641,90.031018,52.311214,147.730959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.661,3.27712,0.09885,1.48483,0.00062,0.00066,0.00064,0.00084,0.00062,0.00055,0.00078,0.00135,16.157333,10.492711,14.928867,10.428145,15.089163,8.939658,13.512800,8.772112,13.943161,8.329897,14.354927,8.227740,20.003696,8.532997,14.008609,7.274742,14.459824,4.610531,0,17.499043,6.399564,19.926115,5.017270,16.694218,6.026329,87.619842,90.048389,52.691320,147.290877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.662,3.27657,0.09902,1.48224,0.00062,0.00065,0.00066,0.00089,0.00064,0.00056,0.00084,0.00132,16.158844,10.494895,14.930487,10.430001,15.081937,8.939556,13.504110,8.778017,13.926297,8.336791,14.336107,8.233044,19.929490,8.536779,14.045138,7.279857,14.450372,4.611682,0,17.486709,6.391775,19.932619,5.018491,16.700334,6.035644,87.996420,90.017712,53.166105,146.709021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.663,3.27671,0.09937,1.48277,0.00060,0.00064,0.00067,0.00082,0.00066,0.00060,0.00085,0.00133,16.158891,10.497402,14.932044,10.432106,15.075021,8.939445,13.495892,8.783464,13.908177,8.343687,14.316833,8.238249,19.845401,8.538269,14.089088,7.291166,14.439538,4.614418,0,17.470179,6.385256,19.938633,5.019839,16.704254,6.045987,88.368282,89.949728,53.712432,146.026243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.664,3.27761,0.09924,1.48399,0.00061,0.00066,0.00068,0.00082,0.00067,0.00061,0.00084,0.00131,16.157866,10.500016,14.933419,10.433842,15.068348,8.939334,13.488007,8.790170,13.890400,8.349595,14.298795,8.242398,19.777984,8.532000,14.150086,7.301704,14.427495,4.616915,0,17.452220,6.381671,19.942736,5.022249,16.703966,6.050820,88.735739,89.856314,54.304573,145.287298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.665,3.27779,0.09908,1.48445,0.00061,0.00067,0.00069,0.00086,0.00060,0.00061,0.00087,0.00155,16.156162,10.502522,14.934496,10.434603,15.061850,8.939228,13.480317,8.799826,13.874539,8.353543,14.283655,8.244550,19.753379,8.512610,14.237552,7.304616,14.414419,4.617378,0,17.435569,6.382647,19.943535,5.026626,16.697596,6.043774,89.099103,89.749310,54.917014,144.536678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.666,3.27688,0.09954,1.48674,0.00063,0.00065,0.00070,0.00085,0.00062,0.00062,0.00091,0.00163,16.154178,10.504804,14.935280,10.434288,15.055432,8.939201,13.472755,8.812798,13.861137,8.355333,14.271819,8.244477,19.777895,8.479724,14.351271,7.298164,14.400471,4.615438,0,17.421541,6.388315,19.940761,5.032447,16.689738,6.026487,89.458496,89.638800,55.534396,143.806308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.667,3.27626,0.09965,1.48277,0.00063,0.00065,0.00073,0.00084,0.00062,0.00066,0.00093,0.00185,16.152326,10.506879,14.935942,10.433517,15.048965,8.939418,13.465349,8.827583,13.849279,8.355872,14.261915,8.242953,19.829820,8.440017,14.477403,7.287841,14.385796,4.612740,0,17.409438,6.396679,19.935744,5.037167,16.694132,6.011913,89.813780,89.532383,56.155711,143.110346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.668,3.27647,0.09948,1.48346,0.00059,0.00061,0.00067,0.00076,0.00061,0.00071,0.00095,0.00209,16.151015,10.508775,14.936669,10.432962,15.042315,8.940052,13.458135,8.842538,13.837938,8.356147,14.252437,8.240833,19.885319,8.400697,14.601078,7.279688,14.370541,4.611080,0,17.398412,6.405586,19.929932,5.038090,16.725211,6.013866,90.164798,89.437470,56.781036,142.461608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.669,3.27670,0.09962,1.48018,0.00057,0.00059,0.00068,0.00071,0.00063,0.00071,0.00101,0.00209,16.150650,10.510524,14.937641,10.433287,15.035350,8.941272,13.451147,8.856040,13.826098,8.357133,14.241896,8.238961,19.920834,8.368890,14.707501,7.279599,14.354836,4.612233,0,17.387623,6.412906,19.924742,5.032576,16.797079,6.045899,90.511347,89.361289,57.410430,141.872728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.670,3.27663,0.10005,1.48369,0.00061,0.00057,0.00069,0.00070,0.00069,0.00069,0.00101,0.00207,16.151276,10.512272,14.938893,10.434767,15.028088,8.943106,13.444300,8.867514,13.813192,8.359281,14.229559,8.237756,19.925777,8.347830,14.785511,7.286556,14.338238,4.616908,0,17.376637,6.417748,19.920102,5.020555,16.908331,6.109401,90.851165,89.302303,58.043052,141.347831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.671,3.27679,0.09984,1.48300,0.00070,0.00059,0.00068,0.00069,0.00075,0.00065,0.00101,0.00197,16.152434,10.514332,14.940248,10.437124,15.020753,8.945384,13.437345,8.877861,13.799292,8.362297,14.215767,8.237039,19.907898,8.335249,14.829080,7.289764,14.319491,4.624309,0,17.365600,6.420973,19.913834,5.005603,17.035635,6.188561,91.179079,89.246586,58.676785,140.879011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.672,3.27727,0.09952,1.48407,0.00068,0.00062,0.00066,0.00069,0.00071,0.00062,0.00099,0.00186,16.153628,10.517026,14.941516,10.440039,15.013587,8.947919,13.430018,8.888094,13.784518,8.365829,14.200940,8.236585,19.876334,8.328462,14.832569,7.277693,14.297278,4.633525,0,17.354700,6.423571,19.903600,4.991565,17.154003,6.266267,91.489696,89.179279,59.309417,140.457452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.673,3.27741,0.10000,1.48170,0.00070,0.00068,0.00065,0.00072,0.00070,0.00061,0.00099,0.00199,16.154365,10.520670,14.942508,10.443194,15.006828,8.950529,13.422064,8.899215,13.768992,8.369533,14.185498,8.236173,19.840160,8.324804,14.790803,7.239234,14.270323,4.643643,0,17.344122,6.426516,19.887109,4.982236,17.238692,6.325547,91.777722,89.085660,59.938898,140.074180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.674,3.27713,0.10004,1.48254,0.00068,0.00066,0.00062,0.00071,0.00071,0.00059,0.00102,0.00206,16.154448,10.525176,14.943176,10.446369,15.000596,8.953107,13.413609,8.911635,13.752958,8.373307,14.169800,8.235703,19.805497,8.322545,14.720567,7.183356,14.239438,4.653494,0,17.333881,6.429951,19.864251,4.978823,17.276661,6.356148,92.042644,88.957704,60.570847,139.712769,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.675,3.27729,0.09973,1.47987,0.00067,0.00074,0.00063,0.00067,0.00079,0.00060,0.00100,0.00183,16.154095,10.529885,14.943678,10.449479,14.994846,8.955659,13.405312,8.924936,13.736831,8.377394,14.154116,8.235247,19.774294,8.321272,14.669693,7.147408,14.208381,4.661553,0,17.323758,6.432846,19.838004,4.978877,17.271404,6.357309,92.290706,88.796845,61.221726,139.346255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.676,3.27789,0.09986,1.48232,0.00066,0.00085,0.00064,0.00068,0.00078,0.00060,0.00097,0.00175,16.153556,10.534096,14.944182,10.452450,14.989517,8.958201,13.397876,8.938636,13.721040,8.382065,14.138712,8.234893,19.748181,8.320676,14.688360,7.170886,14.181135,4.666268,0,17.313515,6.434081,19.811578,4.979675,17.227668,6.328988,92.528662,88.605236,61.908817,138.946878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.677,3.27762,0.10019,1.48354,0.00064,0.00091,0.00062,0.00068,0.00081,0.00060,0.00094,0.00172,16.153075,10.537122,14.944858,10.455210,14.984554,8.960746,13.391990,8.952259,13.706008,8.387580,14.123852,8.234723,19.728747,8.320440,14.825457,7.291901,14.161618,4.666122,0,17.302920,6.432563,19.788148,4.978522,17.150375,6.271345,92.763171,88.384964,62.649109,138.486851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.678,3.27640,0.09994,1.48315,0.00066,0.00090,0.00067,0.00070,0.00081,0.00058,0.00086,0.00160,16.152785,10.538976,14.945819,10.457765,14.979977,8.963295,13.387751,8.965600,13.691872,8.393823,14.109815,8.234590,19.715573,8.320102,15.068787,7.483004,14.150805,4.661199,0,17.292033,6.428484,19.769278,4.974249,17.052829,6.194173,92.996326,88.135161,63.445726,137.937214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.679,3.27594,0.09985,1.48323,0.00066,0.00090,0.00068,0.00069,0.00078,0.00065,0.00087,0.00177,16.152649,10.540657,14.947097,10.460229,14.975919,8.965828,13.384424,8.978842,13.678364,8.400142,14.096899,8.234030,19.705398,8.318986,15.319804,7.624070,14.145508,4.653853,0,17.281330,6.423849,19.754251,4.967836,16.960181,6.120879,93.223772,87.850773,64.282196,137.267339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.680,3.27676,0.10027,1.48338,0.00065,0.00091,0.00069,0.00067,0.00075,0.00070,0.00104,0.00181,16.152622,10.543242,14.948718,10.462725,14.972521,8.968323,13.381207,8.992192,13.665187,8.405847,14.085405,8.232551,19.694747,8.316401,15.473431,7.587966,14.142224,4.646608,0,17.271316,6.420801,19.742179,4.960429,16.898476,6.075898,93.440665,87.526433,65.140562,136.446474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.681,3.27739,0.10026,1.48300,0.00058,0.00091,0.00071,0.00070,0.00070,0.00070,0.00111,0.00186,16.152657,10.547785,14.950705,10.465374,14.969922,8.970759,13.377317,9.005859,13.652047,8.410253,14.075625,8.229677,19.680202,8.311672,15.426362,7.250018,14.137498,4.641953,0,17.262485,6.421442,19.732169,4.953164,16.893248,6.083183,93.642260,87.157006,66.002911,135.444717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.682,3.27714,0.10007,1.48155,0.00059,0.00090,0.00074,0.00073,0.00075,0.00073,0.00114,0.00185,16.152747,10.554435,14.952942,10.468182,14.968176,8.973128,13.372717,9.019970,13.638865,8.413125,14.067459,8.225601,19.661106,8.304906,15.159149,6.602172,14.130159,4.640734,0,17.254751,6.426017,19.723233,4.946893,16.945807,6.143612,93.828553,86.748537,66.853264,134.272366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.683,3.27668,0.10019,1.48361,0.00061,0.00087,0.00077,0.00070,0.00084,0.00074,0.00114,0.00183,16.152938,10.562057,14.955111,10.470997,14.967213,8.975441,13.368427,9.034539,13.625864,8.414859,14.060262,8.221457,19.640702,8.297312,14.770885,5.801210,14.122261,4.641478,0,17.247213,6.432144,19.714242,4.942056,17.023215,6.225457,94.006242,86.322862,67.678383,132.996548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.684,3.27639,0.10036,1.48422,0.00061,0.00089,0.00076,0.00068,0.00090,0.00074,0.00113,0.00176,16.153281,10.569420,14.956884,10.473653,14.966958,8.977710,13.365546,9.049569,13.613290,8.415897,14.053342,8.218453,19.622526,8.290182,14.369629,5.016385,14.116104,4.642534,0,17.238906,6.437240,19.704057,4.939066,17.089946,6.294524,94.182529,85.903016,68.465236,131.688689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.685,3.27610,0.10016,1.48506,0.00062,0.00078,0.00076,0.00068,0.00085,0.00073,0.00113,0.00169,16.153824,10.575310,14.957933,10.475988,14.967330,8.979948,13.365154,9.065062,13.601386,8.416677,14.046022,8.217774,19.610064,8.284796,14.062416,4.415483,14.113944,4.642268,0,17.228887,6.438762,19.691559,4.938322,17.110979,6.317117,94.364568,85.511910,69.201121,130.419777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.686,3.27585,0.09993,1.48376,0.00061,0.00075,0.00074,0.00070,0.00086,0.00073,0.00116,0.00174,16.154472,10.579415,14.958183,10.477983,14.968092,8.982185,13.367393,9.080782,13.590222,8.417426,14.038171,8.219493,19.604335,8.281772,13.907801,4.096834,14.115998,4.639773,0,17.217132,6.435956,19.676548,4.939574,17.075200,6.283207,94.557174,85.166732,69.888893,129.240070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.687,3.27606,0.10014,1.48361,0.00060,0.00074,0.00076,0.00069,0.00086,0.00071,0.00119,0.00174,16.154933,10.582700,14.957911,10.479823,14.968788,8.984479,13.371082,9.096164,13.579626,8.418066,14.030436,8.222117,19.602873,8.280795,13.895817,4.060589,14.119602,4.635173,0,17.204922,6.430601,19.660123,4.941658,17.005288,6.216221,94.761859,84.876578,70.553405,128.170524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.688,3.27674,0.10032,1.48476,0.00062,0.00076,0.00076,0.00068,0.00096,0.00070,0.00117,0.00174,16.154895,10.586223,14.957418,10.481709,14.968945,8.986891,13.374938,9.110618,13.569409,8.418498,14.023520,8.224033,19.602947,8.281478,14.011308,4.299474,14.121872,4.628669,0,17.193636,6.424664,19.643481,4.943343,16.926479,6.142117,94.979882,84.649928,71.221171,127.229877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.689,3.27727,0.10005,1.48338,0.00063,0.00145,0.00075,0.00068,0.00097,0.00064,0.00106,0.00180,16.154056,10.591027,14.957004,10.483840,14.968098,8.989478,13.377691,9.123559,13.559378,8.418627,14.018110,8.223653,19.601843,8.283436,14.238793,4.805027,14.119960,4.620478,0,17.184624,6.420095,19.627806,4.943416,16.863725,6.086553,95.212370,84.495001,71.918387,126.436137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.690,3.27740,0.09989,1.48430,0.00062,0.00177,0.00078,0.00074,0.00098,0.00063,0.00083,0.00174,16.152412,10.597394,14.956767,10.486305,14.966122,8.992222,13.378661,9.134637,13.549333,8.418612,14.014163,8.220527,19.597607,8.286213,14.547162,5.512640,14.112611,4.611492,0,17.177890,6.417873,19.613535,4.941609,16.828557,6.061073,95.454091,84.407435,72.655986,125.772618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.691,3.27747,0.10023,1.48224,0.00061,0.00180,0.00076,0.00072,0.00096,0.00065,0.00073,0.00175,16.150385,10.604529,14.956523,10.489041,14.963382,8.994995,13.378007,9.143835,13.539055,8.418963,14.010600,8.215813,19.589362,8.289255,14.883224,6.278338,14.100824,4.603561,0,17.171535,6.417603,19.600059,4.938990,16.813527,6.057269,95.690824,84.365087,73.423341,125.173596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.692,3.27759,0.10014,1.48476,0.00059,0.00177,0.00074,0.00065,0.00092,0.00066,0.00079,0.00178,16.148426,10.611556,14.956063,10.491971,14.960276,8.997662,13.375948,9.151163,13.528324,8.420220,14.006266,8.210794,19.576312,8.292003,15.192116,6.952142,14.085766,4.598608,0,17.163513,6.418788,19.586688,4.936727,16.809756,6.065223,95.907670,84.344472,74.208189,124.569638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.693,3.27753,0.09984,1.48460,0.00055,0.00176,0.00075,0.00066,0.00087,0.00066,0.00084,0.00183,16.146983,10.617610,14.955188,10.495020,14.957201,9.000089,13.372708,9.156634,13.516928,8.422904,14.000019,8.206733,19.557697,8.293900,15.419670,7.386184,14.068616,4.598514,0,17.151823,6.420931,19.572735,4.935967,16.808474,6.075145,96.089894,84.322288,74.998291,123.892292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.694,3.27736,0.09995,1.48476,0.00055,0.00178,0.00076,0.00064,0.00079,0.00062,0.00085,0.00175,16.146203,10.622347,14.953922,10.498061,14.954501,9.002249,13.368687,9.160572,13.504963,8.426688,13.991505,8.204134,19.534498,8.294540,15.544655,7.532556,14.050938,4.603256,0,17.136385,6.423501,19.557631,4.936815,16.806228,6.083226,96.230679,84.284097,75.782411,123.119516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.695,3.27760,0.10019,1.48468,0.00053,0.00176,0.00080,0.00067,0.00077,0.00062,0.00082,0.00179,16.145811,10.626158,14.952608,10.500896,14.952436,9.004263,13.364532,9.163729,13.492962,8.430047,13.981483,8.202423,19.510154,8.293728,15.592395,7.484646,14.034847,4.610121,0,17.119844,6.425923,19.540970,4.937902,16.807080,6.094118,96.334397,84.227982,76.550735,122.294875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.696,3.27826,0.09994,1.48460,0.00056,0.00167,0.00083,0.00063,0.00079,0.00060,0.00079,0.00179,16.145499,10.629491,14.951615,10.503324,14.951263,9.006261,13.360911,9.166894,13.481491,8.431367,13.970791,8.200942,19.488292,8.291285,15.591737,7.346532,14.022500,4.616191,0,17.105050,6.427621,19.522361,4.937749,16.815658,6.113110,96.406266,84.152975,77.293553,121.466898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.697,3.27849,0.09967,1.48331,0.00057,0.00165,0.00083,0.00061,0.00078,0.00063,0.00079,0.00166,16.144964,10.632791,14.951307,10.505148,14.951233,9.008377,13.358481,9.170844,13.471106,8.429066,13.960261,8.199046,19.472483,8.287041,15.571495,7.221241,14.016001,4.618589,0,17.094808,6.428017,19.501436,4.934902,16.836471,6.145354,96.451518,84.058252,78.001367,120.683964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.698,3.27800,0.10016,1.48384,0.00055,0.00178,0.00079,0.00059,0.00068,0.00065,0.00079,0.00152,16.144079,10.636271,14.951792,10.506436,14.952288,9.010687,13.357582,9.175841,13.461892,8.423193,13.950178,8.196551,19.463701,8.281148,15.558934,7.162125,14.015052,4.616400,0,17.089793,6.426650,19.478929,4.929197,16.868216,6.189358,96.476140,83.949796,78.674601,119.987442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.699,3.27739,0.10015,1.48354,0.00055,0.00149,0.00079,0.00061,0.00067,0.00069,0.00081,0.00132,16.142965,10.639827,14.952816,10.507629,14.953941,9.013197,13.358099,9.181418,13.453272,8.416105,13.940061,8.193930,19.459251,8.274219,15.579127,7.152315,14.015957,4.611479,0,17.087672,6.423221,19.457134,4.922289,16.901379,6.234245,96.487180,83.843213,79.327699,119.408795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.700,3.27710,0.09975,1.48338,0.00059,0.00113,0.00075,0.00058,0.00070,0.00067,0.00080,0.00124,16.141761,10.643329,14.954100,10.509198,14.955667,9.015904,13.359885,9.187055,13.444616,8.410328,13.929371,8.191705,19.456160,8.266903,15.656982,7.169629,14.014764,4.605893,0,17.085881,6.417440,19.438462,4.915973,16.925824,6.268429,96.491769,83.754839,79.976170,118.978732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.701,3.27723,0.10002,1.48338,0.00058,0.00111,0.00076,0.00058,0.00069,0.00062,0.00076,0.00117,16.140608,10.646649,14.955367,10.511604,14.956954,9.018805,13.362782,9.192237,13.435306,8.408353,13.917571,8.190386,19.451493,8.259840,15.816736,7.192087,14.007584,4.601685,0,17.081891,6.409037,19.425284,4.912020,16.931585,6.280513,96.496972,83.700710,80.635194,118.727358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.702,3.27766,0.10027,1.48476,0.00058,0.00156,0.00072,0.00058,0.00068,0.00058,0.00068,0.00117,16.139615,10.649722,14.956513,10.514938,14.957618,9.021821,13.366331,9.196775,13.425201,8.410818,13.904341,8.190025,19.444171,8.253418,16.050853,7.207119,13.993556,4.599863,0,17.074666,6.398543,19.418020,4.911244,16.916673,6.268136,96.506816,83.682790,81.304529,118.655984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.703,3.27796,0.10001,1.48407,0.00060,0.00177,0.00070,0.00064,0.00070,0.00058,0.00063,0.00105,16.138851,10.652571,14.957674,10.518765,14.957946,9.024767,13.369643,9.200931,13.414835,8.415743,13.889656,8.190021,19.435732,8.247664,16.306884,7.215466,13.976095,4.599970,0,17.065282,6.387622,19.414334,4.913098,16.890376,6.241706,96.521039,83.683144,81.962134,118.725223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.704,3.27791,0.09984,1.48651,0.00065,0.00177,0.00072,0.00070,0.00072,0.00060,0.00069,0.00102,16.138382,10.655227,14.959009,10.522610,14.958261,9.027448,13.371794,9.205006,13.404795,8.420949,13.873519,8.189724,19.427915,8.242579,16.528985,7.218875,13.958941,4.601439,0,17.054974,6.378027,19.411681,4.916932,16.862838,6.212600,96.539052,83.682337,82.584316,118.892609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
