"Time","59 Left DS","60 Right DS","37a CoMy (cm)","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)"
4.926,1,0,5.829236,6.534072,6.675528,6.392721,5.803494,0.000000,4.619233,4.217025
4.927,1,0,5.828627,6.533212,6.675838,6.390708,5.796783,0.000000,4.617293,4.217036
4.928,1,0,5.828019,6.532371,6.676150,6.388696,5.790071,0.000000,4.615354,4.217047
4.929,1,0,5.827142,6.531772,6.676600,6.386925,5.783124,0.000000,4.613384,4.217182
4.930,1,0,5.824565,6.532040,6.677927,6.386688,5.774683,0.000000,4.611223,4.218106
4.931,1,0,5.821988,6.532420,6.679255,6.386451,5.766243,0.000000,4.609062,4.219030
4.932,1,0,5.819411,6.533203,6.680582,6.386215,5.757802,0.000000,4.606901,4.219954
4.933,1,0,5.816995,6.533921,6.681847,6.386036,5.749576,0.000000,4.604801,4.221042
4.934,1,0,5.815604,6.534409,6.682710,6.386223,5.742723,0.000000,4.603082,4.223174
4.935,1,0,5.814213,6.534912,6.683573,6.386411,5.735869,0.000000,4.601363,4.225305
4.936,1,0,5.812822,6.535468,6.684437,6.386599,5.729016,0.000000,4.599644,4.227437
4.937,1,0,5.811535,6.536133,6.685414,6.386777,5.722357,0.000000,4.597970,4.229505
4.938,1,0,5.810911,6.537188,6.687119,6.386896,5.716928,0.000000,4.596580,4.231171
4.939,1,0,5.810287,6.538186,6.688825,6.387014,5.711501,0.000000,4.595190,4.232837
4.940,1,0,5.809662,6.538978,6.690530,6.387132,5.706072,0.000000,4.593800,4.234502
4.941,1,0,5.809109,6.539545,6.692198,6.386931,5.700811,0.000000,4.592473,4.236029
4.942,1,0,5.809006,6.539306,6.693635,6.384703,5.696608,0.000000,4.591551,4.236672
4.943,1,0,5.808903,6.539004,6.695071,6.382474,5.692405,0.000000,4.590628,4.237316
4.944,1,0,5.808801,6.538472,6.696507,6.380245,5.688201,0.000000,4.589706,4.237960
4.945,1,0,5.809139,6.538084,6.698027,6.378170,5.684538,0.000000,4.588748,4.238533
4.946,1,0,5.812276,6.538210,6.700078,6.377074,5.684308,0.000000,4.587559,4.238654
4.947,1,0,5.815413,6.538477,6.702130,6.375978,5.684077,0.000000,4.586370,4.238775
4.948,1,0,5.818551,6.539254,6.704181,6.374881,5.683846,0.000000,4.585181,4.238896
4.949,1,0,5.820805,6.540111,6.706368,6.373846,5.682788,0.000000,4.583925,4.239100
4.950,1,0,5.817450,6.541260,6.709421,6.373200,5.676475,0.000000,4.582243,4.239828
4.951,1,0,5.814095,6.542430,6.712472,6.372554,5.670161,0.000000,4.580561,4.240556
4.952,1,0,5.810740,6.543680,6.715524,6.371908,5.663848,0.000000,4.578878,4.241284
4.953,1,0,5.807880,6.544909,6.718617,6.371221,5.658092,0.000000,4.577133,4.241948
4.954,1,0,5.808176,6.546068,6.721967,6.370273,5.655882,0.000000,4.574983,4.242206
4.955,1,0,5.808471,6.547243,6.725317,6.369326,5.653672,0.000000,4.572833,4.242463
4.956,1,0,5.808766,6.548480,6.728667,6.368378,5.651461,0.000000,4.570683,4.242720
4.957,1,0,5.808661,6.549779,6.732108,6.367456,5.648888,0.000000,4.568510,4.243014
4.958,1,0,5.806005,6.551302,6.736125,6.366697,5.644010,0.000000,4.566187,4.243544
4.959,1,0,5.803351,6.552868,6.740142,6.365939,5.639132,0.000000,4.563864,4.244074
4.960,1,0,5.800696,6.554589,6.744160,6.365181,5.634254,0.000000,4.561541,4.244605
4.961,1,0,5.797746,6.556315,6.748043,6.364571,5.629110,0.000000,4.559199,4.245206
4.962,1,0,5.792916,6.558064,6.751074,6.364902,5.622285,0.000000,4.556733,4.246257
4.963,1,0,5.788087,6.559785,6.754106,6.365234,5.615460,0.000000,4.554267,4.247308
4.964,1,0,5.783258,6.561410,6.757137,6.365566,5.608635,0.000000,4.551801,4.248359
4.965,1,0,5.777535,6.562975,6.760010,6.365898,5.600945,0.000000,4.549327,4.249324
4.966,1,0,5.766138,6.564321,6.761874,6.366226,5.587759,0.000000,4.546801,4.249746
4.967,1,0,5.754740,6.565567,6.763739,6.366555,5.574574,0.000000,4.544274,4.250167
4.968,1,0,5.743342,6.566452,6.765603,6.366883,5.561388,0.000000,4.541748,4.250589
4.969,1,0,5.732608,6.567212,6.767282,6.367140,5.548882,0.000000,4.539189,4.251115
4.970,1,0,5.726093,6.567527,6.767788,6.366937,5.540689,0.000000,4.536423,4.252302
4.971,1,0,5.719578,6.567776,6.768294,6.366734,5.532497,0.000000,4.533657,4.253489
4.972,1,0,5.713063,6.567788,6.768800,6.366530,5.524305,0.000000,4.530891,4.254677
4.973,1,0,5.706200,6.567798,6.769186,6.366394,5.515784,0.000000,4.528136,4.255823
4.974,1,0,5.697122,6.567799,6.768803,6.366677,5.505176,0.000000,4.525454,4.256703
4.975,1,0,5.688044,6.567780,6.768421,6.366961,5.494566,0.000000,4.522772,4.257584
4.976,1,0,5.678966,6.567688,6.768038,6.367244,5.483958,0.000000,4.520090,4.258464
4.977,1,0,5.670883,6.567548,6.767635,6.367471,5.474349,0.000000,4.517420,4.259319
4.978,1,0,5.669115,6.567240,6.767099,6.367342,5.471095,0.000000,4.514824,4.260006
4.979,1,0,5.667346,6.566921,6.766563,6.367212,5.467840,0.000000,4.512228,4.260693
4.980,1,0,5.665578,6.566567,6.766027,6.367082,5.464586,0.000000,4.509633,4.261380
4.981,1,0,5.663012,6.566246,6.765528,6.366959,5.460569,0.000000,4.507002,4.262026
4.982,1,0,5.655373,6.566040,6.765261,6.366880,5.451707,0.000000,4.504153,4.262414
4.983,1,0,5.647734,6.565847,6.764994,6.366801,5.442845,0.000000,4.501304,4.262801
4.984,1,0,5.640095,6.565702,6.764726,6.366722,5.433984,0.000000,4.498455,4.263188
4.985,1,0,5.632731,5.849939,6.764357,6.366683,5.425436,0.000000,4.495605,4.263546
4.986,1,0,5.627116,2.567145,6.763336,6.366898,5.418878,0.000000,4.492748,4.263716
4.987,0,0,5.621501,0.000000,6.762314,6.367112,5.412320,0.000000,4.489892,4.263886
4.988,0,0,5.615886,0.000000,6.761293,6.367327,5.405762,0.000000,4.487036,4.264057
4.989,0,0,5.611096,0.000000,6.760227,6.367476,5.400120,0.000000,4.484215,4.264144
4.990,0,0,5.611551,0.000000,6.758876,6.367202,5.400291,0.000000,4.481620,4.263703
4.991,0,0,5.612007,0.000000,6.757524,6.366929,5.400463,0.000000,4.479025,4.263262
4.992,0,0,5.612463,0.000000,6.756172,6.366655,5.400635,0.000000,4.476431,4.262821
4.993,0,0,5.612078,0.000000,6.754916,6.366500,5.400072,0.000000,4.473840,4.262379
4.994,0,0,5.606360,0.000000,6.754262,6.367096,5.394839,0.000000,4.471275,4.261930
4.995,0,0,5.600642,0.000000,6.753610,6.367692,5.389606,0.000000,4.468710,4.261480
4.996,0,0,5.594924,0.000000,6.752956,6.368289,5.384372,0.000000,4.466146,4.261030
4.997,0,0,5.589512,0.000000,6.752205,6.368964,5.379596,0.000000,4.463682,4.260636
4.998,0,0,5.586044,0.000000,6.750827,6.370147,5.377726,0.000000,4.461864,4.260595
4.999,0,0,5.582576,0.000000,6.749450,6.371329,5.375854,0.000000,4.460045,4.260554
5.000,0,0,5.579109,0.000000,6.748073,6.372511,5.373983,0.000000,4.458226,4.260513
5.001,0,0,5.575438,0.000000,6.746527,6.373724,5.372049,0.000000,4.456507,4.260381
5.002,0,0,5.570481,0.000000,6.743913,6.375127,5.369713,0.000000,4.455415,4.259668
5.003,0,0,5.565524,0.000000,6.741298,6.376530,5.367377,0.000000,4.454324,4.258956
5.004,0,0,5.560566,0.000000,6.738684,6.377934,5.365042,0.000000,4.453232,4.258244
5.005,0,0,5.555964,0.000000,6.736011,6.379310,5.363193,0.000000,4.452236,4.257552
5.006,0,0,5.553614,0.000000,6.732959,6.380517,5.364438,0.000000,4.451845,4.256989
5.007,0,0,5.551263,0.000000,6.729908,6.381724,5.365683,0.000000,4.451453,4.256426
5.008,0,0,5.548913,0.000000,6.726856,6.382930,5.366928,0.000000,4.451062,4.255864
5.009,0,0,5.546013,0.000000,6.723768,6.384163,5.367718,0.000000,4.450762,4.255322
5.010,0,0,5.539617,0.000000,6.720449,6.385560,5.365622,0.000000,4.451046,4.254910
5.011,0,0,5.533221,0.000000,6.717130,6.386957,5.363525,0.000000,4.451329,4.254499
5.012,0,0,5.526824,0.000000,6.713811,6.388354,5.361429,0.000000,4.451612,4.254087
5.013,0,0,5.521297,0.000000,6.710656,6.389596,5.360241,0.000000,4.451952,4.253633
5.014,0,0,5.521291,0.000000,6.708541,6.389843,5.364824,0.000000,4.452642,4.252906
5.015,0,0,5.521286,0.000000,6.706426,6.390091,5.369408,0.000000,4.453333,4.252179
5.016,0,0,5.521280,0.000000,6.704311,6.390338,5.373991,0.000000,4.454024,4.251451
5.017,0,0,5.520392,0.000000,6.702342,6.390578,5.377685,0.000000,4.454655,4.250814
5.018,0,0,5.513903,0.000000,6.701297,6.390768,5.375729,0.000000,4.454903,4.250749
5.019,0,0,5.507413,0.000000,6.700253,6.390957,5.373773,0.000000,4.455152,4.250684
5.020,0,0,5.500924,0.000000,6.699208,6.391147,5.371817,0.000000,4.455400,4.250619
5.021,0,0,5.494641,0.000000,6.698420,6.391422,5.370037,0.000000,4.455581,4.250515
5.022,0,0,5.489677,0.000000,6.699256,6.392237,5.369372,0.000000,4.455335,4.250158
5.023,0,0,5.484714,0.000000,6.700094,6.393053,5.368708,0.000000,4.455088,4.249803
5.024,0,0,5.479750,0.000000,6.700931,6.393869,5.368044,0.000000,4.454842,4.249447
5.025,0,0,5.475699,0.000000,6.701922,6.394656,5.368255,0.000000,4.454582,4.249249
5.026,0,0,5.477452,0.000000,6.703894,6.395265,5.374026,0.000000,4.454239,4.250055
5.027,0,0,5.479205,0.000000,6.705866,6.395873,5.379797,0.000000,4.453896,4.250861
5.028,0,0,5.480957,0.000000,6.707838,6.396481,5.385569,0.000000,4.453553,4.251667
5.029,0,0,5.482131,0.000000,6.709832,6.397144,5.390710,0.000000,4.453293,4.252454
5.030,0,0,5.479627,0.000000,6.711963,6.398160,5.391848,0.000000,4.453565,4.253128
5.031,0,0,5.477123,0.000000,6.714094,6.399175,5.392986,0.000000,4.453837,4.253801
5.032,0,0,5.474619,0.000000,6.716225,6.400190,5.394125,0.000000,4.454109,4.254475
5.033,0,0,5.472113,0.000000,6.718173,6.401164,5.395243,0.000000,4.454481,4.255028
5.034,0,0,5.469590,0.000000,6.718961,6.401871,5.396238,0.000000,4.455489,4.254817
5.035,0,0,5.467066,0.000000,6.719750,6.402578,5.397233,0.000000,4.456497,4.254606
5.036,0,0,5.464543,0.000000,6.720538,6.403286,5.398227,0.000000,4.457506,4.254396
5.037,0,0,5.462185,0.000000,6.721521,6.403834,5.399363,0.000000,4.458541,4.254238
5.038,0,0,5.460873,0.000000,6.723735,6.403372,5.401394,0.000000,4.459745,4.254415
5.039,0,0,5.459561,0.000000,6.725950,6.402910,5.403425,0.000000,4.460950,4.254592
5.040,0,0,5.458250,0.000000,6.728165,6.402448,5.405457,0.000000,4.462155,4.254769
5.041,0,0,5.457116,0.000000,6.730426,6.401748,5.407678,0.000000,4.463359,4.254974
5.042,0,0,5.457109,0.000000,6.732980,6.399536,5.411108,0.000000,4.464558,4.255354
5.043,0,0,5.457102,0.000000,6.735535,6.397325,5.414538,0.000000,4.465758,4.255734
5.044,0,0,5.457095,0.000000,6.738089,6.395113,5.417969,0.000000,4.466957,4.256114
5.045,0,0,5.456940,0.000000,6.740580,6.392916,5.421249,0.000000,4.468184,4.256464
5.046,0,0,5.455842,0.000000,6.742671,6.390813,5.423575,0.000000,4.469585,4.256621
5.047,0,0,5.454745,0.000000,6.744762,6.388710,5.425902,0.000000,4.470987,4.256777
5.048,0,0,5.453647,0.000000,6.746853,6.386607,5.428228,0.000000,4.472389,4.256934
5.049,0,0,5.453167,0.000000,6.749015,6.384626,5.431165,0.000000,4.473792,4.257036
5.050,0,0,5.456607,0.000000,6.751633,6.383417,5.437975,0.000000,4.475206,4.256794
5.051,0,0,5.460048,0.000000,6.754251,6.382207,5.444786,0.000000,4.476621,4.256553
5.052,0,0,5.463488,0.000000,6.756869,6.380998,5.451597,0.000000,4.478035,4.256312
5.053,0,0,5.466415,0.000000,6.759613,6.379706,5.457874,0.000000,4.479453,4.256125
5.054,0,0,5.466084,0.000000,6.763155,6.377898,5.460764,0.000000,4.480899,4.256288
5.055,0,0,5.465753,0.000000,6.766698,6.376090,5.463654,0.000000,4.482345,4.256451
5.056,0,0,5.465422,0.000000,6.770241,6.374281,5.466543,0.000000,4.483791,4.256613
5.057,0,0,5.465660,0.000000,6.774019,6.372606,5.469989,0.000000,4.485274,4.256758
5.058,0,0,5.469512,0.000000,6.779289,6.371777,5.476970,0.000000,4.486997,4.256792
5.059,0,0,5.473364,0.000000,6.784559,6.370948,5.483952,0.000000,4.488719,4.256826
5.060,0,0,5.477216,0.000000,6.789829,6.370120,5.490933,0.000000,4.490442,4.256860
5.061,0,0,5.480578,0.000000,6.795136,6.369347,5.497398,0.000000,4.492146,4.256854
5.062,0,0,5.480827,0.000000,6.800681,6.368930,5.500581,0.000000,4.493740,4.256592
5.063,0,0,5.481076,0.000000,6.806226,6.368513,5.503765,0.477092,4.495332,4.256330
5.064,0,0,5.481325,0.000000,6.811771,6.368096,5.506948,2.665585,4.496925,4.256068
5.065,0,1,5.481628,0.000000,6.817448,6.367672,5.510156,4.377278,4.498565,4.255990
5.066,0,1,5.482275,0.000000,6.823965,6.367200,5.513519,4.378613,4.500504,4.257075
5.067,0,1,5.482922,0.000000,6.830482,6.366729,5.516882,4.380019,4.502444,4.258160
5.068,0,1,5.483569,0.000000,6.836999,6.366257,5.520246,4.381682,4.504383,4.259244
5.069,0,1,5.483905,0.000000,6.843514,6.365574,5.523282,4.383335,4.506342,4.260325
5.070,0,1,5.482268,0.000000,6.850015,6.363552,5.524237,4.384950,4.508425,4.261383
5.071,0,1,5.480631,0.000000,6.856515,6.361529,5.525193,4.386547,4.510509,4.262439
5.072,0,1,5.478994,0.000000,6.863016,6.359507,5.526149,4.388079,4.512591,4.263496
5.073,0,1,5.478586,0.000000,6.869453,6.357746,5.528316,4.389596,4.514639,4.264524
5.074,0,1,5.485984,0.000000,6.875490,6.357649,5.538179,4.391062,4.516460,4.265363
5.075,0,1,5.493383,0.000000,6.881527,6.357553,5.548042,4.392474,4.518281,4.266202
5.076,0,1,5.500781,0.000000,6.887564,6.357457,5.557906,4.393689,4.520101,4.267042
5.077,0,1,5.506660,0.000000,6.893552,6.357492,5.566238,4.394816,4.521875,4.267770
5.078,0,1,5.502889,0.000000,6.899228,6.358368,5.564847,4.395631,4.523350,4.267789
5.079,0,1,5.499117,0.000000,6.904903,6.359243,5.563455,4.396419,4.524826,4.267808
5.080,0,1,5.495345,0.000000,6.910579,6.360119,5.562063,4.397108,4.526301,4.267827
5.081,0,1,5.492712,0.000000,6.916114,6.361037,5.561770,4.397838,4.527817,4.267856
5.082,0,1,5.497313,0.000000,6.920753,6.362225,5.568453,4.398711,4.529593,4.267946
5.083,0,1,5.501914,0.000000,6.925393,6.363412,5.575136,4.399609,4.531368,4.268036
5.084,0,1,5.506514,0.000000,6.930032,6.364600,5.581820,4.400592,4.533143,4.268126
5.085,0,1,5.510556,0.000000,6.934609,6.365839,5.587891,4.401570,4.534899,4.268255
5.086,0,1,5.511045,0.000000,6.938796,6.367403,5.590077,4.402531,4.536532,4.268628
5.087,0,1,5.511535,0.000000,6.942983,6.368966,5.592264,4.403509,4.538166,4.269001
5.088,0,1,5.512024,0.000000,6.947169,6.370530,5.594450,4.404548,4.539799,4.269375
5.089,0,1,5.512671,0.000000,6.951305,6.372129,5.596725,4.405624,4.541467,4.269759
5.090,0,1,5.514313,0.000000,6.955118,6.373951,5.599557,4.406835,4.543357,4.270210
5.091,0,1,5.515956,0.000000,6.958931,6.375774,5.602389,4.408029,4.545248,4.270662
5.092,0,1,5.517600,0.000000,6.962744,6.377597,5.605221,4.409167,4.547137,4.271113
5.093,0,1,5.519244,0.000000,6.966387,6.379291,5.608001,4.410240,4.548990,4.271515
5.094,0,1,5.520896,0.000000,6.968950,6.380163,5.610447,4.411083,4.550602,4.271601
5.095,0,1,5.522549,0.000000,6.971514,6.381035,5.612893,4.411929,4.552214,4.271688
5.096,0,1,5.524201,0.000000,6.974077,6.381907,5.615339,4.412783,4.553827,4.271775
5.097,0,1,5.525669,0.000000,6.976532,6.382691,5.617548,4.413711,4.555442,4.271961
5.098,0,1,5.525961,0.000000,6.978300,6.382915,5.618248,4.414900,4.557078,4.272777
5.099,0,1,5.526253,0.000000,6.980068,6.383139,5.618948,4.416105,4.558714,4.273592
5.100,0,1,5.526546,0.000000,6.981836,6.383362,5.619648,4.417362,4.560350,4.274408
5.101,0,1,5.527256,0.000000,6.983588,6.383836,5.620752,4.418562,4.561964,4.275167
5.102,0,1,5.530625,0.000000,6.985238,6.385900,5.624420,4.419557,4.563439,4.275559
5.103,0,1,5.533993,0.000000,6.986888,6.387962,5.628087,4.420527,4.564914,4.275951
5.104,0,1,5.537362,0.000000,6.988538,6.390026,5.631754,4.421408,4.566389,4.276344
5.105,0,1,5.540468,0.000000,6.990117,6.392114,5.635172,4.422311,4.567901,4.276709
5.106,0,1,5.541900,0.000000,6.991241,6.394363,5.637000,4.423290,4.569648,4.276900
5.107,0,1,5.543332,0.000000,6.992366,6.396613,5.638829,4.424265,4.571396,4.277092
5.108,0,1,5.544765,0.000000,6.993490,6.398862,5.640657,4.425227,4.573144,4.277283
5.109,0,1,5.546138,0.000000,6.994440,6.401196,5.642483,4.426152,4.574825,4.277482
5.110,0,1,5.547135,0.000000,6.994273,6.404074,5.644293,4.426944,4.576082,4.277726
5.111,0,1,5.548133,0.000000,6.994107,6.406951,5.646103,4.427719,4.577340,4.277970
5.112,0,1,5.549131,0.000000,6.993941,6.409828,5.647913,4.428434,4.578597,4.278214
5.113,0,1,5.550127,0.000000,6.993669,6.412623,5.649772,4.429153,4.579821,4.278452
5.114,0,1,5.551113,0.000000,6.992717,6.414895,5.651942,4.429882,4.580831,4.278645
5.115,0,1,5.552098,0.000000,6.991765,6.417168,5.654111,4.430560,4.581841,4.278838
5.116,0,1,5.553083,0.000000,6.990814,6.419440,5.656281,4.431054,4.582850,4.279031
5.117,0,1,5.554161,0.000000,6.989787,6.421792,5.658563,4.431447,4.583811,4.279095
5.118,0,1,5.555827,0.000000,6.988278,6.424655,5.661559,4.431479,4.584462,4.278344
5.119,0,1,5.557493,0.000000,6.986770,6.427517,5.664555,4.431477,4.585112,4.277593
5.120,0,1,5.559159,0.000000,6.985262,6.430380,5.667551,4.431356,4.585763,4.276843
5.121,0,1,5.560867,0.000000,6.983766,6.432952,5.670621,4.431282,4.586448,4.276114
5.122,0,1,5.562850,0.000000,6.982350,6.433679,5.674164,4.431371,4.587358,4.275530
5.123,0,1,5.564833,0.000000,6.980935,6.434405,5.677706,4.431490,4.588269,4.274945
5.124,0,1,5.566815,0.000000,6.979518,6.435132,5.681249,4.431716,4.589180,4.274361
5.125,0,1,5.569489,0.000000,6.978149,6.435980,5.685483,4.431936,4.590074,4.273797
5.126,0,1,5.576552,0.000000,6.977076,6.437596,5.694111,4.432134,4.590862,4.273364
5.127,0,1,5.583615,0.000000,6.976002,6.439213,5.702740,4.432323,4.591650,4.272930
5.128,0,1,5.590678,0.000000,6.974928,6.440829,5.711369,4.432484,4.592439,4.272497
5.129,0,1,5.597271,0.000000,6.973845,6.442364,5.719512,4.432638,4.593233,4.272029
5.130,0,1,5.600881,0.000000,6.972711,6.443378,5.724569,4.432771,4.594061,4.271345
5.131,0,1,5.604490,0.000000,6.971577,6.444393,5.729627,4.432880,4.594890,4.270660
5.132,0,1,5.608099,0.000000,6.970442,6.445407,5.734685,4.432900,4.595719,4.269975
5.133,0,1,5.611483,0.000000,6.969418,6.446641,5.739489,4.432884,4.596477,4.269310
5.134,0,1,5.613433,0.000000,6.969097,6.449275,5.742676,4.432737,4.596787,4.268765
5.135,0,1,5.615384,0.000000,6.968776,6.451908,5.745864,4.432602,4.597098,4.268220
5.136,0,1,5.617333,0.000000,6.968455,6.454541,5.749051,4.432509,4.597409,4.267675
5.137,0,1,5.619204,0.000000,6.968268,6.457315,5.752157,4.432471,4.597759,4.267159
5.138,0,1,5.620569,0.000000,6.968929,6.460988,5.754742,4.432627,4.598355,4.266828
5.139,0,1,5.621933,0.000000,6.969591,6.464661,5.757328,4.432773,4.598951,4.266497
5.140,0,1,5.623298,0.000000,6.970253,6.468334,5.759913,4.432887,4.599548,4.266165
5.141,0,1,5.624604,0.000000,6.970829,6.472219,5.762414,4.432927,4.600118,4.265754
5.142,0,1,5.625534,0.000000,6.970864,6.477454,5.764379,4.432701,4.600523,4.264831
5.143,0,1,5.626463,0.000000,6.970900,6.482689,5.766344,4.432461,4.600929,4.263909
5.144,0,1,5.627393,0.000000,6.970935,6.487924,5.768308,4.432175,4.601335,4.262986
5.145,0,1,5.627733,0.000000,6.971034,6.493452,5.769663,4.431948,4.601736,4.262152
5.146,0,1,5.624326,0.000000,6.971531,6.500842,5.767145,4.431935,4.602104,4.261877
5.147,0,1,5.620919,0.000000,6.972028,6.508231,5.764627,4.431946,4.602473,4.261602
5.148,0,1,5.617512,0.000000,6.972525,6.515621,5.762109,4.432044,4.602841,4.261328
5.149,0,1,5.614599,0.000000,6.972992,6.523181,5.760041,4.432117,4.603199,4.261045
5.150,0,1,5.614823,0.000000,6.973265,6.531828,5.760829,4.432099,4.603488,4.260710
5.151,0,1,5.615048,0.000000,6.973537,6.540474,5.761617,4.432079,4.603778,4.260375
5.152,0,1,5.615272,0.000000,6.973811,6.549120,5.762404,4.432052,4.604067,4.260040
5.153,0,1,5.616507,0.000000,6.974010,6.558010,5.764147,4.432056,4.604352,4.259758
5.154,0,1,5.624161,0.000000,6.973746,6.568447,5.771953,4.432172,4.604606,4.259820
5.155,0,1,5.631815,0.000000,6.973482,6.578884,5.779759,4.432305,4.604860,4.259881
5.156,0,1,5.639469,0.000000,6.973218,6.589320,5.787566,4.432498,4.605114,4.259943
5.157,0,1,5.646708,0.000000,6.972946,6.599045,5.794903,4.432688,4.605409,4.259978
5.158,0,1,5.651309,0.000000,6.972622,6.604248,5.799264,4.432866,4.605963,4.259850
5.159,0,1,5.655911,0.000000,6.972298,6.609450,5.803625,4.433058,4.606518,4.259722
5.160,0,1,5.660513,0.000000,6.971974,6.614653,5.807986,4.433300,4.607072,4.259593
5.161,0,1,5.665019,0.000000,6.971619,6.619326,5.812191,4.433577,4.607636,4.259515
5.162,0,1,5.668919,0.000000,6.971061,6.620635,5.815406,4.433974,4.608269,4.259751
5.163,0,1,5.672819,0.000000,6.970502,6.621944,5.818621,4.434387,4.608902,4.259987
5.164,0,1,5.676719,0.000000,6.969944,6.623253,5.821836,4.434852,4.609534,4.260223
5.165,0,1,5.680706,0.000000,6.969345,6.623746,5.825098,4.435305,4.610124,4.260474
5.166,0,1,5.685249,0.000000,6.968485,6.619061,5.828659,4.435712,4.610441,4.260819
5.167,0,1,5.689792,0.000000,6.967625,6.614376,5.832220,4.436089,4.610758,4.261165
5.168,0,1,5.694335,0.000000,6.966765,6.609691,5.835781,4.436356,4.611075,4.261511
5.169,0,1,5.698865,0.000000,6.965865,6.604868,5.839322,4.436580,4.611378,4.261765
5.170,0,1,5.703306,0.000000,6.964705,6.599165,5.842736,4.436645,4.611584,4.261434
5.171,0,1,5.707747,0.000000,6.963544,6.593463,5.846150,4.436659,4.611790,4.261104
5.172,0,1,5.712187,0.000000,6.962384,6.587760,5.849564,4.436489,4.611997,4.260773
5.173,0,1,5.716530,0.000000,6.961173,6.581361,5.852925,4.436270,4.612157,4.260392
5.174,0,1,5.720251,0.000000,6.959632,6.570532,5.855953,4.435876,4.612029,4.259685
5.175,0,1,5.723972,0.000000,6.958091,6.559703,5.858980,4.435473,4.611900,4.258979
5.176,0,1,5.727693,0.000000,6.956551,6.548874,5.862008,4.435035,4.611771,4.258273
5.177,0,1,5.730762,0.000000,6.954997,6.538384,5.864440,4.434630,4.611658,4.257616
5.178,0,1,5.729685,0.000000,6.953359,6.530046,5.863088,4.434343,4.611646,4.257276
5.179,0,1,5.728608,0.000000,6.951721,6.521708,5.861737,4.434100,4.611634,4.256935
