"Time","60 Right DS","59 Left DS","58 FLr Sw of","57 FLr Sw on","56 FLl Sw of","54 HLr Sw of","55 FLl Sw on","53 HLr Sw on","52 HLl Sw of","51 HLl Sw on","v6 L Mos","v4 R Mos","67 xCoM","37 CoMy (cm)","v5 L COP","v3 R COP","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)"
5.752,0,0,0,0,0,0,0,0,0,0,5.452945,5.452951,5.452947,-0.210947,0.000000,-0.000006,4.452239,6.400212,4.246938,6.720399
5.753,0,0,0,0,0,0,0,0,0,0,5.463126,5.463137,5.463126,-0.077153,0.000000,-0.000011,4.453570,6.395372,4.243032,6.724367
5.754,0,0,0,0,0,0,0,0,0,0,5.473596,5.473573,5.473598,0.063781,-0.000000,0.000023,4.454448,6.389978,4.239341,6.729213
5.755,0,0,0,0,0,0,0,0,0,0,5.484476,5.484434,5.484482,0.198290,-0.000000,0.000042,4.455740,6.384783,4.238560,6.734840
5.756,0,0,0,0,0,0,0,0,0,0,5.495887,5.495972,5.495881,0.313047,0.000000,-0.000085,4.458296,6.380522,4.243316,6.741154
5.757,0,0,0,0,0,0,0,0,0,0,5.507452,5.507610,5.507451,0.403528,0.000000,-0.000158,4.462272,6.377372,4.253721,6.748079
5.758,0,0,0,0,0,0,0,0,0,0,5.518286,5.517967,5.518281,0.476345,-0.000000,0.000318,4.466946,6.374799,4.266708,6.755573
5.759,0,0,0,0,0,0,0,0,0,0,5.527436,5.526845,5.527425,0.538822,-0.000000,0.000591,4.471541,6.372222,4.279005,6.763593
5.760,0,0,0,0,0,0,0,0,0,0,5.533945,5.535133,5.533958,0.598198,0.000000,-0.001188,4.475291,6.369082,4.287386,6.772079
5.761,0,0,0,0,0,0,0,0,0,0,5.537724,5.539929,5.537729,0.658431,0.000000,-0.002205,4.477913,6.365579,4.290399,6.780250
5.762,0,0,0,0,0,0,0,0,0,0,5.539573,5.535140,5.539574,0.719338,-0.000000,0.004434,4.479732,6.362870,4.288835,6.786414
5.763,0,0,0,0,0,0,0,0,0,0,5.540383,5.532154,5.540389,0.780466,-0.000000,0.008230,4.481113,6.362175,4.283625,6.788824
5.764,0,0,0,0,0,0,0,0,0,0,5.541065,5.557612,5.541058,0.841346,0.000000,-0.016547,4.482412,6.364673,4.275714,6.785788
5.765,0,0,0,0,0,0,0,0,0,0,5.541998,5.572711,5.541994,0.900925,0.000000,-0.030713,4.483693,6.370080,4.266487,6.777779
5.766,0,0,0,0,0,0,0,0,0,0,5.543013,5.481259,5.543014,0.957402,-0.000000,0.061753,4.484647,6.376260,4.257879,6.768002
5.767,0,0,0,0,0,0,0,0,0,0,5.543894,5.429271,5.543894,1.008932,-0.000000,0.114623,4.484944,6.380956,4.251864,6.759838
5.768,0,0,0,0,0,0,0,0,0,0,5.544413,5.774879,5.544415,1.053706,0.000000,-0.230466,4.484266,6.381964,4.250366,6.756609
5.769,0,0,0,0,0,0,0,0,0,0,5.544475,5.972253,5.544476,1.091403,0.000000,-0.427778,4.482900,6.378883,4.253577,6.759423
5.770,0,0,0,0,0,0,0,0,0,0,5.544126,4.618867,5.544125,1.123575,-0.000000,0.925259,4.481890,6.373603,4.259492,6.766583
5.771,0,0,1,0,0,0,0,0,0,0,5.543422,2.130138,5.543421,1.151895,-0.000000,3.413284,4.482330,6.368157,4.265966,6.776214
5.772,1,0,0,0,0,0,0,0,0,0,5.542420,0.742996,5.542421,1.178022,0.000000,4.799425,4.485287,6.364546,4.270880,6.786459
5.773,1,0,0,0,0,0,0,0,0,0,5.541202,0.920905,5.541204,1.203124,0.000000,4.620297,4.490952,6.363471,4.273092,6.796124
5.774,1,0,0,0,0,0,0,0,0,0,5.539872,1.267223,5.539869,1.227744,-0.000000,4.272649,4.498396,6.363994,4.272691,6.804850
5.775,1,0,0,0,0,0,0,0,0,0,5.538523,1.214127,5.538518,1.252384,-0.000000,4.324395,4.506622,6.365069,4.269848,6.812334
5.776,1,0,0,0,0,0,0,0,0,0,5.537260,1.117320,5.537264,1.277533,0.000000,4.419940,4.514646,6.365668,4.264742,6.818286
5.777,1,0,0,0,0,0,0,0,0,0,5.536670,1.129553,5.536668,1.303141,0.000000,4.407117,4.522023,6.365332,4.257993,6.822876
5.778,1,0,0,0,0,0,0,0,0,0,5.537838,1.156074,5.537850,1.328473,-0.000000,4.381764,4.528989,6.364329,4.250769,6.826860
5.779,1,0,0,0,0,0,0,0,0,0,5.541944,1.156500,5.541970,1.352754,-0.000000,4.385445,4.535824,6.362971,4.244274,6.831031
5.780,1,0,0,0,0,0,0,0,0,0,5.550161,1.156710,5.550135,1.375201,0.000000,4.393451,4.542793,6.361565,4.239695,6.836163
5.781,1,0,0,0,0,0,0,0,0,0,5.561626,1.166749,5.561619,1.394781,0.000000,4.394877,4.549617,6.360128,4.237578,6.842305
5.782,1,0,0,0,0,0,0,0,0,0,5.573390,1.177589,5.573374,1.410152,-0.000000,4.395801,4.555329,6.358318,4.237657,6.848592
5.783,1,0,0,0,0,0,0,0,0,0,5.582243,1.183909,5.582203,1.419948,-0.000000,4.398333,4.558916,6.355768,4.239613,6.854100
5.784,1,0,0,0,0,0,0,0,0,0,5.584944,1.185108,5.584989,1.422876,0.000000,4.399836,4.559394,6.352129,4.243121,6.857946
5.785,1,0,0,0,0,0,0,0,0,0,5.581602,1.181966,5.581618,1.420212,0.000000,4.399636,4.556786,6.347742,4.247620,6.860763
5.786,1,0,0,0,0,0,0,0,0,0,5.575761,1.176509,5.575773,1.416488,-0.000000,4.399251,4.552392,6.343820,4.252252,6.865103
5.787,1,0,0,0,0,0,0,0,0,0,5.571340,1.172035,5.571381,1.416445,-0.000000,4.399304,4.547591,6.341632,4.256137,6.873642
5.788,1,0,0,0,0,0,0,0,0,0,5.572328,1.172916,5.572279,1.424699,0.000000,4.399411,4.543743,6.342417,4.258409,6.888974
5.789,1,0,0,0,0,0,0,0,0,0,5.579032,1.179633,5.579013,1.441324,0.000000,4.399399,4.541388,6.346397,4.258689,6.910717
5.790,1,0,0,0,0,0,0,0,0,0,5.587982,1.188626,5.587971,1.460645,-0.000000,4.399356,4.540035,6.352505,4.257211,6.934721
5.791,1,0,0,0,0,0,0,0,0,0,5.595309,1.195959,5.595269,1.476616,-0.000000,4.399351,4.539125,6.359590,4.254248,6.956598
5.792,1,0,0,0,0,0,0,0,0,0,5.597066,1.197649,5.597114,1.483332,0.000000,4.399417,4.538113,6.366513,4.250096,6.972052
5.793,1,0,0,0,0,0,0,0,0,0,5.592892,1.193442,5.592911,1.479947,0.000000,4.399450,4.536878,6.372562,4.245809,6.980288
5.794,1,0,0,0,0,0,0,0,0,0,5.586107,1.186880,5.586115,1.472018,-0.000000,4.399227,4.535837,6.377569,4.243408,6.984943
5.795,1,0,0,0,0,0,0,0,0,0,5.580408,1.181307,5.580442,1.465516,-0.000000,4.399101,4.535445,6.381398,4.244973,6.989934
5.796,1,0,0,0,0,0,0,0,0,0,5.579573,1.179544,5.579531,1.466285,0.000000,4.400029,4.536140,6.383919,4.252521,6.999098
5.797,1,0,0,0,0,0,0,0,0,0,5.584253,1.181010,5.584235,1.475661,0.000000,4.403243,4.537852,6.385235,4.265728,7.013257
5.798,1,0,0,0,0,0,0,0,0,0,5.591887,1.181805,5.591883,1.489273,-0.000000,4.410082,4.539868,6.385740,4.281304,7.029415
5.799,1,0,0,0,0,0,0,0,0,0,5.599602,1.181073,5.599579,1.502382,-0.000000,4.418529,4.541434,6.385845,4.295771,7.044330
5.800,1,0,0,0,0,0,0,0,0,0,5.604449,1.181130,5.604478,1.510367,0.000000,4.423319,4.541819,6.385953,4.305707,7.054817
5.801,1,0,0,0,0,0,0,0,0,0,5.605641,1.182018,5.605655,1.512937,0.000000,4.423623,4.541159,6.386163,4.309784,7.059727
5.802,1,0,0,0,0,0,0,0,0,0,5.604616,1.181410,5.604615,1.515275,-0.000000,4.423206,4.540686,6.386182,4.309325,7.060487
5.803,1,0,0,0,0,0,0,0,0,0,5.603010,1.179301,5.603019,1.522919,-0.000000,4.423709,4.541704,6.385694,4.305822,7.058688
5.804,1,0,0,0,0,0,0,0,0,0,5.602518,1.178113,5.602504,1.541272,0.000000,4.424405,4.545479,6.384394,4.300760,7.055912
5.805,1,0,0,0,0,0,0,0,0,0,5.603803,1.178925,5.603796,1.570889,0.000000,4.424878,4.551903,6.382375,4.295283,7.053344
5.806,1,0,0,0,0,0,0,0,0,0,5.606470,1.181329,5.606474,1.606192,-0.000000,4.425141,4.559130,6.380233,4.290109,7.051663
5.807,1,0,0,0,0,0,0,0,0,0,5.610041,1.184733,5.610042,1.641205,-0.000000,4.425308,4.565202,6.378595,4.285931,7.051520
5.808,1,0,0,0,0,0,0,0,0,0,5.614005,1.188442,5.614006,1.670091,0.000000,4.425563,4.568209,6.378077,4.283423,7.053536
5.809,1,0,0,0,0,0,0,0,0,0,5.617918,1.192153,5.617919,1.692007,0.000000,4.425765,4.567937,6.378734,4.282735,7.057339
5.810,1,0,0,0,0,0,0,0,0,0,5.621401,1.195926,5.621398,1.712426,-0.000000,4.425475,4.566318,6.379923,4.283345,7.061298
5.811,1,0,0,0,0,0,0,0,0,0,5.624066,1.198757,5.624060,1.737231,-0.000000,4.425309,4.565424,6.380952,4.284690,7.063699
5.812,1,0,0,0,0,0,0,0,0,0,5.625529,1.198636,5.625535,1.772153,0.000000,4.426893,4.567285,6.381157,4.286208,7.062855
5.813,1,0,0,0,0,0,0,0,0,0,5.625784,1.195707,5.625788,1.817451,0.000000,4.430077,4.572409,6.380794,4.287312,7.057968
5.814,1,0,0,0,0,0,0,0,0,0,5.625213,1.192316,5.625212,1.866460,-0.000000,4.432898,4.579379,6.381287,4.287393,7.049365
5.815,1,0,0,0,0,0,0,0,0,0,5.624229,1.189681,5.624229,1.912070,-0.000000,4.434548,4.586655,6.384136,4.285837,7.037446
5.816,1,0,0,0,0,0,0,0,0,0,5.623259,1.187778,5.623258,1.947332,0.000000,4.435480,4.592718,6.390792,4.282065,7.022635
5.817,1,0,0,0,0,0,0,0,0,0,5.622693,1.186709,5.622692,1.971175,0.000000,4.435985,4.596841,6.401031,4.276651,7.006281
5.818,1,0,0,0,0,0,0,0,0,0,5.622885,1.186754,5.622887,1.989970,-0.000000,4.436131,4.599300,6.412501,4.271637,6.990903
5.819,1,0,0,0,0,0,0,0,0,0,5.624193,1.188098,5.624195,2.010565,-0.000000,4.436095,4.600436,6.422716,4.269156,6.979095
5.820,1,0,0,0,0,0,0,0,0,0,5.626971,1.190821,5.626968,2.039656,0.000000,4.436150,4.600581,6.429238,4.271281,6.973381
5.821,1,0,0,0,0,0,0,0,0,0,5.631412,1.195201,5.631410,2.078426,0.000000,4.436211,4.599816,6.431474,4.277803,6.973792
5.822,1,0,0,0,0,0,0,0,0,0,5.637542,1.201696,5.637545,2.121079,-0.000000,4.435846,4.597899,6.431154,4.285624,6.977197
5.823,1,0,0,0,0,0,0,0,0,0,5.645379,1.210148,5.645383,2.161369,-0.000000,4.435231,4.594569,6.430163,4.291463,6.980263
5.824,1,0,0,0,0,0,0,0,0,0,5.654934,1.219796,5.654930,2.193155,0.000000,4.435138,4.589587,6.430345,4.292116,6.979716
5.825,1,0,0,0,0,0,0,0,0,0,5.665950,1.230637,5.665949,2.214138,0.000000,4.435313,4.583502,6.432190,4.287190,6.974384
5.826,1,0,0,0,0,0,0,0,0,0,5.677897,1.243410,5.677896,2.226877,-0.000000,4.434487,4.577866,6.434465,4.279854,6.965756
5.827,1,0,0,0,0,0,0,0,0,0,5.690213,1.257458,5.690209,2.234241,-0.000000,4.432755,4.574292,6.435830,4.273503,6.955495
5.828,1,0,0,0,0,0,0,0,0,0,5.702331,1.270724,5.702335,2.239083,0.000000,4.431607,4.574354,6.434981,4.271460,6.945252
5.829,1,0,0,0,0,0,0,0,1,0,5.714059,1.282613,5.714060,2.243506,0.000000,4.431446,4.578033,6.431956,4.274321,6.936346
5.830,1,0,0,0,0,0,0,0,0,0,5.725592,1.294074,5.725595,2.248676,-0.000000,4.431518,4.583302,6.428496,4.279234,6.929677
5.831,1,0,0,0,0,0,0,0,0,0,5.737175,1.305680,5.737183,2.255697,-0.000000,4.431495,4.588005,6.426447,4.283125,6.926117
5.832,1,0,0,0,0,0,0,0,0,0,5.749055,1.317525,5.749046,2.265613,0.000000,4.431530,4.590035,6.427614,4.282986,6.926501
5.833,1,0,0,0,0,0,0,0,0,0,5.760799,1.329231,5.760796,2.277380,0.000000,4.431568,4.589144,6.432120,4.278204,6.930414
5.834,1,0,0,0,0,0,0,0,0,0,5.771272,1.339916,5.771268,2.287298,-0.000000,4.431355,4.587431,6.437969,4.271200,6.935846
5.835,1,0,0,0,0,0,0,0,0,0,5.779258,1.347851,5.779248,2.291502,-0.000000,4.431407,4.587147,6.443029,4.264587,6.940688
5.836,1,0,0,0,0,0,0,0,0,0,5.783529,1.350564,5.783542,2.286217,0.000000,4.432965,4.590487,6.445216,4.260932,6.942879
5.837,1,0,0,0,0,0,0,0,0,0,5.783703,1.348124,5.783709,2.271091,0.000000,4.435578,4.597600,6.444249,4.261012,6.942107
5.838,1,0,0,0,0,0,0,0,0,0,5.780269,1.343159,5.780266,2.250100,-0.000000,4.437110,4.606048,6.442129,4.263345,6.940273
5.839,1,0,0,0,0,0,0,0,0,0,5.773789,1.336635,5.773789,2.227498,-0.000000,4.437154,4.613229,6.441005,4.266301,6.939423
5.840,1,0,0,0,0,0,0,0,0,0,5.764849,1.327738,5.764848,2.207483,0.000000,4.437111,4.616595,6.442974,4.268275,6.941549
5.841,1,0,0,0,0,0,0,0,0,0,5.753845,1.316376,5.753846,2.192203,0.000000,4.437469,4.615683,6.448285,4.268558,6.946762
5.842,1,0,0,0,0,0,0,0,0,0,5.740973,1.303260,5.740969,2.181210,-0.000000,4.437713,4.612671,6.454851,4.267573,6.952793
5.843,1,0,0,0,0,0,1,0,0,0,5.726398,1.288717,5.726390,2.173888,-0.000000,4.437681,4.609904,6.460432,4.265814,6.957219
5.844,1,0,0,0,0,0,0,0,0,0,5.710290,1.272678,5.710299,2.169629,0.000000,4.437612,4.609677,6.462839,4.263773,6.957678
5.845,1,0,0,0,0,0,0,0,0,0,5.693503,1.255886,5.693505,2.167995,0.000000,4.437617,4.612422,6.461685,4.261819,6.954039
5.846,1,0,0,0,0,0,0,0,0,0,5.677596,1.239937,5.677603,2.168771,-0.000000,4.437659,4.616214,6.458860,4.260160,6.948992
5.847,1,0,0,0,0,0,0,0,0,0,5.664223,1.226552,5.664240,2.171753,-0.000000,4.437671,4.618977,6.456404,4.258999,6.945408
5.848,1,0,0,0,0,0,0,0,0,0,5.655046,1.217474,5.655027,2.176766,0.000000,4.437572,4.618686,6.456323,4.258533,6.946098
5.849,1,0,0,0,0,0,0,0,0,0,5.650381,1.212862,5.650373,2.184663,0.000000,4.437519,4.615239,6.459521,4.258867,6.951670
5.850,1,0,0,0,0,0,0,0,0,0,5.649162,1.211269,5.649160,2.197595,-0.000000,4.437893,4.610962,6.465504,4.259988,6.959937
5.851,1,0,0,0,0,0,0,0,0,0,5.650186,1.211549,5.650175,2.217797,-0.000000,4.438637,4.608337,6.473688,4.261874,6.968534
5.852,1,0,0,0,0,0,0,0,0,0,5.652215,1.212967,5.652229,2.247455,0.000000,4.439248,4.609786,6.483481,4.264496,6.975139
5.853,1,0,0,0,0,0,0,0,0,0,5.655081,1.215550,5.655087,2.286982,0.000000,4.439530,4.615481,6.494108,4.267541,6.978922
5.854,1,0,0,0,0,0,0,0,0,0,5.659713,1.220090,5.659715,2.334551,-0.000000,4.439623,4.622753,6.504552,4.270335,6.980945
5.855,1,0,0,0,0,0,0,0,0,0,5.667152,1.227532,5.667162,2.388186,-0.000000,4.439620,4.628747,6.513781,4.272181,6.982390
5.856,1,0,0,0,0,0,0,0,0,0,5.678465,1.238909,5.678453,2.445937,0.000000,4.439556,4.630672,6.520801,4.272395,6.984422
5.857,1,0,0,0,0,0,0,0,0,0,5.693907,1.254374,5.693899,2.506661,0.000000,4.439533,4.628011,6.525996,4.270800,6.987477
5.858,1,0,0,0,0,0,0,0,0,0,5.712900,1.273193,5.712905,2.570240,-0.000000,4.439707,4.623125,6.531494,4.267863,6.991075
5.859,1,0,0,0,0,0,0,0,0,0,5.734813,1.295011,5.734820,2.636620,-0.000000,4.439802,4.618558,6.539535,4.264086,6.994675
5.860,1,0,0,0,0,0,0,0,0,0,5.758985,1.319846,5.758980,2.705730,0.000000,4.439139,4.616804,6.552290,4.259977,6.997747
5.861,1,0,0,0,0,0,0,0,0,0,5.784380,1.346481,5.784379,2.776862,0.000000,4.437899,4.618433,6.569483,4.256031,7.000102
5.862,1,0,0,0,0,0,0,0,0,0,5.809581,1.372456,5.809576,2.848499,-0.000000,4.437125,4.621582,6.587739,4.252732,7.001987
5.863,1,0,0,0,0,0,0,0,0,0,5.833111,1.396044,5.833098,2.919074,-0.000000,4.437067,4.624229,6.603484,4.250560,7.003678
5.864,1,0,0,0,0,0,0,0,0,0,5.853486,1.416354,5.853500,2.987042,0.000000,4.437132,4.624401,6.613236,4.249986,7.005444
5.865,1,0,0,0,0,0,0,0,0,0,5.870207,1.433102,5.870213,3.051770,0.000000,4.437104,4.621749,6.616911,4.250960,7.007383
5.866,1,0,0,0,0,0,0,0,0,0,5.883778,1.446605,5.883778,3.113771,-0.000000,4.437173,4.617987,6.618731,4.252777,7.009376
5.867,1,0,0,0,0,0,0,0,0,0,5.894801,1.457574,5.894806,3.173635,-0.000000,4.437226,4.614959,6.623189,4.254690,7.011290
5.868,1,0,0,0,0,0,0,0,0,0,5.903901,1.467056,5.903895,3.231937,0.000000,4.436844,4.614467,6.634656,4.255961,7.012984
5.869,1,0,0,0,0,0,0,0,0,0,5.911123,1.474994,5.911122,3.288795,0.000000,4.436128,4.616697,6.652915,4.256205,7.014080
5.870,1,0,0,0,0,0,0,0,0,0,5.915912,1.480221,5.915906,3.343744,-0.000000,4.435691,4.619793,6.671947,4.255477,7.013899
5.871,1,0,0,0,0,0,0,0,0,0,5.917636,1.482292,5.917621,3.396283,-0.000000,4.435345,4.621771,6.685359,4.253861,7.011740
5.872,1,0,0,0,0,0,0,0,0,0,5.915657,1.481548,5.915673,3.445898,0.000000,4.434110,4.620691,6.686896,4.251451,7.006933
5.873,1,0,0,0,0,0,0,0,0,0,5.910542,1.478363,5.910548,3.491628,0.000000,4.432179,4.616364,6.675343,4.248624,6.999818
5.874,1,0,0,0,0,0,0,0,0,0,5.904092,1.473163,5.904098,3.531949,-0.000000,4.430930,4.610812,6.655862,4.246120,6.992017
5.875,1,0,0,0,0,0,0,0,0,0,5.898249,1.467674,5.898267,3.565298,-0.000000,4.430575,4.606202,6.634024,4.244703,6.985235
5.876,1,0,0,0,0,0,0,0,0,0,5.894981,1.464871,5.894959,3.590137,0.000000,4.430110,4.604641,6.615308,4.245117,6.981133
5.877,1,0,0,0,0,0,0,0,0,0,5.894775,1.465764,5.894764,3.605711,0.000000,4.429010,4.606151,6.601713,4.247463,6.979793
5.878,1,0,0,0,0,0,0,0,0,0,5.896603,1.469277,5.896604,3.612262,-0.000000,4.427326,4.608115,6.590841,4.251026,6.979296
5.879,1,0,0,0,0,0,0,0,0,0,5.899300,1.473801,5.899295,3.610097,-0.000000,4.425499,4.607745,6.580010,4.255037,6.977598
5.880,1,0,0,0,0,0,0,0,0,0,5.901657,1.477321,5.901666,3.599540,0.000000,4.424336,4.602328,6.566606,4.258739,6.972698
5.881,1,0,0,0,0,0,0,0,0,0,5.903032,1.478719,5.903038,3.581608,0.000000,4.424313,4.591934,6.550429,4.261716,6.964307
5.882,1,0,0,0,0,0,0,0,0,0,5.903367,1.477843,5.903360,3.558189,-0.000000,4.425524,4.580150,6.534336,4.263991,6.954299
5.883,1,0,0,0,0,0,0,0,0,0,5.902628,1.475227,5.902618,3.531231,-0.000000,4.427401,4.570788,6.521381,4.265611,6.944687
5.884,1,0,0,0,0,0,0,0,0,0,5.900808,1.472058,5.900817,3.502634,0.000000,4.428751,4.567584,6.514538,4.266626,6.937448
5.885,1,0,0,0,0,0,0,0,0,0,5.898646,1.469489,5.898646,3.472625,0.000000,4.429156,4.571399,6.513883,4.267046,6.933228
5.886,1,0,0,0,0,0,0,0,0,0,5.897643,1.468616,5.897654,3.439315,-0.000000,4.429027,4.579463,6.515824,4.266837,6.930988
5.887,1,0,0,0,0,0,0,0,0,0,5.899423,1.470488,5.899449,3.400680,-0.000000,4.428935,4.588768,6.516536,4.265960,6.929581
5.888,1,0,0,0,0,0,0,0,0,0,5.905614,1.476064,5.905586,3.354729,0.000000,4.429550,4.596352,6.512271,4.264387,6.927883
5.889,1,0,0,0,0,0,0,0,0,0,5.915803,1.485058,5.915793,3.300719,0.000000,4.430745,4.600784,6.502258,4.262433,6.925636
5.890,1,0,0,0,0,0,0,0,0,0,5.927487,1.495884,5.927479,3.239486,-0.000000,4.431603,4.602571,6.489488,4.260849,6.923675
5.891,1,0,0,0,0,0,0,0,0,0,5.937933,1.506129,5.937909,3.171968,-0.000000,4.431804,4.602347,6.477193,4.260414,6.922907
5.892,1,0,0,0,0,0,0,0,0,0,5.944365,1.512675,5.944394,3.099112,0.000000,4.431690,4.600748,6.468539,4.261889,6.924205
5.893,1,0,0,0,0,0,0,0,0,0,5.946100,1.514161,5.946114,3.022261,0.000000,4.431939,4.598556,6.464225,4.265312,6.927211
5.894,1,0,0,0,0,0,0,0,0,0,5.944608,1.511122,5.944608,2.943254,-0.000000,4.433486,4.596738,6.461831,4.269811,6.930009
5.895,1,0,0,0,0,0,0,0,0,0,5.941557,1.505717,5.941569,2.863964,-0.000000,4.435840,4.596274,6.458737,4.274456,6.930586
5.896,1,0,0,0,0,0,0,0,0,0,5.938673,1.501563,5.938657,2.786218,0.000000,4.437110,4.598115,6.452384,4.278323,6.926983
5.897,1,0,0,0,0,0,0,0,0,0,5.936467,1.499521,5.936460,2.710239,0.000000,4.436947,4.602254,6.442474,4.280690,6.919314
5.898,1,0,0,0,0,0,0,0,0,0,5.934207,1.497603,5.934206,2.634216,-0.000000,4.436604,4.607470,6.431570,4.281094,6.910316
5.899,1,0,0,0,0,0,0,0,0,0,5.931041,1.494405,5.931033,2.556208,-0.000000,4.436636,4.612462,6.422419,4.279091,6.902894
5.900,1,0,0,0,0,0,0,0,0,0,5.926089,1.489280,5.926100,2.474320,0.000000,4.436810,4.615958,6.417703,4.274255,6.899891
5.901,1,0,0,0,0,0,0,0,0,0,5.919307,1.482330,5.919312,2.388373,0.000000,4.436978,4.617717,6.417742,4.266940,6.901840
5.902,1,0,0,0,0,0,0,0,0,0,5.911510,1.474395,5.911511,2.300353,-0.000000,4.437115,4.618804,6.419865,4.258485,6.906354
5.903,1,0,0,0,0,0,0,0,0,0,5.903594,1.466457,5.903600,2.212387,-0.000000,4.437137,4.620366,6.421209,4.250292,6.910861
5.904,1,0,0,0,0,0,0,0,0,0,5.896476,1.459577,5.896468,2.126593,0.000000,4.436898,4.623520,6.418969,4.243743,6.912833
5.905,1,0,0,0,0,0,0,0,0,0,5.890494,1.453988,5.890490,2.044688,0.000000,4.436505,4.628296,6.412426,4.239438,6.911501
5.906,1,0,0,0,0,0,0,0,0,0,5.885390,1.449084,5.885389,1.967886,-0.000000,4.436306,4.633343,6.403502,4.236991,6.908312
5.907,1,0,0,0,0,0,0,0,0,0,5.880851,1.444509,5.880847,1.897370,-0.000000,4.436342,4.637224,6.394290,4.235952,6.904860
5.908,1,0,0,0,0,0,0,0,0,0,5.876550,1.440206,5.876554,1.834305,0.000000,4.436344,4.638528,6.386833,4.235881,6.902715
5.909,1,0,0,0,0,0,0,0,0,0,5.872516,1.436209,5.872517,1.779248,0.000000,4.436308,4.636931,6.381433,4.236626,6.902695
5.910,1,0,0,0,0,0,0,0,0,0,5.869141,1.432646,5.869144,1.731984,-0.000000,4.436495,4.633473,6.376181,4.238407,6.904662
5.911,1,0,0,0,0,0,0,0,0,0,5.866864,1.429980,5.866871,1.692252,-0.000000,4.436883,4.629288,6.369031,4.241467,6.908419
5.912,1,0,0,0,0,0,0,0,0,0,5.866126,1.428974,5.866118,1.659760,0.000000,4.437152,4.625486,6.357995,4.246034,6.913758
5.913,1,0,0,0,0,0,0,0,0,0,5.866736,1.429587,5.866733,1.633198,0.000000,4.437149,4.622539,6.343361,4.251805,6.920180
5.914,1,0,0,0,0,0,0,0,0,0,5.867853,1.430937,5.867850,1.609970,-0.000000,4.436917,4.620101,6.328292,4.257805,6.926813
5.915,1,0,0,0,0,0,0,0,0,0,5.868563,1.431844,5.868554,1.587394,-0.000000,4.436719,4.617774,6.316136,4.263016,6.932760
5.916,1,0,0,0,0,0,0,0,0,0,5.867937,1.430922,5.867947,1.562869,0.000000,4.437015,4.615170,6.310179,4.266440,6.937141
5.917,1,0,0,0,0,0,0,0,0,0,5.865759,1.428053,5.865764,1.536689,0.000000,4.437706,4.612240,6.311385,4.267848,6.939561
5.918,1,0,0,0,0,0,0,0,0,0,5.862540,1.424406,5.862539,1.512816,-0.000000,4.438134,4.609362,6.317785,4.267981,6.940249
5.919,1,0,0,0,0,0,0,0,0,0,5.858855,1.420724,5.858855,1.495442,-0.000000,4.438130,4.606943,6.327220,4.267644,6.939470
5.920,1,0,0,0,0,0,0,0,0,0,5.855298,1.417258,5.855296,1.488672,0.000000,4.438040,4.605383,6.337558,4.267628,6.937504
5.921,1,0,0,0,0,0,0,0,0,0,5.852330,1.414321,5.852329,1.493232,0.000000,4.438009,4.604753,6.347631,4.268265,6.935007
5.922,1,0,0,0,0,0,0,0,0,0,5.850274,1.412309,5.850276,1.505577,-0.000000,4.437965,4.604720,6.357489,4.269304,6.933121
5.923,1,0,0,0,0,0,0,0,0,0,5.849448,1.411507,5.849452,1.521889,-0.000000,4.437941,4.604920,6.367261,4.270454,6.933018
5.924,1,0,0,0,0,0,0,0,0,0,5.850167,1.412087,5.850163,1.538408,0.000000,4.438079,4.605003,6.377054,4.271426,6.935829
5.925,1,0,0,0,0,0,0,0,0,0,5.852499,1.414340,5.852498,1.553586,0.000000,4.438159,4.604997,6.386168,4.271874,6.941228
5.926,1,0,0,0,0,0,0,0,0,0,5.856262,1.418621,5.856261,1.568668,-0.000000,4.437641,4.605417,6.392881,4.271378,6.947040
5.927,1,0,0,0,0,0,0,0,0,0,5.861246,1.423898,5.861243,1.585080,-0.000000,4.437347,4.606808,6.395403,4.269517,6.950973
5.928,1,0,0,0,0,0,0,0,0,0,5.867235,1.427942,5.867238,1.604228,0.000000,4.439294,4.609697,6.392000,4.265889,6.950789
5.929,1,0,0,0,0,0,0,0,0,0,5.874299,1.433716,5.874299,1.626839,0.000000,4.440583,4.614047,6.382867,4.260841,6.946251
5.930,1,0,0,0,0,0,0,0,0,0,5.882793,1.448802,5.882797,1.652783,-0.000000,4.433991,4.619101,6.370648,4.255666,6.939648
5.931,1,0,0,0,0,0,0,0,0,0,5.893120,1.462996,5.893129,1.681874,-0.000000,4.430123,4.624058,6.358140,4.251719,6.933437
5.932,1,0,0,0,0,0,0,0,0,0,5.905680,1.450453,5.905670,1.713892,0.000000,4.455228,4.628121,6.348103,4.250325,6.930032
5.933,1,0,0,0,0,0,0,0,0,0,5.920162,1.450555,5.920158,1.747424,0.000000,4.469606,4.630743,6.341822,4.251688,6.930478
5.934,1,0,0,0,0,0,0,0,0,0,5.935518,1.559723,5.935516,1.779550,-0.000000,4.375795,4.631691,6.338721,4.254594,6.934083
5.935,1,0,0,0,0,0,0,0,0,0,5.950625,1.628475,5.950618,1.807249,-0.000000,4.322150,4.630752,6.338104,4.257739,6.940041
5.936,1,0,0,0,0,0,0,0,0,0,5.964343,1.292053,5.964352,1.827527,0.000000,4.672290,4.627732,6.339262,4.259839,6.947544
