"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","56 lHL swon","55 rFL swoff","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
0.071,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.00343,0.00197,0.00380,0.00122,0.00055,0.00071,0.01605,0.00578,-1.47861,0.10162,3.27667,,
0.072,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.00348,0.00197,0.00374,0.00121,0.00055,0.00071,0.01586,0.00595,-1.47973,0.10150,3.27667,,
0.073,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.00310,0.00182,0.00372,0.00121,0.00054,0.00071,0.01546,0.00553,-1.47999,0.10150,3.27686,,
0.074,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,0,0.00292,0.00184,0.00330,0.00118,0.00052,0.00072,0.01309,0.00404,-1.47928,0.10175,3.27716,,
0.075,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.639526,36.646080,58.944435,90.751625,4.625855,17.289433,4.294423,18.936150,5.385795,18.233759,0,2.620253,15.564693,5.234053,15.963869,7.972273,19.234285,8.345475,16.025669,8.758396,15.643305,9.191222,15.227972,,,10.282897,16.088278,10.695236,16.969801,0,0.00284,0.00166,0.00298,0.00116,0.00050,0.00072,0.01267,0.00371,-1.47922,0.10170,3.27719,,
0.076,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.238983,36.142319,59.234489,90.424477,4.626997,17.286137,4.295253,18.930332,5.399496,18.261110,0,2.637294,15.588228,5.231639,15.950196,7.976660,19.218079,8.346764,16.049177,8.752160,15.668687,9.181717,15.234877,,,10.280834,16.085768,10.691639,16.966785,0,0.00279,0.00134,0.00302,0.00110,0.00052,0.00072,0.01293,0.00361,-1.48030,0.10163,3.27704,,
0.077,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.838455,35.638557,59.524544,90.097328,4.628138,17.282841,4.296083,18.924513,5.413197,18.288462,0,2.654335,15.611762,5.229225,15.936523,7.981047,19.201870,8.348052,16.072687,8.745924,15.694069,9.172212,15.241782,,,10.278770,16.083260,10.688042,16.963770,0,0.00276,0.00119,0.00317,0.00110,0.00051,0.00071,0.01311,0.00227,-1.47780,0.10186,3.27707,,
0.078,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.437927,35.134796,59.814594,89.770187,4.629280,17.279545,4.296913,18.918694,5.426897,18.315813,0,2.671376,15.635297,5.226811,15.922850,7.985434,19.185661,8.349340,16.096197,8.739688,15.719451,9.162706,15.248688,,,10.276708,16.080750,10.684445,16.960756,0,0.00273,0.00116,0.00331,0.00106,0.00052,0.00070,0.01347,0.00182,-1.47899,0.10194,3.27722,,
0.079,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.765808,34.588249,60.251484,89.427483,4.633471,17.276787,4.296349,18.908882,5.439128,18.341909,0,2.686085,15.664608,5.226958,15.912851,7.986609,19.171608,8.335954,16.109295,8.730336,15.735803,9.148521,15.254509,8.999332,16.658966,10.274454,16.077568,10.680604,16.957090,0,0.00274,0.00104,0.00345,0.00102,0.00052,0.00070,0.01522,0.00188,-1.47834,0.10177,3.27733,,
0.080,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.536377,34.015701,60.777611,89.075325,4.639517,17.274353,4.294936,18.896646,5.450465,18.367243,0,2.699377,15.697429,5.228662,15.905087,7.985831,19.158861,8.313647,16.116066,8.719091,15.746666,9.131493,15.259670,9.000709,16.663916,10.272085,16.073977,10.676614,16.953032,0,0.00273,0.00099,0.00337,0.00102,0.00051,0.00070,0.01605,0.00223,-1.47963,0.10186,3.27741,,
0.081,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.306946,33.443157,61.303734,88.723167,4.645563,17.271921,4.293524,18.884409,5.461802,18.392574,0,2.712670,15.730250,5.230366,15.897321,7.985054,19.146116,8.291341,16.122835,8.707848,15.757529,9.114464,15.264832,9.002085,16.668863,10.269715,16.070385,10.672624,16.948971,0,0.00261,0.00097,0.00346,0.00102,0.00053,0.00069,0.01660,0.00242,-1.48049,0.10204,3.27762,,
0.082,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.077515,32.870609,61.829857,88.371017,4.651608,17.269487,4.292111,18.872171,5.473140,18.417908,0,2.725962,15.763072,5.232070,15.889556,7.984276,19.133371,8.269034,16.129606,8.696603,15.768393,9.097435,15.269995,9.003461,16.673813,10.267346,16.066793,10.668633,16.944912,0,0.00237,0.00096,0.00331,0.00101,0.00053,0.00068,0.01525,0.00249,-1.47678,0.10174,3.27793,,
0.083,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.705215,32.199066,62.377457,87.990990,4.660159,17.265673,4.291093,18.855598,5.482426,18.440014,0,2.732070,15.826307,5.231682,15.875991,7.983543,19.126652,8.269431,16.161613,8.687686,15.785388,9.076154,15.273280,9.004114,16.678127,10.264845,16.063715,10.666578,16.942755,0,0.00211,0.00095,0.00320,0.00100,0.00053,0.00068,0.01390,0.00252,-1.47880,0.10167,3.27786,,
0.084,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.853836,31.467358,62.938103,87.594017,4.670232,17.261021,4.290314,18.836388,5.490467,18.460159,0,2.733812,15.908027,5.230021,15.858902,7.982837,19.123596,8.283625,16.208956,8.680184,15.806110,9.052288,15.275425,9.004328,16.682056,10.262262,16.060949,10.665699,16.941753,0,0.00182,0.00092,0.00322,0.00095,0.00053,0.00068,0.01381,0.00249,-1.47860,0.10196,3.27755,,
0.085,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.002441,30.735651,63.498753,87.197052,4.680304,17.256367,4.289536,18.817179,5.498507,18.480305,0,2.735554,15.989745,5.228362,15.841813,7.982130,19.120539,8.297818,16.256298,8.672683,15.826832,9.028422,15.277570,9.004540,16.685986,10.259680,16.058184,10.664820,16.940754,0,0.00176,0.00082,0.00311,0.00082,0.00054,0.00066,0.01398,0.00258,-1.48056,0.10175,3.27715,,
0.086,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.151062,30.003942,64.059402,86.800087,4.690377,17.251713,4.288756,18.797970,5.506547,18.500450,0,2.737296,16.071465,5.226702,15.824724,7.981423,19.117483,8.312011,16.303642,8.665181,15.847554,9.004557,15.279715,9.004754,16.689913,10.257098,16.055418,10.663940,16.939753,0,0.00174,0.00079,0.00292,0.00080,0.00055,0.00065,0.01394,0.00264,-1.47958,0.10158,3.27670,,
0.087,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.225769,29.660944,64.501144,86.436607,4.695599,17.249683,4.290642,18.779932,5.515906,18.523493,0,2.749394,16.124743,5.225033,15.811244,7.986339,19.112591,8.321670,16.342844,8.656464,15.865870,8.982734,15.284190,9.006090,16.696178,10.253868,16.052778,10.660011,16.936596,0,0.00191,0.00076,0.00291,0.00078,0.00054,0.00065,0.01290,0.00275,-1.47965,0.10181,3.27671,,
0.088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.255585,29.554169,64.870636,86.093475,4.697872,17.249249,4.294147,18.762604,5.526065,18.548296,0,2.767785,16.160736,5.223360,15.799955,7.994672,19.106585,8.328572,16.377098,8.647006,15.882723,8.962153,15.290082,9.008108,16.703863,10.250246,16.050217,10.654228,16.932131,0,0.00193,0.00075,0.00283,0.00078,0.00055,0.00064,0.01332,0.00276,-1.47779,0.10179,3.27701,,
0.089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.285385,29.447393,65.240128,85.750351,4.700145,17.248814,4.297653,18.745277,5.536225,18.573101,0,2.786175,16.196730,5.221687,15.788668,8.003004,19.100578,8.335476,16.411352,8.637548,15.899577,8.941573,15.295974,9.010127,16.711550,10.246624,16.047655,10.648445,16.927664,0,0.00192,0.00074,0.00263,0.00078,0.00055,0.00063,0.01386,0.00286,-1.47862,0.10153,3.27722,,
0.090,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.315186,29.340620,65.609619,85.407219,4.702419,17.248377,4.301157,18.727951,5.546385,18.597904,0,2.804566,16.232723,5.220013,15.777379,8.011336,19.094572,8.342379,16.445606,8.628092,15.916430,8.920992,15.301867,9.012146,16.719234,10.243002,16.045094,10.642662,16.923197,0,0.00187,0.00073,0.00257,0.00077,0.00056,0.00063,0.01396,0.00274,-1.47905,0.10157,3.27738,,
0.091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.447388,29.160236,66.024834,85.185143,4.705373,17.246288,4.300707,18.715382,5.553343,18.625307,0,2.821842,16.258816,5.220644,15.766110,8.016424,19.082714,8.347314,16.474606,8.620119,15.929214,8.904963,15.311480,9.012834,16.725210,10.240198,16.043701,10.639908,16.920349,0,0.00176,0.00074,0.00240,0.00078,0.00057,0.00064,0.01386,0.00262,-1.47719,0.10161,3.27725,,
0.092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.034088,28.935122,66.467827,85.036621,4.708741,17.243196,4.297854,18.705704,5.558355,18.654285,0,2.838441,16.278891,5.222676,15.754853,8.019539,19.067297,8.351053,16.500408,8.613050,15.939525,8.891702,15.323354,9.012712,16.730146,10.237891,16.043018,10.638995,16.918486,0,0.00159,0.00074,0.00236,0.00078,0.00055,0.00066,0.01396,0.00260,-1.47870,0.10130,3.27694,,
0.093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.620789,28.710007,66.910820,84.888107,4.712110,17.240103,4.295000,18.696028,5.563368,18.683266,0,2.855040,16.298967,5.224708,15.743595,8.022654,19.051880,8.354794,16.526213,8.605979,15.949835,8.878439,15.335228,9.012589,16.735083,10.235584,16.042337,10.638082,16.916622,0,0.00159,0.00071,0.00233,0.00077,0.00056,0.00065,0.01359,0.00261,-1.47871,0.10107,3.27682,,
0.094,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.207489,28.484892,67.353813,84.739586,4.715478,17.237009,4.292146,18.686350,5.568380,18.712246,0,2.871639,16.319042,5.226739,15.732338,8.025768,19.036463,8.358533,16.552015,8.598909,15.960145,8.865177,15.347102,9.012467,16.740019,10.233277,16.041655,10.637168,16.914757,0,0.00168,0.00061,0.00238,0.00067,0.00056,0.00065,0.01443,0.00274,-1.47979,0.10108,3.27682,,
0.095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.279526,28.170521,67.911568,84.483841,4.718483,17.237650,4.293914,18.674532,5.577536,18.736967,0,2.889380,16.340879,5.227563,15.720180,8.023865,19.019768,8.364509,16.576826,8.591628,15.972542,8.847138,15.352777,9.012966,16.745718,10.230136,16.041683,10.635480,16.913002,0,0.00170,0.00053,0.00232,0.00062,0.00058,0.00064,0.01616,0.00317,-1.47809,0.10109,3.27682,,
0.096,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.646515,27.801907,68.539062,84.162933,4.721268,17.240559,4.298491,18.661411,5.589211,18.759102,0,2.907815,16.363785,5.227653,15.707474,8.018910,19.002293,8.371844,16.601034,8.584218,15.986207,8.826198,15.354688,9.013841,16.751881,10.226486,16.042143,10.633322,16.911312,0,0.00169,0.00054,0.00233,0.00059,0.00056,0.00066,0.01630,0.00450,-1.47804,0.10079,3.27682,,
0.097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.013504,27.433292,69.166557,83.842018,4.724052,17.243467,4.303067,18.648293,5.600884,18.781237,0,2.926250,16.386690,5.227743,15.694767,8.013956,18.984819,8.379180,16.625240,8.576808,15.999871,8.805256,15.356597,9.014716,16.758043,10.222837,16.042603,10.631164,16.909620,0,0.00172,0.00053,0.00237,0.00058,0.00055,0.00065,0.01604,0.00469,-1.47987,0.10057,3.27659,,
0.098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.380493,27.064678,69.794060,83.521111,4.726837,17.246376,4.307643,18.635174,5.612559,18.803370,0,2.944685,16.409595,5.227833,15.682061,8.009003,18.967344,8.386516,16.649448,8.569398,16.013536,8.784315,15.358506,9.015591,16.764206,10.219188,16.043062,10.629005,16.907930,0,0.00176,0.00053,0.00231,0.00063,0.00053,0.00067,0.01569,0.00499,-1.47832,0.10069,3.27621,,
0.099,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.433792,26.893978,70.534325,83.207069,4.726568,17.244480,4.307768,18.622759,5.623426,18.824638,0,2.959698,16.433569,5.226962,15.670764,8.007872,18.950241,8.388965,16.669950,8.561750,16.029612,8.759939,15.371106,9.018269,16.772137,10.215721,16.041439,10.627192,16.905764,0,0.00188,0.00052,0.00213,0.00071,0.00054,0.00067,0.01397,0.00509,-1.48022,0.10072,3.27630,,
0.100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.296478,26.843555,71.343117,82.897209,4.724444,17.239664,4.305188,18.610769,5.633804,18.845379,0,2.972631,16.458195,5.225508,15.660323,8.009064,18.933363,8.388444,16.688200,8.553958,16.047150,8.733475,15.390203,9.022043,16.781141,10.212366,16.038549,10.625588,16.903307,0,0.00191,0.00053,0.00208,0.00072,0.00056,0.00067,0.01438,0.00516,-1.48011,0.10047,3.27668,,
0.101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.159149,26.793131,72.151917,82.587349,4.722320,17.234848,4.302607,18.598782,5.644181,18.866121,0,2.985563,16.482819,5.224053,15.649882,8.010257,18.916485,8.387923,16.706451,8.546166,16.064690,8.707011,15.409299,9.025817,16.790146,10.209010,16.035660,10.623984,16.900852,0,0.00200,0.00054,0.00197,0.00072,0.00057,0.00068,0.01695,0.00517,-1.47769,0.10047,3.27701,,
0.102,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.021835,26.742706,72.960709,82.277489,4.720196,17.230032,4.300027,18.586794,5.654559,18.886862,0,2.998496,16.507444,5.222599,15.639441,8.011449,18.899607,8.387403,16.724701,8.538374,16.082228,8.680547,15.428395,9.029591,16.799150,10.205654,16.032772,10.622381,16.898396,0,0.00205,0.00056,0.00204,0.00072,0.00059,0.00067,0.01811,0.00518,-1.47921,0.10071,3.27732,,
0.103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.367188,26.453463,73.980659,82.090462,4.719512,17.228008,4.298399,18.574955,5.664551,18.902925,0,3.016303,16.530233,5.222914,15.626372,8.012158,18.893185,8.386207,16.745661,8.527014,16.097374,8.654508,15.444616,9.031417,16.804522,10.202208,16.030603,10.620747,16.895823,0,0.00196,0.00056,0.00210,0.00073,0.00060,0.00067,0.01865,0.00503,-1.47858,0.10063,3.27758,,
0.104,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.398148,26.019085,75.128937,81.978081,4.719705,17.227682,4.297351,18.563210,5.674311,18.916147,0,3.037072,16.551905,5.224303,15.611705,8.012574,18.893118,8.384600,16.768265,8.513483,16.111065,8.628727,15.459090,9.032059,16.807684,10.198706,16.028875,10.619094,16.893179,0,0.00181,0.00057,0.00217,0.00073,0.00059,0.00067,0.01932,0.00486,-1.48011,0.10048,3.27780,,
0.105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.429108,25.584707,76.277206,81.865707,4.719898,17.227356,4.296303,18.551462,5.684070,18.929367,0,3.057841,16.573578,5.225693,15.597037,8.012990,18.893051,8.382992,16.790871,8.499953,16.124756,8.602946,15.473564,9.032701,16.810846,10.195204,16.027145,10.617442,16.890535,0,0.00184,0.00056,0.00222,0.00072,0.00059,0.00066,0.01913,0.00479,-1.48037,0.10067,3.27752,,
0.106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.460068,25.150328,77.425484,81.753326,4.720090,17.227030,4.295255,18.539715,5.693829,18.942589,0,3.078610,16.595251,5.227082,15.582371,8.013405,18.892982,8.381385,16.813475,8.486423,16.138449,8.577166,15.488038,9.033343,16.814007,10.191702,16.025417,10.615789,16.887892,0,0.00189,0.00059,0.00207,0.00072,0.00060,0.00066,0.01879,0.00473,-1.48165,0.10080,3.27691,,
0.107,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.033371,24.617357,78.312584,81.605980,4.719949,17.227392,4.297084,18.522301,5.697608,18.952555,0,3.094100,16.618311,5.225530,15.567924,8.009824,18.886581,8.380857,16.835396,8.476334,16.164724,8.544794,15.502707,9.033063,16.815844,10.188773,16.023008,10.614731,16.885559,0,0.00182,0.00061,0.00200,0.00074,0.00061,0.00065,0.01950,0.00618,-1.48152,0.10061,3.27658,,
0.108,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.328568,24.024471,79.040962,81.437386,4.719605,17.228172,4.300663,18.501442,5.697751,18.960545,0,3.106382,16.642214,5.222190,15.553610,8.003813,18.876331,8.380983,16.856903,8.468335,16.198647,8.508418,15.517496,9.032222,16.816872,10.186193,16.020187,10.614034,16.883415,0,0.00185,0.00061,0.00199,0.00075,0.00061,0.00065,0.02004,0.00658,-1.48014,0.10073,3.27643,,
0.109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.623749,23.431585,79.769348,81.268799,4.719262,17.228954,4.304240,18.480583,5.697895,18.968534,0,3.118664,16.666119,5.218850,15.539297,7.997801,18.866081,8.381110,16.878408,8.460337,16.232571,8.472042,15.532284,9.031381,16.817902,10.183613,16.017368,10.613337,16.881271,0,0.00186,0.00063,0.00200,0.00076,0.00061,0.00066,0.02083,0.00681,-1.48329,0.10103,3.27698,,
0.110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.918945,22.838699,80.497726,81.100204,4.718918,17.229734,4.307818,18.459726,5.698039,18.976524,0,3.130945,16.690022,5.215509,15.524983,7.991790,18.855829,8.381238,16.899916,8.452338,16.266495,8.435666,15.547072,9.030540,16.818932,10.181033,16.014547,10.612639,16.879128,0,0.00194,0.00061,0.00218,0.00075,0.00060,0.00064,0.02138,0.00718,-1.48085,0.10089,3.27797,,
0.111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.163788,22.372665,81.056816,80.817825,4.719775,17.229506,4.310893,18.443434,5.699784,18.983580,0,3.140600,16.708443,5.213936,15.511912,7.990148,18.843666,8.378900,16.914019,8.451364,16.293839,8.416266,15.557217,9.031610,16.822699,10.177778,16.012461,10.612025,16.878199,0,0.00194,0.00062,0.00222,0.00075,0.00060,0.00064,0.02086,0.00704,-1.47761,0.10091,3.27793,,
0.112,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.378052,21.983723,81.513031,80.466301,4.721362,17.228664,4.313662,18.429916,5.702503,18.990070,0,3.148659,16.723532,5.213436,15.499596,7.991160,18.830338,8.375063,16.923622,8.454657,16.317184,8.407185,15.564541,9.033842,16.828131,10.174113,16.010818,10.611460,16.878006,0,0.00190,0.00060,0.00221,0.00074,0.00061,0.00062,0.02079,0.00687,-1.47838,0.10128,3.27724,,
0.113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.592300,21.594780,81.969238,80.114777,4.722949,17.227821,4.316431,18.416401,5.705221,18.996559,0,3.156718,16.738621,5.212936,15.487279,7.992172,18.817011,8.371226,16.933226,8.457950,16.340530,8.398102,15.571864,9.036074,16.833563,10.170448,16.009176,10.610895,16.877815,0,0.00181,0.00060,0.00221,0.00073,0.00061,0.00064,0.02214,0.00866,-1.47966,0.10127,3.27688,,
0.114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.806564,21.205837,82.425453,79.763252,4.724535,17.226980,4.319200,18.402884,5.707940,19.003050,0,3.164776,16.753710,5.212436,15.474962,7.993185,18.803682,8.367391,16.942829,8.461244,16.363874,8.389020,15.579187,9.038305,16.838995,10.166783,16.007534,10.610331,16.877625,0,0.00164,0.00060,0.00215,0.00075,0.00063,0.00066,0.02418,0.00971,-1.47867,0.10121,3.27673,,
0.115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.633560,21.062675,82.946518,79.301369,4.724198,17.227093,4.319788,18.390799,5.707289,19.009880,0,3.173793,16.769308,5.214266,15.464510,7.994473,18.796921,8.364411,16.951927,8.461232,16.378767,8.369903,15.597185,9.043785,16.847948,10.164823,16.006924,10.610602,16.876921,0,0.00158,0.00061,0.00199,0.00075,0.00064,0.00065,0.02297,0.00973,-1.47807,0.10151,3.27667,,
0.116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.832932,21.068878,83.507004,78.772415,4.722692,17.227787,4.319049,18.379583,5.704591,19.016916,0,3.183391,16.785219,5.217513,15.455191,7.995929,18.794147,8.361953,16.960718,8.459213,16.388523,8.344687,15.621671,9.051239,16.859041,10.163898,16.006941,10.611383,16.875908,0,0.00156,0.00061,0.00170,0.00071,0.00065,0.00065,0.02218,0.00840,-1.47945,0.10162,3.27667,,
0.117,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.032318,21.075081,84.067482,78.243454,4.721185,17.228479,4.318311,18.368368,5.701892,19.023952,0,3.192989,16.801128,5.220758,15.445871,7.997386,18.791374,8.359495,16.969509,8.457194,16.398279,8.319472,15.646155,9.058692,16.870136,10.162974,16.006956,10.612164,16.874893,0,0.00155,0.00061,0.00149,0.00073,0.00066,0.00066,0.02199,0.00816,-1.47940,0.10147,3.27658,,
0.118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.231689,21.081285,84.627968,77.714500,4.719678,17.229174,4.317573,18.357153,5.699194,19.030989,0,3.202588,16.817039,5.224005,15.436553,7.998842,18.788603,8.357037,16.978302,8.455175,16.408035,8.294257,15.670640,9.066146,16.881229,10.162050,16.006973,10.612945,16.873880,0,0.00161,0.00062,0.00140,0.00068,0.00067,0.00065,0.02201,0.00793,-1.47878,0.10160,3.27643,,
0.119,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.558640,21.538254,85.053101,77.222595,4.719118,17.227959,4.316057,18.347481,5.699269,19.031490,0,3.210207,16.831408,5.225180,15.427258,7.995192,18.774240,8.356011,16.991449,8.449456,16.418070,8.278876,15.698164,9.074239,16.892220,10.159819,16.005663,10.612621,16.872221,0,0.00151,0.00064,0.00138,0.00059,0.00067,0.00065,0.02207,0.00819,-1.47715,0.10173,3.27688,,
0.120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.570831,22.269163,85.395981,76.753197,4.719131,17.225584,4.314067,18.338749,5.701029,19.028019,0,3.216624,16.844837,5.225096,15.417978,7.988440,18.752836,8.355856,17.007246,8.441488,16.428272,8.269471,15.727535,9.082720,16.903143,10.156793,16.003548,10.611628,16.870167,0,0.00148,0.00063,0.00138,0.00058,0.00066,0.00066,0.02161,0.00911,-1.48024,0.10154,3.27772,,
0.121,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.583023,23.000071,85.738853,76.283798,4.719145,17.223209,4.312078,18.330017,5.702789,19.024546,0,3.223040,16.858267,5.225012,15.408698,7.981688,18.731430,8.355700,17.023043,8.433520,16.438477,8.260066,15.756907,9.091202,16.914068,10.153766,16.001432,10.610635,16.868114,0,0.00140,0.00063,0.00139,0.00059,0.00064,0.00065,0.01877,0.00936,-1.47866,0.10155,3.27772,,
0.122,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.595200,23.730978,86.081734,75.814400,4.719159,17.220835,4.310088,18.321285,5.704549,19.021074,0,3.229457,16.871696,5.224928,15.399418,7.974935,18.710026,8.355546,17.038839,8.425552,16.448681,8.250662,15.786278,9.099683,16.924992,10.150740,15.999316,10.609641,16.866062,0,0.00116,0.00064,0.00126,0.00059,0.00062,0.00066,0.01789,0.00946,-1.47713,0.10170,3.27718,,
0.123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.966415,24.517387,86.320679,75.446060,4.718467,17.220913,4.310649,18.312592,5.703648,19.023592,0,3.234793,16.882181,5.226942,15.388342,7.971385,18.694155,8.358147,17.057896,8.415490,16.463446,8.241725,15.808992,9.106071,16.932795,10.148869,15.997972,10.609317,16.865126,0,0.00108,0.00065,0.00126,0.00060,0.00062,0.00066,0.01767,0.00978,-1.48113,0.10161,3.27693,,
0.124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.555786,25.337524,86.496460,75.139130,4.717346,17.222481,4.312760,18.303923,5.701129,19.029747,0,3.239473,16.890877,5.230232,15.376173,7.969780,18.681648,8.362422,17.078934,8.404156,16.480984,8.233072,15.827662,9.111188,16.938702,10.147700,15.997095,10.609401,16.864868,0,0.00107,0.00064,0.00110,0.00059,0.00062,0.00066,0.01817,0.00997,-1.47976,0.10145,3.27685,,
0.125,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.145172,26.157661,86.672241,74.832207,4.716224,17.224051,4.314871,18.295256,5.698611,19.035904,0,3.244153,16.899572,5.233521,15.364005,7.968175,18.669140,8.366698,17.099970,8.392821,16.498522,8.224421,15.846332,9.116303,16.944609,10.146531,15.996219,10.609484,16.864613,0,0.00101,0.00065,0.00100,0.00059,0.00062,0.00065,0.01856,0.01125,-1.47714,0.10149,3.27687,,
