"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
0.281,0,0,1.881661,5.293850,0.000000,0.000000,5.374828,4.743038,3.842558,-1.47830
0.282,0,0,1.867642,5.294903,0.000000,0.000000,5.374393,4.744976,3.840827,-1.47900
0.283,0,0,1.853622,5.295957,0.000000,0.000000,5.373546,4.746913,3.839096,-1.47849
0.284,0,0,1.833065,5.296875,0.000000,0.000000,5.372453,4.749647,3.837823,-1.48408
0.285,0,0,1.792030,5.297373,0.000000,0.000000,5.370845,4.754874,3.837982,-1.47736
0.286,0,0,1.750994,5.297871,0.000000,0.000000,5.368949,4.760101,3.838140,-1.47876
0.287,0,0,1.709959,5.298369,0.000000,0.000000,5.366451,4.765328,3.838299,-1.48047
0.288,0,0,1.663429,5.298654,0.000000,0.000000,5.363639,4.770109,3.839222,-1.47878
0.289,0,0,1.599686,5.298272,0.000000,0.000000,5.360175,4.773490,3.842538,-1.47646
0.290,0,0,1.535944,5.297889,0.000000,0.000000,5.356376,4.776872,3.845853,-1.47412
0.291,0,0,1.472202,5.297507,0.000000,0.000000,5.351879,4.780253,3.849169,-1.47935
0.292,0,0,1.399318,5.297045,0.000000,0.000000,5.347021,4.781935,3.851469,-1.47788
0.293,0,0,1.297799,5.296334,0.000000,0.000000,5.341407,4.778295,3.850588,-1.47906
0.294,0,0,1.196280,5.295623,0.000000,0.697928,5.335417,4.774655,3.849706,-1.47910
0.295,1,0,1.094760,5.294912,0.000000,2.852025,5.328641,4.771015,3.848825,-1.47898
0.296,1,0,0.979538,5.294072,0.000000,4.309056,5.321502,4.768784,3.849336,-1.47960
0.297,1,0,0.821392,5.292828,0.000000,4.311712,5.313604,4.770969,3.854213,-1.47914
0.298,1,0,0.663246,5.291584,0.000000,4.314895,5.305373,4.773155,3.859090,-1.47787
0.299,1,0,0.505100,5.290339,0.000000,4.319177,5.296451,4.775340,3.863967,-1.47910
0.300,1,0,0.334313,5.289074,0.000000,4.322535,5.287237,4.776661,3.868084,-1.47972
0.301,1,0,0.123933,5.287745,0.000000,4.323964,5.277415,4.775279,3.869822,-1.47557
0.302,1,0,-0.086446,5.286417,0.000000,4.324643,5.267344,4.773896,3.871560,-1.48071
0.303,1,0,-0.296826,5.285089,0.000000,4.323755,5.256749,4.772513,3.873298,-1.48083
0.304,1,0,-0.518280,5.283645,0.000000,4.322696,5.245945,4.770965,3.874561,-1.47849
0.305,1,0,-0.774421,5.281839,0.000000,4.321278,5.234703,4.768898,3.874338,-1.48193
0.306,1,0,-1.030562,5.280034,0.000000,4.320024,5.223299,4.766831,3.874115,-1.47911
0.307,1,0,-1.286703,5.278229,0.000000,4.319109,5.211557,4.764764,3.873893,-1.47984
0.308,1,0,-1.542676,5.276321,0.000000,4.318553,5.199717,4.762494,3.874719,-1.47850
0.309,1,0,-1.798124,5.274093,0.000000,4.318748,5.187674,4.759586,3.878831,-1.47877
0.310,1,0,-2.053572,5.271865,0.000000,4.319186,5.175603,4.756678,3.882943,-1.47869
0.311,1,0,-2.309020,5.269637,0.000000,4.320135,5.163477,4.753770,3.887055,-1.47928
0.312,1,0,-2.559583,5.267441,0.000000,4.321115,5.151384,4.752011,3.890041,-1.47283
0.313,1,0,-2.794846,5.265347,0.000000,4.322159,5.139358,4.753850,3.889501,-1.47995
0.314,1,0,-3.030107,5.263253,0.000000,4.322967,5.127422,4.755689,3.888961,-1.47855
0.315,1,0,-3.265370,5.261158,0.000000,4.323283,5.115672,4.757527,3.888421,-1.47667
0.316,1,0,-3.491982,5.259023,0.000000,4.323213,5.104081,4.759083,3.887472,-1.47936
0.317,1,0,-3.691504,5.256756,0.000000,4.322338,5.092821,4.759754,3.885245,-1.48043
0.318,1,0,-3.891026,5.254490,0.000000,4.321520,5.081791,4.760426,3.883017,-1.48078
0.319,1,0,-4.090547,5.252224,0.000000,4.320821,5.071242,4.761097,3.880789,-1.47991
0.320,1,0,-4.277871,5.249919,0.000000,4.320615,5.060975,4.763059,3.878159,-1.48028
0.321,1,0,-4.426990,5.247493,0.000000,4.321437,5.051298,4.769063,3.874268,-1.47793
0.322,1,0,-4.576108,5.245068,0.000000,4.322401,5.041935,4.775068,3.870376,-1.47930
0.323,1,0,-4.725226,5.242642,0.000000,4.323659,5.033231,4.781073,3.866485,-1.47938
0.324,1,0,-4.864283,5.240221,0.000000,4.324634,5.024868,4.785724,3.863600,-1.47866
0.325,1,0,-4.971825,5.237811,0.000000,4.325019,5.017213,4.786136,3.863868,-1.47920
0.326,1,0,-5.079367,5.235402,0.000000,4.325376,5.009923,4.786548,3.864135,-1.47911
0.327,1,0,-5.186908,5.232992,0.000000,4.325675,5.003391,4.786960,3.864403,-1.47957
0.328,1,0,-5.280396,5.230563,0.000000,4.326231,4.997250,4.787134,3.865104,-1.47922
0.329,1,0,-5.329863,5.228074,0.000000,4.327319,4.991925,4.786563,3.867164,-1.47908
0.330,1,0,-5.379330,5.225585,0.000000,4.328202,4.987011,4.785992,3.869224,-1.48438
0.331,1,0,-5.428796,5.223095,0.000000,4.328658,4.982957,4.785421,3.871284,-1.48322
0.332,1,0,-5.466022,5.220616,0.000000,4.328404,4.979323,4.784724,3.871895,-1.47750
0.333,1,0,-5.464904,5.218170,0.000000,4.326671,4.976564,4.783631,3.867970,-1.47934
0.334,1,0,-5.463787,5.215723,0.000000,4.324473,4.974231,4.782538,3.864046,-1.47969
0.335,1,0,-5.462669,5.213277,0.000000,4.321304,4.972786,4.781445,3.860121,-1.47742
0.336,1,0,-5.447308,5.210801,0.000000,4.318060,4.971780,4.779932,3.856199,-1.47813
0.337,1,0,-5.387331,5.208234,0.000000,4.314661,4.971691,4.777106,3.852288,-1.47897
0.338,1,0,-5.327353,5.205667,0.000000,4.311279,4.972044,4.774279,3.848376,-1.48126
0.339,1,0,-5.267376,5.203101,0.000000,4.307936,4.973320,4.771452,3.844465,-1.47835
0.340,1,0,-5.191325,5.200568,0.000000,4.304709,4.975019,4.768460,3.841407,-1.48012
0.341,1,0,-5.064929,5.198141,0.000000,4.301726,4.977596,4.764952,3.841024,-1.48001
0.342,1,0,-4.938532,5.195714,0.000000,4.299363,4.980561,4.761443,3.840641,-1.47941
0.343,1,0,-4.812135,5.193288,0.000000,4.298294,4.984333,4.757934,3.840258,-1.48019
0.344,1,0,-4.672235,5.190893,0.000000,4.298141,4.988454,4.756613,3.839277,-1.47861
0.345,1,0,-4.490039,5.188596,0.000000,4.299897,4.993305,4.762143,3.836421,-1.48344
0.346,1,0,-4.307842,5.186300,0.000000,4.301405,4.998471,4.767673,3.833565,-1.47768
0.347,1,0,-4.125646,5.184003,0.000000,4.302394,5.004296,4.773203,3.830710,-1.47978
0.348,1,0,-3.929730,5.181738,0.000000,4.302065,5.010400,4.776308,3.828068,-1.47792
0.349,1,0,-3.690842,5.179571,0.000000,4.298985,5.017087,4.771818,3.826098,-1.47719
0.350,1,0,-3.451954,5.177403,0.000000,4.295813,5.024006,4.767327,3.824127,-1.47875
0.351,1,0,-3.213066,5.175236,0.000000,4.292445,5.031410,4.762837,3.822156,-1.47841
0.352,1,0,-2.970803,5.173099,0.000000,4.290411,5.038987,4.759328,3.821727,-1.47828
0.353,1,0,-2.717967,5.171054,0.000000,4.291159,5.046923,4.758893,3.826123,-1.47994
0.354,1,0,-2.465132,5.169010,0.000000,4.292647,5.054972,4.758457,3.830519,-1.47834
0.355,1,0,-2.212296,5.166965,0.000000,4.295679,5.063256,4.758021,3.834915,-1.47911
0.356,1,0,-1.960944,5.164934,0.000000,4.298468,5.071606,4.758373,3.838351,-1.48503
0.357,1,0,-1.714235,5.162947,0.000000,4.300753,5.080092,4.761188,3.838781,-1.47937
0.358,1,0,-1.467526,5.160959,0.000000,4.302640,5.088601,4.764003,3.839211,-1.48118
0.359,1,0,-1.220818,5.158972,0.000000,4.303700,5.097152,4.766818,3.839641,-1.47929
0.360,1,0,-0.979257,5.157065,0.000000,4.304476,5.105671,4.767900,3.841088,-1.48012
0.361,1,0,-0.753820,5.155411,0.000000,4.304659,5.114121,4.763559,3.845719,-1.47656
0.362,1,0,-0.528383,5.153757,0.000000,4.304818,5.122485,4.759217,3.850350,-1.47842
0.363,1,0,-0.302945,5.152103,0.000000,4.304929,5.130666,4.754875,3.854981,-1.47844
0.364,1,0,-0.087035,5.150543,0.000000,4.305199,5.138725,4.750817,3.859379,-1.47872
0.365,1,0,0.099033,5.149278,0.000000,4.305800,5.146529,4.747645,3.863043,-1.47841
0.366,1,0,0.285101,5.148012,0.000000,4.306189,5.154196,4.744474,3.866707,-1.47841
0.367,1,0,0.471169,5.146747,0.000000,4.306138,5.161576,4.741303,3.870372,-1.48079
0.368,1,0,0.649525,5.145623,0.000000,4.305506,5.168812,4.738489,3.872470,-1.47922
0.369,1,0,0.803722,5.144941,0.000000,4.303663,5.175745,4.736792,3.869665,-1.48028
0.370,1,0,0.957919,5.144259,0.000000,4.301575,5.182529,4.735095,3.866860,-1.47874
0.371,1,0,1.112117,5.143578,0.000000,4.298975,5.189000,4.733398,3.864055,-1.48035
0.372,1,0,1.255841,5.143090,0.000000,4.296586,5.195316,4.732278,3.861063,-1.47888
0.373,1,0,1.366760,5.143211,0.000000,4.294635,5.201307,4.732969,3.857489,-1.47975
0.374,1,0,1.477679,5.143332,0.000000,4.292989,5.207146,4.733659,3.853915,-1.47872
0.375,1,0,1.588598,5.143453,0.000000,4.291978,5.212667,4.734349,3.850341,-1.47839
0.376,1,0,1.692831,5.143693,0.000000,4.291279,5.218053,4.735561,3.847227,-1.48041
0.377,1,0,1.776121,5.144305,0.000000,4.291230,5.223156,4.738406,3.845555,-1.47823
0.378,1,0,1.859411,5.144917,0.000000,4.291562,5.228139,4.741252,3.843884,-1.47749
0.379,1,0,1.942701,5.145530,0.000000,4.292688,5.232871,4.744097,3.842211,-1.47914
0.380,1,0,2.021176,5.146224,0.000000,4.294192,5.237483,4.746579,3.841702,-1.48008
0.381,1,0,2.084565,5.147177,0.000000,4.296484,5.241842,4.747921,3.844835,-1.47943
0.382,1,0,2.147955,5.148129,0.000000,4.298744,5.246071,4.749264,3.847967,-1.48007
0.383,1,0,2.211344,5.149082,0.000000,4.300938,5.250027,4.750607,3.851099,-1.47930
0.384,1,0,2.270988,5.150055,0.000000,4.302716,5.253846,4.751132,3.854281,-1.47858
0.385,1,0,2.318900,5.151095,0.000000,4.303627,5.257381,4.749096,3.857617,-1.48072
0.386,1,0,2.366813,5.152136,0.000000,4.304382,5.260781,4.747061,3.860953,-1.48041
0.387,1,0,2.414725,5.153176,0.000000,4.304808,5.263898,4.745026,3.864289,-1.47908
0.388,1,0,2.459407,5.154341,0.000000,4.305367,5.266881,4.743352,3.867147,-1.48095
0.389,1,0,2.493970,5.155897,0.000000,4.306203,5.269584,4.742813,3.868512,-1.47908
0.390,1,0,2.528533,5.157454,0.000000,4.306787,5.272151,4.742274,3.869876,-1.47861
0.391,1,0,2.563097,5.159009,0.000000,4.306843,5.274434,4.741735,3.871240,-1.47920
0.392,1,0,2.590467,5.160620,0.000000,4.306307,5.276583,4.741289,3.871568,-1.47944
0.393,1,0,2.595310,5.162399,0.000000,4.304534,5.278449,4.741132,3.868649,-1.47867
0.394,1,0,2.600153,5.164178,0.000000,4.302901,5.280182,4.740975,3.865729,-1.47697
0.395,1,0,2.604996,5.165957,0.000000,4.301557,5.281640,4.740819,3.862810,-1.47750
0.396,1,0,2.603136,5.167706,0.000000,4.301033,5.282972,4.740571,3.861227,-1.48009
0.397,1,0,2.580283,5.169358,0.000000,4.302222,5.284046,4.740038,3.863831,-1.47845
0.398,1,0,2.557430,5.171011,0.000000,4.303321,5.285004,4.739505,3.866435,-1.47711
0.399,1,0,2.534576,5.172664,0.000000,4.304233,5.285725,4.738972,3.869039,-1.47748
0.400,1,0,2.506211,5.174315,0.000000,4.304072,5.286334,4.738510,3.869632,-1.47880
0.401,1,0,2.460581,5.175963,0.000000,4.301673,5.286713,4.738266,3.863926,-1.47931
0.402,1,0,2.414951,5.177611,0.000000,3.603442,5.286976,4.738023,3.858221,-1.48169
0.403,0,0,2.369321,5.179260,0.000000,1.453417,5.287000,4.737780,3.852515,-1.47749
0.404,0,0,2.320862,5.180902,0.000000,0.000000,5.286912,4.737548,3.847724,-1.47938
0.405,0,0,2.263540,5.182528,0.000000,0.000000,5.286589,4.737352,3.845796,-1.48033
0.406,0,0,2.206217,5.184153,0.000000,0.000000,5.286167,4.737156,3.843868,-1.48092
0.407,0,0,2.148895,5.185778,0.000000,0.000000,5.285536,4.736959,3.841940,-1.47833
0.408,0,0,2.091302,5.187390,0.000000,0.000000,5.284821,4.736743,3.839961,-1.48070
0.409,0,0,2.032859,5.188964,0.000000,0.000000,5.283929,4.736465,3.837823,-1.47850
0.410,0,0,1.974417,5.190538,0.000000,0.000000,5.282964,4.736186,3.835686,-1.47962
0.411,0,0,1.915975,5.192112,0.000000,0.000000,5.281847,4.735908,3.833548,-1.47997
0.412,0,0,1.857517,5.193677,0.000000,0.000000,5.280664,4.735237,3.830913,-1.47766
0.413,0,0,1.799013,5.195211,0.000000,0.000000,5.279344,4.733338,3.826723,-1.47962
0.414,0,0,1.740508,5.196745,0.000000,0.000000,5.277963,4.731439,3.822532,-1.47954
0.415,0,0,1.682004,5.198280,0.000000,0.000000,5.276456,4.729540,3.818342,-1.47875
0.416,0,0,1.623374,5.199754,0.000000,0.000000,5.274893,4.728158,3.811056,-1.47867
0.417,0,0,1.564353,5.201041,0.000000,0.000000,5.273213,4.728395,3.794075,-1.48066
0.418,0,0,1.505332,5.202329,0.000000,0.000000,5.271482,4.728633,3.777095,-1.47867
0.419,0,0,1.446311,5.203616,0.000000,0.000000,5.269646,4.728870,3.760115,-1.47841
0.420,0,0,1.385657,5.204891,0.000000,0.000000,5.267765,4.729624,3.745524,-1.47862
0.421,0,0,1.319885,5.206129,0.000000,0.000000,5.265791,4.731995,3.738421,-1.47861
0.422,0,0,1.254114,5.207366,0.000000,0.000000,5.263779,4.734366,3.731318,-1.47825
0.423,0,0,1.188343,5.208604,0.000000,0.000000,5.261687,4.736736,3.724216,-1.47881
0.424,0,0,1.120397,5.209782,0.000000,0.000000,5.259565,4.738697,3.716325,-1.47615
0.425,0,0,1.045638,5.210771,0.000000,0.000000,5.257382,4.739372,3.705967,-1.47761
0.426,0,0,0.970878,5.211760,0.000000,0.000000,5.255180,4.740047,3.695609,-1.48010
0.427,0,0,0.896119,5.212749,0.000000,0.000000,5.252939,4.740722,3.685251,-1.47949
0.428,0,0,0.819982,5.213695,0.000000,0.000000,5.250694,4.740959,3.675646,-1.48077
0.429,0,0,0.739528,5.214503,0.000000,0.000000,5.248440,4.739827,3.668395,-1.47869
0.430,0,0,0.659074,5.215312,0.000000,0.000000,5.246200,4.738695,3.661144,-1.47747
0.431,0,0,0.578621,5.216120,0.000000,0.000000,5.243988,4.737563,3.653893,-1.47861
0.432,0,0,0.499162,5.216924,0.000000,0.000000,5.241807,4.737053,3.647142,-1.48012
0.433,0,0,0.422821,5.217713,0.000000,0.000000,5.239695,4.738490,3.641958,-1.47896
0.434,0,0,0.346480,5.218503,0.000000,0.000000,5.237629,4.739927,3.636774,-1.48004
0.435,0,0,0.270139,5.219292,0.000000,0.000000,5.235663,4.741364,3.631590,-1.47844
0.436,0,0,0.197381,5.220076,0.000000,0.000000,5.233759,4.742321,3.625031,-1.47707
0.437,0,0,0.135849,5.220844,0.000000,0.000000,5.231983,4.741777,3.614167,-1.48013
0.438,0,0,0.074318,5.221612,0.000000,0.000000,5.230286,4.741232,3.603303,-1.47837
0.439,0,0,0.012786,5.222381,0.000000,0.000000,5.228753,4.740688,3.592439,-1.47911
0.440,0,0,-0.043296,5.223135,0.000000,0.000000,5.227314,4.739987,3.586051,-1.48148
0.441,0,0,-0.082307,5.223845,0.000000,0.000000,5.226073,4.738794,3.593684,-1.47994
0.442,0,0,-0.121319,5.224555,0.000000,0.000000,5.224936,4.737602,3.601317,-1.47817
0.443,0,0,-0.160330,5.225265,0.000000,0.000000,5.224018,4.736409,3.608950,-1.47904
0.444,0,0,-0.193264,5.225951,0.000000,0.000000,5.223208,4.736022,3.616728,-1.47795
0.445,0,0,-0.207165,5.226565,0.000000,0.000000,5.222624,4.738157,3.624961,-1.48110
0.446,0,0,-0.221065,5.227179,0.000000,0.000000,5.222145,4.740293,3.633194,-1.47931
0.447,0,0,-0.234965,5.227793,0.000000,0.000000,5.221886,4.742428,3.641427,-1.47903
0.448,0,0,-0.244256,5.228355,0.000000,0.000000,5.221728,4.744712,3.653441,-1.47897
0.449,0,0,-0.239107,5.228753,0.000000,0.000000,5.221777,4.747465,3.677301,-1.47899
0.450,0,0,-0.233959,5.229150,0.000000,0.000000,5.221919,4.750218,3.701161,-1.48000
0.451,0,0,-0.228811,5.229548,0.000000,0.000000,5.222250,4.752971,3.725021,-1.47849
0.452,0,0,-0.220494,5.229923,0.000000,0.000000,5.222662,4.754834,3.744454,-1.48008
0.453,0,0,-0.202252,5.230227,0.000000,0.000000,5.223243,4.753911,3.750018,-1.47760
0.454,0,0,-0.184011,5.230530,0.000000,0.000000,5.223894,4.752987,3.755583,-1.47962
0.455,0,0,-0.165769,5.230834,0.000000,0.000000,5.224689,4.752063,3.761147,-1.47662
0.456,0,0,-0.146680,5.231125,0.990779,0.000000,5.225542,4.751686,3.767804,-1.47819
0.457,0,0,-0.124934,5.231381,4.048740,0.000000,5.226513,4.753020,3.777881,-1.47759
0.458,0,1,-0.103188,5.231637,6.116471,0.000000,5.227527,4.754353,3.787959,-1.47886
0.459,0,1,-0.081442,5.231894,6.118167,0.000000,5.228630,4.755687,3.798036,-1.47959
0.460,0,1,-0.059456,5.232136,6.119284,0.000000,5.229764,4.756163,3.803350,-1.47804
0.461,0,1,-0.036714,5.232336,6.119194,0.000000,5.230962,4.753952,3.793746,-1.47911
0.462,0,1,-0.013972,5.232536,6.118618,0.000000,5.232190,4.751740,3.784141,-1.47838
0.463,0,1,0.008769,5.232736,6.117029,0.000000,5.233478,4.749530,3.774536,-1.47947
0.464,0,1,0.031186,5.232961,6.115243,0.000000,5.234799,4.747565,3.770354,-1.47776
0.465,0,1,0.052587,5.233267,6.113043,0.000000,5.236187,4.746371,3.783157,-1.47692
0.466,0,1,0.073988,5.233572,6.110918,0.000000,5.237602,4.745177,3.795960,-1.47985
0.467,0,1,0.095388,5.233878,6.108948,0.000000,5.239077,4.743983,3.808764,-1.47716
0.468,0,1,0.116965,5.234196,6.107256,0.000000,5.240569,4.743246,3.819281,-1.47826
0.469,0,1,0.139096,5.234557,6.106149,0.000000,5.242100,4.743941,3.822637,-1.47855
0.470,0,1,0.161227,5.234918,6.105242,0.000000,5.243643,4.744637,3.825993,-1.47961
0.471,0,1,0.183357,5.235278,6.104757,0.000000,5.245208,4.745332,3.829349,-1.48677
0.472,0,1,0.207594,5.235570,6.104402,0.000000,5.246778,4.746979,3.832271,-1.47886
0.473,0,1,0.238427,5.235648,6.104319,0.000000,5.248357,4.751605,3.833834,-1.47958
0.474,0,1,0.269260,5.235725,6.104686,0.000000,5.249929,4.756231,3.835396,-1.47956
0.475,0,1,0.300093,5.235802,6.105992,0.000000,5.251484,4.760857,3.836959,-1.47798
0.476,0,1,0.333145,5.235920,6.107853,0.000000,5.253013,4.763989,3.838991,-1.48131
0.477,0,1,0.373147,5.236165,6.110871,0.000000,5.254486,4.762445,3.842496,-1.48009
0.478,0,1,0.413149,5.236409,6.113066,0.000000,5.255911,4.760901,3.846000,-1.47890
0.479,0,1,0.453152,5.236654,6.113545,0.000000,5.257236,4.759357,3.849505,-1.47950
0.480,0,1,0.492229,5.236871,6.112161,0.000000,5.258492,4.757936,3.850993,-1.47950
0.481,0,1,0.528412,5.237003,6.106889,0.000000,5.259604,4.756897,3.846167,-1.47928
0.482,0,1,0.564594,5.237134,6.102127,0.000000,5.260627,4.755859,3.841341,-1.48255
0.483,0,1,0.600777,5.237267,6.098429,0.000000,5.261462,4.754821,3.836514,-1.47972
0.484,0,1,0.633830,5.237390,6.097549,0.000000,5.262189,4.753332,3.833697,-1.47897
0.485,0,1,0.657084,5.237486,6.102551,0.000000,5.262692,4.750428,3.837173,-1.48080
0.486,0,1,0.680337,5.237582,6.108023,0.000000,5.263066,4.747525,3.840649,-1.47946
0.487,0,1,0.703590,5.237679,6.114476,0.000000,5.263174,4.744621,3.844125,-1.47861
0.488,0,1,0.720683,5.237718,6.118674,0.000000,5.263124,4.741934,3.848196,-1.47943
0.489,0,1,0.718477,5.237579,6.118167,0.000000,5.262749,4.739923,3.854132,-1.47918
0.490,0,1,0.716272,5.237440,6.116931,0.000000,5.262183,4.737913,3.860068,-1.47841
0.491,0,1,0.714066,5.237301,6.114173,0.000000,5.261220,4.735902,3.866004,-1.47940
0.492,0,1,0.706465,5.237031,6.112710,0.000000,5.260036,4.734235,3.870304,-1.47854
0.493,0,1,0.681963,5.236350,6.113949,0.000000,5.258397,4.733645,3.869477,-1.47798
0.494,0,1,0.657460,5.235669,5.124192,0.000000,5.256517,4.733056,3.868651,-1.48076
0.495,0,0,0.632958,5.234988,2.066798,0.000000,5.254137,4.732466,3.867824,-1.47633
0.496,0,0,0.603005,5.234201,0.000000,0.000000,5.251494,4.731549,3.867674,-1.47665
0.497,0,0,0.555982,5.233081,0.000000,0.000000,5.248306,4.729606,3.869645,-1.47951
0.498,0,0,0.508959,5.231960,0.000000,0.000000,5.244836,4.727664,3.871615,-1.47907
0.499,0,0,0.461936,5.230840,0.000000,0.000000,5.240781,4.725721,3.873586,-1.47813
0.500,0,0,0.406802,5.229669,0.000000,0.000000,5.236436,4.724547,3.874221,-1.47631
0.501,0,0,0.326264,5.228342,0.000000,0.000000,5.231488,4.725782,3.870676,-1.47813
0.502,0,0,0.245726,5.227014,0.000000,0.000000,5.226260,4.727016,3.867131,-1.48169
0.503,0,0,0.165187,5.225687,0.000000,0.000000,5.220450,4.728251,3.863586,-1.48186
0.504,0,0,0.075293,5.224316,0.000000,0.000000,5.214384,4.727905,3.858927,-1.47938
0.505,0,0,-0.043906,5.222812,0.000000,0.000000,5.207786,4.722609,3.850779,-1.47811
0.506,0,0,-0.163106,5.221307,0.000000,0.000000,5.200956,4.717312,3.842631,-1.48023
0.507,0,0,-0.282305,5.219803,0.000000,0.000000,5.193647,4.712015,3.834483,-1.47914
0.508,0,0,-0.412803,5.218309,0.000000,0.000000,5.186131,4.707702,3.825965,-1.47962
0.509,0,0,-0.578690,5.216847,0.000000,0.000000,5.178187,4.706469,3.816292,-1.47913
0.510,0,0,-0.744577,5.215385,0.000000,0.000000,5.170067,4.705236,3.806619,-1.48008
0.511,0,0,-0.910464,5.213923,0.000000,0.000000,5.161582,4.704004,3.796945,-1.47917
0.512,0,0,-1.081747,5.212353,0.000000,0.000000,5.152962,4.702284,3.789637,-1.47977
0.513,0,0,-1.269929,5.210445,0.000000,0.000000,5.144057,4.699036,3.789736,-1.48279
0.514,0,0,-1.458110,5.208536,0.000000,0.000000,5.135051,4.695789,3.789835,-1.47833
0.515,0,0,-1.646292,5.206627,0.000000,0.000000,5.125832,4.692541,3.789934,-1.47985
0.516,0,0,-1.832530,5.204642,0.000000,0.000000,5.116538,4.688778,3.789001,-1.47946
0.517,0,0,-2.012681,5.202418,0.000000,0.000000,5.107087,4.683398,3.784835,-1.48011
0.518,0,0,-2.192831,5.200193,0.000000,0.000000,5.097586,4.678019,3.780669,-1.47834
0.519,0,0,-2.372981,5.197969,0.000000,0.000000,5.087983,4.672639,3.776504,-1.48026
0.520,0,0,-2.548347,5.195663,0.000000,0.000000,5.078358,4.668516,3.773972,-1.47978
0.521,0,0,-2.708728,5.193101,0.000000,0.000000,5.068691,4.668326,3.776557,-1.47844
0.522,0,0,-2.869109,5.190539,0.000000,0.000000,5.059035,4.668137,3.779143,-1.47758
0.523,0,0,-3.029490,5.187978,0.000000,0.000000,5.049403,4.667948,3.781729,-1.47749
0.524,0,0,-3.182180,5.185351,0.000000,0.000000,5.039817,4.668031,3.782285,-1.47923
0.525,0,0,-3.310780,5.182518,0.000000,0.000000,5.030325,4.668964,3.776486,-1.47816
0.526,0,0,-3.439379,5.179687,0.000000,0.000000,5.020908,4.669897,3.770687,-1.48010
0.527,0,0,-3.567979,5.176855,0.000000,0.000000,5.011645,4.670830,3.764888,-1.47897
0.528,0,0,-3.694477,5.174008,0.000000,0.000000,5.002478,4.670741,3.760857,-1.47820
0.529,0,0,-3.814394,5.171115,0.000000,0.000000,4.993508,4.667449,3.762363,-1.47795
0.530,0,0,-3.934311,5.168222,0.000000,0.000000,4.984659,4.664156,3.763870,-1.48090
0.531,0,0,-4.054228,5.165329,0.000000,0.000000,4.976063,4.660864,3.765377,-1.47568
0.532,0,0,-4.172915,5.162426,0.000000,0.000000,4.967630,4.659024,3.765663,-1.47881
0.533,0,0,-4.287752,5.159490,0.000000,0.000000,4.959538,4.661731,3.762124,-1.47999
0.534,0,0,-4.402587,5.156554,0.000000,0.000000,4.951647,4.664439,3.758586,-1.48294
0.535,0,0,-4.517423,5.153618,0.000000,0.000000,4.944176,4.667146,3.755047,-1.47921
0.536,0,0,-4.629106,5.150671,0.000000,0.000000,4.936931,4.668562,3.752876,-1.47899
0.537,0,0,-4.730914,5.147689,0.000000,0.000000,4.930157,4.665932,3.754990,-1.47830
