"Time","46 sw offset","45 sw onset","23 toex (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.91,0,0,16.060523,-0.01705,0.00447,-0.02036,-0.01229,0.00869,-0.01199,0.00510,0.00278,-1.47992,0.09660,3.27743
1.92,0,0,16.388699,-0.01765,0.00517,-0.01991,-0.01349,0.00865,-0.01210,0.00414,0.00237,-1.48026,0.09700,3.27741
1.93,0,0,15.803349,-0.01846,0.00292,-0.02030,-0.01703,0.00887,-0.01110,0.00566,0.00352,-1.48114,0.09645,3.27674
1.94,0,0,15.832566,-0.01660,0.00289,-0.02047,-0.01057,0.00814,-0.01221,0.00721,0.00327,-1.48009,0.09729,3.27712
1.95,0,0,15.736676,-0.01916,0.00345,-0.02088,-0.01318,0.00838,-0.01241,0.00580,0.00289,-1.48083,0.09885,3.27726
1.96,0,0,15.837366,-0.00953,0.00143,-0.02102,-0.01343,0.00843,-0.01229,0.00572,0.00332,-1.47902,0.10002,3.27667
1.97,0,0,15.149142,-0.01658,0.00554,-0.02013,-0.01719,0.00854,-0.01375,0.00512,0.00266,-1.48532,0.09998,3.27686
1.98,0,0,15.059182,-0.01749,0.00414,-0.02015,-0.01343,0.00849,-0.01375,0.00634,0.00245,-1.47998,0.09909,3.27803
1.99,0,0,14.943420,-0.01815,0.00421,-0.02079,-0.01366,0.00839,-0.01213,0.00485,0.00292,-1.47846,0.09875,3.27774
2.00,0,0,14.845712,-0.02047,0.00352,-0.02100,-0.01917,0.00824,-0.01226,0.00482,0.00331,-1.47906,0.09899,3.27657
2.01,0,0,14.771170,-0.01786,0.00489,-0.02058,-0.01484,0.00772,-0.01318,0.00605,0.00248,-1.47849,0.09937,3.27708
2.02,0,0,14.706076,-0.01929,0.00317,-0.01945,-0.01407,0.00789,-0.01122,0.00319,0.00370,-1.48223,0.09985,3.27789
2.03,0,0,14.602071,-0.01684,0.00435,-0.02008,-0.01418,0.00904,-0.01181,0.00463,0.00319,-1.48056,0.09933,3.27644
2.04,0,0,14.485378,-0.01815,0.00381,-0.02041,-0.01354,0.00867,-0.01201,0.00507,0.00289,-1.48326,0.09895,3.27690
2.05,0,0,14.401649,-0.01817,0.00449,-0.02159,-0.01453,0.00811,-0.01182,0.00485,0.00280,-1.48070,0.09903,3.27717
2.06,0,0,14.229961,-0.01892,0.00514,-0.01862,-0.01563,0.01227,-0.01314,0.00604,0.00284,-1.48082,0.09849,3.27751
2.07,0,0,14.102516,-0.01751,0.00307,-0.01719,-0.01302,0.00894,-0.01306,0.00493,0.00269,-1.48202,0.09910,3.27729
2.08,0,0,14.008057,-0.01896,0.00325,-0.01961,-0.01193,0.00801,-0.01334,0.00527,0.00182,-1.48024,0.09865,3.27711
2.09,0,0,13.886217,-0.01641,0.00364,-0.02012,-0.01373,0.00745,-0.01269,0.00529,0.00215,-1.48183,0.09866,3.27718
2.10,0,0,13.845485,-0.01721,0.00539,-0.02144,-0.01269,0.00882,-0.01197,0.00580,0.00282,-1.48153,0.09845,3.27703
2.11,0,0,13.807047,-0.01787,0.00459,-0.01975,-0.01285,0.01288,-0.01149,0.00582,0.00521,-1.47916,0.09844,3.27702
2.12,0,0,13.676375,-0.01660,0.00430,-0.02026,-0.01412,0.00946,-0.01288,0.00952,0.00281,-1.47457,0.09917,3.27696
2.13,0,1,13.621675,-0.01911,-0.00151,-0.01911,-0.01455,0.00794,-0.01229,0.00309,0.00229,-1.47877,0.09901,3.27731
2.14,0,0,13.622682,-0.01437,0.00207,-0.02139,-0.01226,0.00819,-0.01189,0.00442,0.00263,-1.47947,0.09891,3.27668
2.15,0,0,13.764839,-0.01784,0.00356,-0.02008,-0.01627,0.00875,-0.01205,0.00277,0.00125,-1.47921,0.09777,3.27780
2.16,0,0,14.137934,-0.01127,0.00305,-0.02032,-0.01426,0.00777,-0.01306,0.07140,0.00280,-1.47966,0.09775,3.27723
2.17,0,0,14.523008,-0.01948,0.00881,-0.01831,-0.01417,0.00913,-0.01213,-0.01357,0.00319,-1.48026,0.09831,3.27710
2.18,0,0,14.817975,-0.01788,0.00362,-0.02035,-0.01712,0.00977,-0.01237,0.00319,0.00275,-1.48043,0.09930,3.27683
2.19,0,0,15.097595,-0.01654,0.00399,-0.02013,-0.01396,0.00793,-0.01339,0.00102,0.00656,-1.48054,0.09906,3.27777
2.20,0,0,15.417139,-0.01852,0.00366,-0.01902,-0.01410,0.00852,-0.01164,0.00476,0.00275,-1.47964,0.09808,3.27771
2.21,0,0,15.797639,-0.01994,0.00363,-0.02107,-0.01357,0.00859,-0.01219,-0.00204,0.00225,-1.48115,0.09687,3.27686
2.22,0,0,16.060745,-0.01714,0.00308,-0.01722,-0.01404,0.00802,-0.01214,0.00627,0.00299,-1.48009,0.09564,3.27813
2.23,0,0,16.300232,-0.01768,0.00449,-0.02159,-0.01304,0.00840,-0.01248,0.03495,0.00196,-1.47981,0.09570,3.27707
2.24,1,0,16.386697,-0.01729,0.00242,-0.02035,-0.01290,0.00933,-0.01241,0.01379,0.00042,-1.48162,0.09631,3.27717
2.25,0,0,16.400654,-0.01941,0.00355,-0.01714,-0.01368,0.00955,-0.01262,-0.00609,-0.01107,-1.48127,0.09657,3.27751
2.26,0,0,16.352627,-0.01859,0.00333,-0.01971,-0.01422,0.00858,-0.01216,0.00877,0.00279,-1.47859,0.09676,3.27711
2.27,0,0,16.206673,-0.01725,0.00261,-0.02041,-0.01278,0.00839,-0.01163,0.00517,-0.00027,-1.48052,0.09727,3.27709
2.28,0,0,16.037132,-0.01640,0.00441,-0.01898,-0.01412,0.00900,-0.01207,0.00368,0.00330,-1.48186,0.09708,3.27746
2.29,0,0,15.855204,-0.01663,0.00443,-0.01995,-0.01309,0.00830,-0.01249,0.00529,0.00296,-1.48291,0.09782,3.27780
2.30,0,0,15.739679,-0.02059,0.00277,-0.02179,-0.01563,0.00835,-0.01328,0.00626,0.00211,-1.48042,0.09808,3.27737
2.31,0,0,15.669903,-0.01780,0.00320,-0.02129,-0.01434,0.00814,-0.01149,0.00454,0.00334,-1.47952,0.09826,3.27774
2.32,0,0,15.501068,-0.01884,0.00322,-0.02050,-0.01304,0.00822,-0.01318,0.00514,0.00257,-1.48157,0.09773,3.27751
2.33,0,0,15.396792,-0.01614,0.00256,-0.01990,-0.01401,0.00822,-0.01296,0.00738,0.00210,-1.47966,0.09684,3.27694
2.34,0,0,15.251847,-0.01784,0.00638,-0.02005,-0.01341,0.00823,-0.01206,0.00210,0.00351,-1.46180,0.09733,3.27742
2.35,0,0,15.106224,-0.01888,0.00433,-0.01983,-0.01339,0.00876,-0.01165,0.00836,0.00269,-1.39097,0.09743,3.27750
2.36,0,0,15.017912,-0.01699,0.00382,-0.02088,-0.01670,0.00677,-0.01278,0.00495,0.00292,-1.25562,0.09787,3.27734
2.37,0,0,14.947378,-0.01855,0.00696,-0.01988,-0.01825,0.00800,-0.01290,0.00929,0.00205,-1.06637,0.09768,3.27653
2.38,0,0,14.840721,-0.01897,0.00405,-0.01976,-0.01306,0.00838,-0.01258,0.00607,0.00350,-0.84947,0.09753,3.27652
2.39,0,0,14.716275,-0.01620,0.00562,-0.01979,-0.01301,0.00826,-0.01263,0.00904,0.00295,-0.57776,0.09708,3.27710
2.40,0,0,14.585288,-0.01688,0.00390,-0.02068,-0.01305,0.01210,-0.01266,0.00650,0.00187,-0.30458,0.09652,3.27656
2.41,0,0,14.490471,-0.01705,0.00366,-0.02218,-0.01379,0.00814,-0.01185,0.00539,0.00290,-0.02501,0.09707,3.27788
2.42,0,0,14.365581,-0.01641,0.00464,-0.01715,-0.01320,0.00887,-0.01241,0.00513,0.00265,0.28171,0.09692,3.27716
2.43,0,0,14.287193,-0.01584,0.00425,-0.02073,-0.01317,0.00838,-0.01276,0.00482,0.00200,0.55921,0.09559,3.27755
2.44,0,0,14.288158,-0.01917,0.00414,-0.01765,-0.01278,0.00727,-0.01368,0.00569,0.00259,0.82984,0.09457,3.27742
2.45,0,0,14.174843,-0.01695,0.00344,-0.01996,-0.01428,0.00921,-0.01296,0.00473,0.00257,1.05193,0.09372,3.27709
2.46,0,0,14.169049,-0.01820,0.00352,-0.02063,-0.01245,0.00746,-0.01229,0.00492,0.00248,1.23228,0.09485,3.27713
2.47,0,0,14.108533,-0.01743,0.00449,-0.01994,-0.01428,0.00889,-0.01221,0.00506,0.00142,1.36866,0.09620,3.27694
2.48,0,0,14.016720,-0.01773,0.00638,-0.02079,-0.01564,0.00796,-0.01358,-0.01091,0.01575,1.45709,0.09634,3.27657
2.49,0,0,13.911833,-0.01687,0.00477,-0.02098,-0.01258,0.00854,-0.01249,0.00626,0.00289,1.48895,0.09660,3.27682
2.50,0,1,13.839050,-0.01769,0.00070,-0.02007,-0.01434,0.00860,-0.01174,0.00899,0.00251,1.48543,0.09725,3.27745
2.51,0,0,13.768597,-0.01846,0.00309,-0.02069,-0.01252,0.00861,-0.01274,0.00626,0.00505,1.48261,0.09865,3.27694
2.52,0,0,13.883979,-0.01808,0.00422,-0.02066,-0.01404,0.00795,-0.01170,0.00004,0.00405,1.48380,0.09925,3.27723
2.53,0,0,14.067728,-0.01845,0.00414,-0.01862,-0.01365,0.00727,-0.01231,0.00214,0.00178,1.48285,0.09896,3.27676
2.54,0,0,14.277736,-0.01683,0.00267,-0.01922,-0.01403,0.00809,-0.01195,0.00321,-0.00203,1.48407,0.09889,3.27631
2.55,0,0,14.529546,-0.01714,0.00012,-0.01978,-0.01093,0.00918,-0.01182,0.00526,0.00082,1.48492,0.09869,3.27632
2.56,0,0,14.836236,-0.01724,0.00391,-0.01768,-0.01334,0.00918,-0.01233,0.00158,0.00281,1.48622,0.09947,3.27676
2.57,0,0,14.881377,-0.01831,0.00314,-0.01937,-0.01315,0.00801,-0.01238,0.00017,0.00262,1.48590,0.09924,3.27704
2.58,0,0,14.985128,-0.01809,0.00294,-0.02128,-0.01274,0.00781,-0.01248,0.00548,0.00206,1.48405,0.09866,3.27727
2.59,0,0,15.050259,-0.01727,0.00233,-0.02408,-0.01365,0.00863,-0.01247,0.00316,-0.00062,1.48507,0.09801,3.27769
2.60,1,0,15.088092,-0.01750,0.00478,-0.02004,-0.01434,0.00894,-0.01189,0.00847,0.00189,1.48467,0.09791,3.27710
2.61,0,0,15.116731,-0.01738,0.00379,-0.02002,-0.01418,0.00760,-0.01308,0.00533,0.00254,1.48452,0.09760,3.27733
2.62,0,0,15.014986,-0.01769,0.00377,-0.02184,-0.01584,0.00919,-0.01275,0.00291,0.00080,1.48376,0.09824,3.27678
2.63,0,0,14.848754,-0.01466,0.00377,-0.01987,-0.01321,0.00785,-0.01169,0.00652,0.00159,1.48557,0.09845,3.27767
2.64,0,0,14.709880,-0.01720,0.00308,-0.02136,-0.01366,0.00841,-0.01241,-0.00145,0.00401,1.48557,0.09857,3.27763
2.65,0,0,14.604676,-0.01950,0.00491,-0.02087,-0.01387,0.00864,-0.01077,0.00341,0.00858,1.48258,0.09789,3.27769
2.66,0,0,14.341157,-0.01723,0.00280,-0.01941,-0.01288,0.00809,-0.01149,-0.00003,0.00413,1.48317,0.09812,3.27670
2.67,0,0,14.275162,-0.01751,0.00264,-0.01992,-0.01342,0.00847,-0.01278,0.00605,0.00319,1.48333,0.09758,3.27682
2.68,0,0,14.138205,-0.01729,0.00418,-0.02008,-0.01526,0.00880,-0.01277,0.00577,0.00250,1.48357,0.09784,3.27726
2.69,0,0,14.019385,-0.01831,0.00013,-0.01920,-0.01482,0.00860,-0.01244,0.00771,-0.00050,1.48465,0.09781,3.27744
2.70,0,0,13.919024,-0.01688,0.00371,-0.01819,-0.01306,0.00866,-0.01127,0.01638,0.00275,1.48411,0.09796,3.27723
2.71,0,1,13.758183,-0.01944,0.00357,-0.01999,-0.01514,0.00774,-0.01262,0.01407,0.00286,1.48421,0.09833,3.27725
2.72,0,0,13.780172,-0.01976,0.00310,-0.01897,-0.01306,0.00804,-0.01188,0.00187,0.00370,1.48530,0.09920,3.27773
2.73,0,0,14.179578,-0.01633,0.00393,-0.02078,-0.01450,0.00848,-0.01149,-0.00369,-0.00822,1.48271,0.09885,3.27682
2.74,0,0,14.431131,-0.01730,0.00291,-0.02431,-0.01528,0.00908,-0.01299,0.00589,0.00391,1.48511,0.09843,3.27710
2.75,0,0,14.677428,-0.01791,0.00264,-0.02010,-0.01395,0.00916,-0.01247,0.02276,-0.00386,1.48588,0.09783,3.27719
2.76,0,0,14.930092,-0.01794,0.00381,-0.02200,-0.01330,0.00839,-0.01248,-0.04354,-0.00457,1.48319,0.09762,3.27765
2.77,0,0,15.215888,-0.01767,0.00369,-0.02142,-0.01296,0.00841,-0.01194,0.00099,0.00568,1.48546,0.09750,3.27709
2.78,0,0,15.440492,-0.01770,0.00434,-0.02114,-0.01365,0.00835,-0.01306,-0.00178,0.00217,1.48538,0.09769,3.27723
2.79,1,0,15.564702,-0.01692,0.00358,-0.02236,-0.01320,0.00883,-0.01370,-0.00670,0.00309,1.48248,0.09771,3.27719
2.80,0,0,15.741959,-0.01519,0.00370,-0.02229,-0.01438,0.00952,-0.01282,-0.00018,0.00391,1.48122,0.09761,3.27717
2.81,0,0,15.510164,-0.02092,0.00445,-0.02050,-0.01348,0.00814,-0.01334,0.00565,0.00340,1.48580,0.09812,3.27773
2.82,0,0,15.396984,-0.02182,0.00195,-0.02023,-0.01387,0.00894,-0.01242,0.00473,0.00309,1.48360,0.09823,3.27675
2.83,0,0,15.271118,-0.02059,0.00278,-0.02081,-0.01333,0.00864,-0.01223,0.00459,0.00171,1.48527,0.09858,3.27754
2.84,0,0,15.104808,-0.01578,0.00292,-0.02035,-0.01478,0.00765,-0.01249,0.00599,0.00344,1.48529,0.09890,3.27704
2.85,0,0,15.019899,-0.01890,0.00545,-0.02105,-0.01191,0.00927,-0.01262,0.00613,0.00257,1.48539,0.09861,3.27677
2.86,0,0,14.909623,-0.01791,0.00447,-0.02123,-0.01363,0.00894,-0.01266,0.00646,0.00334,1.48589,0.09835,3.27698
2.87,0,0,14.751151,-0.01675,0.00394,-0.02043,-0.01535,0.00850,-0.01355,0.00609,0.00217,1.48389,0.09805,3.27789
2.88,0,0,14.589859,-0.01757,0.00369,-0.02004,-0.01240,0.01460,-0.01215,0.00558,0.00139,1.48181,0.09806,3.27674
2.89,0,0,14.497817,-0.01979,0.00504,-0.01985,-0.01370,0.00787,-0.01209,0.00503,0.00290,1.48676,0.09771,3.27771
2.90,0,0,14.418477,-0.01754,0.00311,-0.01997,-0.01470,0.00945,-0.01255,0.00570,0.00308,1.48481,0.09735,3.27753
2.91,0,0,14.277130,-0.02068,0.00540,-0.02127,-0.01373,0.00634,-0.01339,0.00512,0.00242,1.48367,0.09739,3.27698
2.92,0,0,14.136879,-0.01844,0.00390,-0.02006,-0.01374,0.00844,-0.01245,0.00469,0.00336,1.48558,0.09722,3.27788
2.93,0,0,14.086990,-0.01633,0.00340,-0.01925,-0.01450,0.00926,-0.01307,0.00567,0.00234,1.48393,0.09774,3.27760
2.94,0,0,14.009181,-0.01787,0.00292,-0.02035,-0.01287,0.00764,-0.01364,0.00597,0.00286,1.48317,0.09768,3.27688
2.95,0,0,13.885466,-0.01602,0.00328,-0.02012,-0.01252,0.00861,-0.01122,0.00539,0.00223,1.48403,0.09703,3.27666
2.96,0,0,13.828201,-0.01720,0.00449,-0.01953,-0.01215,0.00848,-0.01359,0.00617,0.00269,1.48482,0.09685,3.27722
2.97,0,0,13.687700,-0.01895,0.00451,-0.02104,-0.01339,0.00874,-0.01365,0.00594,0.00240,1.48467,0.09687,3.27682
2.98,0,0,13.611553,-0.01538,0.00497,-0.01973,-0.01633,0.00779,-0.01323,0.00529,0.00258,1.48472,0.09665,3.27693
2.99,0,0,13.498952,-0.01867,0.00263,-0.01964,-0.01305,0.00815,-0.01276,0.00520,0.00302,1.48361,0.09704,3.27698
3.00,0,0,13.351716,-0.01755,0.00313,-0.01920,-0.01464,0.00848,-0.01248,0.00460,-0.00744,1.48723,0.09691,3.27750
3.01,0,1,13.302426,-0.01645,-0.00067,-0.02001,-0.00607,0.00930,-0.01244,0.01583,0.00339,1.48495,0.09615,3.27726
3.02,0,0,13.331967,-0.01554,0.00351,-0.02177,-0.01359,0.00911,-0.01225,-0.00517,0.01538,1.48349,0.09572,3.27723
3.03,0,0,13.671159,-0.02334,0.00271,-0.01580,-0.01315,0.00785,-0.01282,0.01645,0.01343,1.48228,0.09550,3.27752
3.04,0,0,14.146136,-0.01243,-0.00266,-0.02020,-0.01629,0.00730,-0.01232,-0.00276,0.00139,1.48454,0.09623,3.27655
3.05,0,0,14.527647,-0.01881,0.00058,-0.01912,-0.01737,0.00839,-0.01317,0.00825,0.00737,1.48541,0.09681,3.27746
3.06,0,0,14.685273,-0.01696,0.00417,-0.02093,-0.01387,0.00857,-0.01188,-0.00736,0.00435,1.48364,0.09657,3.27714
3.07,0,0,14.892396,-0.01653,0.00283,-0.02167,-0.01335,0.00907,-0.01341,0.02671,0.00389,1.48184,0.09576,3.27660
3.08,0,0,15.097883,-0.01819,0.00391,-0.02198,-0.01567,0.00811,-0.01243,0.01613,-0.00251,1.48392,0.09611,3.27675
3.09,0,0,15.247960,-0.01774,0.00356,-0.02157,-0.01276,0.00869,-0.01238,-0.01957,0.00229,1.48398,0.09657,3.27691
3.10,0,0,15.598033,-0.01714,0.00219,-0.01993,-0.01371,0.00939,-0.01245,0.00516,0.00779,1.48395,0.09656,3.27653
3.11,0,0,15.804379,-0.01777,0.00297,-0.02099,-0.01321,0.00764,-0.01237,0.00924,0.00192,1.48477,0.09682,3.27714
3.12,0,0,16.035675,-0.01838,0.00436,-0.02122,-0.01368,0.00797,-0.01299,0.00540,0.01601,1.48330,0.09668,3.27673
3.13,0,0,16.234044,-0.01631,0.00541,-0.02175,-0.01460,0.00828,-0.01315,0.00153,0.00364,1.48380,0.09633,3.27785
3.14,0,0,16.514308,-0.02058,0.00359,-0.02006,-0.01366,0.00826,-0.01121,0.00746,0.00203,1.48796,0.09680,3.27666
3.15,0,0,16.999883,-0.01823,0.00329,-0.02096,-0.01372,0.00859,-0.01303,0.00643,0.00246,1.48244,0.09717,3.27620
3.16,0,0,17.304168,-0.01795,0.00422,-0.02136,-0.01406,0.00608,-0.01169,0.01067,0.00269,1.48437,0.09655,3.27730
3.17,1,0,17.409291,-0.01659,0.00408,-0.02216,-0.01545,0.00854,-0.01231,0.00580,0.00249,1.48440,0.09541,3.27674
3.18,0,0,17.389506,-0.01512,0.00353,-0.02066,-0.01395,0.00740,-0.01234,0.00356,0.00255,1.48368,0.09472,3.27718
3.19,0,0,17.250423,-0.01763,0.00433,-0.02089,-0.01273,0.00753,-0.01289,0.00459,0.00235,1.48272,0.09511,3.27750
3.20,0,0,17.097037,-0.01681,0.00413,-0.01982,-0.01473,0.00911,-0.01348,0.00670,0.00313,1.48433,0.09619,3.27717
3.21,0,0,16.930118,-0.01847,0.00347,-0.02188,-0.01267,0.00863,-0.01088,0.00203,0.00209,1.48302,0.09687,3.27703
3.22,0,0,16.771489,-0.01740,0.00329,-0.01978,-0.01400,0.00954,-0.01183,0.00562,0.00175,1.48571,0.09678,3.27717
3.23,0,0,16.644948,-0.01792,0.00334,-0.02025,-0.01226,0.00875,-0.01227,0.00495,0.00213,1.48363,0.09593,3.27746
3.24,0,0,16.518640,-0.01681,0.00258,-0.01891,-0.01251,0.00846,-0.01293,0.00475,0.00294,1.48358,0.09593,3.27729
3.25,0,0,16.392627,-0.01791,0.00425,-0.02107,-0.01510,0.00844,-0.01281,0.00674,0.00193,1.48295,0.09679,3.27769
3.26,0,0,16.217264,-0.01481,0.00207,-0.02025,-0.01411,0.00810,-0.01189,0.00396,0.00289,1.48349,0.09757,3.27687
3.27,0,0,16.104731,-0.01809,0.00577,-0.02071,-0.01514,0.00785,-0.01150,0.00562,0.00361,1.48565,0.09781,3.27600
3.28,0,0,16.053614,-0.03192,0.00350,-0.01946,-0.01312,0.00895,-0.01227,0.00534,0.00343,1.48441,0.09684,3.27725
3.29,0,0,16.101185,-0.01536,0.00467,-0.01977,-0.01492,0.00764,-0.01276,0.00628,0.00273,1.48272,0.09669,3.27660
3.30,0,0,16.534546,-0.02121,0.00349,-0.01991,-0.01320,0.00988,-0.01232,0.00566,0.00330,1.48436,0.09727,3.27627
3.31,0,0,16.916104,-0.01694,0.00290,-0.02098,-0.01405,0.00863,-0.01248,0.00193,0.00184,1.48394,0.09773,3.27698
3.32,0,0,15.617011,-0.01574,0.00098,-0.02066,-0.01793,0.00832,-0.01121,0.00549,0.00347,1.48451,0.09780,3.27765
3.33,0,0,15.393595,-0.02053,0.00602,-0.02050,-0.01274,0.00824,-0.01171,0.00563,0.00322,1.48239,0.09752,3.27618
3.34,0,0,15.372772,-0.01708,-0.00134,-0.02013,-0.01304,0.00810,-0.01122,0.00453,0.00162,1.48405,0.09761,3.27687
3.35,0,0,15.271700,-0.01703,0.00273,-0.02010,-0.01510,0.00903,-0.01122,0.00490,0.00231,1.48364,0.09754,3.27747
3.36,0,0,15.133284,-0.01665,0.00546,-0.01970,-0.01247,0.00797,-0.01205,0.00476,0.00237,1.48421,0.09855,3.27738
3.37,0,0,14.982414,-0.01873,0.00192,-0.02031,-0.00983,0.00764,-0.01182,0.00505,0.00309,1.48609,0.09866,3.27752
3.38,0,0,14.847089,-0.02013,0.00346,-0.01968,-0.01619,0.00913,-0.01174,0.00580,0.00212,1.48335,0.09869,3.27735
3.39,0,0,14.771830,-0.01644,0.00228,-0.02013,-0.01323,0.00895,-0.01219,0.00612,0.00377,1.48438,0.09814,3.27717
3.40,0,0,14.583913,-0.01893,0.00341,-0.02029,-0.01159,0.00755,-0.01082,0.00431,0.00215,1.48575,0.09850,3.27744
3.41,0,0,14.438114,-0.01584,0.00446,-0.02006,-0.01401,0.00791,-0.01338,0.00522,0.00262,1.48405,0.09889,3.27723
3.42,0,0,14.292461,-0.01812,0.00344,-0.02159,-0.01429,0.00822,-0.01257,0.00450,0.00212,1.48587,0.09879,3.27761
3.43,0,0,14.212578,-0.01545,0.00327,-0.02025,-0.01304,0.00926,-0.01253,0.00458,0.00441,1.48514,0.09908,3.27708
3.44,0,1,14.109112,-0.01710,0.00141,-0.02069,-0.01337,0.00847,-0.01235,0.00405,0.01062,1.48301,0.09836,3.27648
3.45,0,0,14.145099,-0.02597,-0.00187,-0.02084,-0.01215,0.00900,-0.01119,0.00670,-0.00671,1.48484,0.09789,3.27744
3.46,0,0,14.107065,-0.02433,-0.00350,-0.01949,-0.01384,0.00863,-0.01273,0.00112,0.00345,1.48784,0.09729,3.27733
3.47,0,0,14.604764,-0.01676,-0.00112,-0.02112,-0.01417,0.00881,-0.01277,-0.02071,-0.00397,1.48422,0.09698,3.27789
3.48,0,0,14.918132,-0.02238,0.00475,-0.02141,-0.01359,0.00830,-0.01308,0.00600,0.00091,1.48393,0.09680,3.27651
3.49,0,0,15.327259,-0.01713,0.00303,-0.02277,-0.01334,0.00824,-0.01309,-0.01044,-0.00255,1.48467,0.09681,3.27729
3.50,0,0,15.627377,-0.01748,0.00355,-0.01812,-0.01283,0.00900,-0.01235,0.00262,-0.00223,1.48268,0.09618,3.27662
3.51,0,0,15.945949,-0.01751,0.00502,-0.02021,-0.01373,0.00799,-0.01266,0.00594,-0.00783,1.48514,0.09640,3.27728
3.52,0,0,16.306590,-0.01802,0.00325,-0.01896,-0.01484,0.00832,-0.01201,0.08107,0.01810,1.48317,0.09757,3.27712
3.53,0,0,16.560292,-0.01840,0.00363,-0.02609,-0.01436,0.00841,-0.01205,-0.04214,-0.00349,1.48363,0.09774,3.27764
3.54,0,0,16.879463,-0.01574,0.00281,-0.02063,-0.01363,0.00812,-0.01243,-0.01049,0.00294,1.48423,0.09733,3.27767
3.55,0,0,17.253369,-0.01727,0.00461,-0.02010,-0.01335,0.00839,-0.01201,0.00499,0.00280,1.48406,0.09698,3.27669
3.56,0,0,17.533040,-0.01695,0.00285,-0.01880,-0.01255,0.00753,-0.01017,0.00257,0.00290,1.48427,0.09633,3.27741
3.57,1,0,17.603107,-0.01857,0.00257,-0.02323,-0.01367,0.00841,-0.01173,0.00420,0.00189,1.48373,0.09636,3.27598
3.58,0,0,17.547115,-0.01696,0.00443,-0.02110,-0.01361,0.00898,-0.01255,0.00599,0.00222,1.48359,0.09670,3.27713
3.59,0,0,17.365853,-0.01719,0.00204,-0.01991,-0.01329,0.00817,-0.01240,0.00609,0.00267,1.48481,0.09666,3.27729
3.60,0,0,17.242071,-0.01815,0.00454,-0.01967,-0.01349,0.00826,-0.01144,0.00597,0.00225,1.48587,0.09642,3.27687
3.61,0,0,17.090252,-0.01842,0.00325,-0.02018,-0.01359,0.00854,-0.01412,0.00587,0.00231,1.48649,0.09702,3.27712
3.62,0,0,16.936164,-0.01860,0.00112,-0.02001,-0.01434,0.00901,-0.01255,0.00490,0.00233,1.48356,0.09731,3.27711
3.63,0,0,16.809761,-0.01283,0.00341,-0.02054,-0.01406,0.00899,-0.01171,0.00441,0.00126,1.48513,0.09781,3.27751
3.64,0,0,16.698086,-0.01720,0.00318,-0.02020,-0.01495,0.00824,-0.01162,0.00642,0.00313,1.48455,0.09777,3.27703
3.65,0,0,16.561544,-0.01892,0.00385,-0.02104,-0.01419,0.00867,-0.01220,0.00571,0.00384,1.48139,0.09695,3.27689
3.66,0,0,16.320103,-0.01677,0.00307,-0.02027,-0.01320,0.00785,-0.01227,0.00558,0.00352,1.48494,0.09663,3.27773
3.67,0,0,16.323396,-0.02665,0.00085,-0.01831,-0.01224,0.00850,-0.01254,0.00651,0.00327,1.48408,0.09663,3.27740
3.68,0,0,16.260296,-0.01751,0.00468,-0.01816,-0.00542,0.00736,-0.01256,0.00507,0.00148,1.48676,0.09714,3.27750
3.69,0,0,16.175096,-0.02642,0.00373,-0.02073,-0.01349,0.00916,-0.01265,0.00522,0.00288,1.48157,0.09814,3.27664
3.70,0,0,16.049761,-0.01153,0.00259,-0.02046,-0.01313,0.00796,-0.01201,0.00590,0.00325,1.48496,0.09787,3.27758
3.71,0,0,15.965636,-0.01698,0.00437,-0.02014,-0.01552,0.00888,-0.01133,0.00448,0.00161,1.48409,0.09800,3.27699
3.72,0,0,15.863807,-0.02084,0.00384,-0.02024,-0.01288,0.00827,-0.02842,0.00634,0.00335,1.48513,0.09765,3.27829
3.73,0,0,15.747888,-0.01773,0.00331,-0.02093,-0.01281,0.00899,-0.01356,0.00441,0.00183,1.48170,0.09776,3.27738
3.74,0,0,15.465895,-0.01548,0.00534,-0.02035,-0.01283,0.00802,-0.01240,0.00624,0.00257,1.48499,0.09808,3.27692
3.75,0,0,15.358866,-0.01884,0.00185,-0.02065,-0.01108,0.00831,-0.01255,0.00486,0.00204,1.48347,0.09869,3.27674
3.76,0,0,15.189614,-0.01923,0.00346,-0.02050,-0.01221,0.00763,-0.01321,0.00476,0.00211,1.48486,0.09834,3.27723
3.77,0,0,15.091526,-0.02053,0.00571,-0.02079,-0.01417,0.00849,-0.01198,0.00588,0.00320,1.48404,0.09867,3.27731
3.78,0,0,14.944000,-0.01816,0.00506,-0.01917,-0.01472,0.00804,-0.01853,0.00432,0.00128,1.48409,0.09852,3.27754
3.79,0,0,14.807040,-0.01755,0.00638,-0.01862,-0.01660,0.00737,-0.01181,0.00367,0.00175,1.48404,0.09880,3.27819
3.80,0,0,14.618299,-0.01810,0.00336,-0.01995,-0.01180,0.00914,-0.01189,0.00516,0.00137,1.48496,0.09866,3.27742
3.81,0,0,14.478929,-0.01803,0.00250,-0.02117,-0.01448,0.00866,-0.01164,0.00476,0.00665,1.48559,0.09855,3.27726
