"Time","25 toey (cm)","17 Hipy (cm)"
5.016,8.923872,11.215085
5.017,8.922514,11.214332
5.018,8.920917,11.213327
5.019,8.919177,11.212175
5.020,8.917438,11.211023
5.021,8.915698,11.209871
5.022,8.913169,11.208448
5.023,8.910173,11.206865
5.024,8.907177,11.205281
5.025,8.904181,11.203698
5.026,8.900520,11.201860
5.027,8.896466,11.199872
5.028,8.892412,11.197885
5.029,8.888357,11.195896
5.030,8.883469,11.193801
5.031,8.878084,11.191642
5.032,8.872701,11.189483
5.033,8.867316,11.187324
5.034,8.861717,11.184863
5.035,8.855990,11.182222
5.036,8.850265,11.179583
5.037,8.844538,11.176943
5.038,8.838691,11.173992
5.039,8.832773,11.170857
5.040,8.826856,11.167723
5.041,8.820938,11.164589
5.042,8.814967,11.161203
5.043,8.808965,11.157669
5.044,8.802962,11.154135
5.045,8.796960,11.150601
5.046,8.790715,11.146749
5.047,8.784327,11.142711
5.048,8.777937,11.138671
5.049,8.771548,11.134632
5.050,8.765086,11.130441
5.051,8.758580,11.126161
5.052,8.752074,11.121880
5.053,8.745569,11.117599
5.054,8.739106,11.113256
5.055,8.732670,11.108874
5.056,8.726233,11.104493
5.057,8.719796,11.100112
5.058,8.713530,11.095699
5.059,8.707364,11.091268
5.060,8.701199,11.086836
5.061,8.695033,11.082404
5.062,8.692505,11.078079
5.063,8.692132,11.073819
5.064,8.691758,11.069558
5.065,8.691385,11.065297
5.066,8.690908,11.061076
5.067,8.690372,11.056879
5.068,8.689834,11.052682
5.069,8.689297,11.048484
5.070,8.688654,11.044609
5.071,8.687949,11.040924
5.072,8.687244,11.037240
5.073,8.686540,11.033555
5.074,8.686325,11.030193
5.075,8.686402,11.027022
5.076,8.686479,11.023851
5.077,8.686555,11.020680
5.078,8.686561,11.017810
5.079,8.686523,11.015119
5.080,8.686486,11.012426
5.081,8.686449,11.009735
5.082,8.686407,11.007323
5.083,8.686364,11.005077
5.084,8.686320,11.002831
5.085,8.686276,11.000585
5.086,8.686234,10.998556
5.087,8.686194,10.996656
5.088,8.686153,10.994758
5.089,8.686113,10.992858
5.090,8.686011,10.991088
5.091,8.685873,10.989393
5.092,8.685734,10.987700
5.093,8.685596,10.986006
5.094,8.685207,10.984488
5.095,8.684671,10.983076
5.096,8.684134,10.981664
5.097,8.683599,10.980251
5.098,8.682782,10.979038
5.099,8.681801,10.977942
5.100,8.680819,10.976847
5.101,8.679837,10.975751
5.102,8.678823,10.974849
5.103,8.677792,10.974062
5.104,8.676760,10.973274
5.105,8.675728,10.972486
5.106,8.674925,10.971948
5.107,8.674258,10.971555
5.108,8.673591,10.971163
5.109,8.672924,10.970770
5.110,8.672364,10.970458
5.111,8.671868,10.970193
5.112,8.671372,10.969929
5.113,8.670877,10.969664
5.114,8.670385,10.969460
5.115,8.669895,10.969294
5.116,8.669406,10.969126
5.117,8.668916,10.968959
5.118,8.668380,10.968816
5.119,8.667817,10.968686
5.120,8.667254,10.968557
5.121,8.666692,10.968428
5.122,8.666201,10.968310
5.123,8.665751,10.968199
5.124,8.665302,10.968088
5.125,8.664852,10.967977
5.126,8.664566,10.967850
5.127,8.664375,10.967712
5.128,8.664185,10.967575
5.129,8.663994,10.967438
5.130,8.663901,10.967258
5.131,8.663866,10.967054
5.132,8.663831,10.966850
5.133,8.663796,10.966646
5.134,8.663818,10.966372
5.135,8.663875,10.966055
5.136,8.663930,10.965739
5.137,8.663986,10.965423
5.138,8.664089,10.965066
5.139,8.664221,10.964685
5.140,8.664351,10.964305
5.141,8.664483,10.963924
5.142,8.664513,10.963464
5.143,8.664481,10.962955
5.144,8.664451,10.962445
5.145,8.664419,10.961936
5.146,8.664397,10.961366
5.147,8.664381,10.960759
5.148,8.664365,10.960153
5.149,8.664348,10.959546
5.150,8.664433,10.958820
5.151,8.664578,10.958026
5.152,8.664724,10.957231
5.153,8.664869,10.956435
5.154,8.665080,10.955532
5.155,8.665329,10.954566
5.156,8.665577,10.953599
5.157,8.665826,10.952632
5.158,8.666017,10.951591
5.159,8.666174,10.950505
5.160,8.666331,10.949419
5.161,8.666489,10.948334
5.162,8.666529,10.947107
5.163,8.666499,10.945798
5.164,8.666471,10.944489
5.165,8.666441,10.943180
5.166,8.666291,10.941754
5.167,8.666070,10.940260
5.168,8.665849,10.938766
5.169,8.665627,10.937271
5.170,8.665389,10.935817
5.171,8.665140,10.934386
5.172,8.664890,10.932956
5.173,8.664641,10.931525
5.174,8.664492,10.929950
5.175,8.664401,10.928288
5.176,8.664310,10.926626
5.177,8.664219,10.924964
5.178,8.664087,10.923142
5.179,8.663931,10.921227
5.180,8.663774,10.919311
5.181,8.663618,10.917394
5.182,8.663376,10.915396
5.183,8.663084,10.913349
5.184,8.662791,10.911303
5.185,8.662498,10.909255
5.186,8.662075,10.907179
5.187,8.661574,10.905085
5.188,8.661074,10.902990
5.189,8.660573,10.900896
5.190,8.660009,10.898748
5.191,8.659409,10.896568
5.192,8.658808,10.894388
5.193,8.658206,10.892208
5.194,8.657562,10.889985
5.195,8.656894,10.887735
5.196,8.656224,10.885486
5.197,8.655555,10.883236
5.198,8.654861,10.880906
5.199,8.654154,10.878527
5.200,8.653447,10.876148
5.201,8.652740,10.873770
5.202,8.652110,10.871362
5.203,8.651526,10.868936
5.204,8.650944,10.866510
5.205,8.650360,10.864084
5.206,8.649737,10.861600
5.207,8.649090,10.859079
5.208,8.648443,10.856560
5.209,8.647796,10.854040
5.210,8.647094,10.851523
5.211,8.646359,10.849009
5.212,8.645625,10.846494
5.213,8.644891,10.843979
5.214,8.644121,10.841451
5.215,8.643331,10.838916
5.216,8.642540,10.836380
5.217,8.641749,10.833844
5.218,8.641032,10.831321
5.219,8.640358,10.828804
5.220,8.639684,10.826287
5.221,8.639009,10.823771
5.222,8.638470,10.821387
5.223,8.638011,10.819084
5.224,8.637551,10.816781
5.225,8.637092,10.814478
5.226,8.636758,10.812249
5.227,8.636497,10.810065
5.228,8.636237,10.807880
5.229,8.635977,10.805696
5.230,8.635701,10.803507
5.231,8.635415,10.801315
5.232,8.635129,10.799125
5.233,8.634844,10.796933
5.234,8.634452,10.794923
5.235,8.633998,10.793021
5.236,8.633543,10.791119
5.237,8.633089,10.789217
5.238,8.632639,10.787553
5.239,8.632190,10.786029
5.240,8.631742,10.784506
5.241,8.631293,10.782982
5.242,8.630802,10.781604
5.243,8.630285,10.780313
5.244,8.629768,10.779020
5.245,8.629252,10.777729
5.246,8.628784,10.776631
5.247,8.628346,10.775649
5.248,8.627908,10.774667
5.249,8.627469,10.773684
5.250,8.627089,10.772937
5.251,8.626741,10.772329
5.252,8.626395,10.771721
5.253,8.626048,10.771113
5.254,8.625714,10.770730
5.255,8.625387,10.770480
5.256,8.625060,10.770230
5.257,8.624734,10.769980
5.258,8.624468,10.769988
5.259,8.624238,10.770150
5.260,8.624008,10.770311
5.261,8.623779,10.770473
5.262,8.623592,10.770904
5.263,8.623431,10.771495
5.264,8.623271,10.772086
5.265,8.623110,10.772676
5.266,8.623002,10.773598
5.267,8.622926,10.774713
5.268,8.622849,10.775828
5.269,8.622774,10.776944
5.270,8.622724,10.778332
5.271,8.622688,10.779881
5.272,8.622653,10.781429
5.273,8.622618,10.782978
5.274,8.622660,10.784829
5.275,8.622748,10.786860
5.276,8.622836,10.788891
5.277,8.622925,10.790921
5.278,8.623007,10.793177
5.279,8.623087,10.795566
