"Time","60 Right DS","59 Left DS","v6 L Mos","67 xCoM","37a CoMy (cm)","v4 R Mos","v7 xCoM","v3 R COP","v5 L COP"
2.078,0,1,7.620303,5.787410,5.843110,5.787865,5.787410,0.000000,13.408168
2.079,0,1,7.619498,5.783368,5.841427,5.785458,5.783368,0.000000,13.404955
2.080,0,1,7.619849,5.779325,5.839744,5.782001,5.779325,0.000000,13.401851
2.081,0,1,7.622366,5.775283,5.838061,5.776580,5.775283,0.000000,13.398947
2.082,0,1,7.627050,5.769176,5.834414,5.768960,5.769176,0.000000,13.396010
2.083,0,1,7.635794,5.757373,5.825345,5.757218,5.757373,0.000000,13.393013
2.084,0,1,7.644761,5.745570,5.816277,5.745432,5.745570,0.000000,13.390193
2.085,0,1,7.654143,5.733767,5.807208,5.733563,5.733767,0.000000,13.387707
2.086,0,1,7.661674,5.724100,5.800340,5.723957,5.724100,0.000000,13.385631
2.087,0,1,7.665734,5.720329,5.799541,5.718590,5.720329,0.000000,13.384324
2.088,0,1,7.669055,5.716558,5.798744,5.714253,5.716558,0.000000,13.383308
2.089,0,1,7.670990,5.712787,5.797945,5.711846,5.712787,0.000000,13.382835
2.090,0,1,7.673682,5.708951,5.797091,5.708787,5.708951,0.000000,13.382469
2.091,0,1,7.677794,5.704936,5.796078,5.704508,5.704936,0.000000,13.382301
2.092,0,1,7.681822,5.700920,5.795064,5.700397,5.700920,0.000000,13.382218
2.093,0,1,7.685697,5.696905,5.794052,5.696598,5.696905,0.000000,13.382294
2.094,0,1,7.688522,5.693756,5.793876,5.693967,5.693756,0.000000,13.382489
2.095,0,1,7.689382,5.692999,5.796009,5.693527,5.692999,0.000000,13.382909
2.096,0,1,7.690641,5.692243,5.798143,5.692886,5.692243,0.000000,13.383528
2.097,0,1,7.692647,5.691486,5.800276,5.691871,5.691486,0.000000,13.384519
2.098,0,1,7.696524,5.689322,5.800972,5.689235,5.689322,0.000000,13.385759
2.099,0,1,7.703906,5.683272,5.797704,5.683563,5.683272,0.000000,13.387468
2.100,0,1,7.711648,5.677223,5.794435,5.677645,5.677223,0.000000,13.389293
2.101,0,1,7.720065,5.671173,5.791165,5.671265,5.671173,0.000000,13.391330
2.102,0,1,7.726994,5.666528,5.789286,5.666324,5.666528,0.000000,13.393317
2.103,0,1,7.731136,5.665756,5.791242,5.664076,5.665756,0.000000,13.395212
2.104,0,1,7.734226,5.664985,5.793197,5.662780,5.664985,0.000000,13.397006
2.105,0,1,7.735342,5.664213,5.795153,5.663266,5.664213,0.000000,13.398608
2.106,0,1,7.736372,5.663587,5.797196,5.663729,5.663587,0.000000,13.400101
2.107,0,1,7.737237,5.663362,5.799483,5.664152,5.663362,0.000000,13.401388
2.108,0,1,7.738459,5.663137,5.801769,5.664158,5.663137,0.000000,13.402617
2.109,0,1,7.740348,5.662913,5.804055,5.663385,5.662913,0.000000,13.403733
2.110,0,1,7.742918,5.661521,5.805124,5.661919,5.661521,0.000000,13.404837
2.111,0,1,7.746763,5.656910,5.802835,5.659153,5.656910,0.000000,13.405916
2.112,0,1,7.751747,5.652298,5.800545,5.655201,5.652298,0.000000,13.406948
2.113,0,1,7.758865,5.647687,5.798255,5.649026,5.647687,0.000000,13.407891
2.114,0,1,7.767291,5.641533,5.794379,5.641443,5.641533,0.000000,13.408734
2.115,0,1,7.778165,5.631122,5.786125,5.631223,5.631122,0.000000,13.409388
2.116,0,1,7.789029,5.620712,5.777871,5.620877,5.620712,0.000000,13.409906
2.117,0,1,7.799875,5.610301,5.769616,5.610298,5.610301,0.000000,13.410172
2.118,0,1,7.809459,5.600848,5.762323,5.600849,5.600848,0.000000,13.410307
2.119,0,1,7.816679,5.594033,5.757682,5.593517,5.594033,0.000000,13.410196
2.120,0,1,7.823580,5.587219,5.753040,5.586521,5.587219,0.000000,13.410100
2.121,0,1,7.829881,5.580404,5.748399,5.580151,5.580404,0.000000,13.410032
2.122,0,1,7.837018,5.573166,5.743305,5.573103,5.573166,0.000000,13.410121
2.123,0,1,7.845719,5.564759,5.736959,5.564784,5.564759,0.000000,13.410503
2.124,0,1,7.854575,5.556352,5.730612,5.556406,5.556352,0.000000,13.410981
2.125,0,1,7.863719,5.547945,5.724267,5.547920,5.547945,0.000000,13.411638
2.126,0,1,7.872148,5.540156,5.718497,5.540165,5.540156,0.000000,13.412313
2.127,0,1,7.879239,5.534072,5.714321,5.533780,5.534072,0.000000,13.413019
2.128,0,1,7.886245,5.527988,5.710144,5.527590,5.527988,0.000000,13.413836
2.129,0,1,7.893095,5.521904,5.705967,5.521766,5.521904,0.000000,13.414861
2.130,0,1,7.900637,5.515572,5.701549,5.515486,5.515572,0.000000,13.416122
2.131,0,1,7.909476,5.508557,5.696461,5.508352,5.508557,0.000000,13.417828
2.132,0,1,7.918517,5.501541,5.691373,5.501293,5.501541,0.000000,13.419810
2.133,0,1,7.927939,5.494525,5.686285,5.494374,5.494525,0.000000,13.422314
2.134,0,1,7.936929,5.488213,5.681832,5.488166,5.488213,0.000000,13.425095
2.135,0,1,7.945106,5.483840,5.679130,5.483291,5.483840,0.000000,13.428396
2.136,0,1,7.953161,5.479467,5.676427,5.478740,5.479467,0.000000,13.431901
2.137,0,1,7.960987,5.475095,5.673724,5.474796,5.475095,0.000000,13.435783
2.138,0,1,7.969054,5.470888,5.671007,5.470716,5.470888,0.000000,13.439770
2.139,0,1,7.977574,5.467139,5.668249,5.466379,5.467139,0.000000,13.443953
2.140,0,1,7.985722,5.463390,5.665490,5.462419,5.463390,0.000000,13.448141
2.141,0,1,7.993172,5.459642,5.662732,5.459166,5.459642,0.000000,13.452338
2.142,0,1,7.999652,5.456677,5.660516,5.456777,5.456677,0.000000,13.456429
2.143,0,1,8.004314,5.455875,5.659796,5.456007,5.455875,0.000000,13.460322
2.144,0,1,8.008736,5.455074,5.659076,5.455219,5.455074,0.000000,13.463955
2.145,0,1,8.012705,5.454273,5.658356,5.454396,5.454273,0.000000,13.467101
2.146,0,1,8.017302,5.452562,5.656475,5.452614,5.452562,0.000000,13.469915
2.147,0,1,8.023074,5.448344,5.651390,5.449035,5.448344,0.000000,13.472109
2.148,0,1,8.029288,5.444126,5.646305,5.445043,5.444126,0.000000,13.474332
2.149,0,1,8.036329,5.439907,5.641221,5.440278,5.439907,0.000000,13.476608
2.150,0,1,8.043311,5.436028,5.636174,5.435904,5.436028,0.000000,13.479216
2.151,0,1,8.050181,5.433083,5.631233,5.432262,5.433083,0.000000,13.482444
2.152,0,1,8.056414,5.430138,5.626292,5.429070,5.430138,0.000000,13.485483
2.153,0,1,8.061452,5.427193,5.621350,5.426716,5.427193,0.000000,13.488169
2.154,0,1,8.065454,5.424655,5.616556,5.424649,5.424655,0.000000,13.490103
2.155,0,1,8.067513,5.423238,5.612166,5.423116,5.423238,0.000000,13.490628
2.156,0,1,8.069040,5.421822,5.607777,5.421658,5.421822,0.000000,13.490698
2.157,0,1,8.069571,5.420405,5.603387,5.420341,5.420405,0.000000,13.489912
2.158,0,1,8.070196,5.418795,5.598651,5.418890,5.418795,0.000000,13.489086
2.159,0,1,8.070999,5.416652,5.592959,5.417188,5.416652,0.000000,13.488187
2.160,0,1,8.071925,5.414508,5.587267,5.415202,5.414508,0.000000,13.487127
2.161,0,1,8.073083,5.412365,5.581575,5.412685,5.412365,0.000000,13.485767
2.162,0,1,8.074219,5.409943,5.575585,5.409858,5.409943,0.000000,13.484076
2.163,0,1,8.075315,5.406751,5.568774,5.406449,5.406751,0.000000,13.481765
2.164,0,1,8.076235,5.403559,5.561963,5.403179,5.403559,0.000000,13.479414
2.165,0,1,8.076821,5.400367,5.555151,5.400168,5.400367,0.000000,13.476990
2.166,0,1,8.077167,5.397534,5.548760,5.397655,5.397534,0.000000,13.474822
2.167,0,1,8.077061,5.395689,5.543530,5.396072,5.395689,0.000000,13.473133
2.168,0,1,8.077090,5.393843,5.538298,5.394322,5.393843,0.000000,13.471412
2.169,0,1,8.077374,5.391998,5.533067,5.392259,5.391998,0.000000,13.469632
2.170,0,1,5.735548,5.389542,5.527307,5.389410,5.389542,0.000000,11.124957
2.171,0,0,-0.994368,5.385400,5.520084,5.385090,5.385400,0.000000,4.390722
2.172,0,0,-5.380883,5.381258,5.512861,5.380883,5.381258,0.000000,0.000000
2.173,0,0,-5.376885,5.377117,5.505639,5.376885,5.377117,0.000000,0.000000
2.174,0,0,-5.373920,5.373847,5.499401,5.373920,5.373847,0.000000,0.000000
2.175,0,0,-5.372887,5.372983,5.495880,5.372887,5.372983,0.000000,0.000000
2.176,0,0,-5.371965,5.372118,5.492358,5.371965,5.372118,0.000000,0.000000
2.177,0,0,-5.371251,5.371254,5.488837,5.371251,5.371254,0.000000,0.000000
2.178,0,0,-5.369565,5.369509,5.484500,5.369565,5.369509,0.000000,0.000000
2.179,0,0,-5.366061,5.365333,5.477912,5.366061,5.365333,0.000000,0.000000
2.180,0,0,-5.362122,5.361156,5.471325,5.362122,5.361156,0.000000,0.000000
2.181,0,0,-5.357371,5.356980,5.464737,5.357371,5.356980,0.000000,0.000000
2.182,0,0,-5.353161,5.353649,5.458975,5.353161,5.353649,0.000000,0.000000
2.183,0,0,-5.349962,5.352649,5.455489,5.349962,5.352649,0.000000,0.000000
2.184,0,0,-5.348177,5.351650,5.452003,5.348177,5.351650,0.000000,0.000000
2.185,0,0,-5.349040,5.350650,5.448517,5.349040,5.350650,0.000000,0.000000
2.186,0,0,-5.351726,5.351649,5.446936,5.351726,5.351649,0.000000,0.000000
2.187,0,0,-5.357828,5.358161,5.450613,5.357828,5.358161,0.000000,0.000000
2.188,0,0,-5.364197,5.364673,5.454288,5.364197,5.364673,0.000000,0.000000
2.189,0,0,-5.371066,5.371184,5.457965,5.371066,5.371184,0.000000,0.000000
2.190,0,0,-5.376679,5.376788,5.460594,5.376679,5.376788,0.000000,0.000000
2.191,0,0,-5.379940,5.379885,5.460333,5.379940,5.379885,0.000000,0.000000
2.192,0,0,-5.383092,5.382983,5.460073,5.383092,5.382983,0.000000,0.000000
2.193,0,0,-5.386043,5.386080,5.459813,5.386043,5.386080,0.000000,0.000000
2.194,0,0,-5.390351,5.390528,5.460743,5.390351,5.390528,0.000000,0.000000
2.195,0,0,-5.397204,5.398703,5.464962,5.397204,5.398703,0.000000,0.000000
2.196,0,0,-5.404909,5.406878,5.469179,5.404909,5.406878,0.000000,0.000000
2.197,0,0,-5.414210,5.415053,5.473397,5.414210,5.415053,0.000000,0.000000
2.198,0,0,-5.423437,5.423312,5.477547,5.423437,5.423312,0.000000,0.000000
2.199,0,0,-5.432523,5.431801,5.481508,5.432523,5.431801,0.000000,0.000000
2.200,0,0,-5.441226,5.440290,5.485469,5.441226,5.440290,0.000000,0.000000
2.201,0,0,-5.449209,5.448780,5.489429,5.449209,5.448780,0.000000,0.000000
2.202,0,0,-5.456771,5.456799,5.492774,5.456771,5.456799,0.000000,0.000000
2.203,0,0,-5.463542,5.463521,5.494416,5.463542,5.463521,0.000000,0.000000
2.204,0,0,-5.470279,5.470242,5.496058,5.470279,5.470242,0.000000,0.000000
2.205,0,0,-5.476957,5.476963,5.497701,5.476957,5.476963,0.000000,0.000000
2.206,0,0,-5.483956,5.483906,5.499463,5.483956,5.483906,0.000000,0.000000
2.207,0,0,-5.491560,5.491459,5.501555,5.491560,5.491459,0.000000,0.000000
2.208,0,0,-5.499132,5.499012,5.503648,5.499132,5.499012,0.000000,0.000000
2.209,0,0,-5.506645,5.506565,5.505741,5.506645,5.506565,0.000000,0.000000
2.210,0,0,-5.513665,5.513510,5.507231,5.513665,5.513510,0.000000,0.000000
2.211,0,0,-5.519762,5.518774,5.507057,5.519762,5.518774,0.000000,0.000000
2.212,0,0,-5.525323,5.524038,5.506883,5.525323,5.524038,0.000000,0.000000
2.213,0,0,-5.529881,5.529303,5.506710,5.529881,5.529303,0.000000,0.000000
2.214,0,0,-5.534029,5.534043,5.506051,5.534029,5.534043,0.000000,0.000000
2.215,0,0,-5.537408,5.537335,5.504056,5.537408,5.537335,0.000000,0.000000
2.216,0,0,-5.540730,5.540627,5.502060,5.540730,5.540627,0.000000,0.000000
2.217,0,0,-5.543947,5.543919,5.500065,5.543947,5.543919,0.000000,0.000000
2.218,0,0,-5.547448,5.547524,5.498477,5.547448,5.547524,0.000000,0.000000
2.219,0,0,-5.551481,5.551993,5.498013,5.551481,5.551993,0.000000,0.000000
2.220,0,0,-5.555795,5.556462,5.497549,5.555795,5.556462,0.000000,0.000000
2.221,0,0,-5.560634,5.560931,5.497084,5.560634,5.560931,0.000000,0.000000
2.222,0,0,-5.565604,5.565506,5.496877,5.565604,5.565506,0.000000,0.000000
2.223,0,0,-5.570821,5.570374,5.497382,5.570821,5.570374,0.000000,0.000000
2.224,0,0,-5.575815,5.575242,5.497886,5.575815,5.575242,0.000000,0.000000
2.225,0,0,-5.580388,5.580110,5.498390,5.580388,5.580110,0.000000,0.000000
2.226,0,0,-5.584512,5.584631,5.498702,5.584512,5.584631,0.000000,0.000000
2.227,0,0,-5.587794,5.588198,5.498481,5.587794,5.588198,0.000000,0.000000
2.228,0,0,-5.591258,5.591765,5.498260,5.591258,5.591765,0.000000,0.000000
2.229,0,0,-5.595062,5.595332,5.498039,5.595062,5.595332,0.000000,0.000000
2.230,0,0,-5.599603,5.599460,5.498477,5.599603,5.599460,0.000000,0.000000
2.231,0,0,-5.605523,5.605134,5.500737,5.605523,5.605134,0.000000,0.000000
2.232,0,0,-5.611287,5.610808,5.502996,5.611287,5.610808,0.000000,0.000000
2.233,0,0,-5.616759,5.616483,5.505256,5.616759,5.616483,0.000000,0.000000
2.234,0,0,-5.621186,5.621276,5.506668,5.621186,5.621276,0.000000,0.000000
2.235,0,0,-5.623655,5.623639,5.505744,5.623655,5.623639,0.000000,0.000000
2.236,0,0,-5.626053,5.626001,5.504819,5.626053,5.626001,0.000000,0.000000
2.237,0,0,-5.628319,5.628364,5.503895,5.628319,5.628364,0.000000,0.000000
2.238,0,0,-5.631648,5.631738,5.503974,5.631648,5.631738,0.000000,0.000000
2.239,0,0,-5.636970,5.637905,5.506822,5.636970,5.637905,0.000000,0.000000
2.240,0,0,-5.642837,5.644071,5.509669,5.642837,5.644071,0.000000,0.000000
2.241,0,0,-5.649724,5.650238,5.512516,5.649724,5.650238,0.000000,0.000000
2.242,0,0,-5.656387,5.656422,5.515364,5.656387,5.656422,0.000000,0.000000
2.243,0,0,-5.662631,5.662655,5.518212,5.662631,5.662655,0.000000,0.000000
2.244,0,0,-5.668866,5.668887,5.521060,5.668866,5.668887,0.000000,0.000000
2.245,0,0,-5.675087,5.675120,5.523908,5.675087,5.675120,0.000000,0.000000
2.246,0,0,-5.681639,5.681582,5.526966,5.681639,5.681582,0.000000,0.000000
2.247,0,0,-5.688807,5.688677,5.530602,5.688807,5.688677,0.000000,0.000000
2.248,0,0,-5.695930,5.695772,5.534237,5.695930,5.695772,0.000000,0.000000
2.249,0,0,-5.702965,5.702867,5.537873,5.702965,5.702867,0.000000,0.000000
2.250,0,0,-5.709549,5.709575,5.541175,5.709549,5.709575,0.000000,0.000000
2.251,0,0,-5.715291,5.715216,5.543555,5.715291,5.715216,0.000000,0.000000
2.252,0,0,-5.720967,5.720857,5.545935,5.720967,5.720857,0.000000,0.000000
2.253,0,0,-5.726520,5.726498,5.548315,5.726520,5.726498,0.000000,0.000000
2.254,0,0,-5.732436,5.732385,5.551075,5.732436,5.732385,0.000000,0.000000
2.255,0,0,-5.739033,5.738951,5.554881,5.739033,5.738951,0.000000,0.000000
2.256,0,0,-5.745610,5.745517,5.558688,5.745610,5.745517,0.000000,0.000000
2.257,0,0,-5.752153,5.752082,5.562495,5.752153,5.752082,0.000000,0.000000
2.258,0,0,-5.758263,5.758330,5.566172,5.758263,5.758330,0.000000,0.000000
2.259,0,0,-5.763561,5.763698,5.569489,5.763561,5.763698,0.000000,0.000000
2.260,0,0,-5.768904,5.769066,5.572805,5.768904,5.769066,0.000000,0.000000
2.261,0,0,-5.774328,5.774435,5.576122,5.774328,5.774435,0.000000,0.000000
2.262,0,0,-5.780306,5.780275,5.580138,5.780306,5.780275,0.000000,0.000000
2.263,0,0,-5.787324,5.787419,5.586081,5.787324,5.787419,0.000000,0.000000
2.264,0,0,-5.794424,5.794562,5.592024,5.794424,5.794562,0.000000,0.000000
2.265,0,0,-5.801677,5.801706,5.597968,5.801677,5.801706,0.000000,0.000000
2.266,0,0,-5.808376,5.808174,5.603456,5.808376,5.808174,0.000000,0.000000
2.267,0,0,-5.814036,5.812778,5.607687,5.814036,5.812778,0.000000,0.000000
2.268,0,0,-5.819017,5.817383,5.611919,5.819017,5.817383,0.000000,0.000000
2.269,0,0,-5.822726,5.821987,5.616151,5.822726,5.821987,0.000000,0.000000
2.270,0,0,-5.825860,5.825875,5.619816,5.825860,5.825875,0.000000,0.000000
2.271,0,0,-5.827917,5.827783,5.621915,5.827917,5.827783,0.000000,0.000000
2.272,0,0,-5.829877,5.829691,5.624015,5.829877,5.829691,0.000000,0.000000
2.273,0,0,-5.831657,5.831600,5.626114,5.831657,5.831600,0.000000,0.000000
2.274,0,0,-5.833887,5.834158,5.628964,5.833887,5.834158,0.000000,0.000000
2.275,0,0,-5.836961,5.838511,5.633886,5.836961,5.838511,0.000000,0.000000
2.276,0,0,-5.840856,5.842863,5.638807,5.840856,5.842863,0.000000,0.000000
2.277,0,0,-5.846292,5.847216,5.643728,5.846292,5.847216,0.000000,0.000000
2.278,0,0,-5.852620,5.852459,5.649584,5.852620,5.852459,0.000000,0.000000
2.279,0,0,-5.860618,5.860160,5.658018,5.860618,5.860160,0.000000,0.000000
2.280,0,0,-5.868428,5.867862,5.666451,5.868428,5.867862,0.000000,0.000000
2.281,0,0,-5.875884,5.875563,5.674885,5.875884,5.875563,0.000000,0.000000
2.282,0,0,-5.882289,5.882624,5.682640,5.882289,5.882624,0.000000,0.000000
2.283,0,0,-5.886728,5.887917,5.688521,5.886728,5.887917,0.000000,0.000000
2.284,0,0,-5.891713,5.893210,5.694402,5.891713,5.893210,0.000000,0.000000
2.285,0,0,-5.897720,5.898503,5.700283,5.897720,5.898503,0.000000,0.000000
2.286,0,0,-5.905841,5.905767,5.708071,5.107913,5.905767,0.797927,0.000000
2.287,1,0,-5.917920,5.918473,5.721122,2.827099,5.918473,3.090822,0.000000
2.288,1,0,-5.930407,5.931180,5.734173,1.344530,5.931180,4.585877,0.000000
2.289,1,0,-5.943656,5.943885,5.747224,1.357525,5.943885,4.586131,0.000000
2.290,1,0,-5.955305,5.955188,5.758773,1.368814,5.955188,4.586491,0.000000
2.291,1,0,-5.963955,5.962617,5.766177,1.376906,5.962617,4.587049,0.000000
2.292,1,0,-5.971817,5.970046,5.773581,1.384230,5.970046,4.587587,0.000000
2.293,1,0,-5.978203,5.977475,5.780984,1.390113,5.977475,4.588089,0.000000
2.294,1,0,-5.985052,5.985019,5.788397,1.396607,5.985019,4.588445,0.000000
2.295,1,0,-5.992770,5.992883,5.795837,1.404242,5.992883,4.588528,0.000000
2.296,1,0,-6.000583,6.000747,5.803277,1.412025,6.000747,4.588559,0.000000
2.297,1,0,-6.008574,6.008610,5.810717,1.420083,6.008610,4.588491,0.000000
2.298,1,0,-6.015936,6.015660,5.817236,1.427457,6.015660,4.588480,0.000000
2.299,1,0,-6.022121,6.020465,5.821218,1.433546,6.020465,4.588574,0.000000
2.300,1,0,-6.027418,6.025270,5.825200,1.438794,6.025270,4.588624,0.000000
2.301,1,0,-6.031054,6.030076,5.829182,1.442465,6.030076,4.588589,0.000000
2.302,1,0,-6.033861,6.033968,5.832207,1.445471,6.033968,4.588390,0.000000
2.303,1,0,-6.035118,6.035341,5.832595,1.447231,6.035341,4.587887,0.000000
2.304,1,0,-6.036448,6.036715,5.832983,1.449145,6.036715,4.587303,0.000000
2.305,1,0,-6.037915,6.038087,5.833372,1.451348,6.038087,4.586567,0.000000
2.306,1,0,-6.040141,6.039815,5.834121,1.454279,6.039815,4.585862,0.000000
2.307,1,0,-6.043788,6.042520,5.835868,1.458573,6.042520,4.585215,0.000000
2.308,1,0,-6.046833,6.045225,5.837615,1.462237,6.045225,4.584596,0.000000
2.309,1,0,-6.048747,6.047930,5.839363,1.464719,6.047930,4.584028,0.000000
2.310,1,0,-6.048795,6.048976,5.839540,1.465336,6.048976,4.583459,0.000000
2.311,1,0,-6.045348,6.045443,5.835388,1.462457,6.045443,4.582891,0.000000
2.312,1,0,-6.041841,6.041909,5.831235,1.459506,6.041909,4.582335,0.000000
2.313,1,0,-6.038222,6.038375,5.827082,1.456420,6.038375,4.581802,0.000000
2.314,1,0,-6.036466,6.036400,5.824656,1.455167,6.036400,4.581299,0.000000
2.315,1,0,-6.038200,6.038726,5.826995,1.457347,6.038726,4.580853,0.000000
2.316,1,0,-6.040318,6.041052,5.829334,1.459894,6.041052,4.580424,0.000000
2.317,1,0,-6.043158,6.043378,5.831672,1.463132,6.043378,4.580026,0.000000
2.318,1,0,-6.044473,6.044250,5.832793,1.464844,6.044250,4.579629,0.000000
2.319,1,0,-6.042933,6.041106,5.830552,1.463701,6.041106,4.579233,0.000000
2.320,1,0,-6.040360,6.037963,5.828311,1.461514,6.037963,4.578847,0.000000
2.321,1,0,-6.035851,6.034820,5.826071,1.457372,6.034820,4.578479,0.000000
2.322,1,0,-6.031404,6.031702,5.824061,1.453260,6.031702,4.578144,0.000000
2.323,1,0,-6.027073,6.028656,5.822690,1.449202,6.028656,4.577871,0.000000
2.324,1,0,-6.023567,6.025609,5.821318,1.445881,6.025609,4.577686,0.000000
2.325,1,0,-6.021608,6.022563,5.819946,1.443943,6.022563,4.577665,0.000000
2.326,1,0,-6.020860,6.020857,5.820045,1.443091,6.020857,4.577768,0.000000
2.327,1,0,-6.022378,6.022848,5.824202,1.444275,6.022848,4.578104,0.000000
2.328,1,0,-6.024203,6.024838,5.828358,1.445731,6.024838,4.578472,0.000000
2.329,1,0,-6.026599,6.026828,5.832514,1.447696,6.026828,4.578903,0.000000
2.330,1,0,-6.028303,6.028206,5.836109,1.449027,6.028206,4.579276,0.000000
2.331,1,0,-6.028708,6.027895,5.838156,1.449169,6.027895,4.579540,0.000000
2.332,1,0,-6.028652,6.027584,5.840203,1.448847,6.027584,4.579805,0.000000
2.333,1,0,-6.027730,6.027272,5.842249,1.447655,6.027272,4.580075,0.000000
2.334,1,0,-6.026890,6.027061,5.844295,1.446468,6.027061,4.580422,0.000000
2.335,1,0,-6.026205,6.027128,5.846334,1.445290,6.027128,4.580914,0.000000
2.336,1,0,-6.026003,6.027195,5.848373,1.444571,6.027195,4.581432,0.000000
2.337,1,0,-6.026706,6.027261,5.850413,1.444711,6.027261,4.581995,0.000000
2.338,1,0,-6.028162,6.028334,5.853268,1.445655,6.028334,4.582507,0.000000
2.339,1,0,-6.031031,6.032180,5.858375,1.448104,6.032180,4.582927,0.000000
2.340,1,0,-6.034529,6.036027,5.863482,1.451234,6.036027,4.583295,0.000000
2.341,1,0,-6.039207,6.039874,5.868589,1.455643,6.039874,4.583564,0.000000
2.342,1,0,-6.044289,6.044345,5.874041,1.460497,6.044345,4.583791,0.000000
2.343,1,0,-6.050128,6.050536,5.880443,1.466188,6.050536,4.583940,0.000000
2.344,1,0,-6.056193,6.056727,5.886845,1.472171,6.056727,4.584023,0.000000
2.345,1,0,-6.062685,6.062919,5.893247,1.478700,6.062919,4.583985,0.000000
2.346,1,0,-6.069332,6.069518,5.899776,1.485460,6.069518,4.583872,0.000000
2.347,1,0,-6.076272,6.077243,5.906656,1.492654,6.077243,4.583618,0.000000
2.348,1,0,-6.083716,6.084967,5.913536,1.500348,6.084967,4.583368,0.000000
2.349,1,0,-6.092104,6.092692,5.920415,1.508976,6.092692,4.583128,0.000000
2.350,1,0,-6.101237,6.101149,5.927784,1.518265,6.101149,4.582972,0.000000
2.351,1,0,-6.111766,6.111629,5.936505,1.528792,6.111629,4.582974,0.000000
2.352,1,0,-6.122265,6.122110,5.945225,1.539244,6.122110,4.583021,0.000000
2.353,1,0,-6.132709,6.132590,5.953946,1.549556,6.132590,4.583153,0.000000
2.354,1,0,-6.142356,6.142356,5.961802,1.559079,6.142356,4.583277,0.000000
2.355,1,0,-6.150510,6.150152,5.967275,1.567127,6.150152,4.583384,0.000000
2.356,1,0,-6.158432,6.157948,5.972747,1.574919,6.157948,4.583513,0.000000
2.357,1,0,-6.165920,6.165744,5.978220,1.582233,6.165744,4.583686,0.000000
2.358,1,0,-6.173832,6.173695,5.983783,1.589917,6.173695,4.583915,0.000000
2.359,1,0,-6.182539,6.182076,5.989595,1.598294,6.182076,4.584246,0.000000
2.360,1,0,-6.191038,6.190457,5.995408,1.606482,6.190457,4.584557,0.000000
2.361,1,0,-6.199147,6.198839,6.001221,1.614316,6.198839,4.584831,0.000000
2.362,1,0,-6.206369,6.206417,6.006254,1.621364,6.206417,4.585005,0.000000
