"Time","60 Right DS","67 xCoM","37a CoMy (cm)","v4 R Mos","v3 R COP","35 FRy (cm)","30 HRy (cm)","59 Left DS","v7 xCoM","v6 L Mos","v5 L COP","28 HLy (cm)","33 FLy (cm)","37b CoMy (cm)","37 CoMy (cm)"
7.341,1,5.939563,6.043270,1.275841,4.664428,5.112224,4.216948,1,5.939563,19.424553,13.484284,7.071074,6.413109,6.043270,-1.951640
7.342,1,5.931368,6.037663,1.266157,4.665148,5.112792,4.217591,1,5.931368,19.413919,13.482614,7.071905,6.410758,6.037663,-2.000351
7.343,1,5.922258,6.031004,1.255754,4.666224,5.113325,4.219700,1,5.922258,19.402922,13.480944,7.072637,6.408563,6.031004,-2.046480
7.344,1,5.913147,6.024344,1.245332,4.667458,5.113858,4.221808,1,5.913147,19.392197,13.479406,7.073369,6.406367,6.024344,-2.092609
7.345,1,5.904037,6.017685,1.234876,4.668986,5.114391,4.223917,1,5.904037,19.381979,13.478117,7.074101,6.404172,6.017685,-2.138738
7.346,1,5.895859,6.011837,1.224825,4.670611,5.115005,4.226203,1,5.895859,19.372480,13.477044,7.074940,6.402103,6.011837,-2.182590
7.347,1,5.890254,6.008229,1.215536,4.672416,5.115847,4.228983,1,5.890254,19.364330,13.476378,7.076076,6.400384,6.008229,-2.220159
7.348,1,5.884649,6.004621,1.207451,4.674224,5.116689,4.231762,1,5.884649,19.357441,13.475766,7.077211,6.398665,6.004621,-2.257728
7.349,1,5.879045,6.001012,1.201622,4.676040,5.117530,4.234541,1,5.879045,19.352915,13.475254,7.078347,6.396947,6.001012,-2.295297
7.350,1,5.874959,5.998774,1.197408,4.677787,5.118375,4.237212,1,5.874959,19.349823,13.474628,7.079420,6.395234,5.998774,-2.330056
7.351,1,5.875067,6.000316,1.196219,4.679409,5.119226,4.239584,1,5.875067,19.349419,13.473791,7.080319,6.393537,6.000316,-2.357062
7.352,1,5.875174,6.001859,1.194831,4.681024,5.120076,4.241956,1,5.875174,19.348835,13.472980,7.081219,6.391840,6.001859,-2.384068
7.353,1,5.875282,6.003401,1.193071,4.682626,5.120927,4.244328,1,5.875282,19.347914,13.472216,7.082119,6.390143,6.003401,-2.411074
7.354,1,5.873822,6.003151,1.189403,4.684301,5.121789,4.246840,1,5.873822,19.345381,13.471674,7.082897,6.388868,6.003151,-2.433836
7.355,1,5.868040,5.997956,1.182164,4.686112,5.122686,4.249737,1,5.868040,19.339827,13.471549,7.083339,6.388756,5.997956,-2.444886
7.356,1,5.862258,5.992761,1.174637,4.687978,5.123582,4.252635,1,5.862258,19.334333,13.471717,7.083781,6.388644,5.992761,-2.455937
7.357,1,5.856476,5.987566,1.166574,4.689948,5.124479,4.255531,1,5.856476,19.328957,13.472433,7.084223,6.388533,5.987566,-2.466988
7.358,1,5.852373,5.983801,1.160220,4.691927,5.125420,4.258389,1,5.852373,19.325577,13.473429,7.084614,6.388807,5.983801,-2.473335
7.359,1,5.852907,5.983982,1.157066,4.693921,5.126485,4.261137,1,5.852907,19.325935,13.474948,7.084860,6.390147,5.983982,-2.466705
7.360,1,5.853440,5.984163,1.155060,4.695859,5.127551,4.263886,1,5.853440,19.327431,13.476511,7.085107,6.391488,5.984163,-2.460075
7.361,1,5.853973,5.984344,1.155201,4.697692,5.128616,4.266635,1,5.853973,19.331051,13.478157,7.085353,6.392828,5.984344,-2.453445
7.362,1,5.854718,5.984476,1.155388,4.699419,5.129614,4.269195,1,5.854718,19.334385,13.479577,7.085487,6.393971,5.984476,-2.441898
7.363,1,5.856048,5.984470,1.155656,4.700948,5.130425,4.271232,1,5.856048,19.337179,13.480576,7.085310,6.394571,5.984470,-2.416783
7.364,1,5.857377,5.984466,1.155691,4.702409,5.131237,4.273270,1,5.857377,19.339306,13.481205,7.085133,6.395172,5.984466,-2.391667
7.365,1,5.858706,5.984460,1.155287,4.703746,5.132049,4.275308,1,5.858706,19.340174,13.481140,7.084956,6.395772,5.984460,-2.366552
7.366,1,5.859550,5.983730,1.154590,4.705078,5.132930,4.277261,1,5.859550,19.340345,13.480678,7.084647,6.396047,5.983730,-2.336938
7.367,1,5.859053,5.981000,1.153342,4.706401,5.134006,4.278979,1,5.859053,19.339212,13.479469,7.083975,6.395424,5.981000,-2.294912
7.368,1,5.858555,5.978269,1.151679,4.707772,5.135081,4.280698,1,5.858555,19.337656,13.478205,7.083304,6.394801,5.978269,-2.252886
7.369,1,5.858058,5.975539,1.149237,4.709231,5.136156,4.282416,1,5.858058,19.335302,13.476835,7.082633,6.394178,5.975539,-2.210859
7.370,1,5.857304,5.972338,1.146383,4.710773,5.137343,4.284231,1,5.857304,19.332884,13.475728,7.082015,6.393685,5.972338,-2.164828
7.371,1,5.855839,5.967841,1.142758,4.712469,5.138839,4.286311,1,5.855839,19.330343,13.475116,7.081546,6.393550,5.967841,-2.107743
7.372,1,5.854375,5.963343,1.139371,4.714225,5.140336,4.288391,1,5.854375,19.328106,13.474510,7.081078,6.393416,5.963343,-2.050659
7.373,1,5.852911,5.958846,1.136431,4.716090,5.141832,4.290470,1,5.852911,19.326439,13.473917,7.080609,6.393282,5.958846,-1.993575
7.374,1,5.852410,5.955183,1.134355,4.717966,5.143325,4.292549,1,5.852410,19.325310,13.472989,7.080056,6.392840,5.955183,-1.934060
7.375,1,5.854568,5.953821,1.133896,4.719861,5.144809,4.294624,1,5.854568,19.325190,13.471434,7.079272,6.391548,5.953821,-1.867840
7.376,1,5.856725,5.952460,1.133976,4.721682,5.146293,4.296699,1,5.856725,19.325201,13.469543,7.078487,6.390257,5.952460,-1.801621
7.377,1,5.858882,5.951098,1.135067,4.723363,5.147777,4.298773,1,5.858882,19.325457,13.467026,7.077703,6.388966,5.951098,-1.735401
7.378,1,5.861054,5.949687,1.136187,4.724911,5.149191,4.300625,1,5.861054,19.325394,13.464297,7.076870,6.387455,5.949687,-1.667958
7.379,1,5.863266,5.948135,1.137360,4.726205,5.150414,4.301862,1,5.863266,19.324738,13.461172,7.075901,6.385340,5.948135,-1.597142
7.380,1,5.865478,5.946583,1.138410,4.727458,5.151637,4.303099,1,5.865478,19.323940,13.458074,7.074933,6.383224,5.946583,-1.526326
7.381,1,5.867689,5.945032,1.139229,4.728632,5.152860,4.304335,1,5.867689,19.322884,13.455023,7.073964,6.381109,5.945032,-1.455510
7.382,1,5.869681,5.943253,1.139886,4.729861,5.153994,4.305688,1,5.869681,19.321980,13.452232,7.073068,6.379269,5.943253,-1.384543
7.383,1,5.871067,5.940845,1.140239,4.731191,5.154883,4.307361,1,5.871067,19.321360,13.449930,7.072372,6.378187,5.940845,-1.313160
7.384,1,5.872452,5.938438,1.140431,4.732489,5.155773,4.309034,1,5.872452,19.320887,13.447966,7.071678,6.377105,5.938438,-1.241778
7.385,1,5.873838,5.936030,1.140325,4.733730,5.156662,4.310708,1,5.873838,19.320690,13.446634,7.070982,6.376023,5.936030,-1.170395
7.386,1,5.875114,5.933594,1.140142,4.734845,5.157547,4.312142,1,5.875114,19.320629,13.445642,7.070254,6.375431,5.933594,-1.100539
7.387,1,5.876087,5.931079,1.139814,4.735723,5.158419,4.312918,1,5.876087,19.320820,13.445283,7.069436,6.376192,5.931079,-1.034894
7.388,1,5.877059,5.928563,1.139792,4.736566,5.159291,4.313694,1,5.877059,19.321476,13.445118,7.068616,6.376952,5.928563,-0.969250
7.389,1,5.878032,5.926048,1.140343,4.737343,5.160163,4.314470,1,5.878032,19.323002,13.445314,7.067798,6.377712,5.926048,-0.903605
7.390,1,5.879344,5.923996,1.141402,4.738194,5.161078,4.315303,1,5.879344,19.325132,13.445538,7.067066,6.378452,5.923996,-0.840314
7.391,1,5.881590,5.923224,1.143411,4.739180,5.162108,4.316296,1,5.881590,19.328400,13.445810,7.066577,6.379132,5.923224,-0.783517
7.392,1,5.883836,5.922452,1.144924,4.740182,5.163138,4.317288,1,5.883836,19.331137,13.446031,7.066089,6.379813,5.922452,-0.726719
7.393,1,5.886083,5.921681,1.145509,4.741215,5.164168,4.318280,1,5.886083,19.332878,13.446155,7.065600,6.380494,5.921681,-0.669922
7.394,1,5.887071,5.919798,1.144741,4.742187,5.165215,4.319157,1,5.887071,19.333124,13.446195,7.065062,6.381134,5.919798,-0.615894
7.395,1,5.884586,5.914848,1.141438,4.743047,5.166306,4.319716,1,5.884586,19.330563,13.446078,7.064389,6.381660,5.914848,-0.569505
7.396,1,5.882101,5.909898,1.138127,4.743884,5.167397,4.320276,1,5.882101,19.327953,13.445942,7.063715,6.382186,5.909898,-0.523117
7.397,1,5.879616,5.904948,1.134802,4.744680,5.168488,4.320836,1,5.879616,19.325251,13.445768,7.063042,6.382713,5.904948,-0.476729
7.398,1,5.878660,5.901670,1.132973,4.745507,5.169551,4.321453,1,5.878660,19.324106,13.445627,7.062223,6.383361,5.901670,-0.433025
7.399,1,5.881924,5.903005,1.133948,4.746390,5.170536,4.322230,1,5.881924,19.325884,13.445545,7.061004,6.384348,5.903005,-0.396727
7.400,1,5.885187,5.904340,1.135831,4.747272,5.171521,4.323008,1,5.885187,19.328468,13.445367,7.059785,6.385335,5.904340,-0.360430
7.401,1,5.888451,5.905674,1.139413,4.748151,5.172506,4.323785,1,5.888451,19.332571,13.445007,7.058566,6.386322,5.905674,-0.324133
7.402,1,5.891606,5.907059,1.142850,4.748981,5.173249,4.324675,1,5.891606,19.336256,13.444427,7.057327,6.387083,5.907059,-0.290816
7.403,1,5.894461,5.908581,1.146014,4.749719,5.173324,4.325878,1,5.894461,19.339163,13.443431,7.056035,6.387224,5.908581,-0.265725
7.404,1,5.897316,5.910103,1.148569,4.750392,5.173399,4.327080,1,5.897316,19.341297,13.442335,7.054743,6.387364,5.910103,-0.240633
7.405,1,5.900172,5.911625,1.149982,4.750948,5.173475,4.328283,1,5.900172,19.341980,13.441051,7.053451,6.387505,5.911625,-0.215542
7.406,1,5.901913,5.912141,1.150606,4.751432,5.173462,4.329333,1,5.901913,19.341841,13.439802,7.052161,6.387611,5.912141,-0.192473
7.407,1,5.900582,5.909880,1.149752,4.751781,5.173209,4.329961,1,5.900582,19.340155,13.438622,7.050878,6.387626,5.909880,-0.174987
7.408,1,5.899250,5.907619,1.148469,4.752026,5.172955,4.330589,1,5.899250,19.337881,13.437386,7.049595,6.387641,5.907619,-0.157501
7.409,1,5.897919,5.905359,1.146384,4.752076,5.172701,4.331217,1,5.897919,19.334503,13.436043,7.048312,6.387656,5.905359,-0.140015
7.410,1,5.896754,5.903359,1.144438,4.751995,5.172232,4.331697,1,5.896754,19.330973,13.434538,7.047096,6.387454,5.903359,-0.124302
7.411,1,5.896049,5.902080,1.142752,4.751668,5.171167,4.331767,1,5.896049,19.327150,13.432731,7.046064,6.386652,5.902080,-0.113482
7.412,1,5.895346,5.900801,1.142016,4.751232,5.170102,4.331837,1,5.895346,19.324154,13.430906,7.045033,6.385850,5.900801,-0.102662
7.413,1,5.894641,5.899522,1.143061,4.750589,5.169037,4.331906,1,5.894641,19.322699,13.429049,7.044001,6.385048,5.899522,-0.091842
7.414,1,5.895436,5.899837,1.145581,4.749868,5.167627,4.332076,1,5.895436,19.322783,13.427334,7.043086,6.384244,5.899837,-0.082816
7.415,1,5.900367,5.904552,1.150865,4.749002,5.165261,4.332521,1,5.900367,19.325747,13.425880,7.042493,6.383433,5.904552,-0.078744
7.416,1,5.905298,5.909266,1.156542,4.748075,5.162896,4.332966,1,5.905298,19.329077,13.424459,7.041901,6.382623,5.909266,-0.074672
7.417,1,5.910230,5.913981,1.162955,4.747036,5.160531,4.333412,1,5.910230,19.333092,13.423100,7.041308,6.381813,5.913981,-0.070600
7.418,1,5.914388,5.918008,1.168568,4.745936,5.158082,4.333703,1,5.914388,19.336143,13.421638,7.040744,6.380899,5.918008,-0.068117
7.419,1,5.916416,5.920137,1.172681,4.744723,5.155399,4.333571,1,5.916416,19.337391,13.419988,7.040257,6.379700,5.920137,-0.070019
7.420,1,5.918444,5.922266,1.176356,4.743385,5.152716,4.333439,1,5.918444,19.338055,13.418314,7.039771,6.378500,5.922266,-0.071920
7.421,1,5.920472,5.924394,1.179213,4.741813,5.150033,4.333307,1,5.920472,19.337624,13.416598,7.039285,6.377301,5.924394,-0.073821
7.422,1,5.922380,5.926451,1.182285,4.740067,5.147363,4.332747,1,5.922380,19.337309,13.414957,7.038757,6.376181,5.926451,-0.076598
7.423,1,5.923962,5.928308,1.185761,4.737994,5.144726,4.331009,1,5.923962,19.337210,13.413454,7.038115,6.375278,5.928308,-0.081790
7.424,1,5.925543,5.930165,1.189426,4.735847,5.142090,4.329272,1,5.925543,19.337198,13.411924,7.037472,6.374377,5.930165,-0.086981
7.425,1,5.927125,5.932022,1.193444,4.733562,5.139453,4.327534,1,5.927125,19.337353,13.410346,7.036830,6.373475,5.932022,-0.092173
7.426,1,5.928767,5.934025,1.197449,4.731329,5.136925,4.325800,1,5.928767,19.337399,13.408621,7.036217,6.372375,5.934025,-0.098952
7.427,1,5.930578,5.936429,1.201431,4.729194,5.134700,4.324079,1,5.930578,19.337244,13.406619,7.035685,6.370729,5.936429,-0.110114
7.428,1,5.932389,5.938834,1.205286,4.727163,5.132474,4.322358,1,5.932389,19.336952,13.404504,7.035152,6.369083,5.938834,-0.121276
7.429,1,5.934200,5.941238,1.208904,4.725327,5.130248,4.320636,1,5.934200,19.336405,13.402175,7.034620,6.367437,5.941238,-0.132438
7.430,1,5.935906,5.943590,1.212357,4.723578,5.128024,4.319012,1,5.935906,19.335760,13.399824,7.034166,6.365710,5.943590,-0.144609
7.431,1,5.937319,5.945798,1.215502,4.721997,5.125805,4.317656,1,5.937319,19.334930,13.397430,7.033930,6.363760,5.945798,-0.159561
7.432,1,5.938733,5.948006,1.218683,4.720284,5.123586,4.316299,1,5.938733,19.334137,13.395170,7.033694,6.361809,5.948006,-0.174514
7.433,1,5.940146,5.950214,1.221931,4.718322,5.121367,4.314942,1,5.940146,19.333410,13.393158,7.033458,6.359858,5.950214,-0.189467
7.434,1,5.941558,5.952424,1.225407,4.716071,5.119058,4.313233,1,5.941558,19.332876,13.391397,7.033201,6.358222,5.952424,-0.204475
7.435,1,5.942965,5.954636,1.229309,4.713279,5.116497,4.310549,1,5.942965,19.332699,13.390111,7.032883,6.357458,5.954636,-0.219636
7.436,1,5.944372,5.956848,1.233294,4.710596,5.113936,4.307865,1,5.944372,19.332846,13.388956,7.032566,6.356693,5.956848,-0.234796
7.437,1,5.945778,5.959061,1.237430,4.708115,5.111376,4.305182,1,5.945778,19.333595,13.388048,7.032248,6.355929,5.959061,-0.249956
7.438,1,5.947411,5.961524,1.241542,4.706001,5.108829,4.302520,1,5.947411,19.334671,13.387128,7.031906,6.355242,5.961524,-0.265579
7.439,1,5.949667,5.964677,1.245606,4.704571,5.106322,4.299921,1,5.949667,19.336361,13.386184,7.031495,6.354771,5.964677,-0.282477
7.440,1,5.951923,5.967832,1.250148,4.702421,5.103815,4.297321,1,5.951923,19.337849,13.385280,7.031085,6.354299,5.967832,-0.299375
7.441,1,5.954180,5.970986,1.255588,4.698920,5.101307,4.294722,1,5.954180,19.338957,13.384450,7.030674,6.353827,5.970986,-0.316273
7.442,1,5.955517,5.973267,1.261402,4.694219,5.098986,4.291897,1,5.955517,19.339348,13.383729,7.030229,6.353491,5.973267,-0.334032
7.443,1,5.954317,5.973137,1.267917,4.687266,5.097182,4.288450,1,5.954317,19.338396,13.383213,7.029688,6.353528,5.973137,-0.354167
7.444,1,5.953118,5.973008,1.271166,4.683088,5.095377,4.285002,1,5.953118,19.336960,13.382706,7.029148,6.353565,5.973008,-0.374303
7.445,1,5.951918,5.972878,1.268296,4.684109,5.093573,4.281554,1,5.951918,19.334618,13.382214,7.028608,6.353602,5.972878,-0.394438
7.446,1,5.950563,5.972614,1.259479,4.691081,5.091658,4.289081,1,5.950563,19.332230,13.381671,7.028109,6.353691,5.972614,-0.414960
7.447,1,5.948780,5.971978,1.239519,4.709201,5.089438,4.326889,1,5.948780,19.329754,13.381034,7.027724,6.353923,5.971978,-0.436545
7.448,1,5.946997,5.971341,1.219792,4.727125,5.087219,4.364696,1,5.946997,19.327623,13.380708,7.027340,6.354155,5.971341,-0.458131
7.449,1,5.945213,5.970705,1.200499,4.744683,5.085000,4.402504,1,5.945213,19.326145,13.380964,7.026956,6.354386,5.970705,-0.479717
7.450,1,5.943297,5.969977,1.187562,4.755814,5.082829,4.429398,1,5.943297,19.325121,13.381745,7.026714,6.354795,5.969977,-0.502078
7.451,1,5.941015,5.968996,1.186534,4.754904,5.080791,4.426176,1,5.941015,19.324947,13.383510,7.026867,6.355691,5.968996,-0.526576
7.452,1,5.938732,5.968015,1.186404,4.752874,5.078753,4.422955,1,5.938732,19.324095,13.384816,7.027020,6.356587,5.968015,-0.551075
7.453,1,5.936450,5.967034,1.187958,4.748746,5.076714,4.419733,1,5.936450,19.321968,13.385264,7.027174,6.357483,5.967034,-0.575573
7.454,1,5.933688,5.965718,1.183588,4.750192,5.074487,4.427557,1,5.933688,19.318579,13.384800,7.027512,6.358400,5.965718,-0.602783
7.455,1,5.929604,5.963478,1.168119,4.762080,5.071739,4.465860,1,5.929604,19.312824,13.382626,7.028359,6.359375,5.963478,-0.637475
7.456,1,5.925519,5.961237,1.148531,4.777764,5.068991,4.504164,1,5.925519,19.309309,13.383016,7.029208,6.360351,5.961237,-0.672167
7.457,1,5.921435,5.958996,1.121226,4.800557,5.066243,4.542468,1,5.921435,19.309992,13.388209,7.030056,6.361326,5.958996,-0.706859
7.458,1,5.917069,5.956644,1.093837,4.823210,5.063471,4.580773,1,5.917069,19.314421,13.397375,7.031056,6.362346,5.956644,-0.744754
7.459,1,5.911925,5.953983,1.066290,4.845601,5.060635,4.619082,1,5.911925,19.325871,13.413981,7.032480,6.363489,5.953983,-0.791490
7.460,1,5.906781,5.951323,1.041741,4.865001,5.057797,4.657391,1,5.906781,19.328323,13.421583,7.033904,6.364632,5.951323,-0.838226
7.461,1,5.901637,5.948662,1.022807,4.878799,5.054961,4.695700,1,5.901637,19.313921,13.412314,7.035327,6.365775,5.948662,-0.884962
7.462,1,5.896784,5.946473,1.008739,4.887967,5.052186,4.722964,1,5.896784,19.280113,13.383409,7.036676,6.348323,5.946473,-0.935098
7.463,1,5.892735,5.945587,1.003786,4.888457,5.049584,4.719753,1,5.892735,19.209955,13.317711,7.037819,6.279564,5.945587,-0.994614
7.464,1,5.888686,5.944700,1.001291,4.886756,5.046982,4.716541,1,5.888686,19.138786,13.250738,7.038962,6.210805,5.944700,-1.054130
7.465,1,5.884637,5.943814,1.003397,4.880951,5.044380,4.713330,1,5.884637,19.065723,13.181374,7.040105,6.142045,5.943814,-1.113647
7.466,1,5.880272,5.942802,1.004805,4.875891,5.042003,4.710067,1,5.880272,19.011620,13.130923,7.041309,6.091465,5.942802,-1.176747
7.467,1,5.875038,5.941446,1.004902,4.872224,5.040245,4.706664,1,5.875038,18.993036,13.115910,7.042685,6.091050,5.941446,-1.249739
7.468,1,5.869803,5.940091,1.003231,4.869257,5.038486,4.703260,1,5.869803,18.983686,13.111197,7.044061,6.090633,5.940091,-1.322731
7.469,1,5.864569,5.938735,0.998245,4.867601,5.036728,4.699857,1,5.864569,18.991632,13.125786,7.045436,6.090218,5.938735,-1.395723
7.470,1,5.857401,5.935587,0.991391,4.865920,5.034936,4.696919,1,5.857401,18.994467,13.137156,7.047015,6.089900,5.935587,-1.471376
7.471,1,5.844898,5.927494,0.981035,4.864188,5.033052,4.695266,1,5.844898,18.987722,13.142499,7.049154,6.089851,5.927494,-1.554371
7.472,1,5.832395,5.919401,0.970432,4.862432,5.031168,4.693613,1,5.832395,18.978607,13.145741,7.051292,6.089803,5.919401,-1.637367
7.473,1,5.819891,5.911308,0.959367,4.860631,5.029284,4.691960,1,5.819891,18.965046,13.145048,7.053431,6.089755,5.911308,-1.720362
7.474,1,5.808762,5.904624,0.949659,4.858969,5.027382,4.690603,1,5.808762,18.954580,13.145951,7.055695,6.089334,5.904624,-1.804037
7.475,1,5.801423,5.901832,0.942497,4.857567,5.025433,4.690059,1,5.801423,18.949909,13.149845,7.058304,6.087883,5.901832,-1.889588
