"Time"	"44 miry (cm)"	"43 mirx (cm)"	"42 CoMy (cm)"	"41 CoMx (cm)"	"40 FRy (cm)"	"39 FRx (cm)"	"38 FLy (cm)"	"37 FLx (cm)"	"36 HRy (cm)"	"35 HRx (cm)"	"34 HLy (cm)"	"33 HLx (cm)"	"32 MTP ang"	"31 Keyboard"	"30 ankle ang"	"29 knee ang"	"28 hip ang"	"27 FLty (cm)"	"26 FLtx (cm)"	"25 toey (cm)"	"801 toex (cm)"	"24 toex (cm)"	"23 MTPy (cm)"	"22 MTPx (cm)"	"21 anky (cm)"	"20 ankx (cm)"	"19 kny (cm)"	"18 knx (cm)"	"17 Hipy (cm)"	"16 Hipx (cm)"	"15 Cry (cm)"	"14 Crx (cm)"	"12 Sync"	"11 Gr"	"10 St"	"9 TA"	"8 Gs"	"7 VL"	"6 BF"	"5 Ip"	"4 GM"	"46 sw offset"	"45 sw onset"	"3 Platform"	"2 Trdml"	"1 Synch"
3.66	7.242404	1.019933	5.593489	17.504295	4.546842	17.510641	6.369854	19.391266	4.820417	16.062954	7.036668	15.553526	164.400620	0	44.318199	81.533501	63.719841	7.926121	18.002684	8.047341	-4.684505	16.631554	8.087568	16.096048	8.416311	15.187170	9.160748	16.825752	10.420182	16.011000	10.520473	16.875179	0	-0.01774	0.00591	-0.02029	-0.01319	0.00859	-0.01110	0.00492	-0.00397	0	0	-0.72194	0.39129	3.27728
3.67	7.252272	1.072492	5.599236	17.495125	4.552953	17.438618	6.380916	19.380602	4.822121	16.000158	6.303368	1.023812	164.886078	0	41.367805	77.581947	65.821198	7.940119	17.959572	8.084960	-6.924423	16.583603	8.157314	16.022131	8.549981	15.072132	9.133365	16.774910	10.414645	15.994965	10.523495	16.862547	0	-0.01935	0.00334	-0.01964	-0.01704	0.00927	-0.01846	0.00742	0.00033	0	0	-0.95754	0.38734	3.27699
3.68	7.285921	1.113705	5.653692	17.476954	4.596472	17.380714	6.414597	19.309315	4.852626	15.929531	6.425988	0.074831	161.851776	0	40.319824	73.580505	73.494751	7.986048	17.929955	8.108295	-9.192012	16.498310	8.403530	15.465099	8.769249	14.823962	9.038641	16.594498	10.391235	15.961724	10.520399	16.818714	0	-0.01800	0.00368	-0.02046	-0.01465	0.00940	-0.01261	0.00724	0.00193	0	0	-1.17156	0.38404	3.27682
3.69	7.299283	1.118063	5.701775	17.417116	4.619895	17.289042	6.429437	19.176960	4.877313	15.843538	6.444978	0.079781	159.305252	0	37.517803	73.077919	71.104004	8.015029	17.846968	8.150535	-8.794849	16.397238	8.195911	15.855728	8.658660	14.885032	9.033898	16.645350	10.346327	15.919193	10.494296	16.753340	0	-0.01718	0.00622	-0.02098	-0.01326	0.00849	-0.01299	0.00560	0.00335	0	0	-1.33503	0.38289	3.27682
3.70	7.332157	1.160805	5.770336	17.365725	4.639612	17.213266	6.478226	19.103462	4.894814	15.769710	5.615273	17.320057	160.003296	0	40.360424	72.453217	68.240929	8.045561	17.792509	8.147278	-9.309175	16.317854	8.205265	15.743334	8.611271	14.901742	9.065907	16.642719	10.335341	15.843865	10.489748	16.683249	0	-0.01671	0.00488	-0.02068	-0.00422	0.00872	-0.01331	0.00527	0.00164	0	0	-1.43716	0.38306	3.27773
3.71	7.347991	1.189146	5.820305	17.328264	4.667556	17.137337	6.492303	19.011957	4.935530	15.690457	6.562603	19.102629	156.915344	0	43.855469	73.711800	66.814659	8.055558	17.711740	8.179558	-12.601630	16.215372	8.203125	15.642944	8.554477	14.904370	9.123005	16.612198	10.356193	15.758280	10.528738	16.605106	0	-0.01770	0.00699	-0.02178	-0.00891	0.00905	-0.01302	0.00388	0.00337	0	0	-1.48497	0.38027	3.27819
3.72	7.357137	1.206478	5.861821	17.285963	4.692527	17.049179	6.554420	18.947409	4.946157	15.606964	6.618717	18.992275	157.044937	0	44.344929	77.376511	70.429779	8.079350	17.601490	8.177540	-11.285316	16.069635	8.203978	15.496785	8.544570	14.785631	9.123194	16.490091	10.403652	15.709274	10.577685	16.542160	0	-0.01718	0.00795	-0.02107	-0.01433	0.00778	-0.01551	0.00612	0.00586	0	0	-1.46946	0.37901	3.27637
3.73	7.361164	1.175954	5.926445	17.240562	4.694355	16.988329	6.627412	18.809170	4.964465	15.507187	6.677364	18.859152	163.968353	0	41.887280	81.742043	73.804649	8.095702	17.485909	8.153052	-9.025314	15.967491	8.219164	15.389673	8.531174	14.638677	9.126884	16.337215	10.456374	15.642627	10.623615	16.472860	0	-0.01885	0.00198	-0.01915	-0.01164	0.00905	-0.01348	0.00480	0.00130	0	0	-1.39768	0.37691	3.27713
3.74	7.359745	1.200039	5.997948	17.182085	4.696746	16.929482	6.670454	18.697811	5.002957	15.375555	6.705715	18.718018	166.148636	0	42.288067	86.159981	73.978996	8.122033	17.389492	8.142974	-10.160657	15.888510	8.206907	15.314361	8.488777	14.548467	9.165501	16.216408	10.514564	15.560651	10.658140	16.382854	0	-0.01788	0.00436	-0.01989	0.00269	0.00624	-0.01111	0.00633	0.01053	0	0	-1.26098	0.37862	3.27683
3.75	7.357446	1.186092	6.082064	17.143978	4.696495	16.941101	6.670756	18.580076	5.014839	15.264797	6.706722	18.617373	165.487930	0	43.724438	86.290688	74.853859	8.090245	17.315590	8.134297	-10.706450	15.786449	8.219409	15.174176	8.524776	14.434133	9.178617	16.111181	10.537979	15.477042	10.682102	16.305986	0	-0.01748	0.00341	-0.02397	0.01105	0.00974	-0.01785	0.00560	0.00238	0	0	-1.08911	0.37878	3.27713
3.76	7.358784	1.182534	6.184352	17.091591	4.813361	17.021645	6.665308	18.460615	5.013933	15.158266	6.506636	0.120100	168.937042	0	43.796509	87.809990	73.904404	8.380692	17.226089	8.125474	-10.489756	15.679178	8.236346	15.093376	8.527564	14.364686	9.202264	16.033440	10.570397	15.418456	10.689302	16.253096	0	-0.01783	0.00441	-0.02064	-0.01360	0.00825	-0.00415	0.00582	0.00684	0	0	-0.85344	0.38284	3.27729
3.77	7.350977	1.159273	6.294427	16.986429	5.091455	17.240398	6.656344	18.322866	5.008725	15.028195	6.683593	18.360897	165.134354	0	44.898659	84.967140	75.174072	8.244986	17.469215	8.102064	-11.914635	15.569282	8.236321	14.961878	8.633966	14.192437	9.177304	15.908466	10.562096	15.331978	10.677265	16.175367	0	-0.01808	0.00396	-0.01956	-0.00955	0.00695	-0.01640	0.00487	0.01401	0	0	-0.60681	0.38688	3.27729
3.78	7.328885	1.129898	6.399961	16.895107	5.284855	17.494144	6.628598	18.185585	5.010921	14.885965	6.671106	18.229147	163.606689	0	47.416637	84.642685	72.783684	8.239702	17.730539	8.082561	-12.938646	15.443312	8.233848	14.827125	8.658304	14.097430	9.191480	15.816606	10.576417	15.240458	10.656546	16.092907	0	-0.01700	0.00107	-0.02033	-0.01631	0.01023	-0.00188	0.00529	0.00169	0	0	-0.31589	0.39401	3.27592
3.79	7.313430	1.111926	6.450054	16.792238	5.384592	17.871492	6.608617	18.033348	4.997644	14.752867	6.437438	0.069698	162.704605	0	49.347027	83.956398	71.651237	8.232550	18.140615	8.059332	-13.263264	15.309398	8.223560	14.697021	8.672014	13.987854	9.199450	15.708846	10.579363	15.120764	10.651835	15.995975	0	-0.02048	0.00258	-0.01850	-0.01407	0.00818	-0.00998	0.00486	0.00320	0	0	-0.02699	0.39946	3.27774
3.80	7.288591	1.092710	6.427509	16.725382	5.419970	18.324055	6.582540	17.906431	4.985725	14.627717	6.356512	0.067225	157.951096	0	52.605469	83.241096	72.842094	12.321443	11.350833	8.042006	-14.590617	15.180521	8.211408	14.527992	8.698221	13.872485	9.194473	15.602726	10.577648	15.022362	10.664189	15.904209	0	-0.01932	0.00456	-0.01967	-0.01304	0.00880	-0.01374	0.00649	0.02247	0	0	0.25533	0.40429	3.27729
3.81	7.272191	1.070495	6.396444	16.634834	5.452699	18.659073	6.560520	17.779444	4.960816	14.495573	6.246675	0.061915	158.981934	0	52.125656	85.483574	74.648949	8.387834	19.279646	8.024043	-15.832791	15.026970	8.182261	14.381114	8.628821	13.738163	9.165394	15.456326	10.557541	14.897823	10.657781	15.776449	0	-0.01743	0.03585	-0.04819	-0.01155	0.00773	-0.01213	0.00653	0.01064	0	0	0.55361	0.40680	3.27699
3.82	7.240859	1.060343	6.388833	16.559975	5.410818	18.890305	6.543240	17.633064	4.936189	14.339828	4.891411	14.417876	155.089996	0	52.733315	83.325874	75.515221	8.246095	18.847219	7.995734	-15.246179	14.856971	8.156456	14.183218	8.655060	13.552506	9.102712	15.295953	10.502379	14.756583	10.606017	15.653775	0	-0.01780	-0.00121	-0.02316	-0.01268	0.00975	-0.01707	0.00818	-0.00474	0	0	0.80599	0.40603	3.27698
3.83	7.221344	1.026005	6.368279	16.463993	5.398505	19.060913	6.516427	17.474203	4.914733	14.197412	6.282946	16.249556	152.774094	0	52.813713	81.591949	75.260132	15.974241	21.438736	7.972098	-14.000867	14.706626	8.119959	14.039949	8.628139	13.428520	9.035599	15.181771	10.431307	14.632226	10.536325	15.519316	0	-0.01683	0.00474	-0.02175	-0.01463	0.00978	-0.02099	0.00802	0.00389	0	0	1.03303	0.40282	3.27774
3.84	7.206554	0.984263	6.337888	16.406370	5.396463	19.179382	6.512945	17.339699	4.892657	14.068337	5.687974	6.206230	151.010071	0	51.464214	79.536430	74.607849	8.337202	19.813206	7.963737	-13.160459	14.585804	8.111271	13.911101	8.664007	13.282489	8.980771	15.054382	10.384685	14.526704	10.466509	15.424620	0	-0.01624	0.00362	-0.02028	-0.01011	0.00702	-0.01237	0.00409	0.00172	0	0	1.22855	0.40078	3.27759
3.85	7.191845	0.948159	6.289510	16.334726	5.341438	19.200935	6.496367	17.222992	4.865531	13.918927	4.828084	13.995594	150.445496	0	50.335808	78.380707	75.743423	8.222207	19.803053	7.942069	-13.721351	14.450883	8.096274	13.764801	8.640962	13.164565	8.895004	14.946541	10.306918	14.440089	10.393682	15.345107	0	-0.01512	0.00248	-0.02148	-0.00897	0.00668	-0.01331	0.00655	0.00320	0	0	1.36365	0.40086	3.27729
3.86	7.160135	0.915013	6.217802	16.257530	5.234032	19.200911	6.480563	17.080933	4.839290	13.795955	6.244544	16.198523	152.823318	0	46.517044	78.185806	77.009354	8.277811	19.841246	7.928338	-11.471816	14.317530	8.088872	13.666682	8.637989	13.035732	8.809961	14.827332	10.242000	14.381381	10.310950	15.296758	0	-0.01723	0.00388	-0.02338	-0.01051	0.00936	-0.01219	0.00549	-0.00664	0	0	1.44620	0.40410	3.27774
3.87	7.148168	0.913755	6.142281	16.243456	5.087098	19.214201	6.461530	16.966114	4.829941	13.671662	5.111152	13.848845	151.335464	0	45.322014	78.551987	78.306992	8.186790	19.823822	7.916222	-12.582602	14.208433	8.076313	13.549057	8.647804	12.921124	8.742410	14.718627	10.194818	14.344070	10.239517	15.268674	0	-0.01789	0.00277	-0.02172	-0.01273	0.01699	-0.01543	0.00687	0.00129	0	0	1.48143	0.40400	3.27743
3.88	7.126195	0.928248	6.040280	16.203075	5.018352	19.282507	6.454046	16.875793	4.799219	13.560869	8.552552	15.889280	150.575134	0	46.643417	79.098434	78.123421	8.181487	19.926315	7.905637	-12.700597	14.067633	8.066323	13.460174	8.641043	12.870298	8.716110	14.668733	10.175910	14.323873	10.198903	15.254977	0	-0.01691	0.00257	-0.02131	-0.01840	0.00773	-0.01303	0.00438	0.00288	0	0	1.45327	0.40402	3.27744
3.89	7.137590	0.904980	5.971382	16.190472	4.907683	19.306751	6.441303	16.774382	4.811902	13.471061	10.134670	15.177695	149.950348	0	46.331348	80.622681	79.183960	8.140089	19.957056	7.912621	-11.693179	13.955234	8.062925	13.373092	8.626560	12.800074	8.683228	14.599174	10.154749	14.308301	10.160744	15.248694	0	-0.01757	0.00428	-0.02056	-0.01568	0.00640	-0.01155	0.00752	0.00356	0	0	1.37385	0.40074	3.27773
3.90	7.124489	0.906099	5.901602	16.213305	4.736871	19.272614	6.453370	16.684496	4.797559	13.352508	8.739395	14.749841	143.241165	0	48.247066	80.326828	80.857079	8.003816	19.948606	7.936162	-15.065247	13.832866	8.052011	13.283458	8.648865	12.757864	8.636718	14.557780	10.117041	14.315725	10.119407	15.260505	0	-0.02272	0.00664	-0.02025	-0.01147	0.00955	-0.01001	0.00500	0.00408	0	0	1.24686	0.39434	3.27713
3.91	7.137331	0.901645	5.824542	16.236542	4.744031	19.189108	6.448949	16.600054	4.782901	13.271153	6.973769	14.251361	129.463333	0	53.109596	79.485619	84.954361	7.945827	19.879301	7.993332	-14.614675	13.644402	8.069483	13.116032	8.770682	12.690545	8.593982	14.481750	10.088447	14.354144	10.085714	15.301948	0	-0.01721	0.00124	-0.01965	-0.01803	0.00787	-0.00778	0.00681	0.00118	0	0	1.06490	0.38912	3.27744
3.92	7.126936	0.893699	5.760006	16.278807	4.783539	19.066191	6.454525	16.491882	4.817379	13.183060	6.796921	14.635301	118.817650	0	56.198605	77.803345	88.270737	7.919421	19.841501	8.037215	-10.187637	13.533594	8.085868	13.003711	8.876643	12.658910	8.557069	14.430217	10.056060	14.378669	10.060064	15.330074	0	-0.01267	-0.00226	-0.01716	-0.01433	0.00639	-0.01119	0.00696	-0.00435	0	0	0.84758	0.38416	3.27683
3.93	7.149486	0.925805	5.659888	16.327705	4.802451	18.964396	6.457616	16.427109	4.816748	13.090310	6.660189	15.092020	114.477211	0	60.308437	76.231514	89.939789	7.898998	19.727152	8.017875	-7.036530	13.459104	8.096420	12.946066	8.994915	12.692325	8.562017	14.439456	10.062007	14.443325	10.058569	15.390599	0	-0.01715	0.00476	-0.02289	-0.01121	0.00865	-0.00901	0.00585	-0.00606	0	0	0.57491	0.38267	3.27804
3.94	7.178443	0.963658	5.554282	16.405560	4.820743	18.887362	6.421114	16.435724	4.819765	13.046780	6.553860	15.488010	113.767960	0	61.821026	76.706573	91.507141	7.880684	19.673561	8.040265	-5.830265	13.393532	8.146439	12.911581	9.142411	12.711966	8.621095	14.434784	10.118038	14.527446	10.083418	15.502398	0	-0.01887	0.00461	-0.02113	-0.01541	0.00840	-0.01255	0.00344	0.01245	0	0	0.30518	0.37981	3.27773
3.95	7.197029	0.993341	5.445819	16.513201	4.812379	18.848047	6.324993	16.607944	4.837837	13.019673	6.484234	15.783892	110.649353	0	63.806423	80.807999	97.122032	7.892777	19.586895	8.044189	-5.218730	13.330222	8.152590	12.856149	9.236646	12.708293	8.667769	14.416027	10.148277	14.656662	10.111964	15.642347	0	-0.01714	0.00230	-0.02055	-0.01183	0.00778	-0.01129	0.00311	-0.00036	0	0	-0.00183	0.34444	3.27728
3.96	7.217374	1.004993	5.392091	16.635847	4.811468	18.794533	6.095847	17.227072	4.879696	12.952258	6.465649	15.936636	111.789230	0	66.610489	86.258553	102.651741	7.898639	19.497967	8.045784	-4.351341	13.280300	8.208448	12.766099	9.325122	12.683427	8.734507	14.383761	10.180293	14.782360	10.132753	15.767986	0	-0.00963	0.01010	-0.01769	-0.00740	0.00947	-0.00374	0.00012	-0.02040	0	0	-0.30796	0.36969	3.27745
3.97	7.228729	1.032022	5.395582	16.779636	4.828185	18.711607	6.092692	17.925558	4.909909	12.891374	6.422884	15.981055	112.099113	0	67.210533	91.221840	108.450531	7.931634	19.486013	8.075090	-2.698355	13.247084	8.249496	12.732772	9.402188	12.664966	8.803622	14.362526	10.207232	14.891358	10.168366	15.905912	0	-0.02032	0.00110	-0.02221	-0.01416	0.00796	-0.01133	0.00321	0.04048	0	0	-0.58274	0.36771	3.27833
3.98	7.244014	1.060802	5.425029	16.906570	4.871112	18.638645	6.113963	18.629749	4.904219	12.841714	6.407914	15.973932	111.586014	0	69.964264	95.197136	113.994652	7.979678	19.441292	8.097365	-4.222587	13.227571	8.316278	12.679582	9.475012	12.683222	8.853119	14.372375	10.207895	15.015937	10.182575	16.040974	0	-0.01868	0.00073	-0.02078	-0.01872	0.00661	-0.01380	0.00462	0.00276	0	0	-0.85414	0.36688	3.27789
3.99	7.245876	1.097512	5.484505	16.986542	4.896820	18.549543	6.108890	19.210951	4.928999	12.781425	6.441098	15.935271	110.617622	0	74.198730	98.568092	118.032227	8.024150	19.365488	8.131129	-4.211444	13.164886	8.381111	12.632400	9.521231	12.722754	8.895761	14.410585	10.208877	15.135513	10.193277	16.162115	0	-0.00922	0.00660	-0.01784	-0.00864	0.00815	-0.00433	0.00840	0.00250	0	0	-1.07110	0.36418	3.27623
4.00	7.278450	1.136405	5.577397	17.044338	4.901302	18.471321	6.239958	19.568150	4.956361	12.782528	6.501828	15.931209	108.432495	0	79.297623	99.443237	118.280006	8.046063	19.264399	8.157356	-4.926782	13.139374	8.444054	12.613092	9.585502	12.814761	8.948725	14.498346	10.245641	15.251993	10.212863	16.250002	0	-0.01804	0.00457	-0.02227	-0.01294	0.00940	-0.01322	0.00515	0.00253	0	0	-1.26153	0.35882	3.27667
4.01	7.302660	1.176366	5.646250	17.112591	4.943302	18.395855	6.333620	19.716948	4.985562	12.753073	6.525934	15.834173	99.888824	0	89.387756	97.003304	117.571381	8.053103	19.185844	8.218076	-9.290036	13.073704	8.522793	12.558725	9.618382	12.973285	8.963447	14.649905	10.283656	15.361964	10.270428	16.346804	0	-0.01966	0.00654	-0.01854	-0.00544	0.00844	-0.01034	0.00724	0.00574	0	0	-1.39722	0.35363	3.27759
4.02	7.317822	1.186730	5.701764	17.151791	4.955714	18.284121	6.464753	19.740730	4.959025	12.731089	6.528236	15.749205	101.638535	0	102.367378	94.971703	113.978439	8.076331	19.086441	8.234508	-6.723707	12.952295	8.649628	12.515821	9.631944	13.142643	9.011383	14.832287	10.369233	15.469468	10.349443	16.446243	0	-0.01528	0.00397	-0.02172	-0.00089	0.00870	-0.01110	0.00773	0.00170	0	1	-1.46830	0.35217	3.27713
4.03	7.332564	1.187686	5.761236	17.196482	4.989072	18.227074	6.655251	19.859060	4.881901	12.878986	6.558015	15.631886	171.007278	0	92.511749	86.237679	110.809258	8.091387	18.997601	8.322310	17.031504	12.937210	8.892607	12.970239	9.783759	13.405379	9.067259	15.056584	10.479468	15.562087	10.498126	16.522184	0	-0.01786	0.00383	-0.02348	-0.02186	0.00347	-0.01756	0.00493	0.00297	0	0	-1.48947	0.34949	3.27773
4.04	7.363640	1.177544	5.842922	17.228611	5.018073	18.144629	6.851952	19.936382	4.689921	13.470605	6.608167	15.582802	145.003998	0	70.963882	82.772911	102.025665	8.108482	18.905640	8.408407	57.982853	13.359879	8.815514	13.646708	9.705836	13.651177	9.117383	15.351297	10.584795	15.659591	10.587438	16.598898	0	-0.01701	0.00204	-0.02106	-0.01942	0.01304	-0.00946	0.00337	0.00122	0	0	-1.42946	0.34632	3.27713
4.05	7.368497	1.235979	5.920045	17.243721	5.055372	18.050709	6.916973	19.872204	4.703343	14.018458	6.632957	15.501894	130.693771	0	49.987034	79.697929	92.501053	8.094172	18.764902	8.386896	73.265572	14.004529	8.906004	14.231801	9.618827	13.889823	9.172508	15.633441	10.668632	15.739525	10.643999	16.647671	0	-0.01929	0.00399	-0.02108	-0.00553	0.00712	-0.00836	0.00518	0.00028	0	0	-1.32521	0.34325	3.27697
4.06	7.352392	1.212710	6.024302	17.284645	5.074691	17.974819	6.895509	19.784286	4.628001	14.622626	6.627179	15.388247	151.387497	0	37.334789	83.171875	85.478737	8.093343	18.651251	8.318010	74.780334	14.817040	8.844599	14.655474	9.475962	14.002522	9.262244	15.788870	10.761799	15.788718	10.691207	16.682903	0	-0.01702	0.00218	-0.01987	-0.01334	0.00870	-0.01169	0.00238	0.00162	0	0	-1.15675	0.34550	3.27714
4.07	7.349228	1.195861	6.099111	17.294233	5.063213	17.880568	6.885379	19.681028	4.635581	15.178887	6.613604	15.276079	171.798981	0	37.192757	86.529648	74.911591	8.091578	18.533960	8.224655	61.445187	15.601925	8.712224	15.040413	9.248019	14.214848	9.380230	16.009634	10.866673	15.809104	10.753157	16.682528	0	-0.01759	0.00326	-0.02133	-0.01421	0.00787	-0.01700	0.00739	0.00147	0	0	-0.95610	0.34509	3.27699
4.08	7.350373	1.187959	6.196336	17.303312	5.088269	17.791306	6.859208	19.552481	4.636962	15.673901	6.605493	15.162558	172.449463	0	37.699631	86.779518	67.233635	8.075516	18.409061	8.359887	35.980747	16.005831	8.710544	15.356479	9.103267	14.507935	9.495148	16.263411	10.932975	15.856463	10.830267	16.697832	0	-0.01929	0.00244	-0.02153	-0.01371	0.00675	-0.01495	0.00465	-0.00233	0	0	-0.69999	0.33334	3.27804
4.09	7.326372	1.184055	6.306263	17.335386	5.101736	17.724333	6.878510	19.438395	4.691487	16.067272	6.613767	15.066492	172.414459	0	48.691628	84.811455	51.735489	8.072475	18.294437	8.469272	38.460495	16.293867	8.617196	15.776711	8.944818	15.024063	9.710287	16.652506	11.004390	15.894338	10.888016	16.733004	0	-0.00455	0.00202	-0.03062	-0.01275	0.00840	-0.01188	0.00580	-0.00158	0	0	-0.43603	0.33941	3.27729
4.10	7.303710	1.155669	6.388020	17.315426	5.067138	17.718735	6.850930	19.301933	4.788661	16.379482	6.589656	14.908895	167.605484	0	53.560959	88.041153	39.766415	8.067999	18.149580	8.559958	30.711672	16.857533	8.598387	16.256256	8.820735	15.450610	9.927014	16.868391	11.076825	15.906200	10.922442	16.754120	0	-0.01793	0.00226	-0.02475	-0.01351	0.00737	-0.01294	0.00607	0.00464	0	0	-0.13369	0.33589	3.27698
4.11	7.304795	1.129616	6.424291	17.314632	5.147379	17.744274	6.840415	19.159678	4.909186	16.631943	6.564864	14.789921	178.356628	0	35.007626	107.868568	65.351212	8.068640	18.077368	8.570137	18.076107	16.857533	8.616618	16.752106	8.742764	14.776558	9.674516	16.314228	11.122193	15.972793	10.957085	16.799149	0	-0.01882	0.00309	-0.02217	-0.01338	0.00854	-0.01335	0.00490	0.00118	0	0	0.15253	0.33016	3.27789
4.12	7.277606	1.131062	6.394149	17.306501	5.277989	18.050192	6.810256	19.045008	4.952820	16.707602	6.543725	14.684359	169.149796	0	40.733337	107.552795	67.750786	8.233225	19.378626	8.416086	22.441311	17.198580	8.534197	15.860537	8.798565	14.684211	9.645606	16.272457	11.120394	15.998613	10.950833	16.815241	0	-0.01630	0.00352	-0.02058	-0.01982	0.00692	-0.01179	0.00214	0.00665	0	0	0.43039	0.32345	3.27744
4.13	7.237442	1.110014	6.349675	17.309647	5.335040	18.345884	6.802374	18.901348	4.907367	16.678585	6.508039	14.553727	179.183121	0	62.747631	90.430855	28.331575	8.234502	18.646666	8.453903	4.552301	17.333992	8.567759	16.901672	8.777730	15.944491	10.147716	17.098719	11.106082	15.972727	10.927045	16.797518	0	-0.01715	0.00235	-0.02208	-0.02242	0.00954	0.00051	0.00251	-0.00271	1	0	0.71771	0.31776	3.27683
4.14	7.221557	1.076953	6.276435	17.305109	5.282229	18.631758	6.782072	18.755577	4.738765	16.654327	6.498004	14.416938	175.025024	0	34.265961	106.307182	66.464394	8.316214	18.990911	8.407030	-19.305801	17.305639	8.508736	16.794504	8.749766	14.615170	9.593079	16.205397	11.062268	15.903008	10.887815	16.730387	0	-0.01829	0.00105	-0.01848	-0.02311	0.00646	-0.02510	0.00499	0.00012	0	0	0.95151	0.31331	3.27668
4.15	7.182964	1.005460	6.199503	17.252167	5.204000	18.826468	6.772544	18.610415	4.485883	16.503389	6.476959	14.281011	167.998245	0	70.379608	88.703545	32.371803	8.241771	19.091877	8.185440	-21.726154	16.988699	8.281569	16.511852	8.685375	15.614318	9.959140	16.886129	10.994689	15.800959	10.824803	16.652098	0	-0.01682	0.00488	-0.02234	-0.01068	0.01018	-0.01148	0.00695	0.00235	0	0	1.15126	0.30942	3.27668
4.16	7.159793	0.989172	6.113556	17.145391	5.125842	18.857885	6.756489	18.471375	4.222640	16.257633	6.457574	14.148425	165.181290	0	71.510925	95.530090	38.662373	8.109010	19.277739	8.003406	-10.321585	16.848297	8.082239	16.308432	8.411147	15.537928	9.758699	16.731096	10.856545	15.709229	10.736301	16.523180	0	-0.01793	0.00110	-0.02005	-0.01841	0.00847	-0.01252	0.00519	0.00256	0	0	1.31930	0.30813	3.27698
4.17	7.146183	0.957874	6.076007	17.041967	5.038283	18.687731	6.752468	18.322918	4.121228	16.100952	6.453307	14.053164	154.910446	0	70.519012	92.553467	42.153088	8.053432	19.176020	7.913932	-11.446362	16.739573	7.928566	16.093895	8.316737	15.311498	9.569980	16.603340	10.692063	15.607889	10.605674	16.394133	0	-0.01703	0.00337	-0.02103	-0.01409	0.00939	-0.01345	0.00626	0.00322	0	0	1.42324	0.30678	3.27759
