"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.507,0.000000,0,0,0,0,7.262489,0.582600,16.806492,5.012093,-10.103777,18.650015,7.171534,50.160278,14.344987,0.000000,15.685499,1.644836,6.322934,6.248783,0,0,0,0,17.412630,3.702860,6.526229,25.746273,14.459645,48.529091,0,61.111942,44.279457,99.151680,8.259885,19.218260,9.005087,15.133897,8.938793,15.239348,9.381839,15.248156,8.480207,16.805883,10.020659,16.374109,10.362843,17.114380,0,-0.41943,-0.02989,-0.03348,0.00394,0.00824,-0.01329,0.00537,0.00235,1.48102,0.11043,3.27723
0.508,0.000000,0,0,0,0,7.263180,0.579593,16.808096,5.010538,-10.160748,18.639957,7.155798,50.329720,14.396508,0.000000,15.825113,1.523324,6.319685,6.250418,0,0,0,0,17.429537,3.702888,6.523329,26.882174,14.493422,78.237587,0,61.038929,44.170219,98.743034,8.260932,19.203377,8.806972,15.118372,8.916452,15.255633,9.377069,15.258302,8.493832,16.826204,10.027945,16.373640,10.373940,17.109726,0,-0.04355,-0.02660,-0.02460,0.00404,0.00961,-0.00891,0.00409,-0.00558,1.47131,0.11304,3.27708
0.509,0.000000,0,0,0,0,7.263870,0.576585,16.809700,5.008983,-10.217721,18.629900,7.140063,50.499161,14.448029,0.000000,15.964726,1.401813,6.315972,6.252053,0,0,0,0,17.446442,3.702917,6.520429,28.018074,14.527198,107.946075,0,60.965912,44.060986,98.334389,8.261979,19.188494,8.608856,15.102847,8.894112,15.271918,9.372299,15.268449,8.507456,16.846525,10.035231,16.373171,10.385039,17.105072,0,-0.00116,-0.02107,-0.04120,-0.00084,0.00671,-0.01392,0.00455,-0.01122,1.47488,0.11514,3.27703
0.510,0.000000,0,0,0,0,7.264561,0.573577,16.811306,5.007428,-10.274693,18.619844,7.124327,50.668602,14.499550,0.000000,16.104340,1.280301,6.311669,6.253689,0,0,0,0,17.463346,3.702946,6.517529,29.153975,14.560974,137.654572,0,60.892899,43.951748,97.925735,8.263026,19.173611,8.410740,15.087323,8.871771,15.288203,9.367529,15.278595,8.521080,16.866846,10.042517,16.372702,10.396137,17.100418,0,-0.01218,-0.01585,-0.01245,0.00565,0.00778,-0.00975,0.00592,0.00734,1.47449,0.11562,3.27718
0.511,0.000000,0,0,0,0,7.264438,0.571398,16.814112,5.006273,-10.331021,18.609659,7.114211,50.745182,14.551393,0.000000,16.207855,1.149367,6.306911,6.255116,0,0,0,0,17.480114,3.702630,6.511252,30.002596,14.594522,155.853394,0,59.920391,43.766769,97.577057,8.263852,19.160042,8.277761,15.088600,8.852777,15.315117,9.365619,15.290125,8.536083,16.887487,10.050619,16.372206,10.408876,17.095041,0,-0.01547,-0.00992,-0.02060,0.00024,0.00870,-0.01390,0.01062,0.00629,1.47269,0.11444,3.27736
0.512,0.000000,0,0,0,0,7.262693,0.570871,16.819311,5.005914,-10.386066,18.599220,7.115300,50.636597,14.603875,0.000000,16.239386,0.999646,6.301576,6.256126,0,0,0,0,17.496605,3.701627,6.498242,30.278376,14.627617,151.101776,0,57.154282,43.430763,97.347954,8.264238,19.149094,8.274663,15.123381,8.840457,15.363222,9.369411,15.304415,8.553837,16.908773,10.060349,16.371656,10.424885,17.088224,0,-0.01993,-0.00491,-0.02139,0.00482,0.00824,-0.01166,0.00394,0.00327,1.47418,0.11027,3.27759
0.513,0.000000,0,0,0,0,7.260947,0.570344,16.824512,5.005556,-10.441112,18.588783,7.116389,50.528011,14.656358,0.000000,16.270918,0.849924,6.295929,6.257137,0,0,0,0,17.513096,3.700623,6.485233,30.554157,14.660710,146.350174,0,54.388176,43.094753,97.118851,8.264625,19.138144,8.271564,15.158160,8.828136,15.411327,9.373203,15.318704,8.571590,16.930059,10.070079,16.371107,10.440893,17.081408,0,-0.02115,-0.00003,-0.01511,-0.00182,0.00854,-0.01286,0.00534,0.00533,1.47464,0.11124,3.27755
0.514,0.000000,0,0,0,0,7.259202,0.569817,16.829712,5.005198,-10.496156,18.578344,7.117478,50.419430,14.708841,0.000000,16.302448,0.700202,6.289887,6.258148,0,0,0,0,17.529587,3.699619,6.472224,30.829937,14.693805,141.598557,0,51.622070,42.758743,96.889740,8.265011,19.127195,8.268467,15.192941,8.815817,15.459433,9.376995,15.332993,8.589344,16.951345,10.079809,16.370560,10.456902,17.074589,0,-0.02289,0.00165,-0.03278,-0.00063,0.00824,-0.01260,0.00580,0.00035,1.47464,0.11633,3.27702
0.515,0.000000,0,0,0,0,7.258102,0.569839,16.835646,5.004776,-10.546844,18.567766,7.122985,50.206440,14.760730,0.000000,16.311695,0.547163,6.283669,6.258955,0,0,0,0,17.545988,3.699488,6.456013,30.788378,14.726254,139.755859,0,50.018574,42.523544,96.374252,8.263969,19.116676,8.262570,15.237317,8.805878,15.497419,9.375907,15.347349,8.608908,16.975243,10.089383,16.369610,10.470996,17.068872,0,-0.02356,0.00145,-0.01611,0.00351,0.00778,-0.01300,0.00623,0.00189,1.47470,0.11593,3.27678
0.516,0.000000,0,0,0,0,7.258288,0.570955,16.843042,5.004228,-10.588846,18.556911,7.137299,49.785267,14.811434,0.000000,16.276508,0.387509,6.277225,6.259359,0,0,0,0,17.562214,3.701097,6.433417,30.114035,14.757417,143.713577,0,50.733345,42.489368,95.287697,8.260081,19.107014,8.251096,15.300827,8.800687,15.515229,9.365087,15.361839,8.632080,17.004347,10.098645,16.367863,10.481273,17.065350,0,-0.02521,-0.00305,-0.02429,0.00468,0.00870,-0.01479,0.00543,0.00035,1.47455,0.11372,3.27708
0.517,0.000000,0,0,0,0,7.258475,0.572071,16.850439,5.003680,-10.630847,18.546057,7.151614,49.364094,14.862139,0.000000,16.241322,0.227856,6.270515,6.259762,0,0,0,0,17.578440,3.702707,6.410821,29.439693,14.788580,147.671280,0,51.448112,42.455189,94.201141,8.256192,19.097353,8.239620,15.364337,8.795495,15.533040,9.354267,15.376329,8.655253,17.033453,10.107908,16.366114,10.491549,17.061827,0,-0.02478,-0.00470,-0.03046,0.00198,0.00854,-0.01105,0.00287,0.00075,1.47318,0.11087,3.27710
0.518,0.000000,0,0,0,0,7.258661,0.573187,16.857836,5.003132,-10.672849,18.535200,7.165928,48.942924,14.912843,0.000000,16.206135,0.068202,6.263463,6.260165,0,0,0,0,17.594666,3.704316,6.388226,28.765352,14.819742,151.628983,0,52.162884,42.421009,93.114594,8.252304,19.087690,8.228146,15.427848,8.790304,15.550850,9.343448,15.390820,8.678426,17.062557,10.117170,16.364367,10.501826,17.058304,0,-0.02554,-0.00858,-0.02475,0.01294,0.00839,-0.01485,0.00360,-0.00224,1.47360,0.11017,3.27656
0.519,0.000000,0,0,0,0,7.259317,0.573649,16.862505,5.002327,-10.709180,18.524384,7.179623,48.419975,14.962785,0.000000,16.157000,-0.092366,6.256033,6.260125,0,0,0,0,17.610893,3.704883,6.362449,28.004509,14.849656,154.307999,0,52.408234,42.408524,91.990082,8.250045,19.078712,8.217025,15.489826,8.785424,15.574723,9.329829,15.406834,8.702249,17.093098,10.125040,16.362583,10.511239,17.054508,0,-0.02130,-0.01566,-0.03564,-0.00281,0.00763,-0.01147,0.00372,-0.00864,1.47290,0.11215,3.27640
0.520,0.000000,0,0,0,0,7.260909,0.572804,16.861736,5.001010,-10.734203,18.513639,7.192083,47.694084,15.011206,0.000000,16.080050,-0.254759,6.248123,6.259202,0,0,0,0,17.627129,3.703372,6.330328,27.071178,14.877079,154.437286,0,51.717548,42.439301,90.789879,8.251035,19.071100,8.206610,15.548753,8.781163,15.610685,9.310632,15.425887,8.727368,17.126501,10.130133,16.360729,10.518928,17.050169,0,-0.01932,-0.01959,-0.02414,0.00011,0.00946,-0.01334,0.00549,-0.00012,1.47327,0.11448,3.27694
0.521,0.000000,0,0,0,0,7.262500,0.571960,16.860968,4.999693,-10.759228,18.502895,7.204544,46.968193,15.059627,0.000000,16.003101,-0.417152,6.239958,6.258278,0,0,0,0,17.643366,3.701860,6.298208,26.137850,14.904502,154.566589,0,51.026867,42.470074,89.589684,8.252026,19.063488,8.196196,15.607678,8.776902,15.646648,9.291434,15.444942,8.752488,17.159904,10.135224,16.358875,10.526616,17.045832,0,-0.01743,-0.02223,-0.02966,-0.00247,0.00885,-0.01373,0.00391,-0.00055,1.47324,0.11598,3.27734
0.522,0.000000,0,0,0,0,7.264091,0.571116,16.860199,4.998376,-10.784251,18.492151,7.217004,46.242306,15.108047,0.000000,15.926151,-0.579545,6.231468,6.257355,0,0,0,0,17.659601,3.700348,6.266088,25.204519,14.931925,154.695877,0,50.336185,42.500847,88.389481,8.253016,19.055876,8.185781,15.666605,8.772641,15.682611,9.272237,15.463995,8.777608,17.193308,10.140317,16.357021,10.534305,17.041492,0,-0.01620,-0.02417,-0.01801,-0.01277,0.00870,-0.01028,0.00452,0.04927,1.47601,0.11245,3.27749
0.523,0.000000,0,0,0,0,7.264970,0.570854,16.856865,4.996744,-10.802533,18.481335,7.227506,45.441578,15.155298,0.000000,15.842645,-0.739088,6.222896,6.256158,0,0,0,0,17.675682,3.706566,6.234719,24.213058,14.957845,155.597885,0,50.058964,42.464935,87.315804,8.252473,19.048599,8.182077,15.720374,8.768468,15.712348,9.258520,15.481153,8.802233,17.222101,10.146136,16.354401,10.541776,17.035192,0,-0.01324,-0.02441,-0.03922,-0.01120,0.00839,-0.01077,0.00732,0.00429,1.47504,0.10964,3.27740
0.524,0.000000,0,0,0,0,7.264428,0.571754,16.848413,4.994480,-10.807371,18.470371,7.234106,44.491623,15.200216,0.000000,15.746065,-0.892950,6.214218,6.254417,0,0,0,0,17.691458,3.728197,6.204848,23.105684,14.980768,158.040710,0,50.606190,42.296051,86.494423,8.248874,19.041990,8.191758,15.763862,8.764469,15.729670,9.255732,15.494532,8.825871,17.241701,10.153407,16.350246,10.548816,17.024979,0,-0.01038,-0.02596,-0.01450,0.06363,0.01022,-0.01187,0.00589,0.02419,1.47385,0.11192,3.27687
0.525,0.000000,0,0,0,0,7.263885,0.572655,16.839960,4.992217,-10.812209,18.459408,7.240705,43.541668,15.245135,0.000000,15.649486,-1.046812,6.205551,6.252676,0,0,0,0,17.707233,3.749828,6.174976,21.998310,15.003692,160.483536,0,51.153416,42.127171,85.673035,8.245275,19.035381,8.201439,15.807348,8.760470,15.746992,9.252944,15.507910,8.849509,17.261299,10.160678,16.346094,10.555855,17.014767,0,-0.01132,-0.02135,-0.02219,-0.01186,0.00793,-0.01389,0.00592,0.01378,1.47470,0.11446,3.27663
0.526,0.000000,0,0,0,0,7.263343,0.573555,16.831509,4.989953,-10.817047,18.448444,7.247304,42.591713,15.290054,0.000000,15.552906,-1.200674,6.196898,6.250935,0,0,0,0,17.723009,3.771458,6.145105,20.890934,15.026615,162.926361,0,51.700642,41.958286,84.851654,8.241675,19.028774,8.211120,15.850836,8.756472,15.764314,9.250155,15.521288,8.873147,17.280899,10.167949,16.341940,10.562894,17.004555,0,-0.01306,-0.01773,-0.00769,-0.00554,0.00854,-0.01344,0.00589,-0.01428,1.47357,0.11519,3.27693
0.527,0.000000,0,0,0,0,7.262511,0.573664,16.822996,4.988635,-10.819009,18.437551,7.254627,41.603516,15.333413,0.000000,15.447703,-1.347335,6.188320,6.248982,0,0,0,0,17.738649,3.789326,6.121198,19.617508,15.047969,164.142654,0,51.607536,41.732277,84.090698,8.240017,19.018106,8.219044,15.895040,8.756175,15.787486,9.247802,15.535015,8.897507,17.300335,10.174229,16.336718,10.570629,16.993011,0,-0.01337,-0.01405,-0.01974,0.03969,0.00793,-0.00899,0.00339,-0.00691,1.47311,0.11414,3.27724
0.528,0.000000,0,0,0,0,7.261102,0.572196,16.814362,4.989204,-10.815234,18.426800,7.263391,40.539051,15.373663,0.000000,15.325305,-1.479638,6.179839,6.246607,0,0,0,0,17.754021,3.799691,6.109187,18.012970,15.066195,162.913239,0,50.237595,41.392349,83.450233,8.242231,18.999348,8.223468,15.940673,8.763262,15.822322,9.246314,15.549436,8.923305,17.319447,10.178534,16.329361,10.579754,16.978813,0,-0.01483,-0.01010,-0.03165,-0.00146,0.00931,-0.01372,0.00287,0.00758,1.47522,0.11224,3.27754
0.529,0.000000,0,0,0,0,7.259693,0.570727,16.805727,4.989773,-10.811459,18.416046,7.272155,39.474586,15.413912,0.000000,15.202908,-1.611940,6.171480,6.244233,0,0,0,0,17.769392,3.810056,6.097175,16.408434,15.084422,161.683823,0,48.867657,41.052425,82.809769,8.244445,18.980591,8.227891,15.986306,8.770350,15.857159,9.244826,15.563857,8.949103,17.338558,10.182837,16.322006,10.588878,16.964617,0,-0.01715,-0.00511,-0.00653,0.00444,0.00839,-0.01134,0.00433,0.00246,1.47488,0.11037,3.27763
0.530,0.000000,0,0,0,0,7.258284,0.569259,16.797092,4.990342,-10.807684,18.405294,7.280919,38.410122,15.454162,0.000000,15.080509,-1.744243,6.163276,6.241858,0,0,0,0,17.784763,3.820421,6.085164,14.803896,15.102649,160.454391,0,47.497719,40.712502,82.169312,8.246658,18.961832,8.232315,16.031940,8.777436,15.891995,9.243339,15.578278,8.974901,17.357672,10.187141,16.314650,10.598001,16.950418,0,-0.02084,-0.00247,-0.02426,0.00331,0.00946,-0.01149,0.00775,0.00302,1.47455,0.11337,3.27733
0.531,0.000000,0,0,0,0,7.257361,0.568339,16.790297,4.990440,-10.806052,18.394514,7.289229,37.348293,15.492557,0.000000,14.947570,-1.868900,6.155239,6.239405,0,0,0,0,17.799936,3.829772,6.075655,13.063269,15.118824,160.052368,0,46.415573,40.416523,81.473999,8.247205,18.944372,8.242520,16.075237,8.785550,15.920805,9.242610,15.590702,9.000216,17.374113,10.191963,16.306944,10.606616,16.937771,0,-0.02264,-0.00093,-0.01886,0.00290,0.00885,-0.01335,0.00516,0.00374,1.47421,0.11707,3.27726
0.532,0.000000,0,0,0,0,7.257406,0.568515,16.787167,4.989600,-10.808695,18.383678,7.296633,36.291710,15.527254,0.000000,14.793611,-1.978315,6.147415,6.236796,0,0,0,0,17.814718,3.837100,6.071138,11.051274,15.130907,161.300171,0,45.907288,40.208179,80.669327,8.244428,18.929499,8.264255,16.113878,8.795711,15.937596,9.243396,15.599146,9.024570,17.385235,10.197818,16.298536,10.614215,16.928207,0,-0.02310,-0.00447,-0.02188,0.00430,0.00809,-0.01245,0.00470,0.00285,1.47443,0.11507,3.27765
0.533,0.000000,0,0,0,0,7.257452,0.568691,16.784037,4.988759,-10.811337,18.372843,7.304037,35.235126,15.561952,0.000000,14.639652,-2.087729,6.139823,6.234188,0,0,0,0,17.829500,3.844429,6.066622,9.039280,15.142991,162.547958,0,45.399006,39.999832,79.864655,8.241650,18.914627,8.285989,16.152517,8.805871,15.954388,9.244181,15.607589,9.048922,17.396355,10.203671,16.290129,10.621813,16.918646,0,-0.02209,-0.00620,-0.02127,0.00359,0.00824,-0.01259,0.00482,0.00371,1.47409,0.11203,3.27773
0.534,0.000000,0,0,0,0,7.257497,0.568867,16.780909,4.987919,-10.813980,18.362007,7.311441,34.178547,15.596649,0.000000,14.485693,-2.197143,6.132527,6.231579,0,0,0,0,17.844282,3.851757,6.062105,7.027285,15.155074,163.795761,0,44.890720,39.791489,79.059982,8.238873,18.899755,8.307723,16.191156,8.816031,15.971180,9.244967,15.616033,9.073275,17.407476,10.209526,16.281721,10.629412,16.909084,0,-0.02399,-0.00861,-0.02164,0.00317,0.00900,-0.01353,0.00540,0.00145,1.47729,0.11090,3.27728
0.535,0.000000,0,0,0,0,7.257381,0.569038,16.778219,4.987624,-10.819283,18.351223,7.320438,33.153618,15.630133,0.000000,14.318058,-2.293853,6.125515,6.228789,0,0,0,0,17.858856,3.859079,6.059700,4.981254,15.165866,164.794861,0,44.342289,39.663094,78.051987,8.237971,18.887808,8.328767,16.232679,8.824306,15.992051,9.243512,15.625738,9.101475,17.419529,10.216396,16.272648,10.636331,16.898457,0,-0.02228,-0.01213,-0.02200,0.00319,0.00977,-0.01225,0.00598,0.00230,1.47427,0.11358,3.27700
0.536,0.000000,0,0,0,0,7.256940,0.569199,16.776411,4.988417,-10.829893,18.340542,7.332613,32.191814,15.661196,0.000000,14.123151,-2.365229,6.118862,6.225637,1,0,0,0,17.873020,3.866386,6.061502,2.867356,15.174082,165.298096,0,43.713799,39.694126,76.638565,8.240813,18.881691,8.348435,16.279951,8.828820,16.021057,9.237592,15.637962,9.137346,17.433437,10.225292,16.262247,10.641895,16.885704,0,-0.01944,-0.01616,-0.02194,0.00342,0.00824,-0.01155,0.00555,0.00186,1.47424,0.11531,3.27708
0.537,0.000000,0,0,0,0,7.256500,0.569360,16.774603,4.989211,-10.840503,18.329861,7.344787,31.230009,15.692260,0.000000,13.928244,-2.436606,6.112440,6.222486,0,0,0,0,17.887184,3.873693,6.063304,0.753457,15.182298,165.801331,0,43.085308,39.725159,75.225151,8.243655,18.875574,8.368103,16.327221,8.833334,16.050062,9.231672,15.650186,9.173219,17.447346,10.234188,16.251846,10.647459,16.872952,0,-0.01773,-0.01956,-0.02264,0.00238,0.00793,-0.01347,0.00497,0.00235,1.47406,0.11535,3.27724
0.538,0.000000,0,0,0,0,7.256060,0.569521,16.772795,4.990004,-10.851112,18.319180,7.356961,30.268204,15.723323,0.000000,13.733336,-2.507982,6.106311,6.219334,0,0,0,0,17.901346,3.881001,6.065107,-1.360441,15.190514,166.304565,0,42.456821,39.756187,73.811729,8.246496,18.869459,8.387772,16.374493,8.837848,16.079069,9.225752,15.662410,9.209090,17.461254,10.243084,16.241446,10.653024,16.860201,0,-0.01724,-0.02087,-0.02234,0.00421,0.00931,-0.01317,0.00388,0.00270,1.47369,0.11403,3.27754
0.539,0.000000,0,0,0,0,7.255404,0.568820,16.770433,4.990570,-10.863586,18.308437,7.366587,29.342234,15.753092,0.000000,13.523587,-2.570132,6.100369,6.216120,0,0,0,0,17.915260,3.887223,6.065212,-3.344849,15.190705,166.998184,0,41.898518,39.874668,72.478729,8.248099,18.863289,8.407732,16.423826,8.839530,16.109253,9.214086,15.676610,9.245968,17.475012,10.249272,16.229755,10.659012,16.845947,0,-0.01694,-0.02007,-0.02032,0.00269,0.00839,-0.01006,0.00507,0.00290,1.47437,0.11002,3.27766
0.540,0.000000,0,0,0,0,7.254315,0.566401,16.766970,4.990683,-10.879779,18.297573,7.371132,28.487717,15.780281,0.000000,13.284245,-2.613882,6.094663,6.212781,0,0,0,0,17.928677,3.891284,6.061934,-5.071049,15.174897,168.071396,0,41.480164,40.167519,71.306091,8.247232,18.857012,8.428278,16.477274,8.835567,16.141783,9.190962,15.694752,9.284850,17.488472,10.250062,16.215494,10.665843,16.828699,0,-0.01517,-0.02054,-0.01862,0.00375,0.00854,-0.01154,0.00635,0.00230,1.47345,0.11139,3.27743
0.541,0.000000,0,0,0,0,7.253227,0.563983,16.763506,4.990796,-10.895972,18.286709,7.375679,27.633200,15.807469,0.000000,13.044903,-2.657631,6.089274,6.209443,0,0,0,0,17.942093,3.895345,6.058655,-6.797249,15.159089,169.144608,0,41.061810,40.460365,70.133453,8.246365,18.850735,8.448823,16.530720,8.831603,16.174314,9.167838,15.712894,9.323733,17.501934,10.250852,16.201233,10.672674,16.811451,0,-0.01215,-0.02049,-0.01489,0.00427,0.00793,-0.01245,0.00504,0.00269,1.47430,0.11665,3.27731
0.542,0.000000,0,0,0,0,7.252139,0.561564,16.760042,4.990909,-10.912165,18.275845,7.380224,26.778683,15.834659,0.000000,12.805560,-2.701381,6.084288,6.206104,0,0,0,0,17.955509,3.899406,6.055377,-8.523449,15.143281,170.217819,0,40.643456,40.753216,68.960815,8.245498,18.844458,8.469368,16.584167,8.827640,16.206844,9.144714,15.731036,9.362616,17.515394,10.251641,16.186972,10.679505,16.794203,0,-0.01324,-0.01801,-0.02161,0.00273,0.00870,-0.01288,0.00705,0.00255,1.47388,0.11626,3.27739
0.543,0.000000,0,0,0,0,7.251407,0.560878,16.758089,4.991165,-10.925636,18.264921,7.385184,25.955215,15.860990,0.000000,12.546426,-2.736377,6.079743,6.202937,0,0,0,0,17.968592,3.909653,6.053249,-9.952507,15.125937,170.408676,0,39.806484,41.220547,68.300346,8.245050,18.836662,8.485083,16.634357,8.824134,16.238153,9.118486,15.748296,9.394254,17.526163,10.251542,16.175442,10.687926,16.778238,0,-0.01486,-0.01387,-0.01724,0.00243,0.00778,-0.01224,0.00421,0.00458,1.47333,0.11376,3.27730
0.544,0.000000,0,0,0,0,7.251384,0.563649,16.759153,4.991704,-10.933683,18.253880,7.390971,25.193666,15.885611,0.000000,12.247827,-2.753918,6.075759,6.200112,0,0,0,0,17.981003,3.932235,6.053415,-10.789058,15.105525,168.840073,0,38.134781,42.035801,68.661156,8.245443,18.825838,8.491164,16.678059,8.821542,16.267025,9.086070,15.763796,9.411447,17.531567,10.249673,16.169357,10.699515,16.764830,0,-0.01508,-0.01244,-0.01874,0.00398,0.00870,-0.01263,0.00525,0.00262,1.47186,0.11095,3.27692
0.545,0.000000,0,0,0,0,7.251362,0.566419,16.760218,4.992243,-10.941730,18.242838,7.396757,24.432117,15.910231,0.000000,11.949227,-2.771460,6.072070,6.197288,0,0,0,0,17.993416,3.954817,6.053581,-11.625609,15.085114,167.271484,0,36.463074,42.851055,69.021957,8.245835,18.815014,8.497246,16.721758,8.818949,16.295898,9.053654,15.779295,9.428639,17.536970,10.247804,16.163273,10.711104,16.751419,0,-0.01675,-0.00868,-0.02066,0.00313,0.00900,-0.01122,0.00595,0.00156,1.47574,0.11119,3.27681
0.546,0.000000,0,0,0,0,7.251339,0.569190,16.761282,4.992783,-10.949777,18.231796,7.402544,23.670568,15.934852,0.000000,11.650628,-2.789001,6.068757,6.194464,0,0,0,0,18.005829,3.977399,6.053748,-12.462160,15.064704,165.702881,0,34.791370,43.666309,69.382767,8.246227,18.804190,8.503327,16.765459,8.816357,16.324770,9.021237,15.794795,9.445832,17.542372,10.245934,16.157188,10.722693,16.738010,0,-0.01910,-0.00682,-0.01685,0.00281,0.00854,-0.01224,0.00552,0.00220,1.47534,0.11351,3.27719
0.547,0.000000,0,0,0,0,7.251096,0.570517,16.761339,4.993113,-10.953881,18.220718,7.406480,22.921087,15.958560,0.000000,11.325548,-2.799167,6.065547,6.191514,0,0,0,0,18.017683,3.998085,6.054498,-13.071479,15.047097,165.273636,0,33.988453,44.445225,69.491737,8.246542,18.793282,8.506757,16.806225,8.806408,16.351929,8.989047,15.811281,9.464239,17.546343,10.242896,16.148977,10.731203,16.723429,0,-0.02045,-0.00545,-0.02090,0.00395,0.00961,-0.01329,0.00690,0.00374,1.47351,0.11533,3.27741
0.548,0.000000,0,0,0,0,7.250411,0.568967,16.759386,4.993025,-10.950126,18.209562,7.406729,22.195669,15.980450,0.000000,10.947664,-2.794627,6.062470,6.188316,0,0,0,0,18.028427,4.014989,6.056412,-13.227693,15.035082,167.116257,0,34.917915,45.151688,69.098564,8.246701,18.782207,8.504896,16.841137,8.781792,16.375669,8.957306,15.829736,9.485067,17.547459,10.237525,16.136532,10.733573,16.706505,0,-0.02274,-0.00388,-0.02094,0.00368,0.00870,-0.01230,0.00406,0.00343,1.47552,0.11584,3.27733
0.549,0.000000,0,0,0,0,7.249727,0.567416,16.757435,4.992938,-10.946371,18.198406,7.406978,21.470251,16.002338,0.000000,10.569780,-2.790087,6.059460,6.185118,0,0,0,0,18.039171,4.031894,6.058327,-13.383906,15.023067,168.958878,0,35.847378,45.858150,68.705383,8.246861,18.771133,8.503036,16.876049,8.757176,16.399408,8.925565,15.848190,9.505895,17.548573,10.232154,16.124084,10.735942,16.689583,0,-0.02008,-0.00732,-0.01999,0.00293,0.00885,-0.01332,0.00699,0.00359,1.47449,0.11174,3.27742
0.550,0.000000,0,0,0,0,7.249043,0.565865,16.755482,4.992851,-10.942616,18.187250,7.407227,20.744833,16.024229,0.000000,10.191897,-2.785547,6.056533,6.181921,0,0,0,0,18.049915,4.048798,6.060242,-13.540121,15.011052,170.801483,0,36.776840,46.564613,68.312202,8.247020,18.760061,8.501177,16.910961,8.732560,16.423149,8.893824,15.866644,9.526723,17.549688,10.226784,16.111639,10.738312,16.672661,0,-0.02139,-0.00789,-0.02100,0.00345,0.00809,-0.01256,0.00577,0.00275,1.47552,0.10956,3.27780
