"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.196,0,0,7.483141,1.161950,-0.309186,0.000000,5.712445,1,0,3.790889,3.777094,16.653681,3.347503,-9.323549,18.141228,-1.457844,14.613791,-9.722288,19.311857,-12.437130,5.058269,4.847784,6.366461,15.061498,153.531189,0,1.624673,68.560417,98.264526,8.205112,19.373383,8.550884,15.154021,9.043422,14.774479,9.366524,14.003971,8.706718,15.460870,10.090892,15.532322,10.185167,16.392469,0,-0.01762,-0.01123,-0.01870,0.00310,0.00980,-0.01318,0.00507,0.00231,-1.48836,0.11395,3.27676
1.197,0,0,7.484314,1.158950,-0.252607,0.000000,5.715928,1,0,3.790580,3.779327,16.650043,3.347945,-9.261433,18.131927,-1.503005,14.612465,-9.881591,19.302362,-12.466518,5.060513,4.844637,6.371333,15.049299,153.291794,0,1.905914,69.017365,98.021194,8.203813,19.366125,8.540433,15.160172,9.034274,14.773488,9.345079,13.998539,8.705416,15.465109,10.089682,15.528188,10.186005,16.389633,0,-0.01800,-0.01395,-0.02312,0.00331,0.00970,-0.01311,0.01335,0.00337,-1.48571,0.10638,3.27655
1.198,0,0,7.483955,1.161743,-0.197303,0.000000,5.719337,1,0,3.790405,3.781603,16.647112,3.348254,-9.217116,18.123016,-1.539433,14.610902,-10.015304,19.292009,-12.520068,5.062108,4.841413,6.376472,15.036854,155.120255,0,1.879208,69.050476,98.289726,8.203391,19.352884,8.529994,15.160843,9.017916,14.767456,9.343614,13.994733,8.702411,15.460628,10.088427,15.525984,10.185282,16.384888,0,-0.01695,-0.01288,-0.01970,0.00443,0.00911,-0.01311,0.00022,0.00268,-1.48602,0.10090,3.27671
1.199,0,0,7.483596,1.164536,-0.141998,0.000000,5.722723,1,0,3.790230,3.783887,16.644180,3.348563,-9.172800,18.114103,-1.575861,14.609339,-10.149017,19.281656,-12.573618,5.063704,4.838188,6.381611,15.024408,156.948700,0,1.852501,69.083588,98.558258,8.202970,19.339643,8.519556,15.161512,9.001557,14.761425,9.342148,13.990926,8.699405,15.456146,10.087173,15.523780,10.184558,16.380142,0,-0.01925,-0.01385,-0.02181,0.00250,0.00851,-0.01245,0.00668,0.00157,-1.48495,0.09350,3.27682
1.200,0,0,7.483237,1.167330,-0.086694,0.000000,5.726056,1,0,3.790056,3.786186,16.641247,3.348872,-9.128484,18.105190,-1.612290,14.607776,-10.282730,19.271303,-12.627168,5.065299,4.834963,6.386751,15.011963,158.777161,0,1.825795,69.116699,98.826797,8.202548,19.326401,8.509118,15.162183,8.985199,14.755393,9.340682,13.987120,8.696400,15.451665,10.085917,15.521576,10.183835,16.375397,0,-0.01771,-0.01343,-0.02003,0.00381,0.00843,-0.01368,0.00578,0.00156,-1.48612,0.08445,3.27682
1.201,0,0,7.483041,1.169897,-0.032174,0.000000,5.729373,1,0,3.789920,3.788481,16.637880,3.349169,-9.087723,18.096254,-1.650052,14.606190,-10.400699,19.260811,-12.688752,5.066764,4.831740,6.391993,14.999473,160.490860,0,1.946647,69.148865,98.977791,8.202181,19.313824,8.498741,15.163482,8.969345,14.749194,9.338017,13.983355,8.693389,15.447743,10.084653,15.518772,10.182212,16.371128,0,-0.01938,-0.01405,-0.02078,0.00331,0.00923,-0.01229,0.00715,0.00803,-1.48470,0.07787,3.27695
1.202,0,0,7.483451,1.171623,0.019430,0.000000,5.732654,1,0,3.789931,3.790767,16.632893,3.349419,-9.060176,18.087233,-1.692774,14.604517,-10.460144,19.249804,-12.780200,5.067750,4.828523,6.397617,14.986819,161.778015,0,2.615966,69.177505,98.691910,8.202015,19.303707,8.488592,15.167117,8.955371,14.742375,9.330898,13.979742,8.690355,15.445906,10.083353,15.513740,10.177243,16.368635,0,-0.01813,-0.01338,-0.02284,0.00276,0.00907,-0.01243,0.00669,0.00150,-1.48604,0.07877,3.27748
1.203,0,0,7.483860,1.173349,0.071034,0.000000,5.735949,1,0,3.789943,3.793067,16.627905,3.349669,-9.032628,18.078211,-1.735496,14.602844,-10.519590,19.238796,-12.871649,5.068736,4.825306,6.403241,14.974165,163.065170,0,3.285285,69.206146,98.406029,8.201849,19.293592,8.478443,15.170753,8.941396,14.735557,9.323778,13.976130,8.687323,15.444068,10.082053,15.508707,10.172276,16.366140,0,-0.01591,-0.01306,-0.02317,0.00254,0.00929,-0.01305,0.00548,0.00525,-1.48535,0.09642,3.27786
1.204,0,0,7.484270,1.175075,0.122638,0.000000,5.739272,1,0,3.789954,3.795396,16.622917,3.349920,-9.005081,18.069189,-1.778217,14.601171,-10.579036,19.227789,-12.963097,5.069722,4.822089,6.408864,14.961512,164.352325,0,3.954605,69.234795,98.120148,8.201682,19.283478,8.468294,15.174387,8.927421,14.728738,9.316659,13.972517,8.684289,15.442230,10.080753,15.503674,10.167308,16.363647,0,-0.01830,-0.01294,-0.02140,0.00443,0.00888,-0.01383,0.00475,0.00202,-1.48638,0.10501,3.27771
1.205,0,0,7.484635,1.176427,0.172729,0.000000,5.742636,1,0,3.790044,3.797752,16.618269,3.350148,-8.980493,18.060184,-1.826058,14.599424,-10.617925,19.216705,-13.062162,5.070659,4.818847,6.414620,14.948738,165.847168,0,4.901792,69.298721,97.858490,8.201529,19.273703,8.458244,15.177141,8.907990,14.722037,9.309652,13.967854,8.681751,15.439488,10.079425,15.498241,10.162899,16.361273,0,-0.01793,-0.01304,-0.02074,0.00235,0.00949,-0.01370,0.00564,0.00318,-1.48561,0.10918,3.27762
1.206,0,0,7.484834,1.176386,0.217196,0.000000,5.746087,1,0,3.790426,3.800165,16.614882,3.350292,-8.966903,18.051241,-1.892924,14.597406,-10.580403,19.205347,-13.189543,5.071415,4.815515,6.420866,14.935520,168.113968,0,6.881807,69.493828,97.686874,8.201423,19.265192,8.448565,15.176619,8.868282,14.715773,9.303068,13.959288,8.681055,15.433384,10.077992,15.491321,10.160570,16.359341,0,-0.01832,-0.01154,-0.02224,0.00360,0.00955,-0.01353,0.00504,0.00216,-1.48477,0.11989,3.27778
1.207,0,0,7.485032,1.176346,0.261664,0.000000,5.749566,1,0,3.790809,3.802550,16.611492,3.350437,-8.953313,18.042297,-1.959791,14.595387,-10.542883,19.193989,-13.316923,5.072171,4.812182,6.427111,14.922302,170.380768,0,8.861822,69.688927,97.515251,8.201316,19.256681,8.438887,15.176096,8.828574,14.709509,9.296484,13.950721,8.680359,15.427280,10.076559,15.484400,10.158241,16.357409,0,-0.01732,-0.01460,-0.02179,0.00310,0.00855,-0.01202,0.00657,0.00266,-1.48652,0.12341,3.27768
1.208,0,0,7.485231,1.176305,0.306132,0.000000,5.753107,1,0,3.791192,3.804875,16.608103,3.350581,-8.939723,18.033356,-2.026657,14.593369,-10.505362,19.182631,-13.444304,5.072927,4.808850,6.433356,14.909084,172.647552,0,10.841837,69.884033,97.343636,8.201210,19.248169,8.429208,15.175574,8.788866,14.703245,9.289900,13.942154,8.679662,15.421176,10.075126,15.477479,10.155912,16.355476,0,-0.01774,-0.01287,-0.02233,0.00381,0.00871,-0.01256,0.00580,0.00365,-1.48539,0.12066,3.27677
1.209,0,0,7.485379,1.176591,0.348056,0.000000,5.756660,1,0,3.791590,3.807112,16.604464,3.350719,-8.926725,18.024408,-2.105552,14.591352,-10.449170,19.171450,-13.574927,5.073580,4.805488,6.439753,14.895762,174.549408,0,12.614181,70.107307,97.185471,8.201823,19.239037,8.419641,15.173930,8.753613,14.695241,9.282034,13.933993,8.678696,15.415842,10.073694,15.471076,10.153579,16.352869,0,-0.01857,-0.01171,-0.02120,0.00280,0.00885,-0.01385,0.00777,0.00456,-1.48541,0.11879,3.27622
1.210,0,0,7.485342,1.178091,0.380530,0.000000,5.760237,1,0,3.792047,3.809160,16.599892,3.350831,-8.915927,18.015451,-2.229157,14.589336,-10.323584,19.160934,-13.717611,5.073848,4.802017,6.446709,14.882050,175.094742,0,13.614615,70.435287,97.077309,8.205113,19.227592,8.410493,15.168116,8.734915,14.680768,9.269401,13.927342,8.676724,15.413374,10.072267,15.466602,10.151223,16.347748,0,-0.01789,-0.01352,-0.02148,0.00272,0.00927,-0.01259,0.00607,0.00402,-1.48392,0.11730,3.27691
1.211,0,0,7.485304,1.179590,0.413003,0.000000,5.763835,1,0,3.792504,3.811125,16.595320,3.350942,-8.905128,18.006495,-2.352762,14.587320,-10.197996,19.150419,-13.860294,5.074117,4.798547,6.453666,14.868338,175.640076,0,14.615050,70.763275,96.969154,8.208403,19.216146,8.401343,15.162302,8.716217,14.666295,9.256768,13.920691,8.674753,15.410906,10.070839,15.462128,10.148869,16.342628,0,-0.01931,-0.01312,-0.02066,0.00299,0.00812,-0.01376,0.00656,0.00347,-1.48718,0.11273,3.27744
1.212,0,0,7.485267,1.181090,0.445476,0.000000,5.767476,1,0,3.792961,3.812911,16.590748,3.351054,-8.894330,17.997538,-2.476367,14.585305,-10.072410,19.139902,-14.002978,5.074386,4.795076,6.460622,14.854625,176.185410,0,15.615485,71.091255,96.860992,8.211693,19.204702,8.392195,15.156487,8.697519,14.651822,9.244135,13.914041,8.672782,15.408438,10.069411,15.457654,10.146514,16.337507,0,-0.01689,-0.01547,-0.02361,0.00422,0.00839,-0.01319,0.00566,0.00388,-1.48579,0.10881,3.27744
1.213,0,0,7.484578,1.182271,0.475346,0.000000,5.771152,1,0,3.793439,3.814633,16.586243,3.351195,-8.880998,17.988621,-2.613549,14.583241,-9.942438,19.129622,-14.148582,5.074616,4.791552,6.467704,14.840775,176.233765,0,16.667810,71.561943,96.699196,8.214356,19.194902,8.383212,15.152754,8.671533,14.644132,9.224442,13.908787,8.670108,15.409204,10.067995,15.454114,10.144033,16.332529,0,-0.01859,-0.01307,-0.02131,0.00310,0.00871,-0.01387,0.00626,0.00140,-1.48560,0.10761,3.27747
1.214,0,0,7.481468,1.182265,0.495540,0.000000,5.774902,1,0,3.793997,3.816216,16.581985,3.351448,-8.858249,17.979858,-2.801194,14.580993,-9.796167,19.120213,-14.305045,5.074700,4.787831,6.475254,14.826415,174.434799,0,17.913015,72.563065,96.338013,8.214695,19.191212,8.374848,15.156753,8.618450,14.661654,9.178506,13.908727,8.664824,15.421997,10.066625,15.454047,10.141085,16.328074,0,-0.01652,-0.01098,-0.02154,0.00310,0.00848,-0.01237,0.00595,0.00251,-1.48664,0.10520,3.27762
1.215,0,0,7.478357,1.182260,0.515734,0.000000,5.778690,1,0,3.794555,3.817726,16.577728,3.351700,-8.835500,17.971096,-2.988840,14.578744,-9.649899,19.110804,-14.461507,5.074785,4.784109,6.482802,14.812055,172.635849,0,19.158220,73.564178,95.976830,8.215033,19.187521,8.366485,15.160751,8.565369,14.679176,9.132569,13.908667,8.659539,15.434790,10.065254,15.453981,10.138136,16.323620,0,-0.01690,-0.01275,-0.02187,0.00341,0.00843,-0.01307,0.00698,0.00110,-1.48603,0.10063,3.27767
1.216,0,0,7.475246,1.182255,0.535927,0.000000,5.782561,1,0,3.795113,3.819083,16.573473,3.351953,-8.812751,17.962334,-3.176485,14.576496,-9.503628,19.101393,-14.617970,5.074869,4.780387,6.490352,14.797695,170.836884,0,20.403425,74.565300,95.615654,8.215371,19.183830,8.358122,15.164751,8.512286,14.696699,9.086633,13.908607,8.654255,15.447583,10.063884,15.453915,10.135187,16.319164,0,-0.01740,-0.01174,-0.02207,0.00366,0.00749,-0.01301,0.00489,0.00549,-1.48497,0.09752,3.27737
1.217,0,0,7.472587,1.183033,0.553870,0.000000,5.786469,1,0,3.795683,3.820362,16.569563,3.352217,-8.785172,17.953527,-3.373668,14.573994,-9.362731,19.092093,-14.771892,5.074932,4.776715,6.498016,14.783141,169.822144,0,21.266325,75.791634,94.661919,8.215429,19.179249,8.349904,15.168467,8.465481,14.712348,9.022154,13.921671,8.651543,15.473043,10.062525,15.453821,10.132060,16.314568,0,-0.01650,-0.01437,-0.02100,0.00363,0.00786,-0.01323,0.00910,0.00316,-1.48468,0.09699,3.27715
1.218,0,0,7.471607,1.186723,0.563445,0.000000,5.790458,1,0,3.796294,3.821473,16.566950,3.352523,-8.739644,17.944563,-3.606300,14.570548,-9.241803,19.083193,-14.916373,5.074913,4.773225,6.506110,14.767869,171.722260,0,20.708208,77.855087,91.505692,8.214448,19.171362,8.342231,15.171129,8.442004,14.721032,8.888754,13.983516,8.658388,15.545591,10.061209,15.453630,10.128266,16.309441,0,-0.01833,-0.01320,-0.02152,0.00309,0.00887,-0.01320,0.00668,0.00237,-1.48475,0.09485,3.27722
1.219,0,0,7.470627,1.190412,0.573020,0.000000,5.794474,1,0,3.796906,3.822543,16.564335,3.352830,-8.694117,17.935596,-3.838932,14.567103,-9.120874,19.074295,-15.060855,5.074893,4.769735,6.514204,14.752597,173.622375,0,20.150089,79.918549,88.349464,8.213468,19.163475,8.334558,15.173791,8.418528,14.729716,8.755354,14.045362,8.665234,15.618139,10.059892,15.453439,10.124474,16.304314,0,-0.01785,-0.01341,-0.02232,0.00370,0.00771,-0.01325,0.00565,0.00458,-1.48939,0.09083,3.27718
1.220,0,0,7.469646,1.194102,0.582595,0.000000,5.798551,1,0,3.797518,3.823521,16.561720,3.353137,-8.648588,17.926630,-4.071564,14.563658,-8.999947,19.065395,-15.205337,5.074874,4.766245,6.522298,14.737325,175.522491,0,19.591972,81.982002,85.193230,8.212486,19.155588,8.326883,15.176454,8.395051,14.738400,8.621954,14.107206,8.672079,15.690687,10.058576,15.453248,10.120680,16.299185,0,-0.01819,-0.01273,-0.02374,0.00460,0.00859,-0.01257,0.00627,0.00114,-1.48589,0.08868,3.27672
1.221,0,0,7.468844,1.196043,0.592102,0.000000,5.802648,1,0,3.798129,3.824500,16.558592,3.353449,-8.598694,17.917736,-4.327753,14.559778,-8.889355,19.056606,-15.347242,5.074853,4.763100,6.530457,14.721997,177.024597,0,19.247278,83.668808,82.709473,8.211299,19.147678,8.319423,15.178061,8.374290,14.745185,8.514940,14.155884,8.677285,15.747609,10.057341,15.452834,10.117541,16.294676,0,-0.01791,-0.01333,-0.01924,0.00305,0.00771,-0.01314,0.00567,0.00041,-1.48585,0.08887,3.27633
1.222,0,0,7.468703,1.191489,0.601356,0.000000,5.806787,1,0,3.798737,3.825480,16.553556,3.353785,-8.532573,17.909105,-4.671503,14.554284,-8.817183,19.048223,-15.479575,5.074825,4.761235,6.538856,14.706464,177.047241,0,19.695877,83.955574,82.725281,8.209340,19.139692,8.312751,15.175752,8.363626,14.744906,8.506000,14.155617,8.676396,15.746447,10.056410,15.451592,10.116837,16.292467,0,-0.01822,-0.01225,-0.02130,0.00381,0.00951,-0.01468,0.00595,0.00378,-1.48476,0.08713,3.27618
1.223,0,0,7.468562,1.186934,0.610610,0.000000,5.810953,1,0,3.799345,3.826483,16.548519,3.354121,-8.466452,17.900475,-5.015252,14.548791,-8.745012,19.039841,-15.611907,5.074797,4.759369,6.547254,14.690929,177.069901,0,20.144474,84.242348,82.741081,8.207381,19.131706,8.306079,15.173441,8.352962,14.744629,8.497060,14.155350,8.675508,15.745285,10.055479,15.450350,10.116131,16.290257,0,-0.01965,-0.01405,-0.02130,0.00176,0.00817,-0.01210,0.00611,0.00259,-1.48618,0.08348,3.27613
1.224,0,0,7.468421,1.182380,0.619863,0.000000,5.815176,1,0,3.799953,3.827537,16.543484,3.354456,-8.400331,17.891844,-5.359002,14.543297,-8.672841,19.031456,-15.744240,5.074769,4.757504,6.555653,14.675396,177.092545,0,20.593073,84.529114,82.756889,8.205422,19.123720,8.299408,15.171131,8.342299,14.744350,8.488120,14.155083,8.674621,15.744123,10.054547,15.449108,10.115426,16.288046,0,-0.01772,-0.01331,-0.01984,0.00352,0.00787,-0.01417,0.00609,0.00352,-1.48621,0.08135,3.27644
1.225,0,0,7.467751,1.178800,0.630290,0.000000,5.819437,1,0,3.800560,3.828628,16.538765,3.354778,-8.331106,17.883297,-5.717941,14.537744,-8.610423,19.023031,-15.875609,5.074783,4.755666,6.564116,14.659702,176.899765,0,21.030563,84.762466,82.739975,8.203653,19.116098,8.292981,15.168477,8.332911,14.743130,8.480835,14.154407,8.673759,15.742733,10.053710,15.447764,10.114229,16.285904,0,-0.01874,-0.01621,-0.01846,0.00270,0.00858,-0.01315,0.00534,0.00210,-1.48509,0.08148,3.27667
1.226,0,0,7.465111,1.178843,0.645078,0.000000,5.823780,1,0,3.801160,3.829802,16.535225,3.355045,-8.250352,17.875063,-6.133336,14.531969,-8.584257,19.014452,-16.003403,5.074953,4.753929,6.572820,14.643414,175.906204,0,21.426769,84.797272,82.601440,8.202590,19.109835,8.287467,15.164544,8.328270,14.738405,8.479703,14.152214,8.672995,15.740496,10.053221,15.446040,10.111207,16.284019,0,-0.01902,-0.01213,-0.02261,0.00229,0.00892,-0.01376,0.00580,0.00146,-1.48719,0.07954,3.27667
1.227,0,0,7.462472,1.178886,0.659867,0.000000,5.828177,1,0,3.801760,3.831025,16.531685,3.355311,-8.169598,17.866829,-6.548730,14.526195,-8.558090,19.005873,-16.131195,5.075123,4.752192,6.581523,14.627126,174.912643,0,21.822975,84.832085,82.462914,8.201527,19.103573,8.281952,15.160612,8.323629,14.733681,8.478571,14.150021,8.672231,15.738257,10.052731,15.444316,10.108185,16.282135,0,-0.01944,-0.01169,-0.02131,0.00262,0.00807,-0.01385,0.00489,0.00555,-1.48755,0.07581,3.27679
1.228,0,0,7.459833,1.178929,0.674655,0.000000,5.832689,1,0,3.802361,3.832353,16.528145,3.355578,-8.088843,17.858597,-6.964125,14.520420,-8.531924,18.997293,-16.258987,5.075294,4.750455,6.590227,14.610838,173.919098,0,22.219183,84.866890,82.324379,8.200463,19.097309,8.276438,15.156679,8.318989,14.728957,8.477439,14.147827,8.671466,15.736019,10.052241,15.442593,10.105162,16.280251,0,-0.01701,-0.01555,-0.02208,0.00209,0.00753,-0.01240,0.00779,0.00631,-1.48409,0.07377,3.27733
1.229,0,0,7.457795,1.178970,0.691061,0.000000,5.837263,1,0,3.802971,3.833740,16.524189,3.355827,-8.009974,17.850494,-7.389517,14.514559,-8.510675,18.988728,-16.386045,5.075497,4.748805,6.599030,14.594525,172.837723,0,22.671452,84.891762,82.234756,8.199631,19.090900,8.271626,15.152088,8.314445,14.723477,8.477116,14.145306,8.670855,15.733531,10.051802,15.440947,10.102838,16.277901,0,-0.01922,-0.01603,-0.02184,0.00255,0.00949,-0.01396,0.00533,0.00193,-1.48426,0.07403,3.27769
1.230,0,0,7.457993,1.179001,0.713479,0.000000,5.841967,1,0,3.803620,3.835253,16.518694,3.356008,-7.938111,17.842880,-7.852069,14.508379,-8.507705,18.980211,-16.510370,5.075824,4.747473,6.608201,14.578121,171.429947,0,23.332102,84.879715,82.326935,8.199660,19.083944,8.269425,15.145047,8.310257,14.715194,8.479800,14.141561,8.670809,15.730110,10.051552,15.439593,10.103106,16.273821,0,-0.01666,-0.01371,-0.02088,0.00225,0.00775,-0.01310,0.00596,0.00231,-1.48448,0.07401,3.27746
1.231,0,0,7.458191,1.179032,0.735898,0.000000,5.846697,1,0,3.804269,3.836843,16.513199,3.356189,-7.866248,17.835268,-8.314621,14.502199,-8.504735,18.971695,-16.634695,5.076150,4.746141,6.617373,14.561718,170.022156,0,23.992754,84.867668,82.419113,8.199689,19.076990,8.267225,15.138006,8.306069,14.706909,8.482486,14.137816,8.670762,15.726690,10.051302,15.438240,10.103374,16.269743,0,-0.01727,-0.01326,-0.02068,0.00353,0.00930,-0.01292,0.00610,0.00328,-1.48650,0.07372,3.27723
1.232,0,0,7.458389,1.179064,0.758317,0.000000,5.851483,1,0,3.804917,3.838599,16.507702,3.356370,-7.794384,17.827654,-8.777173,14.496018,-8.501764,18.963179,-16.759020,5.076478,4.744810,6.626544,14.545315,168.614380,0,24.653404,84.855621,82.511292,8.199718,19.070034,8.265025,15.130965,8.301882,14.698626,8.485170,14.134071,8.670716,15.723270,10.051052,15.436887,10.103642,16.265663,0,-0.01843,-0.01334,-0.02099,0.00317,0.00926,-0.01290,0.00581,0.00358,-1.48543,0.07304,3.27700
1.233,0,0,7.458737,1.179576,0.782602,0.000000,5.856256,1,0,3.805603,3.840449,16.502766,3.356520,-7.726135,17.820030,-9.229946,14.488551,-8.504416,18.954716,-16.882496,5.076802,4.736207,6.635711,14.528784,167.399841,0,25.218449,84.864632,82.612396,8.200123,19.061991,8.262871,15.123856,8.298460,14.690454,8.487716,14.129738,8.670711,15.719238,10.050865,15.435270,10.103982,16.261934,0,-0.01692,-0.01433,-0.02097,0.00483,0.00795,-0.01274,0.00638,0.00234,-1.48494,0.08552,3.27672
1.234,0,0,7.459645,1.181878,0.813825,0.000000,5.861005,1,0,3.806424,3.842500,16.499901,3.356556,-7.671319,17.812365,-9.646374,14.476296,-8.527959,18.946451,-17.002813,5.077118,4.700576,6.644858,14.511779,166.903564,0,25.428125,84.951897,82.746658,8.201929,19.049900,8.260886,15.116491,8.297882,14.682700,8.489742,14.123217,8.670854,15.712929,10.050914,15.432676,10.104587,16.259508,0,-0.01946,-0.01306,-0.02159,0.00253,0.00875,-0.01254,0.00522,0.00207,-1.48545,0.10069,3.27626
1.235,0,0,7.460552,1.184179,0.845048,0.000000,5.865743,1,0,3.807246,3.844644,16.497036,3.356592,-7.616502,17.804701,-10.062802,14.464043,-8.551503,18.938189,-17.123131,5.077434,4.664945,6.654005,14.494774,166.407272,0,25.637802,85.039162,82.880920,8.203734,19.037807,8.258902,15.109127,8.297305,14.674946,8.491768,14.116694,8.670998,15.706620,10.050961,15.430082,10.105190,16.257080,0,-0.01823,-0.01450,-0.02140,0.00303,0.00853,-0.01292,0.00641,0.00226,-1.48818,0.10276,3.27603
1.236,0,0,7.461459,1.186481,0.876271,0.000000,5.870461,1,0,3.808068,3.846987,16.494171,3.356628,-7.561686,17.797035,-10.479230,14.451788,-8.575047,18.929924,-17.243446,5.077750,4.629315,6.663151,14.477769,165.910995,0,25.847479,85.126427,83.015190,8.205540,19.025717,8.256918,15.101763,8.296727,14.667192,8.493794,14.110173,8.671141,15.700312,10.051010,15.427488,10.105795,16.254654,0,-0.01913,-0.01381,-0.02119,0.00387,0.00872,-0.01383,0.00581,0.00299,-1.48514,0.10199,3.27657
1.237,0,0,7.462859,1.187830,0.908823,0.000000,5.875180,1,0,3.808931,3.849413,16.491045,3.356670,-7.511441,17.789467,-10.869320,14.439442,-8.598974,18.921577,-17.356672,5.078081,4.587069,6.672273,14.460576,165.471786,0,26.048021,85.185501,83.112442,8.207850,19.013874,8.255353,15.094227,8.296444,14.659298,8.495612,14.104266,8.671375,15.694584,10.051200,15.424542,10.106326,16.251820,0,-0.01688,-0.01351,-0.02043,0.00377,0.00912,-0.01289,0.00517,0.00320,-1.48884,0.11152,3.27705
1.238,0,0,7.466094,1.185640,0.946316,0.000000,5.879901,1,0,3.809948,3.852015,16.486940,3.356730,-7.478192,17.782263,-11.161511,14.426749,-8.624326,18.912922,-17.443535,5.078464,4.520232,6.681303,14.442684,165.244720,0,26.214619,85.139778,83.072144,8.212039,19.002956,8.255348,15.086053,8.297253,14.650882,8.496654,14.100645,8.671945,15.691014,10.051915,15.420284,10.106585,16.247469,0,-0.01545,-0.01734,-0.02272,0.00285,0.00427,-0.01354,-0.00110,-0.00580,-1.48603,0.11834,3.27735
1.239,0,0,7.469328,1.183451,0.983808,0.000000,5.884614,1,0,3.810965,3.854666,16.482836,3.356790,-7.444942,17.775059,-11.453704,14.414058,-8.649677,18.904266,-17.530399,5.078848,4.453395,6.690333,14.424792,165.017639,0,26.381216,85.094055,83.031845,8.216228,18.992039,8.255342,15.077879,8.298061,14.642466,8.497695,14.097025,8.672515,15.687446,10.052630,15.416027,10.106844,16.243120,0,-0.01838,-0.01279,-0.02122,0.00408,0.00865,-0.01166,0.00746,0.00234,-1.48452,0.11730,3.27759
1.240,0,0,7.472563,1.181261,1.021301,0.000000,5.889309,1,0,3.811983,3.857423,16.478731,3.356851,-7.411693,17.767853,-11.745895,14.401365,-8.675029,18.895613,-17.617262,5.079232,4.386559,6.699363,14.406900,164.790573,0,26.547813,85.048332,82.991539,8.220415,18.981121,8.255338,15.069705,8.298870,14.634049,8.498736,14.093404,8.673085,15.683876,10.053346,15.411769,10.107103,16.238771,0,-0.01848,-0.01389,-0.02019,0.00378,0.00959,-0.01268,0.00596,0.00539,-1.48565,0.11649,3.27759
1.241,0,0,7.474748,1.180004,1.059386,0.000000,5.893983,1,0,3.813008,3.860198,16.474709,3.356912,-7.381245,17.760584,-12.015200,14.388826,-8.700629,18.886927,-17.693047,5.079617,4.319826,6.708335,14.388951,164.647888,0,26.673882,85.042679,82.990181,8.223725,18.971016,8.255360,15.062156,8.299899,14.625881,8.499960,14.089211,8.673573,15.679762,10.054140,15.408155,10.107319,16.234539,0,-0.01899,-0.01329,-0.02141,0.00347,0.00727,-0.01366,0.00489,0.00209,-1.48392,0.12017,3.27736
1.242,0,0,7.473032,1.182216,1.099674,0.000000,5.898611,1,0,3.814066,3.863010,16.470991,3.356980,-7.361207,17.753073,-12.199428,14.376857,-8.727154,18.878126,-17.727654,5.080009,4.253475,6.717094,14.370786,164.818939,0,26.649305,85.185936,83.133553,8.223769,18.963923,8.255479,15.056926,8.301750,14.618633,8.501860,14.082889,8.673759,15.673624,10.055229,15.406938,10.107372,16.230740,0,-0.01726,-0.01307,-0.02183,0.00214,0.00939,-0.01281,0.00809,0.00099,-1.48668,0.12082,3.27637
1.243,0,0,7.471316,1.184428,1.139961,0.000000,5.903208,1,0,3.815123,3.865845,16.467274,3.357048,-7.341170,17.745562,-12.383656,14.364886,-8.753677,18.869326,-17.762259,5.080401,4.187124,6.725852,14.352621,164.989975,0,26.624729,85.329193,83.276917,8.223813,18.956829,8.255599,15.051697,8.303600,14.611385,8.503759,14.076567,8.673944,15.667485,10.056318,15.405719,10.107427,16.226940,0,-0.01877,-0.01893,-0.02046,0.00300,0.00817,-0.01431,0.00401,0.00516,-1.48582,0.11844,3.27574
1.244,0,0,7.469600,1.186640,1.180249,0.000000,5.907741,1,0,3.816180,3.868729,16.463558,3.357116,-7.321133,17.738050,-12.567883,14.352917,-8.780202,18.860527,-17.796864,5.080792,4.120773,6.734611,14.334455,165.161026,0,26.600153,85.472450,83.420288,8.223857,18.949736,8.255719,15.046468,8.305450,14.604138,8.505659,14.070245,8.674129,15.661347,10.057407,15.404501,10.107480,16.223141,0,-0.01700,-0.00401,-0.02135,0.00347,0.00856,-0.01293,0.00506,0.00255,-1.48635,0.11770,3.27635
1.245,0,0,7.468171,1.188023,1.220382,0.000000,5.912241,1,0,3.817285,3.871649,16.459965,3.357183,-7.300129,17.730619,-12.730588,14.340775,-8.804388,18.851652,-17.816141,5.081188,4.054425,6.743287,14.316338,165.145950,0,26.688656,85.578560,83.529884,8.223524,18.942884,8.255858,15.040890,8.306691,14.597028,8.507948,14.064604,8.674658,15.655894,10.058541,15.403116,10.107777,16.219711,0,-0.01572,-0.01497,-0.02171,0.00199,0.00922,-0.01268,0.00654,0.00272,-1.48530,0.11758,3.27677
