"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.838,0.000000,0,0,0,0,0,7.256660,0.539101,2.451523,4.258388,4.364671,16.995836,-2.839241,18.551125,35.868820,13.779694,0.000000,0,-16.218792,16.993484,8.379443,16.305090,3.422407,5.235204,3.614965,6.264304,161.341721,0,84.162636,50.529202,96.127747,8.151249,18.841915,8.602326,14.049191,8.870853,14.046442,9.244928,14.168854,8.554056,15.721572,9.903166,15.347829,10.357625,16.494905,0,-0.02106,-0.01457,-0.01620,0.00450,-0.00674,-0.01292,0.00565,0.00168,1.13708,0.11544,3.27702
0.839,0.000000,0,0,0,0,0,7.259286,0.539805,2.749057,4.260746,4.380082,17.001425,-3.588769,18.544939,36.735958,13.815381,0.000000,0,-14.825504,16.940544,5.577380,16.300455,3.426886,5.234037,3.566358,6.295335,160.640472,0,85.094299,50.967522,95.865486,8.150047,19.111223,8.601967,14.053214,8.881882,14.048005,9.235607,14.165014,8.565508,15.727242,9.912489,15.345676,10.370069,16.496590,0,-0.00803,-0.01392,-0.01450,0.00359,0.00891,-0.01224,0.00128,0.00925,1.15326,0.11093,3.27801
0.840,0.000000,0,0,0,0,0,7.260592,0.541265,3.036181,4.263981,4.395759,17.004946,-4.360864,18.538500,37.493687,13.853903,0.000000,0,-12.119193,16.917433,3.339419,16.295214,3.429641,5.474530,3.520985,6.325710,145.211029,0,84.832710,51.495438,96.028900,8.150752,19.160007,8.512795,14.807840,8.842984,14.044134,9.229827,14.164227,8.573579,15.732317,9.920710,15.351239,10.381610,16.502163,0,-0.02213,-0.01186,-0.02170,0.01122,0.00974,-0.01270,0.00812,0.00468,1.16745,0.10363,3.27733
0.841,0.000000,0,0,0,0,0,7.261555,0.542921,3.320605,4.267445,4.411465,17.007929,-5.138814,18.531994,38.223026,13.893159,0.000000,0,-9.072224,16.902060,1.247812,16.289816,3.431948,5.777721,3.476452,6.355915,125.960426,0,84.261536,52.046597,96.302750,8.151951,19.151577,8.400582,15.757207,8.791135,14.038853,9.224965,14.164233,8.580771,15.737238,9.928644,15.358805,10.392918,16.508747,0,-0.01581,-0.01431,-0.01697,0.00153,0.01016,-0.01237,0.00415,0.00229,1.18271,0.09629,3.27626
0.842,0.000000,0,0,0,0,0,7.262517,0.544577,3.605028,4.270909,4.427349,17.010912,-5.916764,18.525488,38.952370,13.932416,0.000000,0,-6.025254,16.886686,-0.843794,16.284416,3.434256,6.080913,3.431918,6.386119,106.709816,0,83.690361,52.597755,96.576599,8.153151,19.143147,8.288369,16.706573,8.739285,14.033571,9.220103,14.164239,8.587965,15.742159,9.936578,15.366369,10.404224,16.515329,0,-0.01611,-0.01617,-0.01163,0.00305,0.02634,-0.01054,0.00464,0.00114,1.19965,0.09210,3.27643
0.843,0.000000,0,0,0,0,0,7.263480,0.546234,3.889452,4.274373,4.443252,17.013895,-6.694714,18.518984,39.681709,13.971672,0.000000,0,-2.978285,16.871313,-2.935400,16.279018,3.436563,6.384104,3.387385,6.416324,87.459206,0,83.119186,53.148914,96.850449,8.154350,19.134716,8.176157,17.655939,8.687435,14.028290,9.215241,14.164246,8.595158,15.747080,9.944512,15.373935,10.415532,16.521912,0,-0.02292,-0.01688,-0.01657,0.00328,0.01587,-0.01213,-0.00070,0.00166,1.21231,0.08838,3.27689
0.844,0.000000,0,0,0,0,0,7.265318,0.546357,4.166245,4.278452,4.459263,17.018955,-6.935410,18.512108,40.250431,14.012799,0.000000,0,0.103147,16.886660,-4.450655,16.272356,3.437664,6.455650,3.339148,6.444757,85.302475,0,81.741112,53.734993,96.944870,8.158113,19.139269,8.153786,17.844641,8.674006,14.042231,9.206594,14.161253,8.604502,15.750714,9.953459,15.376151,10.429252,16.526812,0,-0.01569,-0.01311,-0.02209,0.00099,0.03024,-0.01175,0.00748,0.00133,1.23581,0.08315,3.27735
0.845,0.000000,0,0,0,0,0,7.267383,0.546083,4.441060,4.282691,4.475286,17.024553,-7.036718,18.505136,40.777481,14.054411,0.000000,0,3.193518,16.909977,-5.816376,16.265364,3.438451,6.467098,3.289950,6.472731,87.580681,0,80.153687,54.330128,96.992744,8.162541,19.147190,8.154725,17.835989,8.670547,14.061158,9.196962,14.157482,8.614404,15.754015,9.962668,15.376980,10.443597,16.531275,0,-0.01923,-0.01263,-0.01987,0.00359,0.01718,-0.01210,0.00357,0.03464,1.25519,0.07910,3.27781
0.846,0.000000,0,0,0,0,0,7.269448,0.545809,4.715875,4.286931,4.491553,17.030151,-7.138026,18.498165,41.304531,14.096024,0.000000,0,6.283890,16.933292,-7.182097,16.258373,3.439239,6.478545,3.240753,6.500705,89.858879,0,78.566269,54.925262,97.040619,8.166969,19.155111,8.155663,17.827339,8.667087,14.080087,9.187332,14.153712,8.624306,15.757317,9.971878,15.377810,10.457943,16.535736,0,-0.01605,-0.01515,-0.01596,0.01114,0.00681,-0.01244,0.00778,0.00330,1.26587,0.07782,3.27814
0.847,0.000000,0,0,0,0,0,7.271513,0.545536,4.990689,4.291171,4.507848,17.035749,-7.239334,18.491194,41.831577,14.137635,0.000000,0,9.374262,16.956610,-8.547818,16.251381,3.440026,6.489992,3.191556,6.528679,92.137085,0,76.978844,55.520397,97.088493,8.171397,19.163033,8.156602,17.818687,8.663626,14.099014,9.177701,14.149941,8.634208,15.760617,9.981088,15.378638,10.472288,16.540199,0,-0.01865,-0.01198,-0.02112,-0.00076,0.00583,-0.01247,0.00616,0.00620,1.28052,0.07687,3.27845
0.848,0.000000,0,0,0,0,0,7.272507,0.543823,5.260764,4.296278,4.524551,17.041079,-7.361221,18.483839,42.185246,14.181147,0.000000,0,11.849813,16.979239,-9.260077,16.242151,3.442865,6.517947,3.172719,6.555155,109.768402,0,76.850487,56.220825,96.863327,8.171844,19.147505,8.140662,17.109535,8.655628,14.132066,9.145793,14.167335,8.648770,15.790660,9.988646,15.387214,10.496084,16.547054,0,-0.01614,-0.01393,-0.02209,0.00435,0.00638,-0.01361,0.00552,0.00159,1.29059,0.07478,3.27819
0.849,0.000000,0,0,0,0,0,7.273223,0.541738,5.529608,4.301610,4.541301,17.046339,-7.488447,18.476383,42.493927,14.225151,0.000000,0,14.165851,17.001690,-9.802796,16.232340,3.446235,6.550184,3.161759,6.581242,131.383026,0,77.100677,56.948570,96.567314,8.171258,19.125893,8.120344,16.218639,8.646452,14.168781,9.108104,14.190217,8.664541,15.827640,9.995774,15.397799,10.522331,16.554529,0,-0.01773,-0.01312,-0.02045,0.00488,0.02798,-0.01207,0.01074,0.00684,1.29669,0.07450,3.27781
0.850,0.000000,0,0,0,0,0,7.273939,0.539653,5.798452,4.306942,4.558470,17.051598,-7.615673,18.468929,42.802608,14.269155,0.000000,0,16.481888,17.024141,-10.345517,16.222528,3.449605,6.582422,3.150799,6.607329,152.997650,0,77.350868,57.676315,96.271309,8.170672,19.104279,8.100025,15.327744,8.637277,14.205497,9.070415,14.213100,8.680313,15.864620,10.002904,15.408385,10.548578,16.562004,0,-0.01682,-0.01283,-0.01965,0.00458,0.01465,-0.01253,0.00208,0.00784,1.31210,0.07825,3.27731
0.851,0.000000,0,0,0,0,0,7.274656,0.537568,6.067297,4.312274,4.575686,17.056858,-7.742899,18.461473,43.111294,14.313159,0.000000,0,18.797926,17.046593,-10.888237,16.212719,3.452976,6.614659,3.139839,6.633416,174.612274,0,77.601067,58.404060,95.975296,8.170087,19.082666,8.079707,14.436849,8.628101,14.242212,9.032727,14.235983,8.696084,15.901601,10.010034,15.418970,10.574825,16.569479,0,-0.01871,-0.01352,-0.02161,0.00397,0.00726,-0.01103,0.01019,-0.00160,1.32324,0.08266,3.27677
0.852,0.000000,0,0,0,0,0,7.274410,0.540228,6.336107,4.318347,4.593303,17.060232,-7.881121,18.453547,42.350533,14.357426,0.000000,0,19.875780,17.068781,-11.399347,16.200468,3.456132,6.652775,3.142185,6.657176,178.247147,0,76.042503,55.724815,92.377357,8.174764,19.080278,8.076359,14.315280,8.596325,14.284845,9.015513,14.252202,8.718260,15.925018,9.984304,15.356954,10.597610,16.579449,0,-0.01837,-0.01266,-0.02649,0.00107,0.00699,-0.01343,0.00629,0.00549,1.33453,0.08570,3.27710
0.853,0.000000,0,0,0,0,0,7.273916,0.544119,6.604909,4.324611,4.610965,17.063116,-8.022195,18.445496,41.312309,14.401760,0.000000,0,20.632391,17.090900,-11.902256,16.187586,3.459233,6.692417,3.147983,6.680332,177.217255,0,74.014664,52.161640,87.922752,8.180807,19.082876,8.077413,14.393310,8.558685,14.329013,9.003611,14.266692,8.742096,15.944918,9.950051,15.276101,10.619496,16.590067,0,-0.01736,-0.01314,-0.02066,0.00381,-0.00159,-0.01117,0.00714,-0.00320,1.35483,0.09059,3.27764
0.854,0.000000,0,0,0,0,0,7.273421,0.548010,6.873711,4.330876,4.629076,17.066000,-8.163269,18.437445,40.274086,14.446095,0.000000,0,21.389002,17.113018,-12.405166,16.174704,3.462333,6.732058,3.153781,6.703489,176.187347,0,71.986824,48.598465,83.468140,8.186850,19.085474,8.078466,14.471338,8.521046,14.373180,8.991709,14.281182,8.765933,15.964816,9.915797,15.195248,10.641382,16.600685,0,-0.01819,-0.01288,-0.01929,0.00175,0.00977,-0.01317,-0.00220,0.00143,1.36353,0.09905,3.27737
0.855,0.000000,0,0,0,0,0,7.272927,0.551901,7.142513,4.337141,4.647236,17.068884,-8.304343,18.429394,39.235863,14.490429,0.000000,0,22.145613,17.135138,-12.908074,16.161819,3.465434,6.771699,3.159579,6.726645,175.157455,0,69.958984,45.035290,79.013527,8.192893,19.088072,8.079520,14.549368,8.483406,14.417348,8.979807,14.295672,8.789769,15.984715,9.881543,15.114395,10.663268,16.611303,0,-0.01755,-0.01328,-0.02051,0.00443,0.00864,-0.01347,0.00351,0.00323,1.37115,0.10705,3.27691
0.856,0.000000,0,0,0,0,0,7.273640,0.550640,7.411236,4.344338,4.665914,17.070456,-8.450363,18.420950,38.065281,14.534152,0.000000,0,22.126007,17.157381,-13.320792,16.147778,3.468070,6.809673,3.165909,6.746911,170.659851,0,65.123825,46.349277,79.018257,8.195437,19.083130,8.084820,14.613816,8.474736,14.482621,8.954869,14.310210,8.803633,16.002287,9.897951,15.130435,10.671772,16.612619,0,-0.01807,-0.01320,-0.02194,0.00198,0.00735,-0.01276,0.00711,0.00238,1.37939,0.11088,3.27676
0.857,0.000000,0,0,0,0,0,7.274667,0.548042,7.679939,4.351778,4.684650,17.071684,-8.597667,18.412405,36.860355,14.577715,0.000000,0,21.905012,17.179657,-13.710110,16.133432,3.470585,6.847214,3.172377,6.766427,165.262573,0,59.560318,48.928623,80.179939,8.197075,19.076233,8.091220,14.674741,8.473582,14.553369,8.926551,14.324759,8.814910,16.019253,9.927504,15.171615,10.676804,16.611523,0,-0.01877,-0.01295,-0.03055,0.00206,0.01010,-0.01207,0.00568,0.00255,1.37909,0.10226,3.27669
0.858,0.000000,0,0,0,0,0,7.275693,0.545444,7.948642,4.359217,4.703992,17.072914,-8.744969,18.403858,35.655434,14.621279,0.000000,0,21.684019,17.201931,-14.099428,16.119087,3.473100,6.884755,3.178845,6.785943,159.865295,0,53.996811,51.507965,81.341621,8.198712,19.069334,8.097620,14.735665,8.472428,14.624117,8.898232,14.339310,8.826186,16.036221,9.957056,15.212793,10.681836,16.610426,0,-0.01776,-0.01311,-0.02231,0.00290,0.01807,-0.01091,0.00333,0.00140,1.39008,0.06734,3.27704
0.859,0.000000,0,0,0,0,0,7.276720,0.542846,8.217344,4.366657,4.723401,17.074142,-8.892273,18.395313,34.450512,14.664842,0.000000,0,21.463024,17.224207,-14.488746,16.104742,3.475615,6.922297,3.185313,6.805459,154.468018,0,48.433304,54.087311,82.503311,8.200349,19.062435,8.104020,14.796590,8.471273,14.694865,8.869912,14.353859,8.837462,16.053188,9.986609,15.253972,10.686869,16.609329,0,-0.01831,-0.01341,-0.02341,0.00229,-0.01468,-0.01227,-0.00113,-0.00282,1.40335,0.05842,3.27750
0.860,0.000000,0,0,0,0,0,7.276453,0.546202,8.487414,4.375033,4.743450,17.077244,-9.049056,18.386269,33.146790,14.708335,0.000000,0,21.059296,17.246088,-14.773279,16.089203,3.477320,6.946737,3.186404,6.823307,157.543549,0,48.962925,53.517921,75.586700,8.201817,19.060354,8.113933,14.848390,8.447048,14.724496,8.836769,14.374263,8.863617,16.070930,9.970666,15.225209,10.562634,16.664948,0,-0.01852,-0.01323,-0.02423,0.00076,-0.00055,-0.01256,0.00861,-0.00281,1.41800,0.06837,3.27734
0.861,0.000000,0,0,0,0,0,7.275849,0.551103,8.757838,4.383652,4.763570,17.080830,-9.208300,18.377096,31.817438,14.751810,0.000000,0,20.608158,17.267866,-15.030627,16.073355,3.478814,6.967780,3.186101,6.840721,162.817337,0,51.073380,52.131603,66.574211,8.203240,19.059525,8.124756,14.897822,8.416836,14.743459,8.802374,14.396186,8.893632,16.088873,9.942921,15.178300,10.404862,16.735281,0,-0.01929,-0.01624,-0.02377,0.00359,0.00943,-0.01059,0.00803,-0.00276,1.42029,0.08056,3.27704
0.862,0.000000,0,0,0,0,0,7.275246,0.556003,9.028262,4.392271,4.784085,17.084415,-9.367543,18.367922,30.488087,14.795285,0.000000,0,20.157021,17.289644,-15.287975,16.057505,3.480308,6.988822,3.185798,6.858136,168.091110,0,53.183838,50.745289,57.561726,8.204664,19.058693,8.135578,14.947255,8.386624,14.762422,8.767980,14.418109,8.923646,16.106817,9.915175,15.131391,10.247090,16.805614,0,-0.01163,-0.01102,-0.01590,0.00977,0.00381,-0.00508,-0.00577,-0.00218,1.42700,0.09508,3.27760
0.863,0.000000,0,0,0,0,0,7.274642,0.560904,9.298686,4.400890,4.804645,17.088003,-9.526787,18.358749,29.158733,14.838760,0.000000,0,19.705881,17.311422,-15.545323,16.041656,3.481802,7.009864,3.185494,6.875551,173.364899,0,55.294296,49.358971,48.549236,8.206088,19.057863,8.146401,14.996688,8.356413,14.781384,8.733584,14.440032,8.953661,16.124760,9.887430,15.084482,10.089318,16.875948,0,-0.01834,-0.01520,-0.01978,0.00732,0.00592,-0.01343,0.01117,-0.00090,1.43066,0.09896,3.27836
0.864,0.000000,0,0,0,0,0,7.276017,0.558748,9.559922,4.410188,4.825320,17.088314,-9.679547,18.348932,28.663393,14.838188,0.000000,0,19.014635,17.333900,-15.712720,16.025570,3.483285,7.023805,3.185028,6.891026,172.062637,0,54.828743,49.257214,45.992767,8.207621,19.057007,8.161669,15.056490,8.350618,14.808746,8.714562,14.458444,8.973330,16.137833,9.882248,15.073534,10.057796,16.898270,0,-0.02280,-0.01178,-0.01938,-0.00031,0.00549,-0.01199,0.00397,0.00032,1.43585,0.06618,3.27795
0.865,0.000000,0,0,0,0,0,7.277905,0.554760,9.818775,4.419663,4.846007,17.087778,-9.830626,18.338947,28.384434,14.826187,0.000000,0,18.261093,17.356558,-15.856779,16.009424,3.484766,7.035905,3.184520,6.905999,169.054260,0,53.694855,49.488731,45.111286,8.209180,19.056143,8.178090,15.118982,8.351159,14.838287,8.699529,14.475945,8.990315,16.149641,9.882919,15.071916,10.059029,16.908136,0,-0.01675,-0.01381,-0.01999,0.00092,0.01920,-0.00865,0.00970,-0.00356,1.43600,0.05679,3.27726
0.866,0.000000,0,0,0,0,0,7.279792,0.550773,10.077628,4.429137,4.866740,17.087240,-9.981703,18.328964,28.105474,14.814187,0.000000,0,17.507553,17.379217,-16.000839,15.993278,3.486246,7.048004,3.184012,6.920971,166.045883,0,52.560966,49.720245,44.229805,8.210740,19.055279,8.194510,15.181475,8.351699,14.867828,8.684495,14.493447,9.007300,16.161449,9.883590,15.070298,10.060261,16.918003,0,-0.01871,-0.01331,-0.02267,0.00267,-0.03580,-0.01189,0.00964,-0.01454,1.43906,0.06865,3.27725
0.867,0.000000,0,0,0,0,0,7.281680,0.546786,10.336481,4.438612,4.887478,17.086704,-10.132781,18.318979,27.826515,14.802186,0.000000,0,16.754011,17.401876,-16.144897,15.977132,3.487727,7.060104,3.183504,6.935944,163.037491,0,51.427078,49.951763,43.348324,8.212299,19.054415,8.210931,15.243966,8.352240,14.897369,8.669460,14.510949,9.024285,16.173260,9.884261,15.068680,10.061494,16.927868,0,-0.01947,-0.01300,-0.02066,0.00031,0.00616,-0.01257,0.00058,-0.00246,1.44531,0.08641,3.27741
0.868,0.000000,0,0,0,0,0,7.281616,0.548596,10.575358,4.448866,4.908216,17.096537,-10.266680,18.308674,28.398233,14.831983,0.000000,0,15.866048,17.416740,-16.246233,15.960802,3.488409,7.068354,3.184859,6.950514,165.896500,0,49.502075,50.039455,42.120399,8.217787,19.054935,8.218810,15.297972,8.358299,14.952091,8.655887,14.540978,9.049201,16.193521,9.884338,15.071127,10.062015,16.926857,0,-0.01801,-0.01601,-0.02045,0.00832,0.00751,-0.01105,0.00665,0.00101,1.44562,0.09964,3.27737
0.869,0.000000,0,0,0,0,0,7.281047,0.551910,10.809053,4.459322,4.928955,17.109058,-10.396121,18.298285,29.190657,14.872622,0.000000,0,14.943209,17.429583,-16.336485,15.944426,3.488884,7.075605,3.186698,6.964981,170.277771,0,47.371822,50.089832,40.802593,8.224293,19.055817,8.224472,15.349776,8.365790,15.013347,8.642693,14.574257,9.076174,16.215977,9.884262,15.074628,10.062350,16.923025,0,-0.01535,-0.01111,-0.02332,-0.00038,0.00357,-0.01344,-0.00424,0.00209,1.44836,0.08062,3.27730
0.870,0.000000,0,0,0,0,0,7.280478,0.555225,11.042748,4.469779,4.949477,17.121580,-10.525563,18.287893,29.983080,14.913262,0.000000,0,14.020370,17.442425,-16.426737,15.928049,3.489359,7.082857,3.188536,6.979447,174.659042,0,45.241566,50.140213,39.484783,8.230799,19.056696,8.230135,15.401580,8.373281,15.074601,8.629498,14.607535,9.103147,16.238432,9.884185,15.078129,10.062686,16.919191,0,-0.01801,-0.01260,-0.01984,0.00389,0.01666,-0.01108,0.00778,0.00212,1.45218,0.05887,3.27673
0.871,0.000000,0,0,0,0,0,7.279909,0.558539,11.276443,4.480235,4.969974,17.134104,-10.655005,18.277504,30.775505,14.953902,0.000000,0,13.097530,17.455267,-16.516989,15.911672,3.489834,7.090108,3.190375,6.993913,179.040314,0,43.111313,50.190590,38.166977,8.237305,19.057577,8.235798,15.453384,8.380773,15.135857,8.616302,14.640814,9.130119,16.260887,9.884109,15.081631,10.063022,16.915359,0,-0.01773,-0.01155,-0.02069,0.00076,0.00748,-0.00951,0.00543,-0.00146,1.45126,0.06200,3.27604
0.872,0.000000,0,0,0,0,0,7.280295,0.558474,11.476562,4.491396,4.990018,17.139841,-10.753699,18.266375,31.521683,14.993600,0.000000,0,12.636555,17.465607,-16.571028,15.894905,3.493314,7.092159,3.193656,7.006714,178.407837,0,41.979485,50.314529,41.211231,8.241480,19.057856,8.245496,15.511575,8.393529,15.181699,8.604792,14.680127,9.164175,16.283443,9.886239,15.085553,10.192568,16.853891,0,-0.02029,-0.01530,-0.01984,0.00610,0.00116,-0.01408,-0.00998,-0.00052,1.45340,0.07589,3.27609
0.873,0.000000,0,0,0,0,0,7.280929,0.557532,11.667971,4.502740,5.010011,17.143822,-10.844418,18.255054,32.255863,15.033053,0.000000,0,12.295408,17.475296,-16.615671,15.878037,3.497574,7.092859,3.197312,7.019084,176.474564,0,41.106693,50.457550,45.387203,8.245050,19.057980,8.256241,15.571423,8.407651,15.223542,8.593718,14.721007,9.200068,16.306026,9.888944,15.089585,10.355638,16.777468,0,-0.01871,-0.01202,-0.02106,0.00290,0.00339,-0.01219,0.00790,-0.00240,1.45279,0.09254,3.27632
0.874,0.000000,0,0,0,0,0,7.281563,0.556591,11.859378,4.514085,5.029457,17.147800,-10.935136,18.243732,32.990044,15.072507,0.000000,0,11.954261,17.484987,-16.660315,15.861170,3.501835,7.093560,3.200967,7.031454,174.541306,0,40.233898,50.600571,49.563179,8.248621,19.058104,8.266985,15.631270,8.421774,15.265386,8.582644,14.761888,9.235962,16.328608,9.891647,15.093616,10.518706,16.701046,0,-0.01715,-0.01334,-0.02121,0.00244,0.00974,-0.01105,0.01059,0.00432,1.44089,0.10490,3.27680
0.875,0.000000,0,0,0,0,0,7.282197,0.555649,12.050786,4.525429,5.048841,17.151779,-11.025854,18.232412,33.724224,15.111961,0.000000,0,11.613113,17.494677,-16.704958,15.844302,3.506095,7.094261,3.204623,7.043824,172.608032,0,39.361107,50.743595,53.739151,8.252192,19.058228,8.277730,15.691118,8.435896,15.307229,8.571569,14.802768,9.271855,16.351191,9.894352,15.097649,10.681775,16.624624,0,-0.01651,-0.01466,-0.02139,0.00336,0.00922,-0.01222,-0.00473,0.00272,1.45340,0.10827,3.27733
0.876,0.000000,0,0,0,0,0,7.280322,0.555659,12.201657,4.537408,5.067609,17.156881,-11.086725,18.221100,34.391243,15.150173,0.000000,0,11.799234,17.502605,-16.745588,15.827530,3.508033,7.091994,3.212176,7.053401,173.415649,0,39.317337,51.874763,54.878719,8.253286,19.043657,8.291914,15.754144,8.435047,15.356411,8.562997,14.842021,9.289742,16.378389,9.915626,15.126298,10.712085,16.603109,0,-0.01755,-0.01306,-0.01822,0.00168,0.00943,-0.01208,0.00977,0.00211,1.44806,0.09937,3.27731
0.877,0.000000,0,0,0,0,0,7.277797,0.555917,12.342011,4.549551,5.086309,17.162273,-11.139853,18.209789,35.040840,15.188063,0.000000,0,12.122152,17.510075,-16.785175,15.810783,3.509369,7.088958,3.220740,7.062255,174.934387,0,39.488647,53.262302,55.230507,8.253738,19.025278,8.306990,15.817993,8.430313,15.407498,8.555074,14.880854,9.302956,16.406788,9.941716,15.161334,10.707950,16.595842,0,-0.01727,-0.01221,-0.02194,0.00572,0.00690,-0.01451,-0.00037,-0.00131,1.44577,0.07840,3.27716
0.878,0.000000,0,0,0,0,0,7.275271,0.556174,12.482366,4.561694,5.104258,17.167665,-11.192981,18.198479,35.690437,15.225952,0.000000,0,12.445070,17.517546,-16.824762,15.794037,3.510705,7.085922,3.229304,7.071109,176.453125,0,39.659962,54.649845,55.582291,8.254190,19.006897,8.322066,15.881844,8.425580,15.458585,8.547151,14.919685,9.316170,16.435184,9.967808,15.196371,10.703815,16.588573,0,-0.01849,-0.01320,-0.02060,0.00038,0.02112,-0.01279,0.00452,0.00247,1.44272,0.06624,3.27732
0.879,0.000000,0,0,0,0,0,7.272745,0.556432,12.622720,4.573837,5.122123,17.173059,-11.246108,18.187168,36.340034,15.263842,0.000000,0,12.767988,17.525015,-16.864349,15.777289,3.512040,7.082886,3.237868,7.079962,177.971863,0,39.831276,56.037384,55.934078,8.254642,18.988516,8.337142,15.945694,8.420846,15.509672,8.539227,14.958518,9.329384,16.463583,9.993898,15.231407,10.699680,16.581305,0,-0.01749,-0.01366,-0.02002,0.00397,0.01242,-0.01093,0.00635,0.00656,1.43478,0.06579,3.27754
0.880,0.000000,0,0,0,0,0,7.273853,0.556466,12.715403,4.586499,5.139097,17.175280,-11.281047,18.175877,36.000576,15.300017,0.000000,0,13.695197,17.530727,-16.912788,15.760296,3.510494,6.907591,3.244107,7.086412,177.936661,0,39.272381,56.903194,55.075447,8.247946,18.970520,8.347052,16.004080,8.423273,15.548727,8.524164,14.993194,9.347345,16.479090,10.002675,15.242227,10.686105,16.573385,0,-0.01675,-0.01271,-0.01974,0.00259,0.00549,-0.01225,0.00302,0.00327,1.43433,0.06465,3.27728
0.881,0.000000,0,0,0,0,0,7.275904,0.556441,12.795717,4.599295,5.155972,17.176678,-11.311266,18.164593,35.404514,15.335748,0.000000,0,14.779187,17.535982,-16.963522,15.743238,3.508200,6.687604,3.249743,7.092239,177.498276,0,38.524036,57.633640,53.902779,8.239393,18.952623,8.355621,16.061050,8.427557,15.584660,8.507249,15.026791,9.366538,16.491251,10.006960,15.246763,10.670079,16.565298,0,-0.01761,-0.01292,-0.02179,0.00366,0.01059,-0.01257,0.00897,0.00365,1.42700,0.06551,3.27690
0.882,0.000000,0,0,0,0,0,7.277955,0.556417,12.876032,4.612091,5.171885,17.178074,-11.341486,18.153307,34.808453,15.371479,0.000000,0,15.863177,17.541239,-17.014256,15.726181,3.505907,6.467618,3.255378,7.098066,177.059891,0,37.775696,58.364086,52.730106,8.230841,18.934727,8.364190,16.118019,8.431841,15.620593,8.490335,15.060389,9.385732,16.503412,10.011245,15.251300,10.654054,16.557211,0,-0.01819,-0.01352,-0.01932,0.00320,0.00998,-0.01292,0.00330,-0.00302,1.42487,0.06939,3.27652
0.883,0.000000,0,0,0,0,0,7.280005,0.556393,12.956347,4.624887,5.187691,17.179472,-11.371705,18.142023,34.212391,15.407210,0.000000,0,16.947166,17.546494,-17.064989,15.709124,3.503613,6.247631,3.261014,7.103893,176.621506,0,37.027351,59.094536,51.557438,8.222288,18.916830,8.372759,16.174988,8.436126,15.656526,8.473419,15.093986,9.404924,16.515574,10.015529,15.255836,10.638029,16.549122,0,-0.01785,-0.01369,-0.02072,0.00359,0.01236,-0.01256,0.00195,0.02814,1.41876,0.07173,3.27613
0.884,0.000000,0,0,0,0,0,7.281042,0.555156,12.987836,4.637934,5.202467,17.181946,-11.383216,18.130720,33.517841,15.441356,0.000000,0,18.148676,17.569950,-17.114889,15.692341,3.503115,6.211207,3.277809,7.108398,176.584732,0,36.994923,60.016613,51.105377,8.221605,18.911150,8.377708,16.231699,8.435225,15.694978,8.462481,15.124621,9.418458,16.529736,10.027489,15.269155,10.631909,16.545891,0,-0.01871,-0.01349,-0.02069,0.00587,0.00436,-0.01393,0.00299,0.00012,1.41724,0.07054,3.27662
0.885,0.000000,0,0,0,0,0,7.281815,0.553603,13.006659,4.651046,5.217129,17.184700,-11.389872,18.119415,32.797737,15.475091,0.000000,0,19.380674,17.598129,-17.164576,15.675631,3.503082,6.222408,3.297499,7.112562,176.652145,0,37.148239,60.988411,50.840275,8.222964,18.908638,8.381719,16.288345,8.432981,15.734083,8.453095,15.154489,9.430522,16.544416,10.041440,15.284750,10.628359,16.543921,0,-0.01819,-0.01392,-0.01999,0.00336,0.01019,-0.01215,-0.00281,0.00330,1.40228,0.06956,3.27730
0.886,0.000000,0,0,0,0,0,7.282589,0.552051,13.025481,4.664159,5.230600,17.187452,-11.396527,18.108109,32.077637,15.508825,0.000000,0,20.612671,17.626307,-17.214260,15.658919,3.503050,6.233609,3.317189,7.116725,176.719559,0,37.301556,61.960209,50.575169,8.224323,18.906126,8.385729,16.344990,8.430737,15.773189,8.443708,15.184357,9.442587,16.559097,10.055391,15.300346,10.624809,16.541948,0,-0.01590,-0.01393,-0.02112,0.00237,0.00897,-0.01256,0.00906,0.00258,1.39389,0.08052,3.27731
