"Time","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","47 RDS cle","45 R marks","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","3 Platform"
1.378,3.382777,5.207886,3.420862,5.483733,0,0,1.360738,0.000000,0.000000,0,0,4.444635,4.504736,-1.48461
1.379,3.384586,5.210505,3.428108,5.476233,0,0,1.311636,0.000000,0.000000,0,0,4.445854,4.503569,-1.48431
1.380,3.386394,5.213126,3.435353,5.468735,0,0,1.262534,0.000000,0.000000,0,0,4.447072,4.502976,-1.48454
1.381,3.388237,5.215755,3.442712,5.461445,0,0,1.221486,0.000000,0.000000,0,0,4.448271,4.502638,-1.48646
1.382,3.390205,5.218420,3.450494,5.454934,0,0,1.210372,0.000000,0.000000,0,0,4.449397,4.502846,-1.48897
1.383,3.392174,5.221084,3.458275,5.448423,0,0,1.199259,0.000000,0.000000,0,0,4.450523,4.503297,-1.48560
1.384,3.394143,5.223748,3.466056,5.441913,0,0,1.188145,0.000000,0.000000,0,0,4.451649,4.504270,-1.48594
1.385,3.396148,5.226433,3.474028,5.435562,0,0,1.185653,0.000000,0.000000,0,0,4.452732,4.505485,-1.48650
1.386,3.398289,5.229197,3.482707,5.429808,0,0,1.215207,0.000000,0.000000,0,0,4.453654,4.507219,-1.48194
1.387,3.400431,5.231961,3.491386,5.424054,0,0,1.244761,0.000000,0.000000,0,0,4.454576,4.509244,-1.48362
1.388,3.402572,5.234725,3.500066,5.418299,0,0,1.274315,0.000000,0.000000,0,0,4.455499,4.511890,-1.48449
1.389,3.404849,5.237566,3.508793,5.412738,0,0,1.311632,0.000000,0.000000,0,0,4.456487,4.514869,-1.48501
1.390,3.407631,5.240689,3.517701,5.407897,0,0,1.377805,0.000000,0.000000,0,0,4.457723,4.518560,-1.48493
1.391,3.410413,5.243813,3.526608,5.403055,0,0,1.443979,0.000000,0.000000,0,0,4.458958,4.522535,-1.48582
1.392,3.413195,5.246936,3.535516,5.398214,0,0,1.510153,0.000000,0.000000,0,0,4.460193,4.527116,-1.48665
1.393,3.416161,5.250062,3.544460,5.393584,0,0,1.580621,0.000000,0.000000,0,0,4.461525,4.531911,-1.49301
1.394,3.419807,5.253197,3.553541,5.389739,0,0,1.667053,0.000000,0.000000,0,0,4.463216,4.537162,-1.48510
1.395,3.423453,5.256332,3.562622,5.385894,0,0,1.753484,0.000000,0.000000,0,0,4.464908,4.542580,-1.48461
1.396,3.427100,5.259467,3.571702,5.382049,0,0,1.839916,0.000000,0.000000,0,0,4.466599,4.548357,-1.48377
1.397,3.430915,5.262592,3.580841,5.378301,0,0,1.926880,0.000000,0.000000,0,0,4.468407,4.554254,-1.48553
1.398,3.435359,5.265678,3.590192,5.374912,0,0,2.015826,0.000000,0.000000,0,0,4.470653,4.560409,-1.48561
1.399,3.439804,5.268764,3.599544,5.371522,0,0,2.104770,0.000000,0.000000,0,0,4.472898,4.566594,-1.48813
1.400,3.444248,5.271850,3.608896,5.368134,0,0,2.193716,0.000000,0.000000,0,0,4.475144,4.572846,-1.48679
1.401,3.449060,5.274943,3.618328,5.364880,0,0,2.280296,0.000000,0.000000,0,0,4.477445,4.579044,-1.48448
1.402,3.455236,5.278063,3.628059,5.362130,0,0,2.358088,0.000000,0.000000,0,0,4.479951,4.585125,-1.48626
1.403,3.461412,5.281183,3.637789,5.359381,0,0,2.435879,0.000000,0.000000,0,0,4.482458,4.591143,-1.48476
1.404,3.467588,5.284303,3.647520,5.356631,0,0,2.513670,0.000000,0.000000,0,0,4.484964,4.597027,-1.48884
1.405,3.473986,5.287433,3.657210,5.353920,0,0,2.589266,0.000000,0.000000,0,0,4.487507,4.602863,-1.48632
1.406,3.481205,5.290598,3.666751,5.351352,0,0,2.656699,0.000000,0.000000,0,0,4.490188,4.608597,-1.48443
1.407,3.488425,5.293763,3.676291,5.348784,0,0,2.724132,0.000000,0.000000,0,0,4.492868,4.614302,-1.48392
1.408,3.495644,5.296928,3.685832,5.346216,0,0,2.791564,0.000000,0.000000,0,0,4.495549,4.619947,-1.48361
1.409,3.503142,5.300110,3.695328,5.343789,0,0,2.857337,0.000000,0.000000,0,0,4.498282,4.625580,-1.48279
1.410,3.511673,5.303354,3.704659,5.341885,0,0,2.916936,0.000000,0.000000,0,0,4.501214,4.631189,-1.48559
1.411,3.520204,5.306599,3.713991,5.339981,0,0,2.976536,0.000000,0.000000,0,0,4.504145,4.636786,-1.48365
1.412,3.528735,5.309844,3.723322,5.338077,0,0,3.036135,0.000000,0.000000,0,0,4.507076,4.642354,-1.48579
1.413,3.537199,5.313115,3.732621,5.336254,0,0,3.092510,0.000000,0.000000,0,0,4.510085,4.647890,-1.48376
1.414,3.545415,5.316485,3.741802,5.334736,0,0,3.136895,0.000000,0.000000,0,0,4.513379,4.653356,-1.48557
1.415,3.553631,5.319855,3.750983,5.333218,0,0,3.181281,0.000000,0.000000,0,0,4.516673,4.658710,-1.48397
1.416,3.561846,5.323225,3.760163,5.331700,0,0,3.225667,0.000000,0.000000,0,0,4.519967,4.663825,-1.48469
1.417,3.570040,5.326607,3.769328,5.330388,0,0,3.263887,0.000000,0.000000,0,0,4.523295,4.668746,-1.48522
1.418,3.578151,5.330036,3.778436,5.329841,0,0,3.279190,0.000000,0.000000,0,0,4.526750,4.673250,-1.48585
1.419,3.586263,5.333465,3.787543,5.329294,0,0,3.294494,0.000000,0.000000,0,0,4.530204,4.677543,-1.48549
1.420,3.594375,5.336894,3.796651,5.328748,0,0,3.309797,0.000000,0.000000,0,0,4.533659,4.681382,-1.48604
1.421,3.602433,5.340327,3.805730,5.328400,0,0,3.318084,0.000000,0.000000,0,0,4.537132,4.685006,-1.48630
1.422,3.610294,5.343776,3.814705,5.328791,0,0,3.300289,0.000000,0.000000,0,0,4.540677,4.688172,-1.48554
1.423,3.618156,5.347226,3.823680,5.329182,0,0,3.282495,0.000000,0.000000,0,0,4.544221,4.691099,-1.48557
1.424,3.626017,5.350676,3.832656,5.329573,0,0,3.264700,0.000000,0.000000,0,0,4.547766,4.693517,-1.48599
1.425,3.633774,5.354107,3.841587,5.330029,0,0,3.241239,0.000000,0.000000,0,0,4.551248,4.695681,-1.48510
1.426,3.641144,5.357471,3.850354,5.330731,0,0,3.196714,0.000000,0.000000,0,0,4.554498,4.697301,-1.48577
1.427,3.648514,5.360834,3.859121,5.331433,0,0,3.152190,0.000000,0.000000,0,0,4.557747,4.698717,-1.48405
1.428,3.655884,5.364197,3.867888,5.332135,0,0,3.107665,0.000000,0.000000,0,0,4.560997,4.699697,-1.48585
1.429,3.663032,5.367520,3.876597,5.332875,0,0,3.060964,0.000000,0.000000,0,0,4.564161,4.700540,-1.48617
1.430,3.669351,5.370697,3.885090,5.333760,0,0,3.006175,0.000000,0.000000,0,0,4.567007,4.701088,-1.48554
1.431,3.675671,5.373873,3.893584,5.334645,0,0,2.951386,0.000000,0.000000,0,0,4.569853,4.701555,-1.48461
1.432,3.681991,5.377049,3.902077,5.335530,0,0,2.896597,0.000000,0.000000,0,0,4.572700,4.701844,-1.49233
1.433,3.687856,5.380175,3.910593,5.336449,0,0,2.840665,0.000000,0.000000,0,0,4.575521,4.702089,-1.48489
1.434,3.692034,5.383113,3.919193,5.337494,0,0,2.780484,0.000000,0.000000,0,0,4.578251,4.702240,-1.48208
1.435,3.696212,5.386051,3.927793,5.338538,0,0,2.720303,0.000000,0.000000,0,0,4.580981,4.702332,-1.48675
1.436,3.700389,5.388989,3.936393,5.339583,0,0,2.660122,0.000000,0.000000,0,0,4.583711,4.702298,-1.48464
1.437,3.704034,5.391832,3.944994,5.340654,0,0,2.597969,0.000000,0.000000,0,0,4.586409,4.702176,-1.49389
1.438,3.705699,5.394322,3.953600,5.341825,0,0,2.528485,0.000000,0.000000,0,0,4.588989,4.701862,-1.48666
1.439,3.707364,5.396813,3.962205,5.342995,0,0,2.459001,0.000000,0.000000,0,0,4.591569,4.701433,-1.48523
1.440,3.709028,5.399303,3.970811,5.344166,0,0,2.389517,0.000000,0.000000,0,0,4.594149,4.700754,-1.48562
1.441,3.710330,5.401728,3.978802,5.345370,0,0,2.317153,0.000000,0.000000,0,0,4.596672,4.699934,-1.48363
1.442,3.710284,5.403906,3.984513,5.346700,0,0,2.234087,0.000000,0.000000,0,0,4.598980,4.698813,-1.48602
1.443,3.710238,5.406085,3.990223,5.348029,0,0,2.151020,0.000000,0.000000,0,0,4.601289,4.697536,-1.48470
1.444,3.710191,5.408263,3.995934,5.349358,0,0,2.067954,0.000000,0.000000,0,0,4.603598,4.695926,-1.48628
1.445,3.723314,5.410380,4.001414,5.350714,0,0,1.982635,0.000000,0.000000,0,0,4.605813,4.694159,-1.48513
1.446,3.785388,5.412269,4.006038,5.352166,0,0,1.888947,0.000000,0.000000,0,0,4.607676,4.692053,-1.48610
1.447,3.847461,5.414158,4.010662,5.353618,0,0,1.795258,0.000000,0.000000,0,0,4.609539,4.689829,-1.48511
1.448,3.909535,5.416048,4.015286,5.355071,0,0,1.701570,0.000000,0.000000,0,0,4.611401,4.687352,-1.48522
1.449,3.958732,5.417840,4.019716,5.356550,0,0,1.608528,0.000000,0.000000,0,0,4.613149,4.684808,-1.48730
1.450,3.960066,5.419276,4.023426,5.358132,0,0,1.517889,0.000000,0.000000,0,0,4.614467,4.682122,-1.48582
1.451,3.961399,5.420712,4.027136,5.359714,0,0,1.427250,0.000000,0.000000,0,0,4.615786,4.679416,-1.48390
1.452,3.962733,5.422148,4.030846,5.361295,0,0,1.336612,0.000000,0.000000,0,0,4.617105,4.676670,-1.48865
1.453,3.963875,5.423503,4.034284,5.362915,0,0,1.248169,0.000000,0.000000,0,0,4.618353,4.673947,-1.48523
1.454,3.964308,5.424558,4.036713,5.364676,0,0,1.167892,0.000000,0.000000,0,0,4.619340,4.671274,-1.48625
1.455,3.964740,5.425613,4.039141,5.366437,0,0,1.087614,0.000000,0.000000,0,0,4.620327,4.668650,-1.48571
1.456,3.965172,5.426668,4.041570,5.368198,0,0,1.007337,0.000000,0.000000,0,0,4.621315,4.666128,-1.48721
1.457,3.965301,5.427638,4.043996,5.370032,0,0,0.929494,0.000000,0.000000,0,0,4.622266,4.663669,-1.48673
1.458,3.964299,5.428289,4.046411,5.372138,0,0,0.860703,0.000000,0.000000,0,0,4.623082,4.661341,-1.48531
1.459,3.963298,5.428940,4.048826,5.374242,0,0,0.791912,0.000000,0.000000,0,0,4.623898,4.659058,-1.48732
1.460,3.962297,5.429592,4.051242,5.376348,0,0,0.723121,0.000000,0.000000,0,0,4.624713,4.656873,-1.48551
1.461,3.960764,5.430169,4.053651,5.378513,0,0,0.656026,0.000000,0.000000,0,0,4.625483,4.654710,-1.48524
1.462,3.957257,5.430472,4.056040,5.380905,0,0,0.595240,0.000000,0.000000,0,0,4.626081,4.652595,-1.48314
1.463,3.953749,5.430775,4.058428,5.383296,0,0,0.534453,0.000000,0.000000,0,0,4.626679,4.650482,-1.48495
1.464,3.950241,5.431077,4.060817,5.385688,0,0,0.473666,0.000000,0.000000,0,0,4.627277,4.648376,-1.48490
1.465,3.946700,5.431281,4.063135,5.388159,0,0,0.415074,0.000000,0.000000,0,0,4.627796,4.646269,-1.48289
1.466,3.943034,5.431113,4.065190,5.390925,0,0,0.364638,0.000000,0.000000,0,0,4.628019,4.644158,-1.48649
1.467,3.939368,5.430946,4.067245,5.393692,0,0,0.314203,0.000000,0.000000,0,0,4.628242,4.642097,-1.48529
1.468,3.935703,5.430779,4.069300,5.396459,0,0,0.263767,0.000000,0.000000,0,0,4.628466,4.640144,-1.48606
1.469,3.932027,5.430542,4.071180,5.399281,0,0,0.216785,0.000000,0.000000,0,0,4.628651,4.638295,-1.48674
1.470,3.928313,5.430052,4.072412,5.402312,0,0,0.182639,0.000000,0.000000,0,0,4.628697,4.636668,-1.48575
1.471,3.924600,5.429562,4.073643,5.405343,0,0,0.148493,0.000000,0.000000,0,0,4.628742,4.635128,-1.48587
1.472,3.920886,5.429071,4.074875,5.408373,0,0,0.114347,0.000000,0.000000,0,0,4.628788,4.633775,-1.48589
1.473,3.917088,5.428420,4.075995,5.411406,0,0,0.082199,0.000000,0.000000,0,0,4.628810,4.632472,-1.48678
1.474,3.912976,5.427172,4.076704,5.414445,0,0,0.057478,0.000000,0.000000,0,0,4.628745,4.631277,-1.48539
1.475,3.908864,5.425923,4.077412,5.417484,0,0,0.032757,0.000000,0.000000,0,0,4.628680,4.630099,-1.48673
1.476,3.904752,5.424675,4.078120,5.420524,0,0,0.008036,0.000000,0.000000,0,0,4.628615,4.628956,-1.48621
1.477,3.900488,5.423379,4.078739,5.423625,0,0,-0.018874,0.000000,0.000000,0,0,4.628564,4.627778,-1.48589
1.478,3.895658,5.421910,4.079028,5.426954,0,0,-0.053919,0.000000,0.000000,0,0,4.628564,4.626523,-1.48510
1.479,3.890828,5.420440,4.079318,5.430284,0,0,-0.088964,0.000000,0.000000,0,0,4.628563,4.625093,-1.48539
1.480,3.885998,5.418970,4.079607,5.433614,0,0,-0.124009,0.000000,0.000000,0,0,4.628563,4.623284,-1.48550
1.481,3.881073,5.417420,4.079812,5.436931,0,0,-0.169139,0.000000,0.000000,0,0,4.628576,4.621143,-1.48743
1.482,3.875799,5.415577,4.079702,5.440202,0,0,-0.251756,0.000000,0.000000,0,0,4.628640,4.618289,-1.48489
1.483,3.870525,5.413733,4.079593,5.443473,0,0,-0.334373,0.000000,0.000000,0,0,4.628703,4.614996,-1.48675
1.484,3.865251,5.411890,4.079484,5.446745,0,0,-0.416990,0.000000,0.000000,0,0,4.628766,4.610763,-1.48350
1.485,3.859643,5.409952,4.079193,5.450049,0,0,-0.512372,0.000000,0.000000,0,0,4.628735,4.606015,-1.48597
1.486,3.852791,5.407660,4.078226,5.453475,0,0,-0.655202,0.000000,0.000000,0,0,4.628352,4.600165,-1.48427
1.487,3.845939,5.405368,4.077258,5.456902,0,0,-0.798033,0.000000,0.000000,0,0,4.627970,4.593801,-1.48507
1.488,3.839087,5.403076,4.076290,5.460328,0,0,-0.940863,0.000000,0.000000,0,0,4.627587,4.586330,-1.48380
1.489,3.832006,5.400725,4.075287,5.463801,0,0,-1.094769,0.000000,0.000000,0,0,4.627040,4.578365,-1.48651
1.490,3.824069,5.398157,4.074154,5.467446,0,0,-1.289848,0.000000,0.000000,0,0,4.625881,4.569339,-1.48497
1.491,3.816131,5.395588,4.073020,5.471091,0,0,-1.484927,0.000000,0.000000,0,0,4.624722,4.559840,-1.48539
1.492,3.808194,5.393020,4.071887,5.474736,0,0,-1.680005,0.000000,0.000000,0,0,4.623563,4.549324,-1.48481
1.493,3.799958,5.390333,4.070736,5.478412,0,0,-1.880335,0.000000,0.000000,0,0,4.622132,4.538387,-1.48547
1.494,3.790612,5.387207,4.069524,5.482200,0,0,-2.100184,0.000000,0.000000,0,0,4.619688,4.526545,-1.48656
1.495,3.781266,5.384081,4.068312,5.485987,0,0,-2.320034,0.000000,0.000000,0,0,4.617245,4.514474,-1.48414
1.496,3.771920,5.380955,4.067099,5.489775,0,0,-2.539883,0.000000,0.000000,0,0,4.614800,4.501915,-1.48438
1.497,3.762610,5.377671,4.065844,5.493567,0,0,-2.757617,0.000000,0.000000,0,0,4.612185,4.489328,-1.48713
1.498,3.753432,5.373802,4.064428,5.497373,0,0,-2.967487,0.000000,0.000000,0,0,4.608930,4.476686,-1.48650
1.499,3.744253,5.369933,4.063012,5.501180,0,0,-3.177357,0.000000,0.000000,0,0,4.605675,4.464066,-1.48640
1.500,3.735075,5.366065,4.061595,5.504986,0,0,-3.387228,0.000000,0.000000,0,0,4.602419,4.451491,-1.48418
1.501,3.725899,5.362161,4.060134,5.508736,0,0,-3.592875,0.000000,0.000000,0,0,4.599010,4.438940,-1.48582
1.502,3.716733,5.358130,4.058507,5.512273,0,0,-3.782822,0.000000,0.000000,0,0,4.595025,4.426439,-1.48490
1.503,3.707567,5.354100,4.056880,5.515810,0,0,-3.972770,0.000000,0.000000,0,0,4.591041,4.413969,-1.48615
1.504,3.698401,5.350070,4.055253,5.519348,0,0,-4.162717,0.000000,0.000000,0,0,4.587056,4.401566,-1.48671
1.505,3.689334,5.346021,4.053589,5.522872,0,0,-4.347599,0.000000,0.000000,0,0,4.582901,4.389203,-1.48602
1.506,3.680637,5.341906,4.051788,5.526344,0,0,-4.513647,0.000000,0.000000,0,0,4.578109,4.376924,-1.48448
1.507,3.671939,5.337791,4.049988,5.529816,0,0,-4.679696,0.000000,0.000000,0,0,4.573318,4.364697,-1.48543
1.508,3.663242,5.333677,4.048188,5.533288,0,0,-4.845744,0.000000,0.000000,0,0,4.568527,4.352581,-1.48498
1.509,3.654662,5.329486,4.046421,5.536731,0,0,-5.008301,0.000000,0.000000,0,0,4.563631,4.340517,-1.48463
1.510,3.646517,5.325014,4.044777,5.540070,0,0,-5.157879,0.000000,0.000000,0,0,4.558348,4.328567,-1.48741
1.511,3.638372,5.320542,4.043134,5.543408,0,0,-5.307457,0.000000,0.000000,0,0,4.553065,4.316618,-1.49214
1.512,3.630227,5.316070,4.041490,5.546746,0,0,-5.457035,0.000000,0.000000,0,0,4.547781,4.304675,-1.48524
1.513,3.622297,5.311572,4.039883,5.550081,0,0,-5.604565,0.000000,0.000000,0,0,4.542367,4.292684,-1.48572
1.514,3.615166,5.306978,4.038413,5.553402,0,0,-5.744484,0.000000,0.000000,0,0,4.536467,4.280590,-1.48437
1.515,3.608036,5.302384,4.036943,5.556724,0,0,-5.884404,0.000000,0.000000,0,0,4.530566,4.268472,-1.48533
1.516,3.600904,5.297790,4.035473,5.560045,0,0,-6.024323,0.000000,0.000000,0,0,4.524665,4.256306,-1.48595
1.517,3.594209,5.293190,4.034042,5.563488,0,0,-6.161340,0.000000,0.000000,0,0,4.518644,4.244153,-1.48425
1.518,3.589131,5.288569,4.032761,5.567382,0,0,-6.287570,0.000000,0.000000,0,0,4.512174,4.232034,-1.48675
1.519,3.584053,5.283948,4.031479,5.571277,0,0,-6.413801,0.000000,0.000000,0,0,4.505704,4.219929,-1.48606
1.520,3.578976,5.279327,4.030198,5.575171,0,0,-6.540031,0.000000,0.000000,0,0,4.499234,4.207857,-1.48646
1.521,3.574386,5.274772,4.028897,5.579039,0,1,-6.664040,0.603316,0.000000,0,0,4.492686,4.195794,-1.48358
1.522,3.571608,5.270466,4.027528,5.582806,1,0,-6.779792,2.500535,0.000000,0,0,4.485846,4.183752,-1.48704
1.523,3.568831,5.266159,4.026158,5.586573,1,0,-6.895545,3.794278,0.000000,0,0,4.479005,4.171736,-1.48628
1.524,3.566054,5.261853,4.024788,5.590340,1,0,-7.011297,3.793772,0.000000,0,0,4.472166,4.159775,-1.48511
1.525,3.563597,5.257607,4.023403,5.593920,1,0,-7.121550,3.794961,0.000000,0,0,4.465193,4.147879,-1.48497
1.526,3.562331,5.253584,4.021958,5.596804,1,0,-7.211361,3.799787,0.000000,0,0,4.457727,4.136118,-1.48607
1.527,3.561066,5.249562,4.020513,5.599688,1,0,-7.301173,3.801077,0.000000,0,0,4.450262,4.124527,-1.48493
1.528,3.559800,5.245541,4.019068,5.602571,1,0,-7.390985,3.794781,0.000000,0,0,4.442797,4.113297,-1.48137
1.529,3.545348,5.241571,4.017603,5.605051,1,0,-7.471152,3.780514,0.000000,0,0,4.435276,4.102353,-1.48474
1.530,3.481882,5.237796,4.016064,5.606026,1,0,-7.515468,3.749151,0.000000,0,0,4.427547,4.092019,-1.48642
1.531,3.418415,5.234021,4.014525,5.607000,1,0,-7.559784,3.717105,0.000000,0,0,4.419818,4.082047,-1.48644
1.532,3.354949,5.230246,4.012986,5.607975,1,0,-7.604100,3.683594,0.000000,0,0,4.412089,4.072853,-1.48743
1.533,3.304272,5.226507,4.011456,5.608616,1,0,-7.633466,3.657656,0.000000,0,0,4.404299,4.064096,-1.48493
1.534,3.301136,5.222904,4.009955,5.608016,1,0,-7.607262,3.647958,0.000000,0,0,4.396284,4.056278,-1.48466
1.535,3.298000,5.219301,4.008454,5.607415,1,0,-7.581058,3.642521,0.000000,0,0,4.388268,4.049017,-1.48348
1.536,3.294864,5.215697,4.006953,5.606814,1,0,-7.554854,3.646222,0.000000,0,0,4.380252,4.042952,-1.48452
1.537,3.291837,5.212091,4.005465,5.606151,1,0,-7.510895,3.648690,0.000000,0,0,4.372287,4.037549,-1.48659
1.538,3.289212,5.208475,4.004021,5.605251,1,0,-7.400939,3.648511,0.000000,0,0,4.364510,4.033566,-1.48430
1.539,3.286587,5.204858,4.002578,5.604352,1,0,-7.290984,3.647260,0.000000,0,0,4.356733,4.030219,-1.48521
1.540,3.283963,5.201241,4.001135,5.603452,1,0,-7.181028,3.643712,0.000000,0,0,4.348956,4.028234,-1.48528
1.541,3.281596,5.197621,3.999710,5.602532,1,0,-7.056350,3.640597,0.000000,0,0,4.341321,4.026831,-1.48499
1.542,3.280191,5.193986,3.998352,5.601534,1,0,-6.876950,3.638412,0.000000,0,0,4.334211,4.026679,-1.48598
1.543,3.278785,5.190352,3.996995,5.600535,1,0,-6.697550,3.636690,0.000000,0,0,4.327101,4.027122,-1.48613
1.544,3.277380,5.186718,3.995638,5.599537,1,0,-6.518150,3.635961,0.000000,0,0,4.319992,4.028841,-1.48543
1.545,3.276401,5.183060,3.994286,5.598627,1,0,-6.328331,3.635345,0.000000,0,0,4.313140,4.031149,-1.48566
1.546,3.277009,5.179313,3.992956,5.598042,1,0,-6.099788,3.634971,0.000000,0,0,4.307250,4.034720,-1.48700
1.547,3.277618,5.175566,3.991627,5.597456,1,0,-5.871243,3.634605,0.000000,0,0,4.301361,4.038707,-1.48533
1.548,3.278227,5.171820,3.990297,5.596872,1,0,-5.642700,3.634256,0.000000,0,0,4.295471,4.043582,-1.48874
1.549,3.278833,5.168120,3.988921,5.596374,1,0,-5.411537,3.633885,0.000000,0,0,4.289784,4.048674,-1.48583
1.550,3.279429,5.164594,3.987373,5.596197,1,0,-5.170640,3.633467,0.000000,0,0,4.284852,4.054230,-1.48460
1.551,3.280026,5.161069,3.985825,5.596021,1,0,-4.929742,3.633016,0.000000,0,0,4.279919,4.059926,-1.48626
1.552,3.280623,5.157543,3.984277,5.595845,1,0,-4.688845,3.632493,0.000000,0,0,4.274986,4.065923,-1.48582
1.553,3.281153,5.153980,3.982709,5.595622,1,0,-4.448689,3.631934,0.000000,0,0,4.270233,4.072024,-1.48572
1.554,3.281435,5.150275,3.981071,5.595224,1,0,-4.211289,3.631298,0.000000,0,0,4.266145,4.078350,-1.48682
1.555,3.281716,5.146571,3.979432,5.594826,1,0,-3.973889,3.630637,0.000000,0,0,4.262057,4.084769,-1.48591
1.556,3.281998,5.142867,3.977793,5.594428,1,0,-3.736488,3.629924,0.000000,0,0,4.257969,4.091389,-1.48565
1.557,3.282258,5.139248,3.976142,5.593768,1,0,-3.503193,3.629202,0.000000,0,0,4.254130,4.098080,-1.48540
1.558,3.282436,5.135947,3.974448,5.592129,1,0,-3.285157,3.628459,0.000000,0,0,4.251218,4.104927,-1.48472
1.559,3.282615,5.132647,3.972754,5.590491,1,0,-3.067121,3.627707,0.000000,0,0,4.248307,4.111749,-1.48444
1.560,3.282793,5.129347,3.971059,5.588852,1,0,-2.849084,3.626938,0.000000,0,0,4.245395,4.118515,-1.48697
1.561,3.282946,5.126648,3.969347,5.586971,1,0,-2.637265,3.626154,0.000000,0,0,4.242631,4.125159,-1.48475
1.562,3.283006,5.126185,3.967569,5.584186,1,0,-2.448554,3.625343,0.000000,0,0,4.240417,4.131540,-1.47753
1.563,3.283065,5.125722,3.965790,5.581401,1,0,-2.259844,3.624504,0.000000,0,0,4.238204,4.137814,-1.48486
1.564,3.283124,5.125258,3.964011,5.578616,1,0,-2.071133,3.623605,0.000000,0,0,4.235990,4.143855,-1.48553
1.565,3.283184,5.124937,3.962169,5.575820,1,0,-1.889553,3.622671,0.000000,0,0,4.233946,4.149812,-1.48642
1.566,3.283244,5.125139,3.960087,5.572983,1,0,-1.734479,3.621661,0.000000,0,0,4.232535,4.155591,-1.48515
1.567,3.283304,5.125341,3.958005,5.570145,1,0,-1.579405,3.620651,0.000000,0,0,4.231123,4.161208,-1.48560
1.568,3.283365,5.125544,3.955923,5.567307,1,0,-1.424331,3.619639,0.000000,0,0,4.229712,4.166478,-1.48669
1.569,3.283459,5.125837,3.953868,5.564458,1,0,-1.279011,3.618663,0.000000,0,0,4.228426,4.171497,-1.48546
1.570,3.283680,5.126472,3.951912,5.561567,1,0,-1.169944,3.617763,0.000000,0,0,4.227607,4.175977,-1.48634
1.571,3.283901,5.127107,3.949957,5.558675,1,0,-1.060878,3.616882,0.000000,0,0,4.226787,4.180203,-1.48747
1.572,3.284122,5.127741,3.948001,5.555783,1,0,-0.951811,3.616041,0.000000,0,0,4.225967,4.183887,-1.48735
1.573,3.284386,5.128410,3.946007,5.552928,1,0,-0.850668,3.615194,0.000000,0,0,4.225185,4.187337,-1.49014
1.574,3.284808,5.129202,3.943870,5.550215,1,0,-0.778976,3.614334,0.000000,0,0,4.224542,4.190288,-1.48454
1.575,3.285231,5.129995,3.941732,5.547501,1,0,-0.707284,3.613476,0.000000,0,0,4.223899,4.193008,-1.48506
1.576,3.285653,5.130788,3.939595,5.544787,1,0,-0.635592,3.612620,0.000000,0,0,4.223256,4.195235,-1.48436
1.577,3.286116,5.130741,3.937459,5.542071,1,0,-0.572670,3.611782,0.000000,0,0,4.222684,4.197228,-1.48409
1.578,3.286727,5.127570,3.935323,5.539347,1,0,-0.542343,3.610980,0.000000,0,0,4.222377,4.198716,-1.48651
1.579,3.287339,5.124400,3.933188,5.536623,1,0,-0.512017,3.610201,0.000000,0,0,4.222070,4.199949,-1.48614
1.580,3.287950,5.121229,3.931053,5.533898,1,0,-0.481691,3.609472,0.000000,0,0,4.221763,4.200634,-1.48640
1.581,3.288576,5.118119,3.928999,5.531175,1,0,-0.458558,3.608773,0.000000,0,0,4.221446,4.201053,-1.48667
1.582,3.289256,5.115232,3.927243,5.528454,1,0,-0.462167,3.608140,0.000000,0,0,4.221095,4.200902,-1.48413
1.583,3.289935,5.112345,3.925487,5.525734,1,0,-0.465776,3.607561,0.000000,0,0,4.220743,4.200543,-1.48608
1.584,3.290615,5.109458,3.923730,5.523014,1,0,-0.469384,3.607099,0.000000,0,0,4.220392,4.199739,-1.48471
1.585,3.291316,5.106594,3.922138,5.520352,1,0,-0.477982,3.606714,0.000000,0,0,4.220042,4.198788,-1.48378
1.586,3.292097,5.103810,3.921156,5.517909,1,0,-0.505124,3.606494,0.000000,0,0,4.219697,4.197523,-1.48854
1.587,3.292878,5.101026,3.920174,5.515466,1,0,-0.532267,3.606343,0.000000,0,0,4.219352,4.196092,-1.48490
1.588,3.293659,5.098242,3.919193,5.513023,1,0,-0.559409,3.606340,0.000000,0,0,4.219007,4.194304,-1.48579
1.589,3.294443,5.095550,3.918360,5.510660,1,0,-0.589190,3.606390,0.000000,0,0,4.218582,4.192333,-1.48479
1.590,3.295236,5.093200,3.918082,5.508593,1,0,-0.628778,3.606557,0.000000,0,0,4.217860,4.189971,-1.48519
1.591,3.296029,5.090849,3.917803,5.506526,1,0,-0.668365,3.606776,0.000000,0,0,4.217138,4.187537,-1.48723
1.592,3.296823,5.088499,3.917525,5.504460,1,0,-0.707952,3.607107,0.000000,0,0,4.216415,4.184951,-1.48523
1.593,3.297631,5.086365,3.917357,5.502453,1,0,-0.746048,3.607488,0.000000,0,0,4.215661,4.182416,-1.48634
1.594,3.298495,5.085037,3.917597,5.500670,1,0,-0.778600,3.607978,0.000000,0,0,4.214785,4.179993,-1.48536
1.595,3.299359,5.083708,3.917837,5.498887,1,0,-0.811151,3.608503,0.000000,0,0,4.213909,4.177625,-1.48522
