"Time","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","v2 R COP","v3 L COP","48 LDS cle","46 L marks","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.027,1,0,7.468071,1.190132,-3.546117,3.713583,0.000000,0,0,4.597355,4.439199,16.369196,3.770244,-9.158142,18.035706,-9.677491,14.863934,-8.479790,16.801575,17.665127,5.518651,3.656929,6.210887,16.069881,170.468063,0,17.798834,71.201057,86.014969,8.221879,19.247856,8.271626,15.856353,8.288643,15.314437,8.473092,14.345378,8.668602,15.933385,9.941000,15.323679,10.219539,16.049261,0,-0.01914,-0.01381,-0.02097,0.00391,0.00905,-0.01255,0.00613,0.00379,0.00000,0.10092,3.27656
2.028,1,0,7.468042,1.190764,-3.516634,3.713899,0.000000,0,0,4.593758,4.436930,16.366096,3.770333,-9.217553,18.026680,-9.656309,14.854298,-8.441240,16.793028,17.690622,5.518510,3.657467,6.207607,16.087845,170.129303,0,17.888584,71.219971,86.122086,8.223132,19.231524,8.271299,15.842891,8.287768,15.301427,8.473504,14.337877,8.667882,15.926015,9.942298,15.317633,10.219955,16.042786,0,-0.01799,-0.01332,-0.02181,0.00272,0.00947,-0.01270,0.00630,0.00360,0.00015,0.09446,3.27694
2.029,1,0,7.468049,1.192050,-3.472109,3.714211,0.000000,0,0,4.590168,4.434927,16.361542,3.770457,-9.291443,18.017597,-9.632313,14.844782,-8.388907,16.784590,17.686663,5.518424,3.657966,6.204294,16.105785,170.066788,0,17.800966,71.383797,86.536560,8.224658,19.214518,8.271119,15.830249,8.287494,15.287804,8.474407,14.324554,8.664392,15.913211,9.943718,15.311950,10.220784,16.036121,0,-0.01972,-0.01375,-0.02229,0.00283,0.00857,-0.01371,0.00685,0.00317,0.00001,0.08724,3.27717
2.030,1,0,7.468056,1.193335,-3.427584,3.714522,0.000000,0,0,4.586577,4.433356,16.356987,3.770581,-9.365333,18.008516,-9.608317,14.835265,-8.336575,16.776152,17.682705,5.518338,3.658464,6.200980,16.123728,170.004288,0,17.713348,71.547623,86.951042,8.226184,19.197514,8.270939,15.817607,8.287220,15.274179,8.475311,14.311231,8.660900,15.900408,9.945138,15.306268,10.221613,16.029459,0,-0.01753,-0.01184,-0.02236,0.00320,0.00849,-0.01367,0.00614,0.00284,0.00015,0.08236,3.27713
2.031,1,0,7.468062,1.194620,-3.383060,3.714833,0.000000,0,0,4.582987,4.432069,16.352432,3.770705,-9.439222,17.999434,-9.584321,14.825749,-8.284242,16.767714,17.678745,5.518252,3.658963,6.197666,16.141670,169.941772,0,17.625731,71.711449,87.365517,8.227710,19.180508,8.270759,15.804965,8.286946,15.260556,8.476214,14.297908,8.657409,15.887604,9.946558,15.300586,10.222442,16.022795,0,-0.01780,-0.01349,-0.02135,0.00314,0.00843,-0.01397,0.00576,0.00259,-0.00016,0.08022,3.27682
2.032,1,0,7.468997,1.196431,-3.326160,3.715155,0.000000,0,0,4.579531,4.431220,16.348598,3.770864,-9.520277,17.990126,-9.560755,14.816161,-8.216290,16.759384,17.646305,5.518171,3.659453,6.194400,16.159489,169.784988,0,17.695307,71.695496,87.502754,8.229190,19.161572,8.270592,15.793088,8.287504,15.248429,8.480473,14.287947,8.656973,15.878167,9.948124,15.294532,10.223274,16.016495,0,-0.01904,-0.01377,-0.02236,0.00383,0.00887,-0.01194,0.00437,0.00229,-0.00015,0.08260,3.27695
2.033,1,0,7.470873,1.198776,-3.256686,3.715483,0.000000,0,0,4.576209,4.430660,16.345501,3.771057,-9.608611,17.980587,-9.537623,14.806499,-8.132465,16.751165,17.584921,5.518095,3.659935,6.191183,16.177181,169.532425,0,17.924612,71.496864,87.358276,8.230625,19.140669,8.270437,15.781988,8.288907,15.237824,8.488137,14.281401,8.659642,15.872152,9.949840,15.288101,10.224111,16.010565,0,-0.01821,-0.01053,-0.02184,0.00281,0.00881,-0.01231,0.00689,0.00252,-0.00015,0.08849,3.27748
2.034,1,0,7.472750,1.201122,-3.187212,3.715821,0.000000,0,0,4.572887,4.430463,16.342402,3.771250,-9.696945,17.971048,-9.514492,14.796836,-8.048641,16.742947,17.523539,5.518018,3.660417,6.187966,16.194874,169.279861,0,18.153917,71.298233,87.213791,8.232060,19.119768,8.270284,15.770889,8.290310,15.227220,8.495803,14.274855,8.662312,15.866137,9.951555,15.281670,10.224947,16.004635,0,-0.01938,-0.01544,-0.02098,0.00271,0.00847,-0.01357,0.00453,0.00406,0.00014,0.09840,3.27762
2.035,1,0,7.474627,1.203467,-3.117737,3.716166,0.000000,0,0,4.569565,4.430506,16.339304,3.771443,-9.785279,17.961510,-9.491361,14.787173,-7.964817,16.734728,17.462156,5.517941,3.660898,6.184749,16.212566,169.027298,0,18.383223,71.099609,87.069305,8.233496,19.098866,8.270129,15.759789,8.291713,15.216615,8.503468,14.268309,8.664981,15.860122,9.953271,15.275239,10.225783,15.998706,0,-0.01792,-0.01170,-0.02091,0.00287,0.00849,-0.01284,0.00556,0.00263,0.00000,0.11368,3.27739
2.036,1,0,7.476920,1.203639,-3.039232,3.716520,0.000000,0,0,4.566357,4.430836,16.335903,3.771732,-9.866302,17.951626,-9.466640,14.777602,-7.866610,16.726673,17.362434,5.517889,3.661316,6.181591,16.230103,169.069031,0,18.727983,70.942833,86.705612,8.233835,19.083864,8.269999,15.748127,8.293246,15.206089,8.507098,14.267775,8.671180,15.859281,9.955060,15.268904,10.228079,15.993402,0,-0.01819,-0.01531,-0.02082,0.00379,0.00864,-0.01465,0.00612,0.00236,-0.00015,0.12117,3.27713
2.037,1,0,7.479636,1.201605,-2.951548,3.716880,0.000000,0,0,4.563264,4.431356,16.332193,3.772118,-9.939893,17.941387,-9.440304,14.768123,-7.753788,16.718784,17.223753,5.517864,3.661669,6.178492,16.247478,169.409790,0,19.190062,70.828583,86.119171,8.233061,19.074860,8.269890,15.735893,8.294914,15.195645,8.506628,14.273349,8.680964,15.863697,9.956923,15.262667,10.231856,15.988737,0,-0.01929,-0.01375,-0.02219,0.00314,0.00749,-0.01354,0.00833,0.00170,0.00000,0.12074,3.27682
2.038,1,0,7.482352,1.199570,-2.863865,3.717250,0.000000,0,0,4.560172,4.432196,16.328485,3.772504,-10.013485,17.931150,-9.413969,14.758643,-7.640967,16.710896,17.085073,5.517838,3.662022,6.175393,16.264854,169.750549,0,19.652140,70.714333,85.532730,8.232286,19.065855,8.269782,15.723660,8.296581,15.185202,8.506158,14.278923,8.690747,15.868114,9.958786,15.256430,10.235635,15.984071,0,-0.01990,-0.01430,-0.02143,0.00372,0.00814,-0.01393,0.00573,0.00240,0.00000,0.12064,3.27675
2.039,1,0,7.485067,1.197535,-2.776181,3.717627,0.000000,0,0,4.557080,4.433248,16.324776,3.772890,-10.087076,17.920912,-9.387633,14.749165,-7.528145,16.703007,16.946394,5.517813,3.662375,6.172294,16.282230,170.091324,0,20.114218,70.600082,84.946289,8.231512,19.056850,8.269673,15.711426,8.298249,15.174758,8.505688,14.284497,8.700531,15.872530,9.960649,15.250192,10.239412,15.979405,0,-0.01993,-0.01071,-0.02036,0.00402,0.00905,-0.01328,0.00646,0.00358,-0.00015,0.11964,3.27690
2.040,1,0,7.486470,1.197102,-2.685011,3.718017,0.000000,0,0,4.554327,4.434646,16.322651,3.773298,-10.140308,17.910528,-9.367814,14.739879,-7.377044,16.695433,16.760210,5.517737,3.662738,6.169331,16.299438,170.270294,0,20.597683,70.477127,84.411148,8.231159,19.046768,8.269632,15.699288,8.299355,15.163121,8.504918,14.289855,8.709477,15.876678,9.962659,15.243993,10.242836,15.974632,0,-0.01794,-0.01439,-0.02172,0.00249,0.00861,-0.01259,0.00404,0.00284,0.00000,0.11514,3.27721
2.041,1,0,7.486538,1.198295,-2.590296,3.718414,0.000000,0,0,4.551920,4.436273,16.322138,3.773731,-10.172853,17.899996,-9.354617,14.730791,-7.187044,16.688183,16.525755,5.517610,3.663111,6.166507,16.316479,170.284866,0,21.102880,70.345314,83.928123,8.231234,19.035591,8.269660,15.687248,8.299888,15.150271,8.503843,14.294992,8.717572,15.880551,9.964818,15.237832,10.245898,15.969749,0,-0.01717,-0.01282,-0.02172,0.00306,0.00896,-0.01483,0.00688,0.00298,-0.00000,0.11073,3.27767
2.042,1,0,7.486606,1.199489,-2.495582,3.718817,0.000000,0,0,4.549512,4.438102,16.321623,3.774163,-10.205397,17.889463,-9.341419,14.721704,-6.997044,16.680931,16.291300,5.517483,3.663484,6.163682,16.333519,170.299438,0,21.608076,70.213509,83.445107,8.231309,19.024414,8.269687,15.675207,8.300422,15.137421,8.502769,14.300129,8.725666,15.884425,9.966977,15.231671,10.248961,15.964867,0,-0.01834,-0.01292,-0.02010,0.00289,0.00918,-0.01240,0.00634,0.00421,-0.00000,0.10753,3.27770
2.043,1,0,7.486674,1.200683,-2.400868,3.719224,0.000000,0,0,4.547105,4.440064,16.321110,3.774595,-10.237941,17.878931,-9.328222,14.712616,-6.807044,16.673681,16.056845,5.517356,3.663857,6.160858,16.350557,170.314026,0,22.113274,70.081696,82.962082,8.231383,19.013237,8.269714,15.663167,8.300956,15.124571,8.501694,14.305266,8.733761,15.888300,9.969136,15.225512,10.252024,15.959984,0,-0.01962,-0.01393,-0.02097,0.00280,0.00941,-0.01304,0.00615,0.00324,0.00015,0.10245,3.27732
2.044,1,0,7.485653,1.200688,-2.305687,3.719625,0.000000,0,0,4.544825,4.442072,16.319664,3.775011,-10.248549,17.868448,-9.325938,14.703388,-6.581351,16.666695,15.773147,5.517294,3.664221,6.158196,16.367094,170.355438,0,22.544958,70.053757,82.533058,8.231859,19.003454,8.269727,15.649627,8.301649,15.112446,8.500372,14.309009,8.741010,15.890773,9.971477,15.220687,10.254471,15.956231,0,-0.01924,-0.01353,-0.02109,0.00245,0.00815,-0.01389,0.00408,0.00251,-0.00015,0.09599,3.27701
2.045,1,0,7.483526,1.199485,-2.210031,3.720023,0.000000,0,0,4.542675,4.444109,16.317272,3.775411,-10.236866,17.858015,-9.334744,14.694018,-6.319388,16.659979,15.439410,5.517298,3.664577,6.155701,16.383116,170.424149,0,22.901943,70.131355,82.158905,8.232742,18.995092,8.269724,15.634562,8.302504,15.101059,8.498798,14.311332,8.747399,15.891823,9.974000,15.217220,10.256293,15.953626,0,-0.01823,-0.01459,-0.02101,0.00403,0.00892,-0.01265,0.00628,0.00190,-0.00015,0.09165,3.27678
2.046,1,0,7.481398,1.198283,-2.114376,3.720399,0.000000,0,0,4.540524,4.446227,16.314878,3.775810,-10.225183,17.847582,-9.343552,14.684649,-6.057426,16.653263,15.105674,5.517302,3.664933,6.153206,16.399137,170.492844,0,23.258928,70.208954,81.784744,8.233625,18.986729,8.269721,15.619497,8.303358,15.089671,8.497225,14.313656,8.753789,15.892874,9.976523,15.213755,10.258115,15.951020,0,-0.01823,-0.01091,-0.02207,0.00388,0.00887,-0.01334,0.00574,0.00173,-0.00030,0.08830,3.27671
2.047,1,0,7.479271,1.197080,-2.018720,3.720761,0.000000,0,0,4.538373,4.448397,16.312487,3.776210,-10.213501,17.837149,-9.352358,14.675279,-5.795464,16.646547,14.771937,5.517305,3.665288,6.150711,16.415159,170.561554,0,23.615915,70.286552,81.410591,8.234508,18.978367,8.269718,15.604432,8.304213,15.078283,8.495651,14.315979,8.760178,15.893924,9.979047,15.210288,10.259936,15.948415,0,-0.01700,-0.01452,-0.02084,0.00379,0.00899,-0.01266,0.00673,0.00415,0.00015,0.08313,3.27679
2.048,1,0,7.478806,1.195477,-1.923158,3.721088,0.000000,0,0,4.536422,4.450712,16.310129,3.776503,-10.188288,17.826853,-9.369672,14.665988,-5.505780,16.640221,14.400107,5.517682,3.665660,6.148388,16.430128,170.717941,0,23.923285,70.231560,81.029259,8.235536,18.971367,8.269603,15.590833,8.307055,15.068156,8.495584,14.320981,8.766803,15.897809,9.981766,15.207849,10.261854,15.946303,0,-0.01200,-0.01954,-0.02306,0.00238,0.00607,-0.01422,-0.00537,-0.00527,-0.00015,0.07749,3.27690
2.049,1,0,7.480032,1.193467,-1.827691,3.721392,0.000000,0,0,4.534672,4.453124,16.307806,3.776688,-10.149326,17.816698,-9.395630,14.656777,-5.187928,16.634293,13.989571,5.518436,3.666048,6.146242,16.444029,170.963425,0,24.180239,70.041840,80.640640,8.236711,18.965750,8.269372,15.578722,8.311915,15.059310,8.497047,14.328705,8.773666,15.904575,9.984683,15.206453,10.263868,15.944694,0,-0.01994,-0.00555,-0.02206,0.00358,0.00891,-0.01248,0.00665,0.00243,0.00016,0.07472,3.27706
2.050,1,0,7.481258,1.191457,-1.732225,3.721677,0.000000,0,0,4.532922,4.455635,16.305483,3.776874,-10.110365,17.806543,-9.421588,14.647567,-4.870077,16.628365,13.579034,5.519190,3.666436,6.144095,16.457928,171.208908,0,24.437193,69.852119,80.252022,8.237886,18.960135,8.269140,15.566610,8.316776,15.050463,8.498510,14.336429,8.780531,15.911342,9.987600,15.205058,10.265882,15.943084,0,-0.01863,-0.01539,-0.02209,0.00381,0.00883,-0.01271,0.00782,0.00518,0.00015,0.08110,3.27701
2.051,1,0,7.482483,1.189447,-1.636758,3.721949,0.000000,0,0,4.531172,4.458213,16.303160,3.777059,-10.071404,17.796389,-9.447546,14.638356,-4.552225,16.622437,13.168497,5.519945,3.666823,6.141949,16.471827,171.454391,0,24.694147,69.662399,79.863403,8.239061,18.954519,8.268909,15.554500,8.321637,15.041616,8.499974,14.344152,8.787395,15.918108,9.990517,15.203662,10.267897,15.941474,0,-0.01787,-0.01086,-0.02125,0.00261,0.00969,-0.01328,0.00531,0.00192,-0.00030,0.09265,3.27678
2.052,1,0,7.482731,1.188384,-1.538752,3.722222,0.000000,0,0,4.529518,4.460858,16.301292,3.777217,-10.034226,17.786394,-9.477295,14.629029,-4.233891,16.618069,12.745208,5.522560,3.667236,6.139999,16.484703,171.372314,0,25.093695,69.512840,79.581718,8.239053,18.944977,8.268744,15.543154,8.324153,15.033334,8.502034,14.349808,8.793479,15.923037,9.993658,15.202360,10.270509,15.940144,0,-0.01821,-0.01370,-0.02137,0.00342,0.00695,-0.01378,0.00762,0.01645,-0.00015,0.09633,3.27702
2.053,1,0,7.481984,1.188283,-1.438167,3.722496,0.000000,0,0,4.527960,4.463548,16.299887,3.777347,-9.998860,17.776562,-9.510897,14.619586,-3.915065,16.615288,12.308962,5.527066,3.667674,6.138250,16.496538,170.957382,0,25.638136,69.404083,79.408699,8.237843,18.931448,8.268647,15.532585,8.324285,15.025624,8.504702,14.353361,8.798771,15.926097,9.997025,15.201153,10.273728,15.939097,0,-0.01790,-0.01014,-0.02156,0.00258,0.00893,-0.01446,0.00566,-0.00050,0.00015,0.10227,3.27771
2.054,1,0,7.481237,1.188182,-1.337582,3.722781,0.000000,0,0,4.526402,4.466492,16.298483,3.777477,-9.963495,17.766729,-9.544499,14.610142,-3.596240,16.612507,11.872715,5.531572,3.668112,6.136501,16.508373,170.542465,0,26.182577,69.295326,79.235672,8.236631,18.917917,8.268550,15.522017,8.324416,15.017915,8.507368,14.356915,8.804062,15.929157,10.000393,15.199945,10.276948,15.938051,0,-0.01956,-0.01573,-0.02298,0.00426,0.00842,-0.01360,0.00541,0.00342,0.00000,0.11413,3.27769
2.055,1,0,7.480491,1.188080,-1.236996,3.723073,0.000000,0,0,4.524845,4.469603,16.297077,3.777606,-9.928129,17.756897,-9.578101,14.600698,-3.277415,16.609726,11.436468,5.536078,3.668550,6.134752,16.520208,170.127548,0,26.727016,69.186569,79.062645,8.235421,18.904387,8.268453,15.511450,8.324548,15.010204,8.510036,14.360468,8.809354,15.932218,10.003760,15.198738,10.280168,15.937005,0,-0.01623,-0.01509,-0.02126,0.00239,0.00883,-0.01292,0.00642,0.00299,-0.00015,0.11983,3.27701
2.056,1,0,7.479650,1.187056,-1.129932,3.723379,0.000000,0,0,4.523602,4.473154,16.295366,3.777777,-9.899046,17.747101,-9.596951,14.590980,-2.943088,16.607294,11.004873,5.540691,3.668978,6.133232,16.531309,169.658524,0,27.331818,69.065483,78.902664,8.233735,18.891653,8.268502,15.500937,8.324721,15.001946,8.513498,14.363624,8.814410,15.935073,10.007133,15.197865,10.283106,15.935852,0,-0.01787,-0.01223,-0.02003,0.00284,0.00718,-0.01235,0.00759,0.00211,-0.00015,0.11897,3.27683
2.057,1,0,7.478714,1.185092,-1.016283,3.723694,0.000000,0,0,4.522680,4.476994,16.293344,3.777990,-9.876347,17.737341,-9.600810,14.580982,-2.593010,16.605221,10.578005,5.545413,3.669398,6.131944,16.541662,169.134506,0,27.997953,68.931870,78.755928,8.231565,18.879728,8.268701,15.490479,8.324937,14.993130,8.517771,14.366376,8.819227,15.937720,10.010510,15.197332,10.285760,15.934591,0,-0.01969,-0.01434,-0.02123,0.00375,0.00846,-0.01340,0.00552,0.00388,-0.00030,0.11958,3.27713
2.058,1,0,7.477778,1.183128,-0.902634,3.724010,0.000000,0,0,4.521757,4.481161,16.291323,3.778203,-9.853647,17.727579,-9.604670,14.570984,-2.242932,16.603146,10.151136,5.550134,3.669817,6.130656,16.552017,168.610504,0,28.664089,68.798248,78.609192,8.229396,18.867805,8.268899,15.480022,8.325152,14.984314,8.522044,14.369128,8.824045,15.940368,10.013888,15.196799,10.288414,15.933331,0,-0.01955,-0.01339,-0.02148,0.00360,0.00838,-0.01290,0.00680,0.00485,0.00015,0.12058,3.27724
2.059,1,0,7.476842,1.181165,-0.788986,3.724326,0.000000,0,0,4.520834,4.485544,16.289301,3.778415,-9.830948,17.717819,-9.608528,14.560987,-1.892854,16.601070,9.724268,5.554855,3.670237,6.129368,16.562372,168.086487,0,29.330225,68.664635,78.462456,8.227226,18.855881,8.269096,15.469564,8.325368,14.975497,8.526317,14.371881,8.828862,15.943015,10.017265,15.196267,10.291068,15.932070,0,-0.01867,-0.01287,-0.02088,0.00357,0.00884,-0.01400,0.00571,0.00373,0.00000,0.11809,3.27717
2.060,1,0,7.475842,1.180170,-0.671124,3.724632,0.000000,0,0,4.520078,4.490097,16.286709,3.778678,-9.811964,17.708069,-9.598828,14.551116,-1.504373,16.599161,9.366205,5.559735,3.670591,6.128606,16.571827,167.557816,0,29.976652,68.574188,78.356339,8.226097,18.845160,8.269415,15.459916,8.325361,14.967685,8.530146,14.373862,8.833783,15.944785,10.020574,15.195344,10.294633,15.931106,0,-0.02399,-0.01266,-0.02193,0.00259,0.00941,-0.01242,0.00494,0.00309,-0.00000,0.11509,3.27697
2.061,1,0,7.474775,1.180160,-0.548982,3.724930,0.000000,0,0,4.519490,4.494761,16.283539,3.778991,-9.796755,17.698328,-9.575349,14.541374,-1.076869,16.597418,9.078056,5.564777,3.670880,6.128379,16.580370,167.024384,0,30.603054,68.527618,78.291489,8.226027,18.835663,8.269855,15.451089,8.325129,14.960891,8.533524,14.375062,8.838809,15.945664,10.023810,15.194025,10.299121,15.930443,0,-0.01822,-0.01405,-0.02076,0.00334,0.00967,-0.01422,0.00578,0.00397,-0.00015,0.11332,3.27667
2.062,1,0,7.473710,1.180150,-0.426839,3.725231,0.000000,0,0,4.518902,4.499631,16.280367,3.779303,-9.781546,17.688589,-9.551869,14.531633,-0.649364,16.595675,8.789907,5.569819,3.671169,6.128151,16.588913,166.490967,0,31.229456,68.481041,78.226631,8.225957,18.826164,8.270296,15.442261,8.324895,14.954097,8.536901,14.376263,8.843834,15.946543,10.027047,15.192705,10.303610,15.929780,0,-0.01909,-0.01324,-0.02170,0.00326,0.00876,-0.01370,0.00616,0.00409,0.00015,0.10980,3.27672
2.063,1,0,7.472643,1.180140,-0.304697,3.725534,0.000000,0,0,4.518315,4.504638,16.277197,3.779616,-9.766336,17.678848,-9.528390,14.521892,-0.221860,16.593931,8.501759,5.574861,3.671457,6.127924,16.597456,165.957550,0,31.855860,68.434471,78.161781,8.225886,18.816668,8.270737,15.433434,8.324662,14.947303,8.540279,14.377462,8.848860,15.947422,10.030284,15.191386,10.308099,15.929116,0,-0.02049,-0.01270,-0.02227,0.00476,0.00851,-0.01312,0.00470,0.00221,0.00015,0.10463,3.27710
2.064,1,0,7.472084,1.180024,-0.181054,3.725857,0.000000,0,0,4.518034,4.509912,16.272873,3.779970,-9.748471,17.669018,-9.494860,14.512249,0.260510,16.592669,8.289170,5.579978,3.671754,6.127799,16.605295,165.331345,0,32.466095,68.436203,78.220291,8.225410,18.807398,8.271209,15.422627,8.323846,14.939310,8.543070,14.377271,8.852417,15.947081,10.033435,15.190504,10.312487,15.928043,0,-0.01446,-0.02279,-0.02122,0.00289,0.00789,-0.01295,0.00771,0.00266,0.00015,0.10111,3.27728
2.065,1,0,7.472038,1.179800,-0.055887,3.726193,0.000000,0,0,4.518064,4.515363,16.267378,3.780367,-9.727907,17.659096,-9.451115,14.502707,0.798631,16.591894,8.153360,5.585171,3.672060,6.127779,16.612419,164.610855,0,33.059906,68.487030,78.404144,8.224523,18.798363,8.271713,15.409812,8.322435,14.930099,8.545264,14.375665,8.854484,15.945500,10.036497,15.190066,10.316772,15.926552,0,-0.02272,-0.01264,-0.02163,0.00425,0.00838,-0.01260,0.00601,0.00372,0.00030,0.09862,3.27728
2.066,1,0,7.471993,1.179577,0.069280,3.726546,0.000000,0,0,4.518095,4.520984,16.261883,3.780763,-9.707344,17.649174,-9.407370,14.493165,1.336752,16.591120,8.017551,5.590364,3.672365,6.127758,16.619543,163.890366,0,33.653717,68.537857,78.588005,8.223635,18.789328,8.272218,15.396996,8.321026,14.920887,8.547458,14.374060,8.856549,15.943920,10.039560,15.189628,10.321056,15.925061,0,-0.01654,-0.01932,-0.02258,0.00317,0.00929,-0.01362,0.00573,0.00245,-0.00016,0.09399,3.27728
2.067,1,0,7.471948,1.179353,0.194447,3.726908,0.000000,0,0,4.518126,4.526718,16.256388,3.781159,-9.686781,17.639252,-9.363625,14.483624,1.874872,16.590345,7.881742,5.595557,3.672670,6.127738,16.626667,163.169891,0,34.247528,68.588684,78.771858,8.222747,18.780293,8.272722,15.384179,8.319615,14.911674,8.549652,14.372454,8.858615,15.942340,10.042623,15.189190,10.325341,15.923571,0,-0.02216,-0.01281,-0.01984,0.00310,0.00850,-0.01417,0.00594,0.00380,0.00015,0.08841,3.27728
2.068,1,0,7.472234,1.178736,0.316422,3.727278,0.000000,0,0,4.518416,4.532501,16.251205,3.781584,-9.664438,17.629456,-9.319585,14.474387,2.461414,16.591888,7.711576,5.597295,3.672985,6.127644,16.633036,162.797684,0,34.659111,68.695877,78.842056,8.222488,18.769716,8.273239,15.375401,8.319121,14.905634,8.550793,14.371724,8.861610,15.941236,10.045655,15.188897,10.328804,15.921967,0,-0.01339,-0.01075,-0.02196,0.00847,0.00767,-0.01245,0.00676,0.00519,0.00000,0.08495,3.27736
2.069,1,0,7.472857,1.177721,0.435152,3.727654,0.000000,0,0,4.518970,4.538317,16.246344,3.782036,-9.640288,17.619787,-9.275244,14.465461,3.097157,16.595783,7.506495,5.595522,3.673311,6.127476,16.638636,162.779358,0,34.885529,68.860344,78.796761,8.222870,18.757574,8.273769,15.370726,8.319558,14.902815,8.550865,14.371885,8.865551,15.940615,10.048656,15.188754,10.331431,15.920249,0,-0.00874,-0.01520,-0.02128,0.00071,0.00993,-0.01362,0.00659,0.00323,0.00030,0.08233,3.27751
2.070,1,0,7.473480,1.176706,0.553882,3.728045,0.000000,0,0,4.519525,4.544163,16.241480,3.782488,-9.616138,17.610119,-9.230903,14.456534,3.732900,16.599678,7.301416,5.593750,3.673636,6.127308,16.644236,162.761047,0,35.111946,69.024811,78.751465,8.223250,18.745432,8.274300,15.366050,8.319995,14.899996,8.550937,14.372046,8.869492,15.939995,10.051657,15.188611,10.334059,15.918530,0,-0.00884,-0.01456,-0.02094,0.00229,0.00814,-0.01451,0.00595,0.00373,0.00015,0.07788,3.27759
2.071,1,0,7.474103,1.175691,0.672612,3.728444,0.000000,0,0,4.520079,4.550029,16.236616,3.782941,-9.591990,17.600451,-9.186562,14.447608,4.368643,16.603575,7.096336,5.591977,3.673962,6.127140,16.649836,162.742737,0,35.338364,69.189278,78.706161,8.223632,18.733290,8.274830,15.361375,8.320431,14.897178,8.551009,14.372206,8.873432,15.939374,10.054658,15.188468,10.336686,15.916813,0,-0.02477,-0.00228,-0.02134,0.00263,0.00873,-0.01237,0.00576,0.00252,0.00015,0.07332,3.27759
2.072,1,0,7.474802,1.175173,0.785859,3.728864,0.000000,0,0,4.520878,4.555918,16.232616,3.783431,-9.571781,17.590902,-9.150517,14.438617,5.005037,16.608818,6.813311,5.589762,3.674300,6.117785,16.657387,162.724838,0,35.606445,69.391968,78.797470,8.223306,18.721571,8.275225,15.354494,8.321616,14.890913,8.550468,14.372219,8.877539,15.938416,10.057570,15.188184,10.341001,15.913816,0,-0.01807,-0.01459,-0.02246,0.00235,0.00906,-0.01301,0.00711,0.00303,-0.00000,0.07612,3.27728
2.073,1,0,7.475581,1.175162,0.893535,3.729297,0.000000,0,0,4.521925,4.561822,16.229496,3.783959,-9.555578,17.581474,-9.122899,14.429560,5.642091,16.615433,6.451084,5.587100,3.674652,6.099094,16.666920,162.707367,0,35.916870,69.633492,79.027580,8.222260,18.710283,8.275483,15.345373,8.323564,14.881147,8.549305,14.372083,8.881813,15.937114,10.060392,15.187757,10.347031,15.909522,0,-0.01899,-0.01296,-0.02080,0.00524,0.00831,-0.01171,0.00512,0.00273,0.00000,0.09108,3.27666
2.074,1,0,7.476359,1.175151,1.001210,3.729738,0.000000,0,0,4.522974,4.567662,16.226376,3.784488,-9.539376,17.572048,-9.095283,14.420503,6.279146,16.622047,6.088856,5.584437,3.675004,6.080404,16.676455,162.689911,0,36.227291,69.875015,79.257690,8.221215,18.698996,8.275742,15.336251,8.325510,14.871381,8.548141,14.371946,8.886087,15.935813,10.063215,15.187329,10.353061,15.905228,0,-0.01889,-0.01172,-0.02324,0.00179,0.00888,-0.01448,0.00642,0.00280,-0.00015,0.10508,3.27660
2.075,1,0,7.477137,1.175140,1.108886,3.730184,0.000000,0,0,4.524021,4.573459,16.223255,3.785016,-9.523173,17.562620,-9.067666,14.411446,6.916200,16.628662,5.726629,5.581774,3.675355,6.061714,16.685987,162.672440,0,36.537716,70.116547,79.487801,8.220170,18.687708,8.276000,15.327130,8.327456,14.861615,8.546977,14.371810,8.890362,15.934511,10.066037,15.186902,10.359091,15.900933,0,-0.01787,-0.01232,-0.02033,0.00344,0.00860,-0.01372,0.00513,0.00385,-0.00001,0.10854,3.27706
2.076,1,0,7.477681,1.174402,1.208404,3.730625,0.000000,0,0,4.525213,4.579102,16.219461,3.785535,-9.510740,17.553280,-9.040630,14.402368,7.522075,16.636322,5.229270,5.578856,3.675737,6.043063,16.695295,162.152710,0,37.058746,70.301941,79.588951,8.219678,18.678488,8.276252,15.317479,8.328540,14.848671,8.545912,14.371070,8.893823,15.932779,10.068726,15.185572,10.363441,15.898196,0,-0.01690,-0.01486,-0.02126,0.00314,0.00944,-0.01271,0.00555,0.00271,0.00001,0.11341,3.27736
