"Time","v2 R COP","49 RDS cle","48 L marks","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","41 CoMx (cm)","39a FRx (cm)","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","37a FLx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.950,0.000000,0,0,0,0,0,7.037939,0.332271,-0.148874,5.935487,5.928983,15.101540,17.707077,17.703060,-9.846330,12.851536,0.000000,0,-9.817847,16.711746,15.035405,12.432076,5.210537,6.740210,4.686833,7.095539,142.089432,0,40.204174,60.800465,79.209419,8.588052,18.277107,7.969286,13.196011,8.104972,12.521466,8.600304,12.095156,8.332080,13.773725,9.646580,13.292145,9.830528,14.411811,0,-0.01725,-0.01297,-0.01990,0.00345,0.00925,-0.01266,0.00728,0.00071,-1.51730,0.08388,3.27750
2.951,0.000000,0,0,0,0,0,7.040524,0.333463,-0.198393,5.935598,5.926868,15.107641,17.179247,17.720617,-9.815434,12.841796,0.000000,0,-9.824553,16.702040,15.709618,12.448318,5.215484,6.740047,4.687201,7.094232,142.211243,0,39.685852,60.665943,79.499481,8.580709,18.300297,7.971732,13.199438,8.109377,12.522387,8.609258,12.092094,8.326007,13.768065,9.643615,13.295221,9.826323,14.418345,0,-0.01812,-0.01376,-0.02322,0.00791,0.00843,-0.01258,0.00383,0.00295,-1.51888,0.07870,3.27734
2.952,0.000000,0,0,0,0,0,7.043111,0.334656,-0.247912,5.935709,5.924847,15.113742,16.651419,17.738176,-9.784539,12.832055,0.000000,0,-9.831259,16.692333,16.383831,12.464561,5.220430,6.739883,4.687569,7.092925,142.333054,0,39.167530,60.531418,79.789551,8.573364,18.323486,7.974177,13.202865,8.113783,12.523307,8.618211,12.089033,8.319934,13.762406,9.640650,13.298298,9.822117,14.424880,0,-0.01478,-0.01454,-0.01831,0.00188,0.00855,-0.01262,0.00204,0.00467,-1.52485,0.08295,3.27737
2.953,0.000000,0,0,0,0,0,7.045697,0.335849,-0.297431,5.935821,5.922869,15.119843,16.123589,17.755735,-9.753644,12.822315,0.000000,0,-9.837964,16.682627,17.058044,12.480804,5.225377,6.739719,4.687937,7.091619,142.454865,0,38.649208,60.396896,80.079613,8.566021,18.346676,7.976623,13.206291,8.118188,12.524227,8.627165,12.085972,8.313862,13.756747,9.637685,13.301374,9.817911,14.431415,0,-0.01761,-0.01325,-0.01934,0.00186,0.00829,-0.01191,0.00836,0.00345,-1.51989,0.09642,3.27753
2.954,0.000000,0,0,0,0,0,7.046694,0.336130,-0.339781,5.935865,5.921029,15.122445,15.553652,17.771673,-9.722067,12.812569,0.000000,0,-9.852081,16.672802,17.705782,12.498638,5.226854,6.739141,4.688168,7.090296,142.599243,0,38.377411,60.303509,80.455139,8.559977,18.365456,7.974980,13.197531,8.120645,12.519326,8.635685,12.080084,8.306753,13.747796,9.634007,13.302701,9.813394,14.436103,0,-0.01766,-0.01317,-0.01904,0.00401,0.00886,-0.01385,0.00524,0.00019,-1.51648,0.10598,3.27768
2.955,0.000000,0,0,0,0,0,7.046549,0.335757,-0.376981,5.935862,5.919252,15.122535,14.953473,17.786446,-9.690000,12.802817,0.000000,0,-9.871522,16.662893,18.334507,12.517614,5.225840,6.738266,4.688301,7.088963,142.759811,0,38.282673,60.239666,80.892052,8.554867,18.381069,7.970400,13.180017,8.121702,12.510246,8.643895,12.072165,8.298900,13.736481,9.629820,13.302771,9.808652,14.439465,0,-0.01731,-0.01395,-0.01993,0.00244,0.00856,-0.01093,0.00541,0.00268,-1.51605,0.11531,3.27783
2.956,0.000000,0,0,0,0,0,7.046404,0.335384,-0.414182,5.935859,5.917672,15.122623,14.353294,17.801218,-9.657932,12.793065,0.000000,0,-9.890964,16.652983,18.963232,12.536591,5.224826,6.737391,4.688433,7.087629,142.920380,0,38.187931,60.175823,81.328964,8.549757,18.396683,7.965821,13.162504,8.122759,12.501165,8.652104,12.064247,8.291047,13.725165,9.625632,13.302840,9.803910,14.442826,0,-0.01833,-0.01353,-0.02075,0.00271,0.00970,-0.01308,0.00599,0.00355,-1.51591,0.12364,3.27789
2.957,0.000000,0,0,0,0,0,7.046259,0.335011,-0.451383,5.935856,5.916181,15.122713,13.753115,17.815990,-9.625865,12.783314,0.000000,0,-9.910404,16.643074,19.591957,12.555568,5.223812,6.736516,4.688566,7.086296,143.080948,0,38.093193,60.111980,81.765877,8.544647,18.412294,7.961242,13.144991,8.123816,12.492085,8.660315,12.056329,8.283195,13.713850,9.621445,13.302910,9.799169,14.446188,0,-0.01826,-0.01322,-0.02224,0.00347,0.00877,-0.01180,0.00610,0.00236,-1.51774,0.12200,3.27789
2.958,0.000000,0,0,0,0,0,7.045648,0.335296,-0.475190,5.935723,5.914952,15.126676,13.145987,17.829294,-9.592216,12.773718,0.000000,0,-9.930753,16.633190,20.183825,12.575718,5.224845,6.736540,4.688181,7.084878,143.030228,0,37.974190,60.021072,82.248329,8.539436,18.430908,7.960206,13.130764,8.125410,12.487159,8.670333,12.051890,8.276428,13.705434,9.618123,13.305975,9.796029,14.451461,0,-0.01765,-0.01219,-0.02067,0.00237,0.00907,-0.01101,0.00723,0.00263,-1.51689,0.11715,3.27757
2.959,0.000000,0,0,0,0,0,7.044703,0.336055,-0.489379,5.935498,5.913841,15.133421,12.533867,17.841541,-9.557432,12.764235,0.000000,0,-9.951754,16.623327,20.749218,12.596712,5.227349,6.737211,4.687425,7.083401,142.827728,0,37.837757,59.910725,82.763481,8.534154,18.451677,7.961713,13.118897,8.127389,12.485216,8.681651,12.049953,8.270443,13.699100,9.615423,13.311190,9.794039,14.458107,0,-0.01764,-0.01323,-0.02005,0.00524,0.00969,-0.01160,0.00324,-0.00174,-1.51882,0.11171,3.27704
2.960,0.000000,0,0,0,0,0,7.043756,0.336814,-0.503567,5.935273,5.913066,15.140166,11.921746,17.853788,-9.522648,12.754750,0.000000,0,-9.972754,16.613464,21.314613,12.617706,5.229853,6.737883,4.686668,7.081923,142.625244,0,37.701324,59.800377,83.278633,8.528871,18.472445,7.963222,13.107031,8.129368,12.483274,8.692969,12.048015,8.264457,13.692767,9.612723,13.316405,9.792049,14.464752,0,-0.01725,-0.01302,-0.01997,0.00251,0.00839,-0.01141,0.01031,0.00159,-1.51944,0.10351,3.27664
2.961,0.000000,0,0,0,0,0,7.042810,0.337573,-0.517756,5.935048,5.912442,15.146912,11.309627,17.866035,-9.487864,12.745267,0.000000,0,-9.993755,16.603601,21.880007,12.638700,5.232357,6.738554,4.685912,7.080445,142.422745,0,37.564896,59.690029,83.793785,8.523588,18.493214,7.964730,13.095163,8.131348,12.481331,8.704287,12.046077,8.258471,13.686434,9.610023,13.321620,9.790059,14.471398,0,-0.01747,-0.01387,-0.02161,0.00314,0.00795,-0.01358,0.00330,0.00034,-1.51782,0.09419,3.27634
2.962,0.000000,0,0,0,0,0,7.043040,0.338670,-0.515130,5.934828,5.912237,15.150528,10.720743,17.876698,-9.452244,12.735867,0.000000,0,-10.014409,16.593588,22.408590,12.661209,5.228690,6.738887,4.686179,7.078523,141.811340,0,37.712383,59.573586,84.280434,8.514498,18.518711,7.965949,13.078177,8.130924,12.476146,8.715231,12.044307,8.252330,13.679880,9.606883,13.326446,9.787255,14.477731,0,-0.01721,-0.01555,-0.01989,0.00812,0.00842,-0.01197,0.00170,0.00764,-1.52029,0.08750,3.27631
2.963,0.000000,0,0,0,0,0,7.044113,0.340008,-0.500427,5.934611,5.912222,15.151897,10.148549,17.886223,-9.416024,12.726527,0.000000,0,-10.034814,16.583469,22.910734,12.684807,5.220590,6.738978,4.687182,7.076282,140.906265,0,38.063789,59.452766,84.746605,8.502673,18.547607,7.966961,13.057513,8.128777,12.468631,8.725906,12.042656,8.246077,13.673167,9.603427,13.330990,9.783866,14.483837,0,-0.01618,-0.01322,-0.01995,-0.00052,0.00701,-0.01198,0.00701,0.00408,-1.51586,0.08206,3.27646
2.964,0.000000,0,0,0,0,0,7.045186,0.341347,-0.485725,5.934395,5.912750,15.153267,9.576354,17.895748,-9.379805,12.717187,0.000000,0,-10.055219,16.573351,23.412880,12.708404,5.212491,6.739070,4.688184,7.074041,140.001175,0,38.415195,59.331944,85.212784,8.490849,18.576504,7.967973,13.036850,8.126629,12.461116,8.736582,12.041005,8.239823,13.666455,9.599970,13.335535,9.780477,14.489944,0,-0.01690,-0.01364,-0.02102,0.00215,0.01000,-0.01119,0.00793,0.00045,-1.51791,0.08389,3.27643
2.965,0.000000,0,0,0,0,0,7.046259,0.342686,-0.471022,5.934178,5.913525,15.154636,9.004160,17.905273,-9.343584,12.707848,0.000000,0,-10.075624,16.563232,23.915024,12.732001,5.204391,6.739161,4.689187,7.071800,139.096100,0,38.766598,59.211121,85.678955,8.479025,18.605398,7.968986,13.016186,8.124481,12.453602,8.747257,12.039354,8.233570,13.659742,9.596513,13.340080,9.777087,14.496050,0,-0.01733,-0.01394,-0.02037,0.00020,0.00797,-0.01261,0.00443,0.00305,-1.51777,0.09221,3.27628
2.966,0.000000,0,0,0,0,0,7.046617,0.345291,-0.437038,5.934076,5.914926,15.157142,8.477710,17.913498,-9.300303,12.698448,0.000000,0,-10.089130,16.553049,24.388277,12.756580,5.189601,6.738923,4.690370,7.069722,138.510727,0,38.832195,59.164169,86.284378,8.473098,18.627859,7.970169,13.004484,8.125324,12.446088,8.756601,12.036445,8.226123,13.651366,9.591983,13.344779,9.773879,14.501637,0,-0.01703,-0.01409,-0.02007,0.00273,0.00907,-0.01246,0.00590,0.00536,-1.51223,0.10666,3.27663
2.967,0.000000,0,0,0,0,0,7.046460,0.348805,-0.389205,5.934056,5.916610,15.160464,7.984113,17.920790,-9.251948,12.689006,0.000000,0,-10.097684,16.542820,24.840780,12.781865,5.170008,6.738448,4.691682,7.067761,138.154984,0,38.692520,59.170269,86.989807,8.471408,18.645699,7.971475,12.999219,8.128316,12.438576,8.764991,12.032631,8.217818,13.641795,9.586682,13.349588,9.770802,14.506854,0,-0.01776,-0.01297,-0.01985,0.00399,0.00746,-0.01354,0.00444,0.00192,-1.51597,0.12151,3.27731
2.968,0.000000,0,0,0,0,0,7.046304,0.352319,-0.341372,5.934035,5.918758,15.163786,7.490518,17.928080,-9.203594,12.679564,0.000000,0,-10.106236,16.532589,25.293283,12.807150,5.150414,6.737972,4.692994,7.065801,137.799240,0,38.552841,59.176369,87.695236,8.469717,18.663536,7.972780,12.993954,8.131307,12.431063,8.773379,12.028817,8.209513,13.632223,9.581382,13.354398,9.767723,14.512070,0,-0.01747,-0.01258,-0.02070,0.00179,0.00862,-0.01312,0.00397,0.00380,-1.51927,0.12382,3.27750
2.969,0.000000,0,0,0,0,0,7.046147,0.355833,-0.293540,5.934015,5.921117,15.167108,6.996922,17.935371,-9.155240,12.670122,0.000000,0,-10.114790,16.522358,25.745789,12.832435,5.130821,6.737497,4.694306,7.063840,137.443497,0,38.413166,59.182468,88.400665,8.468027,18.681376,7.974086,12.988688,8.134298,12.423551,8.781768,12.025003,8.201208,13.622652,9.576080,13.359207,9.764645,14.517286,0,-0.01703,-0.01226,-0.02128,0.00448,0.00906,-0.01317,0.00587,0.00151,-1.52418,0.12064,3.27734
2.970,0.000000,0,0,0,0,0,7.045338,0.354613,-0.235387,5.934015,5.923730,15.170865,6.547509,17.941704,-9.096259,12.660890,0.000000,0,-10.117168,16.512205,26.178844,12.858634,5.108480,6.736713,4.695817,7.061356,137.033905,0,38.329700,59.157753,88.910080,8.458820,18.693729,7.975406,12.984033,8.136374,12.417472,8.791333,12.021357,8.196103,13.613619,9.573267,13.362225,9.762309,14.522358,0,-0.01793,-0.01361,-0.01964,0.00137,0.01022,-0.01248,0.00634,0.00217,-1.51698,0.11674,3.27719
2.971,0.000000,0,0,0,0,0,7.044059,0.349992,-0.169822,5.934029,5.926459,15.174936,6.129829,17.947346,-9.029646,12.651808,0.000000,0,-10.115112,16.502106,26.597935,12.885490,5.084167,6.735708,4.697469,7.058496,136.585648,0,38.286602,59.110912,89.278709,8.444214,18.702145,7.976735,12.979815,8.137793,12.412424,8.801743,12.017829,8.193296,13.604973,9.572241,13.363954,9.760507,14.527328,0,-0.01844,-0.01376,-0.02094,0.00354,0.00855,-0.01292,0.00544,0.00071,-1.51854,0.11011,3.27704
2.972,0.000000,0,0,0,0,0,7.042780,0.345371,-0.104256,5.934042,5.929353,15.179007,5.712150,17.952988,-8.963033,12.642726,0.000000,0,-10.113056,16.492008,27.017025,12.912348,5.059855,6.734702,4.699122,7.055636,136.137375,0,38.243507,59.064068,89.647346,8.429608,18.710560,7.978064,12.975597,8.139211,12.407375,8.812152,12.014302,8.190490,13.596327,9.571214,13.365684,9.758705,14.532296,0,-0.01728,-0.01401,-0.01918,0.00087,0.00817,-0.01352,0.00442,0.00648,-1.51596,0.10140,3.27711
2.973,0.000000,0,0,0,0,0,7.041501,0.340750,-0.038691,5.934056,5.932321,15.183078,5.294470,17.958630,-8.896420,12.633645,0.000000,0,-10.110999,16.481911,27.436115,12.939204,5.035542,6.733696,4.700774,7.052776,135.689117,0,38.200409,59.017227,90.015976,8.415003,18.718977,7.979393,12.971380,8.140629,12.402328,8.822561,12.010776,8.187683,13.587681,9.570187,13.367414,9.756903,14.537265,0,-0.01711,-0.01357,-0.02009,0.00585,0.00946,-0.00821,0.00477,-0.00111,-1.51896,0.09475,3.27734
2.974,0.000000,0,0,0,0,0,7.042932,0.341068,0.027367,5.934171,5.935384,15.188416,4.914140,17.963421,-8.809408,12.624778,0.000000,0,-10.097721,16.471794,27.834393,12.966828,5.011161,6.733034,4.698861,7.049554,135.487305,0,37.838936,59.036381,90.279648,8.397311,18.719332,7.980422,12.964849,8.135531,12.409308,8.830070,12.009169,8.186779,13.582739,9.570539,13.370292,9.756680,14.544540,0,-0.01957,-0.01344,-0.02027,0.00330,0.00946,-0.00901,0.00898,0.00085,-1.51450,0.08874,3.27693
2.975,0.000000,0,0,0,0,0,7.046308,0.344933,0.093779,5.934357,5.938490,15.194665,4.560635,17.967602,-8.707747,12.616064,0.000000,0,-10.076383,16.461664,28.217720,12.995004,4.986732,6.732618,4.694387,7.046072,135.462494,0,37.248798,59.102932,90.467941,8.377403,18.713900,7.981237,12.956656,8.125754,12.424931,8.835494,12.008942,8.187241,13.580457,9.571883,13.373995,9.757592,14.553472,0,-0.01882,-0.01422,-0.02087,0.00172,0.00847,-0.01289,0.00477,0.00168,-1.51535,0.08107,3.27609
2.976,0.000000,0,0,0,0,0,7.049684,0.348799,0.160191,5.934544,5.941553,15.200914,4.207129,17.971781,-8.606087,12.607351,0.000000,0,-10.055044,16.451532,28.601048,13.023178,4.962302,6.732203,4.689913,7.042590,135.437683,0,36.658665,59.169487,90.656227,8.357495,18.708467,7.982053,12.948463,8.115977,12.440552,8.840918,12.008715,8.187703,13.578176,9.573226,13.377697,9.758504,14.562403,0,-0.01708,-0.01294,-0.01932,0.00316,0.00947,-0.01227,0.00734,0.00529,-1.51799,0.07642,3.27612
2.977,0.000000,0,0,0,0,0,7.053060,0.352664,0.226603,5.934730,5.944595,15.207163,3.853624,17.975960,-8.504426,12.598638,0.000000,0,-10.033706,16.441402,28.984375,13.051353,4.937872,6.731787,4.685439,7.039108,135.412872,0,36.068527,59.236038,90.844513,8.337587,18.703035,7.982868,12.940270,8.106200,12.456173,8.846342,12.008488,8.188165,13.575893,9.574570,13.381400,9.759416,14.571334,0,-0.01963,-0.01387,-0.02006,0.00211,0.00932,-0.01118,0.00411,-0.00297,-1.51756,0.08897,3.27673
2.978,0.000000,0,0,0,0,0,7.052263,0.353369,0.284237,5.934980,5.947444,15.213529,3.516325,17.979471,-8.367026,12.590073,0.000000,0,-10.004331,16.431305,29.330427,13.080740,4.923813,6.731644,4.688515,7.035579,135.125809,0,35.608738,59.357342,91.267929,8.317543,18.699160,7.982515,12.933276,8.098478,12.465092,8.856586,12.005591,8.187962,13.568425,9.575848,13.386197,9.759259,14.578106,0,-0.01813,-0.01408,-0.02038,0.00696,0.00945,-0.01177,0.00818,0.00312,-1.51699,0.11108,3.27734
2.979,0.000000,0,0,0,0,0,7.048468,0.351805,0.335566,5.935277,5.950205,15.219978,3.190665,17.982500,-8.203959,12.581613,0.000000,0,-9.969184,16.421232,29.649710,13.110996,4.917202,6.731698,4.697012,7.032018,134.650406,0,35.242561,59.517971,91.860222,8.297402,18.696402,7.981323,12.927144,8.092232,12.469197,8.870291,12.000778,8.187281,13.557233,9.577078,13.391779,9.758334,14.583326,0,-0.01707,-0.01428,-0.02098,0.00211,0.00831,-0.01178,0.00590,0.00023,-1.51972,0.12162,3.27795
2.980,0.000000,0,0,0,0,0,7.044673,0.350240,0.386896,5.935572,5.952673,15.226428,2.865005,17.985531,-8.040890,12.573153,0.000000,0,-9.934036,16.411158,29.968992,13.141253,4.910590,6.731751,4.705510,7.028457,134.175003,0,34.876389,59.678596,92.452515,8.277261,18.693642,7.980131,12.921011,8.085985,12.473302,8.883995,11.995964,8.186600,13.546040,9.578308,13.397362,9.757409,14.588548,0,-0.01735,-0.01367,-0.01990,0.00268,0.00847,-0.01059,0.00559,-0.00043,-1.51786,0.12245,3.27761
2.981,0.000000,0,0,0,0,0,7.040879,0.348676,0.438225,5.935868,5.955007,15.232878,2.539345,17.988562,-7.877821,12.564694,0.000000,0,-9.898890,16.401085,30.288275,13.171509,4.903979,6.731805,4.714008,7.024896,133.699585,0,34.510216,59.839222,93.044807,8.257120,18.690884,7.978939,12.914879,8.079739,12.477407,8.897700,11.991151,8.185919,13.534847,9.579539,13.402944,9.756484,14.593768,0,-0.01677,-0.01362,-0.01979,0.00210,0.00952,-0.01224,0.00532,0.00648,-1.51791,0.12132,3.27661
2.982,0.000000,0,0,0,0,0,7.040685,0.350085,0.475656,5.936200,5.956982,15.240190,2.212032,17.990879,-7.652378,12.556562,0.000000,0,-9.856567,16.391106,30.540737,13.202524,4.903116,6.731180,4.717740,7.020741,133.205429,0,34.138744,59.863029,93.730629,8.235317,18.663570,7.977545,12.909391,8.075819,12.479757,8.918710,11.987482,8.185923,13.520898,9.581082,13.408774,9.755567,14.601243,0,-0.01700,-0.01236,-0.01891,0.00254,0.00839,-0.01147,0.00493,-0.00064,-1.51555,0.11704,3.27635
2.983,0.000000,0,0,0,0,0,7.043077,0.353628,0.503104,5.936557,5.958794,15.248121,1.883531,17.992683,-7.382135,12.548667,0.000000,0,-9.809093,16.381197,30.745211,13.234085,4.906384,6.730067,4.718049,7.016160,132.697800,0,33.763466,59.788574,94.483627,8.212319,18.618622,7.976007,12.904367,8.073572,12.480847,8.944964,11.984635,8.186419,13.504970,9.582850,13.414783,9.754653,14.610336,0,-0.01802,-0.01184,-0.01990,0.00247,0.00868,-0.01292,0.00396,0.00544,-1.51603,0.10877,3.27658
2.984,0.000000,0,0,0,0,0,7.045469,0.357172,0.530552,5.936914,5.960279,15.256053,1.555030,17.994488,-7.111893,12.540771,0.000000,0,-9.761618,16.371286,30.949684,13.265646,4.909650,6.728955,4.718358,7.011578,132.190155,0,33.388187,59.714115,95.236633,8.189322,18.573675,7.974469,12.899343,8.071324,12.481937,8.971219,11.981789,8.186914,13.489041,9.584618,13.420792,9.753740,14.619430,0,-0.01736,-0.01458,-0.01996,0.00586,0.00862,-0.01278,0.00446,0.00164,-1.51961,0.10168,3.27681
2.985,0.000000,0,0,0,0,0,7.047861,0.360715,0.557999,5.937272,5.961615,15.263985,1.226529,17.996292,-6.841650,12.532876,0.000000,0,-9.714143,16.361378,31.154158,13.297208,4.912917,6.727842,4.718667,7.006997,131.682526,0,33.012909,59.639660,95.989632,8.166326,18.528727,7.972930,12.894320,8.069077,12.483027,8.997474,11.978943,8.187410,13.473113,9.586386,13.426800,9.752827,14.628523,0,-0.01811,-0.01340,-0.01953,0.00420,0.00901,-0.01221,0.00560,0.00314,-1.51638,0.09499,3.27704
2.986,0.000000,0,0,0,0,0,7.048525,0.361705,0.574387,5.937639,5.962680,15.271511,0.886037,17.997429,-6.487840,12.525718,0.000000,0,-9.663331,16.351742,31.274151,13.329211,4.913995,6.725803,4.721500,7.001960,131.671188,0,33.694111,59.563904,96.132607,8.157519,18.514364,7.971298,12.887385,8.077845,12.469101,9.007272,11.982976,8.189054,13.473100,9.588437,13.432417,9.753601,14.638551,0,-0.01919,-0.01279,-0.01962,0.00158,0.00856,-0.01208,0.00471,0.00046,-1.52075,0.08623,3.27722
2.987,0.000000,0,0,0,0,0,7.047949,0.360860,0.582831,5.938014,5.963621,15.278745,0.536932,17.998083,-6.074009,12.519089,0.000000,0,-9.610125,16.342302,31.333467,13.361532,4.913500,6.723098,4.726145,6.996596,132.016312,0,35.134090,59.487213,95.837448,8.158905,18.521965,7.969599,12.879080,8.094523,12.444391,9.005249,11.991950,8.191524,13.484515,9.590692,13.437754,9.755588,14.649248,0,-0.01644,-0.01346,-0.02062,0.00178,0.00714,-0.01331,0.00453,0.00312,-1.51804,0.07774,3.27737
2.988,1.659699,0,0,1,0,0,7.047373,0.360014,0.591275,5.938388,5.964314,15.285978,0.187828,17.998739,-5.660180,12.512460,0.000000,0,-9.556917,16.332863,31.392784,13.393853,4.913006,6.720393,4.730790,6.991231,132.361420,0,36.574074,59.410526,95.542290,8.160292,18.529568,7.967899,12.870774,8.111203,12.419682,9.003227,12.000925,8.193993,13.495932,9.592946,13.443089,9.757574,14.659946,0,-0.01842,-0.01392,-0.02001,0.00122,0.00893,-0.01124,0.00406,0.00190,-1.51808,0.08446,3.27757
2.989,4.072052,1,0,0,0,0,7.046797,0.359169,0.599719,5.938763,5.964894,15.293212,-0.161277,17.999393,-5.246349,12.505831,0.000000,0,-9.503711,16.323423,31.452101,13.426174,4.912511,6.717688,4.735435,6.985867,132.706543,0,38.014053,59.333836,95.247124,8.161677,18.537169,7.966200,12.862469,8.127882,12.394972,9.001204,12.009899,8.196462,13.507347,9.595201,13.448425,9.759561,14.670645,0,-0.01685,-0.01383,-0.02061,0.00307,0.00813,-0.01093,0.00608,0.00121,-1.51409,0.10651,3.27780
2.990,4.825086,1,0,0,0,0,7.046120,0.358520,0.599884,5.939131,5.965247,15.300386,-0.523875,17.999098,-4.751767,12.500217,0.000000,0,-9.452353,16.313993,31.417915,13.458169,4.911340,6.717150,4.738728,6.980497,134.299210,0,39.526493,59.280113,94.968697,8.161994,18.538273,7.961791,12.833698,8.147662,12.370679,9.000681,12.018324,8.199184,13.517521,9.597747,13.454252,9.760448,14.680455,0,-0.01864,-0.01432,-0.01996,0.00317,0.00894,-0.01229,0.00441,0.00238,-1.51656,0.12066,3.27748
2.991,4.825637,1,0,0,0,0,7.045370,0.358012,0.594102,5.939494,5.965497,15.307519,-0.896166,17.998119,-4.199187,12.495332,0.000000,0,-9.402326,16.304571,31.316578,13.489928,4.909683,6.718169,4.741049,6.975121,136.787888,0,41.090969,59.242886,94.702278,8.161542,18.534708,7.955436,12.790229,8.169670,12.346684,9.001232,12.026354,8.202089,13.526801,9.600502,13.460432,9.760547,14.689628,0,-0.01837,-0.01157,-0.02040,0.00322,0.00856,-0.01270,0.00471,0.00219,-1.51619,0.12277,3.27680
2.992,4.825912,1,0,0,0,0,7.044621,0.357504,0.588320,5.939856,5.965574,15.314651,-1.268457,17.997141,-3.646608,12.490447,0.000000,0,-9.352297,16.295147,31.215240,13.521688,4.908025,6.719188,4.743371,6.969747,139.276550,0,42.655445,59.205658,94.435867,8.161090,18.531145,7.949082,12.746760,8.191677,12.322689,9.001784,12.034383,8.204994,13.536082,9.603256,13.466612,9.760646,14.698800,0,-0.01804,-0.01297,-0.02010,0.00312,0.00871,-0.01254,0.00625,0.00171,-1.51449,0.12206,3.27670
2.993,4.826062,1,0,0,0,0,7.043870,0.356996,0.582539,5.940218,5.965573,15.321783,-1.640747,17.996162,-3.094028,12.485561,0.000000,0,-9.302269,16.285725,31.113903,13.553448,4.906367,6.720207,4.745692,6.964372,141.765228,0,44.219921,59.168430,94.169449,8.160638,18.527582,7.942727,12.703291,8.213684,12.298694,9.002336,12.042413,8.207899,13.545362,9.606011,13.472792,9.760744,14.707973,0,-0.01902,-0.01357,-0.02101,0.00278,0.00945,-0.01215,0.00676,0.00068,-1.51757,0.11790,3.27701
2.994,4.826859,1,0,0,0,0,7.042884,0.355969,0.572957,5.940511,5.965451,15.330172,-2.015749,17.994246,-2.494646,12.482491,0.000000,0,-9.253252,16.276455,30.933790,13.584778,4.905400,6.720105,4.748483,6.958757,144.138901,0,45.767223,59.337666,93.977715,8.160482,18.523012,7.944952,12.663782,8.241572,12.277883,8.999715,12.049813,8.211720,13.556081,9.609740,13.481681,9.761941,14.716911,0,-0.01691,-0.01281,-0.02164,0.00256,0.00963,-0.01267,0.00568,0.00309,-1.51880,0.10971,3.27713
2.995,4.827949,1,0,0,0,0,7.041728,0.354570,0.560646,5.940753,5.965273,15.339463,-2.392699,17.991653,-1.861649,12.480721,0.000000,0,-9.204963,16.267294,30.697100,13.615800,4.904928,6.719197,4.751612,6.952972,146.429962,0,47.302193,59.655186,93.839607,8.160540,18.517719,7.953340,12.627118,8.273684,12.259359,8.994815,12.056763,8.216197,13.567832,9.614168,13.492515,9.763926,14.725680,0,-0.01748,-0.01401,-0.02053,0.00371,0.00869,-0.01196,0.00566,0.00222,-1.51496,0.10272,3.27713
2.996,4.829338,1,0,0,0,0,7.040572,0.353171,0.548335,5.940996,5.964952,15.348755,-2.769649,17.989059,-1.228653,12.478953,0.000000,0,-9.156673,16.258133,30.460409,13.646822,4.904456,6.718290,4.754741,6.947186,148.721024,0,48.837162,59.972706,93.701508,8.160596,18.512428,7.961728,12.590453,8.305795,12.240835,8.989915,12.063712,8.220675,13.579582,9.618597,13.503349,9.765911,14.734450,0,-0.01689,-0.01267,-0.01989,0.00283,0.00912,-0.01223,0.00472,0.00366,-1.51794,0.09642,3.27690
2.997,4.830862,1,0,1,0,0,7.039415,0.351771,0.536025,5.941238,5.964568,15.358047,-3.146599,17.986467,-0.595656,12.477184,0.000000,0,-9.108384,16.248972,30.223719,13.677844,4.903985,6.717382,4.757870,6.941401,151.012085,0,50.372131,60.290222,93.563400,8.160653,18.507135,7.970115,12.553789,8.337906,12.222311,8.985015,12.070662,8.225152,13.591333,9.623025,13.514183,9.767897,14.743219,0,-0.01741,-0.01205,-0.02112,0.00262,0.00755,-0.01039,0.00455,0.00151,-1.51570,0.08823,3.27652
2.998,3.169357,0,0,0,0,0,7.040018,0.350776,0.521064,5.941373,5.964023,15.367217,-3.513431,17.982956,0.034299,12.477288,0.000000,0,-9.061742,16.239918,29.931774,13.708304,4.903008,6.716317,4.761503,6.934438,137.459229,0,43.789143,65.148178,93.806076,8.160522,18.505478,7.976543,12.525026,8.354184,12.211178,8.864832,12.538170,8.229061,13.592158,9.627216,13.523988,9.769078,14.750413,0,-0.01661,-0.01373,-0.01995,0.00251,0.00732,-0.01291,0.00452,0.00387,-1.51602,0.07997,3.27650
