"Time","61 right DS","60 left DS","37a CoMy (cm)","37 CoMy (cm)","v5 L COP","v4 R COP","v3 xCoM","35 FRy (cm)","30 HRy (cm)","3 Platform"
3.680,0,0,0.444042,4.561959,0.000000,0.000000,4.576777,4.115741,3.058142,-1.48257
3.681,0,0,0.435905,4.561728,0.000000,0.000000,4.576565,4.114027,3.057591,-1.48110
3.682,0,0,0.399832,4.561683,0.000000,0.000000,4.576201,4.118149,3.060397,-1.48138
3.683,0,0,0.363759,4.561638,0.000000,0.000000,4.575825,4.122270,3.063202,-1.47758
3.684,0,0,0.327686,4.561593,0.000000,0.000000,4.575390,4.126392,3.066008,-1.48176
3.685,0,0,0.291142,4.561571,0.000000,0.000000,4.574965,4.129704,3.068385,-1.48038
3.686,0,0,0.250059,4.561774,0.000000,0.000000,4.574584,4.125209,3.066630,-1.48056
3.687,0,0,0.208976,4.561977,0.000000,0.000000,4.574231,4.120714,3.064876,-1.48021
3.688,0,0,0.167894,4.562181,0.000000,0.000000,4.574007,4.116219,3.063121,-1.48071
3.689,0,0,0.127623,4.562411,0.000000,0.000000,4.573821,4.112246,3.061101,-1.48047
3.690,0,0,0.095173,4.562907,0.000000,0.000000,4.573818,4.113300,3.056519,-1.48102
3.691,0,0,0.062723,4.563402,0.000000,0.000000,4.573867,4.114354,3.051937,-1.47998
3.692,0,0,0.030274,4.563898,0.000000,0.000000,4.574160,4.115407,3.047355,-1.48065
3.693,0,0,0.001100,4.564407,0.000000,0.000000,4.574523,4.115997,3.042482,-1.48038
3.694,0,0,0.003507,4.565049,0.000000,0.000000,4.575215,4.112113,3.034809,-1.48092
3.695,0,0,0.005913,4.565692,0.000000,0.000000,4.575990,4.108228,3.027136,-1.48058
3.696,0,0,0.008320,4.566335,0.000000,0.000000,4.577157,4.104343,3.019463,-1.48041
3.697,0,0,0.013777,4.567015,0.000000,0.000000,4.578412,4.100621,3.012359,-1.48069
3.698,0,0,0.048633,4.568058,0.000000,0.000000,4.580073,4.098458,3.010742,-1.47805
3.699,0,0,0.083489,4.569102,0.000000,0.000000,4.581821,4.096296,3.009125,-1.48068
3.700,0,0,0.118346,4.570146,0.000000,0.000000,4.583976,4.094133,3.007508,-1.48143
3.701,0,0,0.154796,4.571190,0.000000,0.000000,4.586220,4.092762,3.006134,-1.48182
3.702,0,0,0.206613,4.572239,0.000000,0.000000,4.588884,4.099012,3.007101,-1.48088
3.703,0,0,0.258429,4.573288,0.000000,0.000000,4.591638,4.105262,3.008068,-1.48149
3.704,0,0,0.310245,4.574337,0.000000,0.000000,4.594815,4.111512,3.009035,-1.48228
3.705,0,0,0.363429,4.575417,0.000000,0.000000,4.598076,4.117345,3.010076,-1.48063
3.706,0,0,0.429794,4.576786,0.000000,0.000000,4.601737,4.119149,3.011825,-1.47986
3.707,0,0,0.496159,4.578155,0.000000,0.000000,4.605479,4.120953,3.013574,-1.47963
3.708,0,0,0.562523,4.579524,0.000000,0.000000,4.609600,4.122756,3.015322,-1.48055
3.709,0,0,0.628610,4.580907,0.000000,0.000000,4.613800,4.124542,3.017110,-1.47932
3.710,0,0,0.692014,4.582429,0.000000,0.000000,4.618374,4.126150,3.019269,-1.47983
3.711,0,0,0.755419,4.583951,0.000000,0.000000,4.623023,4.127758,3.021429,-1.48096
3.712,0,0,0.818823,4.585473,0.000000,0.000000,4.628026,4.129366,3.023589,-1.47892
3.713,0,0,0.882891,4.587021,0.000000,0.000000,4.633102,4.130917,3.026345,-1.47997
3.714,0,0,0.953354,4.588823,0.000000,0.000000,4.638519,4.131914,3.034856,-1.48028
3.715,0,0,1.023816,4.590626,0.000000,0.000000,4.644011,4.132910,3.043366,-1.48018
3.716,0,0,1.094279,4.592428,0.000000,0.000000,4.649854,4.133907,3.051877,-1.47997
3.717,0,0,1.166045,4.594236,0.000000,0.000000,4.655773,4.135139,3.059682,-1.48123
3.718,0,0,1.250373,4.596101,0.000000,0.000000,4.662046,4.138639,3.060684,-1.48170
3.719,0,0,1.334701,4.597966,0.000000,0.000000,4.668391,4.142139,3.061687,-1.48259
3.720,0,0,1.419029,4.599831,0.000000,0.000000,4.675070,4.145640,3.062689,-1.48218
3.721,0,0,1.505454,4.601757,0.000000,0.000000,4.681818,4.148700,3.063743,-1.48018
3.722,0,0,1.612082,4.604265,0.000000,0.000000,4.688892,4.147515,3.065302,-1.47898
3.723,0,0,1.718709,4.606772,0.000000,0.000000,4.696033,4.146331,3.066861,-1.47947
3.724,0,0,1.825337,4.609281,0.000000,0.000000,4.703492,4.145147,3.068420,-1.48199
3.725,0,0,1.933974,4.611792,0.000000,0.000000,4.711008,4.144043,3.069057,-1.48034
3.726,0,0,2.061975,4.614336,0.000000,0.000000,4.718788,4.143713,3.060806,-1.48015
3.727,0,0,2.189976,4.616880,0.000000,0.000000,4.726607,4.143384,3.052554,-1.47681
3.728,0,0,2.317977,4.619424,0.000000,0.000000,4.734602,4.143054,3.044303,-1.47923
3.729,0,0,2.447947,4.621957,0.000000,0.000000,4.742615,4.142341,3.036420,-1.48060
3.730,0,0,2.596899,4.624377,0.000000,0.000000,4.750709,4.137942,3.032089,-1.48465
3.731,1,0,2.745851,4.626798,0.000000,0.314387,4.758800,4.133543,3.027758,-1.48090
3.732,1,0,2.894803,4.629219,0.000000,2.100675,4.766876,4.129145,3.023427,-1.47637
3.733,1,0,3.043744,4.631652,0.000000,3.572146,4.774923,4.124976,3.019165,-1.47959
3.734,1,0,3.192582,4.634213,0.000000,3.569695,4.782834,4.123020,3.015567,-1.47717
3.735,1,0,3.341420,4.636775,0.000000,3.567139,4.790690,4.121065,3.011969,-1.48005
3.736,1,0,3.490258,4.639336,0.000000,3.564090,4.798288,4.119109,3.008371,-1.48005
3.737,1,0,3.636229,4.641901,0.000000,3.560606,4.805812,4.116951,3.004385,-1.47906
3.738,1,0,3.754572,4.644504,0.000000,3.555089,4.812991,4.112839,2.996651,-1.48055
3.739,1,0,3.872914,4.647107,0.000000,3.549438,4.820081,4.108727,2.988918,-1.48020
3.740,1,0,3.991257,4.649710,0.000000,3.543168,4.826757,4.104614,2.981185,-1.47953
3.741,1,0,4.105073,4.652308,0.000000,3.537081,4.833331,4.100876,2.973070,-1.47958
3.742,1,0,4.175268,4.654860,0.000000,3.531859,4.839420,4.100746,2.961280,-1.48004
3.743,1,0,4.245462,4.657413,0.000000,3.526397,4.845396,4.100616,2.949489,-1.48122
3.744,1,0,4.315656,4.659965,0.000000,3.519816,4.850844,4.100485,2.937698,-1.47925
3.745,1,0,4.380609,4.662542,0.000000,3.512592,4.856178,4.100570,2.924881,-1.48027
3.746,1,0,4.395033,4.665358,0.000000,3.502356,4.860977,4.102722,2.902177,-1.48044
3.747,1,0,4.409457,4.668172,0.000000,3.492105,4.865664,4.104873,2.879473,-1.48139
3.748,1,0,4.423882,4.670988,0.000000,3.481787,4.869825,4.107025,2.856770,-1.47978
3.749,1,0,4.434824,4.673840,0.000000,3.472169,4.873879,4.108987,2.835273,-1.48196
3.750,1,0,4.412217,4.677047,0.000000,3.465828,4.877431,4.109120,2.825410,-1.47885
3.751,1,0,4.389609,4.680254,0.000000,3.459968,4.880884,4.109253,2.815548,-1.47950
3.752,1,0,4.367002,4.683462,0.000000,3.456361,4.883876,4.109387,2.805686,-1.47961
3.753,1,0,4.342215,4.686672,0.000000,3.452836,4.886780,4.109280,2.796426,-1.47961
3.754,1,0,4.296419,4.689904,0.000000,3.449697,4.889269,4.106859,2.792969,-1.48026
3.755,1,0,4.250622,4.693137,0.000000,3.446623,4.891684,4.104438,2.789512,-1.48033
3.756,1,0,4.204826,4.696369,0.000000,3.443853,4.893753,4.102016,2.786055,-1.48062
3.757,1,0,4.159036,4.699629,0.000000,3.441313,4.895764,4.099575,2.783324,-1.47890
3.758,1,0,4.113302,4.703152,0.000000,3.439852,4.897513,4.096936,2.787587,-1.48151
3.759,1,0,4.067567,4.706676,0.000000,3.439129,4.899219,4.094297,2.791851,-1.47959
3.760,1,0,4.021833,4.710199,0.000000,3.441865,4.900722,4.091659,2.796114,-1.48002
3.761,1,0,3.976434,4.713722,0.000000,3.445646,4.902185,4.089444,2.801430,-1.47806
3.762,1,0,3.934264,4.717241,0.000000,3.454317,4.903461,4.091316,2.816892,-1.47991
3.763,1,0,3.892094,4.720760,0.000000,3.462990,4.904697,4.093187,2.832354,-1.47871
3.764,1,0,3.849923,4.724278,0.000000,3.471665,4.905745,4.095058,2.847816,-1.47921
3.765,1,0,3.807336,4.727783,0.000000,3.479262,4.906754,4.096603,2.862117,-1.48204
3.766,1,0,3.760727,4.731153,0.000000,3.481810,4.907585,4.094993,2.865225,-1.48053
3.767,1,0,3.714119,4.734523,0.000000,3.483771,4.908381,4.093382,2.868332,-1.47817
3.768,1,0,3.667511,4.737893,0.000000,3.482985,4.909012,4.091772,2.871439,-1.47914
3.769,1,0,3.620862,4.741245,0.000000,3.482441,4.909606,4.090271,2.874755,-1.48267
3.770,1,0,3.573824,4.744438,0.000000,3.483038,4.910019,4.089821,2.880080,-1.47832
3.771,1,0,3.526786,4.747630,0.000000,3.484233,4.910385,4.089372,2.885404,-1.48076
3.772,1,0,3.479748,4.750822,0.000000,3.488230,4.910532,4.088922,2.890729,-1.47887
3.773,1,0,3.430805,4.753993,0.000000,3.492879,4.910627,4.088720,2.896760,-1.48080
3.774,1,0,3.363496,4.756967,0.000000,3.500576,4.910471,4.090909,2.909600,-1.48029
3.775,1,0,3.296188,4.759941,0.000000,3.508216,4.910262,4.093098,2.922439,-1.47949
3.776,1,0,3.228879,4.762915,0.000000,3.515583,4.909803,4.095287,2.935278,-1.47928
3.777,1,0,3.160080,4.765866,0.000000,3.522207,4.909298,4.097185,2.947391,-1.48005
3.778,1,0,3.076920,4.768602,0.000000,3.525354,4.908573,4.096277,2.952502,-1.47883
3.779,1,0,2.993759,4.771338,0.000000,3.528159,4.907805,4.095369,2.957612,-1.48060
3.780,1,0,2.910598,4.774074,0.000000,3.529367,4.906841,4.094461,2.962722,-1.48010
3.781,1,0,2.826541,4.776771,0.000000,3.530853,4.905833,4.093506,2.968295,-1.48041
3.782,1,0,2.733848,4.779092,0.000000,3.533640,4.904621,4.092092,2.978326,-1.47823
3.783,1,0,2.641155,4.781414,0.000000,3.536922,4.903367,4.090677,2.988358,-1.47946
3.784,1,0,2.548463,4.783735,0.000000,3.542521,4.901908,4.089262,2.998389,-1.47993
3.785,1,0,2.455485,4.786039,0.000000,3.548599,4.900415,4.087893,3.009094,-1.47975
3.786,1,0,2.359757,4.788168,0.000000,3.556927,4.898756,4.086961,3.026285,-1.48261
3.787,1,0,2.264030,4.790298,0.000000,3.565192,4.897073,4.086030,3.043477,-1.47993
3.788,1,0,2.168302,4.792428,0.000000,3.573159,4.895278,4.085098,3.060668,-1.48160
3.789,1,0,2.073641,4.794551,0.000000,3.580591,4.893465,4.084331,3.077086,-1.48098
3.790,1,0,1.989261,4.796611,0.000000,3.585512,4.891574,4.085160,3.086046,-1.48051
3.791,1,0,1.904881,4.798670,0.000000,3.590423,4.889671,4.085989,3.095005,-1.48066
3.792,1,0,1.820500,4.800729,0.000000,3.595288,4.887712,4.086817,3.103965,-1.47963
3.793,1,0,1.736205,4.802771,0.506506,3.600722,4.885746,4.087594,3.113648,-1.47914
3.794,1,1,1.652731,4.804645,3.384379,3.608826,4.883748,4.087864,3.130301,-1.47988
3.795,1,1,1.569258,4.806518,5.756015,3.617047,4.881751,4.088134,3.146955,-1.48333
3.796,1,1,1.485784,4.808391,5.757541,3.625819,4.879758,4.088405,3.163608,-1.47975
3.797,1,1,1.403610,4.810237,5.758060,3.634084,4.877775,4.088794,3.179316,-1.48050
3.798,1,1,1.333967,4.811821,5.753864,3.639972,4.875837,4.090338,3.185907,-1.48052
3.799,1,1,1.264324,4.813405,5.749604,3.645268,4.873914,4.091882,3.192498,-1.48008
3.800,1,1,1.194681,4.814989,5.745041,3.647790,4.872066,4.093426,3.199089,-1.47911
3.801,1,1,1.124974,4.816568,5.741384,3.649850,4.870234,4.094749,3.205089,-1.48007
3.802,1,1,1.054650,4.818097,5.741964,3.649747,4.868481,4.093955,3.205395,-1.47841
3.803,1,1,0.984327,4.819627,5.742660,3.649597,4.866742,4.093160,3.205700,-1.47999
3.804,1,1,0.914003,4.821156,5.743898,3.649228,4.865068,4.092365,3.206006,-1.47963
3.805,1,1,0.844667,4.822634,5.744281,3.649224,4.863408,4.091667,3.206811,-1.48052
3.806,1,1,0.784852,4.823616,5.740658,3.650928,4.861814,4.091906,3.212429,-1.48460
3.807,1,1,0.725036,4.824598,5.736635,3.653032,4.860237,4.092145,3.218047,-1.48049
3.808,1,1,0.665220,4.825581,5.730742,3.656999,4.858743,4.092383,3.223665,-1.48064
3.809,1,1,0.606433,4.826556,5.725161,3.661279,4.857267,4.092616,3.229921,-1.47928
3.810,1,1,0.557557,4.827465,5.721044,3.667026,4.855875,4.092791,3.242324,-1.48315
3.811,1,1,0.508681,4.828374,5.717285,3.672949,4.854499,4.092966,3.254726,-1.48033
3.812,1,1,0.459805,4.829284,5.715202,3.679699,4.853192,4.093141,3.267128,-1.48022
3.813,1,1,0.411881,4.830183,5.713338,3.686496,4.851900,4.093438,3.279552,-1.47964
3.814,1,1,0.373131,4.830979,5.712502,3.693510,4.850674,4.094909,3.292176,-1.47953
3.815,1,1,0.334380,4.831776,5.711769,3.700535,4.849464,4.096379,3.304801,-1.47817
3.816,1,1,0.295630,4.832573,5.711514,3.707611,4.848327,4.097849,3.317425,-1.47947
3.817,1,1,0.257769,4.833348,5.711270,3.714345,4.847205,4.099031,3.328678,-1.47964
3.818,1,1,0.228486,4.833919,5.711071,3.719479,4.846158,4.097428,3.326716,-1.48144
3.819,1,1,0.199203,4.834489,5.710877,3.722367,4.845128,4.095824,3.324753,-1.47898
3.820,1,1,0.169920,4.835059,5.710701,3.714736,4.844178,4.094221,3.322791,-1.48029
3.821,1,1,0.140852,4.835629,5.710556,3.704541,4.843247,4.092731,3.320521,-1.48193
3.822,1,1,0.113861,4.836191,5.710551,3.682343,4.842404,4.092338,3.315295,-1.47991
3.823,1,1,0.086870,4.836753,5.710637,3.666435,4.841581,4.091944,3.310068,-1.48212
3.824,1,1,0.059879,4.837315,5.711148,3.679972,4.840846,4.091550,3.304841,-1.47627
3.825,1,1,0.033490,4.837860,5.711794,3.706110,4.840130,4.091241,3.313555,-1.48085
3.826,1,1,0.012901,4.838236,5.713075,3.791249,4.839505,4.091746,3.456640,-1.48142
3.827,1,1,-0.007687,4.838613,5.714421,3.872084,4.838896,4.092251,3.599724,-1.48092
3.828,1,1,-0.028276,4.838989,5.716071,3.932766,4.838366,4.092756,3.742808,-1.48052
3.829,1,1,-0.048540,4.839345,5.717696,3.972726,4.837846,4.093307,3.858619,-1.47963
3.830,1,1,-0.065676,4.839498,5.719202,3.915671,4.837378,4.094290,3.711566,-1.48090
3.831,1,1,-0.082812,4.839651,5.720648,3.853379,4.836915,4.095273,3.564512,-1.48189
3.832,1,1,-0.099949,4.839804,5.721813,3.766567,4.836475,4.096257,3.417459,-1.47756
3.833,1,1,-0.115847,4.839935,5.722894,3.693563,4.836036,4.097330,3.287181,-1.47774
3.834,1,1,-0.119813,4.839856,5.723578,3.685204,4.835598,4.099259,3.318585,-1.48187
3.835,1,1,-0.123779,4.839776,5.724127,3.685006,4.835154,4.101189,3.349990,-1.48035
3.836,1,1,-0.127745,4.839697,5.724042,3.723020,4.834675,4.103118,3.381395,-1.48136
3.837,1,1,-0.130795,4.839611,5.723800,3.758936,4.834180,4.105006,3.413657,-1.48121
3.838,1,1,-0.125014,4.839458,5.722824,3.785028,4.833602,4.106491,3.454180,-1.48074
3.839,1,1,-0.119232,4.839305,5.721841,3.809459,4.832997,4.107976,3.494703,-1.48075
3.840,1,1,-0.113450,4.839153,5.720821,3.826115,4.832267,4.109461,3.535226,-1.47983
3.841,1,1,-0.108030,4.838975,5.719935,3.843305,4.831504,4.110727,3.573982,-1.47928
3.842,1,1,-0.106088,4.838546,5.719674,3.862993,4.830589,4.109873,3.595695,-1.48095
3.843,1,1,-0.104145,4.838118,5.719436,3.879678,4.829639,4.109020,3.617410,-1.47889
3.844,1,1,-0.102203,4.837690,5.719311,3.882299,4.828520,4.108167,3.639124,-1.48290
3.845,1,1,-0.101299,4.837245,5.719072,3.878684,4.827361,4.107080,3.652509,-1.47875
3.846,1,1,-0.110401,4.836635,5.718303,3.845871,4.826011,4.103740,3.585620,-1.48058
3.847,1,1,-0.119504,4.836024,5.717476,3.812296,4.824615,4.100400,3.518731,-1.48115
3.848,1,1,-0.128606,4.835414,5.716384,3.775159,4.823007,4.097061,3.451842,-1.48100
3.849,1,1,-0.139941,4.834791,5.715369,3.743293,4.821348,4.093949,3.391519,-1.47862
3.850,1,1,-0.172803,4.834041,5.714715,3.736100,4.819458,4.093028,3.394479,-1.48077
3.851,1,1,-0.205665,4.833292,5.714375,3.731587,4.817517,4.092108,3.397439,-1.47958
3.852,1,1,-0.238527,4.832541,5.715498,3.739619,4.815337,4.091187,3.400398,-1.47911
3.853,1,1,-0.273028,4.831787,5.717080,3.746297,4.813109,4.090240,3.402743,-1.47982
3.854,1,1,-0.323325,4.830989,5.720806,3.746634,4.810658,4.089041,3.399158,-1.47928
3.855,1,1,-0.373621,4.830191,5.724597,3.746079,4.808165,4.087841,3.395573,-1.48009
3.856,1,1,-0.423917,4.829392,5.728697,3.741356,4.805481,4.086641,3.391988,-1.48100
3.857,1,1,-0.475152,4.828588,5.732417,3.737140,4.802763,4.085459,3.388709,-1.47971
3.858,1,1,-0.535435,4.827727,5.734363,3.735302,4.799882,4.084457,3.388380,-1.47899
3.859,1,1,-0.595718,4.826866,5.735936,3.733846,4.796973,4.083456,3.388051,-1.47860
3.860,1,1,-0.656000,4.826005,5.735767,3.734180,4.793926,4.082454,3.387721,-1.47902
3.861,1,1,-0.716332,4.825147,5.735373,3.734524,4.790858,4.081925,3.387384,-1.48061
3.862,1,1,-0.777139,4.824315,5.733924,3.734910,4.787688,4.085961,3.386970,-1.48025
3.863,1,1,-0.837946,4.823483,5.732452,3.735759,4.784507,4.089997,3.386556,-1.47844
3.864,1,1,-0.898752,4.822651,5.730875,3.738772,4.781269,4.094033,3.386142,-1.47896
3.865,1,1,-0.958522,4.821810,5.729480,3.742654,4.778026,4.097806,3.387146,-1.47966
3.866,1,1,-1.008291,4.820882,5.728935,3.750602,4.774758,4.099052,3.401816,-1.47952
3.867,1,1,-1.058061,4.819954,5.728709,3.758555,4.771487,4.100297,3.416487,-1.47999
3.868,1,1,-1.107831,4.819026,5.729973,3.766533,4.768201,4.101543,3.431157,-1.47921
3.869,1,1,-1.156650,4.818082,5.731525,3.773588,4.764911,4.102351,3.444986,-1.48034
3.870,1,1,-1.196302,4.816984,5.734430,3.776325,4.761600,4.098944,3.450700,-1.48055
3.871,1,1,-1.235954,4.815886,5.736926,3.778547,4.758284,4.095537,3.456414,-1.47856
3.872,1,1,-1.275606,4.814789,5.737510,3.778350,4.754942,4.092131,3.462129,-1.48091
3.873,1,1,-1.314477,4.813664,5.737141,3.778284,4.751593,4.088688,3.467862,-1.48020
3.874,1,1,-1.345816,4.812278,5.732314,3.778832,4.748211,4.084903,3.473779,-1.48108
3.875,1,1,-1.377156,4.810892,5.727535,3.779549,4.744821,4.081118,3.479695,-1.47891
3.876,1,1,-1.408495,4.809506,5.722990,3.781055,4.741385,4.077333,3.485612,-1.47874
3.877,1,1,-1.440202,4.808115,5.719528,3.782593,4.737937,4.073984,3.491145,-1.47722
3.878,1,1,-1.475446,4.806673,5.721137,3.784281,4.734429,4.074843,3.492984,-1.47980
3.879,1,1,-1.510689,4.805231,5.723027,3.785858,4.730904,4.075702,3.494823,-1.48084
3.880,1,1,-1.545933,4.803789,5.726234,3.786921,4.727297,4.076560,3.496662,-1.48086
3.881,1,1,-1.582189,4.802324,5.728692,3.787759,4.723668,4.077132,3.498373,-1.48030
3.882,1,1,-1.628204,4.800639,5.727640,3.787543,4.719939,4.074936,3.498845,-1.48134
3.883,1,1,-1.674219,4.798954,5.726119,3.787117,4.716189,4.072741,3.499316,-1.48065
3.884,1,1,-1.720234,4.797269,5.722401,3.785707,4.712341,4.070546,3.499788,-1.48065
3.885,1,1,-1.767069,4.795572,5.718787,3.784120,4.708476,4.068489,3.499702,-1.48030
3.886,1,1,-1.821805,4.793762,5.715660,3.781707,4.704532,4.067768,3.494237,-1.47944
3.887,1,1,-1.876542,4.791952,5.712857,3.779072,4.700571,4.067046,3.488772,-1.48011
3.888,1,1,-1.931279,4.790142,5.711571,3.775403,4.696535,4.066325,3.483308,-1.47756
3.889,1,1,-1.986060,4.788311,5.710650,3.771459,4.692480,4.065235,3.477654,-1.48065
3.890,1,1,-2.041264,4.786277,5.711438,3.766228,4.688334,4.060594,3.470177,-1.47161
3.891,1,1,-2.096468,4.784245,5.712271,3.760728,4.684165,4.055953,3.462700,-1.47964
3.892,1,1,-2.151672,4.782211,5.713319,3.753966,4.679886,4.051311,3.455223,-1.48262
3.893,1,1,-2.205946,4.780132,5.714044,3.747007,4.675581,4.046469,3.447669,-1.47986
3.894,1,1,-2.251260,4.777612,5.713256,3.739131,4.671156,4.039693,3.439370,-1.48066
3.895,1,1,-2.296575,4.775092,5.712012,3.731365,4.666706,4.032918,3.431072,-1.48033
3.896,1,1,-2.341889,4.772572,5.708632,3.724112,4.662140,4.026143,3.422773,-1.47963
3.897,1,1,-2.385966,4.770045,5.704854,3.717330,4.657551,4.019107,3.415741,-1.48172
3.898,1,1,-2.418113,4.767454,5.699212,3.712749,4.652853,4.009562,3.420919,-1.48003
3.899,1,1,-2.450259,4.764863,5.693792,3.708947,4.648130,4.000019,3.426097,-1.48044
3.900,1,1,-2.482406,4.762272,5.689412,3.708796,4.643291,3.990474,3.431274,-1.47966
3.901,1,1,-2.515029,4.759666,5.685826,3.709579,4.638422,3.982832,3.436192,-1.47859
3.902,1,1,-2.552240,4.756914,5.685954,3.714736,4.633418,3.993521,3.438606,-1.47996
3.903,1,1,-2.589450,4.754162,5.686504,3.720349,4.628386,4.004210,3.441020,-1.48228
3.904,1,1,-2.626661,4.751410,5.689032,3.728088,4.623229,4.014898,3.443434,-1.47981
3.905,1,1,-2.664974,4.748634,5.691457,3.735628,4.618054,4.024734,3.446230,-1.48095
3.906,1,1,-2.713907,4.745624,5.693402,3.742231,4.612798,4.026350,3.452707,-1.47988
3.907,1,1,-2.762840,4.742614,5.695229,3.748003,4.607534,4.027967,3.459184,-1.48032
3.908,1,1,-2.811772,4.739604,5.696500,3.749887,4.602235,4.029583,3.465661,-1.47992
3.909,1,1,-2.862441,4.736616,5.697771,3.750566,4.596935,4.029982,3.471405,-1.48040
3.910,1,1,-2.929842,4.733842,5.699035,3.745603,4.591629,4.018636,3.470077,-1.47968
3.911,1,1,-2.997242,4.731068,5.700366,3.740192,4.586329,4.007291,3.468749,-1.47963
3.912,1,1,-3.064643,4.728293,5.702017,3.732679,4.581054,3.995945,3.467421,-1.48193
3.913,1,1,-3.133018,4.725505,5.703728,3.725561,4.575798,3.984823,3.466175,-1.48029
3.914,1,1,-3.210784,4.722589,5.705717,3.720287,4.570633,3.975848,3.465725,-1.47692
3.915,1,1,-3.288551,4.719673,5.707467,3.715197,4.565504,3.966873,3.465274,-1.47891
3.916,1,1,-3.366318,4.716756,5.708095,3.710965,4.560541,3.957898,3.464824,-1.47840
3.917,1,1,-3.442158,4.713840,5.708261,3.706539,4.555627,3.949625,3.463570,-1.47937
3.918,1,1,-3.499430,4.710930,5.706269,3.701208,4.550942,3.948117,3.454570,-1.48510
3.919,1,1,-3.556703,4.708020,5.704318,3.695900,4.546316,3.946609,3.445570,-1.48093
3.920,1,1,-3.613976,4.705110,5.702556,3.690709,4.541967,3.945101,3.436570,-1.47875
3.921,1,1,-3.668526,4.702206,5.701355,3.685795,4.537684,3.943489,3.427941,-1.48074
3.922,1,1,-3.696835,4.699357,5.702777,3.682184,4.533707,3.940880,3.422889,-1.47997
3.923,1,1,-3.725145,4.696509,5.704435,3.678503,4.529802,3.938271,3.417837,-1.47999
3.924,1,1,-3.753455,4.693661,5.707198,3.674490,4.526236,3.935662,3.412785,-1.47957
3.925,1,1,-3.777931,4.690825,5.709762,3.670105,4.522751,3.932842,3.407685,-1.48121
3.926,1,1,-3.765456,4.688118,5.711402,3.663970,4.519653,3.927990,3.402128,-1.48117
3.927,1,1,-3.752981,4.685410,5.712999,3.658136,4.516644,3.923138,3.396570,-1.47880
3.928,1,1,-3.740506,4.682703,5.714392,3.653713,4.514047,3.918286,3.391013,-1.48099
3.929,1,1,-3.725900,4.680008,5.715942,3.650273,4.511533,3.914485,3.385869,-1.47956
3.930,1,1,-3.690748,4.677429,5.718233,3.651446,4.509403,3.920813,3.384711,-1.47979
3.931,1,1,-3.655596,4.674850,5.720349,3.653079,4.507348,3.927142,3.383552,-1.48138
3.932,1,1,-3.620445,4.672272,5.721647,3.656870,4.505641,3.933470,3.382393,-1.48272
3.933,1,1,-3.584350,4.669684,5.722436,3.660413,4.504008,3.939210,3.381644,-1.47952
3.934,1,1,-3.539164,4.667009,5.720837,3.662798,4.502717,3.939281,3.384840,-1.48005
3.935,1,1,-3.493979,4.664335,5.719066,3.664938,4.501495,3.939353,3.388037,-1.47947
3.936,1,1,-3.448794,4.661660,5.716486,3.665933,4.500593,3.939424,3.391233,-1.47966
3.937,1,1,-3.402692,4.658984,5.714138,3.666824,4.499746,3.939736,3.393810,-1.47978
3.938,1,1,-3.347754,4.656296,5.712867,3.667224,4.499155,3.942367,3.390415,-1.48149
3.939,1,1,-3.292815,4.653608,5.711667,3.667370,4.498603,3.944997,3.387019,-1.48004
3.940,1,1,-3.237877,4.650920,5.710798,3.666326,4.498237,3.947628,3.383624,-1.47922
3.941,1,1,-3.183464,4.648218,5.207595,3.664780,4.497900,3.948529,3.380826,-1.47963
3.942,1,0,-3.134112,4.645377,2.352554,3.660888,4.497706,3.932755,3.383787,-1.48035
3.943,1,0,-3.084759,4.642537,0.000000,3.656178,4.497534,3.916982,3.386748,-1.47881
3.944,1,0,-3.035406,4.639696,0.000000,3.647642,4.497471,3.901209,3.389709,-1.48199
3.945,1,0,-2.984553,4.636854,0.000000,3.638374,4.497425,3.885488,3.392164,-1.47980
3.946,1,0,-2.919234,4.633996,0.000000,3.625678,4.497458,3.870264,3.389745,-1.48216
3.947,1,0,-2.853914,4.631139,0.000000,3.614239,4.497502,3.855040,3.387326,-1.47940
3.948,1,0,-2.788595,4.628281,0.000000,3.608682,4.497596,3.839817,3.384907,-1.48210
3.949,1,0,-2.723275,4.625427,0.000000,3.606090,4.497690,3.827845,3.383571,-1.47948
3.950,1,0,-2.657948,4.622614,0.000000,3.617374,4.497789,3.847214,3.392666,-1.47986
3.951,1,0,-2.592622,4.619800,0.000000,3.629621,4.497880,3.866583,3.401761,-1.48060
3.952,1,0,-2.527295,4.616986,0.000000,3.646382,4.497935,3.885952,3.410856,-1.47985
3.953,1,0,-2.461839,4.614195,0.000000,3.661604,4.497983,3.904374,3.418817,-1.47988
3.954,1,0,-2.395134,4.611626,0.000000,3.669618,4.497993,3.913664,3.415840,-1.48180
3.955,1,0,-2.328429,4.609056,0.000000,3.676050,4.497997,3.922955,3.412863,-1.48004
3.956,1,0,-2.261724,4.606487,0.000000,3.675080,4.497971,3.932245,3.409885,-1.48028
3.957,1,0,-2.195734,4.603923,0.000000,3.673254,4.497931,3.939949,3.406919,-1.48154
3.958,1,0,-2.136641,4.601406,0.000000,3.667424,4.497826,3.932352,3.404061,-1.48056
3.959,1,0,-2.077548,4.598889,0.000000,3.661788,4.497697,3.924754,3.401202,-1.47888
3.960,1,0,-2.018455,4.596372,0.000000,3.657061,4.497456,3.917157,3.398343,-1.48204
