"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
1.027,0.000000,4.310695,1,19.474930,14.490236,0,-3.263514,17.114748,14.671723,5.150143,5.150143,-0.76325,0.09712,5.365953,-4.226047
1.028,0.000000,4.311351,1,19.467884,14.483699,0,-3.066118,17.109852,14.718719,5.149780,5.149780,-0.74010,0.09721,5.362687,-4.140634
1.029,0.000000,4.312126,1,19.460720,14.476992,0,-2.967113,17.107601,14.764870,5.150255,5.150255,-0.71602,0.09713,5.353571,-4.049650
1.030,0.000000,4.313113,1,19.453556,14.470285,0,-2.868107,17.105350,14.811020,5.150730,5.150730,-0.69310,0.09687,5.344455,-3.958665
1.031,0.000000,4.314207,1,19.446392,14.463578,0,-2.769101,17.103100,14.857171,5.151206,5.151206,-0.66677,0.09684,5.335340,-3.867681
1.032,0.000000,4.315460,1,19.439379,14.457226,0,-2.723125,17.100657,14.906926,5.152983,5.152983,-0.62630,0.09703,5.332128,-3.766858
1.033,0.000000,4.316793,1,19.432472,14.451130,0,-2.715550,17.098072,14.959291,5.155704,5.155704,-0.60246,0.09700,5.333192,-3.658911
1.034,0.000000,4.318314,1,19.425566,14.445034,0,-2.707976,17.095488,15.011655,5.158426,5.158426,-0.57562,0.09666,5.334256,-3.550964
1.035,0.000000,4.319931,1,19.418659,14.438938,0,-2.700401,17.092903,15.064020,5.161148,5.161148,-0.55428,0.09643,5.335320,-3.443017
1.036,0.000000,4.321754,1,19.410818,14.436233,0,-2.748954,17.091818,15.108714,5.164175,5.164175,-0.53154,0.09658,5.332693,-3.323564
1.037,0.000000,4.323682,1,19.402302,14.435982,0,-2.838153,17.091818,15.147855,5.167423,5.167423,-0.50706,0.09656,5.327393,-3.195780
1.038,0.000000,4.325681,1,19.393785,14.435731,0,-2.927351,17.091818,15.186996,5.170672,5.170672,-0.47411,0.09629,5.322093,-3.067996
1.039,0.000000,4.327716,1,19.385269,14.435480,0,-3.016550,17.091818,15.226136,5.173921,5.173921,-0.43234,0.09604,5.316793,-2.940211
1.040,0.000000,4.329687,1,19.376434,14.430251,0,-3.113611,17.091818,15.269944,5.178366,5.178366,-0.40831,0.09605,5.313877,-2.799381
1.041,0.000000,4.331625,1,19.367369,14.421417,0,-3.216367,17.091818,15.317131,5.183679,5.183679,-0.38292,0.09622,5.312687,-2.649105
1.042,0.000000,4.333557,1,19.358303,14.412582,0,-3.319123,17.091818,15.364318,5.188991,5.188991,-0.35720,0.09623,5.311497,-2.498829
1.043,0.000000,4.335486,1,19.349237,14.403749,0,-3.421879,17.091818,15.411505,5.194304,5.194304,-0.33067,0.09599,5.310307,-2.348553
1.044,0.000000,4.337487,1,19.339716,14.395704,0,-3.510775,17.091818,15.457666,5.199927,5.199927,-0.30785,0.09595,5.307569,-2.183207
1.045,0.000000,4.339524,1,19.329865,14.388234,0,-3.589634,17.091818,15.503086,5.205776,5.205776,-0.27653,0.09619,5.303710,-2.006949
1.046,0.000000,4.341547,1,19.320011,14.380763,0,-3.668494,17.091818,15.548507,5.211625,5.211625,-0.23187,0.09624,5.299851,-1.830691
1.047,0.000000,4.343561,1,19.310160,14.373292,0,-3.747353,17.091818,15.593926,5.217473,5.217473,-0.20691,0.09601,5.295992,-1.654434
1.048,0.000000,4.345462,1,19.300573,14.369534,0,-3.686638,17.091818,15.632461,5.224349,5.224349,-0.17853,0.09599,5.292937,-1.467106
1.049,0.000000,4.347305,1,19.291183,14.368463,0,-3.524851,17.091818,15.666009,5.231968,5.231968,-0.15208,0.09638,5.290465,-1.271763
1.050,0.000000,4.349095,1,19.281792,14.367393,0,-3.363064,17.091818,15.699557,5.239587,5.239587,-0.12911,0.09643,5.287992,-1.076419
1.051,0.000000,4.350857,1,19.272402,14.366322,0,-3.201277,17.091818,15.733106,5.247206,5.247206,-0.10208,0.09623,5.285520,-0.881076
1.052,0.000000,4.352674,1,19.264202,14.361460,0,-2.891800,17.091818,15.747196,5.255091,5.255091,-0.07531,0.09629,5.277549,-0.679980
1.053,0.000000,4.354520,1,19.256866,14.353850,0,-2.475375,17.091818,15.747196,5.263170,5.263170,-0.01997,0.09660,5.265596,-0.474717
1.054,0.000000,4.356548,1,19.249531,14.346242,0,-2.058949,17.091818,15.747196,5.271248,5.271248,0.00420,0.09676,5.253644,-0.269455
1.055,0.000000,4.358669,1,19.242193,14.338634,0,-1.642524,17.091818,15.747196,5.279326,5.279326,0.02827,0.09666,5.241691,-0.064192
1.056,0.000000,4.361072,1,19.234480,14.328477,0,-1.116409,17.091818,15.747196,5.288067,5.288067,0.05500,0.09666,5.239695,0.136434
1.057,0.000000,4.363619,1,19.226494,14.316477,0,-0.510863,17.091818,15.747196,5.297288,5.297288,0.07834,0.09696,5.244909,0.333702
1.058,0.000000,4.366390,1,19.218506,14.304476,0,0.094683,17.091818,15.747196,5.306509,5.306509,0.10024,0.09711,5.250123,0.530971
1.059,0.000000,4.369277,1,19.210520,14.292475,0,0.700229,17.091818,15.747196,5.315729,5.315729,0.13466,0.09693,5.255336,0.728239
1.060,0.000000,4.372293,1,19.202806,14.281429,0,1.208819,17.091818,15.747196,5.324901,5.324901,0.17902,0.09690,5.259936,0.916015
1.061,0.000000,4.375376,1,19.195292,14.271076,0,1.647198,17.091818,15.747196,5.334037,5.334037,0.20987,0.09715,5.264092,1.096917
1.062,0.000000,4.378516,1,19.187777,14.260723,0,2.085578,17.091818,15.747196,5.343173,5.343173,0.23435,0.09723,5.268248,1.277819
1.063,0.000000,4.381685,1,19.180262,14.250370,0,2.523958,17.091818,15.747196,5.352310,5.352310,0.25862,0.09697,5.272404,1.458722
1.064,0.000000,4.384884,1,19.172707,14.242357,0,2.844627,17.091818,15.747196,5.361753,5.361753,0.28448,0.09684,5.275946,1.628064
1.065,0.000000,4.388098,1,19.165125,14.236040,0,3.080058,17.091818,15.747196,5.371418,5.371418,0.31116,0.09707,5.279043,1.789035
1.066,0.000000,4.391492,1,19.157541,14.229723,0,3.315489,17.091818,15.747196,5.381084,5.381084,0.33681,0.09711,5.282140,1.950006
1.067,0.000000,4.394979,1,19.149960,14.223406,0,3.550920,17.091818,15.747196,5.390749,5.390749,0.37553,0.09689,5.285238,2.110978
1.068,0.000000,4.398773,1,19.141531,14.218026,0,3.615733,17.091818,15.747196,5.400229,5.400229,0.41038,0.09688,5.288586,2.259424
1.069,0.000000,4.402725,1,19.132488,14.213326,0,3.556995,17.091818,15.747196,5.409572,5.409572,0.43622,0.09716,5.292115,2.398800
1.070,0.000000,4.406780,1,19.123447,14.208625,0,3.498257,17.091818,15.747196,5.418915,5.418915,0.46120,0.09729,5.295644,2.538177
1.071,0.000000,4.410887,1,19.114405,14.203924,0,3.439519,17.091818,15.747196,5.428258,5.428258,0.48510,0.09729,5.299173,2.677553
1.072,0.000000,4.414864,1,19.105463,14.200497,0,3.330817,17.091818,15.747196,5.438701,5.438701,0.51142,0.09743,5.303673,2.807741
1.073,0.000000,4.418773,1,19.096594,14.197989,0,3.185933,17.091818,15.747196,5.449941,5.449941,0.53307,0.09770,5.308878,2.931275
1.074,0.000000,4.422603,1,19.087725,14.195483,0,3.041049,17.091818,15.747196,5.461181,5.461181,0.57364,0.09772,5.314082,3.054808
1.075,0.000000,4.426391,1,19.078856,14.192977,0,2.896165,17.091818,15.747196,5.472421,5.472421,0.60750,0.09760,5.319287,3.178342
1.076,0.000000,4.430192,1,19.070057,14.191154,0,2.868339,17.091818,15.747196,5.484100,5.484100,0.63097,0.09768,5.321464,3.296296
1.077,0.000000,4.433997,1,19.061312,14.189824,0,2.925278,17.091818,15.747196,5.496099,5.496099,0.65087,0.09791,5.321447,3.410211
1.078,0.000000,4.437719,1,19.052565,14.188495,0,2.982218,17.091818,15.747196,5.508098,5.508098,0.67438,0.09789,5.321432,3.524125
1.079,0.000000,4.441399,1,19.043818,14.187165,0,3.039158,17.091818,15.747196,5.520096,5.520096,0.69714,0.09778,5.321415,3.638040
1.080,0.000000,4.444871,1,19.034851,14.178928,0,3.297262,17.105434,15.747196,5.532046,5.532046,0.72273,0.09801,5.323995,3.749326
1.081,0.000000,4.448239,1,19.025726,14.165689,0,3.701036,17.128912,15.747196,5.543962,5.543962,0.74610,0.09828,5.328454,3.858710
1.082,0.000000,4.451386,1,19.016602,14.152449,0,4.104810,17.152390,15.747196,5.555876,5.555876,0.78665,0.09815,5.332913,3.968093
1.083,0.000000,4.454422,1,19.007477,14.139209,0,4.508584,17.175865,15.747196,5.567791,5.567791,0.81045,0.09814,5.337372,4.077477
1.084,0.000000,4.457275,1,18.998045,14.126041,0,5.020928,17.204691,15.747196,5.579403,5.579403,0.83319,0.09844,5.338888,4.184757
1.085,0.000000,4.460036,1,18.988388,14.112926,0,5.611891,17.237389,15.747196,5.590795,5.590795,0.85177,0.09852,5.338273,4.290516
1.086,0.000000,4.462741,1,18.978731,14.099812,0,6.202854,17.270086,15.747196,5.602187,5.602187,0.87151,0.09835,5.337657,4.396275
1.087,0.000000,4.465417,1,18.969074,14.086698,0,6.793817,17.302784,15.747196,5.613579,5.613579,0.89491,0.09847,5.337042,4.502033
1.088,0.000000,4.468146,1,18.958523,14.075366,0,7.373991,17.354086,15.747196,5.624869,5.624869,0.91626,0.09872,5.343002,4.604371
1.089,0.000000,4.470901,1,18.947319,14.065327,0,7.946355,17.418859,15.747196,5.636084,5.636084,0.94631,0.09863,5.353722,4.704231
1.090,0.000000,4.473624,1,18.936117,14.055287,0,8.518719,17.483633,15.747196,5.647300,5.647300,0.97506,0.09852,5.364442,4.804092
1.091,0.000000,4.476331,1,18.924915,14.045248,0,9.091082,17.548407,15.747196,5.658515,5.658515,0.99510,0.09870,5.375163,4.903953
1.092,0.000000,4.478895,1,18.914209,14.038432,0,9.401685,17.634108,15.747196,5.669621,5.669621,1.01216,0.09886,5.390101,4.995334
1.093,0.000000,4.481385,1,18.903866,14.033950,0,9.522737,17.734961,15.747196,5.680646,5.680646,1.03172,0.09870,5.408095,5.080576
1.094,0.000000,4.483741,1,18.893520,14.029467,0,9.643789,17.835815,15.747196,5.691672,5.691672,1.05204,0.09858,5.426089,5.165817
1.095,0.000000,4.486028,1,18.883177,14.024984,0,9.764841,17.936670,15.747196,5.702698,5.702698,1.06853,0.09881,5.444082,5.251059
1.096,0.000000,4.488215,1,18.872326,14.015469,0,9.709010,18.029955,15.740242,5.714240,5.714240,1.08900,0.09890,5.457034,5.327432
1.097,0.000000,4.490351,1,18.861111,14.002309,0,9.525089,18.117760,15.728251,5.726155,5.726155,1.11525,0.09867,5.466333,5.397383
1.098,0.000000,4.492381,1,18.849895,13.989149,0,9.341169,18.205564,15.716262,5.738070,5.738070,1.14010,0.09863,5.475633,5.467334
1.099,0.000000,4.494355,1,18.838680,13.975989,0,9.157249,18.293367,15.704271,5.749985,5.749985,1.15512,0.09880,5.484933,5.537285
1.100,0.000000,4.496207,1,18.826756,13.965729,0,8.957193,18.340160,15.688996,5.761331,5.761331,1.17023,0.09870,5.491163,5.598715
1.101,0.000000,4.497995,1,18.814318,13.957569,0,8.745453,18.357252,15.671341,5.772264,5.772264,1.18992,0.09837,5.495171,5.653975
1.102,0.000000,4.499656,1,18.801880,13.949409,0,8.533712,18.374344,15.653686,5.783197,5.783197,1.20209,0.09832,5.499179,5.709234
1.103,0.000000,4.501251,1,18.789442,13.941249,0,8.321972,18.391436,15.636030,5.794130,5.794130,1.21595,0.09851,5.503187,5.764493
1.104,0.000000,4.502713,1,18.777533,13.930936,0,8.107661,18.408539,15.625616,5.805155,5.805155,1.23965,0.09837,5.508969,5.812579
1.105,0.000000,4.504107,1,18.766006,13.919065,0,7.891490,18.425648,15.620444,5.816246,5.816246,1.25887,0.09810,5.516036,5.855468
1.106,0.000000,4.505352,1,18.754482,13.907194,0,7.675319,18.442757,15.615273,5.827337,5.827337,1.27397,0.09818,5.523103,5.898357
1.107,0.000000,4.506519,1,18.742956,13.895323,0,7.459147,18.459866,15.610102,5.838428,5.838428,1.28762,0.09834,5.530169,5.941247
1.108,0.000000,4.507542,1,18.732300,13.883051,0,7.344198,18.468056,15.600699,5.848903,5.848903,1.30055,0.09811,5.537891,5.979632
1.109,0.000000,4.508492,1,18.722275,13.870488,0,7.302547,18.469786,15.588231,5.858932,5.858932,1.31170,0.09778,5.546087,6.014757
1.110,0.000000,4.509422,1,18.712250,13.857925,0,7.260896,18.471516,15.575764,5.868960,5.868960,1.32406,0.09777,5.554283,6.049881
1.111,0.000000,4.510343,1,18.702225,13.845363,0,7.219244,18.473246,15.563296,5.878988,5.878988,1.33555,0.09787,5.562479,6.085005
1.112,0.000000,4.511355,1,18.691690,13.835716,0,7.114057,18.500196,15.517939,5.887991,5.887991,1.35474,0.09770,5.573222,6.115626
1.113,0.000000,4.512416,1,18.680788,13.828181,0,6.962860,18.545408,15.448763,5.896251,5.896251,1.37004,0.09745,5.585809,6.142986
1.114,0.000000,4.513472,1,18.669886,13.820647,0,6.811663,18.590622,15.379588,5.904510,5.904510,1.37596,0.09750,5.598396,6.170347
1.115,0.000000,4.514524,1,18.658985,13.813112,0,6.660465,18.635834,15.310413,5.912771,5.912771,1.38774,0.09773,5.610984,6.197707
1.116,0.000000,4.515444,1,18.648254,13.808044,0,6.490272,18.682390,15.279039,5.920996,5.920996,1.39392,0.09774,5.616353,6.223293
1.117,0.000000,4.516295,1,18.637651,13.804762,0,6.306322,18.729919,15.275040,5.929195,5.929195,1.40544,0.09754,5.616495,6.247594
1.118,0.000000,4.517015,1,18.627047,13.801480,0,6.122372,18.777447,15.271040,5.937396,5.937396,1.41491,0.09767,5.616637,6.271894
1.119,0.000000,4.517669,1,18.616444,13.798198,0,5.938422,18.824976,15.267040,5.945595,5.945595,1.41931,0.09803,5.616778,6.296196
1.120,0.000000,4.518221,1,18.605608,13.790455,0,5.940098,18.866587,15.264235,5.952731,5.952731,1.43585,0.09799,5.620112,6.314931
1.121,0.000000,4.518723,1,18.594604,13.779482,0,6.076193,18.903912,15.262292,5.959095,5.959095,1.44409,0.09804,5.625759,6.329638
1.122,0.000000,4.519114,1,18.583601,13.768509,0,6.212288,18.941236,15.260350,5.965459,5.965459,1.45035,0.09850,5.631404,6.344345
1.123,0.000000,4.519449,1,18.572598,13.757536,0,6.348382,18.978561,15.258408,5.971823,5.971823,1.45338,0.09865,5.637051,6.359051
1.124,0.000000,4.519562,1,18.561462,13.741283,0,6.351743,19.011263,15.244844,5.977706,5.977706,1.45785,0.09863,5.643033,6.367792
1.125,0.000000,4.519562,1,18.550230,13.721210,0,6.258986,19.040617,15.222866,5.983240,5.983240,1.46453,0.09890,5.649258,6.372212
1.126,0.000000,4.519562,1,18.538998,13.701135,0,6.166229,19.069971,15.200887,5.988773,5.988773,1.46724,0.09912,5.655483,6.376633
1.127,0.000000,4.519562,1,18.527765,13.681061,0,6.073472,19.099323,15.178908,5.994307,5.994307,1.47236,0.09898,5.661708,6.381053
1.128,0.000000,4.519562,1,18.516483,13.663323,0,6.024399,19.118715,15.169094,5.999805,5.999805,1.47722,0.09896,5.668469,6.377007
1.129,0.000000,4.519562,1,18.505163,13.647280,0,6.006959,19.130894,15.168090,6.005278,6.005278,1.47828,0.09921,5.675619,6.366828
1.130,0.000000,4.519562,1,18.493843,13.631235,0,5.989520,19.143070,15.167086,6.010750,6.010750,1.48055,0.09923,5.682768,6.356650
1.131,0.000000,4.519562,1,18.482525,13.615191,0,5.972081,19.155249,15.166080,6.016222,6.016222,1.48061,0.09912,5.689918,6.346471
1.132,0.000000,4.519371,1,18.470705,13.601682,0,5.847341,19.174376,15.157108,6.020761,6.020761,1.48338,0.09921,5.701088,6.324652
1.133,0.000000,4.519082,1,18.458525,13.590007,0,5.644901,19.198538,15.142366,6.024624,6.024624,1.48491,0.09935,5.715171,6.294404
1.134,0.000000,4.518929,1,18.446342,13.578333,0,5.442461,19.222700,15.127624,6.028487,6.028487,1.48703,0.09921,5.729254,6.264155
1.135,0.000000,4.518847,1,18.434162,13.566658,0,5.240022,19.246862,15.112882,6.032350,6.032350,1.48603,0.09890,5.743338,6.233907
1.136,0.000000,4.518776,1,18.421986,13.553364,0,5.052027,19.264839,15.100306,6.036332,6.036332,1.48312,0.09886,5.745013,6.196468
1.137,0.000000,4.518712,1,18.409811,13.538895,0,4.874492,19.278336,15.089300,6.040400,6.040400,1.48194,0.09893,5.737703,6.153822
1.138,0.000000,4.518691,1,18.397636,13.524426,0,4.696957,19.291834,15.078294,6.044468,6.044468,1.48047,0.09870,5.730394,6.111176
1.139,0.000000,4.518691,1,18.385462,13.509957,0,4.519422,19.305332,15.067287,6.048536,6.048536,1.47643,0.09842,5.723084,6.068530
1.140,0.000000,4.518691,1,18.372513,13.499028,0,4.521420,19.320400,15.060932,6.052226,6.052226,1.47591,0.09849,5.722568,6.022977
1.141,0.000000,4.518691,1,18.359001,13.490662,0,4.653425,19.336605,15.057945,6.055641,6.055641,1.47155,0.09868,5.726970,5.975319
1.142,0.000000,4.518691,1,18.345491,13.482295,0,4.785429,19.352810,15.054957,6.059056,6.059056,1.47554,0.09846,5.731373,5.927661
1.143,0.000000,4.518691,1,18.331980,13.473928,0,4.917433,19.369015,15.051970,6.062472,6.062472,1.46220,0.09826,5.735775,5.880003
1.144,0.000000,4.518733,1,18.318790,13.461308,0,4.971464,19.379303,15.047885,6.065714,6.065714,1.45569,0.09847,5.744706,5.830531
1.145,0.000000,4.518797,1,18.305836,13.445610,0,4.969029,19.385305,15.043005,6.068831,6.068831,1.44817,0.09858,5.756917,5.779745
1.146,0.000000,4.518873,1,18.292881,13.429912,0,4.966596,19.391310,15.038125,6.071949,6.071949,1.44386,0.09832,5.769127,5.728959
1.147,0.000000,4.518954,1,18.279926,13.414213,0,4.964162,19.397312,15.033245,6.075066,6.075066,1.43600,0.09829,5.781338,5.678173
1.148,0.000000,4.519322,1,18.267298,13.406999,0,5.031760,19.401773,15.025730,6.078022,6.078022,1.42976,0.09855,5.787814,5.626626
1.149,0.000000,4.519835,1,18.254908,13.405929,0,5.150070,19.405119,15.016308,6.080863,6.080863,1.42081,0.09858,5.790136,5.574528
1.150,0.000000,4.520249,1,18.242517,13.404859,0,5.268380,19.408464,15.006886,6.083703,6.083703,1.41331,0.09840,5.792459,5.522431
1.151,0.000000,4.520612,1,18.230127,13.403789,0,5.386691,19.411808,14.997463,6.086543,6.086543,1.40107,0.09838,5.794783,5.470334
1.152,0.000000,4.520735,1,18.218136,13.394090,0,5.399275,19.421438,14.992576,6.089121,6.089121,1.38915,0.09858,5.799079,5.421765
1.153,0.000000,4.520735,1,18.206432,13.378140,0,5.335299,19.435619,14.990973,6.091511,6.091511,1.37716,0.09858,5.804805,5.375752
1.154,0.000000,4.520735,1,18.194729,13.362192,0,5.271324,19.449799,14.989368,6.093900,6.093900,1.36682,0.09838,5.810530,5.329740
1.155,0.000000,4.520735,1,18.183025,13.346244,0,5.207348,19.463980,14.987765,6.096290,6.096290,1.35726,0.09841,5.816256,5.283727
1.156,0.000000,4.520735,1,18.171278,13.330463,0,5.222094,19.472322,14.985771,6.099201,6.099201,1.34471,0.09859,5.820407,5.237567
1.157,0.000000,4.520735,1,18.159500,13.314804,0,5.293846,19.476439,14.983493,6.102491,6.102491,1.33738,0.09846,5.823417,5.191301
1.158,0.000000,4.520735,1,18.147720,13.299145,0,5.365597,19.480555,14.981215,6.105781,6.105781,1.32495,0.09821,5.826428,5.145035
1.159,0.000000,4.520735,1,18.135942,13.283485,0,5.437349,19.484671,14.978937,6.109070,6.109070,1.30432,0.09824,5.829438,5.098769
1.160,0.000000,4.520417,1,18.124723,13.271214,0,5.558610,19.486670,14.975408,6.112924,6.112924,1.28777,0.09839,5.834326,5.052394
1.161,0.000000,4.519936,1,18.113911,13.261394,0,5.715723,19.487137,14.970971,6.117184,6.117184,1.27400,0.09814,5.840572,5.005941
1.162,0.000000,4.518944,1,18.103096,13.251574,0,5.872836,19.487606,14.966535,6.121445,6.121445,1.25770,0.09786,5.846818,4.959489
1.163,0.000000,4.517690,1,18.092283,13.241755,0,6.029948,19.488073,14.962099,6.125706,6.125706,1.25004,0.09797,5.853064,4.913036
1.164,0.000000,4.515757,1,18.080996,13.232780,0,6.220454,19.504553,14.957979,6.128675,6.128675,1.23161,0.09807,5.859520,4.866297
1.165,0.000000,4.513477,1,18.069363,13.224417,0,6.435140,19.532629,14.954088,6.130708,6.130708,1.21826,0.09788,5.866129,4.819350
1.166,0.000000,3.019001,1,18.057732,13.216054,0,6.649826,19.560705,14.950197,6.132740,6.132740,1.19332,0.09769,5.872737,4.772403
1.167,0.000000,0.762647,0,18.046099,13.207691,0,6.864512,19.588781,14.946306,6.134773,6.134773,1.17188,0.09771,5.879345,4.725457
1.168,0.000000,0.000000,0,18.035160,13.204179,0,6.843831,19.601650,14.936101,6.137361,6.137361,1.15655,0.09769,5.888413,4.679223
1.169,0.000000,0.000000,0,18.024723,13.204179,0,6.652711,19.603512,14.921324,6.140350,6.140350,1.13846,0.09748,5.899262,4.633507
1.170,0.000000,0.000000,0,18.014286,13.204179,0,6.461591,19.605370,14.906548,6.143339,6.143339,1.12299,0.09709,5.910110,4.587790
1.171,0.000000,0.000000,0,18.003849,13.204179,0,6.270471,19.607231,14.891770,6.146328,6.146328,1.10254,0.09686,5.920959,4.542073
1.172,0.000000,0.000000,0,17.993065,13.204179,0,6.109683,19.608557,14.876317,6.148943,6.148943,1.08648,0.09694,5.926179,4.494318
1.173,0.000000,0.000000,0,17.982027,13.204179,0,5.970859,19.609495,14.860373,6.151288,6.151288,1.05856,0.09687,5.927322,4.445088
1.174,0.000000,0.000000,0,17.970989,13.204179,0,5.832034,19.610435,14.844430,6.153633,6.153633,1.03215,0.09653,5.928466,4.395857
1.175,0.000000,0.000000,0,17.959951,13.204179,0,5.693210,19.611374,14.828486,6.155978,6.155978,1.01459,0.09625,5.929610,4.346627
1.176,0.000000,0.000000,0,17.949324,13.204179,0,5.476603,19.613546,14.813715,6.157767,6.157767,0.99374,0.09635,5.937801,4.296648
1.177,0.000000,0.000000,0,17.938995,13.204179,0,5.203671,19.616611,14.799792,6.159154,6.159154,0.97645,0.09645,5.951096,4.246126
1.178,0.000000,0.000000,0,17.928667,13.204179,0,4.930739,19.619678,14.785871,6.160541,6.160541,0.95575,0.09636,5.964391,4.195604
1.179,0.000000,0.000000,0,17.918339,13.204179,0,4.657807,19.622744,14.771948,6.161928,6.161928,0.93740,0.09624,5.977686,4.145082
1.180,0.000000,0.000000,0,17.907698,13.204179,0,4.362333,19.624031,14.762033,6.163671,6.163671,0.90427,0.09631,5.978777,4.093366
1.181,0.000000,0.000000,0,17.896832,13.204179,0,4.050536,19.624031,14.755018,6.165671,6.165671,0.87502,0.09654,5.971029,4.040786
1.182,0.000000,0.000000,0,17.885963,13.204179,0,3.738739,19.624031,14.748003,6.167671,6.167671,0.85254,0.09656,5.963282,3.988206
1.183,0.000000,0.000000,0,17.875095,13.204179,0,3.426943,19.624031,14.740989,6.169671,6.169671,0.83284,0.09642,5.955535,3.935625
1.184,0.000000,0.000000,0,17.864349,13.204179,0,3.387576,19.624031,14.730769,6.170885,6.170885,0.81243,0.09653,5.958946,3.877205
1.185,0.000000,0.000000,0,17.853689,13.204179,0,3.545486,19.624031,14.718229,6.171530,6.171530,0.78753,0.09677,5.970438,3.814557
1.186,0.000000,0.000000,0,17.843029,13.204179,0,3.703396,19.624031,14.705688,6.172175,6.172175,0.76096,0.09675,5.981930,3.751909
1.187,0.000000,0.000000,0,17.832369,13.204179,0,3.861306,19.624031,14.693149,6.172821,6.172821,0.72028,0.09652,5.993422,3.689260
1.188,0.000000,0.000000,0,17.821035,13.223819,0,3.863409,19.624031,14.678820,6.172062,6.172062,0.69811,0.09658,5.999267,3.616285
1.189,0.000000,0.000000,0,17.809212,13.257680,0,3.752686,19.624031,14.663197,6.170288,6.170288,0.67596,0.09686,6.001022,3.535831
1.190,0.000000,0.000000,0,17.797388,13.291541,0,3.641963,19.624031,14.647573,6.168514,6.168514,0.65093,0.09684,6.002777,3.455378
1.191,0.000000,0.000000,0,17.785564,13.325402,0,3.531240,19.624031,14.631950,6.166739,6.166739,0.62982,0.09665,6.004532,3.374925
1.192,0.000000,0.000000,0,17.773308,13.381139,0,3.529672,19.624031,14.615603,6.165195,6.165195,0.60883,0.09679,6.003572,3.285026
1.193,0.000000,0.000000,0,17.760738,13.452715,0,3.607148,19.624031,14.598732,6.163818,6.163818,0.56693,0.09709,6.000646,3.188286
1.194,0.000000,0.000000,0,17.748167,13.524291,0,3.684624,19.624031,14.581861,6.162442,6.162442,0.53283,0.09707,5.997720,3.091547
1.195,0.000000,0.000000,0,17.735596,13.595868,0,3.762100,19.624031,14.564988,6.161065,6.161065,0.51095,0.09680,5.994794,2.994808
1.196,0.000000,0.000000,0,17.722618,13.675991,0,3.725538,19.624031,14.544292,6.158288,6.158288,0.48281,0.09665,6.002522,2.887059
1.197,0.000000,0.000000,0,17.709347,13.762302,0,3.606395,19.624031,14.520828,6.154496,6.154496,0.45970,0.09678,6.017963,2.771337
1.198,0.000000,0.000000,0,17.696074,13.848615,0,3.487253,19.624031,14.497363,6.150705,6.150705,0.43247,0.09683,6.033405,2.655616
1.199,0.000000,0.000000,0,17.682802,13.934926,0,3.368111,19.624031,14.473899,6.146914,6.146914,0.41147,0.09657,6.048847,2.539894
1.200,0.000000,0.000000,0,17.669376,14.000714,0,3.185239,19.624031,14.458543,6.143188,6.143188,0.37010,0.09634,6.054874,2.411760
1.201,0.000000,0.000000,0,17.655842,14.051640,0,2.956218,19.624031,14.449059,6.139509,6.139509,0.33376,0.09645,6.054083,2.274636
1.202,0.000000,0.000000,0,17.642307,14.102565,0,2.727197,19.624031,14.439574,6.135829,6.135829,0.31129,0.09654,6.053292,2.137513
1.203,0.000000,0.000000,0,17.628773,14.153490,0,2.498177,19.624031,14.430090,6.132151,6.132151,0.28248,0.09638,6.052502,2.000389
1.204,0.000000,0.000000,0,17.614483,14.198750,0,2.358655,19.624031,14.419105,6.127330,6.127330,0.25953,0.09618,6.049018,1.856297
1.205,0.000000,0.000000,0,17.599644,14.239908,0,2.283943,19.624031,14.407032,6.121684,6.121684,0.23359,0.09628,6.043586,1.707157
1.206,0.000000,0.000000,0,17.584805,14.281067,0,2.209231,19.624031,14.394959,6.116037,6.116037,0.20306,0.09645,6.038154,1.558017
1.207,0.000000,0.000000,0,17.569965,14.322225,0,2.134519,19.624031,14.382888,6.110391,6.110391,0.15898,0.09642,6.032722,1.408877
1.208,2.301523,0.000000,0,17.555397,14.360627,1,1.952923,19.624031,14.367481,6.104891,6.104891,0.13130,0.09627,6.036718,1.251039
1.209,5.778143,0.000000,0,17.541027,14.397035,1,1.693928,19.624031,14.349660,6.099499,6.099499,0.10732,0.09635,6.047544,1.086902
1.210,6.953241,0.000000,0,17.526657,14.433441,1,1.434934,19.624031,14.331839,6.094106,6.094106,0.07953,0.09663,6.058369,0.922764
1.211,6.953241,0.000000,0,17.512287,14.469849,1,1.175939,19.624031,14.314017,6.088713,6.088713,0.04955,0.09667,6.069195,0.758627
1.212,6.953241,0.000000,0,17.497654,14.511296,1,1.102993,19.624031,14.295127,6.083485,6.083485,0.02712,0.09647,6.072515,0.591426
1.213,6.953241,0.000000,0,17.482828,14.556393,1,1.164770,19.624031,14.275464,6.078378,6.078378,-0.01224,0.09650,6.070400,0.422007
1.214,6.953241,0.000000,0,17.468002,14.601489,1,1.226548,19.624031,14.255800,6.073270,6.073270,-0.04973,0.09677,6.068285,0.252588
