"Time","57 lHL swoff","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.703430,61.130428,83.312538,82.627762,-8.952182,4.356825,3.932276,3.618985,8.866500,3.928707,1,0,11.701845,5.542857,7.358268,0.000000,0,0,8.737448,0,3.309242,5.501646,8.396957,7.923387,11.792217,7.869034,7.236491,8.047636,6.668375,8.704054,6.174934,8.923051,7.556841,10.303412,7.193756,10.421147,8.281235,0,0.00248,0.00132,0.00101,0.00225,0.00071,0.00265,0.00165,0.00168,-1.46606,0.10227,3.27694,,
0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.104675,60.835205,82.879387,83.232353,-9.109317,4.348894,3.916888,3.615156,8.882966,3.922859,1,0,11.701845,5.544410,7.342977,0.000000,0,0,8.740804,0,3.307434,5.463977,8.392540,7.902723,11.784042,7.863075,7.219787,8.067148,6.657378,8.712869,6.167450,8.909734,7.559932,10.291997,7.203935,10.414653,8.292741,0,0.00236,0.00137,0.00102,0.00223,0.00074,0.00271,0.00175,0.00165,-1.45996,0.10233,3.27706,,
0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.505920,60.539982,82.446236,83.836945,-9.266453,4.340963,3.901550,3.611324,8.899432,3.917012,1,0,11.701845,5.545962,7.327685,0.000000,0,0,8.744161,0,3.305626,5.426309,8.388123,7.882060,11.775867,7.857116,7.203084,8.086659,6.646381,8.721683,6.159966,8.896417,7.563024,10.280581,7.214115,10.408158,8.304248,0,0.00210,0.00134,0.00100,0.00212,0.00075,0.00374,0.00186,0.00171,-1.45340,0.10219,3.27744,,
0.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.298279,60.686939,82.141418,84.506134,-9.409891,4.332566,3.886338,3.607432,8.914351,3.911142,1,0,11.701845,5.547289,7.313027,0.000000,0,0,8.753004,0,3.303647,5.423215,8.384641,7.871724,11.763817,7.852156,7.178044,8.094654,6.635095,8.725179,6.162347,8.883105,7.566418,10.269151,7.224889,10.402852,8.315598,0,0.00174,0.00133,0.00101,0.00216,0.00079,0.00438,0.00192,0.00172,-1.44913,0.10185,3.27740,,
0.037,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,149.096161,61.107212,81.915932,85.215240,-9.544863,4.323881,3.871180,3.603514,8.928313,3.905256,1,0,11.701845,5.548477,7.298759,0.000000,0,0,8.765240,0,3.301560,5.441493,8.381738,7.867773,11.749372,7.847814,7.147852,8.095530,6.623631,8.725389,6.170826,8.869798,7.570000,10.257712,7.236032,10.398279,8.326852,0,0.00164,0.00132,0.00101,0.00210,0.00080,0.00442,0.00190,0.00172,-1.44516,0.10175,3.27710,,
0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.894028,61.527489,81.690445,85.924355,-9.679835,4.315195,3.856232,3.599509,8.942275,3.899371,1,0,11.701845,5.549664,7.284492,0.000000,0,0,8.777474,0,3.299474,5.459770,8.378835,7.863821,11.734927,7.843472,7.117661,8.096405,6.612166,8.725597,6.179304,8.856490,7.573582,10.246274,7.247175,10.393707,8.338105,0,0.00163,0.00135,0.00104,0.00198,0.00079,0.00442,0.00192,0.00173,-1.43890,0.10177,3.27684,,
0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.691895,61.947762,81.464958,86.633461,-9.814807,4.306510,3.841373,3.595465,8.956237,3.893485,1,0,11.701845,5.550852,7.270224,0.000000,0,0,8.789710,0,3.297388,5.478048,8.375933,7.859869,11.720482,7.839130,7.087469,8.097281,6.600701,8.725806,6.187783,8.843183,7.577164,10.234836,7.258317,10.389134,8.349359,0,0.00160,0.00139,0.00103,0.00187,0.00079,0.00442,0.00183,0.00174,-1.43173,0.10147,3.27661,,
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.369431,62.120983,81.237411,87.425804,-9.914788,4.296873,3.826903,3.591341,8.970212,3.887649,1,0,11.690971,5.556978,7.260997,0.000000,0,0,8.807463,0,3.295092,5.494705,8.373247,7.856598,11.707590,7.840283,7.077298,8.092846,6.590320,8.728659,6.188340,8.830665,7.576408,10.222796,7.267598,10.383671,8.360779,0,0.00159,0.00136,0.00098,0.00179,0.00079,0.00441,0.00179,0.00169,-1.41556,0.10123,3.27685,,
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.972580,62.141499,81.008598,88.269600,-9.993141,4.286648,3.812600,3.587182,8.984197,3.881844,1,0,11.673377,5.566157,7.254885,0.000000,0,0,8.828625,0,3.292667,5.510360,8.370697,7.853746,11.695659,7.844833,7.079502,8.085128,6.580607,8.733145,6.184001,8.818634,7.572972,10.210385,7.275726,10.377654,8.372301,0,0.00155,0.00129,0.00096,0.00174,0.00076,0.00441,0.00173,0.00159,-1.41022,0.10130,3.27738,,
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.575729,62.162010,80.779785,89.113396,-10.071494,4.276423,3.798854,3.583079,8.998181,3.876039,1,0,11.655782,5.575336,7.248774,0.000000,0,0,8.849788,0,3.290241,5.526015,8.368146,7.850895,11.683727,7.849382,7.081706,8.077410,6.570895,8.737630,6.179662,8.806602,7.569536,10.197975,7.283855,10.371638,8.383823,0,0.00152,0.00129,0.00095,0.00159,0.00076,0.00439,0.00171,0.00148,-1.39999,0.10125,3.27749,,
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.178879,62.182526,80.550972,89.957191,-10.149847,4.266199,3.785347,3.579000,9.012165,3.870234,1,0,11.638187,5.584516,7.242662,0.000000,0,0,8.870950,0,3.287816,5.541670,8.365596,7.848043,11.671795,7.853932,7.083910,8.069692,6.561182,8.742116,6.175323,8.794572,7.566100,10.185564,7.291984,10.365623,8.395347,0,0.00152,0.00130,0.00095,0.00160,0.00079,0.00440,0.00173,0.00151,-1.39069,0.10087,3.27734,,
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.880234,62.081043,80.240723,90.729095,-10.188860,4.255302,3.772505,3.575120,9.027002,3.864442,1,0,11.623208,5.584453,7.235515,0.000000,0,0,8.898227,0,3.285968,5.559196,8.363750,7.847538,11.662513,7.855373,7.074772,8.068028,6.550617,8.751490,6.170972,8.784494,7.561963,10.176846,7.301994,10.362528,8.404383,0,0.00151,0.00125,0.00097,0.00144,0.00078,0.00436,0.00181,0.00151,-1.38351,0.10074,3.27747,,
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.260422,61.904152,79.880142,91.456573,-10.203554,4.243990,3.759948,3.571326,9.042365,3.858659,1,0,11.609846,5.578679,7.227727,0.000000,0,0,8.929282,0,3.284477,5.577877,8.362342,7.848483,11.654867,7.854892,7.058624,8.070107,6.539525,8.763884,6.166615,8.775624,7.557393,10.170410,7.313168,10.361239,8.411881,0,0.00139,0.00119,0.00099,0.00133,0.00077,0.00426,0.00192,0.00144,-1.37177,0.10083,3.27777,,
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.640594,61.727261,79.519569,92.184052,-10.218249,4.232678,3.748120,3.567736,9.057728,3.852876,1,0,11.596484,5.572905,7.219939,0.000000,0,0,8.960338,0,3.282987,5.596558,8.360933,7.849428,11.647223,7.854411,7.042476,8.072187,6.528433,8.776278,6.162258,8.766755,7.552823,10.163974,7.324341,10.359950,8.419381,0,0.00132,0.00121,0.00100,0.00141,0.00080,0.00422,0.00197,0.00149,-1.36215,0.10055,3.27757,,
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.020782,61.550373,79.158989,92.911530,-10.232944,4.221367,3.736605,3.564233,9.073091,3.847093,1,0,11.583121,5.567131,7.212152,0.000000,0,0,8.991393,0,3.281497,5.615240,8.359525,7.850373,11.639577,7.853930,7.026328,8.074267,6.517341,8.788671,6.157901,8.757885,7.548252,10.157538,7.335515,10.358662,8.426880,0,0.00121,0.00121,0.00095,0.00150,0.00079,0.00422,0.00183,0.00141,-1.33957,0.10022,3.27703,,
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.579605,61.555153,78.815636,93.494148,-10.205155,4.209424,3.725878,3.560885,9.090990,3.841496,1,0,11.574541,5.560528,7.201218,0.000000,0,0,9.028624,0,3.280302,5.620558,8.359076,7.851707,11.633009,7.852884,7.008303,8.084094,6.504207,8.801511,6.153698,8.749474,7.545527,10.150838,7.344521,10.356051,8.436832,0,0.00123,0.00122,0.00093,0.00138,0.00077,0.00420,0.00176,0.00118,-1.33469,0.10028,3.27706,,
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.248825,61.672226,78.482925,93.987228,-10.151107,4.197093,3.715488,3.557604,9.110457,3.836013,1,0,11.568915,5.553414,7.188340,0.000000,0,0,9.069672,0,3.279289,5.617617,8.359219,7.853283,11.627106,7.851488,6.989116,8.098708,6.489812,8.814626,6.149591,8.741346,7.543941,10.143974,7.352188,10.352623,8.448301,0,0.00125,0.00123,0.00095,0.00130,0.00079,0.00296,0.00180,0.00122,-1.31775,0.10036,3.27744,,
0.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.918060,61.789303,78.150215,94.480309,-10.097057,4.184761,3.705972,3.554367,9.129925,3.830530,1,0,11.563291,5.546300,7.175461,0.000000,0,0,9.110719,0,3.278277,5.614676,8.359362,7.854859,11.621202,7.850093,6.969930,8.113323,6.475417,8.827740,6.145484,8.733219,7.542355,10.137111,7.359854,10.349195,8.459770,0,0.00123,0.00131,0.00095,0.00132,0.00078,0.00402,0.00183,0.00122,-1.30768,0.10006,3.27759,,
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.587280,61.906376,77.817505,94.973389,-10.043009,4.172429,3.696832,3.551147,9.149392,3.825047,1,0,11.557665,5.539186,7.162583,0.000000,0,0,9.151767,0,3.277264,5.611734,8.359506,7.856434,11.615299,7.848698,6.950743,8.127938,6.461021,8.840854,6.141378,8.725091,7.540770,10.130247,7.367521,10.345767,8.471239,0,0.00125,0.00134,0.00092,0.00135,0.00078,0.00419,0.00185,0.00124,-1.29578,0.09992,3.27759,,
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.511353,62.157368,77.350510,95.379807,-9.950801,4.160008,3.688656,3.547904,9.165595,3.819683,1,0,11.547694,5.529238,7.151877,0.000000,0,0,9.199339,0,3.276307,5.594597,8.360690,7.855996,11.605704,7.845090,6.933308,8.136873,6.449777,8.850974,6.142100,8.719400,7.541643,10.123453,7.377103,10.342684,8.485113,0,0.00131,0.00135,0.00091,0.00135,0.00080,0.00422,0.00189,0.00123,-1.28433,0.10004,3.27740,,
0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.974823,62.491135,76.800507,95.732666,-9.835007,4.147533,3.680894,3.544649,9.179779,3.814392,1,0,11.535036,5.517539,7.142513,0.000000,0,0,9.250943,0,3.275383,5.568684,8.362518,7.854311,11.593825,7.840117,6.916955,8.142297,6.440481,8.859244,6.145807,8.715215,7.544037,10.116701,7.387870,10.339813,8.500473,0,0.00122,0.00132,0.00090,0.00134,0.00080,0.00422,0.00190,0.00123,-1.25488,0.10004,3.27710,,
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.438309,62.824902,76.250504,96.085518,-9.719212,4.135058,3.674160,3.541585,9.193963,3.809102,1,0,11.522379,5.505838,7.133149,0.000000,0,0,9.302547,0,3.274460,5.542771,8.364347,7.852628,11.581947,7.835142,6.900602,8.147721,6.431185,8.867515,6.149514,8.711029,7.546431,10.109949,7.398636,10.336943,8.515833,0,0.00124,0.00124,0.00089,0.00126,0.00079,0.00419,0.00173,0.00121,-1.24100,0.09980,3.27716,,
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.901779,63.158669,75.700500,96.438377,-9.603417,4.122582,3.667867,3.538603,9.208147,3.803811,1,0,11.509722,5.494138,7.123785,0.000000,0,0,9.354153,0,3.273537,5.516859,8.366176,7.850944,11.570069,7.830168,6.884249,8.153145,6.421888,8.875784,6.153221,8.706844,7.548824,10.103197,7.409403,10.334072,8.531193,0,0.00124,0.00116,0.00092,0.00121,0.00075,0.00331,0.00160,0.00107,-1.22650,0.09964,3.27747,,
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.972458,63.447105,75.138573,96.790337,-9.455972,4.110512,3.662656,3.535965,9.223530,3.798968,1,0,11.497349,5.475195,7.117854,0.000000,0,0,9.412477,0,3.272798,5.489580,8.368808,7.845971,11.550291,7.830173,6.874355,8.157508,6.414894,8.896524,6.159032,8.704184,7.551396,10.100580,7.420008,10.332322,8.546244,0,0.00120,0.00115,0.00091,0.00115,0.00071,0.00250,0.00154,0.00100,-1.21353,0.09972,3.27745,,
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.800323,63.707527,74.569275,97.141739,-9.288960,4.098692,3.657908,3.533475,9.239654,3.794400,1,0,11.485151,5.451775,7.114043,0.000000,0,0,9.474955,0,3.272173,5.461458,8.371938,7.838965,11.525631,7.833257,6.868454,8.161216,6.409322,8.924973,6.166143,8.702467,7.554079,10.100519,7.430513,10.331265,8.561102,0,0.00123,0.00114,0.00090,0.00113,0.00071,0.00246,0.00152,0.00099,-1.19766,0.09975,3.27722,,
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.628204,63.967949,73.999977,97.493141,-9.121949,4.086872,3.654302,3.530849,9.255777,3.789832,1,0,11.472954,5.428355,7.110233,0.000000,0,0,9.537434,0,3.271549,5.433335,8.375068,7.831959,11.500970,7.836340,6.862553,8.164923,6.403750,8.953421,6.173254,8.700750,7.556762,10.100458,7.441018,10.330209,8.575960,0,0.00133,0.00106,0.00089,0.00110,0.00072,0.00243,0.00148,0.00097,-1.18332,0.09944,3.27732,,
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.456085,64.228371,73.430679,97.844543,-8.954938,4.075051,3.651186,3.528164,9.271901,3.785264,1,0,11.460756,5.404935,7.106422,0.000000,0,0,9.599912,0,3.270924,5.405213,8.378198,7.824954,11.476310,7.839423,6.856652,8.168630,6.398178,8.981869,6.180366,8.699034,7.559444,10.100397,7.451523,10.329152,8.590818,0,0.00150,0.00102,0.00089,0.00106,0.00072,0.00244,0.00153,0.00096,-1.16669,0.09928,3.27762,,
0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.277985,64.666794,73.181602,98.336998,-8.761182,4.064023,3.649223,3.524821,9.289419,3.781002,1,0,11.450795,5.384886,7.101655,0.000000,0,0,9.667640,0,3.268206,5.367292,8.381668,7.819135,11.448591,7.842394,6.850289,8.170776,6.392293,8.999665,6.187315,8.697022,7.563739,10.099078,7.463722,10.329546,8.605747,0,0.00159,0.00102,0.00095,0.00106,0.00073,0.00244,0.00154,0.00095,-1.13464,0.09947,3.27755,,
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.096207,65.215240,73.130455,98.916634,-8.550895,4.053486,3.647754,3.521197,9.307799,3.776929,1,0,11.442217,5.366920,7.096294,0.000000,0,0,9.738613,0,3.264194,5.323316,8.385347,7.814049,11.418982,7.845295,6.843640,8.171958,6.386215,9.010879,6.194164,8.694829,7.569030,10.096980,7.476969,10.330837,8.620719,0,0.00159,0.00102,0.00094,0.00102,0.00080,0.00246,0.00159,0.00093,-1.11572,0.09949,3.27725,,
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.914429,65.763687,73.079315,99.496262,-8.340607,4.042948,3.647390,3.517031,9.326180,3.772856,1,0,11.433640,5.348954,7.090934,0.000000,0,0,9.809587,0,3.260181,5.279339,8.389028,7.808963,11.389373,7.848196,6.836992,8.173140,6.380136,9.022092,6.201013,8.692636,7.574320,10.094882,7.490216,10.332128,8.635690,0,0.00159,0.00107,0.00096,0.00102,0.00110,0.00253,0.00171,0.00094,-1.10123,0.09921,3.27736,,
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.732651,66.312134,73.028168,100.075897,-8.130320,4.032410,3.647500,3.512632,9.344561,3.768783,1,0,11.425061,5.330988,7.085574,0.000000,0,0,9.880560,0,3.256169,5.235362,8.392708,7.803878,11.359763,7.851097,6.830344,8.174322,6.374058,9.033305,6.207861,8.690443,7.579611,10.092784,7.503462,10.333419,8.650661,0,0.00167,0.00114,0.00101,0.00101,0.00117,0.00252,0.00172,0.00088,-1.08337,0.09923,3.27774,,
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.534836,66.921127,72.981750,100.656799,-7.893571,4.022550,3.648729,3.507951,9.362998,3.765218,1,0,11.420788,5.308378,7.081832,0.000000,0,0,9.955979,0,3.250524,5.196044,8.396547,7.806900,11.340843,7.853138,6.826998,8.175169,6.368247,9.040296,6.215845,8.687970,7.586256,10.091085,7.519245,10.335775,8.662843,0,0.00178,0.00111,0.00101,0.00099,0.00115,0.00249,0.00167,0.00085,-1.06644,0.09950,3.27785,,
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.327103,67.567535,72.938255,101.238495,-7.640466,4.013110,3.650439,3.503148,9.381473,3.761967,1,0,11.419175,5.282897,7.079091,0.000000,0,0,10.034147,0,3.243868,5.159606,8.400486,7.814933,11.328530,7.854648,6.825693,8.175809,6.362600,9.044674,6.224529,8.685324,7.593739,10.089634,7.536594,10.338790,8.673299,0,0.00196,0.00112,0.00099,0.00099,0.00112,0.00250,0.00159,0.00087,-1.04523,0.09933,3.27777,,
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.119385,68.213943,72.894760,101.820183,-7.387361,4.003669,3.653414,3.498151,9.399946,3.758717,1,0,11.417563,5.257417,7.076350,0.000000,0,0,10.112314,0,3.237213,5.123168,8.404424,7.822966,11.316216,7.856158,6.824388,8.176450,6.356954,9.049053,6.233212,8.682678,7.601221,10.088181,7.553944,10.341805,8.683755,0,0.00207,0.00110,0.00099,0.00092,0.00109,0.00245,0.00153,0.00080,-1.00967,0.09906,3.27765,,
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.911652,68.860359,72.851265,102.401878,-7.134256,3.994229,3.656931,3.493070,9.418420,3.755466,1,0,11.415951,5.231936,7.073609,0.000000,0,0,10.190482,0,3.230557,5.086729,8.408362,7.830999,11.303904,7.857668,6.823083,8.177090,6.351307,9.053432,6.241897,8.680032,7.608703,10.086730,7.571293,10.344819,8.694211,0,0.00212,0.00107,0.00099,0.00081,0.00108,0.00248,0.00156,0.00077,-0.98969,0.09919,3.27749,,
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.880684,69.475792,72.674179,102.870247,-6.867098,3.986678,3.661862,3.487893,9.432480,3.752826,1,0,11.409080,5.212473,7.072470,0.000000,0,0,10.269147,0,3.223204,5.065367,8.428131,7.830242,11.294909,7.859016,6.820890,8.177930,6.346337,9.059073,6.251843,8.677101,7.617000,10.083960,7.586225,10.347175,8.705858,0,0.00208,0.00108,0.00098,0.00081,0.00111,0.00250,0.00160,0.00079,-0.97229,0.09927,3.27734,,
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.958969,70.072090,72.414520,103.268562,-6.591254,3.980294,3.667399,3.482675,9.443810,3.750564,1,0,11.398958,5.196728,7.072320,0.000000,0,0,10.348119,0,3.215419,5.053324,8.457686,7.824052,11.287965,7.860264,6.818147,8.178893,6.341784,9.065494,6.262571,8.673996,7.625800,10.080375,7.599663,10.349121,8.718241,0,0.00209,0.00107,0.00095,0.00083,0.00110,0.00249,0.00166,0.00058,-0.95108,0.09906,3.27719,,
0.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.037254,70.668381,72.154861,103.666878,-6.315410,3.973911,3.674361,3.477708,9.455141,3.748301,1,0,11.388837,5.180984,7.072172,0.000000,0,0,10.427092,0,3.207634,5.041280,8.487241,7.817862,11.281021,7.861512,6.815405,8.179856,6.337231,9.071915,6.273298,8.670890,7.634601,10.076789,7.613101,10.351068,8.730624,0,0.00217,0.00103,0.00100,0.00081,0.00110,0.00129,0.00172,0.00056,-0.92957,0.09892,3.27699,,
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.115540,71.264679,71.895203,104.065193,-6.039566,3.967527,3.681935,3.472848,9.466472,3.746038,1,0,11.378715,5.165240,7.072022,0.000000,0,0,10.506063,0,3.199849,5.029237,8.516796,7.811672,11.274077,7.862760,6.812663,8.180820,6.332678,9.078335,6.284025,8.667785,7.643401,10.073204,7.626539,10.353015,8.743008,0,0.00235,0.00104,0.00101,0.00077,0.00112,0.00098,0.00190,0.00059,-0.90958,0.09902,3.27676,,
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.397980,71.806458,71.701530,104.487793,-5.742834,3.962465,3.690830,3.468545,9.482038,3.744781,1,0,11.372520,5.149774,7.071289,0.000000,0,0,10.586609,0,3.192577,5.019416,8.542247,7.807108,11.262341,7.863862,6.808476,8.182677,6.329330,9.084747,6.295956,8.664925,7.652613,10.070210,7.638618,10.356481,8.758748,0,0.00236,0.00104,0.00102,0.00078,0.00113,0.00093,0.00208,0.00064,-0.89127,0.09912,3.27686,,
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.806625,72.314537,71.548653,104.925407,-5.433190,3.958220,3.700291,3.464481,9.500223,3.744144,1,0,11.368752,5.134480,7.070192,0.000000,0,0,10.668127,0,3.185623,5.010970,8.565161,7.803549,11.247641,7.864873,6.803397,8.185088,6.326728,9.091155,6.308630,8.662217,7.662079,10.067583,7.649859,10.360886,8.776564,0,0.00233,0.00109,0.00105,0.00080,0.00115,0.00094,0.00283,0.00074,-0.84778,0.09898,3.27716,,
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.215263,72.822617,71.395775,105.363014,-5.123547,3.953974,3.710928,3.460765,9.518407,3.743508,1,0,11.364985,5.119186,7.069097,0.000000,0,0,10.749644,0,3.178669,5.002523,8.588076,7.799990,11.232940,7.865884,6.798317,8.187499,6.324126,9.097563,6.321304,8.659510,7.671545,10.064955,7.661099,10.365291,8.794379,0,0.00240,0.00111,0.00109,0.00083,0.00115,0.00092,0.00575,0.00078,-0.82901,0.09883,3.27738,,
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.623901,73.330704,71.242897,105.800621,-4.813903,3.949729,3.722070,3.457199,9.536592,3.742872,1,0,11.361217,5.103892,7.068001,0.000000,0,0,10.831162,0,3.171716,4.994077,8.610990,7.796432,11.218240,7.866896,6.793238,8.189910,6.321524,9.103970,6.333978,8.656802,7.681011,10.062327,7.672340,10.369696,8.812195,0,0.00262,0.00114,0.00110,0.00084,0.00115,0.00093,0.01011,0.00092,-0.80597,0.09897,3.27753,,
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.240494,73.731140,71.348717,106.392952,-4.505702,3.947003,3.733999,3.453696,9.555246,3.742502,1,0,11.353737,5.087155,7.068259,0.000000,0,0,10.912216,0,3.164963,4.988073,8.630480,7.799367,11.215861,7.865618,6.789910,8.190767,6.320230,9.110654,6.346563,8.655823,7.688279,10.059557,7.685697,10.372327,8.828464,0,0.00281,0.00121,0.00129,0.00084,0.00119,0.00095,0.01417,0.00131,-0.78476,0.09906,3.27759,,
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.985619,74.065048,71.614449,107.080917,-4.198393,3.945217,3.746265,3.450220,9.574191,3.742297,1,0,11.343960,5.069525,7.069355,0.000000,0,0,10.992984,0,3.158334,4.983580,8.647853,7.806317,11.221099,7.862924,6.787665,8.190664,6.319744,9.117508,6.359094,8.655910,7.694187,10.056698,7.700363,10.373863,8.843777,0,0.00302,0.00149,0.00164,0.00101,0.00123,0.00097,0.01678,0.00221,-0.76309,0.09887,3.27759,,
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.730743,74.398956,71.880180,107.768883,-3.891084,3.943431,3.758666,3.446820,9.593137,3.742092,1,0,11.334184,5.051895,7.070451,0.000000,0,0,11.073752,0,3.151706,4.979085,8.665225,7.813268,11.226336,7.860230,6.785421,8.190561,6.319258,9.124363,6.371624,8.655997,7.700096,10.053840,7.715029,10.375399,8.859090,0,0.00311,0.00215,0.00214,0.00128,0.00129,0.00103,0.01812,0.00451,-0.73730,0.09876,3.27745,,
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.475868,74.732857,72.145912,108.456848,-3.583775,3.941645,3.771125,3.443454,9.612082,3.741887,1,0,11.324408,5.034265,7.071547,0.000000,0,0,11.154520,0,3.145078,4.974592,8.682598,7.820218,11.231573,7.857537,6.783176,8.190458,6.318772,9.131217,6.384155,8.656085,7.706004,10.050981,7.729694,10.376935,8.874402,0,0.00330,0.00251,0.00254,0.00173,0.00133,0.00106,0.01881,0.00526,-0.71640,0.09893,3.27722,,
