"Time","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 lFL swoff","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","36 CoMx (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","35 FRy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.391418,47.112099,87.875801,47.365566,2.221529,11.020754,6.644833,10.824583,7.254476,13.059004,0,5.879827,5.283514,9.513564,7.193679,6.714359,8.035464,10.752427,8.050524,9.741899,8.088797,9.090374,8.216983,8.431183,9.241858,9.706048,10.463931,8.659205,10.389736,9.706016,0,0.00251,0.00087,0.00122,0.00165,0.00127,0.00089,0.00293,0.00064,-1.47947,0.09538,3.27767
1.756,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.873947,45.820957,87.676338,48.285397,1.752011,10.876005,6.645550,10.819026,7.256546,13.070391,0,5.875741,5.284737,9.497123,7.190296,6.708641,8.035381,10.739381,8.045453,9.730001,8.089151,9.068337,8.220045,8.386733,9.217684,9.685282,10.460491,8.662258,10.385707,9.706370,0,0.00255,0.00087,0.00121,0.00165,0.00131,0.00092,0.00298,0.00064,-1.48005,0.09529,3.27744
1.757,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.356476,44.529816,87.476868,49.205231,1.282493,10.731256,6.646268,10.813469,7.258615,13.081778,0,5.871655,5.285959,9.480681,7.186913,6.702923,8.035297,10.726334,8.040382,9.718103,8.089507,9.046301,8.223108,8.342283,9.193510,9.664515,10.457051,8.665310,10.381677,9.706724,0,0.00260,0.00082,0.00119,0.00155,0.00131,0.00093,0.00274,0.00062,-1.47971,0.09570,3.27714
1.758,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.839005,43.238674,87.277405,50.125061,0.812975,10.586508,6.646986,10.807913,7.260685,13.093164,0,5.867568,5.287181,9.464239,7.183530,6.697205,8.035214,10.713287,8.035311,9.706206,8.089862,9.024264,8.226171,8.297834,9.169336,9.643748,10.453611,8.668362,10.377646,9.707079,0,0.00260,0.00078,0.00121,0.00149,0.00125,0.00095,0.00223,0.00061,-1.47916,0.09601,3.27683
1.759,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.809006,42.645134,87.142677,50.533230,0.526949,10.594737,6.643321,10.798072,7.259691,13.072109,0,5.861536,5.287608,9.452379,7.177167,6.698321,8.035208,10.707445,8.035433,9.689865,8.093866,9.002384,8.230833,8.260445,9.154274,9.630877,10.450095,8.674207,10.374379,9.706018,0,0.00261,0.00073,0.00120,0.00135,0.00120,0.00093,0.00164,0.00060,-1.47993,0.09585,3.27742
1.760,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.771729,42.061501,87.008865,50.934135,0.243529,10.605139,6.639594,10.788170,7.258654,13.050593,0,5.855475,5.288024,9.440585,7.170762,6.699535,8.035202,10.701705,8.035628,9.673461,8.097922,8.980507,8.235519,8.223155,9.139341,9.618117,10.446578,8.680092,10.371121,9.704939,0,0.00261,0.00071,0.00122,0.00129,0.00118,0.00092,0.00154,0.00061,-1.47925,0.09583,3.27803
1.761,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.734436,41.477871,86.875053,51.335041,-0.039891,10.615541,6.635866,10.778268,7.257617,13.029078,0,5.849414,5.288440,9.428790,7.164357,6.700748,8.035196,10.695966,8.035823,9.657058,8.101979,8.958629,8.240205,8.185865,9.124409,9.605358,10.443061,8.685977,10.367865,9.703858,0,0.00261,0.00072,0.00125,0.00116,0.00119,0.00091,0.00153,0.00061,-1.48205,0.09617,3.27722
1.762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,174.697159,40.894238,86.741241,51.735947,-0.323311,10.625941,6.632138,10.768366,7.256579,13.007563,0,5.843354,5.288856,9.416995,7.157951,6.701962,8.035191,10.690226,8.036018,9.640654,8.106035,8.936750,8.244890,8.148576,9.109476,9.592598,10.439544,8.691862,10.364608,9.702779,0,0.00255,0.00069,0.00127,0.00095,0.00120,0.00088,0.00154,0.00060,-1.47474,0.09633,3.27639
1.763,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.599960,40.669327,86.744415,51.951988,-0.369733,10.779208,6.631466,10.766119,7.253257,13.006939,0,5.835546,5.288096,9.403301,7.156151,6.698146,8.041884,10.690503,8.035750,9.629985,8.106948,8.906643,8.248467,8.136368,9.101402,9.586346,10.437903,8.695182,10.357204,9.698252,0,0.00256,0.00068,0.00125,0.00093,0.00123,0.00088,0.00152,0.00061,-1.47920,0.09629,3.27674
1.764,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.501907,40.449509,86.749542,52.165409,-0.412790,10.934503,6.630836,10.763980,7.249903,13.006611,0,5.827713,5.287320,9.389581,7.154417,6.694260,8.048673,10.690866,8.035476,9.619398,8.107816,8.876419,8.252028,8.124516,9.093425,9.580185,10.436291,8.698466,10.349743,9.693676,0,0.00293,0.00067,0.00103,0.00090,0.00120,0.00086,0.00158,0.00060,-1.48051,0.09610,3.27712
1.765,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.403854,40.229691,86.754669,52.378826,-0.455847,11.089798,6.630208,10.761841,7.246548,13.006284,0,5.819881,5.286544,9.375860,7.152682,6.690372,8.055462,10.691230,8.035200,9.608811,8.108684,8.846195,8.255589,8.112664,9.085448,9.574025,10.434678,8.701750,10.342281,9.689100,0,0.00295,0.00067,0.00095,0.00091,0.00119,0.00083,0.00152,0.00060,-1.48011,0.09623,3.27683
1.766,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.305801,40.009876,86.759796,52.592247,-0.498904,11.245092,6.629578,10.759702,7.243193,13.005957,0,5.812048,5.285768,9.362140,7.150948,6.686485,8.062250,10.691593,8.034925,9.598225,8.109551,8.815971,8.259151,8.100813,9.077471,9.567864,10.433065,8.705034,10.334820,9.684525,0,0.00297,0.00066,0.00096,0.00099,0.00119,0.00082,0.00148,0.00060,-1.47984,0.09652,3.27653
1.767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.205551,39.683769,86.771774,52.925468,-0.324712,11.267119,6.629985,10.776214,7.243151,13.005632,0,5.803806,5.285342,9.356148,7.149886,6.688311,8.104478,10.691971,8.033908,9.590730,8.109738,8.809206,8.257008,8.090496,9.069455,9.561446,10.429163,8.705323,10.332071,9.693237,0,0.00291,0.00065,0.00100,0.00103,0.00119,0.00083,0.00152,0.00059,-1.47834,0.09661,3.27742
1.768,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.105270,39.356155,86.783844,53.260391,-0.147435,11.287254,6.630406,10.792991,7.243155,13.005308,0,5.795558,5.284922,9.350266,7.148835,6.690217,8.147208,10.692348,8.032881,9.583278,8.109915,8.802773,8.254785,8.080200,9.061439,9.555023,10.425229,8.705570,10.329391,9.702139,0,0.00287,0.00066,0.00096,0.00115,0.00126,0.00082,0.00156,0.00059,-1.48006,0.09640,3.27833
1.769,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.004990,39.028542,86.795921,53.595318,0.029841,11.307389,6.630827,10.809767,7.243159,13.004984,0,5.787310,5.284501,9.344383,7.147783,6.692123,8.189939,10.692726,8.031853,9.575826,8.110091,8.796342,8.252561,8.069905,9.053422,9.548600,10.421294,8.705817,10.326710,9.711040,0,0.00283,0.00065,0.00086,0.00116,0.00128,0.00082,0.00164,0.00059,-1.48041,0.09648,3.27783
1.770,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.904709,38.700924,86.807999,53.930241,0.207118,11.327524,6.631248,10.826544,7.243164,13.004660,0,5.779061,5.284081,9.338501,7.146731,6.694029,8.232670,10.693104,8.030825,9.568374,8.110268,8.789909,8.250338,8.059609,9.045406,9.542177,10.417360,8.706063,10.324028,9.719941,0,0.00277,0.00065,0.00085,0.00120,0.00120,0.00081,0.00161,0.00060,-1.47983,0.09679,3.27729
1.771,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.763916,38.516861,86.708832,54.164093,0.459733,11.326943,6.631712,10.847900,7.239429,13.001534,0,5.772134,5.283732,9.328535,7.144988,6.688387,8.237298,10.715641,8.035964,9.558645,8.110189,8.773460,8.250327,8.049574,9.039225,9.538281,10.414988,8.708571,10.322021,9.720432,0,0.00264,0.00066,0.00081,0.00120,0.00121,0.00079,0.00154,0.00062,-1.47849,0.09689,3.27736
1.772,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.622559,38.334831,86.608078,54.396515,0.713418,11.326069,6.632177,10.869322,7.235641,12.998368,0,5.765225,5.283384,9.318512,7.143234,6.682637,8.241385,10.738493,8.041191,9.548884,8.110106,8.756868,8.250349,8.039542,9.033069,9.534421,10.412638,8.711111,10.320024,9.720804,0,0.00272,0.00065,0.00087,0.00118,0.00125,0.00078,0.00148,0.00060,-1.48030,0.09652,3.27743
1.773,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.481201,38.152805,86.507332,54.628933,0.967103,11.325193,6.632642,10.890743,7.231853,12.995203,0,5.758317,5.283036,9.308488,7.141480,6.676888,8.245474,10.761344,8.046418,9.539124,8.110024,8.740276,8.250370,8.029510,9.026914,9.530560,10.410287,8.713651,10.318027,9.721175,0,0.00271,0.00067,0.00091,0.00117,0.00125,0.00076,0.00145,0.00060,-1.48063,0.09660,3.27699
1.774,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.339844,37.970776,86.406586,54.861351,1.220787,11.324319,6.633107,10.912166,7.228065,12.992038,0,5.751408,5.282689,9.298464,7.139726,6.671138,8.249561,10.784196,8.051645,9.529362,8.109941,8.723684,8.250392,8.019478,9.020758,9.526700,10.407937,8.716191,10.316031,9.721547,0,0.00249,0.00067,0.00097,0.00125,0.00123,0.00078,0.00138,0.00060,-1.47866,0.09691,3.27653
1.775,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.655670,37.684166,86.287338,55.145798,1.376911,11.324965,6.633545,10.955569,7.228610,12.988500,0,5.745872,5.283079,9.291630,7.137193,6.663779,8.256227,10.833453,8.049265,9.518088,8.111597,8.713077,8.251601,8.014698,9.014644,9.523602,10.403085,8.714457,10.313944,9.713865,0,0.00275,0.00068,0.00102,0.00129,0.00122,0.00085,0.00138,0.00061,-1.48027,0.09693,3.27727
1.776,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.977982,37.396072,86.167824,55.430984,1.531650,11.325635,6.633983,10.999287,7.229216,12.984956,0,5.740356,5.283481,9.284841,7.134649,6.656398,8.262930,10.883086,8.046776,9.506793,8.113276,8.702555,8.252827,8.009993,9.008531,9.520516,10.398198,8.712662,10.311855,9.706069,0,0.00295,0.00067,0.00115,0.00129,0.00114,0.00086,0.00137,0.00061,-1.48093,0.09668,3.27803
1.777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.300308,37.107979,86.048317,55.716171,1.686389,11.326303,6.634420,11.043003,7.229823,12.981412,0,5.734840,5.283882,9.278051,7.132104,6.649017,8.269632,10.932719,8.044287,9.495499,8.114957,8.692033,8.254053,8.005286,9.002418,9.517430,10.393311,8.710867,10.309767,9.698273,0,0.00292,0.00066,0.00117,0.00129,0.00106,0.00085,0.00135,0.00061,-1.48005,0.09665,3.27767
1.778,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.622620,36.819885,85.928802,56.001358,1.841127,11.326972,6.634858,11.086720,7.230429,12.977868,0,5.729324,5.284283,9.271263,7.129560,6.641636,8.276335,10.982351,8.041799,9.484203,8.116636,8.681510,8.255279,8.000581,8.996305,9.514343,10.388424,8.709072,10.307679,9.690476,0,0.00288,0.00067,0.00122,0.00132,0.00107,0.00085,0.00135,0.00061,-1.47838,0.09678,3.27729
1.779,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.563995,36.773796,85.845627,56.275627,1.883350,11.239586,6.638776,11.148173,7.228197,12.971524,0,5.724924,5.284856,9.259562,7.130437,6.637453,8.271991,11.042979,8.040848,9.470538,8.120464,8.666687,8.257035,7.991660,8.990712,9.511353,10.385775,8.712716,10.306854,9.696528,0,0.00292,0.00066,0.00128,0.00137,0.00109,0.00084,0.00139,0.00060,-1.48148,0.09699,3.27736
1.780,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.499954,36.731144,85.762970,56.549740,1.923976,11.150950,6.642744,11.209880,7.225924,12.965141,0,5.720540,5.285432,9.247789,7.131363,6.633314,8.267491,11.103763,8.039920,9.456839,8.124322,8.651802,8.258800,7.982679,8.985127,9.508363,10.383158,8.716437,10.306048,9.702776,0,0.00300,0.00067,0.00131,0.00135,0.00110,0.00085,0.00142,0.00060,-1.48020,0.09688,3.27743
1.781,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.435928,36.688488,85.680313,56.823849,1.964601,11.062314,6.646712,11.271585,7.223650,12.958758,0,5.716155,5.286008,9.236018,7.132288,6.629176,8.262991,11.164546,8.038992,9.443140,8.128180,8.636917,8.260564,7.973699,8.979544,9.505374,10.380541,8.720159,10.305242,9.709023,0,0.00301,0.00065,0.00138,0.00132,0.00110,0.00086,0.00140,0.00060,-1.47907,0.09670,3.27729
1.782,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,174.371887,36.645836,85.597656,57.097961,2.005227,10.973678,6.650680,11.333291,7.221378,12.952375,0,5.711771,5.286584,9.224247,7.133214,6.625037,8.258491,11.225330,8.038064,9.429440,8.132037,8.622033,8.262328,7.964718,8.973959,9.502384,10.377924,8.723879,10.304436,9.715271,0,0.00301,0.00065,0.00147,0.00133,0.00113,0.00086,0.00143,0.00060,-1.48017,0.09697,3.27713
1.783,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173.590912,36.998749,85.445099,57.176163,1.865034,11.021005,6.654518,11.395338,7.219662,12.953717,0,5.709234,5.287075,9.206641,7.134528,6.619599,8.221754,11.292901,8.035418,9.416579,8.131001,8.604703,8.265610,7.960052,8.968899,9.500856,10.376274,8.726466,10.302082,9.724462,0,0.00294,0.00064,0.00170,0.00133,0.00120,0.00085,0.00148,0.00058,-1.48002,0.09718,3.27713
1.784,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172.799774,37.357281,85.291557,57.251579,1.722273,11.070262,6.658353,11.457390,7.217953,12.955169,0,5.706723,5.287565,9.188953,7.135847,6.614143,8.184559,11.360568,8.032747,9.403729,8.129895,8.587338,8.268912,7.955447,8.963846,9.499349,10.374639,8.729036,10.299706,9.733693,0,0.00262,0.00062,0.00175,0.00129,0.00133,0.00084,0.00150,0.00059,-1.48046,0.09709,3.27713
1.785,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,172.008621,37.715813,85.138008,57.327000,1.579513,11.119520,6.662189,11.519442,7.216245,12.956620,0,5.704212,5.288055,9.171266,7.137166,6.608686,8.147365,11.428235,8.030076,9.390880,8.128790,8.569975,8.272215,7.950842,8.958794,9.497842,10.373002,8.731606,10.297331,9.742925,0,0.00248,0.00061,0.00174,0.00131,0.00140,0.00086,0.00149,0.00060,-1.47962,0.09665,3.27706
1.786,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171.217484,38.074345,84.984467,57.402416,1.436752,11.168777,6.666024,11.581493,7.214537,12.958072,0,5.701702,5.288546,9.153578,7.138485,6.603230,8.110169,11.495903,8.027406,9.378030,8.127684,8.552610,8.275517,7.946237,8.953741,9.496334,10.371366,8.734177,10.294955,9.752156,0,0.00252,0.00062,0.00176,0.00124,0.00141,0.00088,0.00149,0.00060,-1.48046,0.09699,3.27698
1.787,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,171.035110,37.927082,84.859650,57.554707,1.201952,11.184004,6.665960,11.644330,7.215168,12.954722,0,5.699210,5.289608,9.141791,7.139853,6.605357,8.111212,11.564304,8.027630,9.368053,8.124660,8.540342,8.279372,7.940208,8.946923,9.494542,10.367555,8.737091,10.287807,9.748593,0,0.00249,0.00062,0.00177,0.00122,0.00140,0.00088,0.00142,0.00059,-1.47921,0.09721,3.27698
1.788,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.861374,37.772640,84.735237,57.708092,0.965846,11.198748,6.665841,11.707177,7.215832,12.951305,0,5.696718,5.290678,9.130090,7.141222,6.607591,8.112797,11.632717,8.027894,9.358117,8.121611,8.528148,8.283235,7.934159,8.940081,9.492746,10.363712,8.740010,10.280591,9.744847,0,0.00255,0.00059,0.00198,0.00114,0.00136,0.00086,0.00140,0.00059,-1.47960,0.09707,3.27698
1.789,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.687653,37.618195,84.610825,57.861473,0.729740,11.213491,6.665722,11.770024,7.216496,12.947888,0,5.694226,5.291748,9.118387,7.142591,6.609826,8.114382,11.701129,8.028159,9.348182,8.118560,8.515952,8.287098,7.928110,8.933238,9.490951,10.359871,8.742929,10.273375,9.741102,0,0.00260,0.00060,0.00200,0.00120,0.00136,0.00085,0.00133,0.00058,-1.47764,0.09670,3.27728
1.790,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.513916,37.463753,84.486412,58.014854,0.493633,11.228235,6.665603,11.832871,7.217161,12.944471,0,5.691734,5.292818,9.106686,7.143960,6.612060,8.115968,11.769542,8.028423,9.338246,8.115510,8.503757,8.290960,7.922060,8.926395,9.489155,10.356029,8.745849,10.266159,9.737357,0,0.00255,0.00061,0.00206,0.00119,0.00139,0.00086,0.00150,0.00058,-1.47872,0.09697,3.27758
1.791,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.386642,37.236832,84.368477,58.465286,0.354067,11.247433,6.665164,11.902630,7.218762,12.950514,0,5.691278,5.293739,9.095268,7.152171,6.605378,8.117863,11.841078,8.029838,9.330378,8.121832,8.495268,8.292868,7.916459,8.918141,9.486768,10.352196,8.750735,10.263228,9.737425,0,0.00240,0.00060,0.00229,0.00114,0.00136,0.00089,0.00157,0.00056,-1.48130,0.09704,3.27729
1.792,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.260040,37.008884,84.250626,58.919933,0.215871,11.266695,6.664721,11.972486,7.220377,12.956691,0,5.690849,5.294659,9.083856,7.160478,6.598569,8.119762,11.912658,8.031269,9.322539,8.128286,8.486831,8.294747,7.910863,8.909866,9.484372,10.348362,8.755651,10.260358,9.737547,0,0.00211,0.00060,0.00235,0.00112,0.00127,0.00088,0.00158,0.00056,-1.48065,0.09705,3.27698
1.793,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.133423,36.780933,84.132774,59.374580,0.077675,11.285956,6.664279,12.042341,7.221992,12.962868,0,5.690421,5.295578,9.072443,7.168785,6.591760,8.121661,11.984239,8.032700,9.314700,8.134742,8.478395,8.296627,7.905267,8.901591,9.481977,10.344528,8.760565,10.257488,9.737668,0,0.00206,0.00060,0.00234,0.00112,0.00124,0.00089,0.00159,0.00055,-1.47908,0.09689,3.27698
1.794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,170.006805,36.552986,84.014923,59.829227,-0.060521,11.305218,6.663836,12.112197,7.223607,12.969044,0,5.689993,5.296497,9.061030,7.177092,6.584951,8.123561,12.055819,8.034131,9.306861,8.141196,8.469958,8.298507,7.899672,8.893316,9.479581,10.340694,8.765480,10.254618,9.737790,0,0.00213,0.00059,0.00232,0.00105,0.00129,0.00089,0.00164,0.00056,-1.47952,0.09681,3.27698
1.795,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,169.000839,36.839684,83.828896,60.491638,-0.079465,11.313454,6.662430,12.170613,6.842155,12.821932,0,5.691781,5.297118,9.054264,7.147727,6.723367,8.130737,12.126673,8.034175,9.289464,8.137960,8.461616,8.303500,7.891523,8.883745,9.476848,10.335865,8.771441,10.254082,9.737321,0,0.00196,0.00059,0.00235,0.00104,0.00131,0.00084,0.00161,0.00054,-1.48093,0.09707,3.27728
1.796,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.982376,37.133694,83.641899,61.156994,-0.096715,11.321533,6.661010,12.228868,6.455265,12.672643,0,5.693600,5.297735,9.047565,7.117827,6.863845,8.137989,12.197516,8.034199,9.271932,8.134586,8.453274,8.308537,7.883338,8.874155,9.474111,10.331022,8.777418,10.253578,9.736842,0,0.00180,0.00059,0.00222,0.00106,0.00129,0.00081,0.00158,0.00054,-1.47990,0.09727,3.27758
1.797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,166.963928,37.427700,83.454903,61.822353,-0.113966,11.329613,6.659590,12.287123,6.068375,12.523354,0,5.695419,5.298352,9.040865,7.087927,7.004323,8.145240,12.268359,8.034223,9.254399,8.131212,8.444933,8.313575,7.875153,8.864566,9.471373,10.326179,8.783395,10.253076,9.736364,0,0.00197,0.00060,0.00221,0.00105,0.00137,0.00086,0.00164,0.00053,-1.48032,0.09702,3.27766
1.798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.945465,37.721710,83.267906,62.487709,-0.131217,11.337692,6.658170,12.345378,5.681485,12.374065,0,5.697238,5.298969,9.034165,7.058028,7.144802,8.152492,12.339203,8.034247,9.236867,8.127839,8.436591,8.318612,7.866968,8.854976,9.468635,10.321335,8.789371,10.252572,9.735886,0,0.00199,0.00059,0.00216,0.00103,0.00145,0.00088,0.00174,0.00055,-1.47877,0.09680,3.27774
1.799,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.708755,37.651150,83.191818,63.149086,-0.021139,11.343794,6.656938,12.391017,6.044940,12.524532,0,5.699069,5.299766,9.025865,7.063449,7.153702,8.177093,12.405154,8.033786,9.228913,8.123767,8.431140,8.325122,7.859075,8.846622,9.464786,10.314980,8.794721,10.253308,9.739299,0,0.00198,0.00060,0.00211,0.00098,0.00144,0.00087,0.00180,0.00055,-1.47900,0.09712,3.27796
1.800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.483139,37.575413,83.117310,63.810410,0.090746,11.349867,6.655709,12.436478,6.419049,12.679255,0,5.700899,5.300564,9.017541,7.069372,7.160734,8.201941,12.471036,8.033318,9.221095,8.119684,8.425729,8.331654,7.851186,8.838285,9.460920,10.308602,8.800061,10.254062,9.742768,0,0.00191,0.00059,0.00209,0.00098,0.00142,0.00087,0.00178,0.00055,-1.47840,0.09730,3.27819
1.801,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.257507,37.499680,83.042801,64.471733,0.202632,11.355940,6.654480,12.481938,6.793158,12.833979,0,5.702730,5.301363,9.009217,7.075294,7.167766,8.226789,12.536918,8.032849,9.213277,8.115602,8.420319,8.338184,7.843297,8.829949,9.457055,10.302225,8.805402,10.254816,9.746237,0,0.00191,0.00059,0.00203,0.00098,0.00142,0.00085,0.00179,0.00055,-1.47977,0.09695,3.27775
1.802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.031891,37.423943,82.968292,65.133049,0.314517,11.362013,6.653250,12.527399,7.167267,12.988703,0,5.704561,5.302162,9.000894,7.081217,7.174798,8.251637,12.602799,8.032381,9.205459,8.111521,8.414907,8.344715,7.835409,8.821613,9.453190,10.295848,8.810742,10.255569,9.749705,0,0.00189,0.00059,0.00197,0.00098,0.00140,0.00084,0.00181,0.00056,-1.47982,0.09681,3.27729
1.803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.133850,37.150272,83.009514,65.733429,0.371158,11.355676,6.656881,12.572766,7.167892,12.755462,0,5.708106,5.302843,8.988712,7.088490,7.186792,8.264811,12.641635,8.029259,9.194153,8.114324,8.408525,8.346366,7.827961,8.813785,9.446635,10.292478,8.813297,10.255563,9.754262,0,0.00189,0.00060,0.00173,0.00100,0.00135,0.00086,0.00188,0.00056,-1.48016,0.09712,3.27736
1.804,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.240463,36.873795,83.052383,66.332932,0.427015,11.349162,6.660582,12.618134,7.163212,12.516713,0,5.711675,5.303523,8.976476,7.095783,7.198857,8.277818,12.680086,8.026098,9.182798,8.117225,8.402129,8.347946,7.820520,8.805963,9.440042,10.289149,8.815814,10.255545,9.758834,0,0.00188,0.00062,0.00168,0.00102,0.00128,0.00086,0.00182,0.00056,-1.48027,0.09722,3.27743
1.805,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.347061,36.597313,83.095253,66.932442,0.482872,11.342649,6.664282,12.663500,7.158533,12.277964,0,5.715245,5.304202,8.964239,7.103076,7.210922,8.290824,12.718537,8.022939,9.171444,8.120126,8.395734,8.349527,7.813079,8.798141,9.433451,10.285822,8.818330,10.255527,9.763406,0,0.00193,0.00061,0.00182,0.00098,0.00117,0.00083,0.00185,0.00056,-1.47984,0.09712,3.27729
1.806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.453674,36.320835,83.138123,67.531952,0.538729,11.336136,6.667982,12.708866,7.153854,12.039215,0,5.718814,5.304882,8.952003,7.110368,7.222987,8.303831,12.756989,8.019778,9.160089,8.123026,8.389338,8.351109,7.805637,8.790319,9.426858,10.282495,8.820846,10.255509,9.767978,0,0.00192,0.00062,0.00188,0.00099,0.00114,0.00080,0.00183,0.00055,-1.47975,0.09684,3.27713
1.807,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,165.058868,36.278507,83.153687,67.912476,0.514906,11.332882,6.668009,12.746182,7.172025,12.243885,0,5.723775,5.305387,8.938147,7.110761,7.226501,8.314023,12.795068,8.019474,9.154505,8.121335,8.383471,8.355282,7.794040,8.783768,9.420136,10.278960,8.826138,10.255239,9.771999,0,0.00192,0.00061,0.00188,0.00096,0.00116,0.00081,0.00182,0.00057,-1.48013,0.09696,3.27698
1.808,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.656937,36.239506,83.168861,68.289894,0.489952,11.329674,6.667984,12.783384,7.190521,12.454852,0,5.728756,5.305889,8.924268,7.111055,7.229894,8.324174,12.833142,8.019210,9.149002,8.119578,8.377612,8.359492,7.782382,8.777234,9.413414,10.275423,8.831470,10.254965,9.776014,0,0.00195,0.00061,0.00167,0.00092,0.00123,0.00083,0.00190,0.00058,-1.47979,0.09723,3.27683
1.809,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,164.255020,36.200504,83.184036,68.667313,0.464997,11.326467,6.667958,12.820587,7.209017,12.665818,0,5.733738,5.306391,8.910389,7.111351,7.233287,8.334326,12.871217,8.018946,9.143499,8.117823,8.371753,8.363703,7.770725,8.770701,9.406692,10.271886,8.836802,10.254690,9.780028,0,0.00207,0.00061,0.00164,0.00086,0.00125,0.00085,0.00206,0.00058,-1.47955,0.09721,3.27690
