"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
1.376,1,1,7.030230,4.486245,5.816506,-1.576090,5.875945,4.640894,7.189812,4.330296,6.870678,8.036081,10.405828,-0.51456,0.09721,3.27724
1.377,1,1,7.031651,4.482471,5.819407,-1.443272,5.876235,4.634972,7.190513,4.332878,6.872836,8.039165,10.408085,-0.48002,0.09713,3.27756
1.378,1,1,7.033045,4.479373,5.822601,-1.298632,5.878057,4.629807,7.191267,4.337384,6.874938,8.046904,10.411227,-0.45584,0.09736,3.27779
1.379,1,1,7.034480,4.479630,5.826556,-1.153991,5.879877,4.624643,7.192021,4.341890,6.877040,8.054643,10.414370,-0.43204,0.09743,3.27759
1.380,1,1,7.035937,4.481647,5.830911,-1.009351,5.881698,4.619479,7.192775,4.346396,6.879143,8.062381,10.417512,-0.40777,0.09720,3.27706
1.381,1,1,7.037555,4.487476,5.835665,-0.865853,5.880547,4.623710,7.193464,4.349791,6.881744,8.068916,10.421911,-0.38155,0.09717,3.27682
1.382,1,1,7.039258,4.495304,5.840629,-0.723204,5.877190,4.634913,7.194106,4.352359,6.884715,8.074557,10.427242,-0.35683,0.09750,3.27682
1.383,1,1,7.041086,4.501999,5.845578,-0.580556,5.873832,4.646117,7.194747,4.354928,6.887686,8.080199,10.432573,-0.31542,0.09751,3.27713
1.384,1,1,7.042981,4.508102,5.850519,-0.437907,5.870475,4.657320,7.195389,4.357496,6.890657,8.085841,10.437904,-0.27907,0.09721,3.27766
1.385,1,1,7.044952,4.508502,5.855323,-0.323184,5.870298,4.656733,7.196283,4.359402,6.893763,8.088404,10.442982,-0.25751,0.09713,3.27763
1.386,1,1,7.046964,4.505913,5.860055,-0.229188,5.872482,4.647396,7.197365,4.360815,6.896968,8.088681,10.447872,-0.22932,0.09727,3.27718
1.387,1,1,7.049135,4.501649,5.864444,-0.135191,5.874665,4.638058,7.198447,4.362228,6.900173,8.088960,10.452763,-0.20485,0.09732,3.27693
1.388,1,1,7.051390,4.496507,5.868653,-0.041195,5.876849,4.628720,7.199529,4.363642,6.903378,8.089237,10.457653,-0.17795,0.09724,3.27686
1.389,1,1,7.053878,4.494714,5.872381,0.032908,5.876951,4.625896,7.201067,4.364825,6.906749,8.094218,10.461341,-0.15343,0.09716,3.27700
1.390,1,1,7.056489,4.494677,5.875855,0.092247,5.875509,4.627907,7.202944,4.365837,6.910244,8.102690,10.464134,-0.11149,0.09746,3.27730
1.391,1,1,7.059191,4.496522,5.879116,0.151586,5.874067,4.629918,7.204822,4.366849,6.913738,8.111161,10.466928,-0.07516,0.09776,3.27722
1.392,1,1,7.061941,4.499355,5.882264,0.210925,5.872624,4.631928,7.206698,4.367862,6.917232,8.119633,10.469722,-0.05009,0.09770,3.27684
1.393,1,1,7.064636,4.501378,5.885380,0.247591,5.873834,4.631855,7.208830,4.370343,6.920498,8.123813,10.471528,-0.02219,0.09775,3.27689
1.394,1,1,7.067303,4.502976,5.888480,0.267429,5.877010,4.630234,7.211151,4.373913,6.923594,8.124807,10.472603,0.00455,0.09815,3.27727
1.395,1,1,7.070020,4.503818,5.891312,0.287267,5.880187,4.628613,7.213472,4.377484,6.926691,8.125802,10.473677,0.02672,0.09833,3.27748
1.396,1,1,7.072764,4.504262,5.894003,0.307106,5.883363,4.626993,7.215793,4.381055,6.929788,8.126797,10.474751,0.05334,0.09821,3.27755
1.397,1,1,7.075677,4.504748,5.896368,0.330852,5.884517,4.624382,7.218178,4.385733,6.933174,8.126608,10.477529,0.09384,0.09838,3.27750
1.398,1,1,7.078678,4.505256,5.898560,0.357497,5.884171,4.621035,7.220610,4.391232,6.936775,8.125543,10.481570,0.12865,0.09878,3.27735
1.399,1,1,7.081698,4.506452,5.901005,0.384143,5.883824,4.617689,7.223042,4.396731,6.940377,8.124476,10.485612,0.15362,0.09872,3.27741
1.400,1,1,7.084729,4.508010,5.903584,0.410789,5.883477,4.614343,7.225474,4.402230,6.943978,8.123410,10.489654,0.18329,0.09861,3.27764
1.401,1,1,7.087612,4.510678,5.907028,0.463859,5.882967,4.615862,7.228025,4.406015,6.947157,8.124389,10.493223,0.20883,0.09889,3.27740
1.402,1,1,7.090416,4.513927,5.910927,0.536539,5.882337,4.620993,7.230664,4.408529,6.950022,8.126884,10.496443,0.23204,0.09908,3.27678
1.403,1,1,7.093157,4.517872,5.915564,0.609219,5.881706,4.626123,7.233303,4.411043,6.952888,8.129379,10.499662,0.26032,0.09884,3.27648
1.404,1,1,7.095864,4.522181,5.920587,0.681900,5.881075,4.631253,7.235942,4.413557,6.955753,8.131874,10.502882,0.29878,0.09876,3.27640
1.405,1,1,7.098659,4.526402,5.925947,0.785539,5.879654,4.638028,7.238902,4.413438,6.958611,8.133532,10.504527,0.33353,0.09894,3.27667
1.406,1,1,7.101500,4.530578,5.931482,0.912154,5.877645,4.646024,7.242100,4.411364,6.961465,8.134567,10.505004,0.35923,0.09890,3.27720
1.407,1,1,7.104565,4.533283,5.937497,1.038769,5.875636,4.654020,7.245298,4.409290,6.964318,8.135603,10.505480,0.38521,0.09869,3.27705
1.408,1,1,7.107747,4.535218,5.943762,1.165384,5.873627,4.662016,7.248496,4.407217,6.967172,8.136639,10.505957,0.41240,0.09843,3.27636
1.409,1,1,7.111228,4.534803,5.950886,1.326922,5.875542,4.662929,7.251645,4.406756,6.970894,8.138826,10.506934,0.43484,0.09838,3.27619
1.410,1,1,7.114866,4.533156,5.958460,1.514379,5.880369,4.658584,7.254758,4.407493,6.975263,8.141869,10.508283,0.46132,0.09849,3.27642
1.411,1,1,7.118629,3.045900,5.966920,1.701836,5.885196,4.654240,7.257872,4.408229,6.979631,8.144910,10.509632,0.49821,0.09830,3.27665
1.412,0,1,7.122458,0.779605,5.975846,1.889292,5.890023,4.649895,7.260985,4.408965,6.983999,8.147952,10.510981,0.53343,0.09787,3.27688
1.413,0,1,7.126189,0.000000,5.985538,2.084749,5.891611,4.650736,7.263990,4.410081,6.988198,8.150607,10.511821,0.55776,0.09780,3.27724
1.414,0,1,7.129869,0.000000,5.995632,2.286143,5.890793,4.655427,7.266916,4.411479,6.992271,8.152975,10.512282,0.58204,0.09796,3.27769
1.415,0,1,7.133330,0.000000,6.006418,2.487537,5.889976,4.660117,7.269841,4.412876,6.996344,8.155343,10.512744,0.60732,0.09778,3.27750
1.416,0,1,7.136676,0.000000,6.017568,2.688931,5.889159,4.664808,7.272767,4.414274,7.000417,8.157711,10.513206,0.63034,0.09738,3.27682
1.417,0,1,7.139776,0.000000,6.029024,2.888355,5.891405,4.669263,7.275447,4.418244,7.004166,8.157688,10.512999,0.65192,0.09724,3.27635
1.418,0,1,7.142747,0.000000,6.040639,3.086318,5.895925,4.673545,7.277945,4.424124,7.007673,8.155890,10.512295,0.67452,0.09733,3.27604
1.419,0,1,7.145756,0.000000,6.051941,3.284279,5.900445,4.677827,7.280442,4.430005,7.011180,8.154091,10.511591,0.70959,0.09729,3.27625
1.420,0,1,7.148784,0.000000,6.063080,3.482241,5.904964,4.682109,7.282940,4.435885,7.014688,8.152292,10.510887,0.74209,0.09709,3.27687
1.421,0,1,7.152115,0.000000,6.073770,3.647354,5.910283,4.684240,7.285467,4.440643,7.018819,8.151591,10.508195,0.76586,0.09688,3.27683
1.422,0,1,7.155606,0.000000,6.084223,3.788088,5.916194,4.684776,7.288017,4.444569,7.023416,8.151705,10.504026,0.78729,0.09697,3.27629
1.423,0,1,7.159196,0.000000,6.094520,3.928822,5.922106,4.685312,7.290566,4.448494,7.028011,8.151818,10.499859,0.81113,0.09721,3.27623
1.424,0,1,7.162840,0.000000,6.104733,4.069556,5.928018,4.685847,7.293116,4.452420,7.032608,8.151932,10.495690,0.83191,0.09716,3.27654
1.425,0,1,7.166365,0.000000,6.114764,4.186928,5.933021,4.689354,7.295615,4.457207,7.037309,8.151800,10.492846,0.85237,0.09692,3.27676
1.426,0,1,7.169828,0.000000,6.124700,4.286963,5.937351,4.695065,7.298076,4.462634,7.042090,8.151486,10.490986,0.88558,0.09699,3.27691
1.427,0,1,7.173482,0.000000,6.134232,4.386996,5.941681,4.700776,7.300537,4.468061,7.046870,8.151173,10.489125,0.91534,0.09731,3.27711
1.428,0,1,7.177235,0.000000,6.143550,4.487031,5.946011,4.706487,7.302998,4.473488,7.051651,8.150858,10.487265,0.93583,0.09726,3.27734
1.429,0,1,7.181503,0.000000,6.152560,4.562335,5.950514,4.709105,7.305730,4.477402,7.057432,8.154919,10.484946,0.95549,0.09705,3.27744
1.430,0,1,7.186041,0.000000,6.161407,4.619288,5.955145,4.709425,7.308663,4.480193,7.063956,8.162227,10.482288,0.97635,0.09724,3.27744
1.431,0,1,7.190811,0.000000,6.170073,4.676240,5.959777,4.709747,7.311596,4.482984,7.070479,8.169534,10.479630,0.99436,0.09740,3.27744
1.432,0,1,7.195702,0.000000,6.178645,4.733192,5.964409,4.710068,7.314530,4.485775,7.077003,8.176842,10.476972,1.01341,0.09726,3.27744
1.433,0,1,7.200514,0.000000,6.186997,4.789942,5.968406,4.714149,7.317503,4.487234,7.083778,8.179659,10.472953,1.03294,0.09701,3.27726
1.434,0,1,7.205284,0.000000,6.195234,4.846542,5.971932,4.721021,7.320506,4.487705,7.090738,8.179143,10.467924,1.06104,0.09683,3.27696
1.435,0,1,7.210310,0.000000,6.203471,4.903141,5.975458,4.727893,7.323509,4.488176,7.097698,8.178627,10.462895,1.08638,0.09693,3.27687
1.436,0,1,7.215470,0.000000,6.211706,4.959741,5.978984,4.734765,7.326512,4.488647,7.104659,8.178111,10.457867,1.10314,0.09703,3.27694
1.437,0,1,7.221143,0.000000,6.220393,5.030466,5.984483,4.737924,7.329449,4.491076,7.112394,8.177436,10.453790,1.12023,0.09686,3.27711
1.438,0,1,7.227086,0.000000,6.229317,5.111675,5.991446,4.738327,7.332335,4.494956,7.120706,8.176641,10.450418,1.13865,0.09656,3.27734
1.439,0,1,7.232614,0.000000,6.238858,5.192884,5.998409,4.738729,7.335222,4.498837,7.129018,8.175846,10.447046,1.15482,0.09665,3.27713
1.440,0,1,7.237925,0.000000,6.248723,5.274093,6.005372,4.739132,7.338108,4.502718,7.137330,8.175051,10.443674,1.17018,0.09693,3.27660
1.441,0,1,7.242332,0.000000,6.259106,5.382497,6.010139,4.740621,7.340902,4.504279,7.145819,8.174317,10.441040,1.19420,0.09686,3.27637
1.442,0,1,7.246265,0.000000,6.269761,5.511084,6.013277,4.742917,7.343626,4.504117,7.154440,8.173629,10.438952,1.21914,0.09669,3.27637
1.443,0,1,7.252301,0.000000,6.280951,5.639671,6.016415,4.745213,7.346351,4.503957,7.163062,8.172940,10.436866,1.23220,0.09694,3.27663
1.444,0,1,7.259440,0.000000,6.292422,5.768258,6.019553,4.747508,7.349075,4.503796,7.171683,8.172252,10.434778,1.24687,0.09717,3.27708
1.445,0,1,7.269934,0.000000,6.304444,5.922709,6.025239,4.748962,7.351604,4.503278,7.180640,8.173488,10.432780,1.26080,0.09709,3.27754
1.446,0,1,7.282187,0.000000,6.316755,6.096354,6.032817,4.749791,7.353990,4.502495,7.189847,8.176151,10.430847,1.27208,0.09706,3.27800
1.447,0,1,7.286633,0.000000,6.329592,6.270000,6.040395,4.750619,7.356375,4.501713,7.199054,8.178815,10.428914,1.28677,0.09718,3.27781
1.448,0,1,7.286986,0.000000,6.342704,6.443646,6.047973,4.751448,7.358760,4.500930,7.208261,8.181478,10.426981,1.30048,0.09740,3.27712
1.449,0,1,7.270378,0.000000,6.356565,6.630310,6.053672,4.750791,7.361160,4.501161,7.180456,8.184546,10.426056,1.31727,0.09748,3.27687
1.450,0,1,7.244876,0.000000,6.370819,6.826635,6.057977,4.749032,7.363571,4.502144,7.125183,8.187917,10.425880,1.33721,0.09737,3.27694
1.451,0,1,7.218212,0.000000,6.385896,7.022960,6.062282,4.747272,7.365981,4.503128,7.069910,8.191286,10.425704,1.34673,0.09753,3.27724
1.452,0,1,7.190937,0.000000,6.401405,7.219285,6.066587,4.745512,7.368392,4.504111,7.014636,8.194656,10.425529,1.35660,0.09789,3.27769
1.453,0,1,7.179888,0.000000,6.417176,7.415804,6.072503,4.744163,7.370592,4.504840,6.995400,8.197556,10.423830,1.36822,0.09791,3.27776
1.454,0,1,7.177346,0.000000,6.433084,7.612467,6.079614,4.743118,7.372637,4.505382,7.002911,8.200109,10.421002,1.37687,0.09775,3.27753
1.455,0,1,7.183702,0.000000,6.448539,7.809131,6.086724,4.742073,7.374682,4.505924,7.010420,8.202660,10.418174,1.38779,0.09792,3.27744
1.456,0,1,7.194724,0.000000,6.463757,8.005794,6.093835,4.741028,7.376728,4.506465,7.017931,8.205212,10.415346,1.39935,0.09817,3.27744
1.457,0,1,7.202978,0.000000,6.478300,8.174682,6.104685,4.744740,7.378584,4.508375,7.025645,8.208768,10.413481,1.41166,0.09801,3.27722
1.458,0,1,7.209781,0.000000,6.492489,8.322955,6.118309,4.751984,7.380300,4.511301,7.033512,8.213069,10.412330,1.42039,0.09778,3.27684
1.459,0,1,7.214139,0.000000,6.506222,8.471230,6.131932,4.759228,7.382016,4.514225,7.041379,8.217370,10.411179,1.42808,0.09792,3.27663
1.460,0,1,7.217215,0.000000,6.519715,8.619504,6.145556,4.766472,7.383732,4.517151,7.049246,8.221672,10.410028,1.43483,0.09807,3.27655
1.461,0,1,7.220852,0.000000,6.532933,8.724721,6.155481,4.773173,7.384919,4.518155,7.057021,8.223171,10.406335,1.44188,0.09791,3.27648
1.462,0,1,7.224784,0.000000,6.546006,8.797982,6.162661,4.779470,7.385714,4.517733,7.064727,8.222591,10.400755,1.44792,0.09778,3.27640
1.463,0,1,7.229104,0.000000,6.558643,8.871243,6.169841,4.785768,7.386508,4.517311,7.072433,8.222013,10.395175,1.45266,0.09795,3.27654
1.464,0,1,7.233627,0.000000,6.571051,8.944506,6.177022,4.792066,7.387303,4.516890,7.080140,8.221433,10.389595,1.46041,0.09816,3.27684
1.465,0,1,7.237679,0.000000,6.582578,8.969270,6.184578,4.797741,7.388081,4.516698,7.087008,8.223392,10.384358,1.46713,0.09811,3.27706
1.466,0,1,7.241484,0.000000,6.593641,8.958042,6.192415,4.802954,7.388846,4.516679,7.093253,8.227233,10.379375,1.47187,0.09796,3.27722
1.467,0,1,7.244925,0.000000,6.603398,8.946814,6.200252,4.808167,7.389611,4.516659,7.099499,8.231075,10.374392,1.47476,0.09807,3.27694
1.468,0,1,7.248176,0.000000,6.612471,8.935586,6.208088,4.813379,7.390376,4.516639,7.105744,8.234918,10.369408,1.47737,0.09828,3.27633
1.469,0,1,7.251345,0.000000,6.620272,8.888241,6.218287,4.820927,7.390986,4.518526,7.111479,8.238475,10.364372,1.47900,0.09820,3.27632
1.470,0,1,7.254471,0.000000,6.627406,8.814093,6.230240,4.830208,7.391482,4.521827,7.116836,8.241821,10.359300,1.48385,0.09801,3.27678
1.471,0,1,7.257355,0.000000,6.633691,8.739944,6.242193,4.839489,7.391977,4.525128,7.122191,8.245168,10.354226,1.48306,0.09812,3.27693
1.472,0,1,7.260111,0.000000,6.639531,8.665796,6.254146,4.848769,7.392473,4.528430,7.127547,8.248513,10.349153,1.48274,0.09834,3.27686
1.473,0,1,7.262399,0.000000,6.644828,8.572047,6.264522,4.853522,7.392477,4.529520,7.131984,8.250243,10.345633,1.48543,0.09819,3.27674
1.474,0,1,7.264441,0.000000,6.649841,8.463751,6.273726,4.854916,7.392116,4.528969,7.135739,8.250774,10.343265,1.48505,0.09800,3.27659
1.475,0,1,7.266064,0.000000,6.654483,8.355454,6.282931,4.856309,7.391755,4.528419,7.139494,8.251305,10.340897,1.48436,0.09821,3.27699
1.476,0,1,7.267468,0.000000,6.658932,8.247157,6.292136,4.857702,7.391394,4.527868,7.143250,8.251836,10.338530,1.48281,0.09832,3.27783
1.477,0,1,7.268530,0.000000,6.663149,8.141079,6.299821,4.854028,7.390147,4.527770,7.146483,8.250908,10.336063,1.48024,0.09814,3.27768
1.478,0,1,7.269413,0.000000,6.667244,8.036647,6.306377,4.846595,7.388242,4.528008,7.149331,8.248899,10.333526,1.47846,0.09812,3.27676
1.479,0,1,7.269797,0.000000,6.671080,7.932214,6.312934,4.839161,7.386338,4.528246,7.152177,8.246889,10.330988,1.47722,0.09831,3.27663
1.480,0,1,7.269919,0.000000,6.674780,7.827782,6.319490,4.831727,7.384433,4.528484,7.155025,8.244880,10.328450,1.47490,0.09840,3.27708
1.481,0,1,7.269523,0.000000,6.678196,7.737190,6.325218,4.827542,7.382240,4.530913,7.157201,8.246342,10.326493,1.46888,0.09826,3.27711
1.482,0,1,7.268854,0.000000,6.681462,7.656870,6.330329,4.825768,7.379833,4.534967,7.158880,8.250381,10.324969,1.46133,0.09813,3.27680
1.483,0,1,7.268553,0.000000,6.684545,7.576550,6.335442,4.823994,7.377426,4.539022,7.160559,8.254421,10.323444,1.45821,0.09830,3.27650
1.484,0,1,7.268445,0.000000,6.687530,7.496231,6.340554,4.822220,7.375019,4.543077,7.162239,8.258461,10.321919,1.45262,0.09841,3.27619
1.485,0,1,7.269098,0.000000,6.690390,7.415094,6.347693,4.820359,7.372362,4.545056,7.163658,8.261294,10.320078,1.44742,0.09819,3.27632
1.486,0,1,7.270150,0.000000,6.693184,7.333352,6.356337,4.818433,7.369521,4.545496,7.164885,8.263234,10.318002,1.44059,0.09799,3.27678
1.487,0,1,7.268953,0.000000,6.695853,7.251609,6.364981,4.816507,7.366680,4.545935,7.166111,8.265173,10.315925,1.43585,0.09818,3.27702
1.488,0,1,7.266578,0.000000,6.698455,7.169866,6.373624,4.814581,7.363839,4.546375,7.167338,8.267113,10.313848,1.42716,0.09837,3.27710
1.489,0,1,7.260767,0.000000,6.700933,7.078149,6.381963,4.810433,7.361101,4.547884,7.168208,8.267202,10.312036,1.41564,0.09812,3.27700
1.490,0,1,7.253152,0.000000,6.703347,6.979029,6.390077,4.804635,7.358439,4.550186,7.168812,8.265920,10.310420,1.40441,0.09805,3.27677
1.491,0,1,7.253500,0.000000,6.705568,6.879909,6.398190,4.798837,7.355778,4.552488,7.169417,8.264637,10.308804,1.39654,0.09847,3.27719
1.492,0,1,7.258024,0.000000,6.707688,6.780789,6.406303,4.793039,7.353116,4.554790,7.170022,8.263354,10.307188,1.38826,0.09856,3.27811
1.493,0,1,7.279834,0.000000,6.709371,6.666264,6.413615,4.792422,7.350694,4.557783,7.208047,8.262341,10.306017,1.37752,0.09835,3.27786
1.494,0,1,7.310709,0.000000,6.710824,6.540307,6.420332,4.795650,7.348449,4.561289,7.273847,8.261527,10.305177,1.36668,0.09838,3.27671
1.495,0,1,7.342714,0.000000,6.711500,6.414350,6.427049,4.798879,7.346205,4.564795,7.339645,8.260713,10.304337,1.35845,0.09857,3.27647
1.496,0,1,7.375312,0.000000,6.711767,6.288393,6.433765,4.802107,7.343960,4.568300,7.405444,8.259899,10.303495,1.34149,0.09855,3.27693
1.497,0,1,7.391247,0.000000,6.711057,6.135756,6.440513,4.802404,7.341536,4.573524,7.434433,8.259954,10.303411,1.32289,0.09842,3.27722
1.498,0,1,7.398443,0.000000,6.709835,5.963317,6.447282,4.800525,7.338978,4.580021,7.436104,8.260656,10.303885,1.31071,0.09837,3.27737
1.499,0,1,7.396353,0.000000,6.707656,5.790878,6.454051,4.798645,7.336420,4.586519,7.437774,8.261358,10.304360,1.30052,0.09847,3.27735
1.500,0,1,7.389392,0.000000,6.704976,5.618439,6.460821,4.796766,7.333862,4.593017,7.439445,8.262060,10.304836,1.28726,0.09853,3.27720
1.501,0,1,7.384951,0.000000,6.701463,5.417534,6.466486,4.798333,7.331049,4.595780,7.440351,8.263188,10.307565,1.27374,0.09827,3.27717
1.502,0,1,7.381832,0.000000,6.697514,5.195502,6.471332,4.802457,7.328047,4.595773,7.440690,8.264634,10.311965,1.26116,0.09815,3.27725
1.503,0,1,7.380886,0.000000,6.692835,4.973469,6.476178,4.806582,7.325045,4.595765,7.441028,8.266080,10.316366,1.24753,0.09840,3.27715
1.504,0,1,7.381081,0.000000,6.687772,4.751437,6.481024,4.810706,7.322043,4.595758,7.441367,8.267526,10.320766,1.21995,0.09844,3.27692
1.505,0,1,7.380393,0.000000,6.682011,4.509634,6.484956,4.809779,7.318784,4.597870,7.441536,8.267110,10.324578,1.20191,0.09809,3.27695
1.506,0,1,7.379241,0.000000,6.675884,4.253158,6.488211,4.805103,7.315334,4.601554,7.441581,8.265312,10.327953,1.18855,0.09793,3.27718
1.507,0,1,7.377420,0.000000,6.669034,3.996681,6.491466,4.800427,7.311883,4.605239,7.441626,8.263515,10.331328,1.17114,0.09824,3.27715
1.508,0,1,7.375246,0.000000,6.661804,3.740205,6.494720,4.795751,7.308433,4.608924,7.441670,8.261717,10.334702,1.15753,0.09822,3.27692
1.509,0,1,7.373313,0.000000,6.653847,3.472525,6.498447,4.794928,7.304914,4.606128,7.441799,8.261740,10.337932,1.13898,0.09792,3.27691
1.510,0,1,7.371508,0.000000,6.645507,3.196531,6.502524,4.796965,7.301344,4.598522,7.441990,8.263113,10.341052,1.11165,0.09795,3.27706
1.511,1,1,7.369843,1.538776,6.636474,2.920537,6.506602,4.799001,7.297774,4.590915,7.442182,8.264486,10.344172,1.08777,0.09820,3.27709
1.512,1,1,7.368254,3.884471,6.627076,2.644542,6.510679,4.801038,7.294204,4.583309,7.442372,8.265860,10.347292,1.07051,0.09823,3.27701
1.513,1,1,7.366491,4.687416,6.617034,2.359651,6.514475,4.799366,7.290698,4.575109,7.442147,8.267665,10.351261,1.05013,0.09810,3.27698
1.514,1,1,7.364636,4.681358,6.606655,2.068157,6.518063,4.794941,7.287239,4.566468,7.441613,8.269791,10.355861,1.03226,0.09817,3.27698
1.515,1,1,7.362609,4.674723,6.595825,1.776663,6.521650,4.790517,7.283779,4.557828,7.441079,8.271916,10.360459,1.01390,0.09844,3.27689
1.516,1,1,7.360491,4.667784,6.584758,1.485169,6.525237,4.786093,7.280320,4.549188,7.440545,8.274042,10.365059,0.99345,0.09855,3.27674
1.517,1,1,7.358274,4.661713,6.573528,1.197260,6.526901,4.783106,7.276877,4.542102,7.439594,8.273926,10.369632,0.96400,0.09837,3.27689
1.518,1,1,7.356006,4.656096,6.562211,0.912012,6.527139,4.781184,7.273447,4.536170,7.438334,8.272145,10.374187,0.93786,0.09844,3.27727
1.519,1,1,7.353644,4.652526,6.550869,0.626764,6.527377,4.779263,7.270017,4.530238,7.437074,8.270365,10.378741,0.91631,0.09871,3.27722
1.520,1,1,7.351234,4.650031,6.539514,0.341516,6.527615,4.777341,7.266587,4.524306,7.435814,8.268583,10.383296,0.89672,0.09866,3.27684
1.521,1,1,7.348715,4.649825,6.528158,0.071275,6.526088,4.780197,7.263131,4.517925,7.434180,8.265635,10.388492,0.87411,0.09851,3.27663
1.522,1,1,7.346138,4.650820,6.516803,-0.187829,6.523251,4.786597,7.259657,4.511211,7.432268,8.261822,10.394161,0.85317,0.09865,3.27655
1.523,1,1,7.343421,4.650426,6.505445,-0.446933,6.520414,4.792998,7.256184,4.504497,7.430356,8.258007,10.399831,0.82938,0.09890,3.27678
1.524,1,1,7.340630,4.649304,6.494087,-0.706037,6.517577,4.799398,7.252710,4.497783,7.428444,8.254193,10.405500,0.79782,0.09881,3.27724
1.525,1,1,7.337671,4.643296,6.482738,-0.934153,6.516088,4.802648,7.249125,4.482148,7.426085,8.252891,10.411217,0.76740,0.09885,3.27735
1.526,1,1,7.334625,4.634727,6.471394,-1.139273,6.515599,4.803558,7.245456,4.459892,7.423392,8.253451,10.416967,0.74332,0.09925,3.27720
1.527,1,1,7.331416,4.623600,6.460227,-1.344392,6.515110,4.804469,7.241788,4.437636,7.420700,8.254012,10.422718,0.72095,0.09934,3.27700
1.528,1,1,7.328122,4.611134,6.449152,-1.549512,6.514621,4.805380,7.238119,4.415380,7.418007,8.254573,10.428468,0.69825,0.09924,3.27677
1.529,1,1,7.324683,4.599479,6.438536,-1.726256,6.513416,4.801736,7.234416,4.398381,7.414859,8.256428,10.433152,0.67623,0.09946,3.27667
1.530,1,1,7.321168,4.588250,6.428158,-1.881940,6.511681,4.794712,7.230687,4.385284,7.411374,8.259242,10.437044,0.65153,0.09972,3.27667
1.531,1,1,7.317541,4.578438,6.418303,-2.037625,6.509945,4.787688,7.226957,4.372187,7.407889,8.262056,10.440937,0.61594,0.09966,3.27654
1.532,1,1,7.313855,4.569370,6.408720,-2.193310,6.508209,4.780664,7.223228,4.359090,7.404404,8.264871,10.444829,0.58060,0.09983,3.27631
1.533,1,1,7.310092,4.561491,6.399352,-2.327539,6.505017,4.776097,7.219427,4.347431,7.400717,8.269478,10.448790,0.55549,0.10023,3.27656
1.534,1,1,7.306289,4.554235,6.390096,-2.445844,6.500744,4.773353,7.215572,4.336840,7.396880,8.275416,10.452800,0.53389,0.10028,3.27717
1.535,1,1,7.302434,4.547693,6.380779,-2.564150,6.496471,4.770609,7.211718,4.326249,7.393044,8.281355,10.456810,0.50809,0.10039,3.27722
1.536,1,1,7.298553,4.541526,6.371430,-2.682455,6.492198,4.767865,7.207864,4.315657,7.389207,8.287293,10.460821,0.48481,0.10073,3.27684
1.537,1,1,7.294639,4.535666,6.362039,-2.805133,6.489267,4.765066,7.203890,4.306732,7.385353,8.302776,10.464417,0.45898,0.10093,3.27676
1.538,1,1,7.290708,4.529966,6.352625,-2.931055,6.487332,4.762224,7.199828,4.299042,7.381484,8.325341,10.467706,0.42043,0.10110,3.27691
1.539,1,1,7.286735,4.524792,6.343111,-3.056977,6.485398,4.759383,7.195766,4.291353,7.377615,8.347906,10.470995,0.38508,0.10140,3.27715
1.540,1,1,7.282741,4.519894,6.333544,-3.182899,6.483463,4.756541,7.191704,4.283663,7.373747,8.370471,10.474284,0.36135,0.10162,3.27746
1.541,1,1,7.278709,4.515803,6.323640,-3.325891,6.480063,4.752729,7.187702,4.279319,7.369760,8.392762,10.476274,0.33466,0.10170,3.27746
1.542,1,1,7.274656,4.512135,6.313561,-3.481551,6.475576,4.748198,7.183744,4.277459,7.365685,8.414849,10.477299,0.31057,0.10186,3.27723
1.543,1,1,7.270647,4.509039,6.303042,-3.637211,6.471089,4.743666,7.179787,4.275598,7.361610,8.436936,10.478325,0.28423,0.10202,3.27717
1.544,1,1,7.266661,4.506244,6.292293,-3.792871,6.466602,4.739134,7.175829,4.273737,7.357535,8.459024,10.479350,0.24603,0.10191,3.27725
1.545,1,1,7.262796,4.504063,6.281050,-3.969006,6.464146,4.738461,7.172068,4.271980,7.353576,8.471328,10.480443,0.21041,0.10179,3.27728
1.546,1,1,7.258994,4.502204,6.269548,-4.160337,6.463197,4.740652,7.168454,4.270300,7.349703,8.476372,10.481586,0.17675,0.10188,3.27728
1.547,1,1,7.255263,4.502905,6.257380,-4.351668,6.462247,4.742843,7.164840,4.268620,7.345829,8.481415,10.482728,0.15588,0.10180,3.27707
1.548,1,1,7.251569,4.504949,6.244862,-4.542999,6.461298,4.745034,7.161226,4.266941,7.341957,8.486458,10.483871,0.13215,0.10151,3.27669
1.549,1,1,7.247862,4.510831,6.231665,-4.748309,6.457922,4.744754,7.157695,4.276172,7.337939,8.502547,10.485362,0.10425,0.10142,3.27661
1.550,1,1,7.244147,4.518726,6.218112,-4.963993,6.452744,4.742640,7.154226,4.293501,7.333814,8.526835,10.487114,0.07886,0.10149,3.27676
1.551,1,1,7.240333,4.526282,6.204224,-5.179677,6.447566,4.740527,7.150758,4.310830,7.329689,8.551124,10.488866,0.03051,0.10124,3.27674
