"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","34 FRx (cm)","29 HRx (cm)","v2 L COP","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml"
1.123,6.877052,3.071866,6.797870,5.750132,1,0,13.400887,6.072271,0.000000,0,0,10.764877,8.058454,0.50551,0.09825
1.124,6.879773,2.985191,6.801309,5.749576,1,0,13.403921,6.063956,0.000000,0,0,10.757648,8.060733,0.48772,0.09787
1.125,6.882103,2.898516,6.804747,5.749089,1,0,13.406954,6.055641,0.000000,0,0,10.750418,8.063011,0.49003,0.09789
1.126,6.883973,2.785466,6.808285,5.748716,1,0,13.409039,6.048852,0.000000,0,0,10.743107,8.049893,0.63608,0.09803
1.127,6.885397,2.636879,6.811956,5.748454,1,0,13.409843,6.044123,0.000000,0,0,10.735685,8.016029,0.50094,0.09795
1.128,6.886246,2.488292,6.815627,5.748249,1,0,13.410649,6.039393,0.000000,0,0,10.728264,7.982165,0.52518,0.09780
1.129,6.886535,2.339705,6.819298,5.748097,1,0,13.411454,6.034663,0.000000,0,0,10.720842,7.948301,0.60588,0.09763
1.130,6.886096,2.162990,6.821828,5.747922,1,0,13.411097,6.028965,0.000000,0,0,10.713192,7.950788,0.60479,0.09765
1.131,6.884950,1.948373,6.822821,5.747724,1,0,13.409172,6.021965,0.000000,0,0,10.705233,8.002255,0.92429,0.09781
1.132,6.882907,1.733757,6.823814,5.747453,1,0,13.407248,6.014964,0.000000,0,0,10.697273,8.053723,0.78912,0.09761
1.133,6.879994,1.519140,6.824807,5.747113,1,0,13.405323,6.007963,0.000000,0,0,10.689314,8.105191,1.12331,0.09729
1.134,6.876100,1.325513,6.825974,5.746673,1,0,13.402888,6.000876,0.000000,0,0,10.681188,8.156651,1.27306,0.09731
1.135,6.871253,1.160168,6.827377,5.746135,1,0,13.399766,5.993675,0.000000,0,0,10.672836,8.208097,1.08350,0.09748
1.136,6.865541,0.994822,6.828780,5.745519,1,0,13.396644,5.986473,0.000000,0,0,10.664485,8.259543,1.12216,0.09737
1.137,6.858989,0.829476,6.830182,5.744824,1,0,13.393521,5.979271,0.000000,0,0,10.656134,8.310989,0.86022,0.09704
1.138,6.851780,0.692526,6.830753,5.744078,1,0,13.389659,5.971330,0.000000,0,0,10.647628,8.366044,1.27509,0.09702
1.139,6.843934,0.593835,6.830202,5.743280,1,0,13.384797,5.962390,0.000000,0,0,10.638911,8.425961,1.14745,0.09718
1.140,6.835620,0.495145,6.829650,5.742424,1,0,13.379936,5.953451,0.000000,0,0,10.630196,8.485877,0.98079,0.09715
1.141,6.826851,0.396454,6.829099,5.741513,1,0,13.375075,5.944512,0.000000,0,0,10.621480,8.545793,1.04702,0.09694
1.142,6.817857,0.284863,6.828734,5.740541,1,0,13.369623,5.936002,0.000000,0,0,10.612599,8.600850,1.20107,0.09669
1.143,6.808645,0.155888,6.828620,5.739510,1,0,13.363377,5.928069,0.000000,0,0,10.603498,8.649360,1.65615,0.09671
1.144,6.799528,0.026914,6.828506,5.738462,1,0,13.357129,5.920137,0.000000,0,0,10.594397,8.697870,1.73820,0.09686
1.145,6.790504,-0.102061,6.828393,5.737398,1,0,13.350882,5.912204,0.000000,0,0,10.585296,8.746380,2.40306,0.09680
1.146,6.781846,-0.256609,6.828681,5.736363,1,0,13.344091,5.904363,0.000000,0,0,10.576023,8.771530,1.73447,0.09657
1.147,6.773540,-0.445615,6.829513,5.735355,1,0,13.336570,5.896644,0.000000,0,0,10.566519,8.765207,2.23093,0.09676
1.148,6.765710,-0.634621,6.830344,5.734368,1,0,13.329048,5.888926,0.000000,0,0,10.557015,8.758883,2.59265,0.09701
1.149,6.758342,-0.823628,6.831175,5.733400,1,0,13.321526,5.881207,0.000000,0,0,10.547511,8.752561,2.14543,0.09695
1.150,6.751514,-1.061193,6.831913,5.732435,1,0,13.313396,5.872332,0.000000,0,0,10.538030,8.745699,2.02936,0.09665
1.151,6.745211,-1.364189,6.832525,5.731472,1,0,13.304446,5.861897,0.000000,0,0,10.528578,8.738113,2.67100,0.09669
1.152,6.739592,-1.667184,6.833137,5.730520,1,0,13.295497,5.851463,0.000000,0,0,10.519125,8.730528,2.48342,0.09690
1.153,6.734636,-1.970179,6.833749,5.729578,1,0,13.286548,5.841029,0.000000,0,0,10.509673,8.722942,2.20891,0.09682
1.154,6.730453,-2.274196,6.831635,5.728663,1,0,13.277064,5.830556,0.000000,0,0,10.500244,8.715155,1.67499,0.09672
1.155,6.727018,-2.579591,6.825845,5.727775,1,0,13.266862,5.820034,0.000000,0,0,10.490847,8.707095,1.69121,0.09674
1.156,6.724188,-2.884985,6.820055,5.726938,1,0,13.256659,5.809512,0.000000,0,0,10.481449,8.699036,2.26420,0.09691
1.157,6.721945,-3.190379,6.814265,5.726151,1,0,13.246456,5.798989,0.000000,0,0,10.472052,8.690976,1.86761,0.09702
1.158,6.719985,-3.443854,6.809597,5.725419,1,0,13.236078,5.790848,0.000000,0,0,10.462879,8.682652,1.61431,0.09696
1.159,6.718299,-3.627372,6.806440,5.724740,1,0,13.225466,5.785916,0.000000,0,0,10.454009,8.673970,2.07137,0.09691
1.160,6.716678,-3.810890,6.803283,5.724023,1,0,13.214853,5.780983,0.000000,0,0,10.445140,8.665289,2.48834,0.09717
1.161,6.715119,-3.994407,6.800126,5.723270,1,0,13.204241,5.776051,0.000000,0,0,10.436270,8.656608,1.94520,0.09737
1.162,6.713542,-4.048377,6.796000,5.722392,1,0,13.193377,5.769829,0.000000,0,0,10.430705,8.647546,2.37969,0.09721
1.163,6.711947,-3.927789,6.790569,5.721392,1,0,13.182176,5.761869,0.000000,0,0,10.429594,8.637971,2.66279,0.09702
1.164,6.710287,-3.807201,6.785138,5.720320,1,0,13.170974,5.753910,0.000000,0,0,10.428482,8.628395,2.60586,0.09734
1.165,6.708564,-3.686613,6.779707,5.719178,1,0,13.159773,5.745950,0.000000,0,0,10.427370,8.618820,2.69170,0.09736
1.166,6.706748,-3.460483,6.774570,5.718039,1,0,13.148521,5.736495,0.000000,0,0,10.425439,8.609232,2.39747,0.09710
1.167,6.704840,-3.092144,6.769829,5.716904,1,0,13.137203,5.725026,0.000000,0,0,10.422402,8.599626,2.08981,0.09709
1.168,6.702910,-2.723805,6.765087,5.715760,1,0,13.125885,5.713557,0.000000,0,0,10.419366,8.590019,2.25026,0.09737
1.169,6.700960,-2.355465,6.760346,5.714607,1,0,13.114566,5.702088,0.000000,0,0,10.416329,8.580413,2.24745,0.09735
1.170,6.699171,-1.976062,6.756353,5.713399,1,0,13.103154,5.693318,0.000000,0,0,10.403765,8.570616,1.10700,0.09729
1.171,6.697540,-1.581750,6.753371,5.712136,1,0,13.091615,5.688185,0.000000,0,0,10.378363,8.560561,1.07128,0.09725
1.172,6.696235,-1.187438,6.750388,5.710720,1,0,13.080076,5.683052,0.000000,0,0,10.352960,8.550507,0.70298,0.09754
1.173,6.695245,-0.793126,6.747405,5.709155,1,0,13.068538,5.677918,0.000000,0,0,10.327558,8.540453,0.62426,0.09775
1.174,6.694701,-0.459244,6.747899,5.707386,1,0,13.056841,5.672267,0.000000,0,0,10.317802,8.530204,0.50979,0.09756
1.175,6.694590,-0.206789,6.753077,5.705422,1,0,13.044930,5.665919,0.000000,0,0,10.329129,8.519693,0.73449,0.09753
1.176,6.695042,0.045666,6.758254,5.703487,1,0,13.033019,5.659571,0.000000,0,0,10.340457,8.509182,0.84122,0.09785
1.177,6.696040,0.298122,6.763432,5.701582,1,0,13.021109,5.653223,0.000000,0,0,10.351784,8.498672,0.56897,0.09791
1.178,6.697608,0.440544,6.766876,5.699958,1,0,13.009231,5.646189,0.000000,0,0,10.364223,8.488132,0.49006,0.09764
1.179,6.699726,0.434705,6.767983,5.698606,1,0,12.997396,5.638232,0.000000,0,0,10.378161,8.477553,0.62542,0.09751
1.180,6.702262,0.428867,6.769091,5.697503,1,0,12.985562,5.630275,0.000000,0,0,10.392098,8.466974,0.88785,0.09777
1.181,6.705203,0.423028,6.770199,5.696641,1,0,12.973728,5.622318,0.000000,0,0,10.406036,8.456395,1.02263,0.09776
1.182,6.708347,0.360748,6.770541,5.695919,1,0,12.961764,5.612810,0.000000,0,0,10.427044,8.445704,1.54011,0.09736
1.183,6.711687,0.222418,6.769854,5.695332,1,0,12.949625,5.601213,0.000000,0,0,10.457579,8.434858,1.90146,0.09702
1.184,6.714965,0.084088,6.769166,5.694784,1,0,12.937486,5.589615,0.000000,0,0,10.488112,8.424013,2.38802,0.09708
1.185,6.718185,-0.054242,6.768477,5.694276,1,0,12.925346,5.578018,0.000000,0,0,10.518646,8.413168,2.45360,0.09704
1.186,6.721022,-0.202728,6.767462,5.693747,1,0,12.913136,5.571056,0.000000,0,0,10.549665,8.427061,2.67854,0.09700
1.187,6.723487,-0.364897,6.766005,5.693198,1,0,12.900826,5.570340,0.000000,0,0,10.581338,8.474289,2.65272,0.09667
1.188,6.725259,-0.527066,6.764548,5.692728,1,0,12.888518,5.569624,0.000000,0,0,10.613009,8.521517,2.68653,0.09654
1.189,6.726358,-0.689236,6.763092,5.692332,1,0,12.876209,5.568908,0.000000,0,0,10.644682,8.568745,2.70948,0.09678
1.190,6.726586,-0.787389,6.761965,5.692110,1,0,12.863945,5.565899,0.000000,0,0,10.680626,8.590989,2.54854,0.09688
1.191,6.725968,-0.799285,6.761283,5.692054,1,0,12.851740,5.559800,0.000000,0,0,10.722325,8.579569,2.16550,0.09660
1.192,6.724460,-0.811181,6.760601,5.692039,1,0,12.839536,5.553701,0.000000,0,0,10.764025,8.568150,2.09753,0.09634
1.193,6.722088,-0.823077,6.759919,5.692066,1,0,12.827331,5.547603,0.000000,0,0,10.805725,8.556729,1.88756,0.09668
1.194,6.718843,-0.811289,6.759017,5.691972,1,0,12.815152,5.542697,0.000000,0,0,10.843793,8.556468,0.76117,0.09683
1.195,6.714753,-0.767589,6.757819,5.691760,1,0,12.803008,5.539402,0.000000,0,0,10.876968,8.571240,0.49579,0.09672
1.196,6.709803,-0.723889,6.756620,4.245975,1,1,12.790865,5.536105,0.000000,0,0,10.910144,8.586013,0.59877,0.09670
1.197,6.704020,-0.680189,6.755422,1.400147,0,0,12.778721,5.532809,0.000000,0,0,10.943319,8.600785,0.88226,0.09691
1.198,6.697575,-0.643001,6.754603,0.000000,0,0,12.766562,5.531822,0.000000,0,0,10.978697,8.604535,1.07005,0.09702
1.199,6.690488,-0.614590,6.754297,0.000000,0,0,12.754385,5.533945,0.000000,0,0,11.017040,8.593432,1.50487,0.09695
1.200,6.683187,-0.586178,6.753991,0.000000,0,0,12.742207,5.536068,0.000000,0,0,11.055385,8.582331,1.49862,0.09676
1.201,6.675679,-0.557767,6.753685,0.000000,0,0,12.730029,5.538192,0.000000,0,0,11.093728,8.571228,1.74220,0.09677
1.202,6.668416,-0.571011,6.753465,0.000000,0,0,12.717915,5.544944,0.000000,0,0,11.133190,8.558870,2.58942,0.09701
1.203,6.661388,-0.640384,6.753361,0.000000,0,0,12.705887,5.557934,0.000000,0,0,11.174157,8.544822,2.50419,0.09704
1.204,6.654892,-0.709756,6.753258,0.000000,0,0,12.693859,5.570923,0.000000,0,0,11.215124,8.530772,2.71453,0.09674
1.205,6.648912,-0.779128,6.753154,0.000000,0,0,12.681831,5.583913,0.000000,0,0,11.256091,8.516724,2.67306,0.09670
1.206,6.643639,-0.928661,6.752959,0.000000,0,0,12.669888,5.592507,0.000000,0,0,11.297775,8.500380,2.70651,0.09704
1.207,6.639050,-1.186202,6.752639,0.000000,0,0,12.658057,5.595179,0.000000,0,0,11.340427,8.480945,2.70563,0.09704
1.208,6.635248,-1.443744,6.752320,0.000000,0,0,12.646227,5.597851,0.000000,0,0,11.383080,8.461509,2.04142,0.09689
1.209,6.632208,-1.701286,6.752000,0.000000,0,0,12.634397,5.600523,0.000000,0,0,11.425732,8.442074,1.07491,0.09709
1.210,6.629861,-1.993724,6.751157,0.000000,0,0,12.622559,5.612948,0.000000,0,0,11.469325,8.423603,0.49943,0.09755
1.211,6.628186,-2.333183,6.749606,0.000000,0,0,12.610708,5.638517,0.000000,0,0,11.514185,8.406434,0.49645,0.09762
1.212,6.626965,-2.672641,6.748055,0.000000,0,0,12.598858,5.664085,0.000000,0,0,11.559045,8.389264,1.04205,0.09752
1.213,6.626182,-3.012100,6.746505,0.000000,0,0,12.587008,5.689654,0.000000,0,0,11.603905,8.372094,1.19858,0.09753
1.214,6.625627,-3.305550,6.744061,0.000000,0,0,12.575417,5.717498,0.000000,0,0,11.649597,8.354591,1.68218,0.09760
1.215,6.625293,-3.537010,6.740415,0.000000,0,0,12.564174,5.748409,0.000000,0,0,11.696413,8.336639,2.06176,0.09749
1.216,6.625083,-3.768470,6.736768,0.000000,0,0,12.552931,5.779320,0.000000,0,0,11.743229,8.318687,2.70130,0.09715
1.217,6.624992,-3.999929,6.733122,0.000000,0,0,12.541689,5.810231,0.000000,0,0,11.790045,8.300735,2.68106,0.09700
1.218,6.624990,-4.117637,6.727291,0.000000,0,0,12.530538,5.848927,0.000000,0,0,11.837493,8.282901,2.55176,0.09723
1.219,6.625072,-4.082073,6.718518,0.000000,0,0,12.519511,5.898113,0.000000,0,0,11.885792,8.265224,1.63461,0.09730
1.220,6.625229,-4.046509,6.709745,0.000000,0,0,12.508484,5.947299,0.000000,0,0,11.934091,8.247547,1.67009,0.09704
1.221,6.625457,-4.010945,6.700972,0.000000,0,0,12.497458,5.996485,0.000000,0,0,11.982389,8.229871,1.36633,0.09686
1.222,6.625786,-3.860688,6.693975,0.000000,0,0,12.486299,6.048730,0.000000,0,0,12.016517,8.213207,0.81949,0.09728
1.223,6.626215,-3.555892,6.689372,0.000000,0,0,12.474961,6.105097,0.000000,0,0,12.031550,8.197909,0.54083,0.09750
1.224,6.626820,-3.251096,6.684768,0.000000,0,0,12.463625,6.161464,0.000000,0,0,12.046584,8.182611,0.50933,0.09733
1.225,6.627597,-2.946301,6.680165,0.000000,0,0,12.452288,6.217831,0.000000,0,0,12.061618,8.167314,0.83386,0.09721
1.226,6.628679,-2.607141,6.677647,0.000000,0,0,12.440912,6.272102,0.000000,0,0,12.078191,8.152061,1.21874,0.09735
1.227,6.630056,-2.221677,6.677940,0.000000,0,0,12.429483,6.323549,0.000000,0,0,12.096837,8.136868,1.82990,0.09743
1.228,6.631899,-1.836214,6.678233,0.000000,0,0,12.418055,6.374996,0.000000,0,0,12.115483,8.121675,1.45589,0.09722
1.229,6.634192,-1.450751,6.678526,0.000000,0,0,12.406627,6.426443,0.000000,0,0,12.134130,8.106482,2.28727,0.09692
1.230,6.637094,-1.094277,6.678908,0.000000,0,0,12.395139,6.480129,0.000000,0,0,12.163319,8.091360,2.70367,0.09692
1.231,6.640584,-0.776865,6.679409,0.000000,0,0,12.383572,6.536831,0.000000,0,0,12.206712,8.076334,2.48596,0.09713
1.232,6.644796,-0.459453,6.679910,0.000000,0,0,12.372005,6.593533,0.000000,0,0,12.250106,8.061307,1.72726,0.09708
1.233,6.649710,-0.142041,6.680411,0.000000,0,0,12.360438,6.650235,0.000000,0,0,12.293499,8.046281,1.77935,0.09684
1.234,6.655407,0.103960,6.680641,0.000000,0,0,12.348898,6.702121,0.000000,0,0,12.336988,8.031392,0.89669,0.09687
1.235,6.661862,0.253739,6.680507,0.000000,0,0,12.337394,6.747519,0.000000,0,0,12.380607,8.016688,0.62164,0.09723
1.236,6.669074,0.403518,6.680373,0.000000,0,0,12.325890,6.792916,0.000000,0,0,12.424224,8.001985,0.65339,0.09723
1.237,6.677018,0.553297,6.680239,0.000000,0,0,12.314385,6.838313,0.000000,0,0,12.467842,7.987281,0.56980,0.09705
1.238,6.685643,0.668588,6.680636,0.000000,0,0,12.303235,6.880424,0.000000,0,0,12.511826,7.971103,0.57588,0.09706
1.239,6.694927,0.737409,6.681748,0.000000,0,0,12.292562,6.918108,0.000000,0,0,12.556301,7.952938,0.79008,0.09730
1.240,6.704785,0.806230,6.682860,0.000000,0,0,12.281888,6.955791,0.000000,0,0,12.600777,7.934773,1.87892,0.09710
1.241,6.715198,0.875051,6.683972,0.000000,0,0,12.271214,6.993474,0.000000,0,0,12.645252,7.916609,2.62195,0.09680
1.242,6.725983,0.949103,6.685111,0.000000,0,0,12.260504,7.028116,0.000000,0,0,12.683893,7.898431,2.59442,0.09660
1.243,6.737128,1.030205,6.686285,0.000000,0,0,12.249743,7.058660,0.000000,0,0,12.714673,7.880236,2.56799,0.09665
1.244,6.748373,1.111307,6.687459,0.000000,0,0,12.238982,7.089203,0.000000,0,0,12.745453,7.862040,2.64731,0.09672
1.245,6.759714,1.192410,6.688633,0.000000,0,0,12.228222,7.119747,0.000000,0,0,12.776233,7.843844,2.07662,0.09663
1.246,6.770944,1.289909,6.689773,0.000000,0,0,12.217378,7.150216,0.000000,0,0,12.807438,7.827397,2.13766,0.09633
1.247,6.782065,1.409503,6.690867,0.000000,0,0,12.206422,7.180583,0.000000,0,0,12.839215,7.813306,1.48843,0.09630
1.248,6.792943,1.529098,6.691960,0.000000,0,0,12.195467,7.210950,0.000000,0,0,12.870994,7.799214,0.93823,0.09663
1.249,6.803582,1.648692,6.693054,0.000000,0,0,12.184511,7.241317,0.000000,0,0,12.902771,7.785123,0.52389,0.09667
1.250,6.813914,1.782572,6.694404,0.000000,0,0,12.173733,7.272096,0.000000,0,0,12.931507,7.769866,0.56540,0.09657
1.251,6.823947,1.935701,6.696100,0.000000,0,0,12.163193,7.303430,0.000000,0,0,12.956145,7.753037,0.79402,0.09666
1.252,6.833717,2.088831,6.697795,0.000000,0,0,12.152653,7.334764,0.000000,0,0,12.980783,7.736208,1.52147,0.09694
1.253,6.843232,2.241960,6.699491,0.000000,0,0,12.142114,7.366097,0.000000,0,0,13.005421,7.719379,1.79862,0.09686
1.254,6.852617,2.415596,6.701564,0.000000,0,0,12.131474,7.391696,0.000000,0,0,13.034575,7.702616,2.10272,0.09663
1.255,6.861877,2.616863,6.704147,0.000000,0,0,12.120700,7.409568,0.000000,0,0,13.069817,7.685942,2.70212,0.09650
1.256,6.871173,2.818131,6.706730,0.000000,0,0,12.109925,7.427439,0.000000,0,0,13.105058,7.669267,2.26844,0.09665
1.257,6.880504,3.019398,6.709313,0.000000,0,0,12.099152,7.445310,0.000000,0,0,13.140299,7.652593,1.38956,0.09689
1.258,6.889972,3.211800,6.712335,0.000000,0,0,12.088314,7.464093,0.000000,0,0,13.173790,7.636270,0.54137,0.09687
1.259,6.899573,3.392256,6.715950,0.000000,0,0,12.077391,7.484105,0.000000,0,0,13.204924,7.620419,0.50800,0.09681
1.260,6.909335,3.572711,6.719563,0.000000,0,0,12.066468,7.504116,0.000000,0,0,13.236057,7.604569,0.95209,0.09718
1.261,6.919251,3.753167,6.723178,0.000000,0,0,12.055545,7.524127,0.000000,0,0,13.267191,7.588719,1.60175,0.09733
1.262,6.929306,3.912580,6.727184,0.000000,0,0,12.044678,7.544276,0.000000,0,0,13.298033,7.586653,2.05154,0.09707
1.263,6.939496,4.043641,6.731717,0.000000,0,0,12.033886,7.564610,0.000000,0,0,13.328480,7.603159,2.68995,0.09700
1.264,6.949769,4.174702,6.736250,0.000000,0,0,12.023093,7.584943,0.000000,0,0,13.358927,7.619666,2.70749,0.09737
1.265,6.960125,4.305762,6.740783,0.000000,0,0,12.012301,7.605277,0.000000,0,0,13.389374,7.636172,1.78391,0.09749
1.266,6.970487,4.419689,6.745718,0.000000,0,0,12.001575,7.623986,0.000000,0,0,13.419606,7.638988,1.18392,0.09731
1.267,6.980855,4.510529,6.751195,0.000000,0,0,11.990936,7.640507,0.000000,0,0,13.449548,7.623357,0.58045,0.09737
1.268,6.991138,4.601369,6.756671,0.000000,0,0,11.980297,7.657027,0.000000,0,0,13.479490,7.607726,0.49547,0.09786
1.269,7.001341,4.692209,6.762148,0.000000,0,0,11.969659,7.673548,0.000000,0,0,13.509432,7.592094,0.55406,0.09795
1.270,7.011373,4.781436,6.767006,0.000000,0,0,11.959132,7.687840,0.000000,0,0,13.538839,7.578013,1.21597,0.09788
1.271,7.021239,4.868492,6.771030,0.000000,0,0,11.948755,7.699129,0.000000,0,0,13.567526,7.566021,1.70405,0.09786
1.272,7.030860,4.955546,6.775054,0.000000,0,0,11.938378,7.710418,0.000000,0,0,13.596213,7.554029,1.61960,0.09808
1.273,7.040245,5.042602,6.779078,0.000000,0,0,11.928001,7.721707,0.000000,0,0,13.624900,7.542037,2.38649,0.09813
1.274,7.049313,5.141261,6.783383,0.000000,0,0,11.917596,7.734308,0.000000,0,0,13.653143,7.528865,2.68322,0.09786
1.275,7.058075,5.255555,6.788066,0.000000,0,0,11.907152,7.748678,0.000000,0,0,13.680787,7.514104,1.77957,0.09780
1.276,7.066440,5.369850,6.792749,0.000000,0,0,11.896708,7.763049,0.000000,0,0,13.708432,7.499342,0.55864,0.09820
1.277,7.074420,5.484144,6.797431,0.000000,0,0,11.886264,7.777419,0.000000,0,0,13.736076,7.484581,0.64671,0.09837
1.278,7.081948,5.591838,6.802839,0.000000,0,0,11.875939,7.791487,0.000000,0,0,13.763440,7.473845,0.61046,0.09823
1.279,7.089038,5.690640,6.809223,0.000000,0,0,11.865775,7.805149,0.000000,0,0,13.790426,7.468531,1.44365,0.09810
1.280,7.095656,5.789443,6.815606,0.000000,0,0,11.855611,7.818810,0.000000,0,0,13.817411,7.463217,1.97236,0.09827
1.281,7.101817,5.888245,6.821990,0.000000,0,0,11.845448,7.832472,0.000000,0,0,13.844398,7.457903,2.61003,0.09810
1.282,7.107507,5.966337,6.828524,0.000000,0,0,11.835409,7.846494,0.000000,0,0,13.869893,7.452313,2.63080,0.09770
1.283,7.112742,6.016524,6.835260,0.000000,0,0,11.825541,7.861003,0.000000,0,0,13.893382,7.446351,1.34225,0.09774
1.284,7.117519,6.066711,6.841997,0.000000,0,0,11.815672,7.875513,0.000000,0,0,13.916871,7.440389,0.53841,0.09806
1.285,7.121853,6.116899,6.848733,0.000000,0,0,11.805804,7.890022,0.000000,0,0,13.940360,7.434426,0.61380,0.09805
1.286,7.125736,6.131555,6.855326,0.000000,0,0,11.795912,7.901670,0.000000,0,0,13.963044,7.428606,1.51671,0.09784
1.287,7.129184,6.098338,6.861726,0.000000,0,0,11.785989,7.909463,0.000000,0,0,13.984642,7.422975,2.67919,0.09750
1.288,7.132176,6.065121,6.868126,0.000000,0,0,11.776066,7.917257,0.000000,0,0,14.006241,7.417345,2.37642,0.09753
1.289,7.134726,6.031904,6.874526,0.000000,0,0,11.766143,7.925050,0.000000,0,0,14.027839,7.411714,0.82948,0.09761
1.290,7.136821,5.964230,6.880666,0.000000,0,0,11.756386,7.935209,0.000000,0,0,14.048824,7.405313,0.54878,0.09753
1.291,7.138475,5.850130,6.886456,0.000000,0,0,11.746851,7.948557,0.000000,0,0,14.068985,7.397873,1.51527,0.09733
1.292,7.139691,5.736029,6.892245,0.000000,0,0,11.737316,7.961905,0.000000,0,0,14.089145,7.390434,1.55159,0.09752
1.293,7.140483,5.621928,6.898035,0.000000,0,0,11.727782,7.975252,0.000000,0,0,14.109304,7.382994,2.03695,0.09758
1.294,7.140825,5.488179,6.903621,0.000000,0,0,11.718242,7.992868,0.000000,0,0,14.128437,7.375395,2.64348,0.09729
1.295,7.140731,5.327954,6.908930,0.000000,0,0,11.708694,8.016237,0.000000,0,0,14.146186,7.367581,2.62579,0.09695
1.296,7.140101,5.167729,6.914240,0.000000,0,0,11.699144,8.039606,0.000000,0,0,14.163935,7.359767,1.53571,0.09717
1.297,7.138954,5.007504,6.919549,0.000000,0,0,11.689596,8.062975,0.000000,0,0,14.181684,7.351954,0.82676,0.09741
1.298,7.137154,4.830451,6.924774,0.000000,0,0,11.680047,8.083551,0.000000,0,0,14.198007,7.344115,0.70151,0.09741
1.299,7.134722,4.630720,6.929883,0.000000,0,0,11.670496,8.100368,0.000000,0,0,14.212407,7.336244,1.18332,0.09720
1.300,7.131558,4.430990,6.934992,0.000000,0,0,11.660945,8.117183,0.000000,0,0,14.226808,7.328372,2.36799,0.09708
1.301,7.127687,4.231260,6.940101,0.000000,0,0,11.651394,8.133999,0.000000,0,0,14.241208,7.320500,2.62057,0.09708
1.302,7.123059,4.032330,6.944577,0.000000,0,0,11.641746,8.149281,0.000000,0,0,14.254509,7.312376,1.53884,0.09700
1.303,7.117700,3.834477,6.948202,0.000000,0,0,11.631966,8.162497,0.000000,0,0,14.266327,7.303910,0.75102,0.09673
1.304,7.111602,3.636624,6.951827,0.000000,0,0,11.622186,8.175712,0.000000,0,0,14.278145,7.295445,0.55120,0.09661
1.305,7.104790,3.438771,6.955451,0.000000,0,0,11.612406,8.188928,0.000000,0,0,14.289963,7.286979,1.12213,0.09689
1.306,7.097296,3.242565,6.958597,0.000000,0,0,11.602806,8.209386,0.000000,0,0,14.300750,7.279913,2.08860,0.09689
1.307,7.089142,3.048577,6.961099,0.000000,0,0,11.593451,8.239605,0.000000,0,0,14.310147,7.274734,2.70988,0.09657
1.308,7.080403,2.854589,6.963601,0.000000,0,0,11.584096,8.269823,0.000000,0,0,14.319545,7.269554,1.79651,0.09625
1.309,7.071098,2.660600,6.966103,0.000000,0,0,11.574741,8.300042,0.000000,0,0,14.328942,7.264374,0.53244,0.09654
1.310,7.061335,2.460664,6.968300,0.000000,0,0,11.565530,8.323696,0.000000,0,0,14.337487,7.259235,0.49091,0.09694
1.311,7.051128,2.252713,6.970086,0.000000,0,0,11.556511,8.338505,0.000000,0,0,14.344882,7.254152,0.85176,0.09692
