"Time","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","v3 R COP","70 RDS cle","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","34a FRx (cm)","54 HLr Sw of","53 HLr Sw on","29 HRx (cm)","29a HRx (cm)","56 FLl Sw of","v5 L COP","71 LDS cle","59 Left DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","55 FLl Sw on","32a FLx (cm)","32 FLx (cm)","52 HLl Sw of","31 Keyboard","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","69 L marks","68 R marks","67 xCoM","28 HLy (cm)","33 FLy (cm)","v7 xCoM","27a HLx (cm)","3 Platform","2 Trdml","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","37b CoMy (cm)","37 CoMy (cm)"
4.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.279343,72.835709,89.601639,77.083893,17.158087,1,3.704255,1,0,0,20.107941,-1.580902,0,0,14.747601,-9.906980,0,0.000000,0,0,-5.120457,-0.189969,1.416203,0,-9.606897,17.940437,0,0,0,15.143323,8.214392,20.146711,8.069160,14.640490,8.277903,14.082784,8.974018,13.680466,9.321513,15.234537,10.783550,14.900507,10.770778,16.096386,0,-0.01921,0.00340,-0.02048,-0.01377,0.00847,-0.01278,0.00480,0.00279,3.27744,0,0,5.120553,6.929095,6.219438,5.120553,15.143323,0.00031,0.09603,3.974875,4.265804,-2.871000,-87.284737,5.228104,-2.372631
4.188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.633575,72.962341,89.615112,77.347305,17.159681,1,4.121283,1,0,0,20.105722,-1.862037,0,0,14.738509,-10.124263,0,0.000000,0,0,-5.121005,0.099742,0.999722,0,-9.565413,17.930214,0,0,0,15.179612,8.202052,20.145092,8.071358,14.629014,8.273569,14.078194,8.974817,13.676163,9.320750,15.230882,10.783604,14.898336,10.771132,16.096769,0,-0.01878,0.00403,-0.02136,-0.01297,0.00880,-0.01202,0.00563,0.00223,3.27744,0,0,5.121067,6.926436,6.219936,5.121067,15.179612,0.00000,0.09583,3.975661,4.267066,-2.853972,-86.832130,5.226886,-2.357756
4.189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.987808,73.088974,89.628586,77.610710,17.161276,1,4.122367,1,0,0,20.103506,-2.143173,0,0,14.729418,-10.341547,0,0.000000,0,0,-5.121578,0.389453,0.999210,0,-9.523928,17.919992,0,0,0,15.215900,8.189713,20.143473,8.073556,14.617538,8.269236,14.073605,8.975616,13.671860,9.319987,15.227225,10.783657,14.896166,10.771486,16.097153,0,-0.01922,0.00406,-0.01947,-0.01406,0.00866,-0.01093,0.00519,0.00201,3.27744,0,0,5.121579,6.923777,6.220434,5.121579,15.215900,0.00030,0.09609,3.976446,4.268328,-2.836945,-86.379532,5.225667,-2.342880
4.190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.404877,73.149017,89.591904,77.930511,17.159452,1,4.123480,1,0,0,20.100557,-2.426321,0,0,14.721466,-10.505740,0,0.000000,0,0,-5.121825,0.623599,0.998345,0,-9.479911,17.910677,0,0,0,15.251791,8.176445,20.150412,8.076615,14.607967,8.268378,14.066316,8.982343,13.666723,9.318960,15.221567,10.783631,14.896632,10.772650,16.097313,0,-0.01604,0.00384,-0.01955,-0.01230,0.00843,-0.01188,0.00556,0.00235,3.27711,0,0,5.121804,6.920733,6.220927,5.121804,15.251791,0.00000,0.09638,3.977417,4.269546,-2.818384,-85.902817,5.228286,-2.326603
4.191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.846863,73.182655,89.535316,78.272682,17.156273,1,4.124600,1,0,0,20.097317,-2.710267,0,0,14.713966,-10.648876,0,0.000000,0,0,-5.121990,0.835704,0.997390,0,-9.434890,17.901722,0,0,0,15.287523,8.162809,20.160744,8.080017,14.599153,8.268899,14.057956,8.991421,13.661255,9.317829,15.215115,10.783573,14.898145,10.774135,16.097385,0,-0.01781,0.00333,-0.02075,-0.01403,0.00755,-0.01119,0.00471,0.00193,3.27665,0,0,5.121913,6.917537,6.221417,5.121913,15.287523,0.00000,0.09636,3.978462,4.270745,-2.799215,-85.416542,5.232426,-2.309770
4.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.288864,73.216286,89.478737,78.614853,17.153093,1,4.125724,1,0,0,20.094076,-2.994214,0,0,14.706467,-10.792011,0,0.000000,0,0,-5.122072,1.047810,0.996349,0,-9.389868,17.892765,0,0,0,15.323255,8.149174,20.171076,8.083418,14.590337,8.269419,14.049596,9.000498,13.655787,9.316697,15.208662,10.783516,14.899656,10.775619,16.097458,0,-0.01775,0.00392,-0.01960,-0.01389,0.00817,-0.01169,0.00646,0.00427,3.27652,0,0,5.122023,6.914340,6.221908,5.122023,15.323255,0.00015,0.09618,3.979507,4.271945,-2.780046,-84.930267,5.236566,-2.292937
4.193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.730850,73.249924,89.422150,78.957024,17.149914,1,4.126848,1,0,0,20.090836,-3.278160,0,0,14.698966,-10.935147,0,0.000000,0,0,-5.122134,1.259915,0.995286,0,-9.344847,17.883810,0,0,0,15.358987,8.135538,20.181408,8.086819,14.581521,8.269939,14.041236,9.009576,13.650318,9.315566,15.202209,10.783458,14.901169,10.777103,16.097528,0,-0.01660,0.00372,-0.01960,-0.01381,0.00837,-0.01149,0.00520,0.00233,3.27652,0,0,5.122132,6.911144,6.222398,5.122132,15.358987,0.00030,0.09627,3.980552,4.273145,-2.760878,-84.443985,5.240706,-2.276103
4.194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.491516,73.244385,89.376556,79.232887,17.147715,1,4.127951,1,0,0,20.085482,-3.541096,0,0,14.690492,-11.006899,0,0.000000,0,0,-5.122454,1.241914,0.994503,0,-9.319528,17.874718,0,0,0,15.393881,8.119452,20.174536,8.087608,14.569548,8.268770,14.030763,9.017894,13.640736,9.314631,15.195424,10.783792,14.900259,10.777931,16.097357,0,-0.01813,0.00464,-0.02035,-0.01314,0.00791,-0.01163,0.00409,0.00227,3.27695,0,0,5.122520,6.908029,6.222883,5.122520,15.393881,0.00030,0.09658,3.981514,4.274278,-2.741317,-84.170929,5.243482,-2.257856
4.195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.378601,73.223312,89.335320,79.482445,17.145903,1,4.129048,1,0,0,20.079290,-3.795697,0,0,14.681629,-11.050336,0,0.000000,0,0,-5.122838,1.132642,0.993791,0,-9.302024,17.865574,0,0,0,15.428443,8.102392,20.160839,8.087361,14.556322,8.266932,14.019449,9.025911,13.629521,9.313774,15.188508,10.784283,14.898389,10.778498,16.097088,0,-0.01676,-0.00126,-0.01900,-0.01374,0.00933,-0.01274,0.00497,0.00121,3.27756,0,0,5.123018,6.904945,6.223366,5.123018,15.428443,0.00000,0.09673,3.982442,4.275386,-2.721601,-83.982445,5.245716,-2.239048
4.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.265686,73.202240,89.294090,79.732010,17.144091,1,4.130028,1,0,0,20.073097,-4.050298,0,0,14.672768,-11.093773,0,0.000000,0,0,-5.123391,1.023369,0.993363,0,-9.284520,17.856430,0,0,0,15.463005,8.085334,20.147144,8.087114,14.543096,8.265093,14.008137,9.033929,13.618307,9.312917,15.181592,10.784772,14.896519,10.779065,16.096821,0,-0.01871,0.00421,-0.02165,-0.01326,0.00793,-0.01201,0.00498,0.00231,3.27763,0,0,5.123517,6.901862,6.223848,5.123517,15.463005,-0.00015,0.09659,3.983370,4.276494,-2.701884,-83.793961,5.247950,-2.220239
4.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.152771,73.181168,89.252853,79.981567,17.142279,1,4.130979,1,0,0,20.066904,-4.304900,0,0,14.663905,-11.137210,0,0.000000,0,0,-5.123986,0.914096,0.993007,0,-9.267016,17.847286,0,0,0,15.497567,8.068274,20.133448,8.086867,14.529870,8.263254,13.996824,9.041945,13.607093,9.312059,15.174676,10.785262,14.894649,10.779632,16.096552,0,-0.01655,0.00555,-0.02068,-0.01358,0.00919,-0.01210,0.00332,0.00135,3.27748,0,0,5.124014,6.898779,6.224331,5.124014,15.497567,0.00000,0.09668,3.984298,4.277601,-2.682168,-83.605476,5.250184,-2.201431
4.198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.874863,73.388290,89.222984,80.169250,17.139277,1,4.131753,1,0,0,20.059984,-4.548675,0,0,14.653604,-11.109621,0,0.000000,0,0,-5.124561,0.768646,0.992808,0,-9.254143,17.838087,0,0,0,15.531259,8.062784,20.117067,8.087267,14.520279,8.265948,13.987453,9.046741,13.600386,9.310648,15.169952,10.785604,14.894593,10.780138,16.097387,0,-0.01640,0.00283,-0.01944,-0.01165,0.00900,-0.01118,0.00773,0.00292,3.27717,0,0,5.124517,6.895161,6.224792,5.124517,15.531259,0.00015,0.09693,3.985354,4.278185,-2.662419,-83.468521,5.250516,-2.182350
4.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.531509,73.685921,89.197624,80.332382,17.135801,1,4.132482,1,0,0,20.052774,-4.788157,0,0,14.642730,-11.053862,0,0.000000,0,0,-5.125131,0.608846,0.992649,0,-9.243106,17.828867,0,0,0,15.564606,8.061883,20.099621,8.087921,14.512131,8.270440,13.978850,9.050259,13.595467,9.309015,15.166100,10.785888,14.895257,10.780621,16.098663,0,-0.01857,0.00451,-0.02013,-0.01237,0.00830,-0.01260,0.00546,0.00200,3.27678,0,0,5.125022,6.891331,6.225245,5.125022,15.564606,0.00015,0.09703,3.986462,4.278562,-2.642656,-83.352013,5.250093,-2.163160
4.200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.188156,73.983551,89.172264,80.495514,17.132328,1,4.133230,1,0,0,20.045565,-5.027638,0,0,14.631857,-10.998101,0,0.000000,0,0,-5.125604,0.449046,0.992374,0,-9.232069,17.819647,0,0,0,15.597952,8.060982,20.082174,8.088576,14.503982,8.274933,13.970248,9.053776,13.590548,9.307384,15.162247,10.786171,14.895922,10.781103,16.099937,0,-0.01613,0.00393,-0.01973,-0.01329,0.00768,-0.01107,0.00507,0.00260,3.27700,0,0,5.125526,6.887501,6.225698,5.125526,15.597952,0.00000,0.09684,3.987569,4.278938,-2.622894,-83.235497,5.249671,-2.143970
4.201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.844803,74.281181,89.146904,80.658646,17.128853,1,4.133982,1,0,0,20.038355,-5.267119,0,0,14.620983,-10.942341,0,0.000000,0,0,-5.126053,0.289246,0.992071,0,-9.221033,17.810427,0,0,0,15.631299,8.060081,20.064728,8.089231,14.495833,8.279425,13.961647,9.057293,13.585629,9.305751,15.158394,10.786454,14.896585,10.781586,16.101212,0,-0.01655,0.00305,-0.02029,-0.01418,0.00844,-0.01243,0.00560,0.00206,3.27745,0,0,5.126031,6.883671,6.226151,5.126031,15.631299,0.00015,0.09690,3.988677,4.279315,-2.603132,-83.118980,5.249249,-2.124780
4.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.193146,74.669258,89.159821,80.819275,17.127342,1,4.134943,1,0,0,20.029808,-5.524909,0,0,14.609734,-10.884643,0,0.000000,0,0,-5.126400,0.004585,0.991456,0,-9.215309,17.801193,0,0,0,15.663691,8.058490,20.050697,8.087534,14.485387,8.279110,13.948637,9.060376,13.581135,9.303838,15.154513,10.785079,14.896733,10.781528,16.101282,0,-0.01762,0.00308,-0.02029,-0.01352,0.00748,-0.01108,0.00338,0.00290,3.27732,0,0,5.126438,6.879718,6.226399,5.126438,15.663691,-0.00015,0.09720,3.989968,4.279947,-2.585184,-83.058273,5.249960,-2.107129
4.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.419220,75.093216,89.187927,80.978912,17.126608,1,4.135957,1,0,0,20.020731,-5.789961,0,0,14.598334,-10.826176,0,0.000000,0,0,-5.126719,-0.329600,0.990763,0,-9.211693,17.791956,0,0,0,15.695704,8.056625,20.038021,8.084903,14.474029,8.276887,13.933880,9.063288,13.576810,9.301814,15.150620,10.783047,14.896675,10.781257,16.100876,0,-0.01506,0.00385,-0.02059,-0.01357,0.00881,-0.01183,0.00381,0.00103,3.27694,0,0,5.126806,6.875718,6.226568,5.126806,15.695704,0.00015,0.09726,3.991332,4.280681,-2.567955,-83.019691,5.251121,-2.090088
4.204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.645294,75.517174,89.216026,81.138557,17.125874,1,4.137023,1,0,0,20.011654,-6.055013,0,0,14.586935,-10.767709,0,0.000000,0,0,-5.127110,-0.663786,0.990088,0,-9.208077,17.782719,0,0,0,15.727716,8.054761,20.025347,8.082273,14.462670,8.274665,13.919123,9.066198,13.572484,9.299789,15.146729,10.781014,14.896618,10.780984,16.100468,0,-0.01812,0.00412,-0.02024,-0.01409,0.00826,-0.01230,0.00312,0.00258,3.27720,0,0,5.127174,6.871716,6.226736,5.127174,15.727716,0.00015,0.09710,3.992696,4.281415,-2.550727,-82.981117,5.252282,-2.073047
4.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.871368,75.941132,89.244133,81.298195,17.125139,1,4.138102,1,0,0,20.002577,-6.320065,0,0,14.575537,-10.709241,0,0.000000,0,0,-5.127519,-0.997972,0.989417,0,-9.204461,17.773479,0,0,0,15.759730,8.052896,20.012671,8.079641,14.451312,8.272443,13.904366,9.069110,13.568159,9.297766,15.142836,10.778981,14.896560,10.780712,16.100061,0,-0.01613,0.00292,-0.01988,-0.01301,0.00858,-0.01221,0.00482,0.00103,3.27774,0,0,5.127542,6.867716,6.226904,5.127542,15.759730,0.00016,0.09728,3.994061,4.282148,-2.533498,-82.942535,5.253442,-2.056006
4.206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.320786,76.302345,89.340294,81.492874,17.128418,1,4.139048,1,0,0,19.992702,-6.616812,0,0,14.565802,-10.701289,0,0.000000,0,0,-5.128140,-1.292940,0.989092,0,-9.162158,17.764097,0,0,0,15.790845,8.052170,20.000347,8.080933,14.443111,8.272020,13.892921,9.071056,13.563557,9.296185,15.138702,10.778181,14.898211,10.780483,16.101282,0,-0.01809,0.00311,-0.02096,-0.01327,0.00901,-0.01346,0.00639,0.00294,3.27773,0,0,5.128122,6.862375,6.226784,5.128122,15.790845,0.00016,0.09754,3.995517,4.282589,-2.512296,-82.479355,5.250749,-2.036999
4.207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.858765,76.638672,89.463448,81.701447,17.133287,1,4.139960,1,0,0,19.982513,-6.926130,0,0,14.556727,-10.713374,0,0.000000,0,0,-5.128815,-1.572351,0.988854,0,-9.104510,17.754654,0,0,0,15.821605,8.051894,19.988161,8.083779,14.436163,8.272312,13.882792,9.072619,13.558844,9.294780,15.134473,10.777868,14.900542,10.780272,16.103151,0,-0.01613,0.00311,-0.02049,-0.01330,0.00927,-0.01165,0.00538,0.00286,3.27750,0,0,5.128786,6.856502,6.226550,5.128786,15.821605,0.00000,0.09761,3.997009,4.282915,-2.489518,-81.847763,5.246527,-2.017211
4.208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.396759,76.974991,89.586601,81.910011,17.138155,1,4.140867,1,0,0,19.972324,-7.235448,0,0,14.547653,-10.725458,0,0.000000,0,0,-5.129474,-1.851763,0.988606,0,-9.046863,17.745213,0,0,0,15.852364,8.051619,19.975975,8.086626,14.429214,8.272603,13.872663,9.074183,13.554132,9.293375,15.130244,10.777556,14.902872,10.780060,16.105019,0,-0.02095,0.00403,-0.02023,-0.01437,0.00918,-0.01230,0.00123,0.00294,3.27700,0,0,5.129450,6.850629,6.226316,5.129450,15.852364,0.00000,0.09744,3.998501,4.283240,-2.466739,-81.216164,5.242305,-1.997423
4.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.934738,77.311317,89.709755,82.118584,17.143024,1,4.141773,1,0,0,19.962135,-7.544767,0,0,14.538579,-10.737543,0,0.000000,0,0,-5.130129,-2.131175,0.988356,0,-8.989215,17.735771,0,0,0,15.883122,8.051343,19.963789,8.089472,14.422265,8.272895,13.862534,9.075746,13.549418,9.291970,15.126015,10.777245,14.905202,10.779848,16.106888,0,-0.01466,0.00330,-0.02003,-0.01383,0.01012,-0.01297,-0.00065,0.00394,3.27639,0,0,5.130114,6.844757,6.226082,5.130114,15.883122,0.00015,0.09736,3.999994,4.283565,-2.443961,-80.584572,5.238083,-1.977636
4.210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.508392,77.633514,89.774101,82.332161,17.142952,1,4.142819,1,0,0,19.952307,-7.880915,0,0,14.526970,-10.756083,0,0.000000,0,0,-5.130508,-2.342810,0.987689,0,-8.867950,17.726564,0,0,0,15.911028,8.049568,19.955303,8.089757,14.409961,8.274140,13.850538,9.076558,13.544915,9.290428,15.122079,10.776834,14.907708,10.779706,16.109091,0,-0.01809,0.00344,-0.02016,-0.01451,0.00891,-0.01136,0.00212,0.00331,3.27638,0,0,5.130423,6.839322,6.225904,5.130423,15.911028,0.00030,0.09760,4.001272,4.284328,-2.412229,-79.266296,5.237276,-1.952194
4.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.096191,77.950111,89.815125,82.547722,17.140919,1,4.143902,1,0,0,19.942623,-8.227705,0,0,14.514354,-10.777184,0,0.000000,0,0,-5.130818,-2.527562,0.986917,0,-8.721453,17.717451,0,0,0,15.937801,8.047197,19.948286,8.089025,14.395531,8.275764,13.837804,9.077071,13.540494,9.288831,15.118259,10.776384,14.910285,10.779593,16.111427,0,-0.01880,0.00227,-0.01967,-0.01313,0.00904,-0.01188,0.00580,0.00263,3.27661,0,0,5.130592,6.834062,6.225748,5.130592,15.937801,0.00015,0.09769,4.002465,4.285265,-2.376944,-77.675652,5.237823,-1.924509
4.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.683990,78.266716,89.856148,82.763290,17.138885,1,4.144958,1,0,0,19.932938,-8.574494,0,0,14.501739,-10.798283,0,0.000000,0,0,-5.130920,-2.712314,0.985961,0,-8.574954,17.708340,0,0,0,15.964575,8.044827,19.941267,8.088293,14.381102,8.277388,13.825069,9.077585,13.536073,9.287233,15.114440,10.775934,14.912862,10.779478,16.113762,0,-0.01735,0.00186,-0.02093,-0.01236,0.00810,-0.01196,0.00299,0.00084,3.27683,0,0,5.130761,6.828801,6.225592,5.130761,15.964575,0.00015,0.09745,4.003658,4.286202,-2.341660,-76.085014,5.238369,-1.896825
4.213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.271790,78.583313,89.897171,82.978851,17.136852,1,4.146009,1,0,0,19.923252,-8.921285,0,0,14.489123,-10.819384,0,0.000000,0,0,-5.130969,-2.897066,0.984960,0,-8.428456,17.699226,0,0,0,15.991348,8.042458,19.934250,8.087562,14.366673,8.279011,13.812335,9.078098,13.531651,9.285636,15.110620,10.775485,14.915439,10.779365,16.116098,0,-0.01662,0.00360,-0.02048,-0.01362,0.00834,-0.01185,0.00399,0.00263,3.27706,0,0,5.130929,6.823541,6.225435,5.130929,15.991348,0.00000,0.09728,4.004851,4.287138,-2.306376,-74.494370,5.238915,-1.869141
4.214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.761986,78.877419,89.861969,83.206703,17.136967,1,4.146849,1,0,0,19.913925,-9.247013,0,0,14.475910,-10.851629,0,0.000000,0,0,-5.130965,-3.054500,0.984116,0,-8.209763,17.690487,0,0,0,16.016029,8.040119,19.922897,8.091157,14.350737,8.280763,13.801344,9.082609,13.527186,9.284522,15.107302,10.774505,14.917027,10.779628,16.117041,0,-0.01791,0.00254,-0.01982,-0.01306,0.00851,-0.01277,0.00265,0.00317,3.27745,0,0,5.131000,6.818501,6.225491,5.131000,16.016029,0.00030,0.09743,4.005670,4.287968,-2.258933,-72.116699,5.234478,-1.833042
4.215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.213463,79.162613,89.796532,83.439430,17.137934,1,4.147635,1,0,0,19.904737,-9.564387,0,0,14.462460,-10.888296,0,0.000000,0,0,-5.130947,-3.201097,0.983312,0,-7.962433,17.681894,0,0,0,16.039879,8.037794,19.909824,8.096468,14.334203,8.282564,13.791044,9.088706,13.522704,9.283600,15.104182,10.773314,14.918224,10.780042,16.117432,0,-0.01664,0.00367,-0.02084,-0.01334,0.00935,-0.01238,0.00346,0.00258,3.27791,0,0,5.131031,6.813550,6.225631,5.131031,16.039879,0.00015,0.09752,4.006341,4.288754,-2.206667,-69.426849,5.228065,-1.793607
4.216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.664940,79.447800,89.731094,83.672165,17.138903,1,4.148336,1,0,0,19.895552,-9.881763,0,0,14.449009,-10.924963,0,0.000000,0,0,-5.131001,-3.347695,0.982665,0,-7.715104,17.673302,0,0,0,16.063728,8.035469,19.896751,8.101779,14.317669,8.284366,13.780745,9.094803,13.518222,9.282678,15.101063,10.772122,14.919422,10.780455,16.117821,0,-0.01714,0.00316,-0.01967,-0.01335,0.00790,-0.01277,0.00701,0.00166,3.27767,0,0,5.131061,6.808599,6.225771,5.131061,16.063728,0.00015,0.09723,4.007012,4.289540,-2.154401,-66.737007,5.221651,-1.754172
4.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.116417,79.732994,89.665657,83.904892,17.139870,1,4.149015,1,0,0,19.886366,-10.199137,0,0,14.435558,-10.961630,0,0.000000,0,0,-5.131073,-3.494293,0.982057,0,-7.467774,17.664709,0,0,0,16.087580,8.033143,19.883678,8.107090,14.301136,8.286167,13.770444,9.100899,13.513741,9.281755,15.097943,10.770932,14.920619,10.780869,16.118212,0,-0.01651,0.00461,-0.02037,-0.01538,0.00853,-0.01401,0.00556,0.00344,3.27713,0,0,5.131092,6.803648,6.225912,5.131092,16.087580,0.00015,0.09699,4.007683,4.290326,-2.102135,-64.047157,5.215238,-1.714736
4.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.701019,80.078125,89.685623,84.167130,17.143795,1,4.149768,1,0,0,19.875925,-10.453599,0,0,14.422309,-11.001259,0,0.000000,0,0,-5.131290,-3.496409,0.981523,0,-7.135468,17.657164,0,0,0,16.108910,8.030950,19.876457,8.111059,14.283830,8.288538,13.759112,9.107617,13.510002,9.281524,15.094998,10.771001,14.922840,10.782043,16.119909,0,-0.01857,0.00385,-0.02108,-0.01271,0.00841,-0.01207,0.00690,0.00294,3.27687,0,0,5.131299,6.798252,6.225911,5.131299,16.108910,0.00000,0.09712,4.008442,4.291063,-2.035256,-60.430515,5.210142,-1.665096
4.219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.338425,80.447037,89.739464,84.441078,17.148891,1,4.150538,1,0,0,19.864986,-10.683106,0,0,14.409139,-11.042064,0,0.000000,0,0,-5.131546,-3.441218,0.981007,0,-6.769455,17.650034,0,0,0,16.129242,8.028809,19.871559,8.114496,14.266216,8.291134,13.747372,9.114581,13.506559,9.281566,15.092123,10.771570,14.925467,10.783519,16.122126,0,-0.01649,0.00396,-0.02056,-0.01270,0.00892,-0.01168,0.00492,0.00198,3.27672,0,0,5.131577,6.792678,6.225854,5.131577,16.129242,0.00016,0.09714,4.009235,4.291782,-1.962581,-56.446259,5.205570,-1.611408
4.220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.975830,80.815941,89.793304,84.715019,17.153990,1,4.151288,1,0,0,19.854048,-10.912614,0,0,14.395967,-11.082868,0,0.000000,0,0,-5.131835,-3.386027,0.980547,0,-6.403443,17.642904,0,0,0,16.149572,8.026667,19.866661,8.117932,14.248604,8.293730,13.735631,9.121546,13.503117,9.281608,15.089248,10.772140,14.928094,10.784995,16.124340,0,-0.01709,0.00446,-0.02003,-0.01343,0.00815,-0.01315,0.00488,0.00295,3.27656,0,0,5.131855,6.787106,6.225798,5.131855,16.149572,0.00000,0.09697,4.010029,4.292500,-1.889906,-52.462002,5.200998,-1.557720
4.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.613235,81.184853,89.847145,84.988968,17.159088,1,4.152031,1,0,0,19.843111,-11.142122,0,0,14.382797,-11.123672,0,0.000000,0,0,-5.132132,-3.330835,0.980100,0,-6.037431,17.635775,0,0,0,16.169905,8.024526,19.861761,8.121369,14.230990,8.296326,13.723889,9.128510,13.499673,9.281650,15.086372,10.772709,14.930721,10.786471,16.126556,0,-0.01777,0.00363,-0.01941,-0.01375,0.00940,-0.01200,0.02026,0.00305,3.27641,0,0,5.132133,6.781532,6.225741,5.132133,16.169905,0.00000,0.09665,4.010822,4.293218,-1.817231,-48.477745,5.196425,-1.504032
4.222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.508804,81.596733,89.916534,85.246742,17.160099,1,4.152622,1,0,0,19.832209,-11.294398,0,0,14.369143,-11.224444,0,0.000000,0,0,-5.132371,-3.274308,0.979749,0,-5.578397,17.630064,0,0,0,16.188139,8.022416,19.855350,8.125619,14.214269,8.299922,13.713416,9.131673,13.496443,9.282307,15.082838,10.773242,14.932097,10.788299,16.126665,0,-0.01335,0.00366,-0.02084,-0.01433,0.00818,-0.01245,0.00212,0.00189,3.27691,0,0,5.132466,6.776183,6.225461,5.132466,16.188139,0.00015,0.09653,4.011605,4.293537,-1.729672,-43.486279,5.194149,-1.440286
4.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.506767,82.025658,89.992096,85.498108,17.159489,1,4.153175,1,0,0,19.821323,-11.416042,0,0,14.355299,-11.349003,0,0.000000,0,0,-5.132596,-3.217252,0.979421,0,-5.082467,17.624920,0,0,0,16.205542,8.020319,19.848339,8.130192,14.197901,8.303915,13.703444,9.133327,13.493297,9.283208,15.079041,10.773760,14.932979,10.790265,16.125937,0,-0.01930,0.00329,-0.01911,-0.01371,0.00953,-0.01312,0.00587,0.00425,3.27767,0,0,5.132821,6.770922,6.225093,5.132821,16.205542,0.00000,0.09663,4.012383,4.293696,-1.636209,-38.095306,5.192784,-1.372550
4.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.504738,82.454582,90.067657,85.749466,17.158880,1,4.153604,1,0,0,19.810436,-11.537685,0,0,14.341454,-11.473562,0,0.000000,0,0,-5.133013,-3.160195,0.979409,0,-4.586536,17.619774,0,0,0,16.222944,8.018223,19.841330,8.134765,14.181533,8.307908,13.693473,9.134983,13.490151,9.284110,15.075246,10.774278,14.933859,10.792232,16.125208,0,-0.01952,0.00384,-0.02043,-0.01261,0.00936,-0.01280,0.00550,0.00298,3.27714,0,0,5.133176,6.765662,6.224725,5.133176,16.222944,0.00015,0.09666,4.013160,4.293856,-1.542746,-32.704334,5.191418,-1.304815
