"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
2.047,6.041084,5.499692,4.322299,5.512828,-0.249464,10.714457,4.880040,11.293599,6.038638,13.531918,3.764559,9.341650,6.043530,8.395275,151.341110,78.587395,52.698978,54.267220,8.677538,11.364995,8.704721,9.404858,8.874854,8.914764,9.403378,8.435609,10.500788,10.277688,11.220001,8.489937,11.754008,9.332940
2.048,6.040292,5.499426,4.322605,5.512824,-0.254444,10.710359,4.881703,11.287299,6.037894,13.532516,3.763507,9.333535,6.042690,8.385639,151.152740,78.787827,52.630089,54.275623,8.679043,11.355424,8.704803,9.398284,8.874845,8.909331,9.406415,8.431093,10.502817,10.272912,11.219947,8.485888,11.755390,9.329282
2.049,6.040198,5.499229,4.322700,5.512898,-0.259592,10.705873,4.879651,11.279800,6.036339,13.531918,3.765749,9.323225,6.044057,8.379268,151.802338,78.605438,52.595978,54.182274,8.678653,11.347137,8.704095,9.386999,8.876266,8.902895,9.407696,8.420722,10.507776,10.264584,11.220939,8.479351,11.757267,9.324241
2.050,6.040104,5.499033,4.322795,5.512973,-0.264740,10.701386,4.877599,11.272301,6.034783,13.531319,3.767992,9.312916,6.045424,8.372896,152.451920,78.423058,52.561867,54.088928,8.678263,11.338850,8.703388,9.375715,8.877687,8.896459,9.408976,8.410351,10.512735,10.256256,11.221931,8.472815,11.759145,9.319199
2.051,6.040010,5.498837,4.322890,5.513048,-0.269888,10.696900,4.875546,11.264801,6.033227,13.530721,3.770234,9.302606,6.046792,8.366524,153.101501,78.240677,52.527756,53.995579,8.677873,11.330563,8.702681,9.364431,8.879108,8.890022,9.410255,8.399980,10.517694,10.247928,11.222922,8.466278,11.761023,9.314157
2.052,6.039916,5.498640,4.322985,5.513123,-0.275036,10.692414,4.873494,11.257302,6.031672,13.530122,3.772477,9.292295,6.048160,8.360152,153.751099,78.058289,52.493645,53.902229,8.677483,11.322276,8.701973,9.353147,8.880530,8.883586,9.411536,8.389608,10.522654,10.239599,11.223914,8.459742,11.762899,9.309116
2.053,6.038104,5.498428,4.325143,5.513197,-0.280473,10.683155,4.874877,11.246216,6.027556,13.527844,3.775409,9.284049,6.048651,8.348482,153.827850,78.240234,52.427952,53.842682,8.677940,11.311607,8.701002,9.344005,8.883082,8.871794,9.413813,8.381204,10.524979,10.231399,11.223519,8.452639,11.761435,9.300182
2.054,6.036291,5.498217,4.327301,5.513272,-0.285909,10.673895,4.876262,11.235130,6.023440,13.525568,3.778341,9.275803,6.049142,8.336811,153.904602,78.422180,52.362259,53.783134,8.678398,11.300938,8.700031,9.334864,8.885635,8.860003,9.416090,8.372799,10.527304,10.223198,11.223124,8.445537,11.759970,9.291248
2.055,6.034479,5.498005,4.329459,5.513347,-0.291345,10.664635,4.877645,11.224044,6.019325,13.523291,3.781273,9.267556,6.049633,8.325140,153.981339,78.604134,52.296570,53.723591,8.678857,11.290268,8.699060,9.325722,8.888187,8.848211,9.418366,8.364395,10.529630,10.214997,11.222729,8.438435,11.758505,9.282314
2.056,6.032666,5.497794,4.331617,5.513421,-0.296782,10.655375,4.879029,11.212957,6.015209,13.521013,3.784205,9.259310,6.050124,8.313470,154.058090,78.786079,52.230877,53.664043,8.679315,11.279599,8.698090,9.316580,8.890739,8.836419,9.420643,8.355990,10.531955,10.206797,11.222334,8.431332,11.757040,9.273380
2.057,6.031785,5.497589,4.332943,5.513512,-0.302405,10.654111,4.880142,11.204615,6.010571,13.520397,3.785743,9.250331,6.052999,8.306233,153.963470,79.061096,52.227554,53.672523,8.680175,11.269318,8.698191,9.307854,8.892774,8.827600,9.423620,8.351123,10.534086,10.201492,11.224908,8.425806,11.759959,9.268448
2.058,6.030904,5.497383,4.334268,5.513603,-0.308028,10.652845,4.881256,11.196271,6.005934,13.519781,3.787281,9.241352,6.055875,8.298997,153.868866,79.336113,52.224236,53.681000,8.681036,11.259037,8.698292,9.299128,8.894808,8.818783,9.426598,8.346255,10.536219,10.196189,11.227482,8.420280,11.762878,9.263515
2.059,6.030024,5.497178,4.335593,5.513694,-0.313651,10.651581,4.882369,11.187927,6.001296,13.519165,3.788818,9.232374,6.058751,8.291760,153.774261,79.611130,52.220913,53.689480,8.681896,11.248755,8.698392,9.290401,8.896841,8.809965,9.429575,8.341388,10.538350,10.190886,11.230056,8.414756,11.765797,9.258581
2.060,6.029142,5.496973,4.336919,5.513785,-0.319274,10.650316,4.883482,11.179585,5.996658,13.518549,3.790356,9.223395,6.061626,8.284524,153.679642,79.886147,52.217590,53.697960,8.682756,11.238474,8.698493,9.281674,8.898875,8.801147,9.432552,8.336520,10.540482,10.185581,11.232630,8.409230,11.768716,9.253649
2.061,6.027847,5.496837,4.335946,5.513953,-0.325059,10.644618,4.883527,11.171153,5.994718,13.514696,3.788365,9.215336,6.060976,8.276640,152.370667,80.790916,52.102928,53.536484,8.682205,11.229400,8.700845,9.270103,8.900529,8.780916,9.438025,8.327293,10.546674,10.176908,11.233563,8.402828,11.769920,9.248917
2.062,6.026552,5.496700,4.334973,5.514121,-0.330844,10.638920,4.883572,11.162722,5.992778,13.510843,3.786374,9.207275,6.060325,8.268757,151.061691,81.695679,51.988262,53.375011,8.681654,11.220325,8.703197,9.258532,8.902183,8.760685,9.443497,8.318068,10.552866,10.168236,11.234497,8.396427,11.771124,9.244185
2.063,6.025256,5.496563,4.334000,5.514289,-0.336629,10.633222,4.883617,11.154290,5.990838,13.506990,3.784384,9.199216,6.059674,8.260873,149.752716,82.600449,51.873596,53.213539,8.681103,11.211250,8.705548,9.246961,8.903836,8.740455,9.448968,8.308842,10.559059,10.159562,11.235431,8.390026,11.772328,9.239454
2.064,6.023961,5.496427,4.333027,5.514457,-0.342414,10.627523,4.883662,11.145859,5.988898,13.503138,3.782393,9.191156,6.059024,8.252989,148.443741,83.505219,51.758934,53.052063,8.680552,11.202176,8.707900,9.235390,8.905490,8.720224,9.454440,8.299615,10.565251,10.150889,11.236364,8.383624,11.773533,9.234722
2.065,6.021934,5.496289,4.331471,5.514625,-0.348213,10.622173,4.883261,11.134036,5.987241,13.499430,3.779680,9.184259,6.056625,8.240737,148.310059,83.806717,51.767658,52.963173,8.678945,11.190805,8.706429,9.224380,8.905192,8.710170,9.455611,8.292728,10.567572,10.144602,11.238284,8.377536,11.774837,9.230292
2.066,6.019906,5.496152,4.329915,5.514793,-0.354013,10.616824,4.882861,11.122213,5.985584,13.495723,3.776968,9.177362,6.054226,8.228485,148.176392,84.108215,51.776382,52.874283,8.677338,11.179434,8.704956,9.213369,8.904894,8.700115,9.456782,8.285841,10.569892,10.138314,11.240204,8.371448,11.776142,9.225863
2.067,6.017878,5.496016,4.328358,5.514962,-0.359812,10.611475,4.882461,11.110390,5.983928,13.492016,3.774256,9.170465,6.051827,8.216232,148.042725,84.409714,51.785107,52.785393,8.675732,11.168063,8.703485,9.202359,8.904596,8.690061,9.457953,8.278955,10.572212,10.132027,11.242125,8.365359,11.777447,9.221434
2.068,6.015850,5.495878,4.326802,5.515130,-0.365612,10.606125,4.882060,11.098567,5.982271,13.488308,3.771543,9.163568,6.049429,8.203980,147.909042,84.711212,51.793831,52.696503,8.674125,11.156693,8.702013,9.191349,8.904299,8.680006,9.459125,8.272068,10.574533,10.125739,11.244044,8.359271,11.778751,9.217004
2.069,6.014997,5.495724,4.327010,5.515285,-0.371481,10.600166,4.883731,11.089968,5.978202,13.482480,3.770290,9.148628,6.051792,8.194866,148.081284,84.750160,51.786903,52.583302,8.676240,11.147628,8.701509,9.181037,8.904350,8.671902,9.459776,8.263041,10.579794,10.119133,11.245970,8.354259,11.780680,9.213177
2.070,6.014144,5.495569,4.327219,5.515439,-0.377350,10.594208,4.885401,11.081369,5.974133,13.476652,3.769036,9.133688,6.054156,8.185753,148.253510,84.789108,51.779976,52.470100,8.678355,11.138563,8.701006,9.170725,8.904402,8.663797,9.460428,8.254015,10.585055,10.112526,11.247896,8.349246,11.782607,9.209349
2.071,6.013291,5.495415,4.327427,5.515594,-0.383219,10.588248,4.887072,11.072771,5.970064,13.470824,3.767782,9.118747,6.056520,8.176640,148.425751,84.828056,51.773045,52.356903,8.680470,11.129499,8.700503,9.160413,8.904452,8.655693,9.461081,8.244988,10.590317,10.105920,11.249823,8.344234,11.784534,9.205521
2.072,6.012439,5.495260,4.327636,5.515748,-0.389088,10.582290,4.888742,11.064172,5.965995,13.464996,3.766529,9.103806,6.058883,8.167525,148.597992,84.867004,51.766117,52.243702,8.682586,11.120435,8.700000,9.150101,8.904504,8.647589,9.461732,8.235962,10.595578,10.099314,11.251748,8.339221,11.786463,9.201694
2.073,6.009506,5.495116,4.326969,5.515914,-0.394980,10.579833,4.888714,11.057289,5.957631,13.464814,3.765224,9.098335,6.061382,8.159656,149.257675,84.722443,51.733963,52.093739,8.684235,11.111679,8.697794,9.142763,8.905205,8.642852,9.463112,8.226615,10.605122,10.094200,11.254693,8.337355,11.788246,9.197761
2.074,6.006574,5.494971,4.326303,5.516080,-0.400872,10.577376,4.888685,11.050406,5.949266,13.464632,3.763919,9.092865,6.063882,8.151785,149.917358,84.577881,51.701805,51.943771,8.685884,11.102923,8.695589,9.135425,8.905905,8.638115,9.464492,8.217268,10.614666,10.089087,11.257638,8.335487,11.790030,9.193829
2.075,6.003642,5.494827,4.325635,5.516245,-0.406763,10.574920,4.888657,11.043524,5.940902,13.464450,3.762614,9.087394,6.066381,8.143915,150.577042,84.433311,51.669647,51.793808,8.687532,11.094168,8.693383,9.128086,8.906606,8.633377,9.465872,8.207920,10.624209,10.083972,11.260583,8.333621,11.791814,9.189896
2.076,6.000710,5.494682,4.324969,5.516411,-0.412655,10.572463,4.888628,11.036641,5.932538,13.464268,3.761309,9.081923,6.068881,8.136045,151.236725,84.288750,51.637493,51.643845,8.689181,11.085412,8.691177,9.120749,8.907307,8.628640,9.467252,8.198573,10.633753,10.078858,11.263528,8.331755,11.793597,9.185963
2.077,6.000498,5.494480,4.326035,5.516521,-0.418574,10.570305,4.889246,11.029595,5.932395,13.460863,3.762824,9.072213,6.068602,8.130711,151.787003,84.262474,51.545517,51.507637,8.688993,11.076521,8.692697,9.110714,8.912607,8.620304,9.470311,8.190291,10.642368,10.073458,11.264988,8.329765,11.795688,9.183727
2.078,6.000287,5.494278,4.327100,5.516630,-0.424493,10.568147,4.889862,11.022550,5.932252,13.457458,3.764338,9.062504,6.068322,8.125376,152.337280,84.236206,51.453537,51.371429,8.688805,11.067630,8.694216,9.100680,8.917909,8.611967,9.473371,8.182010,10.650984,10.068057,11.266448,8.327776,11.797777,9.181491
2.079,6.000076,5.494076,4.328166,5.516740,-0.430412,10.565989,4.890479,11.015504,5.932109,13.454053,3.765853,9.052795,6.068043,8.120041,152.887573,84.209930,51.361561,51.235222,8.688617,11.058739,8.695734,9.090647,8.923210,8.603631,9.476430,8.173728,10.659600,10.062656,11.267908,8.325787,11.799868,9.179255
2.080,5.999865,5.493874,4.329232,5.516849,-0.436331,10.563830,4.891096,11.008458,5.931966,13.450648,3.767367,9.043086,6.067764,8.114706,153.437851,84.183655,51.269585,51.099014,8.688429,11.049848,8.697253,9.080612,8.928511,8.595295,9.479489,8.165446,10.668216,10.057256,11.269368,8.323797,11.801958,9.177019
2.081,5.997518,5.493671,4.330738,5.516964,-0.442367,10.558101,4.890250,10.999495,5.927081,13.437557,3.771226,9.032530,6.067955,8.104724,153.574921,84.353218,51.154377,51.045208,8.689692,11.038942,8.696382,9.072598,8.929474,8.588545,9.481967,8.159041,10.675539,10.053283,11.269204,8.323401,11.803766,9.175379
2.082,5.995171,5.493468,4.332244,5.517079,-0.448403,10.552371,4.889403,10.990530,5.922195,13.424467,3.775085,9.021975,6.068147,8.094742,153.712006,84.522781,51.039169,50.991402,8.690954,11.028038,8.695509,9.064582,8.930437,8.581795,9.484444,8.152637,10.682861,10.049309,11.269041,8.323006,11.805574,9.173739
2.083,5.992824,5.493266,4.333751,5.517195,-0.454440,10.546641,4.888557,10.981565,5.917310,13.411377,3.778944,9.011419,6.068338,8.084759,153.849091,84.692352,50.923958,50.937592,8.692217,11.017133,8.694637,9.056566,8.931401,8.575045,9.486921,8.146233,10.690185,10.045336,11.268877,8.322610,11.807384,9.172100
2.084,5.990477,5.493063,4.335257,5.517310,-0.460476,10.540912,4.887711,10.972602,5.912424,13.398286,3.782803,9.000863,6.068530,8.074777,153.986160,84.861916,50.808750,50.883785,8.693480,11.006227,8.693766,9.048552,8.932364,8.568295,9.489399,8.139828,10.697508,10.041363,11.268713,8.322214,11.809192,9.170460
2.085,5.990493,5.492863,4.336462,5.517426,-0.466467,10.534649,4.888447,10.962096,5.911948,13.376891,3.784478,8.991894,6.069037,8.067047,153.692703,85.264748,50.775723,50.878292,8.691278,10.997033,8.694102,9.036666,8.933210,8.556958,9.488735,8.135183,10.699188,10.037876,11.267710,8.320073,11.809124,9.167763
2.086,5.990509,5.492663,4.337668,5.517541,-0.472458,10.528387,4.889182,10.951591,5.911473,13.355495,3.786154,8.982924,6.069545,8.059319,153.399231,85.667572,50.742691,50.872803,8.689075,10.987839,8.694439,9.024780,8.934057,8.545622,9.488071,8.130540,10.700868,10.034389,11.266706,8.317932,11.809057,9.165067
2.087,5.990524,5.492463,4.338874,5.517656,-0.478448,10.522125,4.889917,10.941086,5.910997,13.334101,3.787830,8.973955,6.070052,8.051590,153.105774,86.070404,50.709663,50.867310,8.686873,10.978645,8.694777,9.012895,8.934903,8.534286,9.487408,8.125896,10.702547,10.030903,11.265704,8.315790,11.808990,9.162371
2.088,5.990541,5.492263,4.340079,5.517772,-0.484439,10.515862,4.890653,10.930580,5.910522,13.312706,3.789505,8.964986,6.070560,8.043860,152.812317,86.473236,50.676636,50.861816,8.684671,10.969451,8.695113,9.001009,8.935749,8.522949,9.486744,8.121252,10.704227,10.027416,11.264701,8.313649,11.808922,9.159674
2.089,5.989354,5.492078,4.340293,5.517907,-0.490527,10.516987,4.892392,10.922523,5.908792,13.302201,3.788194,8.959935,6.069916,8.035408,151.424667,87.359352,50.632542,50.628590,8.685886,10.962415,8.699363,8.995840,8.937622,8.510002,9.491112,8.118188,10.713721,10.026875,11.269495,8.315582,11.811193,9.161386
2.090,5.988167,5.491893,4.340508,5.518043,-0.496616,10.518112,4.894132,10.914467,5.907061,13.291697,3.786883,8.954885,6.069272,8.026956,150.037018,88.245468,50.588448,50.395363,8.687100,10.955379,8.703612,8.990671,8.939496,8.497056,9.495480,8.115124,10.723215,10.026334,11.274290,8.317516,11.813465,9.163098
2.091,5.986979,5.491708,4.340722,5.518179,-0.502704,10.519237,4.895871,10.906410,5.905331,13.281193,3.785573,8.949834,6.068628,8.018503,148.649353,89.131584,50.544353,50.162136,8.688314,10.948343,8.707862,8.985502,8.941370,8.484110,9.499847,8.112060,10.732709,10.025793,11.279085,8.319450,11.815737,9.164810
2.092,5.985793,5.491523,4.340936,5.518314,-0.508792,10.520361,4.897610,10.898354,5.903601,13.270688,3.784261,8.944783,6.067985,8.010051,147.261703,90.017700,50.500259,49.928909,8.689529,10.941307,8.712111,8.980333,8.943243,8.471163,9.504215,8.108995,10.742203,10.025251,11.283879,8.321383,11.818008,9.166523
2.093,5.984139,5.491470,4.340848,5.518572,-0.514693,10.516034,4.897037,10.892072,5.901134,13.255869,3.784659,8.935091,6.067145,8.002463,147.360855,90.371796,50.374657,49.712734,8.689589,10.931960,8.710644,8.971926,8.946140,8.463074,9.509390,8.103843,10.749823,10.021150,11.285286,8.320244,11.819326,9.166999
2.094,5.982486,5.491417,4.340761,5.518830,-0.520593,10.511707,4.896464,10.885790,5.898666,13.241050,3.785057,8.925398,6.066305,7.994877,147.460007,90.725883,50.249058,49.496559,8.689647,10.922613,8.709176,8.963517,8.949038,8.454986,9.514565,8.098690,10.757442,10.017048,11.286692,8.319104,11.820644,9.167475
2.095,5.980832,5.491364,4.340673,5.519088,-0.526494,10.507380,4.895892,10.879507,5.896199,13.226231,3.785455,8.915706,6.065465,7.987289,147.559158,91.079971,50.123459,49.280388,8.689705,10.913266,8.707708,8.955109,8.951935,8.446898,9.519740,8.093536,10.765062,10.012947,11.288098,8.317965,11.821962,9.167951
2.096,5.979178,5.491312,4.340586,5.519345,-0.532394,10.503053,4.895319,10.873225,5.893732,13.211411,3.785853,8.906013,6.064625,7.979702,147.658310,91.434067,49.997856,49.064213,8.689764,10.903919,8.706241,8.946701,8.954832,8.438808,9.524915,8.088384,10.772682,10.008845,11.289505,8.316825,11.823280,9.168427
2.097,5.977601,5.491292,4.340414,5.519635,-0.538263,10.500072,4.896200,10.866955,5.887108,13.195086,3.784628,8.902073,6.068094,7.971227,147.555084,91.946228,49.933910,48.763988,8.692833,10.896052,8.705035,8.937513,8.957588,8.428902,9.528624,8.083670,10.782393,10.007000,11.293482,8.318073,11.824560,9.170321
2.098,5.976024,5.491273,4.340241,5.519925,-0.544132,10.497089,4.897081,10.860684,5.880484,13.178761,3.783402,8.898132,6.071563,7.962751,147.451859,92.458389,49.869965,48.463768,8.695902,10.888186,8.703829,8.928326,8.960344,8.418995,9.532332,8.078955,10.792102,10.005156,11.297459,8.319323,11.825840,9.172216
2.099,5.974446,5.491253,4.340069,5.520214,-0.550001,10.494108,4.897962,10.854414,5.873860,13.162436,3.782177,8.894192,6.075032,7.954275,147.348633,92.970551,49.806019,48.163544,8.698972,10.880318,8.702623,8.919138,8.963099,8.409087,9.536041,8.074241,10.801811,10.003310,11.301435,8.320571,11.827119,9.174110
2.100,5.972869,5.491234,4.339897,5.520504,-0.555870,10.491127,4.898843,10.848144,5.867237,13.146110,3.780952,8.890251,6.078501,7.945799,147.245407,93.482712,49.742073,47.863319,8.702041,10.872451,8.701418,8.909950,8.965856,8.399180,9.539750,8.069527,10.811522,10.001465,11.305411,8.321819,11.828399,9.176005
2.101,5.970767,5.491160,4.343114,5.520743,-0.561812,10.488415,4.901071,10.836940,5.864388,13.129183,3.785158,8.874239,6.077146,7.939222,147.180817,93.632904,49.524597,47.515472,8.705235,10.865656,8.702820,8.898444,8.965342,8.391123,9.544492,8.059177,10.822784,9.993792,11.305107,8.320060,11.828678,9.176308
2.102,5.968665,5.491087,4.346332,5.520983,-0.567754,10.485702,4.903299,10.825737,5.861538,13.112256,3.789363,8.858226,6.075791,7.932645,147.116241,93.783104,49.307121,47.167629,8.708427,10.858862,8.704223,8.886938,8.964828,8.383066,9.549233,8.048828,10.834047,9.986119,11.304803,8.318300,11.828957,9.176611
2.103,5.966563,5.491014,4.349548,5.521222,-0.573696,10.482988,4.905528,10.814533,5.858689,13.095329,3.793569,8.842213,6.074437,7.926067,147.051666,93.933304,49.089649,46.819786,8.711620,10.852068,8.705626,8.875432,8.964314,8.375010,9.553975,8.038478,10.845311,9.978447,11.304499,8.316542,11.829236,9.176914
2.104,5.964461,5.490940,4.352766,5.521461,-0.579638,10.480276,4.907756,10.803329,5.855840,13.078403,3.797775,8.826200,6.073082,7.919490,146.987076,94.083496,48.872173,46.471939,8.714814,10.845273,8.707027,8.863926,8.963800,8.366952,9.558717,8.028129,10.856574,9.970774,11.304194,8.314782,11.829515,9.177217
2.105,5.964372,5.490863,4.353114,5.521699,-0.585616,10.478318,4.909227,10.796772,5.854546,13.073359,3.797001,8.819436,6.074199,7.914724,147.294907,94.390518,48.839569,46.199532,8.716717,10.839302,8.703410,8.855700,8.965384,8.360325,9.561810,8.023897,10.864788,9.968992,11.308626,8.315250,11.832092,9.180408
2.106,5.964283,5.490786,4.353462,5.521937,-0.591593,10.476360,4.910697,10.790214,5.853251,13.068316,3.796227,8.812672,6.075315,7.909957,147.602737,94.697533,48.806969,45.927124,8.718618,10.833332,8.699793,8.847473,8.966967,8.353699,9.564901,8.019667,10.873001,9.967210,11.313059,8.315720,11.834670,9.183600
2.107,5.964194,5.490709,4.353811,5.522175,-0.597570,10.474402,4.912168,10.783655,5.851957,13.063272,3.795454,8.805908,6.076430,7.905191,147.910568,95.004547,48.774368,45.654716,8.720521,10.827362,8.696177,8.839246,8.968549,8.347072,9.567994,8.015435,10.881214,9.965427,11.317492,8.316188,11.837248,9.186792
2.108,5.964105,5.490632,4.354159,5.522412,-0.603548,10.472445,4.913638,10.777098,5.850663,13.058228,3.794680,8.799144,6.077547,7.900424,148.218399,95.311569,48.741764,45.382309,8.722424,10.821391,8.692559,8.831019,8.970132,8.340445,9.571087,8.011204,10.889428,9.963646,11.321923,8.316656,11.839825,9.189984
2.109,5.963118,5.490449,4.356875,5.522545,-0.609539,10.466330,4.916228,10.768548,5.849030,13.046378,3.797522,8.785397,6.077206,7.889615,148.574493,95.204956,48.608757,45.037781,8.719249,10.814057,8.693470,8.821196,8.970320,8.334583,9.571661,8.002125,10.897947,9.958050,11.321758,8.316002,11.837558,9.189250
