"Time","v3 Left CoP","v1 xCoMy","v2 Right CoP","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
7.111,5.898499,5.042573,4.111120,5.128030,-1.532603,16.214035,3.953023,16.872475,5.377538,17.932106,4.269217,14.949083,6.419462,13.425354,160.279785,87.365944,66.131393,39.249283,8.449316,17.380337,8.167413,15.472512,8.355508,15.003344,8.760845,14.548938,10.567976,16.316730,11.089703,14.921230,11.416306,15.883326
7.112,5.898417,5.039445,4.104669,5.124884,-1.532281,16.210676,3.943568,16.912445,5.379254,17.922136,4.265770,14.939958,6.417580,13.418745,160.354889,87.277046,65.491196,38.790623,8.455469,17.414600,8.167482,15.464307,8.358120,14.990667,8.764919,14.535763,10.576514,16.317736,11.086411,14.918242,11.413188,15.879697
7.113,5.897559,5.036400,4.104966,5.121755,-1.530765,16.211590,3.943568,16.963938,5.377538,17.915794,4.266364,14.931767,6.417580,13.410829,159.214661,87.829727,65.016609,38.377441,7.310505,17.376373,8.167087,15.456758,8.356605,14.978575,8.770386,14.526373,10.586634,16.318840,11.086367,14.918509,11.412582,15.880085
7.114,5.896701,5.033356,4.105263,5.118626,-1.529249,16.212505,3.943568,17.015430,5.375822,17.909451,4.266957,14.923576,6.417580,13.402912,158.074432,88.382416,64.542030,37.964260,6.165542,17.338146,8.166691,15.449209,8.355089,14.966481,8.775853,14.516983,10.596754,16.319942,11.086323,14.918777,11.411978,15.880472
7.115,5.895843,5.030311,4.105559,5.115496,-1.527733,16.213419,3.943568,17.066921,5.374106,17.903107,4.267551,14.915386,6.417580,13.394997,156.934189,88.935097,64.067444,37.551079,5.020578,17.299921,8.166294,15.441660,8.353573,14.954388,8.781321,14.507593,10.606874,16.321047,11.086279,14.919044,11.411373,15.880859
7.116,5.894985,5.027267,4.105856,5.112367,-1.526217,16.214333,3.943568,17.118414,5.372391,17.896765,4.268145,14.907195,6.417580,13.387080,155.793961,89.487778,63.592861,37.137897,3.875615,17.261694,8.165898,15.434111,8.352057,14.942295,8.786787,14.498203,10.616993,16.322151,11.086234,14.919312,11.410768,15.881248
7.117,5.896461,5.024204,4.105474,5.109163,-1.523678,16.213919,3.944094,17.149796,5.372419,17.886164,4.266853,14.897903,6.420503,13.380156,155.580765,89.595497,63.282627,36.889996,5.078845,17.448414,8.166281,15.429083,8.351627,14.933256,8.788733,14.489199,10.622519,16.319893,11.084573,14.917459,11.409652,15.880292
7.118,5.897937,5.021142,4.105091,5.105960,-1.521139,16.213505,3.944620,17.181177,5.372447,17.875565,4.265563,14.888611,6.423427,13.373232,155.367584,89.703217,62.972393,36.642094,6.282074,17.635136,8.166664,15.424055,8.351196,14.924217,8.790678,14.480193,10.628045,16.317635,11.082911,14.915608,11.408537,15.879336
7.119,5.899413,5.018080,4.104709,5.102756,-1.518600,16.213091,3.945146,17.212559,5.372475,17.864964,4.264272,14.879319,6.426350,13.366307,155.154388,89.810928,62.662159,36.394192,7.485304,17.821856,8.167048,15.419027,8.350765,14.915177,8.792624,14.471188,10.633572,16.315376,11.081250,14.913757,11.407421,15.878381
7.120,5.900888,5.015018,4.104326,5.099552,-1.516061,16.212677,3.945673,17.243940,5.372503,17.854362,4.262980,14.870028,6.429274,13.359383,154.941193,89.918648,62.351925,36.146290,8.688534,18.008575,8.167430,15.414000,8.350335,14.906138,8.794570,14.462183,10.639097,16.313118,11.079589,14.911905,11.406305,15.877425
7.121,5.900668,5.012075,4.105509,5.096401,-1.512333,16.214279,3.946651,17.273489,5.372062,17.846512,4.264369,14.861677,6.429274,13.352884,154.904831,90.261459,62.218929,35.994305,8.688931,18.037853,8.167430,15.402973,8.352163,14.899107,8.797891,14.458757,10.646470,16.313059,11.081888,14.915879,11.408219,15.880717
7.122,5.900448,5.009132,4.106692,5.093251,-1.508605,16.215881,3.947629,17.303036,5.371622,17.838663,4.265757,14.853327,6.429274,13.346387,154.868469,90.604279,62.085938,35.842319,8.689328,18.067131,8.167430,15.391946,8.353991,14.892075,8.801212,14.455332,10.653843,16.313000,11.084188,14.919853,11.410133,15.884010
7.123,5.900228,5.006189,4.107875,5.090100,-1.504876,16.217482,3.948607,17.332584,5.371181,17.830814,4.267144,14.844976,6.429274,13.339890,154.832108,90.947098,61.952942,35.690334,8.689726,18.096409,8.167430,15.380919,8.355818,14.885042,8.804533,14.451905,10.661217,16.312943,11.086487,14.923828,11.412047,15.887302
7.124,5.900007,5.003247,4.109058,5.086949,-1.501148,16.219084,3.949585,17.362133,5.370740,17.822964,4.268532,14.836626,6.429274,13.333391,154.795746,91.289909,61.819946,35.538349,8.690123,18.125687,8.167430,15.369892,8.357646,14.878011,8.807854,14.448480,10.668590,16.312883,11.088786,14.927802,11.413961,15.890594
7.125,5.899833,5.000385,4.109547,5.083858,-1.497017,16.219831,3.954356,17.378841,5.370740,17.809769,4.264737,14.830005,6.428926,13.326717,154.801590,91.400703,61.801056,35.479553,8.691870,18.140057,8.168940,15.357797,8.358141,14.870855,8.807519,14.443427,10.670523,16.308645,11.088655,14.926818,11.413340,15.889129
7.126,5.899659,4.997524,4.110035,5.080766,-1.492886,16.220579,3.959128,17.395552,5.370740,17.796574,4.260942,14.823383,6.428577,13.320044,154.807434,91.511497,61.782166,35.420757,8.693618,18.154428,8.170450,15.345701,8.358637,14.863701,8.807184,14.438374,10.672457,16.304405,11.088524,14.925834,11.412718,15.887663
7.127,5.899485,4.994663,4.110523,5.077674,-1.488755,16.221327,3.963900,17.412262,5.370740,17.783381,4.257147,14.816763,6.428229,13.313369,154.813293,91.622292,61.763275,35.361961,8.695366,18.168800,8.171961,15.333607,8.359133,14.856545,8.806849,14.433321,10.674391,16.300167,11.088392,14.924850,11.412095,15.886196
7.128,5.899311,4.991801,4.111012,5.074583,-1.484623,16.222075,3.968671,17.428970,5.370740,17.770185,4.253352,14.810142,6.427881,13.306695,154.819138,91.733086,61.744385,35.303165,8.697113,18.183170,8.173470,15.321511,8.359628,14.849390,8.806514,14.428268,10.676324,16.295929,11.088261,14.923865,11.411473,15.884730
7.129,5.898766,4.989317,4.112815,5.071852,-1.480210,16.221617,3.968671,17.446383,5.370740,17.760319,4.256960,14.798488,6.426790,13.300083,154.891708,91.863464,61.477821,35.105171,8.697239,18.190964,8.174213,15.311253,8.361574,14.841604,8.809087,14.422231,10.682469,16.295385,11.087797,14.924893,11.411697,15.885618
7.130,5.898220,4.986833,4.114619,5.069121,-1.475796,16.221161,3.968671,17.463795,5.370740,17.750454,4.260568,14.786835,6.425698,13.293470,154.964279,91.993851,61.211258,34.907173,8.697365,18.198757,8.174957,15.300993,8.363522,14.833817,8.811661,14.416193,10.688616,16.294842,11.087334,14.925921,11.411922,15.886507
7.131,5.897674,4.984348,4.116423,5.066391,-1.471383,16.220703,3.968671,17.481209,5.370740,17.740589,4.264175,14.775181,6.424607,13.286859,155.036850,92.124237,60.944695,34.709179,8.697490,18.206553,8.175700,15.290734,8.365468,14.826031,8.814234,14.410156,10.694761,16.294296,11.086871,14.926950,11.412146,15.887396
7.132,5.897128,4.981864,4.118227,5.063661,-1.466969,16.220245,3.968671,17.498621,5.370740,17.730722,4.267783,14.763527,6.423516,13.280247,155.109421,92.254616,60.678131,34.511185,8.697616,18.214346,8.176443,15.280476,8.367414,14.818245,8.816807,14.404119,10.700907,16.293753,11.086408,14.927978,11.412370,15.888284
7.133,5.896067,4.979616,4.115857,5.061143,-1.462130,16.221319,3.965508,17.509192,5.369748,17.722624,4.266206,14.754084,6.422385,13.271666,154.911118,92.516388,60.317204,34.149689,8.693977,18.236677,8.176892,15.270274,8.369139,14.807788,8.820793,14.396236,10.707760,16.292719,11.085785,14.926044,11.411113,15.887814
7.134,5.895005,4.977368,4.113487,5.058625,-1.457291,16.222393,3.962345,17.519760,5.368756,17.714523,4.264629,14.744640,6.421255,13.263083,154.712830,92.778160,59.956276,33.788193,8.690340,18.259010,8.177341,15.260073,8.370863,14.797331,8.824780,14.388354,10.714613,16.291685,11.085161,14.924112,11.409856,15.887344
7.135,5.893944,4.975120,4.111117,5.056108,-1.452452,16.223465,3.959181,17.530331,5.367764,17.706425,4.263052,14.735197,6.420124,13.254501,154.514526,93.039932,59.595348,33.426701,8.686703,18.281342,8.177791,15.249872,8.372587,14.786875,8.828768,14.380472,10.721466,16.290651,11.084538,14.922179,11.408599,15.886874
7.136,5.892883,4.972872,4.108747,5.053590,-1.447612,16.224539,3.956018,17.540901,5.366772,17.698326,4.261476,14.725754,6.418993,13.245920,154.316223,93.301704,59.234421,33.065205,8.683064,18.303673,8.178240,15.239671,8.374311,14.776418,8.832754,14.372590,10.728319,16.289618,11.083915,14.920246,11.407342,15.886404
7.137,5.892994,4.970972,4.107984,5.051425,-1.442877,16.221624,3.955293,17.557384,5.366866,17.688591,4.260674,14.718962,6.419123,13.237991,153.229431,93.968071,58.946205,32.802208,8.682729,18.320927,8.178995,15.233701,8.373131,14.766129,8.836434,14.367993,10.734943,16.290398,11.083994,14.921556,11.407629,15.888915
7.138,5.893106,4.969071,4.107220,5.049260,-1.438143,16.218710,3.954567,17.573866,5.366960,17.678856,4.259872,14.712170,6.419252,13.230062,152.142639,94.634438,58.657990,32.539207,8.682392,18.338181,8.179750,15.227732,8.371950,14.755839,8.840115,14.363398,10.741568,16.291178,11.084074,14.922865,11.407917,15.891426
7.139,5.893218,4.967170,4.106456,5.047096,-1.433408,16.215796,3.953842,17.590347,5.367054,17.669121,4.259071,14.705377,6.419382,13.222135,151.055847,95.300804,58.369774,32.276211,8.682056,18.355433,8.180506,15.221762,8.370769,14.745550,8.843794,14.358801,10.748193,16.291958,11.084154,14.924173,11.408204,15.893937
7.140,5.893330,4.965270,4.105693,5.044931,-1.428673,16.212881,3.953116,17.606831,5.367148,17.659386,4.258270,14.698585,6.419511,13.214206,149.969055,95.967171,58.081558,32.013214,8.681721,18.372686,8.181261,15.215792,8.369588,14.735261,8.847474,14.354204,10.754817,16.292738,11.084233,14.925483,11.408491,15.896448
7.141,5.892220,4.963403,4.104502,5.042795,-1.423841,16.215519,3.949274,17.625326,5.367054,17.654476,4.259731,14.689417,6.417387,13.210445,149.431824,96.291252,57.760738,31.675920,8.669559,18.395107,8.181728,15.209705,8.369177,14.726764,8.851653,14.346932,10.762873,16.291283,11.084513,14.925869,11.408077,15.897239
7.142,5.891111,4.961536,4.103312,5.040659,-1.419010,16.218155,3.945431,17.643822,5.366960,17.649567,4.261192,14.680249,6.415263,13.206684,148.894608,96.615341,57.439919,31.338627,8.657398,18.417530,8.182196,15.203618,8.368765,14.718266,8.855831,14.339661,10.770927,16.289827,11.084792,14.926256,11.407663,15.898029
7.143,5.890003,4.959670,4.102120,5.038523,-1.414179,16.220793,3.941588,17.662317,5.366866,17.644657,4.262653,14.671082,6.413139,13.202923,148.357391,96.939423,57.119099,31.001331,8.645238,18.439953,8.182662,15.197531,8.368353,14.709768,8.860010,14.332389,10.778982,16.288372,11.085072,14.926643,11.407250,15.898820
7.144,5.888894,4.957803,4.100930,5.036386,-1.409348,16.223431,3.937745,17.680813,5.366772,17.639748,4.264114,14.661914,6.411015,13.199162,147.820160,97.263504,56.798279,30.664038,8.633077,18.462374,8.183129,15.191444,8.367942,14.701271,8.864189,14.325117,10.787038,16.286917,11.085351,14.927030,11.406837,15.899611
7.145,5.889725,4.956067,4.100131,5.034399,-1.404840,16.218361,3.934437,17.697475,5.366310,17.630430,4.265825,14.649955,6.413139,13.190879,147.378479,97.623444,56.590218,30.429111,8.622122,18.480072,8.183646,15.181011,8.368181,14.690814,8.866042,14.318438,10.791863,16.283892,11.084791,14.926193,11.405881,15.899626
7.146,5.890555,4.954330,4.099333,5.032412,-1.400333,16.213289,3.931129,17.714138,5.365848,17.621113,4.267536,14.637995,6.415263,13.182594,146.936783,97.983383,56.382153,30.194183,8.611167,18.497768,8.184164,15.170578,8.368422,14.680357,8.867895,14.311758,10.796689,16.280867,11.084231,14.925357,11.404926,15.899641
7.147,5.891387,4.952594,4.098535,5.030424,-1.395825,16.208218,3.927821,17.730803,5.365386,17.611795,4.269248,14.626036,6.417387,13.174311,146.495087,98.343323,56.174088,29.959257,8.600212,18.515467,8.184681,15.160144,8.368661,14.669901,8.869748,14.305079,10.801515,16.277842,11.083672,14.924520,11.403971,15.899655
7.148,5.892218,4.950858,4.097736,5.028437,-1.391317,16.203148,3.924513,17.747465,5.364923,17.602478,4.270959,14.614077,6.419511,13.166027,146.053406,98.703262,55.966026,29.724331,8.589257,18.533165,8.185198,15.149711,8.368900,14.659444,8.871601,14.298399,10.806340,16.274817,11.083112,14.923684,11.403015,15.899671
7.149,5.892108,4.949484,4.094311,5.026800,-1.386616,16.201912,3.916792,17.770622,5.364484,17.592581,4.271831,14.606672,6.419731,13.159897,145.924408,98.908218,55.777397,29.488297,8.583419,18.546629,8.185198,15.139071,8.368730,14.650244,8.873692,14.290398,10.811174,16.270010,11.083034,14.921111,11.402710,15.899485
7.150,5.891998,4.948109,4.090887,5.025164,-1.381915,16.200676,3.909071,17.793777,5.364044,17.582684,4.272702,14.599267,6.419951,13.153768,145.795410,99.113174,55.588768,29.252262,8.577580,18.560093,8.185198,15.128433,8.368559,14.641045,8.875782,14.282396,10.816010,16.265202,11.082956,14.918538,11.402405,15.899300
7.151,5.891888,4.946734,4.087462,5.023527,-1.377213,16.199442,3.901351,17.816933,5.363604,17.572786,4.273573,14.591862,6.420172,13.147638,145.666412,99.318123,55.400143,29.016230,8.571742,18.573557,8.185198,15.117794,8.368387,14.631845,8.877872,14.274394,10.820845,16.260395,11.082878,14.915965,11.402101,15.899114
7.152,5.891778,4.945360,4.084038,5.021890,-1.372512,16.198206,3.893631,17.840090,5.363164,17.562889,4.274445,14.584457,6.420392,13.141508,145.537415,99.523079,55.211514,28.780195,8.565904,18.587021,8.185198,15.107155,8.368217,14.622645,8.879962,14.266393,10.825679,16.255589,11.082800,14.913392,11.401795,15.898928
7.153,5.893247,4.944266,4.083011,5.020503,-1.367251,16.200560,3.891558,17.856476,5.361732,17.550695,4.274464,14.576056,6.424762,13.135348,145.350479,99.759033,54.978676,28.514021,8.573265,18.601353,8.184935,15.098499,8.367097,14.616280,8.883140,14.260458,10.831399,16.253431,11.083059,14.912545,11.401687,15.899909
7.154,5.894716,4.943172,4.081985,5.019115,-1.361991,16.202913,3.889485,17.872864,5.360301,17.538502,4.274484,14.567656,6.429132,13.129189,145.163544,99.994995,54.745842,28.247847,8.580626,18.615685,8.184672,15.089844,8.365976,14.609915,8.886317,14.254524,10.837120,16.251274,11.083319,14.911699,11.401577,15.900890
7.155,5.896185,4.942079,4.080958,5.017728,-1.356730,16.205267,3.887412,17.889250,5.358869,17.526306,4.274504,14.559254,6.433502,13.123030,144.976624,100.230957,54.513008,27.981672,8.587988,18.630014,8.184410,15.081187,8.364857,14.603549,8.889495,14.248590,10.842840,16.249119,11.083577,14.910852,11.401468,15.901872
7.156,5.897655,4.940985,4.079931,5.016341,-1.351469,16.207621,3.885339,17.905636,5.357437,17.514112,4.274523,14.550853,6.437872,13.116870,144.789688,100.466911,54.280170,27.715498,8.595349,18.644346,8.184147,15.072532,8.363737,14.597183,8.892673,14.242656,10.848560,16.246962,11.083837,14.910006,11.401360,15.902853
7.157,5.897747,4.940199,4.076483,5.015184,-1.344814,16.203207,3.877868,17.921387,5.357215,17.504951,4.275097,14.540132,6.438279,13.109960,144.794281,100.597855,53.938038,27.373938,8.599281,18.652332,8.184147,15.060182,8.365089,14.586914,8.895197,14.233727,10.854369,16.243351,11.081913,14.907665,11.398728,15.899913
7.158,5.897839,4.939414,4.073034,5.014028,-1.338158,16.198795,3.870397,17.937140,5.356993,17.495792,4.275671,14.529411,6.438686,13.103049,144.798889,100.728806,53.595901,27.032379,8.603212,18.660320,8.184147,15.047832,8.366443,14.576645,8.897720,14.224798,10.860178,16.239742,11.079989,14.905325,11.396097,15.896973
7.159,5.897931,4.938628,4.069585,5.012872,-1.331503,16.194382,3.862926,17.952892,5.356770,17.486633,4.276244,14.518690,6.439093,13.096139,144.803482,100.859749,53.253769,26.690819,8.607143,18.668306,8.184147,15.035481,8.367796,14.566376,8.900244,14.215869,10.865986,16.236132,11.078066,14.902986,11.393466,15.894033
7.160,5.898024,4.937843,4.066136,5.011715,-1.324848,16.189968,3.855454,17.968643,5.356548,17.477472,4.276818,14.507969,6.439500,13.089229,144.808075,100.990692,52.911636,26.349258,8.611075,18.676292,8.184147,15.023131,8.369148,14.556107,8.902768,14.206940,10.871795,16.232521,11.076142,14.900645,11.390835,15.891093
7.161,5.900118,4.937188,4.066980,5.010633,-1.317191,16.188168,3.855454,17.976112,5.356770,17.468256,4.278506,14.498356,6.443467,13.085506,144.740692,101.040741,52.678490,26.025639,8.614104,18.684286,8.185873,15.018627,8.371855,14.548863,8.905977,14.200121,10.877898,16.229145,11.076540,14.899651,11.389867,15.891634
7.162,5.902213,4.936533,4.067825,5.009551,-1.309534,16.186369,3.855454,17.983583,5.356993,17.459040,4.280195,14.488742,6.447434,13.081783,144.673294,101.090790,52.445347,25.702019,8.617134,18.692280,8.187598,15.014124,8.374561,14.541620,8.909185,14.193302,10.884003,16.225769,11.076938,14.898657,11.388899,15.892174
7.163,5.904308,4.935878,4.068669,5.008470,-1.301877,16.184570,3.855454,17.991055,5.357215,17.449823,4.281883,14.479128,6.451401,13.078061,144.605896,101.140831,52.212204,25.378401,8.620163,18.700272,8.189323,15.009620,8.377267,14.534376,8.912395,14.186483,10.890106,16.222395,11.077335,14.897662,11.387930,15.892715
7.164,5.906403,4.935223,4.069513,5.007388,-1.294220,16.182770,3.855454,17.998524,5.357437,17.440607,4.283572,14.469515,6.455368,13.074339,144.538513,101.190880,51.979057,25.054781,8.623192,18.708265,8.191050,15.005116,8.379973,14.527133,8.915604,14.179665,10.896210,16.219019,11.077733,14.896667,11.386962,15.893255
7.165,5.906966,4.934628,4.202202,5.006381,-1.286847,16.175514,4.121042,17.558723,5.358564,17.432814,4.283360,14.461288,6.455368,13.073854,143.885864,101.653389,51.773281,25.002634,8.627525,18.715729,8.191050,14.997305,8.380159,14.516563,8.915791,14.175398,10.897754,16.217749,11.075006,14.895111,11.386557,15.891109
7.166,5.907529,4.934032,4.334890,5.005374,-1.279474,16.168259,4.386631,17.118923,5.359691,17.425018,4.283150,14.453062,6.455368,13.073370,143.233215,102.115891,51.567505,24.950487,8.631859,18.723190,8.191050,14.989495,8.380344,14.505994,8.915977,14.171132,10.899298,16.216478,11.072281,14.893555,11.386152,15.888964
7.167,5.908092,4.933437,4.467579,5.004368,-1.272101,16.161001,4.652219,16.679125,5.360817,17.417225,4.282939,14.444836,6.455368,13.072886,142.580551,102.578400,51.361729,24.898340,8.636191,18.730652,8.191050,14.981686,8.380530,14.495424,8.916165,14.166866,10.900842,16.215208,11.069554,14.891998,11.385748,15.886817
7.168,5.908656,4.932841,4.600267,5.003361,-1.264728,16.153746,4.917807,16.239325,5.361944,17.409431,4.282728,14.436609,6.455368,13.072401,141.927902,103.040909,51.155952,24.846193,8.640525,18.738115,8.191050,14.973875,8.380716,14.484855,8.916352,14.162600,10.902386,16.213938,11.066828,14.890442,11.385343,15.884671
7.169,5.909792,4.932193,4.600486,5.002306,-1.257420,16.148634,4.917807,16.233503,5.364457,17.398123,4.283165,14.425241,6.455126,13.072342,141.573212,103.356232,50.895378,24.715559,8.645801,18.745789,8.190363,14.964006,8.379350,14.474524,8.917950,14.154888,10.905621,16.209915,11.064658,14.885990,11.385298,15.880724
7.170,5.910927,4.931545,4.600705,5.001250,-1.250112,16.143524,4.917807,16.227682,5.366971,17.386814,4.283603,14.413875,6.454884,13.072283,141.218506,103.671547,50.634804,24.584923,8.651075,18.753460,8.189677,14.954139,8.377983,14.464193,8.919548,14.147177,10.908855,16.205894,11.062489,14.881539,11.385254,15.876776
7.171,5.912063,4.930897,4.600924,5.000195,-1.242803,16.138412,4.917807,16.221861,5.369484,17.375507,4.284041,14.402508,6.454642,13.072225,140.863800,103.986862,50.374233,24.454288,8.656351,18.761131,8.188992,14.944271,8.376616,14.453863,8.921146,14.139464,10.912089,16.201872,11.060320,14.877089,11.385210,15.872828
7.172,5.913198,4.930249,4.601143,4.999139,-1.235495,16.133301,4.917807,16.216040,5.371997,17.364199,4.284479,14.391140,6.454400,13.072165,140.509109,104.302185,50.113659,24.323654,8.661627,18.768805,8.188305,14.934402,8.375249,14.443533,8.922744,14.131753,10.915324,16.197849,11.058150,14.872637,11.385165,15.868881
7.173,5.913198,4.929696,4.601890,4.998182,-1.228240,16.130913,4.917509,16.734650,5.371997,17.359726,4.286270,14.380555,6.454400,13.081238,141.038498,104.310486,49.982132,24.127510,8.663889,18.759111,8.187328,14.919536,8.377232,14.433952,8.924468,14.122227,10.919720,16.189964,11.058735,14.868570,11.385137,15.865833
7.174,5.913198,4.929144,4.602636,4.997225,-1.220985,16.128523,4.917212,17.253258,5.371997,17.355253,4.288061,14.369970,6.454400,13.090309,141.567871,104.318787,49.850601,23.931364,8.666151,18.749420,8.186352,14.904669,8.379214,14.424372,8.926191,14.112701,10.924114,16.182077,11.059319,14.864504,11.385109,15.862785
7.175,5.913198,4.928592,4.603383,4.996268,-1.213731,16.126133,4.916914,17.771866,5.371997,17.350780,4.289852,14.359386,6.454400,13.099380,142.097260,104.327087,49.719070,23.735218,8.668414,18.739727,8.185375,14.889803,8.381197,14.414790,8.927916,14.103176,10.928510,16.174191,11.059903,14.860438,11.385080,15.859736
7.176,5.913198,4.928039,4.604129,4.995311,-1.206476,16.123745,4.916616,18.290476,5.371997,17.346308,4.291643,14.348802,6.454400,13.108453,142.626648,104.335388,49.587543,23.539074,8.670676,18.730034,8.184399,14.874936,8.383180,14.405210,8.929640,14.093650,10.932905,16.166306,11.060488,14.856372,11.385052,15.856688
7.177,5.917355,4.927605,4.457531,4.994487,-1.199479,16.121946,4.623778,17.767212,5.371282,17.336287,4.291284,14.342484,6.463428,13.126695,143.426666,104.178284,49.447845,23.328089,8.666855,18.731419,8.182848,14.862983,8.386202,14.396336,8.931108,14.083302,10.937962,16.157465,11.061102,14.853656,11.384155,15.851731
7.178,5.921512,4.927172,4.310933,4.993663,-1.192482,16.120148,4.330940,17.243946,5.370566,17.326263,4.290925,14.336168,6.472457,13.144937,144.226669,104.021179,49.308147,23.117104,8.663034,18.732803,8.181297,14.851029,8.389225,14.387462,8.932576,14.072956,10.943018,16.148624,11.061715,14.850940,11.383259,15.846773
7.179,5.925668,4.926738,4.164334,4.992839,-1.185486,16.118349,4.038102,16.720682,5.369851,17.316242,4.290566,14.329851,6.481486,13.163178,145.026672,103.864082,49.168449,22.906120,8.659213,18.734188,8.179747,14.839076,8.392247,14.378588,8.934044,14.062609,10.948073,16.139784,11.062328,14.848224,11.382362,15.841816
7.180,5.929825,4.926304,4.017736,4.992015,-1.178489,16.116550,3.745264,16.197418,5.369135,17.306221,4.290207,14.323534,6.490515,13.181420,145.826691,103.706978,49.028751,22.695135,8.655392,18.735573,8.178196,14.827123,8.395269,14.369714,8.935513,14.052261,10.953130,16.130943,11.062943,14.845508,11.381466,15.836859
7.181,5.936538,4.925856,4.020503,4.991176,-1.171472,16.112488,3.749848,16.689859,5.368805,17.298616,4.291156,14.315211,6.504272,13.212357,146.582306,103.562393,49.180050,22.831291,8.557988,18.534245,8.177681,14.811431,8.394341,14.365788,8.932609,14.047257,10.950418,16.123728,11.062624,14.841234,11.381668,15.833128
7.182,5.943251,4.925407,4.023269,4.990336,-1.164454,16.108423,3.754433,17.182301,5.368474,17.291012,4.292105,14.306889,6.518028,13.243294,147.337921,103.417801,49.331348,22.967449,8.460585,18.332918,8.177165,14.795739,8.393414,14.361862,8.929705,14.042253,10.947706,16.116512,11.062305,14.836961,11.381871,15.829396
7.183,5.949965,4.924959,4.026035,4.989497,-1.157437,16.104359,3.759017,17.674744,5.368144,17.283407,4.293054,14.298566,6.531785,13.274230,148.093521,103.273216,49.482647,23.103605,8.363181,18.131592,8.176649,14.780047,8.392487,14.357937,8.926802,14.037249,10.944994,16.109295,11.061988,14.832687,11.382074,15.825665
7.184,5.956677,4.924511,4.028802,4.988657,-1.150419,16.100296,3.763601,18.167185,5.367814,17.275803,4.294003,14.290243,6.545542,13.305166,148.849136,103.128632,49.633945,23.239761,8.265778,17.930264,8.176134,14.764356,8.391559,14.354011,8.923898,14.032245,10.942283,16.102079,11.061669,14.828414,11.382277,15.821934
7.185,5.967646,4.924113,4.028069,4.987851,-1.143079,16.096607,3.763601,18.164679,5.366813,17.265236,4.292538,14.278438,6.568480,13.337841,149.488266,102.832947,49.718296,23.119183,8.362495,18.126995,8.174921,14.753204,8.388984,14.346224,8.922795,14.019308,10.942051,16.087744,11.062262,14.817739,11.379845,15.812162
7.186,5.978615,4.923716,4.027337,4.987043,-1.135740,16.092918,3.763601,18.162172,5.365812,17.254667,4.291074,14.266632,6.591417,13.370516,150.127411,102.537270,49.802650,22.998604,8.459214,18.323727,8.173708,14.742054,8.386409,14.338436,8.921692,14.006372,10.941820,16.073408,11.062853,14.807066,11.377413,15.802392
7.187,5.989583,4.923318,4.026605,4.986237,-1.128400,16.089230,3.763601,18.159666,5.364812,17.244099,4.289609,14.254827,6.614356,13.403191,150.766541,102.241592,49.887001,22.878023,8.555933,18.520458,8.172494,14.730903,8.383834,14.330648,8.920589,13.993437,10.941589,16.059072,11.063445,14.796392,11.374982,15.792622
7.188,6.000552,4.922921,4.025873,4.985430,-1.121060,16.085541,3.763601,18.157160,5.363811,17.233532,4.288145,14.243021,6.637293,13.435865,151.405670,101.945908,49.971352,22.757444,8.652651,18.717190,8.171281,14.719751,8.381259,14.322862,8.919487,13.980500,10.941358,16.044737,11.064037,14.785718,11.372550,15.782850
7.189,6.016601,4.922545,4.029720,4.984657,-1.113926,16.085598,3.769751,18.148468,5.363609,17.227907,4.289689,14.233828,6.669592,13.470073,152.530121,101.352135,48.323910,21.289230,8.566681,18.497232,8.171281,14.708778,8.391588,14.308189,8.944588,13.948774,10.979147,16.032131,11.067440,14.780392,11.378437,15.779561
7.190,6.032649,4.922170,4.033567,4.983884,-1.106792,16.085655,3.775900,18.139776,5.363407,17.222282,4.291234,14.224633,6.701890,13.504280,153.654556,100.758362,46.676468,19.821018,8.480711,18.277275,8.171281,14.697805,8.401918,14.293517,8.969688,13.917049,11.016935,16.019524,11.070842,14.775065,11.384325,15.776272
7.191,6.048697,4.921795,4.037414,4.983110,-1.099658,16.085712,3.782050,18.131084,5.363205,17.216660,4.292778,14.215439,6.734189,13.538487,154.778992,100.164581,45.029030,18.352806,8.394742,18.057318,8.171281,14.686833,8.412248,14.278845,8.994790,13.885324,11.054725,16.006916,11.074244,14.769739,11.390212,15.772984
7.192,6.064745,4.921420,4.041261,4.982337,-1.092524,16.085770,3.788199,18.122393,5.363003,17.211035,4.294323,14.206245,6.766487,13.572695,155.903442,99.570808,43.381588,16.884592,8.308772,17.837360,8.171281,14.675860,8.422577,14.264173,9.019891,13.853599,11.092514,15.994310,11.077646,14.764413,11.396099,15.769694
