"Time","v3 Left CoP","v2 Right CoP","v1 xCoMy","28a CoMy (cm)","28 CoMy (cm)","27 CoMx (cm)","26 HRy (cm)","25 HRx (cm)","24 HLy (cm)","23 HLx (cm)","22 FRy (cm)","21 FRx (cm)","20 FLy (cm)","19 FLx (cm)","18 MTP ang","17 ankle ang)","16 knee ang","15 hip ang","14 FLty (cm)","13 FLtx (cm)","12 toey (cm)","11 toex (cm)","10 MTPy (cm)","9 MTPx (cm)","8 anky (cm)","7 ankx (cm)","6 kny (cm)","5 knx (cm)","4 Hipy (cm)","3 Hipx (cm)","2 Cry (cm)","1 Crx (cm)"
4.312,5.167431,6.822990,6.288435,6.177678,2.019751,4.231750,6.564323,4.118456,5.656902,1.789437,7.081657,5.265661,4.677959,6.894746,142.498779,118.956291,58.670631,160.760223,5.851522,2.340723,8.226233,6.438713,8.598032,6.785101,9.225521,6.845250,9.656713,7.837548,10.971269,5.973142,11.198209,5.178948
4.313,5.166391,6.824341,6.291896,6.181153,2.019479,4.232954,6.565777,4.126815,5.653968,1.786410,7.082906,5.276025,4.678814,6.902555,142.524231,118.478065,58.514946,160.765427,6.079995,2.935706,8.225824,6.449171,8.599469,6.793659,9.225020,6.850625,9.650543,7.839498,10.966780,5.976121,11.194683,5.181431
4.314,5.165352,6.825692,6.295357,6.184629,2.019208,4.234159,6.567231,4.135175,5.651034,1.783383,7.084154,5.286389,4.679669,6.910364,142.549667,117.999840,58.359261,160.770630,6.308467,3.530689,8.225414,6.459629,8.600906,6.802218,9.224520,6.856000,9.644374,7.841447,10.962292,5.979099,11.191156,5.183913
4.315,5.164312,6.827044,6.298818,6.188105,2.018937,4.235363,6.568685,4.143534,5.648101,1.780356,7.085402,5.296753,4.680524,6.918174,142.575104,117.521614,58.203575,160.775833,6.536940,4.125671,8.225004,6.470087,8.602344,6.810776,9.224019,6.861375,9.638205,7.843396,10.957804,5.982078,11.187630,5.186396
4.316,5.160766,6.827415,6.301946,6.191286,2.017961,4.237181,6.569099,4.148222,5.643243,1.776745,7.085732,5.307837,4.678288,6.924489,142.600769,117.035370,58.053047,160.752716,6.546325,4.141420,8.225848,6.481390,8.605601,6.820339,9.226854,6.867634,9.636279,7.847114,10.956867,5.986816,11.186892,5.191072
4.317,5.157219,6.827786,6.305074,6.194468,2.016986,4.238999,6.569513,4.152911,5.638386,1.773133,7.086061,5.318921,4.676052,6.930805,142.626434,116.549126,57.902519,160.729599,6.555709,4.157169,8.226692,6.492693,8.608860,6.829901,9.229689,6.873893,9.634354,7.850831,10.955931,5.991554,11.186153,5.195748
4.318,5.153672,6.828158,6.308202,6.197649,2.016010,4.240818,6.569927,4.157599,5.633528,1.769522,7.086390,5.330006,4.673816,6.937120,142.652100,116.062881,57.751991,160.706482,6.565094,4.172919,8.227536,6.503997,8.612118,6.839463,9.232524,6.880151,9.632427,7.854548,10.954994,5.996292,11.185415,5.200424
4.319,5.150126,6.828530,6.311330,6.200830,2.015035,4.242636,6.570341,4.162288,5.628670,1.765910,7.086719,5.341090,4.671580,6.943436,142.677765,115.576637,57.601463,160.683365,6.574478,4.188668,8.228380,6.515300,8.615376,6.849026,9.235359,6.886410,9.630502,7.858266,10.954058,6.001030,11.184677,5.205101
4.320,5.149183,6.829489,6.314474,6.204053,2.013606,4.244765,6.571272,4.169717,5.628324,1.768414,7.087705,5.344818,4.670042,6.949077,142.265137,114.958916,57.453415,160.672394,7.114660,3.448918,8.231337,6.524930,8.618024,6.858396,9.235352,6.891225,9.624949,7.859217,10.950525,6.003086,11.182026,5.206538
4.321,5.148241,6.830447,6.317619,6.207276,2.012177,4.246894,6.572204,4.177146,5.627977,1.770919,7.088691,5.348547,4.668504,6.954718,141.852493,114.341202,57.305367,160.661407,7.654841,2.709169,8.234293,6.534561,8.620672,6.867765,9.235344,6.896041,9.619398,7.860168,10.946993,6.005141,11.179375,5.207975
4.322,5.147298,6.831406,6.320764,6.210499,2.010748,4.249023,6.573135,4.184575,5.627631,1.773423,7.089677,5.352275,4.666965,6.960359,141.439850,113.723480,57.157314,160.650421,8.195023,1.969419,8.237248,6.544192,8.623321,6.877135,9.235336,6.900856,9.613846,7.861120,10.943460,6.007197,11.176723,5.209413
4.323,5.146356,6.832365,6.323908,6.213722,2.009319,4.251153,6.574066,4.192004,5.627285,1.775927,7.090663,5.356003,4.665427,6.965999,141.027222,113.105759,57.009266,160.639450,8.735205,1.229670,8.240205,6.553823,8.625969,6.886505,9.235329,6.905672,9.608294,7.862072,10.939928,6.009253,11.174071,5.210850
4.324,5.151896,6.832918,6.326748,6.216653,2.007652,4.252476,6.573872,4.202879,5.637397,1.782973,7.091965,5.366199,4.666394,6.974547,140.806213,112.630081,56.927570,160.577774,8.730024,1.232856,8.242032,6.562860,8.629802,6.895824,9.237119,6.911331,9.606279,7.864422,10.939975,6.012247,11.174382,5.212410
4.325,5.157435,6.833471,6.329587,6.219584,2.005986,4.253799,6.573677,4.213754,5.647509,1.790018,7.093266,5.376396,4.667361,6.983095,140.585220,112.154411,56.845879,160.516113,8.724845,1.236043,8.243860,6.571897,8.633635,6.905144,9.238909,6.916989,9.604265,7.866774,10.940022,6.015242,11.174692,5.213970
4.326,5.162974,6.834025,6.332427,6.222516,2.004320,4.255123,6.573483,4.224629,5.657621,1.797063,7.094567,5.386592,4.668328,6.991643,140.364227,111.678741,56.764183,160.454437,8.719666,1.239229,8.245687,6.580934,8.637466,6.914463,9.240700,6.922648,9.602250,7.869124,10.940068,6.018236,11.175003,5.215531
4.327,5.168514,6.834579,6.335267,6.225447,2.002653,4.256446,6.573288,4.235504,5.667733,1.804108,7.095869,5.396789,4.669295,7.000191,140.143219,111.203064,56.682487,160.392761,8.714485,1.242416,8.247515,6.589971,8.641299,6.923782,9.242490,6.928308,9.600236,7.871475,10.940115,6.021230,11.175314,5.217091
4.328,5.170701,6.835752,6.337797,6.228034,2.001613,4.258893,6.575328,4.244198,5.672208,1.802515,7.096177,5.406862,4.669194,7.007829,139.779739,110.501099,56.590271,160.406326,8.712272,1.247501,8.248631,6.600949,8.641628,6.931594,9.242693,6.930041,9.597379,7.871148,10.938251,6.021588,11.174108,5.217483
4.329,5.172888,6.836926,6.340326,6.230620,2.000572,4.261340,6.577368,4.252892,5.676683,1.800922,7.096485,5.416935,4.669093,7.015467,139.416260,109.799133,56.498051,160.419891,8.710058,1.252586,8.249747,6.611928,8.641956,6.939406,9.242897,6.931775,9.594522,7.870821,10.936386,6.021947,11.172901,5.217875
4.330,5.175076,6.838100,6.342856,6.233207,1.999532,4.263787,6.579408,4.261586,5.681159,1.799329,7.096794,5.427009,4.668992,7.023104,139.052780,109.097160,56.405830,160.433472,8.707844,1.257671,8.250864,6.622908,8.642285,6.947218,9.243100,6.933509,9.591664,7.870493,10.934521,6.022306,11.171695,5.218266
4.331,5.177263,6.839274,6.345386,6.235794,1.998491,4.266234,6.581448,4.270280,5.685634,1.797736,7.097102,5.437082,4.668891,7.030742,138.689301,108.395195,56.313614,160.447037,8.705630,1.262756,8.251980,6.633886,8.642614,6.955030,9.243303,6.935243,9.588807,7.870166,10.932656,6.022665,11.170488,5.218658
4.332,5.179773,6.841019,6.347442,6.237917,1.997259,4.266991,6.582640,4.279033,5.691676,1.795504,7.099399,5.446846,4.667871,7.039939,138.671066,108.097641,56.316948,160.380371,8.707425,1.264718,8.255220,6.642116,8.648149,6.962501,9.245702,6.940273,9.589090,7.871955,10.935563,6.024488,11.173216,5.220411
4.333,5.182284,6.842764,6.349497,6.240040,1.996027,4.267748,6.583832,4.287786,5.697718,1.793272,7.101696,5.456610,4.666850,7.049136,138.652832,107.800079,56.320282,160.313690,8.709221,1.266680,8.258462,6.650346,8.653683,6.969972,9.248100,6.945304,9.589374,7.873744,10.938469,6.026312,11.175943,5.222164
4.334,5.184795,6.844509,6.351552,6.242163,1.994795,4.268504,6.585025,4.296540,5.703760,1.791040,7.103993,5.466374,4.665830,7.058332,138.634598,107.502518,56.323616,160.247009,8.711016,1.268642,8.261703,6.658576,8.659218,6.977443,9.250500,6.950335,9.589657,7.875534,10.941376,6.028136,11.178671,5.223917
4.335,5.187305,6.846253,6.353608,6.244286,1.993563,4.269261,6.586217,4.305294,5.709802,1.788808,7.106290,5.476139,4.664809,7.067530,138.616364,107.204964,56.326950,160.180344,8.712811,1.270604,8.264944,6.666805,8.664752,6.984913,9.252898,6.955366,9.589940,7.877323,10.944283,6.029960,11.181398,5.225670
4.336,5.185420,6.847651,6.355537,6.246358,1.990975,4.285882,6.588504,4.314125,5.707548,1.793191,7.106798,5.483146,4.663291,7.074832,138.606125,106.636642,55.977333,160.049194,8.707213,1.272761,8.268975,6.672976,8.669744,6.990900,9.260710,6.960234,9.586420,7.873776,10.945148,6.028931,11.182147,5.224752
4.337,5.183534,6.849049,6.357468,6.248429,1.988387,4.302503,6.590792,4.322957,5.705295,1.797575,7.107306,5.490153,4.661774,7.082135,138.595886,106.068314,55.627716,159.918030,8.701616,1.274918,8.273006,6.679146,8.674738,6.996886,9.268520,6.965101,9.582900,7.870230,10.946015,6.027902,11.182896,5.223834
4.338,5.181648,6.850446,6.359397,6.250501,1.985799,4.319124,6.593079,4.331789,5.703041,1.801958,7.107813,5.497160,4.660256,7.089438,138.585663,105.499992,55.278103,159.786865,8.696018,1.277075,8.277038,6.685316,8.679731,7.002872,9.276331,6.969969,9.579380,7.866683,10.946882,6.026873,11.183645,5.222915
4.339,5.179763,6.851844,6.361327,6.252573,1.983211,4.335745,6.595366,4.340620,5.700787,1.806341,7.108321,5.504167,4.658739,7.096741,138.575424,104.931671,54.928486,159.655716,8.690421,1.279232,8.281069,6.691486,8.684724,7.008859,9.284142,6.974837,9.575860,7.863137,10.947748,6.025844,11.184394,5.221997
4.340,5.173748,6.852846,6.363064,6.254539,1.979024,4.336295,6.595949,4.348860,5.690458,1.815070,7.109743,5.514114,4.657039,7.104752,138.789917,104.442963,54.801750,159.430191,8.676293,1.283201,8.284820,6.700171,8.691391,7.014375,9.289808,6.977664,9.575693,7.859607,10.951907,6.023156,11.186149,5.220989
4.341,5.167734,6.853848,6.364800,6.256505,1.974836,4.336844,6.596531,4.357100,5.680130,1.823798,7.111164,5.524061,4.655339,7.112763,139.004395,103.954254,54.675011,159.204651,8.662165,1.287169,8.288570,6.708854,8.698058,7.019892,9.295475,6.980491,9.575527,7.856078,10.956066,6.020469,11.187904,5.219982
4.342,5.161720,6.854849,6.366536,6.258471,1.970649,4.337394,6.597113,4.365341,5.669801,1.832526,7.112586,5.534008,4.653639,7.120774,139.218872,103.465538,54.548275,158.979126,8.648037,1.291137,8.292320,6.717538,8.704725,7.025408,9.301141,6.983318,9.575360,7.852548,10.960226,6.017782,11.189659,5.218975
4.343,5.155705,6.855851,6.368273,6.260437,1.966462,4.337943,6.597695,4.373581,5.659472,1.841255,7.114007,5.543955,4.651939,7.128785,139.433365,102.976830,54.421539,158.753601,8.633909,1.295105,8.296071,6.726222,8.711392,7.030924,9.306807,6.986145,9.575193,7.849019,10.964385,6.015095,11.191414,5.217967
4.344,5.148396,6.855114,6.370172,6.262575,1.962092,4.340023,6.596584,4.379452,5.648747,1.849943,7.113644,5.550999,4.648044,7.134925,139.204193,102.293190,54.317757,158.607025,8.606371,1.303841,8.295765,6.735879,8.713115,7.039043,9.308504,6.989036,9.572287,7.846632,10.965067,6.013362,11.191113,5.216216
4.345,5.141086,6.854376,6.372070,6.264713,1.957723,4.342103,6.595472,4.385322,5.638021,1.858632,7.113280,5.558043,4.644150,7.141065,138.975006,101.609543,54.213978,158.460449,8.578833,1.312577,8.295458,6.745535,8.714837,7.047162,9.310202,6.991927,9.569380,7.844246,10.965748,6.011629,11.190812,5.214465
4.346,5.133776,6.853639,6.373969,6.266852,1.953354,4.344182,6.594361,4.391192,5.627296,1.867320,7.112916,5.565087,4.640255,7.147204,138.745819,100.925903,54.110199,158.313873,8.551295,1.321313,8.295151,6.755192,8.716559,7.055281,9.311898,6.994817,9.566472,7.841859,10.966429,6.009897,11.190512,5.212713
4.347,5.126466,6.852901,6.375867,6.268990,1.948984,4.346262,6.593250,4.397062,5.616571,1.876009,7.112553,5.572132,4.636360,7.153345,138.516647,100.242264,54.006416,158.167297,8.523757,1.330049,8.294845,6.764849,8.718282,7.063399,9.313596,6.997708,9.563565,7.839473,10.967111,6.008164,11.190210,5.210962
4.348,5.125148,6.853518,6.378047,6.271398,1.944827,4.347380,6.594582,4.403126,5.615377,1.883457,7.112454,5.584458,4.634917,7.159419,138.698166,99.600502,53.883842,157.988068,8.514238,1.338572,8.299171,6.777252,8.725015,7.071013,9.317333,7.001434,9.561514,7.835790,10.970161,6.005219,11.191914,5.209217
4.349,5.123829,6.854135,6.380226,6.273805,1.940670,4.348497,6.595913,4.409190,5.614183,1.890906,7.112356,5.596785,4.633475,7.165492,138.879700,98.958740,53.761269,157.808823,8.504721,1.347095,8.303499,6.789656,8.731749,7.078628,9.321072,7.005161,9.559462,7.832107,10.973213,6.002274,11.193616,5.207471
4.350,5.122511,6.854752,6.382406,6.276213,1.936513,4.349615,6.597245,4.415255,5.612989,1.898355,7.112257,5.609112,4.632032,7.171566,139.061218,98.316986,53.638691,157.629578,8.495202,1.355618,8.307826,6.802060,8.738482,7.086243,9.324810,7.008887,9.557410,7.828424,10.976265,5.999328,11.195318,5.205725
4.351,5.121193,6.855368,6.384585,6.278620,1.932357,4.350732,6.598577,4.421319,5.611796,1.905803,7.112159,5.621439,4.630589,7.177640,139.242737,97.675224,53.516117,157.450348,8.485683,1.364141,8.312153,6.814463,8.745214,7.093857,9.328547,7.012614,9.555359,7.824741,10.979316,5.996383,11.197021,5.203979
4.352,5.120552,6.855592,6.386792,6.281045,1.928379,4.351951,6.598482,4.422937,5.613148,1.916273,7.112702,5.627763,4.627954,7.185847,140.137177,97.317673,53.455738,157.216232,8.480851,1.375870,8.315944,6.829130,8.751472,7.098582,9.331930,7.015606,9.554861,7.821686,10.983042,5.993716,11.198425,5.201898
4.353,5.119910,6.855817,6.388999,6.283469,1.924401,4.353169,6.598388,4.424555,5.614501,1.926743,7.113246,5.634088,4.625319,7.194055,141.031616,96.960114,53.395355,156.982117,8.476019,1.387599,8.319735,6.843796,8.757730,7.103308,9.335314,7.018599,9.554363,7.818632,10.986769,5.991050,11.199829,5.199816
4.354,5.119269,6.856041,6.391205,6.285894,1.920424,4.354388,6.598293,4.426173,5.615853,1.937213,7.113789,5.640412,4.622685,7.202261,141.926071,96.602554,53.334976,156.747986,8.471186,1.399328,8.323526,6.858463,8.763989,7.108033,9.338697,7.021591,9.553864,7.815577,10.990496,5.988383,11.201233,5.197734
4.355,5.118628,6.856265,6.393412,6.288319,1.916446,4.355607,6.598198,4.427792,5.617205,1.947682,7.114332,5.646737,4.620050,7.210469,142.820511,96.245003,53.274597,156.513870,8.466353,1.411057,8.327317,6.873129,8.770247,7.112758,9.342080,7.024584,9.553367,7.812522,10.994222,5.985716,11.202637,5.195652
4.356,5.116302,6.859492,6.395544,6.290658,1.912680,4.353252,6.604378,4.427119,5.614775,1.956694,7.114606,5.655291,4.617830,7.219488,142.829834,95.572937,53.177780,156.207077,8.463579,1.423664,8.328560,6.881772,8.774948,7.118118,9.344517,7.025235,9.551924,7.807877,10.996206,5.981665,11.201473,5.190571
4.357,5.113977,6.862719,6.397676,6.292997,1.908914,4.350897,6.610558,4.426446,5.612345,1.965705,7.114880,5.663845,4.615610,7.228507,142.839157,94.900864,53.080967,155.900269,8.460804,1.436271,8.329803,6.890415,8.779648,7.123479,9.346952,7.025886,9.550482,7.803230,10.998192,5.977612,11.200309,5.185491
4.358,5.111652,6.865946,6.399809,6.295336,1.905149,4.348542,6.616738,4.425774,5.609915,1.974716,7.115154,5.672400,4.613390,7.237526,142.848480,94.228790,52.984154,155.593475,8.458030,1.448878,8.331046,6.899057,8.784348,7.128839,9.349389,7.026536,9.549039,7.798584,11.000176,5.973561,11.199144,5.180410
4.359,5.109327,6.869173,6.401942,6.297675,1.901383,4.346188,6.622918,4.425101,5.607485,1.983727,7.115428,5.680954,4.611170,7.246545,142.857803,93.556725,52.887337,155.286682,8.455256,1.461485,8.332289,6.907700,8.789049,7.134199,9.351826,7.027187,9.547596,7.793939,11.002161,5.969509,11.197981,5.175329
4.360,5.109303,6.875411,6.403950,6.299863,1.898099,4.343613,6.634188,4.422754,5.609087,1.994015,7.116632,5.690391,4.609519,7.254366,143.128540,92.699959,52.345718,155.049881,8.454624,1.468444,8.333331,6.916129,8.794697,7.140338,9.361105,7.030767,9.545370,7.788045,11.004852,5.966384,11.199349,5.171585
4.361,5.109280,6.881648,6.405958,6.302052,1.894816,4.341039,6.645458,4.420406,5.610690,2.004302,7.117837,5.699827,4.607869,7.262187,143.399292,91.843185,51.804100,154.813080,8.453994,1.475403,8.334373,6.924557,8.800345,7.146478,9.370384,7.034347,9.543143,7.782152,11.007544,5.963259,11.200718,5.167840
4.362,5.109256,6.887886,6.407967,6.304240,1.891533,4.338465,6.656729,4.418058,5.612293,2.014589,7.119042,5.709264,4.606218,7.270007,143.670044,90.986420,51.262482,154.576294,8.453363,1.482361,8.335416,6.932985,8.805994,7.152617,9.379663,7.037927,9.540916,7.776258,11.010235,5.960133,11.202085,5.164095
4.363,5.109232,6.894123,6.409975,6.306428,1.888250,4.335890,6.667999,4.415711,5.613896,2.024877,7.120246,5.718701,4.604568,7.277828,143.940781,90.129654,50.720863,154.339493,8.452732,1.489320,8.336458,6.941414,8.811642,7.158756,9.388942,7.041507,9.538691,7.770365,11.012926,5.957008,11.203454,5.160351
4.364,5.107881,6.897924,6.411955,6.308618,1.884437,4.332507,6.675138,4.417260,5.611263,2.034578,7.120709,5.726530,4.604498,7.286500,143.056488,88.948578,50.487366,154.087250,8.451189,1.495951,8.341310,6.949670,8.816329,7.167088,9.391386,7.041193,9.535992,7.764439,11.013460,5.952183,11.201640,5.154634
4.365,5.106530,6.901725,6.413936,6.310807,1.880625,4.329123,6.682277,4.418809,5.608630,2.044279,7.121173,5.734359,4.604429,7.295173,142.172211,87.767509,50.253868,153.835022,8.449646,1.502583,8.346161,6.957926,8.821016,7.175419,9.393830,7.040879,9.533293,7.758513,11.013993,5.947358,11.199827,5.148918
4.366,5.105179,6.905526,6.415916,6.312996,1.876812,4.325739,6.689415,4.420359,5.605998,2.053979,7.121636,5.742188,4.604360,7.303846,141.287918,86.586441,50.020374,153.582779,8.448104,1.509214,8.351013,6.966182,8.825703,7.183751,9.396275,7.040566,9.530595,7.752588,11.014526,5.942533,11.198013,5.143202
4.367,5.103827,6.909327,6.417896,6.315186,1.872999,4.322356,6.696554,4.421908,5.603365,2.063680,7.122099,5.750017,4.604290,7.312519,140.403625,85.405365,49.786877,153.330536,8.446561,1.515845,8.355865,6.974438,8.830390,7.192083,9.398719,7.040252,9.527896,7.746662,11.015060,5.937708,11.196199,5.137486
4.368,5.105003,6.915540,6.419709,6.317198,1.869370,4.311380,6.708318,4.406051,5.605519,2.070513,7.122763,5.758419,4.604487,7.322732,140.535385,84.512794,49.458275,153.124435,8.444733,1.524943,8.356222,6.983513,8.834182,7.196586,9.402306,7.039718,9.525221,7.739763,11.015877,5.932273,11.194992,5.133433
4.369,5.106179,6.921753,6.421522,6.319210,1.865741,4.300405,6.720081,4.390194,5.607674,2.077346,7.123426,5.766821,4.604685,7.332946,140.667145,83.620224,49.129677,152.918335,8.442905,1.534040,8.356580,6.992588,8.837973,7.201089,9.405893,7.039184,9.522547,7.732864,11.016692,5.926838,11.193784,5.129380
4.370,5.107356,6.927967,6.423336,6.321222,1.862112,4.289430,6.731844,4.374338,5.609828,2.084178,7.124090,5.775224,4.604883,7.343160,140.798889,82.727654,48.801079,152.712234,8.441078,1.543138,8.356937,7.001663,8.841764,7.205592,9.409480,7.038649,9.519872,7.725965,11.017508,5.921403,11.192575,5.125327
4.371,5.108531,6.934180,6.425148,6.323234,1.858483,4.278454,6.743608,4.358481,5.611983,2.091011,7.124753,5.783626,4.605080,7.353374,140.930649,81.835083,48.472477,152.506134,8.439250,1.552235,8.357295,7.010737,8.845556,7.210095,9.413067,7.038115,9.517197,7.719067,11.018324,5.915968,11.191368,5.121274
4.372,5.107082,6.934454,6.426825,6.325080,1.855390,4.272249,6.744963,4.343156,5.608428,2.096961,7.123946,5.792597,4.605735,7.360251,140.925003,80.644913,47.999641,152.262405,8.436226,1.559786,8.360272,7.021107,8.850224,7.214987,9.416513,7.036548,9.513136,7.711232,11.017336,5.910161,11.187615,5.118018
4.373,5.105632,6.934728,6.428501,6.326926,1.852297,4.266045,6.746317,4.327830,5.604874,2.102911,7.123138,5.801569,4.606391,7.367128,140.919357,79.454742,47.526802,152.018677,8.433201,1.567337,8.363249,7.031476,8.854893,7.219878,9.419961,7.034981,9.509075,7.703398,11.016349,5.904355,11.183863,5.114761
4.374,5.104182,6.935001,6.430178,6.328773,1.849204,4.259840,6.747672,4.312505,5.601319,2.108860,7.122330,5.810541,4.607046,7.374006,140.913712,78.264565,47.053967,151.774933,8.430176,1.574888,8.366226,7.041846,8.859562,7.224770,9.423409,7.033413,9.505014,7.695564,11.015362,5.898548,11.180111,5.111504
4.375,5.102733,6.935275,6.431854,6.330618,1.846111,4.253634,6.749027,4.297180,5.597764,2.114810,7.121522,5.819513,4.607701,7.380883,140.908066,77.074394,46.581131,151.531204,8.427152,1.582438,8.369204,7.052215,8.864230,7.229661,9.426855,7.031847,9.500954,7.687729,11.014374,5.892741,11.176358,5.108247
4.376,5.102280,6.934476,6.433580,6.332515,1.843006,4.247386,6.748414,4.269333,5.596333,2.124253,7.120538,5.833298,4.608227,7.389833,141.060684,75.930557,45.962784,151.559769,8.426873,1.590942,8.370670,7.060822,8.867403,7.233459,9.430923,7.030808,9.495937,7.677838,11.013926,5.885225,11.178321,5.099579
4.377,5.101827,6.933677,6.435307,6.334412,1.839901,4.241137,6.747801,4.241486,5.594901,2.133696,7.119553,5.847083,4.608752,7.398784,141.213287,74.786713,45.344437,151.588333,8.426594,1.599445,8.372137,7.069429,8.870576,7.237258,9.434991,7.029769,9.490921,7.667946,11.013478,5.877710,11.180284,5.090912
4.378,5.101373,6.932878,6.437034,6.336308,1.836797,4.234888,6.747189,4.213639,5.593469,2.143138,7.118567,5.860868,4.609278,7.407734,141.365906,73.642868,44.726093,151.616898,8.426315,1.607948,8.373605,7.078036,8.873749,7.241056,9.439058,7.028731,9.485906,7.658055,11.013031,5.870195,11.182246,5.082244
4.379,5.100920,6.932079,6.438760,6.338205,1.833692,4.228639,6.746575,4.185792,5.592037,2.152580,7.117583,5.874653,4.609803,7.416685,141.518524,72.499031,44.107746,151.645462,8.426037,1.616451,8.375072,7.086644,8.876922,7.244854,9.443127,7.027692,9.480889,7.648163,11.012583,5.862679,11.184209,5.073576
4.380,5.100932,6.927855,6.439888,6.339525,1.830205,4.232140,6.741479,4.138563,5.590995,2.162738,7.114231,5.882118,4.610869,7.422427,141.620026,71.489838,43.784203,151.510757,8.422587,1.625645,8.372784,7.094448,8.879206,7.246766,9.443225,7.023116,9.476934,7.640849,11.009727,5.856665,11.180223,5.066518
4.381,5.100945,6.923631,6.441017,6.340844,1.826717,4.235641,6.736383,4.091334,5.589953,2.172896,7.110879,5.889584,4.611936,7.428170,141.721527,70.480637,43.460655,151.376068,8.419138,1.634838,8.370497,7.102252,8.881489,7.248678,9.443323,7.018539,9.472979,7.633535,11.006873,5.850649,11.176238,5.059460
4.382,5.100957,6.919407,6.442145,6.342164,1.823229,4.239141,6.731287,4.044106,5.588912,2.183053,7.107527,5.897050,4.613002,7.433913,141.823013,69.471436,43.137112,151.241364,8.415689,1.644032,8.368209,7.110056,8.883772,7.250590,9.443420,7.013963,9.469023,7.626221,11.004019,5.844634,11.172253,5.052402
4.383,5.100969,6.915183,6.443274,6.343484,1.819742,4.242642,6.726191,3.996877,5.587870,2.193211,7.104175,5.904515,4.614068,7.439656,141.924515,68.462242,42.813568,151.106659,8.412239,1.653226,8.365921,7.117861,8.886056,7.252502,9.443519,7.009387,9.465068,7.618906,11.001163,5.838619,11.168267,5.045344
4.384,5.101708,6.921813,6.444406,6.344841,1.815635,4.249610,6.739054,3.942917,5.587348,2.201508,7.104574,5.915071,4.616068,7.449486,141.831299,67.863022,42.744747,151.021255,8.411152,1.664148,8.366823,7.126121,8.888984,7.257156,9.445477,7.008430,9.466110,7.616884,11.002785,5.836818,11.169437,5.040737
4.385,5.102447,6.928445,6.445537,6.346198,1.811529,4.256579,6.751916,3.888957,5.586826,2.209805,7.104973,5.925626,4.618068,7.459316,141.738083,67.263809,42.675926,150.935852,8.410065,1.675070,8.367725,7.134380,8.891911,7.261809,9.447435,7.007472,9.467154,7.614861,11.004407,5.835017,11.170607,5.036130
4.386,5.103186,6.935076,6.446669,6.347555,1.807423,4.263547,6.764779,3.834997,5.586304,2.218101,7.105372,5.936181,4.620068,7.469146,141.644867,66.664597,42.607105,150.850464,8.408977,1.685992,8.368628,7.142640,8.894838,7.266462,9.449394,7.006515,9.468197,7.612839,11.006029,5.833217,11.171777,5.031523
4.387,5.103925,6.941707,6.447801,6.348912,1.803316,4.270516,6.777642,3.781038,5.585782,2.226398,7.105771,5.946736,4.622068,7.478976,141.551651,66.065376,42.538284,150.765060,8.407889,1.696914,8.369530,7.150900,8.897766,7.271116,9.451353,7.005557,9.469239,7.610816,11.007650,5.831416,11.172947,5.026916
4.388,5.102814,6.955307,6.448814,6.350256,1.797272,4.270463,6.805044,3.732626,5.584816,2.240799,7.105571,5.957217,4.620811,7.488243,140.782211,65.152344,42.423946,150.757233,8.407840,1.706486,8.367604,7.158854,8.895093,7.278888,9.450597,7.002868,9.466935,7.605949,11.006596,5.826864,11.172455,5.021071
4.389,5.101703,6.968908,6.449827,6.351601,1.791228,4.270409,6.832445,3.684214,5.583851,2.255199,7.105371,5.967697,4.619555,7.497511,140.012772,64.239311,42.309608,150.749390,8.407791,1.716058,8.365679,7.166808,8.892420,7.286660,9.449841,7.000179,9.464632,7.601082,11.005541,5.822313,11.171963,5.015227
4.390,5.100591,6.982509,6.450840,6.352946,1.785184,4.270355,6.859847,3.635802,5.582885,2.269600,7.105170,5.978178,4.618298,7.506779,139.243332,63.326283,42.195271,150.741547,8.407742,1.725629,8.363752,7.174762,8.889748,7.294433,9.449083,6.997490,9.462328,7.596214,11.004486,5.817761,11.171472,5.009384
4.391,5.099480,6.996109,6.451854,6.354290,1.779140,4.270302,6.887249,3.587390,5.581919,2.284001,7.104970,5.988658,4.617041,7.516046,138.473892,62.413250,42.080933,150.733719,8.407692,1.735201,8.361827,7.182716,8.887074,7.302205,9.448327,6.994801,9.460024,7.591347,11.003431,5.813210,11.170979,5.003540
4.392,5.096848,7.009912,6.453095,6.355945,1.771606,4.266151,6.913107,3.541047,5.580364,2.292837,7.106718,5.995110,4.613331,7.522983,138.510803,61.704651,41.967243,150.540741,8.404888,1.741757,8.360752,7.192212,8.890430,7.306892,9.448887,6.993981,9.458920,7.586922,11.004531,5.808958,11.169752,4.999917
4.393,5.094215,7.023715,6.454336,6.357599,1.764072,4.262000,6.938966,3.494704,5.578808,2.301674,7.108466,6.001561,4.609622,7.529921,138.547729,60.996056,41.853554,150.347778,8.402083,1.748313,8.359678,7.201707,8.893786,7.311580,9.449448,6.993162,9.457815,7.582497,11.005630,5.804707,11.168526,4.996294
4.394,5.091582,7.037519,6.455577,6.359254,1.756538,4.257850,6.964824,3.448361,5.577253,2.310510,7.110213,6.008013,4.605912,7.536858,138.584656,60.287457,41.739868,150.154800,8.399279,1.754869,8.358603,7.211203,8.897142,7.316267,9.450008,6.992343,9.456710,7.578072,11.006729,5.800455,11.167299,4.992671
