"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
6.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.640823,36.599869,62.207367,103.345100,6.013801,11.207379,5.097579,12.455666,6.286984,13.869337,0,4.273523,8.145686,6.764957,8.768430,7.697617,12.489778,7.897793,8.110209,8.230343,8.105998,8.730315,7.994442,7.818825,9.056909,9.082417,9.356927,9.085781,10.125458,0,-0.00385,0.00388,-0.01709,-0.01382,0.00848,-0.01106,-0.00327,-0.00061,0.00006,0.08234,3.27728
6.709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.563202,36.598549,61.936131,103.193565,6.015187,11.207644,5.097484,12.445243,6.285621,13.873172,0,4.269868,8.155149,6.763623,8.757897,7.697922,12.477695,7.909831,8.105910,8.237324,8.111552,8.733812,7.996370,7.819446,9.057549,9.082802,9.355500,9.087009,10.124997,0,-0.02219,0.00406,-0.02319,-0.01414,0.00864,-0.01224,0.03738,0.01183,0.00015,0.10267,3.27723
6.710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.485580,36.597229,61.664898,103.042030,6.016574,11.207908,5.097388,12.434820,6.284257,13.877007,0,4.266213,8.164613,6.762289,8.747366,7.698228,12.465611,7.921868,8.101613,8.244305,8.117107,8.737309,7.998297,7.820067,9.058190,9.083188,9.354074,9.088239,10.124536,0,-0.01501,0.00757,-0.01999,-0.01385,0.00751,-0.01227,-0.00961,0.01503,0.00006,0.11112,3.27716
6.711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.843521,36.947113,61.402252,102.832069,6.017622,11.205548,5.097194,12.424551,6.282595,13.880610,0,4.263521,8.172910,6.761193,8.737168,7.698534,12.453879,7.932379,8.096583,8.249349,8.117197,8.740464,8.001580,7.821228,9.060463,9.084772,9.351691,9.089922,10.122640,0,-0.01895,0.00385,-0.02060,-0.01401,0.00778,-0.00963,0.01761,0.00786,0.00009,0.08825,3.27677
6.712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.406433,37.462273,61.143646,102.594620,6.018511,11.201955,5.096954,12.414354,6.280792,13.884105,0,4.261283,8.180659,6.760209,8.727129,7.698840,12.442313,7.942173,8.091209,8.253482,8.114716,8.743461,8.005503,7.822643,9.063504,9.086921,9.348859,9.091821,10.120069,0,-0.01846,0.00505,-0.01724,-0.01427,0.00839,-0.01407,-0.00006,0.00198,0.00003,0.09870,3.27624
6.713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.969345,37.977432,60.885040,102.357170,6.019400,11.198360,5.096714,12.404158,6.278989,13.887598,0,4.259045,8.188408,6.759225,8.717090,7.699145,12.430746,7.951967,8.085835,8.257615,8.112233,8.746456,8.009424,7.824059,9.066545,9.089070,9.346026,9.093719,10.117497,0,-0.01819,0.00169,-0.01770,-0.01295,0.00882,-0.01283,0.01004,0.00168,0.00003,0.11967,3.27632
6.714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.532257,38.492588,60.626434,102.119720,6.020288,11.194767,5.096473,12.393961,6.277186,13.891092,0,4.256807,8.196157,6.758242,8.707050,7.699451,12.419180,7.961761,8.080462,8.261748,8.109752,8.749453,8.013346,7.825474,9.069586,9.091219,9.343193,9.095616,10.114927,0,-0.01001,0.00357,-0.00687,-0.01190,0.00861,-0.01318,-0.00702,0.00435,0.00009,0.11225,3.27670
6.715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.090012,38.422157,60.534344,102.034340,6.020132,11.191166,5.096301,12.383621,6.275097,13.894070,0,4.255027,8.202956,6.757304,8.696941,7.700027,12.407069,7.966491,8.072875,8.263816,8.107817,8.750342,8.016108,7.827834,9.069568,9.094463,9.338691,9.098595,10.111507,0,-0.02158,-0.00211,-0.03357,-0.01303,0.00809,-0.01326,0.00644,0.00603,-0.00003,0.08580,3.27718
6.716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.645309,38.076153,60.520607,102.020523,6.019482,11.187563,5.096159,12.373215,6.272873,13.896804,0,4.253462,8.209307,6.756389,8.686801,7.700728,12.394703,7.968838,8.064247,8.264911,8.106138,8.750240,8.018324,7.830637,9.068110,9.098224,9.333402,9.102081,10.107689,0,-0.01730,0.00697,-0.00549,-0.01585,0.00760,-0.01248,0.00250,0.00275,0.00009,0.09082,3.27772
6.717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.200623,37.730152,60.506874,102.006699,6.018833,11.183959,5.096018,12.362809,6.270649,13.899539,0,4.251898,8.215658,6.755473,8.676661,7.701430,12.382337,7.971186,8.055619,8.266006,8.104461,8.750139,8.020540,7.833441,9.066652,9.101984,9.328113,9.105569,10.103870,0,-0.01755,0.00233,-0.03601,-0.01234,0.00891,-0.01312,0.00021,0.00259,0.00009,0.10081,3.27743
6.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.755936,37.384148,60.493137,101.992882,6.018184,11.180355,5.095877,12.352403,6.268425,13.902273,0,4.250333,8.222010,6.754557,8.666520,7.702131,12.369970,7.973533,8.046991,8.267101,8.102783,8.750037,8.022756,7.836245,9.065194,9.105743,9.322824,9.109056,10.100052,0,-0.01785,0.00383,-0.03494,-0.01448,0.00870,-0.01263,0.02768,0.00244,0.00018,0.08675,3.27675
6.719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.334991,36.581345,60.606667,101.926765,6.017363,11.177443,5.095625,12.342010,6.265639,13.904770,0,4.248885,8.227682,6.753654,8.656358,7.702792,12.357840,7.972787,8.051504,8.265380,8.104515,8.750745,8.017238,7.839867,9.061882,9.109317,9.317132,9.114738,10.095826,0,-0.01785,0.00044,-0.00397,-0.01662,0.00778,-0.01358,0.00861,0.00214,0.00000,0.10297,3.27662
6.720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.395828,35.563580,60.780087,101.836052,6.016460,11.174855,5.095322,12.331622,6.262589,13.907154,0,4.247492,8.233036,6.752757,8.646187,7.703434,12.345820,7.970587,8.062201,8.262333,8.107852,8.751832,8.008080,7.843874,9.057697,9.112801,9.311251,9.121452,10.091410,0,-0.01700,0.00465,-0.01221,-0.01317,0.00803,-0.00951,0.00574,-0.00313,0.00021,0.10856,3.27677
6.721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.456650,34.545815,60.953506,101.745331,6.015558,11.172267,5.095018,12.321236,6.259539,13.909539,0,4.246099,8.238389,6.751860,8.636015,7.704076,12.333801,7.968386,8.072899,8.259286,8.111189,8.752920,7.998922,7.847880,9.053512,9.116285,9.305369,9.128167,10.086992,0,-0.01025,0.00166,-0.02594,-0.01372,0.00812,-0.01283,0.00378,0.00389,0.00018,0.09860,3.27667
6.722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.517487,33.528046,61.126926,101.654617,6.014656,11.169680,5.094715,12.310848,6.256489,13.911923,0,4.244706,8.243743,6.750963,8.625844,7.704717,12.321782,7.966185,8.083596,8.256239,8.114525,8.754008,7.989764,7.851887,9.049327,9.119770,9.299488,9.134882,10.082575,0,-0.02588,0.00365,-0.02106,-0.01259,0.00854,-0.01212,0.01300,0.00824,0.00006,0.11286,3.27644
6.723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.168533,33.183613,61.266499,101.527779,6.010677,11.166031,5.094327,12.300449,6.253175,13.914012,0,4.243729,8.248688,6.750034,8.615923,7.705591,12.309459,7.938516,8.179152,8.244158,8.122837,8.753168,7.982360,7.856725,9.047010,9.124320,9.294034,9.138786,10.078774,0,-0.01459,0.00156,-0.01709,-0.01312,0.00824,-0.01169,0.01648,-0.00061,-0.00009,0.12368,3.27657
6.724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.214996,33.156040,61.390144,101.383949,6.005251,11.161882,5.093900,12.290044,6.249737,13.915960,0,4.242947,8.253442,6.749090,8.606119,7.706573,12.296991,7.898863,8.314643,8.227824,8.133492,8.751421,7.975781,7.861954,9.045572,9.129373,9.288782,9.141369,10.075265,0,-0.01691,0.00755,-0.02411,-0.01501,0.00974,-0.01295,0.00388,0.00847,0.00021,0.10409,3.27688
6.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.261444,33.128471,61.513786,101.240120,5.999824,11.157733,5.093472,12.279638,6.246299,13.917910,0,4.242166,8.258195,6.748146,8.596316,7.707555,12.284524,7.859210,8.450133,8.211491,8.144145,8.749674,7.969202,7.867184,9.044135,9.134425,9.283530,9.143951,10.071755,0,-0.02039,0.00072,-0.02243,-0.00972,0.00790,-0.01276,0.00415,0.00275,0.00009,0.08977,3.27682
6.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.307907,33.100899,61.637428,101.096291,5.994398,11.153584,5.093045,12.269233,6.242860,13.919859,0,4.241384,8.262949,6.747201,8.586513,7.708538,12.272057,7.819557,8.585624,8.195158,8.154799,8.747926,7.962623,7.872413,9.042697,9.139478,9.278277,9.146534,10.068246,0,-0.01752,0.00784,-0.00610,-0.01627,0.00922,-0.01097,0.03442,-0.00191,0.00006,0.10529,3.27660
6.727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.122772,33.361942,61.743202,101.179855,5.990305,11.150040,5.092651,12.258545,6.239384,13.921475,0,4.241022,8.267597,6.746394,8.576323,7.709298,12.259999,7.806919,8.623403,8.196851,8.148900,8.749531,7.957995,7.877986,9.039090,9.145621,9.273528,9.152461,10.064523,0,-0.01843,0.00403,-0.02563,-0.00960,0.00873,-0.01363,-0.00873,0.00679,-0.00006,0.10027,3.27652
6.728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.181610,33.758801,61.840569,101.370438,5.986841,11.146778,5.092272,12.247724,6.235889,13.922935,0,4.240857,8.272197,6.745652,8.565951,7.709954,12.248134,7.806994,8.615201,8.207026,8.135213,8.752713,7.954286,7.883720,9.034463,9.152278,9.269014,9.159964,10.060699,0,-0.01663,0.00208,-0.01358,-0.01349,0.00928,-0.01189,0.00931,0.00107,-0.00006,0.08245,3.27652
6.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.240433,34.155663,61.937935,101.561020,5.983377,11.143517,5.091893,12.236903,6.232395,13.924397,0,4.240691,8.276796,6.744909,8.555579,7.710609,12.236268,7.807070,8.606998,8.217202,8.121526,8.755896,7.950576,7.889455,9.029836,9.158936,9.264501,9.167465,10.056876,0,-0.01703,0.00331,-0.02014,-0.01385,0.00873,-0.01288,0.00385,0.00587,0.00009,0.09317,3.27683
6.730,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.299271,34.552525,62.035297,101.751602,5.979913,11.140256,5.091514,12.226082,6.228900,13.925857,0,4.240526,8.281396,6.744167,8.545207,7.711265,12.224402,7.807145,8.598796,8.227379,8.107839,8.759078,7.946867,7.895189,9.025208,9.165592,9.259987,9.174968,10.053053,0,-0.01416,0.00258,-0.02304,-0.01248,0.00851,-0.01248,0.03333,0.00359,0.00003,0.10817,3.27728
6.731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,162.117584,34.639572,62.174915,101.951744,5.976376,11.133637,5.091033,12.215043,6.225668,13.926841,0,4.240921,8.285713,6.743361,8.534585,7.711952,12.212141,7.832557,8.515099,8.236730,8.097691,8.763518,7.940133,7.901393,9.018630,9.171145,9.254457,9.183134,10.048611,0,-0.01132,0.00327,-0.01831,-0.01408,0.00806,-0.01260,-0.00516,0.00351,0.00003,0.10326,3.27728
6.732,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.822723,34.580830,62.334412,102.156372,5.972806,11.125438,5.090504,12.203902,6.222559,13.927602,0,4.241579,8.289898,6.742524,8.523846,7.712653,12.199694,7.869893,8.395873,8.245694,8.089208,8.768550,7.931974,7.907819,9.011133,9.176179,9.248449,9.191613,10.043877,0,-0.01944,0.00426,-0.01694,-0.01512,0.00858,-0.01192,-0.01080,0.00214,0.00006,0.10288,3.27705
6.733,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.527847,34.522083,62.493908,102.361008,5.969234,11.117238,5.089975,12.192761,6.219450,13.928362,0,4.242237,8.294084,6.741687,8.513105,7.713355,12.187246,7.907228,8.276648,8.254658,8.080726,8.773582,7.923816,7.914245,9.003636,9.181213,9.242442,9.200093,10.039143,0,-0.01785,0.00067,-0.01633,-0.01288,0.00842,-0.01228,0.01169,0.00450,0.00009,0.11963,3.27718
6.734,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.232986,34.463341,62.653404,102.565636,5.965664,11.109038,5.089446,12.181621,6.216341,13.929123,0,4.242894,8.298268,6.740850,8.502366,7.714056,12.174799,7.944563,8.157422,8.263621,8.072243,8.778614,7.915658,7.920670,8.996140,9.186247,9.236434,9.208572,10.034409,0,-0.02124,0.00456,-0.03204,-0.01797,0.00739,-0.01195,0.01254,0.00175,0.00021,0.11301,3.27749
6.735,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.394745,34.470287,62.724064,102.686012,5.962086,11.105480,5.088925,12.170417,6.213781,13.929598,0,4.243930,8.302567,6.740060,8.491717,7.714768,12.162690,7.961123,8.112366,8.274526,8.063908,8.785011,7.907978,7.927322,8.988255,9.192491,9.232228,9.214785,10.029884,0,-0.00577,0.00308,-0.00320,-0.01173,0.00708,-0.01331,-0.00824,0.00221,-0.00006,0.09526,3.27749
6.736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,169.359604,34.508148,62.752914,102.766731,5.958503,11.104106,5.088407,12.159184,6.211479,13.929939,0,4.245143,8.306920,6.739292,8.481112,7.715486,12.150742,7.967905,8.102213,8.286342,8.055642,8.792052,7.900522,7.934080,8.980186,9.199303,9.228869,9.219931,10.025459,0,-0.01871,0.00229,-0.04547,-0.01688,0.00873,-0.01228,0.00732,0.00381,0.00021,0.10445,3.27733
6.737,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.324478,34.546009,62.781769,102.847450,5.954921,11.102732,5.087889,12.147950,6.209177,13.930281,0,4.246357,8.311274,6.738524,8.470506,7.716203,12.138793,7.974688,8.092059,8.298159,8.047377,8.799093,7.893067,7.940838,8.972118,9.206116,9.225512,9.225077,10.021033,0,-0.01456,0.00330,-0.01297,-0.01143,0.00806,-0.01450,0.00250,0.00298,-0.00012,0.10357,3.27718
6.738,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,167.289337,34.583870,62.810619,102.928169,5.951339,11.101357,5.087371,12.136716,6.206875,13.930622,0,4.247571,8.315626,6.737756,8.459900,7.716920,12.126844,7.981471,8.081906,8.309976,8.039111,8.806134,7.885612,7.947597,8.964049,9.212929,9.222154,9.230223,10.016607,0,-0.02151,-0.00049,-0.01968,-0.01189,0.00800,-0.01111,0.02719,0.00237,0.00015,0.08527,3.27703
6.739,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.026810,34.603127,62.829517,102.985199,5.947575,11.097621,5.086862,12.125598,6.204996,13.930794,0,4.249180,8.320317,6.737067,8.449172,7.717659,12.114537,7.991313,8.064122,8.323110,8.029599,8.815630,7.879599,7.953957,8.955401,9.218847,9.216745,9.235244,10.012262,0,0.00156,0.00211,-0.01862,-0.01277,0.00931,-0.01328,-0.00739,0.00458,0.00015,0.08728,3.27698
6.740,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.657257,34.613625,62.843735,103.031075,5.943724,11.092772,5.086357,12.114533,6.203316,13.930884,0,4.250977,8.325167,6.736415,8.438388,7.718410,12.102062,8.002594,8.042747,8.336864,8.019502,8.826281,7.874265,7.960129,8.946480,9.224345,9.210374,9.240206,10.007955,0,-0.02524,0.00404,-0.01816,-0.01468,0.00876,-0.01271,0.00766,0.00320,-0.00009,0.10828,3.27698
6.741,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.287704,34.624123,62.857952,103.076950,5.939873,11.087925,5.085852,12.103470,6.201636,13.930976,0,4.252773,8.330016,6.735764,8.427604,7.719159,12.089586,8.013875,8.021372,8.350619,8.009404,8.836931,7.868931,7.966301,8.937558,9.229843,9.204001,9.245168,10.003647,0,-0.01788,0.00168,-0.02075,-0.01340,0.00922,-0.01178,0.00684,0.00183,0.00000,0.10099,3.27728
6.742,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.918152,34.634621,62.872169,103.122826,5.936023,11.083076,5.085346,12.092405,6.199955,13.931067,0,4.254569,8.334867,6.735113,8.416820,7.719909,12.077110,8.025157,7.999997,8.364374,7.999307,8.847582,7.863597,7.972474,8.928637,9.235341,9.197629,9.250130,9.999339,0,-0.01764,0.00331,-0.01724,-0.01408,0.00824,-0.01225,-0.00351,0.00298,0.00000,0.07578,3.27774
6.743,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.189423,34.732738,62.968929,103.109505,5.934551,11.079070,5.084863,12.081216,6.198826,13.930522,0,4.256873,8.339835,6.734505,8.406203,7.720677,12.064873,8.031856,7.983936,8.371671,7.991043,8.854631,7.855410,7.977123,8.921421,9.240674,9.193204,9.254343,9.994241,0,-0.01859,0.00284,-0.01770,-0.01517,0.00793,-0.01186,-0.00772,-0.00061,0.00000,0.10171,3.27789
6.744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.762253,34.872089,63.104530,103.068336,5.934198,11.075460,5.084390,12.069965,6.197955,13.929679,0,4.259415,8.344860,6.733917,8.395666,7.721453,12.052746,8.036399,7.970378,8.375929,7.983643,8.859987,7.845879,7.981055,8.915009,9.245928,9.189696,9.258204,9.988770,0,-0.01691,0.00565,-0.00916,-0.01233,0.00867,-0.01184,0.04211,0.00923,0.00000,0.11910,3.27789
6.745,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.335098,35.011440,63.240135,103.027161,5.933846,11.071851,5.083917,12.058716,6.197083,13.928835,0,4.261958,8.349885,6.733330,8.385129,7.722230,12.040620,8.040941,7.956819,8.380187,7.976242,8.865342,7.836348,7.984988,8.908597,9.251183,9.186188,9.262066,9.983300,0,-0.02213,0.00595,-0.00778,-0.01572,0.00848,-0.01221,0.04007,-0.00114,0.00000,0.09887,3.27743
6.746,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,159.907928,35.150787,63.375736,102.985992,5.933494,11.068241,5.083444,12.047466,6.196213,13.927991,0,4.264501,8.354910,6.732742,8.374592,7.723006,12.028494,8.045485,7.943260,8.384444,7.968842,8.870697,7.826817,7.988921,8.902185,9.256437,9.182679,9.265927,9.977830,0,-0.00919,0.00273,-0.00092,-0.01381,0.00900,-0.01120,-0.00238,0.00191,0.00027,0.09385,3.27675
6.747,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,160.599411,35.496338,63.467854,102.867592,5.934097,11.063437,5.083061,12.036261,6.195510,13.926705,0,4.267693,8.360477,6.732366,8.364198,7.723682,12.016325,8.038482,7.934582,8.380471,7.961440,8.870610,7.818682,7.991692,8.898460,9.259466,9.177269,9.269132,9.971081,0,-0.02197,0.00388,-0.01663,-0.01259,0.00793,-0.01137,0.00412,0.00000,0.00024,0.10611,3.27652
6.748,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,161.817291,35.938923,63.539505,102.712845,5.935150,11.058069,5.082720,12.025076,6.194888,13.925212,0,4.271192,8.366302,6.732088,8.353872,7.724311,12.004137,8.026046,7.928201,8.372624,7.954038,8.867962,7.811203,7.993917,8.896001,9.261448,9.170962,9.272026,9.963731,0,-0.01605,0.00334,-0.01785,-0.01222,0.00845,-0.01300,0.00668,0.00069,0.00015,0.10507,3.27652
6.749,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,163.035187,36.381508,63.611156,102.558098,5.936203,11.052701,5.082379,12.013891,6.194265,13.923718,0,4.274690,8.372125,6.731811,8.343547,7.724940,11.991949,8.013610,7.921820,8.364778,7.946635,8.865314,7.803725,7.996141,8.893541,9.263431,9.164657,9.274920,9.956381,0,-0.01645,0.00328,-0.03540,-0.00987,0.00815,-0.01341,0.03036,0.00244,0.00000,0.09098,3.27683
6.750,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164.253082,36.824093,63.682808,102.403351,5.937255,11.047334,5.082039,12.002707,6.193643,13.922225,0,4.278188,8.377949,6.731533,8.333221,7.725569,11.979761,8.001175,7.915439,8.356931,7.939233,8.862665,7.796247,7.998365,8.891082,9.265412,9.158351,9.277816,9.949031,0,-0.01926,0.00150,-0.00214,-0.01300,0.00842,-0.01181,-0.00726,0.00305,0.00024,0.10047,3.27728
6.751,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,166.003281,37.146835,63.770317,102.200577,5.938775,11.045400,5.081594,11.991314,6.192873,13.920120,0,4.282426,8.383718,6.731041,8.322543,7.725993,11.967400,7.989171,7.916627,8.351727,7.932310,8.860225,7.790526,7.999545,8.890159,9.268494,9.153556,9.281016,9.943908,0,-0.00961,0.00464,-0.04318,-0.01183,0.00775,-0.01270,0.01816,0.00336,-0.00018,0.10064,3.27744
6.752,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,168.003967,37.413177,63.865292,101.975204,5.940513,11.045082,5.081101,11.979823,6.192033,13.917727,0,4.287012,8.389463,6.730448,8.311700,7.726320,11.954957,7.977371,7.921377,8.347768,7.925611,8.857882,7.785633,8.000234,8.889959,9.272093,9.149471,9.284361,9.939833,0,-0.01852,0.00497,-0.01450,-0.01347,0.00854,-0.01430,0.01346,0.00374,0.00009,0.08981,3.27744
6.753,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170.004654,37.679523,63.960262,101.749825,5.942252,11.044764,5.080608,11.968332,6.191193,13.915334,0,4.291597,8.395208,6.729855,8.300857,7.726647,11.942513,7.965571,7.926127,8.343808,7.918913,8.855540,7.780739,8.000921,8.889759,9.275692,9.145388,9.287705,9.935758,0,-0.01868,0.00479,-0.01312,-0.01570,0.00833,-0.01253,0.00262,0.00290,0.00009,0.11092,3.27728
6.754,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,172.005341,37.945866,64.055237,101.524445,5.943990,11.044446,5.080115,11.956842,6.190353,13.912941,0,4.296183,8.400952,6.729262,8.290013,7.726974,11.930071,7.953771,7.930877,8.339849,7.912215,8.853198,7.775846,8.001610,8.889559,9.279290,9.141303,9.291051,9.931683,0,-0.01788,0.00592,-0.01862,-0.01411,0.00900,-0.01097,0.00021,0.00259,-0.00006,0.11403,3.27705
6.755,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,173.672348,38.036518,64.093170,101.269646,5.946579,11.039649,5.079607,11.945239,6.189705,13.910118,0,4.301266,8.406639,6.728774,8.279099,7.727281,11.918032,7.940160,7.942671,8.330169,7.908800,8.845613,7.770256,8.001565,8.888829,9.280359,9.135121,9.292349,9.927176,0,-0.01843,0.00127,-0.04089,-0.01204,0.00858,-0.01303,0.00577,0.00511,-0.00006,0.09243,3.27713
6.756,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,175.182327,38.044491,64.104271,101.001007,5.949567,11.032744,5.079093,11.933582,6.189147,13.907093,0,4.306583,8.412297,6.728334,8.268149,7.727578,11.906183,7.925697,7.957780,8.317797,7.906929,8.835562,7.764338,8.001176,8.887850,9.280238,9.127951,9.292685,9.922465,0,-0.01834,0.00656,-0.00443,-0.01671,0.00833,-0.01161,-0.01706,0.00771,0.00009,0.10725,3.27736
6.757,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,176.692307,38.052464,64.115364,100.732368,5.952556,11.025840,5.078578,11.921926,6.188590,13.904067,0,4.311900,8.417955,6.727894,8.257200,7.727875,11.894334,7.911233,7.972888,8.305425,7.905059,8.825510,7.758420,8.000786,8.886871,9.280116,9.120781,9.293020,9.917754,0,-0.01471,0.00116,-0.05615,-0.01346,0.00827,-0.01289,-0.03702,-0.00099,0.00006,0.11660,3.27744
6.758,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178.202286,38.060432,64.126465,100.463730,5.955544,11.018935,5.078063,11.910269,6.188032,13.901042,0,4.317217,8.423614,6.727455,8.246251,7.728173,11.882485,7.896770,7.987998,8.293053,7.903188,8.815459,7.752502,8.000397,8.885892,9.279995,9.113611,9.293356,9.913044,0,-0.01917,0.00221,0.01846,-0.01369,0.00946,-0.01347,0.00882,0.00366,0.00015,0.09851,3.27744
6.759,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,177.131454,38.150822,64.039978,100.166153,5.958322,11.013915,5.077523,11.898498,6.187580,13.897358,0,4.322694,8.428547,6.727027,8.234984,7.728305,11.870691,7.897219,8.002769,8.291956,7.900929,8.812779,7.749117,8.000209,8.884853,9.280643,9.108460,9.292694,9.907917,0,-0.01862,0.00529,-0.00580,-0.01276,0.00876,-0.01332,0.01010,0.00244,-0.00003,0.09951,3.27718
6.760,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,174.846100,38.279991,63.907581,99.854958,5.961001,11.009781,5.076971,11.886672,6.187178,13.893364,0,4.328245,8.433138,6.726606,8.223569,7.728360,11.858923,7.904685,8.017380,8.296165,7.898487,8.813569,7.746922,8.000117,8.883785,9.281652,9.104260,9.291562,9.902594,0,-0.01999,0.00212,-0.01572,-0.01445,0.00879,-0.01164,0.01974,0.00183,0.00015,0.09631,3.27680
